UCL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL221050,0,0,0,4,3,0,0,0,0,10,13,4,26,21,35,37,10,0,0,143,0,0,6,5,3,5,3,3,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,8,8,9,3,0,0,0,29,0,0,0,0,0,6,0,0,0,6,7,3,0,3,7,3,0,0,0,29,5,0,0,0,4,0,0,0,0,14,0,0,0,4,9,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,5,0,0,0,0,0,0,14,0,0,4,7,6,11,3,0,0,24,0,4,0,8,8,6,0,0,0,27,0,0,13,9,6,11,3,0,0,42,0,0,4,0,0,0,0,0,0,6
UCL221051,0,0,3,0,0,0,0,0,0,7,14,6,27,20,33,32,10,0,0,133,4,6,0,0,10,0,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,5,0,0,0,16,0,0,0,0,3,0,0,0,0,3,4,5,6,7,5,3,3,0,0,29,0,3,0,6,0,3,0,0,0,12,0,0,3,5,4,3,4,0,0,16,4,0,6,0,5,5,0,0,0,19,0,0,6,0,0,7,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,0,0,0,9,0,0,4,4,9,0,0,0,0,16,0,0,6,9,13,6,4,0,0,33,6,0,8,4,9,27,5,0,0,57,0,0,0,0,0,0,0,0,0,0
UCL221052,0,4,0,0,0,0,0,0,0,5,7,7,39,19,25,36,4,0,0,135,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,4,5,3,13,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,5,10,13,6,8,4,0,0,50,0,0,4,0,0,3,0,0,0,10,3,0,6,0,5,7,0,0,0,25,6,0,0,0,3,0,0,0,0,10,0,0,0,0,7,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,4,0,0,0,17,0,0,5,4,0,3,0,0,0,12,0,0,8,5,4,3,0,0,0,18,0,0,4,4,8,3,0,0,0,16,0,0,8,0,7,3,3,0,0,20,0,0,3,0,0,0,0,0,0,3
UCL221053,0,0,0,0,4,0,0,0,0,8,9,4,9,21,35,32,7,0,0,113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,3,3,0,0,23,0,0,0,0,0,0,0,0,0,6,5,0,0,0,9,8,3,0,0,31,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,9,0,0,0,11,0,0,0,5,7,4,0,0,0,22,0,0,0,8,7,10,3,0,0,25,0,0,6,3,10,17,0,0,0,35,0,0,0,0,0,0,0,0,0,6
UCL221054,0,0,0,0,0,0,0,0,0,3,8,4,19,28,35,21,11,0,0,126,0,0,8,0,0,4,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,3,6,3,12,4,0,0,0,24,0,0,0,0,0,5,4,0,0,7,8,4,4,3,3,10,4,0,0,34,0,0,0,0,5,0,0,0,0,5,0,5,3,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,4,6,0,0,23,0,0,0,4,3,3,0,0,0,11,0,0,0,6,0,3,0,0,0,14,0,0,0,10,10,4,5,0,0,25,0,0,6,9,7,9,9,0,0,41,0,0,0,0,3,0,0,0,0,10
UCL221055,0,0,4,0,4,0,0,0,0,6,15,8,21,47,50,27,5,0,0,175,0,0,3,5,11,4,3,0,0,25,0,0,5,5,0,0,0,0,0,5,0,0,0,11,9,0,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,7,4,11,14,5,7,0,0,42,0,0,0,4,0,0,0,0,0,7,10,4,5,8,4,5,0,0,0,38,3,0,0,6,0,6,0,0,0,10,0,0,0,0,3,0,0,0,0,17,0,0,0,4,5,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,6,0,9,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,11,11,3,0,0,0,27,0,0,10,13,15,9,0,0,0,43,3,4,6,10,6,9,4,0,0,39,0,0,0,4,0,0,0,0,0,6
UCL221056,0,0,0,0,0,0,0,0,0,0,3,4,17,13,20,12,3,0,0,68,0,0,8,4,3,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,5,0,0,0,25,0,0,3,0,0,0,0,0,0,3,3,0,6,4,4,0,0,0,0,22,0,4,7,0,0,0,0,0,0,9,0,0,3,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,3,0,0,3,4,5,7,0,0,0,21,0,0,0,0,0,0,0,0,0,3
UCL221057,0,0,0,3,6,0,0,0,0,9,8,12,34,42,43,28,6,0,0,181,6,0,0,5,3,0,0,0,0,16,0,0,0,0,0,4,0,0,0,10,0,0,3,10,15,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,3,10,25,7,10,0,0,0,61,0,3,0,0,5,4,0,0,0,22,3,7,3,11,9,3,0,0,0,38,0,0,0,4,0,0,0,0,0,10,0,0,4,3,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,11,0,0,0,3,5,3,4,0,0,12,0,0,0,6,0,0,5,0,0,12,0,0,3,7,4,4,0,0,0,15,0,4,8,10,13,6,0,0,0,39,0,0,0,0,0,0,0,0,0,9
UCL221058,0,0,0,0,0,0,0,0,0,0,12,3,17,33,31,22,5,0,0,122,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,9,8,13,0,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,3,0,0,6,5,4,0,0,0,22,12,0,3,5,0,3,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,7,11,4,3,0,0,26,0,0,4,12,14,3,0,0,0,29,0,4,7,9,3,9,3,0,0,35,4,0,0,0,0,0,0,0,0,7
UCL221059,0,0,3,0,0,0,0,0,0,3,10,4,39,51,51,43,14,0,0,213,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,5,20,9,9,9,0,0,0,52,0,0,0,0,0,0,0,0,0,4,3,0,6,6,11,14,8,0,0,48,10,5,4,5,20,12,4,0,0,61,0,0,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,0,0,0,22,0,0,3,4,3,4,0,0,0,21,0,0,4,6,12,9,0,0,0,33,0,3,3,9,3,4,0,0,0,19,0,0,4,17,11,14,0,0,0,48,0,0,0,5,3,0,0,0,0,8
UCL221060,0,0,0,0,0,0,0,0,0,0,5,6,13,7,20,29,8,0,0,84,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,9,0,0,15,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,8,0,0,0,26,0,0,3,5,6,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0
UCL221061,0,0,0,5,3,0,0,0,0,9,17,3,8,17,36,46,13,0,0,135,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,12,0,0,0,0,0,0,0,0,0,6,3,0,3,10,5,7,3,0,0,36,0,0,0,0,0,0,0,0,0,9,6,0,0,5,5,9,4,0,0,27,6,3,0,0,4,5,0,0,0,19,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,0,0,5,5,8,5,4,0,0,26,0,0,0,3,0,7,0,0,0,18,0,0,0,0,4,5,0,0,0,8,0,0,4,3,3,9,0,0,0,24,0,0,3,0,13,20,0,0,0,36,3,0,0,0,0,6,3,0,0,15
UCL221062,0,0,3,0,4,6,0,0,0,8,3,10,25,20,46,43,0,0,0,152,0,0,5,6,10,9,3,0,0,33,0,0,0,4,0,0,0,0,0,5,0,0,3,3,13,11,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,3,6,8,5,6,0,0,0,32,0,0,0,0,7,0,5,0,0,15,0,0,4,0,7,7,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,15,0,0,0,0,3,10,0,0,0,17,0,0,0,3,11,3,0,0,0,20,0,3,11,13,6,11,0,0,0,42,0,0,0,0,0,0,0,0,0,4
UCL221063,0,0,0,0,0,0,0,0,0,0,8,6,19,16,24,19,3,0,0,98,0,6,4,10,6,10,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,10,5,4,3,6,0,5,0,0,0,27,0,3,0,0,4,0,0,0,0,13,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,4,0,0,9,0,0,5,3,11,4,0,0,0,23,0,0,5,3,9,9,0,0,0,30,0,0,0,0,0,0,0,0,0,3
UCL221064,0,0,0,0,0,0,0,0,0,0,7,23,50,39,34,23,4,0,0,175,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,9,26,18,16,0,0,0,0,73,0,0,0,5,6,0,0,0,0,11,4,3,0,11,6,3,0,0,0,31,3,0,5,8,6,0,0,0,0,24,0,0,0,0,4,3,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,4,3,4,0,0,0,0,16,0,0,0,6,0,0,0,0,0,9,0,3,0,0,0,6,4,0,0,22,0,0,11,5,8,5,4,0,0,32,0,3,18,12,11,5,0,0,0,51,0,0,3,0,0,0,0,0,0,3
UCL221065,0,0,0,0,0,0,0,0,0,4,0,0,12,15,24,21,12,0,0,91,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,4,3,9,11,4,0,0,38,0,0,0,4,0,0,3,0,0,5,0,0,3,0,3,4,0,0,0,17,0,0,0,4,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,4,11,4,0,0,23,0,0,8,0,7,0,0,0,0,10,0,0,0,0,0,6,0,0,0,10,0,0,7,0,5,3,0,0,0,18,0,0,0,5,4,6,6,4,0,19,0,0,5,0,6,3,0,0,0,9
UCL221066,0,0,0,0,0,0,0,0,0,3,8,11,28,30,32,15,6,0,0,136,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,3,4,10,3,3,0,0,0,31,0,0,3,0,5,0,0,0,0,5,5,10,9,10,10,6,6,0,0,49,0,0,0,4,0,0,0,0,0,8,0,0,6,11,8,6,3,0,0,37,11,0,0,6,4,0,0,0,0,20,0,0,4,3,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,4,0,0,0,8,3,4,0,0,0,11,0,0,0,3,9,0,0,0,0,14,0,4,0,6,8,4,0,0,0,20,0,4,11,9,13,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0
UCL221067,0,0,0,0,0,0,0,0,0,0,8,10,28,29,21,23,0,0,0,116,0,0,5,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,19,12,10,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,5,8,5,9,0,6,0,0,31,0,0,0,0,0,3,0,0,0,8,3,3,5,0,0,0,0,0,0,22,3,3,3,3,3,0,0,0,0,14,3,0,0,3,6,6,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,5,0,0,0,8,0,0,0,0,4,0,0,0,0,12,0,0,8,4,8,12,0,0,0,29,0,0,0,0,0,0,0,0,0,0
UCL221068,0,0,0,0,0,0,0,0,0,4,7,7,28,33,14,25,0,0,0,117,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,0,11,0,0,0,0,6,0,0,0,0,7,0,5,10,10,7,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,8,11,7,3,0,0,0,28,4,8,6,7,0,6,0,0,0,23,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,8,0,0,9,15,9,0,0,0,0,29,0,0,7,5,10,13,0,0,0,27,0,0,3,7,5,5,0,0,0,16
UCL221069,0,0,0,0,0,0,0,0,0,3,14,7,38,38,44,52,3,0,0,204,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,16,0,0,3,3,0,0,0,0,0,5,4,9,18,18,15,13,5,0,0,76,0,0,0,0,6,0,0,0,0,9,6,3,0,10,0,10,0,0,0,28,7,3,4,4,8,4,0,0,0,35,0,0,0,0,3,5,0,0,0,4,0,0,4,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,0,5,4,6,4,0,0,25,0,0,0,7,12,9,0,0,0,26,0,0,5,3,0,11,0,0,0,22,0,0,7,18,12,17,3,0,0,57,0,0,7,7,8,16,5,0,0,45,6,0,10,0,4,3,0,3,0,33
UCL221070,0,0,0,3,0,0,0,0,0,13,6,12,30,32,39,46,9,0,0,180,0,0,5,0,4,3,5,8,0,15,0,0,0,0,0,0,3,0,0,3,3,4,10,11,10,12,0,0,0,47,0,0,0,3,0,0,0,0,0,6,0,4,8,3,6,4,4,0,0,38,0,0,0,0,0,0,0,0,0,9,11,0,8,0,12,8,3,0,0,43,0,0,8,0,8,6,0,0,0,19,0,0,0,0,3,0,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,5,0,0,0,20,0,0,4,0,4,3,0,0,0,17,0,3,5,3,9,12,0,0,0,30,0,3,7,9,4,13,0,0,0,34,0,9,4,10,10,19,3,0,0,55,0,0,0,0,0,0,3,0,0,5
UCL221071,0,0,0,0,6,0,0,0,0,5,19,11,26,26,47,31,8,0,0,171,4,6,12,5,6,5,4,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,6,10,4,0,0,0,19,0,0,0,0,3,3,0,0,0,5,0,3,4,7,9,12,0,0,0,32,0,0,3,0,3,7,0,0,0,13,5,0,9,3,5,5,0,0,0,30,8,4,5,4,6,6,0,0,0,38,0,0,0,7,6,12,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,11,0,0,7,0,3,3,0,0,0,15,0,0,3,4,11,5,6,0,0,30,0,0,10,7,8,11,0,0,0,36,0,0,0,0,0,0,0,0,0,0
UCL221072,0,0,0,0,0,0,0,0,0,0,5,9,30,19,18,25,0,0,0,110,0,0,0,0,0,3,0,0,0,11,0,0,0,5,0,0,0,0,0,9,0,0,9,8,0,6,0,0,0,15,0,3,0,4,0,3,0,0,0,13,0,4,12,9,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,7,0,0,0,24,3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,4,9,4,5,0,0,0,15,0,0,3,0,0,0,0,0,0,9,0,0,13,12,5,17,0,0,0,43,0,0,0,0,0,0,0,0,0,0
UCL221073,0,0,0,0,0,0,0,0,0,3,26,17,20,27,36,21,0,0,0,132,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,3,0,0,0,9,0,0,0,0,17,0,0,0,9,11,3,0,0,0,26,0,5,8,5,3,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,5,4,3,0,3,0,0,0,0,23,20,3,0,0,0,3,0,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,5,6,9,8,0,0,0,28,0,0,3,7,5,4,0,0,0,27,0,5,11,13,11,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0
UCL221074,0,0,0,0,0,3,0,0,0,6,5,5,27,25,38,51,13,0,0,176,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,10,5,0,0,33,0,0,0,0,0,3,0,0,0,4,4,0,7,4,8,3,0,0,0,29,4,0,3,8,9,0,4,0,0,18,0,0,0,0,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,7,4,0,0,11,0,0,7,9,4,14,8,0,0,42,0,0,0,0,3,5,0,0,0,13,0,0,3,0,8,7,0,0,0,21,0,0,5,4,5,17,3,3,0,34,0,0,3,9,13,15,0,0,0,45,0,0,0,5,0,3,5,0,0,7
UCL221075,0,0,0,0,4,0,0,0,0,11,4,6,27,34,39,61,14,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,14,0,0,0,0,0,5,0,0,0,9,0,0,12,11,8,10,5,0,0,42,0,0,0,0,0,0,0,0,0,5,0,4,5,0,7,8,3,0,0,23,4,0,8,0,5,7,0,0,0,22,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,6,4,4,4,0,0,21,0,0,3,4,5,10,9,0,0,21,0,0,0,5,5,0,0,0,0,11,0,0,3,5,9,13,7,0,0,35,0,0,0,10,12,13,3,0,0,41,0,0,4,6,4,0,4,0,0,23
UCL221076,0,0,0,0,4,0,0,0,0,4,4,0,20,29,36,52,10,0,0,152,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,0,0,0,3,0,4,0,0,0,4,4,0,7,6,4,7,3,0,0,34,0,0,0,5,3,0,0,0,0,5,3,0,5,3,3,10,0,0,0,25,9,0,4,5,4,4,3,0,0,29,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,6,0,0,6,0,0,5,0,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,8,0,0,0,9,9,5,0,0,0,19,0,0,7,3,4,11,5,0,0,24,0,0,3,3,6,4,0,0,0,15,0,0,5,5,3,3,5,0,0,31,0,0,0,6,12,30,4,0,0,52,0,0,0,4,0,0,0,0,0,5
