OBJECTID,ufi,pfi,feature_id,parent_feature_id,feature_type,feature_subtype,feature_status,name,name_label,parent_name,child_exists,auth_org_code,auth_org_id,auth_org_verified,vmadd_pfi,vicnames_id,vicnames_status_code,theme1,theme2,state,create_date_pfi,superceded_pfi,feature_ufi,feature_create_date_ufi,create_date_ufi,ORIG_FID,activity_category,activity_weight,poi_group_id,poi_id
46683,76924417,1018811,1018811,80739.0,community venue,community centre,,KEW NEIGHBOURHOOD LEARNING CENTRE,Kew Neighbourhood Learning Centre,VICTORIA PARK,,307,528418,1786924800000.0,51024922,117200,10,,,VIC,1445856349000,,76924417,1787753574000,1787753574000,46683,community,1.0,80739.0,FOI_46683
10835,73696921,1000639,1000639,80746.0,community venue,hall,,1ST BENTLEIGH SCOUTS,1st Bentleigh Scouts,VICTORY PARK,,,,,218970821,-1391333,11,,,VIC,1401098845000,,73696921,1756884454000,1756884454000,10835,community,1.0,80746.0,FOI_10835
39409,64540792,990933,990933,80762.0,health facility,community health centre,,SOUTH OAKLEIGH MATERNAL AND CHILD HEALTH CENTRE,South Oakleigh Maternal And Child Health Centre,W A SCAMMELL RESERVE,,348,,1372291200000.0,219040945,-1363940,11,,,VIC,1372178552000,,51471323,1474438554000,1655947961000,39409,health,1.5,80762.0,FOI_39409
44255,74630542,988543,988543,80883.0,sport facility,swimming pool,,AQUALINK BOX HILL,Aqualink Box Hill,AQUALINK BOX HILL,,,,,216944354,-1357849,11,,,VIC,1365065670000,,74630542,1760685706000,1760685706000,44255,sport,1.0,80883.0,FOI_44255
10003,51471679,997271,997271,80888.0,community venue,hall,,BRIGHTON 2ND SCOUTS,Brighton 2nd Scouts,WHYTE STREET RESERVE,,,,,218945437,-1383445,11,,,VIC,1387440883000,,51471679,1474438554000,1474438554000,10003,community,1.0,80888.0,FOI_10003
10847,73696396,633169,633169,80919.0,community venue,hall,,WILL SAMPSON MEMORIAL HALL,Will Sampson Memorial Hall,WINDSOR SIDING,,,,,50385510,-616211,11,,,VIC,1250500104000,,73696396,1756884451000,1756884451000,10847,community,1.0,80919.0,FOI_10847
10870,74583630,1335494,1335494,80940.0,community venue,hall,,WOODLAND PARK HOUSE,Woodland Park House,WOODLANDS PARK,,,,,219045789,130448,10,,,VIC,1733753883000,,74583630,1760598781000,1760598781000,10870,community,1.0,80940.0,FOI_10870
10628,61976231,985744,985744,80964.0,community venue,hall,,,,YARRA BEND PARK,,,,,52017126,-1351650,11,,,VIC,1355840960000,,61976231,1633693251000,1633693251000,10628,community,1.0,80964.0,FOI_10628
46889,76957025,134625,134625,,education centre,primary school,,ABBOTSFORD PRIMARY SCHOOL,Abbotsford Primary School,,,101,1886 C1,1788134400000.0,51765213,34,10,,,VIC,1242871595000,,76957025,1788333225000,1788333225000,46889,school,1.5,134625.0,FOI_46889
46890,76957026,134633,134633,,education centre,secondary school,,ACADEMY OF MARY IMMACULATE,Academy Of Mary Immaculate,,,113,467 C1,1788134400000.0,54724242,105416,10,,,VIC,1242871595000,,76957026,1788333225000,1788333225000,46890,school,1.5,134633.0,FOI_46890
46894,76957030,134687,134687,,education centre,primary school,,ALBANY RISE PRIMARY SCHOOL,Albany Rise Primary School,,,101,5427 C1,1788134400000.0,51537401,135,10,,,VIC,1242871595000,,76957030,1788333225000,1788333225000,46894,school,1.5,134687.0,FOI_46894
46895,76957031,134688,134688,,education centre,primary school,,ALBERT PARK PRIMARY SCHOOL,Albert Park Primary School,,,101,1181 C1,1788134400000.0,426129906,144,10,,,VIC,1242871595000,,76957031,1788333225000,1788333225000,46895,school,1.5,134688.0,FOI_46895
51878,76959646,1313749,1313749,134695.0,education centre,special school,,INDIE EDUCATION - INDIE SCHOOL GREENSBOROUGH,Indie Education - Indie School Greensborough,INDIE EDUCATION,,114,2031 C7,1788134400000.0,428623920,-2090600,11,,,VIC,1673444084000,,76959646,1788333232000,1788333232000,51878,school,1.5,134695.0,FOI_51878
46902,76957038,134718,134718,,education centre,secondary school,,ALIA COLLEGE,Alia College,,,114,1981 C1,1788134400000.0,202403309,105418,10,,,VIC,1242871596000,,76957038,1788333225000,1788333225000,46902,school,1.5,134718.0,FOI_46902
46905,76957041,134763,134763,,education centre,primary/secondary school,,ALPHINGTON GRAMMAR SCHOOL,Alphington Grammar School,,,114,1924 C1,1788134400000.0,51491266,-1739148,11,,,VIC,1242871596000,,76957041,1788333225000,1788333225000,46905,school,1.5,134763.0,FOI_46905
46913,76957049,134804,134804,,education centre,primary school,,AMSLEIGH PARK PRIMARY SCHOOL,Amsleigh Park Primary School,,,101,5428 C1,1788134400000.0,50402410,332,10,,,VIC,1242871596000,,76957049,1788333225000,1788333225000,46913,school,1.5,134804.0,FOI_46913
46915,76957051,134810,134810,,education centre,special school,,ANDALE SCHOOL,Andale School,,,114,1838 C1,1788134400000.0,218783615,-1314848,11,,,VIC,1242871596000,,76957051,1788333225000,1788333225000,46915,school,1.5,134810.0,FOI_46915
46919,76957055,134845,134845,,education centre,primary school,,ANTONIO PARK PRIMARY SCHOOL,Antonio Park Primary School,,,101,4844 C1,1788134400000.0,52144904,432,10,,,VIC,1242871596000,,76957055,1788333225000,1788333225000,46919,school,1.5,134845.0,FOI_46919
24446,76508229,134848,134848,,care facility,aged care,,VASEY RSL CARE BRIGHTON,Vasey Rsl Care Brighton,,,102,UID-64003,1781136000000.0,,-1754212,11,,,VIC,1242871596000,,76508229,1781594429000,1781594429000,24446,care,1.0,134848.0,FOI_24446
24494,76508280,134849,134849,,care facility,aged care,,ANZAC LODGE PRIVATE NURSING HOME,Anzac Lodge Private Nursing Home,,,102,UID-64771,1781136000000.0,215159228,-123217,11,,,VIC,1242871596000,,76508280,1781594429000,1781594429000,24494,care,1.0,134849.0,FOI_24494
46931,76957067,134910,134910,,education centre,primary school,,ARMADALE PRIMARY SCHOOL,Armadale Primary School,,,101,2634 C1,1788134400000.0,50928654,582,10,,,VIC,1242871597000,,76957067,1788333225000,1788333225000,46931,school,1.5,134910.0,FOI_46931
46934,76957070,134946,134946,,education centre,secondary school,,ASHWOOD HIGH SCHOOL,Ashwood High School,,,101,8743 C1,1788134400000.0,54616143,31665,10,,,VIC,1242871597000,,76957070,1788333225000,1788333225000,46934,school,1.5,134946.0,FOI_46934
46937,76957073,134965,134965,,education centre,special school,,AURORA SCHOOL,Aurora School,,,101,5511 C1,1788134400000.0,54673865,60042,10,,,VIC,1242871597000,,76957073,1788333225000,1788333225000,46937,school,1.5,134965.0,FOI_46937
46938,76957074,134971,134971,,education centre,special school,,THE AUSTIN SCHOOL,The Austin School,,,101,3605 C1,1788134400000.0,211919129,124546,10,,,VIC,1242871597000,,76957074,1788333225000,1788333225000,46938,school,1.5,134971.0,FOI_46938
46939,76957075,134988,134988,,education centre,secondary school,,AVE MARIA COLLEGE,Ave Maria College,,,113,1625 C1,1788134400000.0,50469032,105420,10,,,VIC,1242871597000,,76957075,1788333225000,1788333225000,46939,school,1.5,134988.0,FOI_46939
46942,76957077,134993,134993,,education centre,secondary school,,AVILA COLLEGE,Avila College,,,113,1651 C1,1788134400000.0,219040761,105421,10,,,VIC,1242871597000,,76957077,1788333225000,1788333225000,46942,school,1.5,134993.0,FOI_46942
46944,76957079,135010,135010,,education centre,primary school,,AVONDALE PRIMARY SCHOOL,Avondale Primary School,,,101,4812 C1,1788134400000.0,50094431,749,10,,,VIC,1242871597000,,76957079,1788333225000,1788333225000,46944,school,1.5,135010.0,FOI_46944
46962,76957097,135165,135165,,education centre,primary school,,BANYULE PRIMARY SCHOOL,Banyule Primary School,,,101,4746 C1,1788134400000.0,456593893,1236,10,,,VIC,1242871598000,,76957097,1788333225000,1788333225000,46962,school,1.5,135165.0,FOI_46962
47016,76957117,135296,135296,,education centre,primary school,,BEAUMARIS NORTH PRIMARY SCHOOL,Beaumaris North Primary School,,,101,4803 C1,1788134400000.0,54598849,1660,10,,,VIC,1242871600000,,76957117,1788333226000,1788333226000,47016,school,1.5,135296.0,FOI_47016
47017,76957118,135297,135297,,education centre,primary school,,BEAUMARIS PRIMARY SCHOOL,Beaumaris Primary School,,,101,3899 C1,1788134400000.0,52016538,1662,10,,,VIC,1242871600000,,76957118,1788333226000,1788333226000,47017,school,1.5,135297.0,FOI_47017
47021,76957122,135339,135339,,education centre,primary school,,BELL PRIMARY SCHOOL,Bell Primary School,,,101,4309 C1,1788134400000.0,172848728,1771,10,,,VIC,1242871600000,,76957122,1788333226000,1788333226000,47021,school,1.5,135339.0,FOI_47021
47024,76957125,135361,135361,,education centre,primary school,,BELLE VUE PARK PRIMARY SCHOOL,Belle Vue Park Primary School,,,101,5453 C1,1788134400000.0,211922346,106075,10,,,VIC,1242871600000,,76957125,1788333226000,1788333226000,47024,school,1.5,135361.0,FOI_47024
47026,76957127,135385,135385,,education centre,special school,,BELMORE SCHOOL,Belmore School,,,101,4675 C1,1788134400000.0,53470662,1833,10,,,VIC,1242871600000,,76957127,1788333226000,1788333226000,47026,school,1.5,135385.0,FOI_47026
47031,76957132,135456,135456,,education centre,secondary school,,BENTLEIGH SECONDARY COLLEGE,Bentleigh Secondary College,,,101,7255 C1,1788134400000.0,210273157,52132,10,,,VIC,1242871601000,,76957132,1788333226000,1788333226000,47031,school,1.5,135456.0,FOI_47031
2948,76316181,135457,135457,,hospital,day procedure centre,,BENTLEIGH SURGICENTRE,Bentleigh Surgicentre,,,104,8940,1777420800000.0,51889601,-1896340,11,,,VIC,1242871601000,,76316181,1778224435000,1778224435000,2948,hospital,3.0,135457.0,FOI_2948
47032,76957133,135458,135458,,education centre,primary school,,BENTLEIGH WEST PRIMARY SCHOOL,Bentleigh West Primary School,,,101,4318 C1,1788134400000.0,50366209,2000,10,,,VIC,1242871601000,,76957133,1788333226000,1788333226000,47032,school,1.5,135458.0,FOI_47032
47038,76957139,135494,135494,,education centre,primary/secondary school,,BETH RIVKAH LADIES COLLEGE,Beth Rivkah Ladies College,,,114,1561 C1,1788134400000.0,50240722,-1739155,11,,,VIC,1242871601000,,76957139,1788333226000,1788333226000,47038,school,1.5,135494.0,FOI_47038
47052,76957153,135601,135601,,education centre,primary school,,BLACK ROCK PRIMARY SCHOOL,Black Rock Primary School,,,101,3631 C1,1788134400000.0,50627954,2459,10,,,VIC,1242871602000,,76957153,1788333226000,1788333226000,47052,school,1.5,135601.0,FOI_47052
47053,76957154,135605,135605,,education centre,secondary school,,BLACKBURN HIGH SCHOOL,Blackburn High School,,,101,7610 C1,1788134400000.0,52088498,2506,10,,,VIC,1242871602000,,76957154,1788333226000,1788333226000,47053,school,1.5,135605.0,FOI_47053
47054,76957155,135606,135606,,education centre,primary school,,BLACKBURN LAKE PRIMARY SCHOOL,Blackburn Lake Primary School,,,101,4860 C1,1788134400000.0,51319983,2508,10,,,VIC,1242871602000,,76957155,1788333226000,1788333226000,47054,school,1.5,135606.0,FOI_47054
47055,76957156,135608,135608,,education centre,primary school,,BLACKBURN PRIMARY SCHOOL,Blackburn Primary School,,,101,2923 C1,1788134400000.0,209667458,2511,10,,,VIC,1242871602000,,76957156,1788333226000,1788333226000,47055,school,1.5,135608.0,FOI_47055
47068,76957167,135740,135740,,education centre,primary school,,BOROONDARA PARK PRIMARY SCHOOL,Boroondara Park Primary School,,,101,5288 C1,1788134400000.0,50040902,3047,10,,,VIC,1242871603000,,76957167,1788333226000,1788333226000,47068,school,1.5,135740.0,FOI_47068
47070,76957169,135764,135764,,education centre,secondary school,,BOX HILL HIGH SCHOOL,Box Hill High School,,,101,7635 C1,1788134400000.0,50214134,3194,10,,,VIC,1242871603000,,76957169,1788333226000,1788333226000,47070,school,1.5,135764.0,FOI_47070
44892,76511714,135768,135768,,care facility,aged care,,BOYNE RUSSELL HOUSE,Boyne Russell House,,,102,UID-64711,1781136000000.0,53471875,-1362154,11,,,VIC,1242871603000,,76511714,1781594442000,1781594442000,44892,care,1.0,135768.0,FOI_44892
47072,76957170,135784,135784,,education centre,primary school,,BRANDON PARK PRIMARY SCHOOL,Brandon Park Primary School,,,101,5038 C1,1788134400000.0,51386708,3263,10,,,VIC,1242871603000,,76957170,1788333226000,1788333226000,47072,school,1.5,135784.0,FOI_47072
47074,76957172,135794,135794,,education centre,secondary school,,BRAYBROOK COLLEGE,Braybrook College,,,101,7645 C1,1788134400000.0,53624860,52011,10,,,VIC,1242871603000,,76957172,1788333226000,1788333226000,47074,school,1.5,135794.0,FOI_47074
47076,76957174,135805,135805,,education centre,secondary school,,BRENTWOOD SECONDARY COLLEGE,Brentwood Secondary College,,,101,7647 C1,1788134400000.0,205871579,3343,10,,,VIC,1242871603000,,76957174,1788333226000,1788333226000,47076,school,1.5,135805.0,FOI_47076
47078,76957176,135814,135814,,education centre,primary school,,BRIAR HILL PRIMARY SCHOOL,Briar Hill Primary School,,,101,4341 C1,1788134400000.0,54512875,3365,10,,,VIC,1242871603000,,76957176,1788333226000,1788333226000,47078,school,1.5,135814.0,FOI_47078
47080,76957178,135838,135838,,education centre,primary school,,BRIGHTON BEACH PRIMARY SCHOOL,Brighton Beach Primary School,,,101,2048 C1,1788134400000.0,50246990,3435,10,,,VIC,1242871603000,,76957178,1788333226000,1788333226000,47080,school,1.5,135838.0,FOI_47080
47081,76957179,135844,135844,,education centre,secondary school,,BRIGHTON SECONDARY COLLEGE,Brighton Secondary College,,,101,7650 C1,1788134400000.0,50240336,3442,10,,,VIC,1242871603000,,76957179,1788333226000,1788333226000,47081,school,1.5,135844.0,FOI_47081
47085,76957183,135918,135918,,education centre,primary school,,BRUNSWICK NORTH WEST PRIMARY SCHOOL,Brunswick North West Primary School,,,101,4399 C1,1788134400000.0,53469678,3664,10,,,VIC,1242871604000,,76957183,1788333226000,1788333226000,47085,school,1.5,135918.0,FOI_47085
47086,76957184,135923,135923,,education centre,special school,,WARATAH SPECIAL DEVELOPMENTAL SCHOOL,Waratah Special Developmental School,,,101,5144 C1,1788134400000.0,452106384,104443,10,,,VIC,1242871604000,,76957184,1788333226000,1788333226000,47086,school,1.5,135923.0,FOI_47086
47090,76957188,135941,135941,,education centre,secondary school,,BUCKLEY PARK COLLEGE,Buckley Park College,,,101,7670 C1,1788134400000.0,50460202,52246,10,,,VIC,1242871604000,,76957188,1788333226000,1788333226000,47090,school,1.5,135941.0,FOI_47090
47095,76957193,135985,135985,,education centre,secondary school,,BUNDOORA SECONDARY COLLEGE,Bundoora Secondary College,,,101,7874 C1,1788134400000.0,213331307,4024,10,,,VIC,1242871604000,,76957193,1788333226000,1788333226000,47095,school,1.5,135985.0,FOI_47095
47098,76957196,136045,136045,,education centre,primary school,,BURWOOD EAST PRIMARY SCHOOL,Burwood East Primary School,,,101,454 C1,1788134400000.0,172253713,4250,10,,,VIC,1242871604000,,76957196,1788333226000,1788333226000,47098,school,1.5,136045.0,FOI_47098
47099,76957197,136046,136046,,education centre,special school,,BURWOOD EAST SPECIAL DEVELOPMENTAL SCHOOL,Burwood East Special Developmental School,,,101,5225 C1,1788134400000.0,50197064,-894720,11,,,VIC,1242871604000,,76957197,1788333226000,1788333226000,47099,school,1.5,136046.0,FOI_47099
47100,76957198,136047,136047,,education centre,primary school,,BURWOOD HEIGHTS PRIMARY SCHOOL,Burwood Heights Primary School,,,101,4932 C1,1788134400000.0,,4252,10,,,VIC,1242871604000,,76957198,1788333226000,1788333226000,47100,school,1.5,136047.0,FOI_47100
2950,76316189,136108,136108,,hospital,day procedure centre,,CAMBERWELL DAY SURGERY,Camberwell Day Surgery,,,104,7750,1777420800000.0,53469886,-1950916,11,,,VIC,1242871605000,,76316189,1778224435000,1778224435000,2950,hospital,3.0,136108.0,FOI_2950
52831,76967433,136111,136111,,education centre,primary/secondary school,,CAMBERWELL GRAMMAR SCHOOL,Camberwell Grammar School,,,114,1258 C1,1788134400000.0,218621755,-1739159,11,,,VIC,1242871605000,,76967433,1788333593000,1788333593000,52831,school,1.5,136111.0,FOI_52831
47105,76957204,136120,136120,,education centre,primary school,,CAMELOT RISE PRIMARY SCHOOL,Camelot Rise Primary School,,,101,5111 C1,1788134400000.0,51525806,4470,10,,,VIC,1242871605000,,76957204,1788333226000,1788333226000,47105,school,1.5,136120.0,FOI_47105
47116,76957215,136231,136231,,education centre,primary school,,CARLTON GARDENS PRIMARY SCHOOL,Carlton Gardens Primary School,,,101,2605 C1,1788134400000.0,452420368,120237,10,,,VIC,1242871606000,,76957215,1788333226000,1788333226000,47116,school,1.5,136231.0,FOI_47116
47117,76957216,136233,136233,,education centre,primary school,,CARLTON NORTH PRIMARY SCHOOL,Carlton North Primary School,,,101,1252 C1,1788134400000.0,53151991,4820,10,,,VIC,1242871606000,,76957216,1788333226000,1788333226000,47117,school,1.5,136233.0,FOI_47117
47118,76957217,136234,136234,,education centre,primary school,,CARLTON PRIMARY SCHOOL,Carlton Primary School,,,101,4980 C1,1788134400000.0,203473546,4822,10,,,VIC,1242871606000,,76957217,1788333226000,1788333226000,47118,school,1.5,136234.0,FOI_47118
47119,76957218,136239,136239,,education centre,primary school,,CARNEGIE PRIMARY SCHOOL,Carnegie Primary School,,,101,2897 C1,1788134400000.0,50299048,4842,10,,,VIC,1242871606000,,76957218,1788333226000,1788333226000,47119,school,1.5,136239.0,FOI_47119
47132,76957233,136345,136345,,education centre,primary school,,CAULFIELD PRIMARY SCHOOL,Caulfield Primary School,,,101,5489 C1,1788134400000.0,50276508,-1739161,11,,,VIC,1242871606000,,76957233,1788333226000,1788333226000,47132,school,1.5,136345.0,FOI_47132
47133,76957234,136346,136346,,education centre,primary school,,CAULFIELD SOUTH PRIMARY SCHOOL,Caulfield South Primary School,,,101,4315 C1,1788134400000.0,50286355,5043,10,,,VIC,1242871606000,,76957234,1788333226000,1788333226000,47133,school,1.5,136346.0,FOI_47133
47141,76957242,136427,136427,,education centre,primary school,,CHELTENHAM PRIMARY SCHOOL,Cheltenham Primary School,,,101,84 C1,1788134400000.0,53633739,5329,10,,,VIC,1242871607000,,76957242,1788333226000,1788333226000,47141,school,1.5,136427.0,FOI_47141
26420,64578130,136445,136445,,admin facility,law court,,CHILDRENS COURT,Childrens Court,,,109,,1217894400000.0,54186715,-1906373,11,,,VIC,1242871607000,,58029633,1591773935000,1655947964000,26420,administration,1.5,136445.0,FOI_26420
47146,76957248,136460,136460,,education centre,primary school,,CHRIST CHURCH GRAMMAR SCHOOL,Christ Church Grammar School,,,114,330 C1,1788134400000.0,219572664,106092,10,,,VIC,1242871607000,,76957248,1788333226000,1788333226000,47146,school,1.5,136460.0,FOI_47146
47147,76957249,136461,136461,,education centre,primary school,,CHRIST OUR HOLY REDEEMER SCHOOL,Christ Our Holy Redeemer School,,,113,1584 C1,1788134400000.0,172467952,106093,10,,,VIC,1242871607000,,76957249,1788333226000,1788333226000,47147,school,1.5,136461.0,FOI_47147
47148,76957250,136463,136463,,education centre,primary school,,CHRIST THE KING PRIMARY SCHOOL,Christ The King Primary School,,,113,1543 C1,1788134400000.0,50145230,106094,10,,,VIC,1242871607000,,76957250,1788333226000,1788333226000,47148,school,1.5,136463.0,FOI_47148
47155,76957257,136521,136521,,education centre,primary school,,CLAYTON NORTH PRIMARY SCHOOL,Clayton North Primary School,,,101,734 C1,1788134400000.0,50423117,5584,10,,,VIC,1242871607000,,76957257,1788333226000,1788333226000,47155,school,1.5,136521.0,FOI_47155
47158,76957260,136540,136540,,education centre,primary school,,CLIFTON HILL PRIMARY SCHOOL,Clifton Hill Primary School,,,101,1360 C1,1788134400000.0,53473255,32053,10,,,VIC,1242871607000,,76957260,1788333226000,1788333226000,47158,school,1.5,136540.0,FOI_47158
47163,76957265,136581,136581,,education centre,primary school,,COATESVILLE PRIMARY SCHOOL,Coatesville Primary School,,,101,4712 C1,1788134400000.0,50350782,5721,10,,,VIC,1242871608000,,76957265,1788333226000,1788333226000,47163,school,1.5,136581.0,FOI_47163
2952,76316195,136609,136609,,hospital,day procedure centre,,COBURG ENDOSCOPY CENTRE,Coburg Endoscopy Centre,,,104,8530,1777420800000.0,458653393,-124969,11,,,VIC,1242871608000,,76316195,1778224435000,1778224435000,2952,hospital,3.0,136609.0,FOI_2952
