SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
202011024,0,4,0,0,0,0,0,0,0,3,4,31,0,0,0,0,0,0,0,34,29,54,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,12,32,4,10,4,3,0,0,0,61,8,8,0,0,0,0,0,0,0,18,124,284,19,25,24,15,12,9,3,518,0,0,0,0,0,0,0,0,0,0,28,26,13,12,6,4,3,3,5,111,40,39,23,40,17,6,4,9,0,181,131,45,350,65,32,25,67,69,12,800,9,0,3,0,0,3,4,4,0,24,10,5,0,0,6,3,6,3,3,32,3,4,0,0,0,0,0,0,0,16,0,3,7,4,3,3,0,0,6,28,394,546,423,165,101,66,98,102,25,1918,0,8,0,0,0,0,0,0,0,8,0,30,0,0,0,0,0,0,0,30,15,98,0,0,3,0,0,0,0,131,0,12,0,0,5,0,0,0,0,16
202011025,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,0,18,17,53,7,7,3,0,0,3,0,87,0,4,0,0,0,0,0,0,0,6,12,28,4,5,0,0,0,0,0,51,0,6,0,0,0,0,0,0,0,5,62,211,33,29,19,7,22,19,3,399,0,0,0,5,0,0,0,0,0,5,22,16,21,10,8,4,8,3,0,96,45,42,32,38,13,15,15,12,4,214,127,48,600,61,49,45,146,142,11,1220,3,0,7,0,6,4,5,8,0,36,3,0,3,13,3,0,8,12,0,41,0,3,3,0,0,0,0,3,0,11,3,6,8,0,5,3,6,3,3,33,286,422,719,167,108,76,206,206,33,2220,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9,23,88,0,6,0,4,0,0,0,126,0,9,0,0,0,0,0,0,0,9
202021026,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,19,12,21,0,0,5,0,0,0,0,40,3,0,0,0,0,0,0,0,0,5,11,27,5,4,4,0,0,0,5,50,7,0,0,0,0,0,0,0,0,5,60,141,11,19,20,4,5,10,0,257,0,0,0,0,0,0,0,0,0,3,20,20,17,13,8,0,4,4,0,84,19,22,19,28,11,9,8,8,7,119,147,26,375,33,29,35,84,78,16,824,0,0,5,0,4,3,3,0,0,16,5,3,8,6,0,0,0,3,0,29,3,0,0,0,0,0,0,0,0,4,11,5,7,0,0,4,6,5,5,41,307,269,450,100,77,55,113,111,24,1500,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,21,20,67,0,6,3,0,0,0,0,98,3,6,0,0,0,0,0,0,0,10
202021027,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,7,0,57,31,97,7,13,3,7,0,6,4,166,0,6,0,0,0,0,0,0,0,4,20,49,5,5,0,0,0,4,0,75,0,6,0,0,3,0,0,0,0,12,71,226,38,36,26,14,5,18,5,434,0,0,0,0,0,0,0,0,0,0,24,34,19,9,15,5,3,7,7,105,28,31,30,14,8,0,3,11,0,130,41,25,258,39,23,20,49,48,6,516,4,0,7,9,0,0,0,10,0,25,7,3,4,7,3,3,0,0,0,25,0,0,3,3,0,0,0,0,0,10,5,3,3,0,5,3,3,5,0,31,237,531,375,128,83,52,69,105,24,1593,0,8,0,0,0,0,0,0,0,14,14,59,0,4,0,0,0,3,0,77,34,165,3,19,19,7,0,3,4,249,0,5,0,0,0,0,0,0,0,10
202021028,0,0,0,0,0,0,0,0,0,3,7,26,0,4,0,0,0,0,0,46,25,61,4,3,3,5,0,0,4,102,4,0,0,0,0,0,0,0,0,4,5,30,5,8,4,0,0,0,0,50,0,6,0,5,0,0,0,0,0,15,74,148,42,21,20,12,3,15,5,336,0,0,0,0,0,0,0,0,0,0,23,20,15,12,5,8,4,4,0,94,24,28,25,12,7,5,12,7,0,120,101,22,298,36,15,29,78,66,11,646,0,4,10,0,0,0,8,7,0,25,9,3,11,0,0,0,3,5,0,29,3,0,0,0,0,0,0,0,0,11,6,3,5,3,0,3,9,4,6,36,285,353,404,97,58,59,115,112,24,1509,0,3,0,0,0,0,0,0,0,3,8,28,0,0,3,0,0,0,0,45,37,94,3,9,18,3,0,4,3,167,0,9,0,0,0,0,0,0,0,10
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,11,3,4,0,0,0,0,0,0,0,6,19,47,4,3,7,5,5,6,0,101,0,0,0,0,0,0,0,0,0,0,15,11,8,3,5,0,3,0,0,44,16,9,10,6,0,0,0,6,0,54,46,4,176,20,11,14,52,43,14,380,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,6,0,0,26,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,10,4,3,28,132,99,209,43,32,21,81,59,16,686,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,4,29,0,0,4,0,0,0,0,42,0,5,0,0,0,0,0,0,0,6
202021030,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,33,48,70,4,4,6,0,0,0,7,135,5,8,0,0,0,0,0,0,0,14,10,26,3,3,4,0,0,4,0,54,13,8,0,0,0,0,0,0,0,20,129,227,24,31,22,13,14,25,6,487,0,0,0,0,0,0,0,0,0,0,33,19,19,14,10,11,7,9,0,114,43,18,21,17,12,8,8,12,3,139,103,19,316,33,20,15,63,62,9,640,4,5,0,0,3,4,4,3,0,28,3,0,8,6,0,3,5,3,4,36,0,5,3,0,0,0,0,10,0,10,7,8,5,0,3,8,0,8,8,46,408,447,406,113,84,54,96,136,30,1763,3,8,0,0,0,0,0,0,0,4,14,37,0,0,0,4,0,0,0,47,39,114,5,7,9,0,0,3,3,177,3,7,0,0,0,0,0,0,0,7
202021031,0,5,0,0,0,0,0,0,0,5,10,37,0,0,0,0,0,0,0,49,52,83,0,3,12,4,0,0,0,160,0,5,0,0,0,0,0,0,0,3,16,26,3,5,6,0,0,0,0,58,5,10,0,5,0,0,0,0,0,20,132,194,32,26,34,12,3,11,3,450,0,0,0,0,0,0,0,0,0,3,24,24,17,5,5,4,0,6,0,91,18,17,11,20,10,8,8,0,0,100,74,15,207,33,13,9,25,35,5,418,0,0,3,0,0,0,0,0,0,9,11,4,4,0,0,0,0,3,3,28,4,5,0,0,0,6,0,0,0,13,4,7,0,0,0,6,0,0,0,15,362,440,279,102,85,38,39,65,13,1422,0,5,0,0,0,0,0,0,0,3,9,41,0,0,3,0,0,0,0,48,46,125,3,10,9,3,0,0,0,200,3,7,0,0,0,0,0,0,0,11
202031032,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,4,6,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,4,15,33,8,9,4,0,3,0,0,80,0,0,0,0,0,0,0,0,0,0,11,9,8,3,6,6,5,4,0,33,13,6,7,3,9,3,0,0,0,49,87,10,200,13,6,13,71,45,5,455,0,0,3,0,4,0,0,0,0,13,5,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,3,0,8,3,4,0,6,9,0,28,150,84,245,35,31,21,84,58,5,723,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,6,27,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,60,29,8,7,0,0,0,13,0,118,0,0,0,0,0,0,0,0,0,0,39,6,3,9,0,0,4,3,5,57,20,7,3,9,4,0,4,0,0,54,222,7,124,12,18,16,60,79,5,546,4,0,0,0,3,0,0,11,0,16,7,0,4,0,0,0,4,4,0,18,0,0,0,0,0,0,0,0,0,4,21,3,9,0,0,0,8,10,5,47,380,61,150,34,26,16,83,120,16,885,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,6,21,0,0,3,0,0,0,0,28,3,0,0,0,0,0,0,0,0,6
203011034,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,13,20,3,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,5,5,10,0,4,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,4,46,86,14,10,13,7,4,10,3,197,0,0,0,0,0,0,0,0,0,0,13,24,20,6,5,6,0,4,0,86,27,14,33,29,7,3,7,11,3,133,109,25,393,44,32,11,96,81,19,809,0,0,0,0,0,4,3,0,0,12,6,4,0,0,0,0,6,0,0,22,0,3,5,0,0,0,0,0,0,17,9,0,10,0,0,0,4,7,8,27,235,200,477,99,60,38,127,115,34,1384,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,8,0,44,0,4,0,0,0,0,0,55,3,3,0,0,0,0,0,0,0,3
203011035,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,16,11,19,4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,5,7,11,0,0,0,0,0,0,0,28,10,5,0,0,0,0,0,0,0,15,62,90,13,8,13,4,3,9,3,211,0,0,3,0,0,0,0,0,0,3,24,9,17,4,5,3,0,4,0,76,19,17,27,20,9,7,4,9,0,122,126,22,435,38,19,21,101,99,13,878,8,4,0,0,0,0,7,5,0,22,8,7,3,4,0,3,12,3,0,39,0,0,7,0,0,0,0,0,0,11,10,0,7,10,0,3,6,7,4,44,289,212,521,86,53,47,137,145,25,1505,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,15,6,42,0,4,0,0,0,0,0,61,0,4,0,0,0,0,0,0,0,4
203011036,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,20,27,39,0,0,3,0,0,0,0,70,0,0,0,0,0,0,0,0,0,5,4,13,0,4,0,0,0,3,0,24,0,3,0,0,0,0,0,0,0,3,83,96,13,17,7,7,3,7,0,236,0,0,0,0,0,0,0,0,0,0,23,18,16,8,3,0,6,3,0,81,37,12,19,10,3,3,5,4,0,100,130,14,296,25,9,18,66,63,4,626,0,0,0,0,0,0,6,0,0,9,5,3,3,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,4,7,0,6,0,0,5,4,5,0,32,328,230,357,68,32,37,92,94,7,1241,0,0,0,0,0,0,0,0,0,0,5,16,3,0,0,0,0,0,0,23,13,41,6,0,3,0,0,0,0,68,0,4,0,0,0,0,0,0,0,4
203021037,0,5,0,3,0,0,0,0,0,9,8,52,5,0,4,0,0,0,0,71,37,135,17,9,22,10,40,30,5,303,0,8,0,0,0,0,0,0,0,10,15,45,5,5,6,0,0,0,0,76,5,20,0,9,3,0,0,0,0,32,132,375,54,59,52,24,23,51,6,780,0,0,0,0,0,0,0,0,0,0,22,34,37,14,18,11,3,11,9,146,31,32,49,32,20,10,23,22,0,210,91,44,529,86,37,41,92,104,20,1031,0,0,8,0,0,0,7,11,0,27,5,4,9,8,0,0,8,4,0,38,0,11,8,3,0,0,0,0,0,16,0,7,9,0,3,4,5,0,8,35,346,758,708,228,170,100,204,234,45,2793,0,17,0,0,0,0,0,0,0,17,3,46,0,0,0,0,0,0,0,54,36,196,8,21,25,7,5,10,3,316,0,14,0,0,0,0,0,0,0,18
203021039,0,3,0,0,0,0,0,0,0,9,4,65,0,0,3,0,0,0,4,78,44,129,18,10,12,7,9,19,0,250,6,9,0,0,0,0,0,0,0,9,16,48,5,4,0,0,0,3,0,80,10,12,3,0,3,0,0,0,0,27,152,433,67,70,47,27,21,42,13,878,0,0,0,0,0,0,0,0,0,0,22,32,30,21,13,3,5,8,0,128,33,35,61,32,18,17,14,25,0,237,95,35,393,57,30,34,47,77,18,786,5,4,0,0,4,5,0,14,0,29,13,0,4,4,0,0,3,5,0,35,4,7,4,5,0,0,0,0,5,21,7,5,9,4,0,6,3,0,5,36,408,807,592,220,134,101,113,185,45,2598,0,14,0,0,0,0,0,0,0,14,4,65,0,0,4,0,0,0,0,68,40,201,11,22,23,11,0,6,0,325,0,14,0,0,5,0,0,0,0,19
203021040,0,4,0,0,0,0,0,0,0,4,4,67,7,0,0,0,0,0,0,81,87,204,18,12,31,16,21,23,3,414,4,4,0,0,0,0,0,0,0,11,17,79,6,4,12,0,0,0,0,117,14,22,0,3,3,0,0,0,0,47,266,586,106,77,97,57,38,45,10,1285,0,0,0,0,0,0,0,0,0,0,52,66,41,25,14,9,9,14,0,227,75,46,79,52,28,22,19,20,0,345,165,52,765,83,49,46,116,167,26,1473,5,0,11,8,5,3,6,6,0,46,21,11,9,7,0,7,11,11,0,65,9,0,6,3,4,0,3,0,5,27,10,6,15,9,5,3,8,14,16,75,714,1154,1048,289,242,164,236,298,70,4223,0,13,0,0,0,0,0,0,0,13,3,62,6,0,0,0,0,0,0,74,67,293,17,28,32,11,3,12,3,461,3,25,0,3,0,0,0,0,0,32
203021042,5,10,0,0,0,0,0,0,0,9,15,132,3,0,0,0,0,0,0,164,112,210,17,16,23,18,35,37,5,477,3,10,0,0,0,0,0,0,0,21,26,69,3,11,6,0,3,3,0,123,16,16,3,4,4,3,0,0,0,47,337,798,113,99,99,75,41,51,11,1620,0,0,0,0,0,0,0,0,0,4,59,82,47,28,20,17,15,6,9,284,104,71,79,63,35,21,15,32,7,420,208,55,610,92,47,67,93,104,21,1297,5,3,8,8,0,3,7,9,0,38,14,8,4,6,4,5,4,11,0,64,7,10,0,3,3,0,0,0,0,30,13,10,8,8,5,0,10,11,3,79,927,1487,904,349,254,212,221,252,67,4669,0,7,0,0,3,0,0,0,0,13,12,90,0,0,3,0,0,0,0,106,63,294,4,20,31,14,8,12,4,448,6,29,0,0,0,0,0,0,0,34
203021043,0,0,0,0,0,0,0,0,0,0,6,29,3,0,0,0,0,0,0,36,41,76,8,9,9,0,15,5,0,162,4,11,0,0,0,0,0,0,0,14,4,28,0,8,6,0,0,0,0,47,3,8,0,0,0,0,0,0,0,19,130,291,59,52,41,26,31,28,5,661,0,0,0,0,0,0,0,0,0,6,29,36,45,28,16,7,23,15,0,206,66,53,75,65,27,15,33,14,4,349,176,57,824,96,69,51,214,185,41,1713,5,0,9,3,3,0,10,7,0,42,10,5,9,9,0,0,11,3,0,49,3,4,3,3,0,0,6,0,0,15,7,11,13,4,4,0,13,8,17,77,489,600,1050,286,184,102,354,269,68,3403,0,3,0,0,0,0,0,0,0,5,0,22,0,4,0,0,0,0,0,30,24,137,6,11,12,0,0,3,0,196,6,17,0,0,0,0,0,0,0,23
203021044,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,23,19,39,3,3,3,3,4,0,0,71,0,3,0,0,0,0,0,0,0,3,11,14,0,3,0,0,0,0,0,25,0,6,0,3,0,0,0,0,0,10,74,172,25,26,26,10,13,12,7,366,0,0,0,0,0,0,0,0,0,0,23,30,17,12,10,3,6,6,0,113,34,27,45,34,15,11,15,21,3,208,119,30,591,80,42,48,123,122,15,1178,9,3,3,12,0,6,4,11,0,46,5,5,7,4,0,3,9,7,0,42,0,3,0,4,0,0,0,0,0,8,3,4,9,4,0,4,8,5,15,48,311,351,699,182,114,93,183,182,44,2157,0,5,0,0,0,0,0,0,0,8,4,20,0,0,0,0,0,0,0,26,10,74,5,3,12,0,0,0,0,103,0,5,0,0,0,0,0,0,0,7
203021045,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,3,28,7,3,20,11,19,16,3,108,0,0,0,0,0,0,0,0,0,5,3,23,4,4,0,0,0,0,0,39,0,5,0,0,0,0,0,0,0,5,31,132,35,28,25,14,15,27,3,316,0,0,0,0,0,0,3,0,0,6,17,18,23,10,6,8,9,10,3,106,23,19,43,36,15,11,10,11,4,168,80,30,575,76,35,39,134,162,25,1154,9,4,9,4,0,5,19,7,0,59,5,0,9,4,4,4,6,9,0,39,0,9,0,5,0,0,0,7,0,21,4,0,7,0,0,3,17,9,5,50,176,278,713,178,109,97,225,259,45,2085,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,10,50,5,15,8,7,0,4,0,103,0,5,0,0,0,0,0,0,0,4
203021046,0,0,0,0,0,0,0,0,0,10,13,56,0,0,0,0,0,0,0,70,84,112,4,3,6,13,12,16,6,243,5,0,0,0,0,0,0,0,0,10,20,30,3,0,0,0,0,0,0,61,3,11,0,0,3,0,0,0,0,14,184,439,31,33,34,31,14,19,9,806,6,0,0,0,0,0,0,0,0,3,28,35,18,8,3,7,0,12,0,110,37,26,22,23,15,11,9,12,0,149,92,15,213,31,17,18,34,48,12,475,5,3,0,0,0,4,0,3,0,14,4,5,0,6,0,4,3,4,0,24,4,0,0,0,0,0,0,5,0,12,4,4,5,6,0,4,4,4,8,34,478,750,302,113,86,91,69,110,35,2042,0,8,0,0,0,0,0,0,0,6,8,40,4,0,4,0,0,0,0,54,61,176,3,3,20,7,0,0,4,276,0,20,0,0,0,3,0,0,0,22
203021047,0,0,0,0,0,0,0,0,0,0,4,21,0,0,5,0,0,0,0,25,31,82,11,18,18,11,13,11,3,196,4,7,0,0,0,0,0,0,0,7,10,36,4,0,0,3,0,0,0,58,4,10,0,0,0,0,0,0,0,16,88,269,51,39,55,27,35,26,13,599,0,0,4,0,0,0,0,0,0,7,17,25,36,9,7,13,12,7,0,132,42,46,38,35,21,9,27,19,4,247,89,24,513,59,44,30,111,113,23,1001,6,6,5,0,0,5,3,9,0,27,8,7,9,7,4,3,8,6,0,55,5,0,3,3,0,0,3,3,0,20,3,3,11,0,3,3,5,11,7,54,312,523,684,181,146,100,235,209,55,2432,0,13,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,21,25,112,12,19,20,4,0,10,4,198,0,11,0,0,0,0,0,0,0,9
203021485,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,33,21,75,10,14,12,13,9,15,4,166,5,0,0,0,0,0,0,0,0,6,3,17,0,4,4,0,0,0,0,27,0,11,0,0,0,0,0,0,0,16,84,238,34,56,43,36,29,38,4,554,0,0,0,0,0,0,0,0,0,0,16,20,17,18,3,0,9,9,0,93,34,41,47,35,22,16,15,18,0,220,68,26,415,63,44,42,71,93,14,832,5,0,5,4,0,0,3,3,0,26,3,0,10,3,0,0,11,11,0,35,0,4,0,0,0,0,0,3,0,8,7,0,9,0,0,7,0,6,8,35,242,472,549,187,124,111,139,192,32,2049,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,16,17,77,10,25,10,8,0,0,0,151,0,9,0,4,0,0,0,0,0,11
203021486,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,13,39,17,4,9,9,18,10,4,123,0,0,0,0,0,0,4,0,0,4,0,12,0,8,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,38,109,28,21,21,16,23,25,7,290,0,0,0,0,0,0,0,0,0,0,11,6,20,10,10,3,13,13,0,89,18,10,45,32,18,10,34,29,5,197,65,41,482,72,19,39,186,158,27,1083,0,0,8,5,4,5,14,17,0,55,0,3,6,3,0,3,9,6,0,34,0,5,4,4,0,0,5,0,0,13,4,4,21,4,0,6,10,21,8,83,153,244,623,158,84,92,308,285,51,1999,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,7,8,38,3,12,14,4,6,0,0,85,0,0,0,0,0,0,0,0,0,0
203021487,0,7,0,0,0,0,0,0,0,7,15,88,8,0,0,0,0,0,0,111,66,154,29,24,25,19,49,42,0,407,0,0,0,0,0,0,0,0,0,6,13,56,5,6,6,3,0,0,0,90,7,16,0,5,5,0,0,0,0,32,181,568,110,83,84,60,54,58,17,1211,0,0,0,0,0,0,0,0,0,0,36,61,48,38,17,4,11,23,4,238,77,57,97,68,30,24,42,39,9,436,173,67,933,147,64,70,151,167,33,1800,4,0,5,6,3,7,10,13,3,49,10,5,7,10,0,3,6,8,0,62,3,7,8,0,4,0,0,5,0,31,0,6,12,7,0,4,0,12,13,57,592,1093,1254,391,241,197,338,359,77,4546,0,10,0,0,0,0,0,0,0,13,7,55,4,0,0,3,0,0,0,74,36,183,11,33,31,21,3,15,3,338,3,22,0,0,0,0,0,0,0,28
