SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
213031351,35,0,5,7,33,9,0,45,476,95,16,0,581,8,0,9,591,31,0,617,597,107,11,6,725,3,0,3,729,27,4,761,114,14,17,4,143,3,3,5,146,0,0,146,5,4,0,6,7,0,0,0,7,0,0,10,1184,220,39,13,1456,14,6,17,1474,67,4,1538,6,5,0,0,16,0,0,0,13,3,0,21,14,0,5,0,22,0,0,0,27,0,0,23,25,5,5,0,42,0,0,0,42,3,0,46,1210,224,46,13,1497,11,8,21,1513,65,4,1580,190,42,12,11,252,3,3,8,259,40,0,304,5,7,0,4,19,0,0,0,19,0,6,25,1405,272,57,26,1761,18,9,28,1790,108,7,1909
213031352,67,0,0,0,69,10,0,73,999,112,17,0,1126,15,6,25,1149,70,0,1224,992,124,11,3,1130,6,4,12,1143,26,0,1167,153,5,18,0,175,0,5,6,182,6,0,188,4,0,0,0,9,0,0,0,9,0,0,9,2142,247,41,7,2441,26,12,40,2480,101,0,2580,12,0,0,0,16,0,0,0,16,0,0,16,22,0,0,0,26,0,0,0,28,0,0,28,38,3,0,0,44,0,0,0,48,0,0,48,2180,247,47,12,2483,32,12,42,2525,101,0,2627,314,44,5,0,363,8,0,8,367,35,3,408,4,0,0,0,4,0,0,0,4,0,4,6,2495,293,51,12,2848,35,12,50,2897,137,9,3037
213041353,85,0,0,0,88,9,0,91,1177,120,36,14,1348,10,3,13,1361,80,0,1442,1562,165,35,15,1779,7,0,10,1790,31,0,1819,213,24,34,6,274,8,0,8,280,6,0,285,36,0,5,31,75,0,0,0,75,6,11,89,2992,306,107,66,3475,21,5,28,3500,130,11,3637,29,4,5,4,41,3,0,3,48,0,0,48,70,11,0,0,78,0,0,0,80,0,0,84,95,10,5,4,121,4,0,4,128,0,0,126,3089,319,111,74,3591,31,5,33,3622,136,11,3768,704,70,20,23,814,8,4,15,825,75,0,907,4,3,5,9,18,0,0,0,18,0,19,31,3791,391,128,104,4420,37,9,49,4469,207,27,4707
213041358,71,4,0,4,77,21,0,98,831,94,20,4,954,14,12,26,975,62,0,1034,951,155,39,9,1163,23,0,23,1183,76,6,1266,157,18,15,11,204,3,0,3,203,11,0,219,20,6,0,14,38,0,0,0,38,9,8,51,1967,272,80,36,2351,39,12,53,2404,156,13,2579,28,18,0,0,46,14,0,15,64,21,0,83,37,10,5,0,58,6,4,9,66,0,0,66,65,33,5,0,111,19,7,19,133,21,0,151,2031,301,90,36,2455,56,19,76,2531,175,13,2731,982,240,45,56,1320,29,14,43,1359,279,0,1638,0,4,0,14,18,0,0,0,18,0,16,33,3013,543,133,106,3794,85,30,117,3912,456,33,4395
213041359,65,0,0,0,65,12,0,75,929,111,19,14,1074,18,0,18,1097,55,0,1152,939,230,21,21,1210,11,0,11,1223,53,0,1273,161,38,26,8,233,0,0,0,233,8,0,240,10,0,0,31,41,0,0,0,41,3,0,44,2042,383,75,64,2562,31,0,31,2591,121,4,2714,62,22,0,4,89,6,0,6,97,0,0,100,68,21,0,3,89,8,5,11,104,9,0,106,134,44,0,7,181,12,5,22,199,6,3,208,2178,423,75,72,2746,46,5,45,2790,127,5,2927,690,195,8,31,927,30,6,30,959,153,3,1115,13,0,0,6,22,0,0,0,22,0,11,31,2882,612,80,116,3693,76,10,85,3775,280,20,4076
213041360,181,7,0,3,186,22,3,203,1482,181,31,8,1706,26,8,35,1742,83,7,1828,1639,208,31,14,1886,32,7,41,1926,86,4,2016,189,35,19,4,245,12,0,13,254,3,5,263,15,5,0,38,60,0,0,0,60,0,5,65,3318,429,77,68,3896,73,14,89,3986,171,21,4174,52,5,0,4,57,11,0,11,73,5,0,77,77,12,4,0,98,10,0,12,107,0,7,114,134,19,4,4,161,18,3,22,182,8,7,198,3450,446,85,71,4054,92,16,111,4167,183,23,4368,767,200,25,18,1017,31,3,35,1051,176,11,1240,8,0,0,7,16,0,0,0,16,9,29,50,4228,649,112,97,5090,118,19,142,5228,365,64,5657
213041461,44,6,0,6,51,13,0,61,352,29,7,0,392,7,5,15,405,25,0,429,284,66,10,4,369,12,7,20,386,26,0,407,46,3,0,0,52,0,0,0,55,0,0,52,5,0,0,4,7,0,0,0,11,0,0,11,694,96,23,11,822,21,11,30,857,54,0,905,4,0,0,0,4,11,0,11,16,0,0,18,11,9,0,0,21,0,0,0,22,0,0,22,14,9,0,0,22,14,0,14,35,0,0,36,709,105,23,11,849,31,11,42,888,51,0,943,255,56,13,11,334,11,14,28,360,74,0,437,4,0,0,5,12,0,0,0,12,0,19,28,966,164,37,24,1194,48,24,72,1259,122,19,1407
213041462,44,0,0,0,44,14,0,56,514,53,19,7,594,13,5,16,612,22,4,636,422,140,3,5,576,11,4,16,587,18,0,610,55,13,9,0,71,0,0,0,71,0,3,75,6,0,0,8,15,0,0,0,15,0,0,15,995,206,30,16,1254,25,11,32,1283,36,8,1336,13,3,0,0,23,8,0,8,32,0,0,32,42,10,0,5,61,4,0,6,66,4,0,66,56,12,0,8,86,12,0,9,93,4,0,96,1051,225,30,28,1337,33,12,43,1381,45,8,1426,291,82,7,8,391,13,0,13,401,92,8,502,7,0,0,10,14,0,0,0,14,0,8,23,1353,303,38,46,1746,43,12,57,1797,141,22,1954
213041463,198,3,0,5,208,27,0,226,1274,162,16,11,1462,36,14,50,1511,80,8,1601,1335,193,31,14,1574,25,3,27,1603,100,0,1701,154,14,16,8,192,0,0,0,193,13,0,211,27,0,3,29,57,9,3,7,68,0,0,69,2788,371,69,56,3292,67,15,84,3373,191,12,3574,25,11,0,5,49,19,0,19,64,8,0,72,68,12,0,0,79,7,4,6,86,10,0,94,88,21,3,5,124,22,4,21,149,22,0,167,2876,394,71,67,3411,87,22,110,3520,205,12,3744,715,207,35,33,986,44,4,45,1034,225,0,1261,6,0,0,20,21,0,0,0,21,0,19,45,3602,604,112,117,4422,130,29,158,4577,434,32,5049
213041571,41,0,0,0,41,10,0,53,418,74,4,0,493,13,5,18,516,44,0,553,463,139,12,8,622,17,6,17,639,51,0,688,46,11,4,0,59,0,0,0,61,3,0,71,10,0,0,20,25,0,0,0,25,0,0,25,936,226,16,25,1202,27,8,36,1240,99,0,1341,17,11,0,0,25,3,0,3,26,0,0,26,36,25,0,0,67,5,7,11,78,6,0,80,53,31,0,0,88,10,7,14,101,0,0,107,996,257,16,30,1290,40,13,50,1346,105,0,1446,487,107,26,35,651,30,3,36,688,155,5,846,10,3,0,10,20,0,0,0,20,0,14,35,1486,369,39,68,1966,70,16,86,2051,257,18,2330
213041572,19,0,0,0,22,3,0,27,434,46,4,3,493,11,6,14,509,36,0,550,449,63,14,3,534,0,0,0,534,20,0,553,61,18,3,0,79,6,0,6,86,11,3,96,9,8,0,9,21,0,0,0,21,9,5,35,954,129,19,15,1127,14,6,17,1143,73,7,1226,46,13,0,0,56,7,0,7,63,6,4,64,51,6,3,3,67,5,5,8,72,0,0,72,100,20,3,3,121,4,5,7,134,6,4,140,1054,151,24,20,1249,20,10,27,1276,79,11,1364,403,110,15,23,542,25,4,29,575,62,8,641,4,0,0,13,15,0,0,0,15,0,15,32,1454,264,37,51,1810,43,12,52,1862,143,36,2046
213041573,15,0,0,0,15,0,0,15,273,32,5,0,309,0,0,0,313,12,0,320,289,20,0,0,306,0,0,0,306,10,0,318,30,5,10,0,48,0,0,0,48,3,0,47,9,0,0,0,9,0,0,0,9,0,0,9,603,51,18,0,671,0,0,0,672,23,0,692,3,0,0,0,3,0,0,0,3,4,0,7,7,0,0,0,7,0,0,0,7,0,0,7,10,0,0,0,10,0,0,0,10,4,0,13,619,51,18,0,684,0,0,0,683,22,0,713,140,10,7,3,160,0,0,0,160,7,0,170,5,0,0,7,8,0,0,0,8,0,3,13,754,57,28,7,852,0,0,5,857,33,3,892
213041574,49,0,0,4,50,9,0,55,693,110,16,6,825,14,0,14,842,20,0,856,686,120,4,16,833,0,0,9,835,27,0,867,160,8,7,0,178,3,0,3,184,7,0,191,12,3,0,0,20,0,0,0,20,0,9,24,1560,239,31,20,1851,22,0,24,1880,47,6,1931,20,7,0,0,27,3,0,3,31,0,0,29,39,5,4,0,50,6,0,6,56,8,0,64,64,13,4,0,80,9,0,9,92,7,0,98,1620,256,38,27,1936,28,0,31,1968,54,6,2031,466,93,11,28,599,6,3,12,610,109,5,722,0,0,0,15,15,0,0,0,15,3,5,28,2085,348,47,64,2549,40,7,45,2590,167,22,2779
213041575,177,3,0,3,181,24,0,211,939,96,9,0,1048,23,3,23,1073,62,3,1134,1114,177,21,4,1312,24,0,24,1335,47,0,1386,143,17,19,0,184,7,0,7,186,5,0,189,3,0,6,25,37,0,0,0,37,7,6,45,2200,288,58,36,2579,52,3,51,2626,118,12,2759,22,0,0,0,21,0,0,0,23,0,0,23,69,14,0,0,82,0,5,9,87,0,0,83,88,13,0,0,105,0,5,3,109,0,0,113,2287,305,58,36,2683,47,9,56,2736,120,12,2873,593,100,21,12,734,36,0,37,770,87,0,860,5,3,0,6,18,0,0,0,18,7,19,43,2887,410,77,51,3437,84,7,94,3529,211,33,3770
213041576,36,5,0,5,39,7,0,48,477,58,19,0,556,4,12,16,571,31,0,599,489,122,22,0,631,17,0,17,648,41,0,684,81,13,9,0,105,0,0,0,105,0,0,112,10,0,0,3,20,0,0,0,20,0,3,22,1056,193,52,12,1308,21,12,27,1335,76,3,1417,6,0,0,0,10,8,0,8,16,3,0,19,27,14,0,0,48,3,0,3,55,0,0,54,39,15,0,0,59,6,0,6,70,4,0,76,1096,204,52,14,1363,28,12,38,1406,80,3,1491,410,97,11,19,542,18,0,18,556,117,0,671,5,0,0,0,5,0,0,0,5,3,13,16,1509,305,66,29,1908,45,12,59,1964,201,18,2180
213041577,18,0,0,0,18,6,0,19,149,36,0,0,182,0,7,12,197,22,0,214,132,47,6,0,182,3,3,7,189,17,0,205,33,0,4,0,35,0,0,0,35,6,0,40,3,0,0,11,15,0,0,0,15,4,5,27,312,79,11,13,420,9,10,14,433,47,5,490,15,0,0,5,19,8,0,8,25,0,0,33,6,9,3,0,18,0,0,0,18,0,0,18,25,9,3,5,41,8,0,8,44,0,0,48,341,89,15,16,457,13,10,21,484,51,5,541,254,56,12,16,344,25,4,27,365,112,3,483,7,0,0,6,6,0,0,0,6,0,17,25,603,140,22,37,806,38,8,50,862,164,22,1048
213041578,47,0,0,0,44,10,0,56,478,61,10,0,550,27,0,29,580,34,6,623,477,177,11,10,669,14,14,27,695,50,0,741,69,14,3,0,87,0,0,0,87,0,0,91,8,0,0,3,15,0,0,0,15,3,0,19,1040,250,26,13,1321,40,13,56,1380,90,6,1469,56,10,0,0,62,15,0,17,82,13,0,93,71,16,7,4,99,5,0,5,106,7,0,115,132,27,7,4,163,27,0,29,183,19,0,208,1166,276,30,19,1483,63,19,82,1571,111,6,1682,984,289,40,18,1335,69,27,96,1431,289,0,1725,14,13,0,10,33,0,0,0,33,0,24,55,2166,574,68,40,2851,136,43,177,3029,404,29,3460
213051361,126,0,3,3,126,18,0,144,663,113,11,12,798,12,5,23,820,61,0,879,673,184,29,12,900,20,5,29,923,48,6,977,87,6,0,0,99,0,0,0,99,14,0,112,10,8,0,16,26,0,0,0,26,3,0,38,1431,319,47,33,1822,37,12,46,1870,125,3,2007,31,7,0,0,39,0,0,0,39,7,0,47,73,8,3,3,82,14,0,14,100,3,0,101,101,15,5,3,122,15,0,15,138,8,0,146,1533,330,52,37,1944,52,12,63,2009,138,3,2153,656,188,44,49,936,52,14,64,996,243,14,1254,7,3,0,6,16,0,0,0,16,0,16,28,2194,521,89,86,2894,106,27,131,3023,377,31,3434
213051362,71,0,0,0,76,22,0,94,579,148,15,3,750,22,13,36,782,61,0,842,649,161,11,5,828,17,10,24,854,53,0,909,61,17,21,0,101,0,0,3,108,4,0,112,4,0,3,8,19,0,0,0,19,9,0,33,1290,332,51,21,1695,40,23,63,1764,129,0,1889,33,7,0,0,42,16,0,16,59,12,3,71,61,20,0,0,85,14,3,22,107,8,0,112,96,31,0,0,130,34,3,30,160,18,3,179,1388,359,58,21,1828,72,24,102,1925,146,3,2074,685,192,27,35,935,46,3,47,983,288,16,1289,10,0,0,0,10,0,0,0,10,8,9,25,2085,553,81,53,2774,116,33,148,2919,437,21,3387
213051363,43,0,0,0,45,3,0,50,539,59,4,10,612,20,0,17,633,36,0,670,460,82,8,4,556,18,0,14,574,37,4,615,62,5,10,0,78,3,0,3,82,7,0,84,3,0,0,10,10,0,0,0,10,0,5,12,1070,150,27,23,1264,35,5,41,1300,76,3,1381,22,9,0,0,32,12,0,12,39,3,0,46,27,0,4,0,36,0,0,0,36,4,0,35,49,9,6,0,62,12,0,12,73,9,0,84,1118,155,30,17,1323,53,5,50,1376,81,3,1463,389,98,19,18,528,31,0,38,563,172,0,730,4,4,0,12,19,0,0,0,19,0,10,30,1511,260,47,48,1870,81,5,88,1954,247,12,2220
213051368,68,0,0,0,73,10,0,81,778,95,25,8,906,8,11,20,927,39,0,963,805,140,27,6,977,11,0,11,981,47,0,1031,107,14,15,0,135,0,0,0,133,10,4,146,12,0,4,13,33,0,0,0,33,0,6,35,1700,242,73,21,2047,20,11,31,2079,96,7,2176,43,12,0,0,58,6,0,6,63,0,0,63,43,14,0,0,60,4,3,9,64,4,0,68,85,22,0,0,112,6,3,12,128,4,0,131,1793,272,73,29,2159,33,12,44,2201,94,7,2304,524,97,9,21,645,9,0,9,654,126,0,787,3,0,0,3,8,0,0,0,8,0,24,32,2318,360,84,56,2817,39,14,50,2866,217,30,3114
213051464,114,0,0,0,113,17,0,136,1381,145,12,4,1541,47,10,51,1590,86,0,1684,1108,211,22,8,1353,19,0,19,1376,51,0,1425,159,21,21,3,206,0,0,0,206,3,0,218,5,7,0,13,31,3,0,3,32,0,4,33,2660,387,55,31,3132,68,10,71,3207,144,4,3355,73,14,0,0,90,15,3,17,107,7,0,113,85,17,0,5,102,3,3,5,110,0,3,114,157,33,0,5,190,22,7,26,220,7,3,231,2817,420,55,31,3324,87,14,104,3428,148,7,3587,971,184,23,20,1206,31,5,38,1245,148,3,1398,22,0,0,23,46,0,0,0,42,3,18,63,3806,606,84,75,4576,125,17,143,4715,300,32,5050
213051466,60,0,0,0,62,8,0,71,2035,145,25,12,2217,35,10,44,2265,85,0,2348,1303,188,16,5,1510,11,8,24,1529,47,0,1577,190,21,29,4,240,8,0,11,253,0,0,259,20,4,0,32,53,0,3,3,58,0,4,64,3550,360,66,52,4022,56,27,78,4106,139,4,4248,118,17,0,9,139,6,0,6,150,8,0,156,164,20,3,3,198,11,0,11,208,9,0,216,279,37,3,14,335,18,0,18,357,15,0,370,3830,394,68,62,4358,76,27,99,4458,160,4,4619,966,143,20,11,1137,22,9,33,1171,129,0,1299,7,13,0,24,41,0,0,0,41,0,18,55,4806,547,86,95,5536,100,32,129,5668,284,15,5974
213051467,83,4,0,4,83,27,0,111,481,77,11,10,570,8,13,21,596,47,0,647,664,144,9,9,817,16,7,25,843,59,0,901,79,12,3,0,96,0,0,0,93,9,0,100,0,0,0,6,6,0,0,0,6,0,0,10,1221,223,26,14,1487,27,22,54,1537,116,0,1658,28,5,0,0,31,6,0,6,40,7,0,47,56,21,0,0,74,0,4,5,82,9,0,88,78,25,0,0,102,8,4,13,118,20,0,133,1295,255,27,14,1594,40,20,64,1655,130,0,1786,762,185,40,30,1019,78,9,86,1106,279,0,1381,6,6,0,9,17,0,0,0,17,0,9,32,2063,441,65,55,2628,119,31,151,2776,411,14,3200
213051468,80,4,0,4,79,12,4,91,1101,121,29,5,1257,29,11,40,1298,60,0,1363,1121,190,27,3,1347,21,4,25,1372,46,0,1417,185,29,19,7,240,5,7,3,245,5,0,255,19,0,0,13,35,0,0,0,35,3,5,48,2426,346,81,27,2879,59,15,68,2954,119,14,3078,56,3,0,0,58,10,0,10,66,9,0,81,80,16,0,0,91,6,0,10,101,4,0,111,136,19,0,0,156,12,0,15,172,20,3,193,2556,368,79,27,3036,72,15,86,3122,138,17,3270,878,169,27,25,1099,32,3,32,1132,144,4,1284,8,0,0,9,15,0,0,0,15,0,8,27,3441,541,106,63,4157,102,16,122,4273,280,28,4583
213051579,54,0,0,0,53,5,0,59,905,64,16,0,984,24,4,28,1014,21,3,1040,592,107,10,0,708,4,0,4,717,25,5,741,81,5,11,0,103,0,0,0,110,5,0,116,16,0,0,19,39,0,0,0,38,0,0,40,1597,182,38,20,1841,32,4,37,1871,58,11,1939,84,11,0,3,100,3,0,3,105,8,0,113,66,9,0,5,74,5,0,5,76,0,0,77,142,25,0,10,179,4,0,4,182,10,0,194,1743,202,39,29,2015,34,4,41,2058,67,12,2127,588,102,25,28,745,19,4,21,762,64,16,847,3,0,0,23,25,0,0,0,25,0,15,42,2333,306,66,84,2788,48,9,62,2845,134,35,3017
213051580,101,4,0,5,110,10,0,116,993,120,16,3,1131,36,4,38,1169,45,0,1211,912,141,3,10,1065,26,8,28,1100,34,0,1126,97,13,17,0,125,0,0,0,125,4,0,134,4,0,0,15,22,0,0,0,22,0,4,34,2005,273,42,30,2347,61,11,66,2414,80,10,2506,54,17,0,0,66,8,0,8,78,3,0,83,48,9,0,4,63,3,5,5,71,3,0,76,100,24,3,4,133,11,5,22,150,8,0,156,2107,296,41,31,2474,73,14,85,2563,89,11,2662,556,104,11,18,692,29,4,27,720,91,11,822,5,0,0,3,10,0,0,0,10,0,7,10,2666,406,53,53,3175,97,20,113,3288,181,22,3502
213051581,37,0,0,0,40,11,0,53,802,64,22,5,902,28,0,27,925,53,0,976,620,96,17,9,737,14,3,18,760,33,0,785,78,9,15,4,95,4,0,4,103,5,0,106,3,0,0,6,16,0,0,0,15,0,0,15,1509,167,57,18,1744,47,4,52,1798,88,0,1885,28,6,0,0,34,0,0,0,35,0,0,35,40,3,0,6,47,3,0,3,49,0,0,49,69,13,0,6,82,3,0,3,87,0,0,87,1572,182,57,22,1825,51,4,53,1883,88,0,1967,425,50,24,6,497,15,6,17,519,53,0,572,0,0,0,9,9,0,0,0,9,0,3,13,1996,231,76,37,2339,66,6,73,2410,140,3,2551
213051582,22,0,0,0,26,4,0,26,551,81,24,15,666,15,3,16,684,33,3,717,507,165,11,6,687,25,8,33,712,48,6,767,90,18,9,9,119,4,0,4,127,3,0,126,28,4,0,20,48,4,0,4,56,6,0,63,1176,264,42,43,1520,43,13,54,1575,88,7,1672,60,15,0,0,78,4,0,4,79,3,0,81,72,14,0,3,86,7,0,7,93,6,0,102,130,31,0,3,166,13,0,13,173,10,0,184,1305,289,42,51,1682,58,13,68,1749,100,7,1856,651,192,17,37,900,35,5,41,946,101,0,1046,11,0,0,9,27,0,0,0,29,0,11,47,1970,486,54,98,2611,93,20,113,2727,204,26,2948
213051583,157,8,0,8,164,25,0,190,1948,246,30,12,2230,59,15,75,2306,118,11,2432,1630,369,26,17,2043,43,7,48,2095,96,0,2186,197,36,25,3,264,4,0,4,271,3,0,276,35,4,8,51,95,0,0,0,95,5,10,105,3812,645,88,85,4634,106,28,130,4757,221,22,4997,126,33,0,14,173,25,0,25,196,19,0,215,148,42,4,8,202,7,7,8,206,8,4,219,280,72,10,14,374,25,7,34,409,23,4,434,4090,720,96,97,5010,127,33,164,5165,243,23,5432,1450,326,45,61,1880,78,21,98,1974,323,13,2311,18,11,0,46,80,0,0,0,80,0,51,135,5559,1058,143,208,6968,205,50,256,7229,563,85,7878
213051584,29,3,0,3,30,6,0,36,493,48,11,6,551,16,3,20,573,36,0,608,363,111,12,6,492,12,0,15,507,35,0,546,75,13,12,0,98,3,0,3,101,0,0,106,9,0,5,3,16,0,0,0,16,0,0,16,934,174,33,19,1159,34,7,35,1192,71,5,1269,35,8,3,0,49,7,0,7,53,6,0,61,45,6,0,0,47,4,10,8,61,6,0,65,78,16,3,0,96,12,10,16,120,5,0,124,1013,182,44,18,1256,41,14,53,1313,80,5,1393,325,106,3,24,457,13,5,23,479,52,0,531,14,0,0,15,28,0,0,0,28,0,13,44,1356,288,46,53,1748,53,21,77,1821,132,14,1971
213051585,63,8,0,9,69,6,0,80,635,106,18,12,765,22,10,30,795,45,0,843,605,160,11,6,778,17,7,21,801,58,3,859,75,24,18,3,122,8,0,8,132,0,0,132,17,0,0,28,44,0,0,0,44,0,0,44,1334,281,49,40,1709,40,18,54,1760,109,5,1871,43,14,14,0,67,9,0,9,74,6,0,78,83,24,0,0,109,7,3,10,125,12,0,134,132,37,11,0,176,9,3,20,195,17,0,213,1468,322,56,42,1886,55,17,73,1961,123,5,2089,570,239,19,20,839,65,6,73,913,124,6,1043,3,0,0,10,16,0,0,0,16,0,18,38,2042,561,77,73,2742,114,26,145,2892,250,31,3170
213051586,37,0,0,0,41,9,0,40,616,72,6,0,696,6,0,3,703,13,0,716,347,127,7,7,485,4,0,4,492,27,0,519,84,11,16,8,113,0,0,0,112,4,0,119,16,0,0,12,38,0,0,0,38,0,4,36,1062,208,32,24,1326,9,0,12,1338,50,5,1393,39,7,0,3,49,8,4,13,65,11,0,82,39,10,0,3,54,8,0,3,58,0,0,60,73,20,0,4,100,9,7,18,125,14,0,133,1141,230,32,33,1433,24,10,30,1460,62,5,1533,399,113,16,22,555,16,6,21,580,55,5,640,6,0,0,22,33,0,0,0,33,5,11,43,1550,351,47,74,2018,40,13,54,2067,122,17,2215
213051587,34,0,0,6,34,8,0,43,752,78,23,6,857,14,9,21,876,46,3,929,542,115,17,13,683,9,0,9,699,24,0,721,116,16,12,0,136,0,0,0,138,0,0,145,8,5,0,21,40,0,0,0,40,0,4,42,1415,206,47,40,1719,28,9,36,1750,67,9,1832,57,4,3,3,64,0,0,0,68,0,0,73,35,5,5,0,52,4,4,10,57,9,0,65,96,9,9,3,120,8,4,10,125,7,0,135,1517,221,53,46,1836,36,12,43,1883,76,9,1969,404,100,14,33,548,13,11,27,576,107,0,682,7,0,3,14,23,0,0,0,23,0,13,41,1927,318,71,92,2411,46,15,64,2476,180,24,2687
213051588,77,8,0,7,87,20,0,107,1080,153,21,11,1270,43,3,46,1321,73,3,1388,927,245,18,5,1203,27,17,42,1241,87,0,1325,117,35,27,0,183,6,0,6,181,0,0,181,17,8,0,22,47,0,0,0,47,0,7,54,2145,436,78,39,2696,76,16,96,2789,159,11,2953,88,29,0,0,111,15,0,15,126,8,0,130,98,38,0,9,141,19,5,20,162,6,0,171,184,60,0,5,257,33,5,37,292,16,0,305,2329,503,76,49,2954,109,26,130,3082,168,11,3261,1126,430,87,57,1698,129,13,133,1836,323,9,2165,11,12,0,41,72,0,0,0,75,11,44,130,3471,945,164,145,4718,236,33,268,4984,499,64,5555
