SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
202011022,0,0,0,6,3,5,22,13,7,49,0,0,0,0,4,7,5,6,4,23,0,0,7,4,3,0,0,0,0,14,5,18,23,189,6,5,0,0,0,245,0,0,3,14,3,9,0,0,0,24,0,5,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,6,7,7,0,20,0,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,40,10,9,8,0,0,81,0,0,0,0,0,0,7,5,0,9,0,0,0,8,0,6,0,0,0,10,0,0,11,113,32,17,9,8,0,199,0,0,3,21,4,0,0,0,0,24,0,0,0,0,0,3,15,22,9,59,0,3,13,31,25,40,18,12,0,133,0,0,0,0,0,0,0,0,0,4
202011023,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,6,4,20,4,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,14,0,0,0,15,0,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0
202011024,0,0,0,0,0,3,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,9,6,50,15,7,12,0,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,12,3,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,7,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,15,0,13,5,24,18,16,7,4,0,87,0,0,0,0,0,0,4,0,0,5
202011025,0,0,0,0,6,0,10,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,22,147,22,3,5,0,0,224,0,0,0,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,3,5,0,17,0,0,0,0,0,0,9,4,5,22,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,3,0,5,15,85,21,12,3,4,0,144,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,4,11,0,14,3,7,5,32,20,15,13,8,0,103,0,0,0,0,0,0,0,0,0,0
202021026,0,0,0,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,6,0,0,0,20,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,6,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,20,0,0,4,18,13,13,6,0,0,57,0,0,0,0,0,0,0,0,0,0
202021027,0,0,0,5,6,13,21,10,5,60,0,0,0,4,0,0,5,4,0,15,0,0,0,5,0,0,0,0,0,12,0,5,0,34,3,0,3,3,0,49,0,0,0,4,4,5,0,0,0,13,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,3,6,4,3,23,0,0,0,4,0,0,12,0,3,21,0,0,3,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,7,0,0,0,15,5,6,9,0,0,31,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,13,12,0,42,4,7,4,52,35,37,29,9,0,176,0,0,0,0,0,0,0,0,0,4
202021028,0,0,0,4,6,11,16,10,0,49,0,0,0,0,0,6,4,4,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,5,3,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,0,0,13,0,0,0,0,0,0,7,0,0,12,0,0,0,5,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,15,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,8,22,11,0,51,0,0,3,18,31,48,25,5,0,127,0,0,0,0,0,0,3,0,0,0
202021029,0,0,0,0,0,0,7,10,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,6,10,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,22,0,0,0,5,16,14,21,4,0,58,0,0,0,0,0,0,3,0,0,3
202021030,0,0,0,3,3,8,20,12,5,43,0,0,0,0,0,0,3,4,4,16,0,0,0,0,3,5,0,0,0,7,0,0,3,26,3,0,7,3,0,40,0,0,0,0,4,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,7,0,4,30,0,3,0,0,3,3,7,3,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,20,0,0,0,0,3,3,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,12,0,34,0,0,13,35,49,35,21,9,5,169,0,0,0,0,0,4,0,0,0,6
202021031,0,0,0,11,10,5,23,14,5,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,5,4,23,0,0,0,0,8,9,20,4,6,38,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,14,0,0,0,0,3,3,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,4,0,0,9,7,7,7,12,5,52,0,0,0,21,21,29,14,4,0,102,0,0,0,0,0,3,0,0,0,3
202031032,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,11,0,6,7,0,0,28,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,3,0,7,13,0,25,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,25,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,6,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,24,0,0,0,9,11,13,19,9,0,65,0,0,0,0,0,0,0,0,0,0
203011034,0,0,0,5,0,3,12,4,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,11,0,0,0,3,4,0,6,0,3,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,10,0,35,0,6,8,16,29,12,5,0,0,74,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,3,5,13,6,0,33,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,20,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,13,8,0,44,0,0,0,24,16,16,16,0,0,70,0,0,0,0,0,0,0,0,0,3
203011036,0,0,0,14,0,3,8,7,3,31,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,9,0,0,0,12,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,5,0,0,13,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,8,0,19,0,4,0,18,13,17,11,8,0,66,0,0,0,0,0,0,0,0,0,0
203021037,0,0,3,9,7,4,25,6,14,67,0,0,0,0,0,0,3,14,10,22,0,0,6,7,0,0,3,0,0,15,4,22,93,283,14,3,4,0,0,429,0,5,0,14,10,0,3,0,0,32,3,3,3,35,4,0,3,0,0,57,0,6,0,9,3,0,0,0,0,14,0,0,4,19,9,10,3,3,3,52,0,0,0,7,0,5,22,31,16,82,0,0,0,7,7,0,0,0,0,13,0,4,3,13,0,0,0,0,0,18,0,0,0,0,0,3,6,3,0,11,0,3,0,17,8,0,0,0,0,30,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,38,0,3,4,0,0,3,25,16,9,63,0,3,10,81,30,20,15,7,9,170,0,0,0,0,0,0,0,0,0,6
203021039,0,0,0,8,3,4,17,7,9,47,0,0,0,0,0,4,19,24,9,67,0,3,5,10,0,5,0,0,0,22,5,12,36,208,3,0,16,0,0,283,0,0,3,14,3,0,0,0,0,26,0,0,8,18,0,0,0,4,0,29,0,0,0,3,0,0,0,0,0,3,0,7,0,18,6,0,3,0,0,43,0,0,4,11,4,12,43,33,32,138,0,0,0,3,5,0,0,0,0,10,0,4,3,22,0,0,0,0,0,30,0,0,0,3,0,6,0,0,0,6,0,4,26,47,7,10,0,4,0,91,0,0,0,0,0,0,0,3,0,11,0,0,5,7,3,0,0,0,0,14,0,0,0,7,0,0,0,0,0,9,0,0,3,47,0,0,0,0,0,53,0,0,0,3,0,7,26,16,4,54,0,4,9,45,34,23,13,6,0,139,0,0,0,0,0,3,0,0,0,6
203021040,0,0,5,14,5,3,32,26,11,98,0,0,0,4,6,10,20,16,7,60,0,0,5,11,3,0,0,0,0,20,0,13,39,285,11,3,3,0,0,352,0,5,0,17,3,4,0,0,0,30,0,8,4,27,6,0,0,0,0,50,0,0,0,3,0,0,0,0,0,8,0,5,0,27,5,9,4,3,0,52,0,0,4,14,0,26,61,66,41,209,0,0,3,11,3,0,0,0,0,17,0,0,0,15,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,7,32,6,10,5,5,0,62,0,0,0,0,0,0,3,0,0,6,0,0,0,4,4,0,0,0,0,11,0,0,0,3,6,0,0,0,0,13,0,0,4,32,0,0,0,0,0,42,0,0,0,5,7,10,30,23,10,85,3,10,18,93,35,43,15,11,0,223,0,0,0,11,8,22,29,20,15,102
203021042,0,0,0,16,14,10,37,22,5,109,0,0,0,0,6,0,8,10,0,24,0,0,13,5,10,10,5,0,0,37,4,15,98,345,44,12,14,5,0,552,0,0,9,10,6,0,5,0,0,28,4,7,13,39,17,13,0,6,0,88,0,5,9,15,15,11,0,0,0,53,0,9,0,22,10,10,3,8,3,72,0,0,0,9,11,24,30,35,15,125,0,3,7,11,4,0,0,0,0,30,0,3,4,16,0,0,0,0,0,27,0,0,0,0,0,8,0,3,0,19,0,8,10,46,7,16,13,0,3,99,0,0,0,0,0,0,0,9,0,18,0,0,5,6,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,18,0,0,0,4,7,10,35,32,12,100,4,11,38,71,56,39,28,14,0,267,0,0,0,0,8,12,8,4,3,34
203021043,0,0,0,12,3,12,46,26,9,105,0,0,0,3,3,5,4,9,0,22,0,0,0,7,0,0,4,0,0,14,0,23,26,274,25,17,7,3,0,369,0,0,0,9,0,6,3,0,0,16,0,0,6,11,0,4,0,0,0,21,0,0,0,7,4,5,0,0,0,24,0,4,3,21,4,9,12,5,4,62,0,0,4,4,9,16,14,17,5,64,0,0,0,3,6,0,0,0,0,10,0,0,0,3,0,0,4,0,0,6,0,0,5,12,5,8,0,0,0,33,0,0,3,17,8,4,4,0,0,39,0,0,0,4,0,14,25,12,0,54,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,10,48,22,4,101,0,18,21,92,43,39,19,9,0,242,0,0,0,9,6,11,17,0,0,44
203021044,0,0,0,3,4,8,23,18,8,61,0,0,0,0,0,7,6,4,0,24,0,0,0,4,0,0,0,0,0,7,0,4,13,72,16,8,4,0,3,120,0,0,0,3,4,0,0,0,0,8,0,0,0,4,0,4,0,0,0,12,0,0,0,6,0,0,0,0,0,6,0,0,3,8,9,6,0,0,3,35,0,0,0,4,0,9,32,17,7,74,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,13,0,0,0,0,0,4,11,9,0,27,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,4,0,0,0,0,0,37,32,7,87,0,4,12,33,25,33,15,7,0,132,0,0,0,0,0,0,0,7,0,7
203021045,0,0,0,5,0,4,31,28,23,88,0,0,0,0,0,0,3,5,0,17,0,0,0,0,0,3,0,0,0,3,0,4,38,167,7,0,3,0,0,235,0,0,0,9,3,0,0,0,0,20,0,0,0,4,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,11,0,0,0,5,4,7,5,8,0,26,0,0,0,4,0,9,30,35,17,96,0,0,0,3,4,0,0,0,0,6,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,21,0,0,0,0,0,4,0,4,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,10,0,0,4,21,0,0,0,0,0,26,0,0,0,0,0,6,46,32,21,105,0,0,6,33,24,26,23,10,0,133,0,0,0,0,3,4,0,0,0,9
203021046,0,4,0,0,0,9,20,9,3,50,0,0,0,0,0,4,4,0,0,15,0,4,4,10,3,7,0,0,0,29,0,7,13,109,3,5,3,0,0,136,0,0,0,7,0,0,0,0,0,10,0,0,0,12,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,14,12,3,6,3,0,42,0,3,0,6,3,7,10,15,6,49,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,10,9,6,0,0,32,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,3,0,3,4,0,12,20,9,52,0,0,4,33,18,22,6,4,3,97,0,0,0,4,0,5,0,5,0,12
203021047,0,0,0,3,11,6,47,34,28,131,0,0,4,0,3,6,5,22,11,49,0,5,0,0,0,0,0,0,0,10,4,20,43,266,17,3,0,0,0,360,0,0,0,15,3,4,6,0,0,25,0,4,10,19,0,5,0,0,0,40,0,16,12,24,5,4,4,0,0,69,0,0,0,14,3,4,3,0,3,33,0,0,4,9,5,33,77,85,74,293,0,0,3,3,3,5,0,0,0,12,0,0,0,6,0,0,0,0,0,10,0,0,0,3,0,4,3,4,0,10,0,0,3,15,4,6,0,4,0,32,0,0,0,0,0,3,13,4,4,21,0,0,3,7,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,12,0,0,4,17,0,0,0,0,0,23,0,0,0,3,0,8,32,32,14,82,0,6,7,53,32,12,19,6,3,144,0,0,0,18,21,49,101,44,16,252
203021485,0,0,0,3,0,0,4,3,11,20,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,12,0,23,50,335,12,5,9,5,0,446,0,0,0,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,17,0,0,0,4,3,0,0,0,0,7,0,3,6,5,5,4,5,0,0,25,0,0,0,6,0,5,3,0,10,26,0,0,0,3,0,0,0,0,0,8,0,0,0,10,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,14,8,4,3,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,31,0,0,0,0,0,38,0,0,0,3,0,0,9,8,7,34,0,12,9,50,5,17,8,4,0,100,0,0,0,0,0,0,0,0,0,4
203021486,0,0,4,6,3,4,33,22,14,79,0,0,0,0,3,5,9,8,4,33,0,13,5,0,0,0,0,0,0,24,0,19,59,246,9,5,7,3,0,347,0,0,5,4,5,0,0,0,0,19,0,13,28,13,4,0,0,0,0,61,0,0,6,4,9,0,0,0,0,27,0,0,0,5,0,7,3,7,0,20,0,0,0,3,6,14,20,15,6,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,11,0,6,5,8,8,8,5,0,0,37,0,0,0,0,0,3,11,5,0,17,0,0,3,4,0,3,0,0,0,17,0,7,54,213,72,50,27,10,3,432,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,15,54,38,23,126,0,0,17,47,35,28,8,8,6,158,0,0,0,10,14,26,15,7,0,72
203021487,0,5,0,16,11,6,30,37,11,110,0,0,0,6,0,0,0,3,0,13,0,6,3,10,3,0,5,0,0,33,4,26,147,536,41,25,14,3,3,808,0,0,0,16,10,0,0,0,0,36,0,4,4,39,10,10,0,0,0,73,0,3,4,6,3,0,0,0,0,23,0,6,3,23,4,0,13,4,0,55,0,0,3,13,4,12,25,13,13,85,0,3,0,7,8,0,0,0,0,25,0,3,0,19,9,4,0,0,0,34,0,0,0,0,6,0,3,0,0,11,0,10,16,32,18,15,12,3,0,105,0,0,0,3,0,3,8,4,0,16,0,0,3,3,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,42,0,0,0,0,0,48,0,5,3,5,4,9,46,19,14,98,5,21,21,96,57,43,34,5,5,284,0,0,0,4,0,5,0,5,0,12
203021488,0,0,3,0,3,6,20,10,6,43,0,0,0,0,0,4,0,3,5,14,0,0,0,0,0,0,0,0,0,0,3,9,39,251,0,0,0,0,0,309,0,0,0,0,3,0,0,0,0,9,0,0,10,6,0,3,0,0,0,28,0,4,4,7,3,5,5,0,0,20,0,0,0,0,3,4,0,0,6,17,0,0,0,0,5,6,8,11,6,41,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,19,0,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,0,4,0,5,14,32,13,4,3,0,0,64,0,0,4,8,0,0,0,0,0,11,0,0,0,0,0,3,15,18,9,44,0,5,3,31,16,12,9,0,0,86,0,0,0,10,8,19,49,25,8,111
