SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
205051101,4095,4142,8235,939,972,1914,60,71,128,971,1015,1986,39,62,100,23,19,35,15,13,29,7,16,24,12,14,30,6,7,7,0,0,0,1128,1212,2340,80,93,175,53,56,103,2202,2332,4536,597,578,1173,6894,7050,13947
205051102,1166,1134,2303,113,115,226,8,11,18,358,376,733,12,15,27,0,0,0,3,0,6,0,3,3,0,3,3,0,0,0,0,0,0,382,417,793,17,35,50,17,15,32,532,569,1097,1030,233,1265,2728,1937,4662
205051103,3521,3861,7380,1051,1186,2242,149,162,315,1129,1274,2405,150,152,299,56,55,105,30,25,52,21,15,43,25,23,53,29,24,53,0,0,0,1590,1735,3326,164,195,358,55,55,111,2861,3169,6031,496,504,999,6876,7533,14413
205051104,1568,1551,3123,292,307,598,25,27,51,453,449,908,14,19,30,5,4,11,9,8,23,4,9,12,0,0,0,0,3,3,0,0,0,515,516,1033,22,23,41,9,12,17,831,857,1692,260,293,553,2668,2700,5367
206011106,1983,2292,4274,249,265,511,208,222,427,2130,2373,4507,118,149,272,43,50,88,58,87,147,16,20,38,9,25,38,42,62,110,0,0,0,2638,2988,5628,527,689,1214,59,65,127,3472,4006,7475,253,256,512,5709,6554,12258
206011107,3051,3348,6406,230,286,513,149,182,331,1900,2132,4034,117,113,229,31,43,78,69,51,120,18,26,43,12,16,30,19,34,54,0,0,0,2318,2593,4914,525,600,1123,53,58,111,3128,3535,6666,255,315,570,6443,7194,13638
206011109,3136,3350,6492,135,133,266,36,37,70,1034,1156,2196,32,33,64,8,9,18,11,11,23,3,11,13,3,10,12,9,10,20,0,0,0,1148,1274,2424,161,162,326,25,25,50,1465,1601,3062,151,148,294,4757,5091,9854
206011495,2622,2847,5472,224,213,434,189,214,406,1859,1987,3852,86,135,219,55,52,106,67,66,135,14,23,37,8,13,26,39,39,77,0,0,0,2324,2528,4849,535,562,1090,73,64,143,3158,3362,6521,182,200,377,5962,6408,12366
206011496,2343,2497,4845,258,273,532,199,226,425,2023,2092,4107,94,128,223,45,55,100,59,67,115,31,39,69,15,17,33,46,59,102,0,0,0,2496,2680,5181,582,706,1287,77,68,141,3413,3730,7138,270,222,496,6030,6453,12477
206011497,3077,3343,6414,185,183,374,125,162,288,1529,1669,3195,55,66,121,33,32,64,25,32,57,23,11,38,6,14,21,21,26,45,0,0,0,1816,2016,3832,381,403,778,54,57,109,2434,2655,5089,215,220,439,5725,6218,11943
206011498,3911,4330,8239,189,175,363,79,86,165,1510,1492,2996,45,49,93,22,27,54,33,29,59,23,15,37,4,3,9,32,19,48,0,0,0,1745,1722,3462,334,354,690,38,32,67,2301,2283,4584,196,192,388,6407,6801,13211
206021110,2325,2493,4819,192,204,395,30,49,83,1125,1281,2406,32,41,71,17,18,38,14,19,32,3,4,12,9,9,14,4,10,19,0,0,0,1231,1434,2667,142,185,329,26,23,49,1589,1855,3445,127,142,269,4040,4489,8532
206021112,4538,5031,9566,374,402,777,123,156,274,2434,2686,5117,79,97,172,11,25,37,38,43,89,21,20,40,7,4,10,25,26,49,0,0,0,2744,3047,5796,418,480,895,108,119,224,3649,4047,7691,337,349,685,8523,9421,17941
206021499,3854,4202,8054,277,272,551,101,118,225,1775,2011,3782,69,71,146,29,27,59,38,30,68,8,16,27,6,12,21,18,32,51,0,0,0,2050,2321,4375,331,408,739,58,46,111,2718,3056,5774,249,285,529,6821,7542,14362
206021500,2270,2641,4912,138,145,287,111,117,229,1432,1583,3015,47,56,103,21,33,52,31,34,65,10,23,26,6,8,17,14,22,34,0,0,0,1667,1875,3546,300,369,665,40,42,75,2150,2430,4573,166,198,365,4584,5262,9852
206031113,3773,3947,7721,319,339,655,98,89,188,1706,1806,3508,56,58,114,37,40,76,44,50,92,3,10,16,12,10,30,20,15,35,0,0,0,1976,2087,4065,433,417,852,44,38,88,2770,2888,5658,417,425,840,6958,7262,14223
206031115,1828,2068,3896,165,175,342,79,78,157,1101,1170,2274,55,56,114,23,38,57,23,22,43,15,22,31,11,9,19,20,13,31,0,0,0,1326,1399,2726,438,443,875,45,40,82,1973,2061,4027,306,348,654,4098,4473,8578
206031116,3823,4148,7969,280,343,625,104,130,235,2112,2272,4384,93,106,193,27,37,65,51,39,91,9,14,17,8,12,26,10,20,34,0,0,0,2416,2632,5047,578,617,1190,60,50,112,3336,3643,6984,275,246,518,7435,8042,15471
206031501,4525,4843,9370,323,376,699,49,63,113,1802,1922,3727,39,35,74,14,19,32,28,34,57,8,6,16,11,8,23,9,12,19,0,0,0,1961,2106,4069,327,314,637,42,45,80,2647,2836,5487,249,282,537,7426,7961,15386
206031502,2823,3034,5855,253,273,521,83,83,171,1670,1815,3491,62,72,135,25,22,48,32,26,55,6,13,27,3,9,11,11,15,25,0,0,0,1905,2050,3954,435,422,859,26,32,61,2613,2778,5393,214,230,436,5643,6044,11686
206041117,1801,1915,3713,339,353,696,273,286,559,2048,2010,4054,178,197,373,83,106,187,123,120,242,61,56,118,17,10,33,57,64,121,0,0,0,2845,2844,5691,2329,2539,4869,70,54,125,5586,5801,11385,633,600,1237,8022,8313,16331
206041118,1342,1315,2654,464,390,852,229,183,411,2178,1905,4084,155,140,297,53,59,116,74,76,146,23,19,44,12,16,27,45,36,79,0,0,0,2768,2439,5203,2332,2263,4591,74,61,140,5636,5148,10786,697,668,1364,7675,7129,14802
206041119,826,963,1789,111,117,227,61,75,139,812,825,1633,46,52,92,20,22,43,17,28,45,10,7,15,7,7,5,21,17,32,0,0,0,990,1031,2014,214,235,447,19,17,33,1330,1393,2725,138,141,277,2296,2494,4790
206041120,5,5,12,0,0,0,0,0,0,19,15,35,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,38,16,9,25,5,0,5,40,25,64,0,0,0,47,29,80
206041121,2272,2458,4731,317,358,675,92,100,187,1402,1415,2821,82,81,171,22,29,50,49,55,103,21,17,37,4,9,14,31,33,57,0,0,0,1705,1739,3442,370,388,757,48,41,89,2440,2527,4958,210,211,426,4923,5198,10119
206041124,821,862,1680,96,83,179,198,269,467,1146,1290,2439,95,134,221,43,65,107,84,91,177,48,58,106,16,21,42,50,40,91,0,0,0,1677,1969,3656,526,564,1085,31,15,52,2332,2639,4973,206,237,442,3361,3741,7100
206041125,1002,1139,2141,115,130,249,99,93,190,908,1017,1927,63,66,127,24,14,39,25,29,47,14,10,23,14,10,18,22,17,38,0,0,0,1156,1259,2415,363,449,810,19,22,34,1652,1857,3513,271,266,544,2927,3266,6192
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,940,896,1832,182,165,349,141,127,268,1271,1165,2435,120,115,234,34,44,75,55,38,96,24,26,52,3,8,10,26,23,46,0,0,0,1673,1546,3224,1442,1601,3039,56,35,91,3356,3349,6704,575,541,1115,4867,4785,9651
206041504,980,959,1940,279,290,564,203,217,419,1898,1809,3702,136,146,285,90,75,170,129,98,234,27,33,65,20,19,36,31,35,68,0,0,0,2536,2439,4976,3518,4057,7575,74,56,129,6409,6838,13244,777,709,1486,8160,8511,16676
206041505,991,894,1884,315,310,626,243,234,478,2179,1869,4050,154,139,295,72,69,138,121,86,204,47,33,81,10,8,20,33,33,67,0,0,0,2857,2476,5330,2836,3154,5991,76,73,149,6078,6015,12091,713,672,1386,7783,7574,15360
206041506,2192,2332,4526,408,426,836,209,219,429,2268,2274,4545,127,131,253,56,74,126,90,100,192,33,44,76,12,17,23,65,54,114,0,0,0,2855,2906,5762,1157,1309,2467,69,65,135,4485,4715,9199,651,705,1359,7331,7754,15076
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,808,802,1610,125,126,253,103,86,191,915,806,1727,74,74,150,28,28,58,45,41,91,11,17,34,3,0,4,12,9,24,0,0,0,1197,1066,2263,772,831,1599,24,22,44,2125,2042,4168,227,212,445,3160,3060,6216
206041509,1224,1292,2512,375,337,718,275,240,513,2665,2336,4996,193,216,411,70,84,151,116,123,239,32,28,61,23,9,34,46,56,102,0,0,0,3428,3085,6511,2366,2545,4915,109,75,187,6285,6049,12332,412,398,808,7917,7732,15649
206041510,691,700,1390,101,100,205,95,95,192,1339,1230,2567,80,95,175,22,40,66,43,41,79,8,11,26,5,10,18,24,17,40,0,0,0,1623,1534,3158,900,957,1858,35,30,65,2667,2621,5282,358,177,529,3710,3496,7205
206051128,3310,3609,6916,490,489,981,160,160,317,1916,1987,3900,103,116,221,37,51,84,55,54,107,16,24,38,4,10,12,18,23,43,0,0,0,2308,2413,4725,801,892,1692,56,52,102,3659,3844,7506,371,350,717,7332,7807,15136
206051129,2838,3068,5908,564,641,1202,118,167,286,1988,2243,4231,47,90,141,18,32,49,38,52,90,8,18,21,4,11,17,9,16,28,0,0,0,2243,2613,4857,537,656,1195,56,55,115,3398,3973,7369,418,447,862,6654,7478,14138
206051130,3508,4019,7529,730,806,1535,130,159,286,1784,1897,3680,69,85,153,13,30,51,42,54,99,8,15,24,10,3,15,21,17,35,0,0,0,2076,2264,4342,471,515,989,45,38,80,3324,3628,6947,444,477,920,7272,8125,15401
206051134,3079,3185,6263,332,386,724,157,155,312,2186,2447,4637,83,80,166,40,36,76,52,60,114,28,14,40,9,10,17,26,26,51,0,0,0,2578,2830,5409,833,791,1622,79,64,145,3833,4079,7903,490,422,904,7396,7682,15073
206051511,51,47,93,8,3,7,37,35,73,513,468,980,20,23,42,5,3,4,8,9,17,0,0,3,0,0,0,4,9,8,0,0,0,588,545,1140,176,139,316,10,8,20,785,694,1478,134,128,265,963,878,1838
206051512,2206,2461,4669,297,286,582,112,140,248,1645,1636,3285,94,85,174,43,32,73,60,65,125,23,16,39,3,9,10,12,15,28,0,0,0,1992,1990,3982,592,575,1162,52,35,93,2929,2898,5820,340,386,725,5471,5745,11215
206051513,1900,1812,3712,265,245,515,156,174,329,1802,1897,3695,82,106,186,26,29,52,55,53,106,19,15,35,10,11,20,12,13,30,0,0,0,2162,2296,4461,850,855,1697,74,67,143,3356,3464,6819,546,425,976,5800,5699,11505
206051514,2313,2260,4570,330,327,655,173,175,353,1916,1942,3856,95,101,202,30,36,66,60,68,128,24,22,45,10,13,21,21,26,46,0,0,0,2323,2383,4705,945,1009,1954,89,76,166,3689,3795,7481,714,704,1419,6710,6758,13470
206061135,1778,2159,3943,156,185,344,68,99,169,1366,1630,2997,52,54,103,24,28,51,38,42,80,11,8,20,0,0,0,4,12,24,0,0,0,1569,1881,3450,320,403,720,31,18,48,2069,2490,4557,184,217,405,4035,4866,8904
206061136,3278,3492,6765,533,492,1021,269,297,560,2943,3011,5959,149,195,345,64,65,132,90,126,219,38,37,75,7,9,20,29,33,57,0,0,0,3592,3777,7371,977,1042,2018,105,88,198,5219,5388,10603,534,515,1048,9025,9402,18427
206061138,2936,3432,6371,368,470,844,102,115,217,1433,1582,3019,56,83,138,22,28,51,32,47,84,5,18,18,0,3,8,11,9,22,0,0,0,1667,1884,3548,428,493,921,24,31,52,2484,2876,5364,382,437,817,5801,6746,12548
206061515,1188,1321,2508,240,248,490,211,243,452,1828,1850,3678,133,151,286,64,56,123,74,91,164,25,27,54,15,6,16,36,25,58,0,0,6,2387,2448,4832,997,1170,2165,42,43,87,3665,3907,7575,389,460,850,5247,5690,10940
206061516,1673,1949,3621,121,127,251,127,159,289,1478,1544,3018,78,102,182,49,59,115,75,79,150,18,16,36,10,5,16,19,19,37,0,0,0,1853,1988,3842,541,642,1177,44,41,84,2556,2798,5352,296,365,668,4528,5117,9640
206071139,1365,1368,2732,177,197,370,144,154,303,1680,1525,3205,99,94,189,35,33,69,56,45,98,14,15,28,6,0,9,38,28,62,0,0,0,2069,1891,3966,521,551,1076,52,44,91,2817,2686,5504,285,227,515,4470,4284,8751
206071140,1636,1805,3446,183,203,383,89,126,219,1131,1315,2450,40,72,115,30,33,60,32,46,82,23,14,34,10,7,14,24,30,56,0,0,0,1376,1652,3032,278,345,615,49,36,83,1882,2237,4118,157,148,301,3675,4192,7860
206071141,1423,1427,2849,183,153,336,165,147,313,1516,1407,2921,109,112,221,47,43,91,69,57,128,15,13,23,4,5,13,35,32,63,0,0,0,1956,1818,3776,568,570,1135,57,40,96,2768,2572,5343,328,283,616,4520,4287,8802
206071142,1903,1989,3893,229,276,502,142,189,332,1344,1408,2751,78,103,181,33,46,74,58,71,128,13,21,37,5,11,14,26,23,50,0,0,0,1700,1871,3569,512,531,1046,52,51,101,2496,2726,5220,444,420,868,4841,5133,9977
206071143,2674,3075,5750,265,296,561,149,179,329,1651,1928,3585,67,116,183,32,36,72,59,63,121,22,29,53,8,10,18,21,38,59,0,0,0,2014,2410,4423,391,465,853,51,50,101,2714,3224,5935,297,282,569,5678,6576,12260
206071145,2220,2319,4541,187,200,386,63,88,154,1498,1572,3066,45,41,86,12,28,37,33,33,62,5,9,16,5,4,5,14,19,31,0,0,0,1672,1792,3463,243,264,511,24,19,43,2128,2274,4405,224,169,395,4570,4763,9336
206071517,3298,3468,6766,562,550,1109,234,233,464,2634,2741,5369,161,158,322,58,60,117,97,112,214,29,34,65,18,31,47,26,43,67,0,0,0,3248,3416,6663,703,786,1491,103,45,146,4614,4798,9414,413,390,809,8329,8652,16982
206071518,2392,2777,5174,372,377,750,174,187,359,2075,2004,4081,124,133,258,65,63,127,69,65,128,17,18,36,8,11,16,40,26,71,0,0,0,2566,2508,5072,694,759,1456,73,63,138,3711,3707,7417,422,394,809,6523,6881,13402
207011146,2360,2469,4828,153,144,300,20,20,41,828,802,1630,21,19,38,10,9,21,15,17,34,6,3,10,5,0,5,6,0,3,0,0,0,909,874,1780,168,192,358,9,5,17,1235,1216,2458,119,138,253,3710,3828,7537
207011147,4088,4791,8876,287,348,637,69,73,138,1785,1956,3747,57,50,105,31,35,67,23,30,57,3,11,17,3,7,15,6,6,14,0,6,5,1986,2175,4157,664,785,1453,28,22,47,2964,3332,6297,193,254,449,7243,8373,15615
207011148,6162,6476,12635,488,505,996,45,59,108,2073,2065,4138,43,48,95,29,28,56,33,38,72,4,7,9,8,3,12,9,10,14,0,0,0,2241,2264,4501,828,899,1724,35,26,59,3593,3691,7281,217,261,480,9974,10423,20403
207011149,5676,6357,12031,495,553,1050,110,114,228,2160,2444,4601,51,77,128,31,37,67,48,54,101,14,6,18,9,12,16,8,16,26,0,0,0,2430,2755,5183,616,698,1318,40,40,80,3583,4049,7634,308,393,706,9564,10805,20367
207011150,4949,5270,10218,318,356,671,68,65,133,1746,1807,3549,36,40,74,22,21,48,39,27,67,8,7,15,9,11,19,7,9,18,0,0,0,1930,1996,3929,350,384,729,32,26,59,2633,2759,5392,169,220,388,7752,8242,15995
207011152,3331,3787,7119,312,315,622,93,121,216,2197,2408,4602,79,93,169,29,38,69,61,70,130,15,23,37,9,7,19,20,15,33,0,0,0,2498,2777,5278,663,713,1376,42,38,85,3523,3839,7364,255,305,555,7110,7929,15042
207011154,1955,2045,4002,97,110,208,24,22,46,716,697,1415,13,21,41,7,8,19,11,9,19,0,5,0,0,0,0,4,0,5,0,0,0,781,764,1544,113,139,254,5,11,11,998,1026,2020,80,88,168,3033,3155,6188
207011155,4551,5114,9664,306,329,633,60,76,137,1625,1854,3476,31,43,74,29,17,49,27,27,57,7,3,8,8,4,5,10,8,20,0,0,0,1794,2032,3827,335,414,751,33,17,46,2466,2798,5262,229,247,468,7245,8158,15398
207011519,2164,2367,4527,193,216,404,86,92,177,1363,1447,2810,46,53,102,23,29,58,33,33,71,18,22,39,11,3,14,9,14,28,0,0,0,1596,1694,3293,382,396,781,30,40,64,2198,2344,4545,220,189,405,4581,4894,9474
207011520,2201,2497,4696,260,263,524,114,128,236,1902,1960,3863,73,82,159,37,48,86,46,60,105,19,22,43,11,3,13,18,13,32,0,0,0,2226,2317,4539,599,650,1246,36,38,74,3114,3267,6381,228,229,464,5547,5996,11540
207011521,2886,3311,6194,226,266,496,81,58,137,1461,1509,2970,26,26,59,26,22,47,30,25,48,9,12,18,15,12,24,8,7,19,0,0,0,1643,1674,3320,368,407,777,17,12,31,2260,2361,4621,164,198,364,5298,5873,11175
207011522,3308,3583,6884,290,262,557,74,86,157,1590,1646,3236,47,48,92,22,19,45,32,33,62,9,6,19,8,5,16,18,12,31,0,0,0,1800,1863,3668,332,432,768,30,48,76,2451,2609,5064,284,274,563,6047,6464,12514
207021156,3412,3665,7081,173,178,354,25,18,46,1220,1249,2468,14,13,24,15,12,23,20,16,37,6,5,10,4,7,10,5,0,5,0,0,0,1299,1314,2616,197,190,386,22,16,43,1692,1705,3396,140,178,314,5243,5550,10792
207021157,5494,6114,11610,548,612,1159,121,111,231,3217,3334,6556,87,96,181,50,64,113,55,52,108,15,25,36,8,8,15,12,8,21,0,0,0,3559,3701,7260,1287,1429,2720,58,60,115,5455,5805,11260,403,401,804,11348,12324,23674
207021159,5229,5531,10759,268,295,566,30,39,67,1536,1711,3251,27,28,57,20,17,41,31,20,50,0,0,0,0,0,0,3,7,11,0,0,0,1656,1824,3480,397,406,805,29,20,49,2349,2551,4903,269,314,589,7851,8399,16247
207021160,4202,4605,8800,217,214,425,39,37,77,1420,1551,2975,21,25,48,11,13,19,27,22,45,3,4,12,0,0,4,4,6,12,0,0,0,1538,1662,3198,279,262,543,30,42,70,2064,2176,4241,206,251,457,6465,7038,13498
207021424,4703,4934,9638,200,206,409,30,42,70,1476,1624,3103,32,25,51,28,30,57,31,23,55,8,6,14,4,0,6,8,4,9,0,0,0,1603,1758,3361,609,634,1241,20,11,24,2428,2604,5030,193,184,376,7316,7728,15043
207021425,3674,4137,7808,297,342,637,56,67,122,1665,1814,3484,38,42,76,23,31,61,21,21,37,7,16,25,5,6,5,10,11,20,0,0,0,1822,2001,3827,851,894,1742,27,24,50,3001,3262,6262,252,270,522,6922,7664,14588
207031161,6231,6726,12953,476,473,957,82,75,153,2332,2400,4727,47,43,90,28,25,54,29,22,54,12,12,22,6,8,15,13,15,25,0,0,0,2549,2596,5141,686,707,1393,42,39,77,3754,3820,7575,285,312,600,10272,10858,21127
207031162,3236,3581,6815,135,156,293,36,34,69,1064,1074,2142,21,30,52,3,3,11,17,12,32,11,3,15,7,8,7,8,11,16,0,0,0,1161,1177,2334,295,278,574,16,13,29,1609,1623,3234,189,177,359,5030,5385,10419
207031163,4241,4731,8967,499,533,1028,129,147,274,2532,2718,5251,75,100,174,44,42,90,48,41,88,26,26,58,3,9,12,12,11,26,0,0,0,2879,3101,5979,2179,2206,4382,129,122,239,5682,5951,11632,661,743,1409,10583,11426,22003
207031164,4683,5178,9861,365,387,753,51,63,116,1930,1950,3879,59,51,112,36,36,67,31,33,58,11,9,15,9,8,16,5,12,16,0,0,0,2127,2149,4281,824,864,1688,52,39,89,3370,3443,6809,268,282,552,8321,8899,17217
207031165,2336,2862,5196,144,162,307,67,81,150,1531,1721,3247,22,35,56,23,17,39,27,23,51,29,23,57,17,8,30,20,9,29,0,0,0,1730,1924,3658,1038,922,1961,44,24,68,2961,3034,5989,360,332,692,5651,6233,11880
207031166,2878,3170,6049,104,92,195,39,34,75,1172,1171,2345,22,26,45,14,14,24,14,11,31,3,7,10,4,0,4,10,0,11,0,0,0,1276,1276,2548,597,521,1119,26,19,47,1999,1908,3906,153,138,292,5029,5218,10249
207031167,2728,3047,5775,154,147,307,27,32,61,1122,1264,2386,18,15,36,17,19,33,24,20,42,11,9,14,3,3,6,7,4,13,0,0,0,1231,1363,2590,295,326,623,32,39,66,1713,1869,3586,192,192,377,4626,5112,9743
208011168,4203,4547,8745,384,435,819,44,42,90,1360,1454,2819,32,32,64,8,7,19,11,15,27,0,4,3,0,0,3,7,5,15,0,0,0,1464,1561,3025,237,266,505,13,8,18,2105,2280,4381,185,215,403,6488,7037,13526
208011169,5763,6484,12246,926,1031,1956,96,125,216,2174,2432,4612,56,62,120,23,21,42,35,37,75,3,7,11,3,6,4,19,19,43,0,0,0,2405,2710,5115,730,785,1513,37,36,76,4100,4556,8662,406,553,961,10277,11593,21865
208011170,4511,4893,9404,320,354,676,68,80,145,1849,1858,3705,42,40,77,20,17,34,19,20,30,14,12,17,0,0,0,7,9,18,0,0,0,2016,2024,4039,455,471,932,33,53,83,2827,2901,5732,293,363,653,7629,8157,15787
208011171,2993,3369,6362,200,253,451,48,43,93,1697,1839,3535,25,23,54,11,15,32,12,23,33,11,9,15,0,0,0,3,4,11,0,0,0,1817,1956,3770,281,292,573,38,46,84,2337,2539,4871,191,203,395,5515,6109,11631
208011172,4972,5329,10294,456,457,913,76,93,174,1964,2091,4059,37,47,87,19,16,38,22,23,40,0,3,10,3,5,12,11,11,18,0,0,0,2147,2292,4439,450,481,935,34,29,65,3084,3264,6350,339,382,723,8393,8971,17366
208011173,4605,5188,9793,561,587,1146,61,60,125,1827,2064,3893,48,55,97,5,7,17,36,27,61,8,8,14,0,0,0,6,9,18,0,0,0,1998,2230,4233,332,364,700,54,72,129,2948,3257,6206,317,366,682,7867,8814,16685
208021174,6118,6764,12882,651,664,1315,99,118,221,2992,3179,6167,68,68,131,41,43,79,45,42,89,8,6,15,6,0,6,13,15,24,0,0,0,3265,3466,6739,910,927,1840,63,45,110,4882,5115,10000,381,450,834,11389,12324,23712
208021176,3923,4353,8274,380,398,778,98,97,199,2408,2550,4964,44,66,112,28,39,62,48,49,98,12,11,24,15,8,27,14,14,31,0,0,0,2671,2840,5511,1161,1153,2317,64,54,114,4271,4445,8712,318,337,655,8511,9134,17645
208021177,5134,5532,10665,781,823,1604,139,166,303,2377,2535,4919,74,90,170,30,34,60,56,53,103,21,13,33,11,7,20,11,15,25,0,0,0,2719,2917,5638,1012,1034,2053,73,78,152,4585,4854,9442,435,529,960,10148,10917,21067
208021178,4741,5124,9863,477,506,982,90,69,162,1905,1991,3901,44,55,106,16,14,33,30,36,61,3,10,14,5,6,13,9,8,19,0,0,0,2110,2191,4305,548,568,1115,75,58,133,3210,3324,6535,337,385,722,8286,8839,17119
208021179,2823,3189,6012,227,250,475,64,83,148,1501,1665,3162,40,63,106,18,22,38,22,23,40,4,11,10,9,6,16,10,8,19,0,0,0,1669,1877,3539,357,433,785,37,33,70,2284,2589,4876,171,218,392,5280,5999,11275
208021180,1877,2151,4033,101,111,208,26,20,47,963,965,1923,24,25,54,6,11,13,20,18,33,9,5,9,3,0,5,7,8,19,0,0,0,1055,1048,2108,300,289,589,27,10,36,1473,1464,2939,128,116,236,3480,3729,7206
208021181,2443,2551,4992,162,158,316,29,34,63,1174,1169,2348,23,22,38,11,16,25,19,17,36,0,3,5,4,4,7,5,6,16,0,0,0,1271,1268,2539,348,379,726,26,34,59,1806,1840,3642,108,142,251,4359,4533,8892
208021182,2892,3139,6025,221,193,410,60,62,123,1810,1776,3587,36,33,66,25,20,47,37,30,60,10,9,23,0,4,5,5,13,20,0,0,0,1982,1951,3934,815,794,1604,22,27,47,3039,2967,6005,232,248,478,6159,6352,12515
208021426,4336,4633,8968,418,403,828,67,55,124,1993,2141,4132,23,30,50,14,11,31,20,22,45,0,0,0,8,3,8,4,0,3,0,0,0,2120,2270,4396,493,466,956,40,31,73,3072,3179,6252,228,259,482,7635,8068,15705
208021427,3844,4087,7931,237,224,457,64,55,117,1729,1736,3470,33,38,69,18,14,33,24,28,50,0,7,7,0,3,3,13,9,24,0,0,0,1887,1887,3768,284,312,603,43,33,76,2453,2460,4907,177,197,373,6475,6739,13215
208031183,3215,3277,6489,118,128,249,17,19,31,611,569,1186,13,16,32,13,10,24,8,8,19,5,0,6,0,0,0,7,3,6,0,0,0,666,623,1296,106,124,229,12,8,20,895,881,1787,99,94,192,4212,4251,8464
208031184,6,5,11,0,0,0,5,0,5,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,17,0,0,0,0,0,0,13,3,17,3,0,3,21,10,31
208031185,3321,3635,6951,289,300,587,30,26,62,1396,1472,2874,25,24,52,5,10,14,12,15,20,3,9,11,4,3,6,0,8,9,0,0,0,1477,1565,3040,145,167,311,29,30,55,1935,2063,3997,188,180,368,5443,5882,11321
208031186,3609,4089,7698,418,439,857,59,50,108,1919,2236,4156,31,50,79,14,14,29,15,17,32,7,5,6,8,9,15,3,12,11,0,0,0,2049,2385,4433,188,230,421,29,44,77,2686,3107,5799,380,396,776,6668,7588,14266
208031187,1717,1856,3570,52,62,106,8,7,16,497,557,1049,4,7,8,0,0,0,9,7,15,0,0,3,0,0,4,0,0,0,0,0,0,518,585,1102,27,27,61,8,10,15,607,678,1287,99,95,197,2426,2631,5050
208031188,6101,6770,12868,544,590,1133,70,94,167,2959,3186,6146,44,46,90,22,15,35,51,36,85,6,12,15,7,15,22,10,9,15,0,0,0,3162,3411,6577,486,586,1073,70,63,133,4261,4653,8913,429,474,905,10786,11900,22691
208031189,3781,3937,7722,342,366,708,47,61,110,1582,1727,3309,22,22,44,9,11,17,8,11,28,8,0,9,9,3,11,3,4,6,0,0,0,1696,1846,3537,136,170,303,22,30,56,2197,2406,4605,195,216,408,6178,6563,12737
