SA2_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
211051279,13,21,13,8,13,5,0,74,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,20,32,26,17,26,15,12,155,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,20,33,30,20,26,15,12,160,12,18,6,5,8,0,0,46,0,0,0,0,0,0,0,4,32,49,38,27,38,15,12,206
211051280,4,20,5,9,8,6,4,51,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,13,33,27,22,18,16,7,131,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,4,0,3,0,0,0,10,12,35,27,25,17,16,7,138,12,13,8,3,5,6,0,43,0,0,0,0,0,0,0,0,25,46,31,28,19,20,11,176
211051281,29,73,53,42,48,20,12,273,9,0,6,0,3,0,6,28,0,6,0,0,0,5,0,15,48,135,110,83,124,41,35,583,0,0,3,0,3,0,0,11,6,5,3,0,0,0,0,15,3,9,7,4,0,0,0,29,57,143,118,85,125,46,35,608,64,65,36,20,37,17,3,230,0,0,0,4,0,0,0,6,116,206,154,107,168,57,40,844
211051282,11,17,14,13,20,8,5,80,0,0,4,0,6,0,4,10,0,0,0,0,0,0,0,4,11,41,30,23,44,18,11,175,0,6,0,0,0,0,0,4,0,0,5,0,0,0,0,8,0,7,0,0,0,0,0,13,11,44,33,27,47,18,10,186,12,8,10,8,3,3,0,53,4,0,0,0,0,0,0,3,17,50,43,36,55,21,15,242
211051283,27,35,25,12,17,0,3,127,0,3,0,0,6,4,0,11,0,0,0,0,0,0,0,3,31,54,33,21,49,15,17,221,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,7,31,54,38,24,49,17,17,231,12,29,7,3,4,3,0,65,0,0,0,0,0,0,0,0,46,89,42,31,52,18,16,297
211051284,4,25,20,20,32,5,9,104,0,0,3,5,3,3,0,22,3,0,0,0,0,0,0,8,17,45,39,40,65,28,21,234,0,0,0,0,0,0,0,5,0,5,0,4,3,0,0,7,0,5,0,7,3,0,0,12,17,47,38,37,69,24,21,248,12,15,11,6,6,4,0,54,0,0,0,0,0,0,0,0,26,63,46,47,74,32,19,298
211051285,11,21,14,11,10,3,0,72,0,4,4,5,0,0,0,16,3,0,0,0,0,0,0,3,14,34,28,23,25,13,5,142,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,10,15,35,28,23,25,14,3,147,16,16,12,11,3,0,0,58,0,0,0,0,0,0,0,0,30,51,44,31,30,18,3,211
211051286,29,64,44,42,46,13,6,246,8,7,4,0,4,0,0,24,0,7,0,0,4,0,0,18,52,93,89,76,91,29,8,441,0,3,4,4,5,0,0,13,4,5,9,0,0,0,0,14,4,4,9,3,5,0,0,23,52,102,97,77,96,32,8,472,69,64,49,34,27,9,6,254,0,0,0,0,0,0,0,6,125,168,147,111,120,44,16,732
212011289,24,39,30,24,35,15,6,172,7,4,8,5,4,0,0,21,0,6,0,0,3,0,0,10,32,93,72,62,74,32,18,382,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,5,5,0,0,0,0,0,5,37,89,74,63,75,31,18,397,33,28,23,10,11,3,0,118,0,6,0,0,0,0,0,10,68,125,102,70,91,33,25,512
212011546,42,72,52,31,49,19,12,276,3,11,9,4,9,4,7,44,0,0,0,4,0,0,0,10,75,150,106,90,134,58,49,667,0,3,4,0,3,0,0,17,7,12,3,6,0,0,0,29,7,16,7,3,7,0,0,37,85,169,116,94,145,64,49,708,82,78,33,25,24,13,3,260,4,3,7,0,0,0,0,13,164,244,150,120,168,71,52,973
212011547,24,16,12,17,11,0,9,82,0,5,4,0,0,0,0,4,5,0,0,0,0,0,0,7,33,38,23,23,27,15,9,173,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,11,35,46,23,23,35,15,9,183,22,17,14,10,12,0,0,78,0,4,0,0,0,0,0,4,58,58,44,33,43,15,9,266
212011548,15,34,27,20,21,0,0,117,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,6,22,58,53,49,54,9,5,231,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,5,3,3,4,0,0,12,22,60,50,51,57,9,5,253,24,37,15,5,18,4,0,103,3,0,0,0,0,0,0,0,51,99,68,58,67,11,5,362
212011549,41,78,51,29,34,11,7,246,7,10,6,0,5,0,5,24,4,5,4,0,6,0,0,22,78,147,102,74,78,43,26,541,4,6,3,0,4,0,5,20,8,21,0,3,0,0,0,35,9,20,4,6,3,5,5,56,90,169,108,75,77,42,23,597,118,129,52,25,34,16,4,381,4,5,0,0,0,0,0,14,215,305,163,100,114,54,31,989
212011550,24,30,11,16,24,13,0,116,3,10,5,0,0,0,0,27,0,0,0,0,0,0,0,8,40,71,37,29,48,33,6,268,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,7,0,3,3,0,0,0,0,19,41,76,41,33,52,33,6,285,38,32,11,6,15,4,0,116,4,0,0,0,0,0,0,4,89,110,52,43,66,32,8,403
212011551,13,20,8,9,14,0,0,70,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,23,54,23,20,24,16,6,168,3,6,5,0,0,0,0,17,5,0,0,0,0,0,0,4,4,7,4,0,0,0,0,24,28,59,33,18,24,14,6,186,36,42,24,11,16,6,0,138,4,3,0,0,0,0,0,6,72,104,53,37,46,20,8,329
212011552,82,134,87,55,76,19,10,475,12,20,17,6,9,5,7,67,12,14,9,3,3,7,0,39,140,258,168,116,172,65,40,961,12,9,8,4,4,0,0,39,9,15,4,6,7,0,0,39,19,24,12,7,12,0,0,75,151,285,175,126,188,63,43,1033,134,161,89,59,43,22,5,512,7,3,3,0,0,0,0,22,293,452,269,191,234,89,44,1567
212021293,26,59,35,23,35,16,7,205,4,9,0,3,8,0,0,30,0,5,7,0,3,0,0,10,45,130,92,77,114,57,28,543,0,6,3,0,0,0,0,13,0,7,7,4,3,0,0,25,0,17,12,3,3,4,0,37,45,140,103,80,116,59,28,579,43,44,25,14,23,15,4,174,4,6,0,0,0,0,0,4,88,188,131,95,139,75,35,759
212021295,16,26,26,16,19,8,0,111,5,5,0,8,5,0,0,20,3,3,4,0,0,0,0,9,28,57,48,38,46,21,6,245,6,4,0,0,4,0,0,16,3,4,0,4,4,0,0,23,6,7,4,7,9,0,0,38,38,63,49,46,56,21,6,282,64,81,48,36,33,12,9,293,6,3,0,4,4,0,0,11,106,153,106,81,94,34,15,584
212021297,10,26,20,13,22,11,5,108,0,6,0,0,3,3,0,13,0,3,0,0,0,0,0,7,28,54,38,31,39,22,15,232,5,11,0,0,0,0,0,19,6,14,3,0,4,0,0,30,8,18,3,5,4,0,0,44,40,74,41,32,47,27,13,271,44,48,19,16,22,18,11,181,3,0,0,0,0,0,0,8,86,121,61,49,67,46,23,464
212021299,3,9,3,5,9,7,5,36,7,0,0,0,0,0,0,7,0,5,0,0,0,0,0,9,12,17,16,16,21,15,11,99,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,16,17,16,16,24,15,11,105,22,11,11,3,8,4,4,57,0,0,0,4,0,0,0,8,28,33,28,21,26,19,14,175
212021453,14,23,25,12,13,9,9,107,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,26,51,46,39,47,23,14,229,0,5,10,0,8,0,0,16,0,0,0,0,0,0,0,10,0,8,8,3,7,0,0,26,23,54,51,36,49,22,14,260,22,37,18,13,27,15,12,143,0,4,0,0,0,0,0,3,48,99,74,51,76,35,25,410
212021454,16,25,21,14,22,7,5,105,10,7,4,4,0,0,0,24,0,4,4,0,0,0,0,7,40,59,40,35,42,22,8,249,0,4,0,5,3,0,3,17,0,4,0,0,0,0,0,6,0,3,5,4,3,5,3,19,40,59,42,40,51,29,16,272,43,50,27,28,17,11,8,194,0,3,0,0,0,0,0,0,83,118,69,66,67,39,27,468
212021455,14,43,21,11,22,8,6,133,4,0,4,3,0,0,0,15,3,4,0,3,4,0,0,12,41,84,51,38,51,36,23,328,0,4,0,0,0,0,0,15,4,7,5,0,0,0,0,21,7,15,5,0,3,0,0,32,43,96,53,40,58,34,23,357,45,46,17,10,21,9,9,154,3,0,3,4,0,0,0,12,97,143,76,57,77,45,32,528
212021456,32,52,31,30,26,14,3,194,6,5,0,0,0,0,0,16,0,0,0,0,0,0,3,11,64,87,65,48,45,34,17,365,0,0,4,5,5,3,4,14,8,6,3,0,5,0,4,22,3,6,6,3,12,3,5,40,73,91,66,61,63,43,19,403,74,83,50,20,25,12,8,268,0,0,0,0,0,0,0,3,143,175,116,80,85,53,24,675
212021553,23,33,37,24,29,22,3,174,0,0,3,0,0,0,0,5,0,4,0,0,7,0,0,9,46,100,91,68,107,59,22,486,0,4,0,0,0,0,0,6,0,8,4,0,3,0,3,17,3,8,6,0,5,0,3,23,50,103,88,71,112,59,31,510,43,55,23,22,22,18,10,203,0,0,0,0,4,0,0,3,92,159,116,89,136,77,38,717
212021554,16,51,14,17,21,11,6,135,0,8,0,4,0,0,0,13,0,0,0,0,0,0,0,3,27,80,52,41,68,25,18,302,0,0,0,0,0,0,0,0,0,4,0,0,3,7,6,19,0,4,0,0,3,7,6,18,32,83,55,43,68,29,16,321,47,48,14,5,6,6,0,131,0,0,0,0,0,0,0,4,79,127,66,48,79,36,19,452
212031300,45,78,46,40,40,7,7,273,14,5,8,4,5,0,0,40,4,3,0,0,6,0,0,13,104,158,100,77,114,36,24,612,3,8,0,3,0,0,0,13,5,17,9,8,6,0,0,49,14,23,12,15,5,0,0,67,115,182,111,92,120,38,24,677,145,136,80,45,57,22,20,508,10,0,0,4,4,0,0,17,270,321,191,136,178,64,44,1206
212031303,34,53,33,24,21,7,0,176,3,8,7,0,0,0,0,20,10,3,0,0,0,0,0,12,65,131,72,48,50,17,8,396,0,0,0,0,0,0,0,4,5,6,3,0,0,0,0,12,5,5,3,0,4,0,0,14,69,133,72,52,57,17,8,410,61,46,20,10,14,12,0,163,3,4,0,0,0,0,0,7,130,185,94,61,70,29,12,589
212031304,50,77,47,29,22,19,9,245,9,9,7,3,0,4,0,31,4,10,0,0,0,0,0,16,101,168,113,78,84,41,22,604,0,5,0,0,11,4,0,18,8,3,0,0,3,0,0,21,6,11,7,3,12,5,3,43,101,178,118,83,94,47,22,649,109,75,43,43,30,7,8,316,8,10,4,5,0,0,0,24,220,259,162,124,123,55,37,983
212031306,18,32,20,20,15,14,5,117,0,6,0,3,7,0,0,13,9,8,0,0,0,0,0,16,52,87,59,54,42,32,17,346,0,0,3,0,0,3,0,14,4,11,5,4,0,0,0,20,6,11,3,4,0,0,0,34,53,96,64,53,49,33,17,380,49,28,18,12,22,16,4,162,0,0,4,5,0,0,3,10,103,130,83,76,75,52,30,547
212031308,14,22,21,19,21,11,9,108,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,33,34,31,9,10,181,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,29,43,34,34,31,14,10,182,18,18,4,4,0,0,0,43,0,0,0,0,0,0,0,0,47,58,43,34,31,12,10,226
212031457,22,30,23,18,37,12,0,145,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32,47,52,47,77,27,10,290,5,4,6,0,9,0,0,27,3,0,0,0,0,0,0,11,7,8,3,0,11,4,0,36,44,54,52,51,88,28,10,328,32,27,19,21,27,9,3,144,0,0,0,3,0,0,0,0,75,82,71,67,116,46,19,473
212031458,18,50,30,23,34,19,5,185,8,8,4,5,4,6,0,37,0,0,0,0,0,0,0,7,40,84,79,62,87,51,17,424,0,0,6,0,3,0,0,15,0,9,0,0,8,0,0,18,0,6,6,8,8,0,0,25,44,93,81,75,97,48,15,450,57,60,44,31,41,15,19,267,0,3,0,0,0,0,0,11,100,156,131,101,137,64,36,728
212031555,25,21,14,10,13,3,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,29,32,33,11,16,187,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,0,0,5,0,0,0,4,13,39,38,33,34,33,11,13,204,41,37,15,13,13,0,0,117,0,0,0,0,0,0,0,5,77,70,48,48,46,17,18,324
212031556,14,34,7,10,8,6,5,88,0,4,5,0,5,0,0,13,0,0,0,0,0,0,0,4,44,88,40,25,39,16,15,265,3,7,9,0,0,0,0,24,0,0,0,0,0,0,0,0,9,7,6,0,0,0,0,26,53,92,46,27,39,15,14,294,67,42,12,9,18,4,7,159,8,0,0,0,3,0,0,6,126,132,62,33,63,20,23,455
212031557,49,92,60,36,47,11,5,300,15,3,0,0,3,5,4,33,0,3,3,0,5,0,0,17,93,161,124,82,122,36,21,644,0,0,0,6,6,0,5,9,6,3,0,0,6,6,3,20,6,3,4,6,9,3,5,34,99,169,129,87,128,44,28,672,101,85,49,27,42,16,5,319,0,3,3,0,0,0,0,6,194,257,179,109,166,55,35,1002
212031558,20,38,24,4,26,10,4,124,0,7,3,0,7,0,3,18,0,7,0,4,0,0,0,6,56,94,56,35,59,22,16,335,4,4,3,0,0,0,0,14,3,4,0,3,0,0,0,18,8,9,3,0,5,0,0,27,57,103,58,37,67,25,16,366,69,50,17,17,14,4,11,180,0,0,0,0,6,0,0,7,133,148,86,56,82,31,23,560
212031559,19,41,33,27,17,10,7,154,0,5,0,0,8,0,0,17,0,0,5,0,0,0,0,8,43,87,66,59,74,37,19,386,4,3,0,6,4,0,3,13,8,10,9,5,5,0,0,24,7,10,8,4,5,0,6,43,48,100,75,64,83,38,17,429,43,48,30,19,10,7,6,171,0,0,0,0,0,0,0,0,92,152,99,88,90,52,24,597
212031560,22,35,25,24,23,9,0,147,0,7,7,3,0,0,0,21,0,3,3,4,0,0,0,15,51,79,54,54,60,21,7,323,0,7,3,0,0,0,0,14,4,9,3,6,0,3,0,23,4,16,10,3,0,3,0,40,51,91,68,56,56,19,7,358,72,60,30,23,16,4,8,211,0,4,0,0,0,0,0,4,127,149,90,83,73,22,16,574
212031561,23,42,29,19,20,12,6,157,8,4,4,3,0,0,0,23,3,0,0,0,0,0,0,4,55,84,50,43,60,30,14,325,0,8,4,6,4,3,0,27,5,7,0,0,3,0,0,19,7,14,4,10,9,3,0,45,64,96,53,49,66,33,14,374,55,63,33,13,28,12,11,222,0,0,0,0,0,0,0,6,121,161,91,68,93,45,23,602
212031562,23,38,20,12,24,17,8,136,6,3,4,7,0,0,0,19,5,0,0,3,0,0,0,12,50,88,63,44,58,34,18,356,0,9,0,0,4,4,0,19,6,3,0,0,6,0,0,13,8,11,5,0,4,9,0,34,55,100,70,51,60,39,18,392,47,75,42,23,19,10,15,234,3,4,0,0,7,0,0,15,107,178,108,77,86,53,36,642
212041309,7,26,27,13,24,8,7,112,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,19,45,44,30,55,18,16,222,3,0,0,0,4,0,0,11,0,8,5,4,0,0,0,14,4,6,6,3,3,3,3,25,25,47,45,33,58,19,20,251,29,26,19,15,21,9,9,121,0,3,3,0,0,0,0,3,51,76,62,49,79,32,25,380
212041310,17,36,21,11,14,7,4,115,8,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,34,53,41,27,45,33,17,254,3,5,5,4,5,0,0,22,0,0,0,0,0,0,0,3,5,7,5,4,5,0,0,26,41,58,47,27,47,38,16,281,31,27,21,17,15,8,7,130,3,0,0,0,0,0,0,3,77,92,73,47,64,46,28,417
212041312,22,45,21,27,50,25,11,210,14,3,4,0,0,0,0,18,6,7,4,0,9,0,0,25,62,111,59,60,103,68,28,500,7,4,0,5,9,6,0,34,7,14,8,13,8,3,0,60,19,24,8,15,17,8,0,91,83,131,74,71,121,80,35,591,80,83,44,54,51,26,15,351,4,4,4,0,0,0,0,17,164,220,122,120,176,109,43,960
212041313,5,28,31,21,17,13,4,122,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,43,53,39,55,32,12,254,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,5,0,0,11,18,46,52,37,59,32,16,263,9,4,11,4,3,8,0,43,0,0,0,0,0,0,0,0,29,52,61,42,67,35,15,300
212041316,10,20,15,6,18,10,0,81,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,19,31,23,21,32,16,7,153,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,5,0,6,0,0,4,0,0,10,19,34,29,15,31,19,11,163,16,16,17,18,16,12,13,113,0,0,0,0,0,0,0,0,35,55,45,38,54,29,20,270
212041317,22,46,38,28,22,21,21,199,0,4,0,0,0,0,0,16,3,0,6,0,0,0,0,17,47,83,66,54,59,45,43,398,0,8,0,3,3,4,0,29,4,6,4,7,4,0,0,25,11,13,3,13,5,5,0,50,57,97,71,70,69,47,45,447,74,89,49,37,64,43,40,405,3,3,3,0,0,0,0,21,138,189,116,111,132,91,93,871
212041318,3,41,19,23,30,19,10,150,3,0,0,0,4,0,0,8,6,4,0,0,0,0,4,11,30,87,50,47,63,44,31,343,5,5,0,3,3,0,3,20,6,7,5,4,11,5,0,34,6,14,5,6,10,3,3,55,35,101,61,52,73,52,35,403,57,86,33,27,43,20,23,294,4,3,0,0,0,0,0,7,94,191,98,77,120,71,58,706
212041459,17,38,11,9,22,16,4,118,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31,67,38,30,40,27,11,246,5,3,0,3,0,0,0,13,0,5,0,0,3,4,0,14,5,7,3,3,3,4,0,20,38,71,42,33,45,27,18,270,44,32,12,15,24,17,14,159,6,4,0,0,0,0,0,12,82,105,50,55,69,46,33,438
212041460,26,52,44,30,44,36,18,241,7,0,0,0,0,0,0,19,0,7,0,0,5,4,0,17,55,109,79,61,96,71,43,507,3,5,0,6,9,0,0,23,9,10,3,4,3,0,0,27,10,20,4,6,8,4,0,48,65,123,85,65,106,72,43,555,112,114,48,24,46,29,20,398,3,9,0,0,0,0,0,21,175,250,136,93,153,107,67,973
212041563,12,40,26,13,30,9,12,143,6,9,6,0,0,0,0,22,4,4,4,6,3,0,0,15,42,90,63,28,66,39,20,346,0,12,9,3,10,8,15,51,0,13,11,4,3,5,6,41,6,27,11,9,12,12,14,93,45,112,74,42,78,48,37,436,99,116,59,36,62,36,37,439,10,12,8,0,4,0,0,36,154,243,146,75,145,88,71,913
212041564,8,19,10,5,13,11,7,67,0,0,0,0,3,0,0,7,3,0,0,3,3,0,0,12,21,31,24,18,28,17,10,159,0,4,4,0,0,0,0,10,0,0,0,0,0,0,0,5,0,10,4,0,0,0,0,13,24,40,28,18,31,17,10,174,42,49,32,13,21,15,7,182,6,0,0,0,0,0,0,4,72,95,60,30,56,29,20,368
212041565,17,49,32,24,22,11,16,173,0,0,0,5,5,4,5,17,0,4,5,0,3,0,0,16,38,83,61,49,55,38,31,360,0,0,0,0,4,0,0,7,0,4,0,0,0,3,3,17,0,4,4,0,4,3,3,19,38,88,67,53,65,42,35,386,49,69,42,20,35,16,10,247,3,4,0,0,0,0,0,7,91,162,107,79,102,54,41,638
212041566,13,21,25,12,19,8,11,114,11,4,5,0,5,0,0,18,0,0,5,0,0,0,0,12,41,75,56,44,80,41,28,373,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,9,0,0,5,0,4,0,0,11,45,81,63,46,78,47,29,385,28,38,28,23,24,20,14,169,0,0,0,0,0,0,0,4,78,120,88,74,103,62,39,556
212051319,25,40,35,27,30,19,6,173,9,8,6,0,0,0,0,17,3,0,0,0,0,0,0,3,47,102,76,61,77,52,30,454,0,0,0,0,3,0,0,9,0,4,0,0,0,5,0,18,0,7,3,0,9,5,0,23,46,111,83,68,86,60,34,479,45,44,26,34,40,23,13,224,5,5,0,3,0,0,3,17,95,156,112,103,132,83,46,716
212051321,14,37,33,20,28,35,11,185,0,0,0,0,0,0,3,14,0,3,0,0,6,0,0,12,34,82,76,57,87,66,42,438,0,9,0,0,0,0,0,12,4,4,3,0,7,3,0,22,5,8,9,0,6,3,0,33,36,88,82,57,94,69,45,469,16,42,36,39,45,27,38,239,0,0,0,0,0,0,0,0,49,129,117,100,138,96,78,710
212051322,18,45,39,29,39,34,22,226,5,4,4,0,0,5,0,20,0,0,0,3,5,3,0,15,31,84,63,56,83,85,39,441,0,3,0,3,3,0,0,11,0,4,4,5,9,9,4,22,0,6,4,8,6,4,4,31,28,93,64,69,90,88,36,470,15,40,38,35,72,38,38,266,0,3,3,0,0,0,0,13,47,132,103,100,156,124,75,741
212051323,7,27,27,24,40,27,13,155,3,0,0,0,3,5,0,15,0,0,0,0,0,0,0,0,17,69,63,55,78,57,37,385,0,4,0,0,0,0,0,9,0,0,0,0,5,0,0,11,0,4,0,0,5,3,4,17,17,76,66,61,82,59,38,402,11,10,18,19,39,28,15,142,0,0,0,0,0,0,5,6,35,87,86,79,118,88,58,547
212051324,14,32,22,17,25,15,8,141,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,9,28,78,44,51,79,49,27,362,0,3,0,0,0,0,0,8,0,0,0,0,3,4,0,13,0,0,3,0,3,5,3,16,32,88,52,48,83,57,26,382,5,24,20,17,30,20,11,128,0,0,0,0,0,0,0,0,37,112,69,67,110,77,35,510
212051325,16,39,39,22,37,28,14,192,16,3,4,5,4,0,0,31,0,0,3,4,4,3,0,18,49,72,93,56,85,58,19,447,0,0,0,3,4,6,0,13,4,6,4,0,7,0,0,19,3,7,8,0,5,9,0,26,54,77,100,65,89,65,21,472,35,37,24,12,20,19,15,158,0,0,0,0,4,0,0,0,87,109,122,71,116,87,36,637
212051326,17,48,35,29,37,32,16,213,0,0,5,4,0,6,3,17,4,0,3,3,4,0,0,10,36,91,70,68,88,73,46,490,0,0,0,0,3,0,0,13,0,4,6,0,0,0,0,10,6,10,3,0,4,6,0,21,45,105,76,63,94,77,46,511,28,28,20,15,24,11,17,139,0,0,6,0,0,0,0,9,73,132,98,83,122,89,62,662
212051327,10,25,27,13,28,28,5,142,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,4,30,64,62,47,90,62,27,384,0,0,0,3,5,5,0,14,0,0,5,3,0,0,4,13,0,0,5,4,9,4,4,25,32,62,70,54,94,66,26,406,10,25,33,18,26,21,19,159,3,0,0,3,0,0,0,7,42,92,98,74,119,88,48,568
212051567,7,15,3,0,4,8,6,45,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,3,16,34,14,12,11,21,5,106,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,9,4,6,0,0,0,4,3,15,16,36,20,9,11,26,11,121,10,8,6,6,9,6,7,53,0,0,0,0,0,0,0,3,34,43,26,16,23,33,11,181
212051568,12,14,13,9,14,10,10,80,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,32,23,15,27,25,17,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,5,18,37,23,17,27,32,17,164,19,17,13,8,10,12,6,87,6,0,0,0,0,0,0,5,38,48,37,21,43,40,22,260
213011328,15,26,17,8,15,12,0,92,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,4,45,52,32,17,34,24,6,208,0,3,0,0,0,0,0,9,5,7,5,0,0,0,0,16,3,10,5,0,0,6,3,22,46,64,38,17,35,29,6,234,21,37,14,9,11,7,4,102,0,3,0,0,0,0,0,5,70,101,56,24,39,40,14,341
213011329,5,30,18,10,20,10,8,96,3,7,5,0,4,0,5,25,0,4,0,0,3,6,0,9,24,63,47,21,59,28,21,265,0,5,0,7,3,0,6,22,8,10,0,5,4,4,3,31,8,13,7,5,11,10,7,48,30,78,51,28,67,35,24,318,28,52,32,27,34,16,24,213,3,0,6,0,0,0,0,8,68,133,87,57,100,52,41,534
213011331,10,17,19,14,20,17,3,102,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,8,21,41,40,35,45,42,16,234,0,6,7,9,5,4,3,27,0,8,0,3,3,0,0,19,0,11,7,8,6,0,5,45,31,57,47,40,52,39,18,280,23,50,23,18,25,9,3,161,0,0,0,0,0,0,0,0,55,108,71,62,76,51,21,440
213011332,14,32,31,22,30,10,9,138,0,5,0,0,6,0,0,11,0,0,0,0,0,0,0,0,24,74,64,52,62,39,28,351,5,4,7,5,4,3,0,26,0,3,3,0,0,0,0,12,4,9,10,9,6,3,0,39,32,83,76,58,69,44,35,391,49,66,28,27,32,20,13,231,4,4,0,0,0,0,0,6,80,148,107,79,101,67,50,631
