SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,3,0,5,3,8,7,3,41,49,14,22,0,154,0,0,0,0,18,6,4,6,0,39,3,10,14,6,31,77,19,57,5,222,0,0,3,3,15,23,9,20,0,74,3,42,28,19,31,41,9,10,0,190,15,73,36,13,24,26,4,17,0,215,6,24,11,11,29,37,16,22,4,167,3,12,5,8,22,33,8,17,0,101,4,0,11,8,61,115,18,37,0,264,4,0,0,0,15,13,3,14,0,53,11,30,31,32,128,205,47,127,9,614,8,10,8,4,28,21,3,15,0,92,9,11,9,10,86,79,21,22,0,242,7,39,16,21,47,46,14,45,0,245,10,28,19,30,48,61,20,39,0,249,9,7,11,7,26,16,4,10,0,93,3,9,3,3,13,17,0,7,0,61,3,16,4,6,29,28,8,17,14,116
206041124,3,5,4,0,0,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,5,0,21,26,5,5,0,72,3,0,0,0,3,5,0,3,0,24,3,11,16,4,11,37,13,14,3,114,0,12,5,3,12,13,0,7,0,47,7,48,31,9,11,15,3,13,0,135,57,103,26,10,11,14,3,5,3,229,4,4,17,3,5,20,4,3,0,64,0,6,4,4,9,18,0,12,0,55,0,5,8,0,20,37,9,15,0,91,0,3,0,3,10,8,9,0,0,32,8,29,23,12,68,80,21,48,0,291,3,13,11,4,11,6,0,4,0,49,3,7,10,3,33,26,8,13,0,103,13,121,16,11,29,43,13,27,0,282,5,23,15,16,26,29,7,35,0,153,8,19,8,5,11,0,3,0,0,50,0,14,3,3,4,3,0,9,0,39,7,9,12,5,5,10,0,10,10,79
206041125,0,0,6,0,0,0,0,0,0,10,0,0,0,4,0,0,0,4,0,11,0,9,11,3,12,16,0,24,0,71,0,0,0,0,0,8,4,4,0,18,5,5,3,4,17,35,7,40,0,112,0,0,4,4,10,20,3,9,0,56,0,20,10,9,16,17,12,14,0,104,12,20,10,10,15,12,9,9,0,97,3,4,6,7,9,18,4,13,0,57,0,9,4,6,11,15,3,7,0,53,6,6,11,4,29,77,12,40,0,189,5,4,11,5,10,12,0,12,6,57,4,24,21,24,53,125,30,94,0,384,0,8,4,0,14,13,6,0,0,43,0,4,0,8,16,30,11,20,0,85,4,16,16,4,24,33,11,36,0,139,9,16,17,18,30,53,13,46,0,196,5,7,3,4,8,4,0,9,0,44,3,3,6,3,13,11,3,10,0,42,5,6,9,4,20,16,0,10,19,86
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,3,0,6,0,10,3,3,28,27,8,4,0,82,0,0,0,0,11,11,0,5,0,28,3,8,8,0,12,32,9,25,0,112,4,0,5,0,15,15,0,10,0,47,13,51,48,17,37,39,4,14,0,214,55,144,124,39,75,45,10,24,13,525,7,22,42,10,11,32,14,9,4,139,3,3,5,3,24,34,3,19,0,99,4,6,5,3,60,88,16,35,3,224,0,6,5,0,14,16,6,7,0,59,8,25,30,13,131,198,40,79,3,536,4,21,41,10,21,34,3,3,0,138,6,9,6,0,53,40,10,16,0,140,3,51,23,3,41,38,10,23,0,196,3,24,23,17,34,47,7,26,0,183,15,13,7,7,11,17,5,17,0,85,4,11,13,3,11,14,0,4,0,60,7,22,12,9,22,29,3,19,35,163
206041504,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,9,13,26,13,33,26,9,5,0,132,0,5,3,0,23,10,0,7,0,48,10,18,42,8,37,49,12,31,3,219,3,11,9,4,22,24,0,3,0,75,30,110,104,27,71,67,7,9,7,435,110,302,329,75,123,66,26,31,13,1078,11,37,60,15,31,37,5,13,4,209,5,7,9,5,29,32,6,13,3,104,8,0,14,12,101,130,9,33,4,317,3,4,15,0,16,20,3,10,0,72,11,45,53,22,198,369,31,61,10,798,4,31,58,6,35,18,0,9,0,166,5,3,5,8,54,39,8,7,0,124,7,96,21,11,51,58,11,10,0,270,10,27,37,28,42,58,16,26,0,255,22,16,18,9,14,16,0,6,5,102,8,13,16,6,21,14,0,6,0,83,23,35,34,18,27,28,0,7,43,217
206041505,0,0,3,0,0,3,0,0,0,6,3,0,0,0,0,3,0,5,0,8,3,14,22,14,49,45,12,19,0,169,0,0,0,6,21,16,0,0,0,51,10,27,49,11,44,64,24,27,3,256,4,11,15,0,26,23,3,7,0,87,21,74,79,34,81,62,8,13,11,383,99,276,239,92,139,73,17,24,10,966,8,44,62,15,24,40,6,18,4,231,6,12,0,6,52,66,4,17,3,161,4,8,15,17,101,171,28,47,0,383,4,5,12,11,21,19,5,10,0,86,12,48,38,24,269,487,38,108,13,1042,5,32,86,17,48,33,7,10,3,245,10,9,12,0,93,55,15,33,0,224,12,56,33,17,50,49,22,25,0,270,12,20,39,29,61,49,14,21,0,245,19,23,18,0,12,24,4,6,0,101,4,15,38,6,10,12,5,5,0,97,11,18,35,16,39,40,7,18,57,232
206041506,0,6,0,0,8,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,4,14,11,9,59,59,9,26,0,185,0,5,0,3,23,14,7,4,0,60,4,13,24,10,19,69,18,70,3,230,5,6,8,4,16,26,6,6,0,71,25,68,59,27,54,41,16,21,5,312,51,129,80,24,51,34,10,21,0,394,6,31,30,5,24,51,14,22,0,191,4,14,6,7,32,37,3,19,0,127,8,4,5,7,45,109,23,37,0,238,6,3,4,0,17,21,0,7,0,61,15,42,33,48,189,274,62,135,0,798,13,22,40,8,32,28,4,7,0,143,18,7,12,15,101,70,24,26,0,272,14,88,36,15,86,81,26,57,3,407,11,47,31,41,64,114,35,71,4,411,27,26,16,8,26,29,4,13,0,139,5,12,12,7,23,17,7,11,0,94,5,11,18,10,29,46,8,28,33,180
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,8,0,4,6,8,30,41,11,25,0,117,0,0,0,0,13,20,0,8,0,38,0,13,15,3,15,47,15,36,0,138,0,0,5,5,11,26,5,7,0,59,8,21,29,0,23,33,11,12,0,143,19,53,36,12,25,24,0,7,3,188,8,16,16,4,20,26,4,14,0,107,4,0,5,3,14,18,7,4,0,55,3,6,9,0,60,89,17,43,3,237,0,8,0,0,18,14,3,13,0,61,10,19,17,9,115,188,30,71,4,454,3,9,35,8,17,20,0,6,0,95,0,5,4,0,31,39,0,20,0,107,3,25,8,6,18,24,7,16,0,118,3,3,9,10,33,34,5,17,0,112,9,8,8,9,14,14,3,0,0,75,0,3,10,4,6,6,3,3,0,38,4,3,8,0,15,25,4,8,12,88
206041509,0,0,0,0,0,0,0,0,0,10,3,4,0,0,6,3,0,7,0,19,5,13,31,8,60,63,14,26,0,223,6,0,3,0,32,30,3,0,0,77,10,20,46,11,62,122,26,77,5,375,0,3,10,5,45,44,9,22,0,141,15,72,84,39,103,86,17,35,0,452,64,162,150,49,98,65,17,25,3,642,14,29,47,8,47,60,14,25,3,253,9,9,7,11,60,68,10,24,0,192,12,15,17,15,148,234,41,68,0,548,4,13,14,10,32,38,8,16,0,121,19,51,51,38,310,499,65,142,3,1178,7,42,109,13,52,44,7,15,6,292,9,3,10,9,104,85,22,36,0,269,12,73,25,20,74,54,16,28,0,293,7,30,29,24,64,78,20,22,0,281,48,37,17,18,28,54,4,22,0,217,8,18,13,9,28,20,5,8,0,110,3,13,27,5,51,65,13,20,58,254
206041510,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,3,13,11,17,30,3,8,0,94,0,0,0,3,8,13,0,0,0,27,4,13,23,11,15,49,15,29,3,159,0,0,7,3,12,17,0,3,0,43,11,30,33,14,42,23,5,12,0,171,28,70,68,20,36,35,13,16,0,284,4,14,29,4,13,31,13,12,0,122,5,6,5,3,26,30,8,8,0,88,8,3,4,4,43,90,17,27,0,198,0,0,3,0,3,12,0,9,0,36,0,25,21,16,123,230,36,50,3,507,0,16,37,8,23,16,5,10,4,120,5,0,11,6,40,50,12,15,0,136,0,33,13,4,28,34,13,19,0,154,4,13,20,10,36,31,9,24,3,151,12,8,5,0,11,12,4,3,0,58,3,11,7,4,9,12,3,3,0,46,4,11,13,5,24,25,5,10,22,125
206051128,0,3,0,3,6,4,0,4,0,27,0,0,0,0,3,0,4,11,0,19,4,16,8,0,48,53,12,61,0,206,0,0,0,0,10,29,4,9,0,50,4,17,24,17,51,119,43,136,4,431,0,7,10,0,27,42,18,41,0,146,9,57,32,20,39,45,13,46,0,254,35,76,43,17,13,33,8,26,0,255,18,16,15,4,25,45,9,38,0,173,0,10,3,3,21,39,8,38,0,118,5,16,21,19,59,115,29,127,6,393,3,12,11,12,17,37,9,40,0,139,16,50,51,39,121,278,63,268,0,883,4,17,14,10,28,41,8,34,0,156,13,7,3,11,75,68,29,42,3,239,3,42,22,14,38,52,6,46,6,227,5,34,27,23,54,75,37,83,0,345,15,15,18,3,20,30,8,28,0,133,6,8,6,5,17,21,4,7,0,83,10,16,12,7,20,50,14,53,29,213
206051129,0,0,0,0,3,3,0,4,0,18,0,0,0,0,0,4,0,6,0,7,0,19,10,5,38,63,25,43,0,212,0,0,0,3,10,17,4,5,0,46,5,19,34,28,66,208,49,145,8,550,3,9,6,5,31,37,13,31,0,136,11,55,38,22,65,54,10,37,0,295,37,78,35,18,31,38,16,12,3,271,4,16,13,12,27,33,9,24,0,146,6,13,5,11,23,39,15,48,0,157,0,7,5,6,49,81,28,87,0,262,3,0,4,6,15,31,15,43,0,123,8,44,36,38,119,222,78,179,0,723,6,17,13,7,31,25,8,24,0,130,9,13,3,9,77,60,28,19,0,215,9,39,20,19,54,51,22,45,3,264,17,35,29,29,57,53,27,44,0,289,12,14,18,15,21,41,6,28,0,159,4,14,12,6,27,21,13,17,0,112,6,12,16,9,27,58,13,41,15,208
206051130,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,4,0,5,0,19,6,9,8,10,54,86,31,61,0,267,0,0,0,0,14,25,7,22,0,71,16,20,17,20,56,155,51,172,5,511,6,4,3,5,25,52,20,39,0,163,17,50,20,11,49,47,15,45,0,249,37,53,36,11,18,26,6,21,4,211,14,14,24,7,49,66,20,57,5,243,4,11,4,4,26,49,20,33,0,150,10,8,10,13,55,123,36,99,0,353,4,12,10,4,18,26,12,39,0,116,13,51,39,28,102,243,72,227,0,766,5,11,17,10,29,38,9,23,0,138,9,13,3,6,49,68,13,43,0,211,10,25,10,14,27,47,14,34,0,188,11,18,16,16,46,57,18,42,0,232,16,13,11,4,21,32,6,6,0,116,8,12,16,6,13,16,6,24,0,108,4,10,21,13,33,57,18,37,24,210
206051134,3,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,3,0,0,9,10,17,14,6,38,72,15,36,4,214,0,8,0,0,16,24,5,9,0,63,10,39,41,26,71,161,56,113,6,526,4,5,7,12,24,40,13,18,0,115,15,60,56,36,83,77,24,31,3,392,45,105,67,38,61,53,13,27,3,408,9,22,38,10,39,32,11,28,0,192,0,7,15,9,35,65,17,31,0,169,3,8,13,10,72,102,40,77,0,312,0,5,3,5,14,36,4,17,0,84,23,30,35,31,159,272,77,152,0,780,6,16,24,15,30,51,10,13,0,171,13,14,8,16,83,58,18,20,6,225,9,59,30,24,78,78,24,60,0,362,16,50,45,36,73,83,27,36,5,368,18,29,9,4,25,30,11,13,4,139,10,20,24,6,29,26,8,20,0,145,4,15,8,9,36,68,9,31,24,212
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,22,0,0,0,0,0,6,0,0,0,9,0,4,14,0,11,20,12,22,0,87,0,3,0,0,8,4,0,3,0,24,0,4,6,9,15,17,0,3,0,56,3,13,11,5,11,6,0,9,3,57,0,3,3,0,9,6,3,5,0,38,0,4,0,0,4,9,0,5,0,19,0,0,0,0,16,18,6,8,0,51,0,3,0,0,0,3,3,0,0,12,4,3,0,0,23,36,5,26,0,98,0,0,3,0,6,6,0,4,0,24,0,0,0,0,11,15,0,6,0,30,0,3,3,4,8,11,0,4,0,32,0,4,0,0,4,6,0,12,0,33,5,0,3,3,5,3,0,0,0,18,0,0,5,0,6,8,5,0,0,28,0,4,3,0,3,13,0,9,10,42
206051512,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,10,11,6,32,47,13,35,0,155,0,0,0,3,11,5,10,0,0,34,8,11,12,12,40,82,30,91,3,284,0,7,5,4,17,22,9,18,3,87,5,28,17,7,38,46,23,30,5,199,31,52,39,12,25,22,4,24,0,222,6,8,8,9,13,35,11,12,0,108,3,7,4,7,29,42,11,32,0,127,6,10,7,5,57,115,36,73,0,315,0,0,3,0,12,27,10,24,0,83,9,35,37,20,110,246,72,185,0,707,0,12,24,8,22,32,7,13,0,119,7,7,9,6,62,62,17,27,0,196,9,36,14,9,32,33,12,35,0,166,10,16,17,18,44,57,9,30,0,203,14,14,9,8,14,31,3,24,0,112,5,15,8,6,15,7,3,5,4,67,4,14,18,13,24,46,8,21,17,157
206051513,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,5,18,7,53,65,12,32,0,187,0,0,6,0,20,19,8,8,0,52,13,23,41,20,71,147,50,83,7,449,0,8,9,3,33,29,10,12,0,107,9,34,39,18,70,54,21,20,0,267,28,65,53,21,56,33,16,15,5,292,11,8,18,5,39,49,8,22,0,172,9,13,13,4,23,64,13,17,0,154,10,3,8,6,54,85,30,39,0,228,0,9,3,3,16,15,3,10,0,71,15,25,29,14,123,223,62,106,0,606,10,27,30,15,38,47,7,12,0,177,3,11,10,5,73,60,12,22,0,196,10,28,21,10,58,53,22,36,0,238,10,24,31,31,70,59,12,40,6,273,12,23,12,15,16,24,7,10,0,116,15,16,14,10,22,19,10,4,0,113,5,13,20,3,37,53,14,26,21,193
206051514,3,3,6,0,3,4,4,3,0,16,0,0,0,0,0,5,0,7,0,15,0,11,15,4,47,55,19,29,0,191,0,0,0,0,24,13,7,12,0,53,15,19,32,19,42,158,45,101,5,436,4,4,3,3,20,42,11,24,0,105,8,30,30,27,54,68,16,18,5,255,46,89,55,27,62,38,19,16,9,359,15,14,31,8,40,54,7,23,0,187,6,12,8,4,28,51,10,19,0,144,10,10,15,5,43,119,18,51,0,270,0,8,7,0,19,25,9,23,3,94,16,36,40,19,133,244,61,141,9,706,0,22,27,3,31,43,3,13,0,158,8,4,11,8,73,52,13,21,0,191,13,56,23,9,53,55,17,45,0,283,9,22,31,29,75,73,19,45,0,305,20,37,17,8,17,37,7,16,0,165,6,15,16,9,21,19,6,9,3,95,8,15,11,12,43,54,16,19,33,198
206061135,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,3,0,0,0,7,3,12,3,4,30,32,14,30,0,118,0,0,0,0,3,10,0,8,0,20,0,12,6,9,24,58,19,71,0,206,0,8,3,0,8,21,6,22,0,68,5,23,25,14,37,45,12,27,4,188,18,28,23,10,15,19,10,6,6,130,5,9,6,3,19,22,3,14,5,90,3,4,0,4,18,20,4,12,0,66,8,14,18,4,36,71,31,88,0,266,0,4,4,0,11,34,16,47,0,118,7,34,24,13,71,155,53,128,4,482,6,3,16,3,20,16,5,14,0,76,3,0,0,9,31,36,10,11,0,102,9,32,13,5,24,16,15,21,0,136,9,22,19,15,36,44,12,56,3,218,4,14,6,3,13,19,8,12,3,72,0,10,6,6,13,8,4,9,0,56,9,4,13,9,20,17,7,16,15,105
206061136,0,4,3,0,6,4,0,10,0,32,0,0,0,0,0,6,4,11,0,20,3,7,9,5,51,87,19,45,0,238,0,3,6,0,26,28,4,11,0,80,8,16,33,18,71,219,59,175,9,623,4,4,11,7,43,54,21,36,0,177,27,90,54,28,119,102,27,60,0,517,60,109,60,33,75,44,22,42,13,461,9,15,27,8,38,67,10,31,0,209,9,21,3,11,54,68,29,31,3,225,9,12,14,13,103,194,55,145,4,546,0,8,11,6,34,64,12,51,0,187,20,52,39,44,226,386,88,280,8,1138,4,20,17,7,43,74,19,24,0,211,5,12,11,7,92,101,38,33,0,311,6,56,23,14,71,75,25,54,0,335,13,39,45,54,95,124,32,83,0,472,17,25,16,10,34,37,12,29,4,186,17,24,28,8,38,17,11,16,0,162,3,18,12,10,45,75,26,58,32,283
206061138,0,0,4,0,0,3,4,8,0,21,0,0,0,0,0,0,0,6,0,15,3,3,11,11,13,34,11,42,0,120,0,6,0,0,4,8,0,6,0,23,3,15,17,16,37,80,16,72,0,255,5,10,11,8,22,53,7,26,3,137,9,43,34,17,29,51,10,38,3,238,19,42,34,6,15,20,6,15,4,166,5,5,12,0,9,19,11,7,0,65,4,7,6,5,14,27,5,9,5,72,7,21,32,27,51,117,33,112,6,406,0,20,20,13,26,42,13,41,0,183,8,50,31,42,81,178,49,188,0,641,3,8,9,5,14,16,10,9,0,70,3,6,4,4,30,33,11,18,0,105,5,38,24,11,30,33,10,26,4,172,14,58,36,35,45,71,31,110,3,406,4,5,9,3,4,13,0,20,0,61,3,4,8,8,14,15,0,15,0,73,5,21,16,9,32,39,9,37,22,188
206061515,0,0,4,0,0,7,0,3,0,18,0,0,0,0,0,3,0,10,0,19,5,5,13,3,32,49,13,28,0,143,0,0,0,5,16,11,5,9,0,47,4,9,24,5,37,89,14,87,3,273,0,7,4,3,28,37,7,13,0,102,10,35,25,12,61,57,18,38,3,258,37,64,64,11,58,39,9,27,4,309,4,6,15,8,22,32,5,22,0,112,5,9,4,0,33,52,19,23,4,138,4,7,11,11,65,140,32,83,0,345,0,10,0,3,21,30,11,38,0,115,19,44,33,12,168,314,70,164,4,820,8,7,17,10,22,34,5,16,3,120,5,9,7,6,67,53,8,19,0,167,9,40,24,9,39,53,11,35,0,229,8,31,21,22,66,68,27,47,0,297,16,10,6,9,18,29,11,13,0,113,12,13,13,3,27,16,0,8,0,90,0,7,10,7,23,53,13,24,19,154
206061516,3,0,0,0,3,0,0,0,0,9,0,0,5,0,0,0,0,7,0,18,3,4,3,9,29,39,10,31,0,129,0,3,0,0,13,7,3,8,0,36,3,12,7,10,30,55,20,80,4,221,0,3,11,0,20,27,9,12,0,83,6,32,27,7,35,47,12,30,0,196,21,48,32,15,22,17,4,33,0,193,0,4,11,5,4,19,11,13,0,65,7,3,10,0,19,31,4,11,0,91,5,5,9,9,47,94,27,67,0,258,3,9,3,0,8,19,14,34,0,91,4,23,28,19,107,226,57,169,0,643,0,10,8,0,13,32,4,14,0,87,5,5,0,5,54,43,0,18,0,128,9,27,16,11,26,35,13,27,3,163,15,15,25,19,36,83,14,50,3,263,7,11,8,11,8,25,4,17,3,90,10,9,20,6,17,15,3,5,0,79,3,17,5,4,21,36,8,21,9,122
206071139,0,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,3,6,10,9,41,41,16,20,4,142,0,3,0,3,12,17,9,6,0,52,12,0,14,4,36,74,24,83,0,241,3,0,4,0,26,24,12,18,0,78,12,46,27,17,59,52,14,33,0,252,21,46,52,17,40,22,5,22,0,233,4,8,8,9,23,27,9,13,0,103,4,6,7,8,36,44,15,15,5,133,9,4,3,10,67,77,28,48,3,238,0,3,0,0,15,16,8,8,0,58,6,25,26,29,131,231,58,119,0,626,4,5,12,3,22,25,4,10,0,88,8,0,13,8,65,55,17,15,4,191,11,33,16,22,52,37,18,16,0,213,9,24,20,28,68,79,12,39,0,286,7,15,16,4,20,22,9,10,0,105,5,9,14,4,8,10,3,9,0,64,0,5,0,6,30,38,3,19,17,128
206071140,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,3,0,9,0,9,5,9,20,20,12,12,0,88,0,5,0,0,8,3,0,9,0,23,0,16,4,7,19,56,19,48,0,171,0,6,3,0,3,12,0,14,0,37,3,39,23,11,25,28,3,16,0,154,28,67,27,21,24,22,3,18,0,204,8,8,4,6,11,12,0,5,0,53,5,5,8,6,24,20,3,17,5,89,0,6,4,3,13,42,20,36,0,127,0,0,8,3,5,13,4,4,0,36,10,42,33,27,79,183,49,115,3,535,0,7,0,4,15,19,3,0,0,59,5,5,6,10,51,43,18,26,0,156,3,47,16,18,39,43,13,43,0,226,10,28,20,25,20,40,18,42,5,209,11,20,10,9,11,21,4,9,0,93,3,0,5,9,8,18,0,11,0,52,6,7,11,0,8,30,3,8,15,86
