SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
211031450,1544,297,61,0,3,1906,2009,370,171,0,8,2558,932,369,142,0,0,1450,72,55,37,0,0,165,23,15,14,0,0,45,202,56,15,0,0,283,20,10,5,0,0,28,3,3,0,0,0,12,1249,505,212,0,0,1976,58,30,0,0,0,84,53,11,4,0,0,68,4920,1214,450,0,9,6597
211031451,1843,54,26,0,0,1926,1934,86,23,0,0,2048,716,84,37,0,3,844,69,5,20,0,0,96,16,4,0,0,0,22,160,14,6,0,0,177,15,0,0,0,0,20,3,0,0,0,0,3,981,105,64,0,6,1162,213,3,4,0,0,223,54,4,4,0,0,61,5032,252,124,0,4,5418
211031452,572,31,4,0,0,603,769,63,3,0,0,839,198,17,0,0,0,219,43,6,0,0,0,57,7,3,0,0,0,6,60,8,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,307,37,3,0,0,345,6,0,0,0,0,6,19,0,0,0,0,15,1666,134,7,0,0,1811
211041269,1247,286,26,0,0,1555,1047,251,40,0,0,1336,397,211,45,0,0,658,67,120,0,0,0,184,10,11,0,0,0,24,93,52,10,0,0,156,9,4,3,0,0,17,4,3,3,0,0,9,583,403,56,0,3,1049,37,49,3,0,0,90,25,27,0,0,0,55,2941,1015,127,0,3,4083
211041270,1653,558,49,0,0,2261,1581,639,93,0,0,2320,590,679,141,0,0,1402,25,43,0,0,0,76,6,12,0,0,0,19,120,98,20,0,0,246,13,6,4,0,0,21,9,5,0,0,0,9,764,846,166,0,0,1774,45,17,3,0,0,63,25,21,0,0,0,50,4063,2090,310,0,3,6468
211041271,1206,228,20,0,0,1459,1210,337,38,0,0,1588,468,422,55,0,0,947,29,107,0,0,0,130,14,12,0,0,0,23,118,49,4,0,0,173,22,16,0,0,0,35,0,7,0,0,0,4,640,608,61,0,0,1312,69,21,22,0,0,113,27,80,0,0,0,115,3148,1275,146,0,3,4579
211041272,1284,206,4,0,0,1498,1264,249,5,0,0,1520,337,198,4,6,0,545,14,0,0,0,0,17,4,22,0,0,0,31,62,39,0,0,0,102,8,4,0,0,0,10,3,0,0,0,0,3,437,267,5,6,0,706,26,23,0,0,0,45,26,8,0,0,0,33,3031,753,16,4,0,3800
211041273,1819,113,35,0,0,1971,1251,60,34,0,0,1340,369,51,14,0,0,439,7,0,0,0,0,7,0,3,0,0,0,5,75,15,7,0,0,92,13,0,0,0,0,12,0,0,0,0,0,5,463,75,27,0,0,565,38,122,4,0,0,163,34,16,0,0,0,49,3600,379,97,0,0,4085
211051274,1191,0,4,4,0,1198,1895,5,0,0,0,1902,124,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,100,4,3,0,0,111,10,0,0,0,0,10,0,0,0,0,0,0,242,7,6,0,0,253,32,0,0,0,0,34,27,0,0,0,4,29,3386,15,9,3,3,3418
211051275,1454,20,4,0,0,1486,1890,21,0,0,3,1911,438,19,10,0,0,462,10,0,0,0,0,17,0,0,0,0,0,0,109,6,3,0,0,117,5,0,0,0,0,5,5,0,0,0,0,5,577,19,8,0,0,605,34,0,0,0,0,34,38,0,0,0,0,38,3987,65,17,0,6,4071
211051276,1937,122,3,40,6,2108,2162,68,7,0,0,2233,312,86,4,0,0,398,48,44,0,0,0,91,14,12,0,0,0,28,172,25,0,0,0,196,22,0,0,3,0,23,9,4,0,0,0,12,562,167,5,7,0,740,57,9,0,0,0,67,53,0,0,0,0,61,4777,372,12,45,13,5217
211051277,1104,137,16,0,0,1256,1534,126,13,0,0,1668,475,75,8,0,0,554,46,10,0,0,0,59,0,3,0,0,0,7,113,14,0,0,0,136,6,0,0,0,0,8,0,0,0,0,0,0,646,100,8,0,0,762,25,94,20,0,0,134,30,15,3,0,0,48,3339,472,54,0,0,3865
211051278,2030,379,5,22,0,2432,2983,293,4,4,3,3284,574,320,6,0,3,894,48,59,0,0,0,106,9,23,0,0,0,32,190,48,0,0,0,239,18,4,0,32,6,59,8,0,0,0,0,8,846,449,3,37,6,1341,66,103,3,0,0,167,55,19,0,3,0,73,5971,1241,15,64,16,7308
211051279,795,8,5,3,0,806,874,4,0,7,0,884,116,7,0,3,0,129,0,0,0,0,0,0,5,0,0,0,0,5,87,4,0,0,0,91,16,0,0,0,0,16,0,0,0,0,0,5,224,14,0,3,0,247,30,15,0,0,0,48,17,0,0,0,0,21,1948,42,0,8,3,2005
211051280,803,28,18,0,0,848,1176,5,21,0,0,1203,75,25,7,0,0,108,9,0,0,0,0,9,0,0,9,0,0,10,53,0,6,0,0,64,0,0,6,0,0,4,0,0,4,0,0,4,142,30,25,0,0,197,9,24,30,0,0,61,13,0,3,0,0,27,2147,92,92,0,0,2335
211051281,2484,71,3,0,0,2560,3611,122,4,0,0,3740,1125,127,5,0,3,1261,69,4,0,0,0,81,35,0,0,0,0,35,222,14,0,0,0,242,18,3,0,0,0,20,4,0,0,0,0,4,1480,154,5,0,0,1642,62,0,0,0,0,71,62,3,0,0,0,72,7705,348,16,5,7,8080
211051282,1374,8,0,0,0,1386,1798,0,0,0,6,1796,164,13,0,0,0,179,0,0,0,0,0,0,3,0,0,0,0,3,100,6,0,0,0,102,3,0,0,0,0,3,3,0,0,0,0,3,275,19,0,0,0,289,38,0,0,0,0,38,25,0,0,0,0,25,3511,24,3,4,4,3541
211051283,1036,32,4,0,0,1066,1855,20,0,0,0,1874,148,9,0,0,0,159,7,0,0,0,0,7,7,0,0,0,0,7,119,3,0,0,0,127,6,0,0,0,0,11,5,0,0,0,0,5,295,13,0,0,3,308,86,0,0,0,0,85,38,0,0,0,0,40,3303,66,0,4,5,3378
211051284,1187,6,6,0,0,1200,1877,10,3,0,0,1887,205,12,4,0,0,226,12,29,7,0,0,36,4,0,0,0,0,6,97,0,0,0,0,99,3,0,0,0,0,3,0,0,0,0,0,0,324,39,17,0,0,380,27,0,0,0,0,35,27,0,0,0,0,34,3446,54,22,3,0,3527
211051285,904,0,0,0,0,909,1411,0,0,0,0,1409,126,0,0,0,4,125,0,0,0,0,0,0,6,0,0,0,0,6,116,4,0,0,0,121,10,0,0,0,0,10,0,0,0,0,0,0,257,5,0,0,3,263,28,0,0,0,0,28,48,0,0,0,0,45,2643,4,0,0,3,2663
211051286,2125,43,25,40,3,2237,2928,24,14,3,0,2971,378,29,15,0,0,425,19,8,0,0,0,23,0,4,5,0,0,15,212,3,0,0,4,219,30,0,0,31,0,63,3,0,0,0,0,4,643,45,24,28,4,738,79,9,5,0,0,98,96,3,0,0,0,101,5873,135,59,78,10,6144
212011289,2057,17,9,0,0,2086,3342,3,0,0,0,3354,277,3,9,0,0,284,11,0,11,0,0,14,7,0,0,0,0,7,130,0,0,0,0,129,12,0,0,0,0,12,0,0,0,0,0,0,427,4,17,0,0,449,70,0,0,0,0,70,81,0,0,0,0,82,5979,22,29,0,9,6043
212011546,1359,90,0,46,4,1495,4078,182,0,0,4,4263,1505,194,3,0,4,1707,11,10,0,0,0,19,0,0,0,0,0,3,186,25,0,0,0,211,11,0,0,26,0,42,3,0,0,0,0,4,1721,229,3,30,5,1986,52,3,0,0,0,61,66,4,0,0,0,72,7272,511,7,76,10,7875
212011547,1113,11,24,3,5,1149,1513,8,13,0,0,1531,186,4,0,0,0,191,0,3,0,0,0,6,3,0,0,0,0,3,136,0,7,0,0,141,34,0,0,0,0,34,4,0,0,0,0,5,372,11,4,3,0,388,70,0,0,0,0,72,64,4,0,0,0,67,3127,24,39,3,0,3198
212011548,911,81,41,0,0,1031,1749,8,21,0,3,1786,245,3,59,0,0,308,0,3,27,0,0,31,0,0,0,0,0,0,143,0,7,0,0,149,28,0,0,0,0,28,6,0,4,0,0,10,418,7,93,0,0,520,74,19,0,0,0,86,53,3,0,0,0,63,3207,117,159,3,6,3490
212011549,861,99,8,0,0,968,2491,154,0,0,0,2643,1106,206,0,0,0,1313,38,9,0,0,0,48,3,12,0,0,0,18,185,25,0,0,0,211,10,0,0,0,0,12,3,0,0,0,0,3,1348,248,5,0,0,1608,26,80,17,0,0,127,46,19,0,0,0,73,4772,598,31,4,0,5407
212011550,382,14,0,0,0,395,1253,37,0,0,0,1293,572,45,0,0,0,625,3,0,0,0,0,3,0,0,0,0,0,0,59,9,0,0,0,75,3,0,0,0,0,7,4,4,0,0,0,11,647,60,0,0,5,714,49,5,0,0,0,55,26,3,0,0,0,32,2363,116,0,0,14,2491
212011551,356,184,4,17,0,566,655,87,5,0,0,749,500,283,29,0,0,811,24,13,0,0,0,37,0,8,0,0,0,5,101,22,7,0,0,124,15,7,0,21,0,48,0,4,0,0,0,5,635,337,29,21,0,1023,21,157,0,0,0,179,28,27,0,0,0,57,1701,792,43,48,0,2581
212011552,1406,211,3,0,0,1619,4049,199,9,0,0,4253,1749,239,17,0,0,2006,69,30,0,0,0,97,8,20,0,0,0,22,236,18,0,0,0,255,23,0,0,0,0,30,7,0,0,0,0,7,2101,306,17,0,0,2425,33,115,3,0,0,147,120,19,0,0,0,135,7710,845,30,0,0,8582
212021293,2632,555,4,3,0,3195,2941,287,0,0,0,3234,918,285,0,0,0,1208,23,8,0,0,0,37,9,30,0,0,0,38,166,50,6,0,0,214,16,10,0,0,0,26,8,6,0,0,0,14,1148,383,3,0,0,1533,76,217,0,0,0,298,87,49,0,0,0,139,6883,1490,10,7,7,8396
212021295,799,112,0,3,0,911,1012,246,4,0,0,1260,719,227,3,4,7,959,155,141,0,0,0,300,13,15,0,0,0,25,250,46,3,0,0,299,65,12,0,0,0,79,13,0,0,0,0,12,1223,439,9,4,8,1679,46,25,0,0,0,68,90,27,0,0,0,124,3169,849,11,9,11,4045
212021297,837,163,6,0,0,1011,1194,272,20,0,0,1481,436,190,15,0,5,644,57,9,0,0,0,70,11,6,3,0,0,13,118,26,3,0,0,150,34,4,0,0,0,41,4,4,0,0,0,3,658,234,21,0,7,918,25,35,0,0,0,59,36,23,0,0,0,64,2753,739,50,0,3,3541
212021299,987,7,3,0,0,997,1146,11,0,0,0,1152,46,0,0,0,0,48,3,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,94,25,0,4,0,0,29,30,0,0,0,0,28,2276,17,3,0,4,2308
212021453,1259,141,0,0,0,1396,1478,211,0,0,0,1686,395,50,0,0,0,441,125,3,0,0,0,129,0,0,0,0,0,0,108,13,0,0,0,119,19,0,0,0,0,22,4,0,0,0,0,3,650,66,0,0,0,719,25,0,0,0,0,31,46,10,4,0,0,55,3455,428,5,0,0,3890
212021454,1498,194,0,0,0,1690,1585,242,0,0,0,1827,461,84,0,0,0,542,50,8,0,0,0,58,0,0,0,0,0,0,118,19,3,0,0,142,22,3,0,0,0,30,3,0,0,0,0,3,658,115,3,0,3,777,47,4,0,0,0,56,46,3,0,0,0,54,3833,563,3,0,3,4401
212021455,1206,13,3,0,0,1217,2084,30,7,0,0,2110,640,37,3,0,0,684,45,4,5,0,0,55,3,0,0,0,0,3,145,10,0,0,0,152,17,0,0,0,0,17,3,0,0,0,0,3,858,46,8,0,0,917,35,0,0,0,0,33,69,0,4,0,0,73,4246,95,20,0,0,4358
212021456,1073,51,37,5,0,1177,1827,120,63,0,0,2006,1035,132,64,4,0,1237,86,13,20,0,0,117,0,0,0,0,0,0,194,20,11,0,0,223,34,0,3,73,0,115,5,0,0,0,0,5,1352,168,98,81,0,1695,32,4,6,0,0,40,66,4,7,0,0,80,4350,344,212,89,0,4995
212021553,1064,31,0,0,0,1096,2881,80,0,3,0,2964,930,62,0,0,0,989,36,0,0,0,0,36,0,0,0,0,0,0,88,0,0,0,0,93,12,0,0,0,0,15,3,0,0,0,0,3,1077,63,0,3,0,1142,25,0,0,0,0,27,39,0,0,0,0,36,5085,181,0,5,0,5268
212021554,535,18,4,0,0,556,1718,42,15,0,0,1782,895,65,13,0,0,982,11,0,0,0,0,13,0,0,0,0,0,5,81,5,0,0,0,90,9,0,0,0,0,9,0,0,0,0,0,0,1003,76,19,0,0,1100,17,0,0,0,0,20,34,3,0,0,0,34,3309,143,38,0,0,3488
212031300,1447,179,39,0,0,1664,2480,370,53,0,0,2913,1194,416,128,4,0,1740,155,57,29,0,0,233,19,12,0,0,0,32,268,68,18,0,0,348,56,13,0,0,0,66,4,8,0,0,0,10,1690,570,168,0,3,2435,47,11,0,0,0,59,96,29,4,0,0,128,5763,1160,268,0,7,7204
212031303,1007,86,4,0,0,1095,3352,43,0,0,7,3407,620,67,0,0,0,682,0,0,0,0,0,0,0,4,0,0,0,3,141,3,0,0,0,143,23,0,0,0,0,28,5,0,0,0,0,6,787,73,0,0,0,862,61,27,0,0,0,92,74,14,0,0,0,87,5283,248,7,0,8,5550
212031304,599,121,80,0,0,801,3643,537,6,0,5,4193,888,192,0,0,0,1086,31,0,0,0,0,32,0,3,0,0,0,10,216,42,0,0,0,253,25,9,0,0,0,40,8,3,0,0,0,8,1168,251,3,0,0,1423,35,6,92,0,0,129,64,11,5,0,0,79,5507,932,182,0,7,6636
212031306,701,19,0,0,0,723,2996,120,0,0,0,3113,686,118,0,0,0,807,4,0,0,0,0,5,8,8,22,0,0,36,120,4,0,0,0,126,18,5,0,0,0,18,6,0,0,0,0,6,835,134,24,0,0,997,18,0,0,0,0,18,77,5,0,0,0,82,4626,283,28,0,4,4933
212031308,900,4,13,4,0,917,1397,4,13,0,0,1411,147,0,4,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,113,17,0,0,0,0,18,3,0,0,0,0,4,283,0,13,0,0,295,28,0,0,0,0,29,42,0,0,0,0,42,2644,10,31,4,0,2693
212031457,1079,28,0,0,0,1107,2063,63,0,0,0,2125,303,21,0,0,0,324,0,0,0,0,0,0,5,0,0,0,0,5,70,5,0,0,0,69,15,5,0,0,0,16,7,0,0,0,0,7,392,25,0,0,0,417,19,0,0,0,0,26,35,5,0,0,0,42,3597,117,3,0,0,3717
212031458,863,104,0,0,0,965,2434,273,0,0,0,2701,599,74,3,0,0,671,61,0,0,0,0,65,3,0,0,0,0,3,171,13,0,0,0,184,28,3,0,0,0,27,5,0,0,0,0,5,870,86,3,0,0,959,37,3,0,0,0,37,56,8,0,0,0,64,4245,475,4,0,0,4726
212031555,395,8,0,0,0,404,1927,65,0,0,0,1994,546,21,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,61,11,0,0,0,0,11,0,0,0,0,0,0,613,25,0,0,0,638,31,0,0,0,0,31,42,0,0,0,0,42,3000,104,0,0,0,3107
212031556,217,0,0,0,0,218,3111,36,0,0,4,3153,677,41,0,0,0,714,3,0,0,0,0,3,5,0,0,0,0,5,76,6,0,0,0,81,15,0,0,0,0,15,5,0,0,0,0,5,779,46,0,0,0,821,19,0,0,0,0,19,56,0,0,0,0,56,4185,83,0,0,4,4274
212031557,694,229,9,0,0,926,3685,138,3,0,0,3823,1376,115,6,0,6,1511,5,0,0,0,0,5,6,0,0,0,0,9,160,13,0,0,0,172,35,0,0,0,0,39,11,0,0,0,0,11,1589,134,11,0,8,1741,161,110,8,0,0,279,85,8,0,0,0,94,6211,614,24,0,9,6866
212031558,384,79,13,0,0,470,2087,58,0,0,0,2143,789,83,0,0,0,867,0,0,0,0,0,0,6,0,0,0,0,3,76,0,0,0,0,78,22,5,0,0,0,19,3,0,0,0,0,3,889,85,0,0,0,972,41,78,6,0,0,119,48,18,0,0,0,68,3449,305,14,0,0,3771
212031559,316,17,3,0,0,339,2081,72,4,0,0,2156,786,67,10,0,0,868,5,0,0,0,0,8,3,0,0,0,0,3,78,0,0,0,0,79,17,0,0,0,0,17,0,0,0,0,0,0,896,70,15,0,0,980,19,0,0,0,0,19,37,3,0,0,0,35,3347,168,25,0,0,3540
212031560,778,32,4,0,0,814,1879,60,0,0,0,1940,565,62,0,0,0,628,75,0,0,0,0,77,4,0,0,0,0,4,156,7,0,0,0,165,26,0,0,0,0,24,7,0,0,0,0,7,831,69,0,0,0,901,36,0,0,0,0,38,47,0,0,0,0,47,3571,167,3,0,5,3742
212031561,810,41,0,0,0,855,1646,89,3,0,0,1741,676,54,12,0,0,744,35,0,0,0,0,31,8,0,0,0,0,11,180,9,0,0,0,192,40,7,0,0,0,45,3,0,0,0,0,4,940,70,17,0,0,1030,36,22,0,0,0,63,60,6,0,0,0,69,3497,228,27,0,0,3755
212031562,935,47,5,0,0,991,1657,109,23,0,0,1791,796,70,6,0,0,871,81,25,3,0,0,107,13,0,0,0,0,14,186,17,4,0,0,205,37,0,0,0,0,37,9,0,0,0,0,9,1119,105,11,0,4,1244,40,6,0,0,0,49,93,3,0,0,0,94,3853,271,42,0,6,4163
212041309,1731,71,6,0,0,1812,1157,121,0,0,0,1274,440,77,3,0,0,521,69,66,4,0,0,141,29,5,0,0,0,26,106,15,5,0,0,120,16,0,0,0,0,16,0,0,0,0,0,6,654,162,11,0,0,829,48,9,0,0,0,58,61,13,6,0,0,70,3648,367,27,0,0,4047
212041310,1191,253,36,0,0,1478,701,426,136,0,0,1259,489,662,300,0,4,1462,37,42,9,0,0,86,8,9,0,0,0,16,134,85,30,0,0,250,22,30,6,0,0,53,9,3,0,0,0,17,691,836,345,0,9,1886,41,25,7,0,0,76,52,37,3,0,0,86,2678,1574,528,0,9,4783
212041312,2454,128,36,0,0,2621,2300,195,47,5,0,2544,907,297,100,4,0,1313,248,115,12,0,0,385,15,6,0,0,4,28,239,39,23,0,0,302,51,5,4,0,0,64,8,4,3,0,0,13,1469,473,142,6,0,2101,72,27,0,0,0,107,131,19,3,0,0,155,6431,846,238,7,4,7524
212041313,1372,337,0,15,0,1724,1360,189,0,0,0,1551,197,100,0,0,0,298,4,0,0,0,0,5,0,0,0,0,0,0,57,15,0,0,0,71,8,4,0,11,0,25,0,0,0,0,0,0,256,126,0,14,0,397,23,26,0,0,0,52,21,22,0,3,0,50,3039,702,0,32,0,3771
212041316,968,5,23,0,0,998,793,7,71,0,0,877,360,12,79,0,0,449,80,0,49,0,0,130,5,0,0,0,0,4,76,0,11,0,0,86,15,0,0,0,0,16,8,0,0,0,0,8,536,12,137,0,0,686,25,0,0,0,0,25,30,0,8,0,0,38,2352,24,244,0,4,2618
212041317,1935,231,92,14,0,2279,1199,386,69,0,0,1651,1115,575,260,4,3,1958,32,49,6,0,0,78,23,4,4,0,0,27,362,115,37,4,0,520,108,35,20,70,0,228,8,3,0,0,0,12,1639,787,326,78,3,2834,103,31,136,0,0,266,115,21,22,4,0,167,4987,1452,644,101,10,7197
212041318,1358,57,27,5,0,1450,1035,128,46,0,0,1210,419,115,32,0,0,570,77,19,0,0,0,94,4,3,0,0,0,4,196,31,8,0,0,242,69,10,0,20,0,105,6,0,0,0,0,10,778,179,45,24,0,1022,38,12,0,0,0,51,54,3,9,0,0,68,3267,386,123,30,0,3801
212041459,739,93,189,0,0,1012,849,205,323,0,0,1382,679,356,487,0,3,1518,57,32,135,0,0,225,16,3,11,0,0,32,178,51,65,0,0,293,35,14,12,0,3,69,11,6,6,0,0,12,968,461,713,0,7,2149,39,11,24,0,0,70,52,17,31,0,0,104,2651,784,1279,0,7,4722
212041460,1728,116,130,0,0,1975,1391,326,173,0,3,1892,765,392,350,3,8,1515,127,33,47,0,0,215,10,12,9,0,0,33,299,44,58,0,0,405,89,18,14,0,0,123,13,4,7,0,0,29,1312,505,482,3,9,2310,59,14,7,0,0,73,86,20,18,0,0,120,4571,982,813,3,11,6375
212041563,834,462,136,0,5,1435,724,644,236,4,0,1610,668,1224,950,5,8,2849,87,247,46,0,0,384,4,38,61,0,0,112,204,185,81,0,3,472,59,53,21,0,0,143,13,11,8,0,0,28,1033,1758,1176,4,12,3991,47,39,26,0,0,107,64,70,61,0,0,196,2709,2974,1633,11,20,7342
212041564,688,84,10,18,0,800,457,217,28,0,0,712,208,370,170,0,0,754,32,40,12,0,0,87,4,18,8,0,0,33,137,55,10,0,0,199,104,28,4,37,0,180,3,3,0,0,0,9,495,514,212,38,3,1264,50,8,3,0,0,66,56,27,7,0,0,83,1745,855,259,54,9,2920
212041565,1894,142,11,0,0,2042,1473,128,6,0,0,1607,555,78,27,0,0,661,46,33,3,0,0,87,8,7,0,0,0,16,187,13,0,0,0,195,36,4,0,0,0,38,4,0,0,0,0,4,838,134,30,0,0,996,61,34,0,0,0,92,85,9,0,0,0,93,4341,445,51,0,3,4839
212041566,843,39,0,0,0,883,2399,223,34,0,0,2661,458,119,10,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,72,21,4,0,0,88,13,0,0,0,0,21,0,0,0,0,0,0,549,146,16,0,0,714,34,6,0,0,0,33,34,3,0,0,0,45,3861,414,54,0,0,4328
212051319,1598,183,225,0,0,2016,1425,493,454,0,3,2383,748,462,525,5,0,1734,182,67,235,0,0,485,14,16,140,0,0,164,152,62,65,0,0,289,10,3,10,0,0,27,5,3,10,0,0,13,1111,607,982,5,5,2712,56,17,22,0,0,103,54,11,24,0,0,89,4244,1320,1718,5,11,7294
212051321,2924,290,43,0,0,3259,1970,146,39,0,0,2155,1162,90,43,0,0,1285,21,0,0,0,0,25,6,0,0,0,0,14,243,22,9,0,0,274,29,0,0,0,0,34,3,0,0,0,0,0,1467,110,49,0,0,1631,93,59,12,0,0,164,69,16,4,0,0,90,6532,622,146,0,0,7305
212051322,2158,260,253,0,0,2673,1375,284,274,0,0,1937,929,284,603,0,4,1821,27,0,14,0,0,42,10,3,7,0,0,23,205,42,81,0,0,328,34,3,11,0,0,54,0,0,5,0,0,4,1210,335,729,0,3,2279,86,23,55,0,0,160,64,15,10,0,0,91,4894,907,1328,0,10,7141
212051323,1915,87,390,0,0,2389,1320,127,317,0,0,1769,581,120,381,0,0,1081,20,0,11,0,0,37,3,0,13,0,0,15,145,22,48,0,0,223,14,0,0,0,0,11,3,3,3,0,0,5,763,149,465,0,0,1380,41,14,26,0,0,90,37,0,19,0,0,63,4082,378,1218,0,0,5683
212051324,2131,225,480,0,0,2841,1437,323,406,0,0,2163,609,242,427,0,0,1279,27,9,27,0,0,54,0,0,0,0,0,0,161,40,79,0,0,285,14,0,6,0,0,22,5,0,0,0,0,7,810,292,539,3,0,1646,49,9,18,0,0,78,54,8,7,0,0,71,4479,849,1461,3,0,6797
212051325,2363,236,7,0,0,2604,2064,449,9,0,0,2521,815,339,0,3,0,1168,82,3,0,0,0,86,4,0,0,0,0,8,190,56,0,0,0,245,18,0,0,0,0,16,0,0,0,0,0,4,1116,404,4,3,3,1530,57,26,0,0,0,83,97,20,0,0,0,113,5693,1127,19,4,8,6856
212051326,2295,219,153,0,4,2667,2083,426,309,0,0,2813,996,509,697,3,0,2210,29,44,84,0,0,156,13,0,13,0,0,26,223,70,75,0,0,373,28,7,10,0,0,41,11,0,3,0,0,10,1295,629,880,5,4,2818,77,21,22,0,0,127,76,26,25,0,0,118,5826,1319,1379,5,5,8543
212051327,3179,117,162,0,0,3460,2088,72,45,0,0,2199,623,69,65,0,0,756,13,0,0,0,0,14,7,5,0,0,0,7,132,9,18,0,0,163,14,3,3,0,0,18,4,0,0,0,0,6,784,83,88,0,0,963,67,137,361,0,0,560,55,10,22,0,0,89,6174,419,683,0,0,7274
212051567,305,43,99,0,0,451,196,90,236,0,0,525,286,268,906,0,6,1472,20,18,16,0,0,54,4,6,11,0,0,23,99,80,99,0,0,276,15,16,30,0,0,60,3,3,5,0,0,9,428,396,1059,0,10,1897,17,36,21,0,0,71,15,10,16,0,0,39,961,577,1427,0,12,2973
212051568,602,280,31,0,0,909,315,415,62,0,0,795,508,1078,238,3,6,1832,22,40,0,0,0,65,6,18,0,0,0,23,124,192,18,0,6,338,25,33,4,0,0,62,4,4,0,0,0,13,695,1367,265,3,9,2338,32,27,0,0,0,61,35,39,3,0,0,73,1676,2126,363,3,9,4175
213011328,655,58,69,0,0,785,589,181,64,0,0,828,342,229,242,0,0,817,8,28,25,0,0,61,0,3,5,0,0,8,117,42,28,6,0,193,38,7,11,26,0,83,5,0,5,0,0,13,519,309,316,30,0,1177,43,3,0,0,0,51,49,10,14,0,0,71,1851,566,462,29,3,2912
213011329,875,38,3,0,0,920,1258,94,27,0,0,1381,170,55,70,0,0,294,16,0,0,0,0,16,0,0,0,0,0,0,67,14,0,0,0,81,23,0,0,0,0,27,0,0,0,0,0,0,278,72,71,0,3,420,34,0,3,0,0,34,42,3,6,0,0,50,2480,212,106,0,5,2808
213011331,749,196,0,0,0,951,830,204,0,0,0,1037,262,89,0,0,0,353,11,9,30,0,0,47,6,4,68,0,0,77,99,13,0,0,0,118,15,4,0,0,0,19,0,0,0,0,0,5,399,115,98,0,0,613,25,7,0,0,0,36,51,10,4,0,0,66,2054,534,106,0,0,2701
213011332,1834,240,7,0,0,2088,1312,146,15,0,0,1479,394,87,19,0,0,495,122,3,0,0,0,128,0,0,0,0,0,8,134,27,0,0,0,165,21,3,0,0,0,25,4,6,0,0,0,8,671,132,20,0,0,820,48,9,0,0,0,51,73,9,0,0,0,83,3941,530,42,0,0,4520
