SA2_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
213051583,67,60,77,75,83,24,98,26,3,510,105,83,186,290,133,68,224,85,18,1201,95,45,435,225,146,72,217,187,39,1443,5,0,4,18,18,10,16,4,0,78,16,8,20,30,22,17,31,21,6,181,20,33,13,20,9,5,24,8,3,137,17,31,22,31,22,13,40,24,55,248,981,2463,1147,1315,1251,586,1175,676,236,9813
213051584,14,10,27,20,17,3,45,12,0,149,19,29,55,94,31,20,93,28,11,374,16,9,99,66,31,14,80,41,6,366,0,0,0,0,0,0,6,6,0,17,0,4,5,8,5,0,9,9,0,36,0,11,3,3,6,3,6,3,0,48,0,8,5,12,8,5,15,3,16,64,232,711,319,368,331,135,454,186,77,2814
213051585,21,18,28,14,31,22,34,21,0,195,37,37,52,114,62,29,78,28,9,442,48,19,220,122,71,41,110,66,15,715,0,3,3,3,12,5,3,5,0,42,3,5,4,22,9,8,13,10,3,76,0,7,4,11,4,3,0,3,0,38,4,6,5,14,8,6,16,3,28,97,330,829,432,530,470,210,425,231,104,3558
213051586,14,15,22,27,20,8,25,23,0,151,30,31,82,103,53,23,103,40,11,471,28,11,116,62,47,15,84,48,4,420,0,0,0,8,3,0,9,3,0,23,0,4,5,10,4,0,8,3,3,47,3,10,8,7,3,0,5,3,0,39,0,13,9,9,4,3,19,18,22,107,313,906,376,428,454,183,494,232,80,3470
213051587,18,13,34,19,27,14,24,17,4,166,43,28,58,112,47,25,65,30,9,427,23,15,126,90,54,16,69,39,14,460,0,0,0,8,3,4,5,0,0,24,7,6,3,3,8,3,5,9,0,48,3,5,5,0,0,3,4,3,0,40,4,8,9,5,12,7,14,4,34,101,513,1193,383,484,514,229,379,238,117,4047
213051588,33,39,59,35,38,20,59,35,8,320,80,44,119,189,102,53,153,63,22,822,50,32,261,155,93,47,147,91,17,889,3,0,5,0,10,4,9,9,3,40,6,4,16,34,11,7,27,13,0,117,0,11,19,12,14,12,16,8,6,86,9,17,9,20,14,10,27,23,25,160,608,1487,717,826,802,363,789,384,168,6142
213051589,9,25,29,20,30,8,19,15,0,153,26,31,37,116,63,17,46,24,5,363,45,34,216,134,77,51,73,91,16,733,7,0,7,10,5,5,13,7,0,47,3,4,9,18,8,8,10,4,0,54,4,0,3,9,0,3,4,5,3,28,3,6,9,9,6,4,4,9,10,70,247,833,411,474,419,155,231,205,66,3040
213051590,33,40,24,38,32,13,20,16,0,225,59,59,61,151,112,36,40,28,7,556,97,52,394,210,150,83,174,148,17,1328,5,5,7,15,12,6,5,20,0,66,8,0,6,22,25,8,19,14,0,98,5,7,4,3,8,0,4,8,0,51,7,6,6,14,10,6,13,16,18,107,409,926,615,649,549,228,346,296,72,4090
214011370,57,63,58,70,78,27,22,28,12,405,125,133,102,291,188,75,49,70,18,1045,263,123,1186,404,323,182,241,312,49,3078,10,8,19,25,34,29,12,16,4,153,24,15,18,55,40,17,20,30,4,226,4,9,10,5,5,4,12,8,0,55,18,18,32,35,22,15,21,28,29,219,736,1410,1535,1122,939,442,443,569,147,7344
214011371,89,118,44,98,87,35,13,26,3,513,142,176,118,248,145,76,37,70,15,1029,242,108,995,390,258,162,159,235,41,2595,18,10,9,18,23,25,9,27,0,147,18,12,12,44,37,25,14,25,3,191,7,23,3,11,4,9,5,3,8,61,16,29,17,25,14,16,5,23,25,173,937,2211,1351,1158,846,449,308,488,117,7867
214011372,46,74,36,56,42,30,14,17,3,330,96,117,76,233,121,56,22,38,5,761,172,84,847,347,203,115,168,271,39,2244,4,8,12,21,22,23,16,25,6,127,13,6,21,27,27,8,23,17,0,144,4,14,7,4,0,0,0,5,4,42,13,18,20,21,20,13,16,20,20,168,542,1175,1113,908,599,325,282,457,98,5498
214011373,116,138,51,80,84,38,12,19,6,542,146,131,70,148,112,63,20,26,14,737,242,110,698,173,181,112,82,120,30,1750,12,10,10,16,19,6,0,8,0,85,36,12,11,26,33,18,8,10,0,153,18,22,0,4,4,0,0,0,0,63,12,21,6,14,17,18,0,8,11,120,1203,2233,937,675,740,380,145,235,93,6640
214011374,83,128,54,108,99,26,24,25,7,556,181,158,151,304,225,79,26,53,19,1190,365,142,1617,423,414,218,237,301,65,3784,13,10,23,27,59,33,16,23,0,190,28,17,29,41,44,19,14,22,0,222,3,5,3,8,12,3,0,5,0,49,18,26,17,33,46,20,9,18,11,200,1080,2083,1988,1177,1181,518,347,487,130,9001
214011375,54,85,54,70,65,23,14,14,6,389,107,125,94,153,140,60,25,32,15,743,172,79,825,242,177,116,115,194,33,1950,14,3,6,14,12,15,6,7,0,88,18,13,23,26,35,23,14,4,0,159,0,5,5,0,7,0,0,0,0,31,7,15,16,21,19,10,12,18,14,137,771,1571,1113,728,678,350,208,314,113,5854
214011376,62,73,48,49,78,21,11,20,0,365,128,103,61,156,115,57,31,30,11,686,185,66,617,228,191,116,119,113,22,1660,5,5,12,6,22,11,0,13,0,76,13,12,15,28,26,11,7,10,3,135,5,5,7,4,3,0,0,0,0,29,14,15,12,19,11,11,5,4,17,105,755,1136,823,619,608,315,204,230,66,4766
214021377,65,72,39,27,48,34,3,8,15,309,72,64,49,115,67,29,6,19,4,433,195,57,596,146,133,102,65,108,23,1426,17,0,7,12,16,15,0,6,0,73,19,5,14,23,22,13,3,4,0,95,4,3,0,3,0,8,0,0,0,22,14,12,17,18,17,12,8,13,16,120,645,971,784,469,427,262,97,195,76,3913
214021378,60,39,24,7,11,7,0,8,4,166,44,23,17,20,24,11,0,8,5,141,123,22,152,31,20,28,12,37,5,432,6,0,3,4,6,0,0,6,0,13,15,9,5,7,12,3,0,0,0,42,3,3,0,6,0,0,0,0,0,13,14,16,0,4,9,6,0,7,7,59,577,714,247,119,169,96,23,77,40,2066
214021379,86,96,62,78,64,33,14,15,9,463,120,105,126,259,119,59,20,52,10,869,300,97,1340,496,270,138,199,321,50,3202,10,11,29,31,30,25,11,20,3,170,21,11,28,38,36,10,8,14,3,172,7,8,4,3,4,4,0,0,0,37,16,15,24,32,19,12,12,40,20,186,918,1485,1740,1173,705,342,287,532,120,7293
214021381,131,124,47,63,95,36,3,14,0,516,149,133,67,103,95,55,9,10,10,641,272,55,511,108,128,90,41,79,21,1309,11,10,9,6,14,10,4,3,0,50,35,23,9,24,32,25,0,5,5,153,16,16,3,8,8,7,0,0,0,56,26,20,3,19,15,13,4,4,25,128,1608,2381,748,500,721,365,78,151,98,6645
214021382,139,133,51,74,81,52,11,14,12,565,154,129,60,156,129,68,17,29,5,756,313,99,731,204,185,122,69,123,37,1874,21,0,8,21,12,10,5,10,0,75,38,16,12,29,27,24,6,13,0,173,16,8,3,3,7,0,0,4,0,43,35,28,23,19,25,13,0,11,15,172,1361,2108,955,719,729,401,117,236,105,6732
214021383,105,98,42,52,78,36,5,18,3,443,90,82,73,117,81,66,5,46,14,576,280,90,796,225,111,123,60,147,26,1866,9,13,7,11,14,10,0,15,4,90,26,19,12,28,29,20,0,10,3,153,10,9,6,3,5,3,4,0,0,44,34,22,31,14,23,26,7,21,17,192,1107,1571,1065,619,531,373,102,313,112,5793
214021384,65,96,50,86,54,35,9,22,13,423,103,104,97,192,101,60,22,36,12,721,259,95,946,335,214,145,128,232,51,2398,12,5,17,11,23,24,0,15,0,109,21,16,18,32,29,19,6,22,3,160,3,0,8,8,11,4,0,7,0,40,16,19,22,35,30,25,15,24,18,195,740,1403,1216,870,570,382,200,413,103,5907
214021385,81,96,62,83,80,25,14,15,3,460,123,126,83,195,151,47,21,36,3,784,283,107,1182,332,275,122,172,280,41,2798,11,8,11,25,23,12,3,21,0,118,19,13,22,28,38,14,17,19,0,176,6,16,7,3,4,4,0,3,0,40,18,20,18,24,16,12,12,12,16,161,842,1468,1462,851,738,303,257,433,88,6446
214021591,57,49,40,59,41,22,4,13,0,286,102,91,62,151,94,59,9,32,4,601,198,65,654,209,164,94,73,140,22,1617,9,0,11,13,13,12,0,11,0,80,18,9,16,24,26,13,8,10,0,129,4,6,3,4,3,0,4,3,0,32,13,12,12,14,11,9,10,10,10,99,672,1237,848,614,507,260,122,243,55,4558
214021592,57,67,19,42,37,20,3,13,8,271,73,67,32,72,58,30,4,13,6,352,149,37,309,99,94,48,14,53,16,821,7,0,4,11,13,10,0,5,0,52,24,5,12,10,14,9,0,8,0,81,5,7,0,0,4,6,0,0,0,21,13,12,6,12,11,8,0,14,9,80,631,1032,437,367,352,179,30,119,48,3206
215011386,20,30,8,33,25,5,0,16,0,139,18,38,13,89,33,5,12,16,0,221,106,37,209,223,69,41,64,117,15,879,3,0,3,11,10,9,0,14,5,58,3,4,4,20,6,5,0,3,0,47,0,3,0,0,0,0,0,6,0,15,7,9,4,11,11,9,4,31,10,92,242,438,269,442,193,85,87,251,48,2054
215011387,54,17,8,9,13,3,3,4,0,118,36,11,6,23,13,3,3,4,0,99,116,15,76,40,27,9,17,44,8,355,6,0,0,0,9,0,0,4,0,21,10,0,0,3,5,0,0,11,0,30,4,0,0,0,0,0,0,0,0,4,10,4,0,10,4,3,6,3,6,49,370,195,108,100,80,28,27,88,16,1014
215011388,78,82,21,64,37,22,3,9,5,317,93,106,33,195,105,28,15,28,7,605,281,105,741,320,222,144,171,175,32,2189,3,5,9,23,38,22,9,17,0,123,13,11,8,28,27,10,3,25,0,123,0,6,3,3,6,0,0,0,0,31,21,16,5,15,12,10,12,20,19,135,713,1407,869,791,549,264,228,291,81,5186
215011389,48,13,8,9,12,4,0,11,3,108,27,17,12,19,16,5,4,6,3,113,137,13,140,39,39,25,43,52,10,497,6,0,0,0,3,5,0,6,0,24,8,0,0,7,6,5,0,0,0,28,0,0,0,0,5,0,0,0,0,7,25,0,3,4,7,4,5,0,5,42,333,229,169,111,121,41,55,84,21,1154
215011390,27,34,6,8,20,6,7,6,0,118,28,32,10,61,26,4,12,14,0,186,220,18,168,111,53,35,94,102,13,813,12,0,7,6,7,6,3,14,0,56,14,4,4,3,6,6,5,5,0,53,0,0,0,0,0,0,0,0,0,9,16,9,0,6,3,3,6,18,3,74,410,389,208,242,152,65,130,173,27,1794
215011391,20,20,8,8,6,0,0,5,0,62,25,9,4,29,13,4,3,12,0,88,106,12,85,65,27,17,24,54,8,393,7,0,0,5,3,0,0,6,4,26,10,0,3,6,12,0,0,3,0,31,4,0,0,0,0,0,3,4,0,12,7,8,0,0,7,3,4,5,0,39,211,150,104,138,82,38,40,97,15,866
215011392,45,24,8,50,15,10,5,9,3,165,39,26,29,80,32,4,3,13,0,234,138,43,251,201,78,45,86,132,16,980,8,0,3,11,9,4,4,10,4,62,13,0,5,6,7,8,8,13,0,58,0,11,0,0,6,0,0,6,0,22,10,8,3,12,3,14,14,19,6,90,375,447,337,423,197,90,123,260,37,2291
215011393,33,7,5,0,7,0,0,3,0,61,27,9,3,25,7,3,0,7,0,86,98,10,47,30,15,8,17,39,10,272,12,0,3,0,0,0,0,4,0,24,5,0,0,0,3,0,0,3,0,14,3,0,0,0,0,0,0,0,0,3,23,3,3,3,0,0,0,3,0,37,267,136,71,76,48,18,27,72,11,726
215011394,54,24,4,18,17,9,4,12,0,138,37,17,9,57,21,3,0,3,8,156,189,27,154,100,57,41,56,79,17,723,6,0,5,9,10,9,0,12,0,48,12,5,0,11,9,0,4,7,4,52,4,4,0,0,3,0,0,0,0,12,12,7,3,6,0,4,5,18,7,70,387,320,191,237,142,78,89,137,33,1610
215021395,24,34,6,23,14,5,0,6,0,119,47,38,23,62,36,15,5,11,0,246,172,42,382,117,126,60,77,85,13,1076,0,0,6,11,15,9,3,17,0,61,9,0,9,7,3,5,6,0,0,40,4,0,0,0,3,0,0,0,0,7,20,11,4,8,12,6,5,8,16,91,411,577,453,284,247,119,98,147,38,2393
215021396,15,19,4,17,7,0,0,8,0,70,27,30,9,37,16,11,4,6,4,147,90,30,205,80,67,38,67,63,14,662,5,5,7,3,8,3,3,4,0,34,0,0,3,3,8,0,0,5,0,23,5,0,0,0,0,0,0,0,0,6,6,7,9,13,6,9,4,16,6,82,185,264,247,184,134,66,86,110,30,1312
215021398,14,9,0,7,5,0,5,3,0,42,25,5,5,16,10,5,5,10,3,86,141,22,93,57,34,16,45,52,4,456,5,0,0,4,8,0,0,0,0,22,3,0,3,9,0,0,5,0,0,22,3,0,0,0,0,0,0,0,0,4,9,0,0,5,7,4,5,6,12,39,254,168,112,107,74,27,72,81,23,919
215021399,11,14,10,22,12,3,3,11,6,87,31,29,14,47,26,5,8,16,6,175,108,31,254,102,70,48,80,98,12,802,3,3,4,0,3,7,6,3,3,36,6,0,6,5,7,4,0,5,0,41,0,0,0,0,0,0,0,6,0,12,14,0,8,4,0,4,6,12,14,73,231,279,306,223,150,80,107,174,47,1593
215021469,33,52,18,53,38,15,5,14,3,236,77,102,47,166,64,29,15,45,18,561,169,87,509,331,187,137,115,192,35,1771,18,12,5,24,20,30,12,31,0,144,22,8,10,22,16,14,10,26,4,131,9,6,0,4,7,0,4,15,0,41,15,19,14,18,12,5,12,43,29,163,571,1235,658,762,442,260,194,438,94,4659
215021470,43,53,26,43,32,6,5,12,4,231,86,112,64,161,82,30,18,38,10,598,183,106,539,262,206,122,119,159,21,1719,5,9,7,18,25,20,8,27,0,116,14,8,11,40,28,23,7,9,0,131,8,9,5,0,5,0,3,7,0,31,19,16,13,23,15,14,16,27,20,155,558,1301,693,694,487,244,194,340,79,4584
215031400,49,11,7,10,17,0,3,4,0,107,35,32,3,29,15,10,0,5,0,133,228,24,154,74,43,36,74,77,9,716,6,0,0,3,7,4,0,6,0,35,9,4,0,4,4,0,6,4,0,36,3,3,0,0,0,0,0,0,0,10,20,9,11,8,6,5,9,13,0,86,446,338,202,173,127,62,96,135,16,1589
215031401,40,12,8,15,8,6,0,9,0,91,30,28,15,53,22,3,0,3,4,155,213,27,238,85,56,35,80,87,11,826,5,4,0,4,4,10,3,13,0,43,5,0,0,4,5,3,0,9,0,33,5,0,0,0,3,0,0,0,0,12,19,3,4,9,15,4,7,14,11,85,412,294,266,184,138,63,96,141,27,1633
215031402,7,25,9,0,5,4,0,0,0,46,13,23,4,28,10,8,3,9,0,104,57,24,142,69,47,27,27,45,10,445,0,3,4,0,5,0,0,4,0,19,6,0,0,10,0,3,5,4,0,25,0,0,0,0,0,0,0,0,0,8,4,5,4,6,0,4,0,3,0,31,114,223,176,130,80,58,41,78,19,905
215031403,6,0,3,3,3,6,0,6,0,23,19,0,3,12,14,4,10,27,4,86,44,4,53,17,21,10,21,33,4,214,4,0,3,0,0,0,0,0,0,14,5,0,4,0,3,0,0,9,0,26,4,0,0,0,0,0,0,11,0,14,7,5,3,0,5,0,8,42,18,87,129,81,84,51,60,18,40,150,33,640
215031404,19,40,15,31,28,9,3,10,4,151,57,81,33,109,56,21,5,29,10,399,197,70,432,184,151,89,69,129,21,1341,11,5,4,20,13,11,4,19,0,78,9,3,4,21,17,20,0,20,3,97,4,5,3,4,0,0,0,5,0,20,7,14,12,15,6,3,4,25,13,96,437,844,528,467,324,167,97,268,54,3188
215031405,34,22,3,16,11,0,0,9,0,108,46,17,4,47,23,5,3,14,0,170,190,27,221,87,93,34,59,110,19,839,8,4,9,11,12,8,0,6,0,51,10,6,0,7,9,8,5,9,0,56,0,0,0,0,0,0,0,6,0,7,30,12,3,9,4,8,8,36,8,110,413,290,256,209,159,72,82,220,37,1739
216011406,44,49,27,38,28,16,5,6,4,211,71,69,54,140,74,39,8,23,5,504,258,65,710,319,157,121,156,212,28,2030,12,0,12,11,12,15,0,19,5,90,15,9,10,17,22,15,14,9,0,105,6,9,6,3,0,0,0,6,0,27,18,19,5,25,8,8,11,20,11,135,640,1107,874,694,410,258,201,333,55,4568
216011407,43,51,15,33,22,8,3,12,4,186,67,46,26,103,57,20,11,27,4,351,213,37,475,178,105,71,134,196,16,1428,10,6,8,10,8,7,9,19,0,77,10,6,4,18,20,9,6,10,4,77,7,4,3,0,3,4,0,3,5,20,23,12,13,20,8,13,3,24,18,132,491,633,573,410,261,152,174,346,47,3077
216011408,36,11,6,14,12,0,3,8,0,86,30,18,5,31,14,3,0,10,0,114,131,8,158,60,40,35,43,72,9,550,3,0,4,5,5,0,0,3,0,22,8,4,3,6,3,4,0,5,0,30,0,0,0,0,0,0,0,0,0,3,11,6,5,0,7,0,0,15,6,50,288,200,188,128,91,45,55,121,20,1144
216011409,17,9,5,7,10,0,3,5,0,60,18,7,6,27,13,5,0,7,0,88,102,14,126,72,41,24,45,67,0,489,3,6,0,8,0,3,3,3,0,26,0,0,4,3,4,0,0,0,0,16,0,3,0,0,0,0,0,0,0,6,5,0,5,8,0,6,6,6,9,54,196,191,162,136,75,41,66,102,14,974
216011410,22,19,3,11,9,0,0,8,0,67,16,8,11,29,14,3,6,9,0,107,104,18,115,49,33,13,41,65,12,457,7,0,0,0,7,0,0,16,0,34,7,0,8,3,5,0,3,0,0,33,0,0,0,0,0,0,0,0,0,5,14,3,0,5,0,6,3,13,7,63,245,186,148,125,89,39,56,110,19,1023
216021411,16,10,8,12,3,7,0,12,0,57,24,18,19,71,33,8,11,16,0,195,90,15,190,74,64,29,66,104,14,651,11,0,6,0,3,5,0,9,0,41,3,3,0,5,8,3,6,6,0,39,0,0,3,4,0,0,0,8,0,12,4,5,8,6,6,12,3,25,8,75,206,229,246,211,147,64,93,199,28,1432
216021412,21,7,3,3,10,0,0,3,0,51,19,9,7,27,8,3,0,0,0,80,107,12,96,43,28,16,38,47,13,394,3,0,0,4,0,3,3,0,0,21,8,0,0,8,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,3,0,8,4,27,217,159,111,102,75,36,43,75,19,840
216021413,81,40,3,31,17,4,6,18,5,215,84,55,25,120,49,14,7,30,3,383,289,50,455,204,119,85,140,218,30,1596,25,0,4,13,14,15,8,14,0,99,24,3,9,14,17,9,4,19,3,106,6,10,0,4,0,0,5,5,3,25,18,10,16,15,16,15,12,40,11,156,655,637,544,455,294,145,192,411,65,3408
216021414,23,18,9,26,17,5,3,7,0,119,40,38,24,68,28,16,0,17,7,245,130,31,363,127,87,61,51,99,13,972,5,0,6,8,13,10,7,11,0,55,7,6,3,13,9,3,0,13,0,50,3,5,4,3,4,0,0,0,0,13,7,9,4,14,9,8,12,13,0,75,292,490,432,311,206,126,81,173,35,2136
216031415,16,32,9,16,13,3,0,6,0,95,48,46,22,85,52,27,14,26,4,308,79,51,290,152,87,72,67,99,19,905,0,0,4,4,3,10,5,12,5,53,3,4,3,13,7,11,8,12,0,60,0,4,0,5,0,0,0,0,0,13,5,6,4,4,3,3,8,7,15,60,206,441,346,327,178,138,110,195,48,1992
216031416,63,73,19,49,51,12,9,16,5,302,112,123,71,191,99,39,26,45,7,715,218,83,677,318,243,124,115,216,26,2034,11,7,12,15,24,17,3,23,0,100,14,10,10,27,21,12,8,26,3,127,0,13,3,11,3,3,6,7,0,47,12,25,15,14,11,14,13,39,14,165,751,2039,870,817,609,282,201,462,80,6112
216031418,29,17,5,14,11,6,3,4,0,84,29,23,8,35,16,8,4,12,3,133,98,23,185,50,54,23,44,48,10,545,3,0,0,4,4,4,4,0,0,22,8,0,0,9,4,7,0,4,0,28,4,8,0,0,0,0,3,0,0,10,14,3,6,3,0,0,7,11,3,46,274,318,226,128,121,52,66,84,15,1282
216031419,58,25,12,33,22,7,3,6,0,172,65,62,24,110,62,12,3,43,3,384,172,39,390,158,114,45,102,144,20,1190,11,3,12,7,13,12,6,18,3,86,16,3,6,16,8,5,10,11,4,78,0,0,0,0,3,0,0,0,0,17,22,15,12,13,0,13,8,15,11,107,541,620,499,408,289,114,150,269,60,2954
216031593,23,29,8,33,29,8,3,7,0,137,75,65,27,119,60,20,16,14,3,390,166,43,380,134,112,52,47,92,13,1051,7,4,0,7,15,3,9,16,0,55,14,0,12,17,22,9,12,7,0,93,0,8,5,4,3,0,0,0,0,19,3,16,4,7,4,7,0,6,8,57,456,848,470,410,339,130,96,172,40,2949
216031594,28,25,15,36,20,9,13,22,0,164,56,70,47,167,71,17,18,57,8,510,167,61,470,245,131,107,108,196,34,1518,5,9,0,15,9,26,9,21,0,88,12,4,9,17,11,15,5,24,0,101,3,6,5,3,0,4,0,10,0,34,15,14,11,11,12,13,18,34,27,160,418,708,618,596,341,220,183,449,83,3617
217011420,59,38,5,15,14,5,8,8,0,152,48,38,16,61,30,13,5,15,3,229,226,37,357,155,75,63,128,138,24,1197,19,7,4,6,13,12,6,14,0,77,14,6,7,15,7,6,13,8,0,83,3,0,0,3,0,0,0,3,0,11,24,9,8,9,9,3,12,15,14,109,553,448,411,320,182,107,181,220,41,2466
217011421,24,33,12,24,19,12,5,3,0,136,49,47,13,117,45,13,5,16,4,316,167,48,456,185,133,78,95,147,22,1324,7,3,3,11,17,20,4,21,0,86,11,0,6,10,13,10,6,7,3,71,0,4,0,4,5,0,0,0,0,15,8,17,12,11,8,10,4,14,5,86,392,795,532,454,320,160,122,222,40,3036
217011422,22,43,8,23,21,10,9,3,3,143,35,42,26,118,44,17,13,10,5,307,104,61,463,226,119,64,154,139,34,1370,0,5,10,8,16,8,10,13,0,71,5,10,3,25,10,7,13,10,0,86,6,11,4,0,0,0,0,5,0,25,9,15,5,20,4,7,9,16,10,98,287,691,533,514,260,124,209,214,63,2894
217011423,98,31,13,9,22,4,4,3,3,186,90,27,12,36,19,10,6,17,3,221,257,18,151,62,54,46,34,110,9,749,22,0,7,3,13,3,4,11,0,67,13,3,4,0,7,3,0,6,0,45,7,0,0,3,0,0,0,3,0,19,28,9,4,6,0,0,4,13,8,78,739,394,198,166,160,84,58,202,28,2029
217031471,10,11,4,7,0,4,0,5,0,40,5,13,5,20,6,3,0,3,0,63,52,19,130,58,36,27,34,48,8,422,0,0,5,6,0,3,3,5,0,23,0,0,6,8,5,5,0,6,0,22,0,3,0,0,0,0,0,0,0,5,6,8,4,7,4,5,0,3,5,42,109,242,165,127,74,49,47,79,17,912
217031472,35,28,16,63,27,10,3,19,10,204,51,35,27,96,45,21,8,34,0,331,163,63,495,304,125,90,135,262,29,1668,10,0,4,11,15,11,6,24,0,82,16,0,9,22,11,6,8,15,0,89,0,3,4,9,0,0,0,8,0,25,7,8,11,21,12,9,15,29,18,120,379,615,606,598,293,171,195,478,60,3389
217031473,53,27,9,24,24,6,4,14,0,152,42,22,9,34,26,6,3,19,5,159,192,27,205,101,53,40,93,100,11,827,7,0,3,7,10,0,6,7,0,43,20,0,0,9,6,3,3,3,0,47,3,0,0,0,0,0,0,0,0,13,20,10,7,9,6,4,6,12,5,84,464,382,249,224,173,84,127,171,29,1896
217031474,47,9,8,17,6,5,3,10,0,108,38,9,13,35,12,7,4,17,4,137,144,18,162,94,36,21,51,79,13,620,12,0,5,8,12,8,10,10,0,48,11,0,9,7,3,3,5,3,0,42,9,4,0,0,4,0,0,0,0,12,16,4,7,7,0,5,6,9,5,65,401,257,205,201,112,57,86,140,22,1491
217031475,67,21,8,18,9,4,5,17,0,142,61,28,13,41,24,15,0,18,3,195,284,21,242,89,63,19,102,135,8,974,10,3,7,5,9,8,6,9,0,58,15,5,3,7,4,4,0,12,0,44,7,0,3,4,0,0,0,0,0,16,38,8,8,8,3,7,5,19,8,105,629,347,299,201,141,67,128,263,37,2113
217031476,35,10,6,11,13,7,0,11,0,96,30,16,24,22,12,8,3,13,5,119,89,15,123,34,17,29,22,56,8,387,8,4,0,3,6,0,0,5,0,25,0,0,0,0,6,0,0,3,0,24,5,3,0,0,0,4,0,0,0,7,5,5,4,0,8,6,3,5,5,35,298,291,183,124,105,76,33,119,26,1241
217041477,83,16,15,20,21,8,0,13,3,174,79,27,13,66,23,4,3,25,0,239,252,25,248,85,55,36,70,136,20,923,12,0,10,12,10,5,0,11,0,59,16,0,4,5,6,0,0,12,0,51,3,5,0,0,0,0,0,0,0,11,38,6,3,5,8,7,3,9,0,82,641,400,308,249,153,74,86,232,38,2187
217041478,61,47,8,33,22,11,3,14,4,200,66,43,22,81,50,12,0,19,3,299,238,44,398,147,88,63,96,145,18,1227,11,3,8,13,17,11,6,20,0,79,14,4,12,11,12,4,8,10,0,66,0,3,0,4,0,0,0,0,0,17,30,15,11,25,12,4,5,6,21,130,656,826,506,407,280,126,119,245,57,3217
217041479,57,86,30,62,55,26,9,19,3,341,105,116,77,243,119,66,20,50,9,811,302,108,985,477,317,181,174,296,41,2880,14,3,6,18,27,23,13,43,0,144,10,7,29,40,33,21,10,25,6,178,0,5,8,3,3,0,0,8,0,28,20,11,10,20,22,22,6,33,15,167,821,1954,1210,1077,756,397,249,538,95,7089
217041480,52,65,19,45,40,16,9,15,0,255,60,57,44,146,70,32,8,38,3,457,188,61,481,245,131,98,87,170,26,1481,7,3,4,13,13,16,3,18,0,79,10,3,4,18,13,6,7,8,3,72,0,7,3,0,0,3,0,5,0,25,13,21,9,17,7,10,11,34,15,138,568,1361,637,626,411,214,140,364,69,4385
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,6
