SA2_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
201021009,7,10,0,0,0,0,0,0,4,16,4,16,0,4,0,0,0,3,0,25,54,40,175,11,14,8,44,26,5,387,19,3,102,0,0,3,8,28,5,171,30,7,18,0,0,0,11,5,0,75,3,12,6,11,0,0,0,0,0,40,11,21,4,3,4,0,3,3,0,44,51,28,3,0,11,11,12,9,0,116,19,22,5,25,0,3,0,3,0,84,3,8,8,0,3,3,6,0,0,34,0,0,12,0,0,0,3,7,0,29,0,0,0,0,0,0,0,0,0,0,0,7,3,6,4,0,8,6,0,27,11,3,14,3,3,0,6,11,6,56,213,157,346,76,48,38,97,102,23,1103,11,7,0,0,3,0,6,0,0,29,0,3,0,0,3,0,0,0,0,11,0,5,6,0,0,3,0,0,0,21,0,3,4,4,3,0,0,0,0,13,3,6,3,0,8,3,0,3,0,35
201021010,11,9,4,0,0,0,0,0,0,30,3,15,3,0,0,0,0,0,0,30,58,26,158,5,13,9,37,27,4,331,34,12,94,4,4,3,9,23,0,169,68,12,27,3,3,0,6,11,0,136,3,28,4,9,0,0,4,0,0,46,12,34,3,4,0,0,0,0,0,63,27,37,9,3,20,12,9,10,0,118,12,20,4,23,5,4,3,3,0,74,13,16,4,3,0,5,0,4,0,44,10,0,27,9,0,6,4,9,0,59,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,4,6,0,22,12,0,16,0,0,0,10,7,3,53,257,206,358,65,49,39,87,98,11,1174,7,8,0,0,5,5,0,0,0,19,0,4,0,3,0,3,0,0,0,9,0,0,6,4,3,3,0,3,0,26,5,6,5,0,0,0,0,0,0,14,10,6,7,3,10,4,0,10,0,43
201021011,14,19,5,5,3,0,0,4,0,49,8,22,8,0,7,0,0,0,3,48,57,50,105,10,13,8,25,30,3,305,47,16,99,0,0,3,3,12,3,192,48,5,39,7,4,3,6,10,0,127,14,50,6,17,3,0,0,5,0,101,14,48,4,13,0,0,0,4,0,86,98,74,32,12,9,23,9,17,4,267,39,58,14,35,15,3,4,7,0,174,17,48,23,11,9,9,3,7,0,120,24,3,53,8,5,12,3,3,0,105,0,0,0,0,0,0,0,0,0,0,9,10,4,4,0,3,0,0,0,31,13,9,9,4,3,0,4,6,12,59,401,412,399,120,66,67,60,111,25,1659,14,10,4,5,6,3,0,3,0,40,3,4,3,0,0,0,0,0,0,13,6,0,4,3,0,3,0,5,0,21,5,12,3,3,3,0,0,0,0,23,10,10,9,9,7,0,0,5,0,46
201021012,6,20,3,0,0,0,0,0,4,38,13,18,3,0,0,0,4,0,0,40,41,27,166,14,14,10,55,24,6,360,36,4,90,4,3,5,12,15,4,175,60,16,16,3,0,4,7,10,0,119,3,12,0,11,0,0,0,3,0,35,9,14,4,0,0,0,0,0,0,32,41,27,4,9,12,7,9,11,0,124,9,18,4,16,4,0,3,8,0,67,5,9,0,0,3,0,0,5,0,26,6,0,4,0,0,6,0,6,0,26,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,19,8,0,13,0,0,0,4,8,9,44,248,174,320,60,37,31,106,91,28,1097,8,18,0,4,5,0,0,0,0,32,5,5,0,0,0,0,0,0,0,6,8,5,5,0,4,0,0,6,0,19,3,4,3,0,0,0,0,0,0,16,12,6,11,5,10,0,0,13,0,52
201031013,3,7,0,0,3,0,0,0,0,15,6,0,0,0,0,0,0,0,0,10,23,6,45,0,0,0,21,18,0,128,13,3,15,0,0,0,8,4,5,47,39,3,9,3,0,5,11,16,0,84,3,10,0,3,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,12,8,4,0,9,3,8,3,6,0,36,4,8,0,12,0,0,3,3,0,32,0,3,0,0,0,0,0,0,0,11,6,0,3,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,12,3,0,6,0,0,0,0,4,4,23,119,55,97,25,8,19,48,48,11,433,3,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,9,3,8,3,6,3,6,3,0,30
201031014,4,4,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,4,0,12,21,9,72,9,5,3,42,27,3,192,9,4,35,0,0,0,20,7,0,87,63,7,8,0,3,3,12,8,0,110,0,10,5,3,0,0,0,0,0,22,5,11,0,4,0,0,3,3,0,23,25,12,0,0,4,0,6,5,0,59,0,5,0,11,5,0,0,4,0,31,4,5,0,0,0,0,0,0,0,15,4,0,4,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,7,0,5,0,0,0,3,9,3,25,158,62,144,42,21,14,84,70,11,607,5,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,12,3,0,0,0,0,0,0,4,0,6,10,8,3,0,11,5,0,7,5,42
201031015,6,0,0,0,0,0,0,0,0,9,7,12,4,0,3,0,0,0,0,28,24,11,129,4,12,3,38,32,6,246,16,0,88,0,0,0,9,17,3,140,24,0,7,0,0,0,8,17,0,66,0,17,4,5,0,0,0,0,0,29,3,22,0,0,4,0,0,0,0,32,26,6,7,5,8,0,11,3,0,68,4,10,0,13,8,0,0,3,0,38,0,4,3,3,0,0,0,3,0,14,6,0,8,0,0,0,4,9,0,34,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,16,10,0,15,4,0,0,8,9,5,47,122,94,277,40,38,11,73,92,18,767,0,4,3,3,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,7,4,4,0,0,6,4,0,6,0,25
201031016,3,5,3,0,0,0,0,0,0,11,0,9,5,0,3,3,0,0,0,18,28,8,136,15,12,14,40,44,0,287,15,6,48,9,3,3,15,15,6,112,13,6,6,5,0,6,0,3,0,37,7,16,3,8,0,0,0,0,0,28,3,31,0,0,0,3,4,0,0,40,11,17,4,5,12,10,10,12,0,79,5,10,4,31,3,3,3,6,0,68,0,0,0,0,0,0,0,4,0,10,0,0,16,3,0,3,3,7,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,6,0,19,4,0,10,0,0,5,8,13,4,45,91,101,236,81,39,41,87,112,13,793,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7
201031017,5,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,37,10,103,3,8,0,41,21,4,227,9,0,37,5,3,4,5,4,0,68,40,7,16,3,4,5,3,10,3,83,0,3,5,7,0,0,0,6,0,13,3,10,0,3,0,0,0,0,0,17,14,3,5,0,3,11,7,3,0,51,9,9,0,17,0,0,5,3,0,44,0,0,0,6,0,6,0,4,0,10,3,0,13,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,3,0,4,3,0,0,8,10,0,30,127,45,181,46,25,20,70,61,13,590,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,6,0,15,0,0,4,0,5,0,0,0,0,8,6,0,0,6,0,0,0,4,0,22
202011018,3,27,12,7,6,0,3,0,0,60,5,35,12,0,5,0,7,5,4,82,56,66,182,20,12,20,54,44,12,460,47,22,148,6,9,3,14,29,0,280,13,11,10,4,0,4,8,14,0,77,22,194,10,31,4,4,5,6,5,277,13,76,0,14,5,0,4,5,0,121,73,104,16,16,39,39,12,23,0,321,26,77,10,66,12,8,9,11,7,229,9,26,14,7,4,4,5,9,0,76,14,0,55,12,0,8,18,17,0,127,0,0,0,0,0,0,0,4,0,6,5,6,12,4,5,0,0,3,4,42,10,8,3,3,0,4,8,7,19,60,302,640,493,190,102,96,153,182,58,2217,0,20,13,6,9,0,0,4,0,50,0,11,0,0,3,0,0,0,0,19,0,13,0,3,6,0,9,8,0,36,3,13,3,0,8,0,0,0,0,25,7,11,12,4,6,0,0,3,0,39
202011019,8,7,0,4,3,0,0,5,0,26,9,28,13,0,6,4,7,9,0,61,32,26,222,16,14,21,67,70,10,474,21,10,169,6,4,6,29,49,7,296,6,6,12,5,0,4,0,18,0,59,3,46,4,18,0,5,0,0,0,81,3,42,4,16,0,0,9,3,0,80,40,35,8,17,17,26,13,22,0,172,9,20,7,59,7,7,12,15,0,139,4,11,3,6,4,0,4,11,0,44,7,5,39,9,0,11,15,10,0,99,0,0,0,0,0,0,0,0,0,3,4,3,7,8,3,0,9,5,0,35,8,3,27,0,0,5,12,19,11,86,158,235,532,158,66,86,175,223,33,1661,0,4,9,3,7,0,0,6,0,29,0,3,0,0,3,0,0,0,0,9,0,4,9,4,3,0,7,15,0,43,0,0,7,0,0,0,0,0,0,12,9,3,6,3,0,8,0,4,0,31
202011020,6,30,4,6,0,3,0,6,0,57,14,34,17,0,4,0,6,6,0,82,60,80,189,12,20,16,36,34,5,456,64,11,138,10,0,7,17,18,3,273,20,15,24,4,4,5,7,9,0,88,11,170,5,34,5,4,3,0,0,231,17,103,5,15,8,0,7,0,3,153,113,119,19,22,53,41,21,21,0,406,19,61,3,74,12,8,0,15,9,200,8,17,5,3,0,5,6,4,0,48,11,0,51,11,4,7,3,13,0,107,0,0,0,0,0,0,0,0,0,0,6,5,8,0,0,3,3,0,0,27,3,8,5,0,0,0,4,8,17,50,355,649,482,187,113,106,120,140,45,2183,3,28,0,4,10,0,0,0,0,54,3,9,0,6,9,0,0,3,0,25,5,8,0,0,5,0,0,3,0,32,3,3,10,3,3,4,0,0,0,27,0,10,4,0,6,9,0,11,0,37
202011021,9,16,0,10,8,4,0,3,0,48,5,34,12,0,6,3,0,3,0,68,52,50,155,14,9,7,24,36,5,345,33,6,91,9,10,6,12,11,5,176,13,12,10,3,4,6,8,9,0,58,4,109,9,29,4,8,0,3,0,162,7,93,3,12,4,5,9,0,4,135,58,78,19,16,40,23,14,14,0,256,19,61,9,40,8,10,7,0,0,148,3,22,8,7,0,5,4,7,4,60,9,0,24,4,4,4,0,6,0,62,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,0,0,0,25,0,4,7,0,0,3,3,4,3,32,223,491,346,145,94,80,75,95,22,1565,11,17,9,0,9,5,0,0,0,42,0,3,0,0,7,0,0,0,0,17,5,11,4,4,5,8,0,6,0,39,0,7,5,0,0,0,0,0,0,15,5,7,3,0,10,4,0,0,0,32
202011022,0,27,10,0,6,0,0,6,0,52,24,58,15,0,14,8,6,14,3,153,66,76,339,10,32,22,99,102,4,745,55,11,254,10,9,13,33,54,3,434,15,5,29,7,4,4,7,24,0,94,14,90,13,39,4,4,0,11,0,178,14,92,3,16,6,8,5,5,4,147,90,74,27,20,67,20,24,22,0,356,18,55,13,101,20,9,6,20,0,250,11,29,7,6,3,6,3,7,0,83,12,3,55,19,4,8,22,36,4,155,3,0,0,0,0,0,0,0,0,3,7,10,6,7,0,3,9,8,3,58,9,6,21,6,3,4,18,15,16,100,329,542,791,241,176,114,241,316,44,2811,8,19,22,6,8,0,0,3,0,67,0,6,4,0,9,0,0,3,0,27,5,9,10,0,5,0,6,17,0,54,0,3,8,0,5,3,0,0,0,27,0,4,13,3,7,8,4,6,0,49
202011023,0,3,0,0,0,0,3,0,0,15,7,9,9,0,0,0,0,0,0,26,54,23,147,6,7,19,33,17,3,304,30,10,105,9,6,3,17,13,6,195,11,4,8,0,5,0,4,4,0,43,12,29,3,11,4,3,0,0,0,63,13,42,0,5,5,3,5,6,0,71,44,40,9,9,17,12,13,4,0,149,8,22,0,20,3,5,0,0,3,61,6,5,0,0,0,0,0,0,0,14,11,0,17,4,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,12,3,0,4,4,3,3,4,0,7,23,197,188,310,73,53,54,76,47,19,1019,3,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,5,0,4,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,10
202011024,5,23,0,0,4,0,4,3,0,48,33,47,8,0,0,5,0,0,3,108,71,76,194,20,19,11,37,31,3,466,65,4,137,8,8,6,18,21,0,271,23,16,21,5,0,0,16,8,0,90,9,126,0,29,0,8,5,0,0,181,16,91,3,15,6,5,5,0,0,144,101,92,13,16,43,21,6,9,6,313,25,35,0,49,13,3,0,3,0,134,6,9,0,9,3,0,0,3,0,36,8,5,26,3,0,0,9,12,0,65,0,0,0,0,0,0,0,0,0,3,10,7,0,4,0,0,3,0,0,27,4,0,11,4,0,0,4,0,6,38,394,546,423,165,101,66,98,102,25,1918,11,14,5,8,6,3,0,4,0,42,3,6,0,0,3,0,0,0,0,12,4,7,0,4,9,5,0,0,0,25,3,3,0,0,3,6,0,0,0,21,0,8,0,0,9,0,0,0,0,20
202011025,12,25,5,0,4,0,7,0,0,47,13,46,20,4,10,0,5,3,0,96,63,72,337,16,18,17,87,65,14,679,42,8,200,3,8,4,29,43,0,337,19,11,32,0,7,4,12,22,0,109,4,85,9,24,4,0,9,6,0,137,7,66,9,20,3,0,6,10,0,117,86,51,18,14,37,23,25,12,0,264,9,36,9,58,9,7,10,13,5,157,3,14,13,8,4,4,0,4,0,58,16,3,44,9,6,3,6,10,0,110,0,0,0,0,0,0,0,0,0,0,7,6,9,3,3,0,7,4,0,39,6,0,17,0,0,4,14,10,4,58,286,422,719,167,108,76,206,206,33,2220,3,16,7,3,10,0,0,4,0,46,0,7,0,0,5,0,0,4,0,21,5,11,5,3,3,0,4,14,0,44,0,9,3,4,0,0,0,0,0,15,8,3,6,0,8,3,0,9,0,35
202021026,6,11,0,0,4,0,0,0,0,26,10,10,3,0,4,0,0,0,0,38,83,41,234,8,21,14,49,37,3,497,64,9,127,3,6,5,19,26,0,258,33,6,26,3,3,7,5,8,0,91,9,46,0,22,4,3,0,4,0,93,14,57,7,6,3,0,3,0,0,90,50,40,12,7,15,10,12,4,0,154,17,29,8,30,4,0,0,3,0,98,0,3,8,0,5,5,0,7,0,31,4,0,12,0,0,4,3,10,3,43,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,4,0,22,4,9,15,4,0,4,6,4,4,52,307,269,450,100,77,55,113,111,24,1500,10,10,11,0,5,3,0,0,0,37,0,0,0,3,9,0,0,0,0,16,0,10,3,0,5,0,5,0,0,24,4,0,5,0,0,0,0,0,0,11,7,12,4,0,6,9,0,9,0,41
202021027,9,31,10,0,3,0,0,4,0,54,10,25,0,0,6,0,0,3,0,48,41,39,143,25,13,9,34,28,6,336,27,25,96,5,3,3,6,10,0,181,10,28,16,3,4,0,3,0,0,66,10,63,7,15,3,0,0,3,0,94,11,80,6,11,0,3,0,3,0,114,57,44,8,7,26,10,6,5,0,164,28,100,8,40,17,4,7,17,4,224,14,75,30,13,7,9,6,13,0,163,6,0,30,0,0,3,0,4,0,51,0,0,0,0,0,0,0,0,0,0,14,11,4,0,4,3,4,6,0,44,9,4,15,5,0,4,8,9,5,51,237,531,375,128,83,52,69,105,24,1593,6,20,6,3,6,4,0,3,0,43,4,0,0,0,0,0,0,0,0,7,6,3,3,0,5,0,0,6,0,22,10,20,9,0,5,0,0,0,0,42,10,15,9,5,3,0,0,3,0,44
202021028,15,23,11,0,5,0,0,3,0,57,8,20,9,0,3,3,0,4,0,43,63,48,164,10,7,15,42,37,8,395,24,16,108,0,3,3,12,10,4,180,46,24,41,3,11,5,11,17,0,147,9,38,7,16,0,0,0,0,0,84,15,52,8,14,3,0,3,3,0,99,49,37,10,9,9,11,11,8,0,146,28,49,9,22,5,5,9,3,3,134,7,38,17,8,3,9,4,9,3,98,7,0,15,4,8,0,5,5,0,45,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,4,4,4,0,34,5,4,13,3,5,3,11,4,3,51,285,353,404,97,58,59,115,112,24,1509,7,17,4,3,5,0,0,3,4,44,0,3,0,0,0,0,0,0,0,10,11,5,4,0,7,0,0,8,0,34,4,17,0,0,3,0,0,0,0,26,17,12,14,5,4,4,0,6,0,60
202021029,14,16,0,0,0,0,4,0,0,29,0,5,0,0,0,0,0,0,0,10,30,10,110,8,7,6,37,19,8,229,15,3,55,0,3,0,12,10,0,99,15,6,15,5,5,0,3,4,0,54,0,9,0,7,0,0,0,6,0,29,5,14,0,5,0,0,0,0,0,29,32,19,5,0,8,0,0,3,0,72,11,10,0,16,5,0,0,0,6,48,4,7,0,0,0,0,0,0,0,16,5,0,10,0,0,7,3,5,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,12,7,0,7,0,0,0,9,4,6,30,132,99,209,43,32,21,81,59,16,686,0,8,0,3,3,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,3,0,3,0,20
202021030,17,32,0,0,5,0,0,4,0,59,10,33,6,5,4,3,0,6,0,60,78,48,172,14,14,8,50,29,0,414,42,22,123,0,3,0,6,19,0,221,32,6,22,0,0,6,6,11,5,94,8,31,3,12,3,0,0,0,0,73,16,66,6,11,0,0,0,7,0,110,103,61,14,6,35,16,11,13,0,266,36,73,7,44,14,0,3,8,5,182,23,54,7,0,4,6,3,3,3,116,13,6,20,9,0,0,5,12,3,64,0,0,0,0,0,0,0,5,0,7,11,8,3,4,0,3,0,3,0,45,12,5,9,0,3,8,6,12,10,60,408,447,406,113,84,54,96,136,30,1763,17,17,3,3,4,3,0,0,0,55,4,7,0,0,4,0,0,0,0,16,5,10,0,0,7,0,0,4,0,26,8,14,3,5,3,0,0,0,0,35,9,11,15,3,7,0,0,7,0,62
202021031,25,43,4,3,0,0,0,0,0,83,21,31,6,0,4,0,0,0,0,63,80,76,105,14,18,4,11,23,0,336,38,13,89,4,0,0,5,10,0,163,19,8,22,3,0,0,0,0,0,65,9,40,0,16,3,0,0,0,0,66,23,37,0,7,0,0,0,0,0,80,97,79,9,6,28,12,6,5,0,238,28,67,8,35,15,4,4,4,4,171,10,39,11,4,0,5,0,5,0,72,3,0,13,0,3,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,4,8,3,7,0,0,0,3,0,32,9,3,6,0,3,4,5,0,0,34,362,440,279,102,85,38,39,65,13,1422,19,29,9,3,5,0,0,0,0,63,8,4,0,0,0,0,0,0,0,11,8,7,4,0,0,0,0,0,0,25,4,16,4,0,5,0,0,0,0,25,7,14,3,4,7,3,0,6,0,43
202031032,3,4,0,0,0,0,0,0,0,9,5,3,4,0,0,4,0,0,0,15,43,15,129,4,8,6,40,21,0,272,14,5,59,0,0,0,8,16,0,99,53,3,22,0,0,0,15,10,0,102,0,13,0,6,0,0,0,0,0,33,0,8,0,4,0,0,0,0,0,18,20,15,3,3,10,3,0,3,0,51,0,9,0,16,3,0,0,3,0,26,0,0,0,5,0,0,0,0,0,9,8,0,6,3,0,4,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,3,0,14,0,6,0,10,8,4,45,150,84,245,35,31,21,84,58,5,723,7,0,9,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,3,3,3,10,0,4,0,0,0,0,0,0,0,3,5,4,14,3,4,0,0,0,0,30
202031033,8,6,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,66,8,83,4,5,4,26,32,0,233,28,0,23,0,4,0,4,20,0,88,191,0,16,5,0,0,23,34,5,279,8,11,3,3,0,0,0,3,0,28,3,11,0,3,0,0,0,0,0,24,35,13,4,0,12,0,11,0,3,83,3,3,0,10,0,0,5,3,0,29,4,0,0,3,0,0,0,4,0,13,8,0,7,3,0,0,4,3,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,15,18,0,5,0,0,6,3,10,8,47,380,61,150,34,26,16,83,120,16,885,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,11,0,3,0,0,0,0,0,0,0,8,21,12,0,8,3,4,0,16,5,63
203011034,3,7,5,3,3,0,0,5,0,25,9,18,5,0,0,3,4,0,0,40,54,46,249,9,15,7,60,32,11,494,35,4,136,3,4,0,18,34,5,244,19,4,17,4,3,0,3,17,0,68,12,26,3,13,0,0,3,0,0,57,4,34,12,4,0,0,4,0,0,67,52,30,12,10,24,20,10,8,0,161,7,16,3,31,7,3,8,5,0,82,5,5,0,3,0,3,0,4,0,30,9,0,17,9,4,0,7,9,0,46,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,5,0,0,15,7,0,13,3,0,0,8,3,10,51,235,200,477,99,60,38,127,115,34,1384,3,11,3,0,3,0,0,0,0,29,0,4,0,0,4,0,0,0,0,14,0,5,7,3,0,0,3,0,0,28,0,3,0,0,0,0,0,0,0,8,0,0,5,3,4,0,0,0,0,19
