SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
204031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,4,6,0,0,7,0,4,0,8,0,0,0,8,7,0,12,5,4,0,8,0,0,0,8,0,0,13,0,4,0,11,0,0,0,11,3,0,14,9,3,0,13,0,0,0,13,3,0,16,10,4,0,11,0,0,0,11,0,0,10,8,0,0,9,0,0,0,9,0,0,9,7,5,0,11,0,0,0,11,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,10,4,0,9,0,0
204031491,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,14,0,16,0,12,0,12,0,4,4,13,14,0,24,9,24,4,29,0,0,0,29,20,0,47,13,21,0,34,0,0,0,29,12,0,49,19,19,0,36,0,0,0,36,12,0,44,23,10,3,34,0,0,0,35,11,0,45,21,10,0,31,0,0,0,31,4,0,38,12,5,0,22,0,0,0,22,3,0,28,29,6,4,46,0,0,0,46,3,0,51,17,0,3,20,0,0,0,20,3,0,25,9,3,0,18,0,0,0,18,0,0,16,0,0,0,4,0,0,0,4,0,0,4,6,0,0,9,0,0,0,9,0,0,9,11,7,0,18,0,0,0,18,3,0,21,0,0
204031492,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,13,0,3,0,3,0,0,0,5,23,0,31,0,8,0,11,5,6,6,14,37,0,49,8,23,3,35,0,0,5,34,50,0,88,0,32,4,42,0,4,10,46,41,0,87,17,38,3,67,4,0,4,72,60,3,131,43,27,0,76,3,6,0,76,49,0,127,42,32,4,78,0,4,7,81,34,0,117,19,10,4,33,0,0,0,33,16,0,53,32,5,0,40,0,0,0,40,17,0,54,33,14,6,52,0,0,0,50,12,0,71,14,0,0,10,0,0,0,10,6,0,20,8,3,0,10,0,0,0,10,0,0,9,4,0,0,6,0,0,0,6,0,0,6,3,4,0,11,0,0,0,11,4,0,13,15,20,0,34,0,0,0,37,25,5,66,0,4
205011076,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,4,0,11,0,3,0,3,3,6,7,12,9,0,17,0,10,0,14,0,4,3,14,25,0,39,4,25,7,35,5,8,12,47,37,0,85,3,26,7,32,0,3,3,40,36,0,71,17,39,5,62,9,0,7,67,49,0,121,33,45,3,77,0,5,5,83,37,0,119,24,35,6,68,0,0,0,68,29,0,91,23,17,0,43,0,0,0,44,23,0,63,25,15,4,39,0,0,0,39,10,0,43,24,10,4,37,3,0,3,46,12,0,54,12,7,5,19,0,0,0,19,7,0,32,12,5,0,8,0,0,0,8,0,0,11,4,6,6,8,0,0,0,8,0,0,8,12,0,4,17,0,0,0,17,4,0,17,23,13,5,37,5,0,4,41,22,6,62,0,0
205011077,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,0,4,0,4,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,6,0,9,0,3,0,10,0,0,3,8,8,0,17,0,4,3,11,0,0,3,17,9,0,22,6,7,4,14,0,0,0,12,5,0,21,3,0,0,10,0,0,0,10,12,0,14,11,5,0,15,0,0,0,15,5,0,19,7,0,0,11,0,0,0,11,5,0,10,7,7,0,14,0,0,0,14,0,0,14,5,4,0,11,0,0,0,11,4,0,15,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,7,6,0,8,0,0,0,8,0,0,10,5,0
205011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,6,5,0,9,0,3,0,3,0,0,0,3,8,0,14,4,3,0,10,0,0,0,9,13,0,24,3,17,4,22,0,3,3,27,12,0,40,3,15,4,21,0,0,0,25,15,0,38,14,18,0,32,0,0,0,32,12,0,50,8,10,9,25,0,0,0,23,9,0,29,6,8,0,16,0,0,0,14,7,0,18,7,7,0,16,0,0,0,16,8,0,22,16,9,0,25,0,0,0,25,3,0,26,9,5,0,10,0,0,0,10,0,0,12,3,3,0,13,0,0,0,13,0,0,10,4,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,6,0,5,10,11,0,18,0,0,0,18,10,0,24,0,0
205011079,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,3,3,0,9,0,5,0,5,0,0,4,6,10,0,13,0,4,0,6,0,0,0,12,9,0,20,0,10,3,13,0,5,3,14,35,0,48,0,25,4,30,3,0,3,37,28,0,62,11,32,9,44,0,4,0,48,31,0,85,16,44,3,65,3,0,3,65,38,0,105,19,41,0,62,0,0,0,62,48,0,112,32,29,3,67,0,0,0,66,27,0,94,29,17,3,51,0,0,0,51,15,0,67,30,9,0,45,0,0,0,45,7,0,51,60,24,0,88,4,0,4,90,16,0,110,11,9,0,28,0,0,0,28,9,0,31,11,8,0,20,0,0,0,20,0,0,18,3,0,0,3,0,0,0,3,3,0,9,11,6,0,14,0,0,0,14,5,0,18,24,29,9,52,0,0,0,52,21,3,74,0,0
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,0,0,0,0,0,0,0,15,0,11,0,3,0,3,0,0,0,5,0,0,3,0,5,0,5,0,0,0,5,8,0,16,0,5,0,3,0,0,5,4,8,0,20,0,3,0,7,0,0,4,6,10,0,23,5,9,3,19,0,3,3,20,36,0,60,7,36,3,48,3,0,7,50,49,0,98,9,30,3,47,0,0,0,48,57,0,105,19,38,4,64,3,0,4,65,31,0,92,26,23,4,51,0,0,4,54,22,0,80,21,12,9,40,0,0,0,40,13,0,54,23,3,0,30,0,0,0,35,7,0,37,27,12,0,39,0,0,0,39,10,0,48,12,4,4,18,0,0,0,18,0,0,19,8,0,0,4,0,0,0,4,4,0,10,8,0,0,9,0,0,0,9,0,0,9,6,0,0,6,0,0,0,6,3,0,10,17,5,0,25,0,0,5,31,17,3,48,0,0
205021082,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,9,0,3,0,5,0,0,3,14,10,0,19,0,9,0,15,0,4,4,18,13,0,35,3,11,0,20,0,0,0,20,6,4,26,0,3,0,10,0,0,4,5,28,0,30,10,9,0,24,0,0,0,25,12,0,36,9,6,0,15,0,0,0,15,9,0,21,3,3,0,10,0,0,0,10,0,0,9,4,6,4,7,0,0,0,7,0,0,14,5,0,0,8,0,0,0,8,0,0,13,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,6,11,5,0,20,0,0,0,20,10,0,31,3,0
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,10,0,0,0,10,3,0,16,0,4,0,4,0,0,3,5,18,0,22,0,10,5,15,5,0,8,25,26,0,49,10,19,4,30,7,0,5,29,21,0,51,8,15,3,32,0,0,0,33,18,0,52,8,13,0,24,0,0,3,25,31,0,60,8,8,0,10,0,0,0,17,16,0,35,13,4,4,13,0,0,0,19,5,0,22,15,5,0,23,0,0,0,23,4,0,30,11,8,4,17,0,0,0,17,0,0,24,0,0,0,8,0,0,0,8,3,0,6,3,0,0,5,0,0,0,5,0,0,9,0,0,0,3,0,0,0,3,0,0,3,4,0,0,8,0,0,0,8,4,0,11,9,7,0,16,0,0,0,22,11,0,32,0,0
205021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,0,0,8,0,3,0,3,0,0,0,3,7,0,8,0,9,0,9,0,0,0,10,8,0,19,0,8,4,10,0,0,0,10,9,0,23,0,12,0,15,0,0,0,19,10,0,20,3,16,0,20,0,0,0,20,14,0,33,3,10,0,13,0,0,0,14,11,0,25,3,11,0,14,0,0,0,14,10,0,16,6,0,0,10,0,0,0,10,4,0,9,5,0,0,8,0,0,0,8,0,0,5,6,4,0,10,0,0,0,11,3,0,14,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,13,4,3,22,0,0,0,19,14,0,34,0,0
