SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
209041532,73,68,142,6,14,16,0,0,0,0,0,0,9,4,9,2017,1434,3449,86,117,204,33,0,33,5,0,5,0,0,6,18,3,17,5,17,23,2246,1663,3911,22,11,38,0,0,0,3,3,5,23,13,44,3,0,5,4,0,4,56,38,90,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,5,5,26,16,41,72,60,136,8,13,23,0,0,0,0,4,4,7,15,22,566,642,1208,233,437,668,7,6,17,3135,2828,5960
210011226,21,15,38,13,6,17,0,0,0,4,19,21,5,6,10,1301,837,2134,57,63,117,11,0,15,10,0,8,17,0,17,6,3,16,28,27,53,1476,980,2454,0,3,5,0,0,0,9,6,16,4,10,14,0,0,0,0,0,0,17,19,39,0,0,0,0,4,6,0,4,4,0,0,0,0,0,0,5,3,9,18,11,31,39,31,70,0,7,9,0,0,0,4,3,4,0,7,12,448,687,1136,185,327,509,4,6,6,2149,2039,4189
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,8
210011228,14,6,25,0,5,10,0,0,5,0,0,0,0,5,5,1330,858,2195,49,69,121,17,0,19,3,0,3,7,6,11,9,9,15,15,11,28,1465,970,2437,3,6,9,0,0,0,0,0,0,7,8,17,3,0,4,0,0,0,16,16,31,0,0,0,0,4,4,0,0,3,0,3,3,0,0,0,0,8,16,8,9,14,26,32,54,0,6,0,0,0,0,0,0,0,8,6,3,403,604,1008,182,348,526,8,13,21,2086,1965,4054
210011230,34,27,58,7,6,11,0,0,0,9,12,20,4,3,4,1083,784,1864,58,77,137,13,0,13,9,0,9,14,4,21,6,0,11,13,32,44,1249,950,2195,10,5,13,0,0,0,11,0,12,3,4,8,0,3,7,0,0,0,22,20,39,0,0,0,5,4,7,0,4,4,0,0,5,0,0,0,4,3,11,13,5,19,44,29,70,5,9,15,0,4,3,0,0,0,9,12,19,542,718,1257,171,298,470,11,0,17,2021,2007,4024
210011231,40,54,90,6,10,9,0,0,0,0,9,9,3,5,9,1412,973,2382,59,88,145,16,0,16,7,0,7,20,4,28,20,17,37,20,35,52,1602,1181,2784,4,0,6,0,0,0,3,3,3,9,3,16,0,3,7,0,0,0,18,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16,31,25,58,5,3,8,0,0,0,0,0,0,5,3,8,817,958,1773,250,402,655,5,3,8,2710,2574,5280
210011533,24,29,53,12,17,31,0,0,0,3,8,12,6,4,11,1631,1093,2726,70,134,203,29,0,29,12,0,13,13,0,18,19,12,29,24,28,51,1843,1330,3175,16,13,27,0,0,0,0,0,4,13,10,22,0,0,0,0,0,0,35,24,51,0,0,0,6,3,9,3,0,4,0,4,7,0,0,0,8,13,20,14,14,29,59,49,109,7,6,17,0,0,0,0,0,0,11,9,16,653,799,1456,227,354,576,18,11,35,2816,2554,5368
210011534,39,31,69,14,12,28,0,0,4,0,0,0,3,0,4,2089,1393,3481,87,139,230,37,0,37,8,0,8,18,0,16,12,9,24,26,19,48,2337,1613,3952,18,14,34,0,0,0,0,0,0,12,12,23,0,4,0,0,0,0,33,31,59,0,0,0,0,6,4,5,0,5,0,10,10,0,0,0,4,15,16,23,15,39,62,58,121,11,10,21,0,0,0,0,0,0,16,10,27,870,1127,1998,302,545,853,17,19,33,3599,3381,6980
210021232,34,25,55,3,3,7,0,0,0,0,0,0,0,0,3,2176,1632,3807,119,128,248,61,0,61,4,0,4,6,0,9,9,12,17,45,52,99,2458,1852,4313,4,0,4,0,0,0,3,0,3,11,3,17,0,0,0,0,0,0,18,13,27,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,20,7,24,35,21,55,4,5,5,0,0,0,0,0,0,4,5,5,772,1045,1815,332,579,910,20,17,36,3622,3514,7135
210021233,15,6,19,0,0,0,0,0,0,0,0,0,0,0,0,442,309,750,26,35,56,8,0,8,3,0,3,0,0,0,3,4,4,12,8,29,506,364,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,0,0,6,0,0,0,0,0,0,0,0,6,307,301,602,102,114,218,6,10,16,934,788,1716
210021234,25,13,40,0,0,0,3,0,3,0,0,0,3,0,0,710,565,1276,30,41,73,23,0,23,0,4,3,0,0,0,4,5,8,13,12,23,804,645,1446,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,11,5,19,0,5,6,0,0,0,0,0,0,0,5,6,253,325,577,104,166,269,0,5,6,1171,1145,2320
210021235,12,10,18,0,0,0,3,0,3,0,0,0,0,0,0,1826,1261,3084,84,77,162,60,0,60,0,0,0,0,0,0,10,4,16,59,42,102,2060,1384,3443,0,0,0,0,0,0,0,0,0,15,0,17,0,0,5,0,0,0,21,4,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,6,23,39,15,51,4,0,8,0,0,0,6,0,7,7,0,12,474,716,1191,225,396,626,20,29,44,2827,2543,5370
210031236,62,50,114,10,9,14,0,0,0,22,44,63,3,7,12,917,637,1558,37,55,94,20,0,20,14,0,14,57,41,105,15,5,14,19,25,44,1179,865,2049,11,8,13,0,0,0,10,11,25,5,0,7,0,4,4,0,3,6,28,30,55,0,0,0,7,7,10,0,0,0,0,0,0,3,0,3,8,7,15,8,12,21,44,48,91,7,5,17,0,0,0,4,0,4,8,9,23,753,822,1578,214,314,526,4,3,7,2204,2059,4262
210031237,136,98,237,18,14,36,0,0,0,5,9,11,25,7,30,1857,929,2784,80,112,190,33,0,37,28,0,24,26,9,34,14,13,27,35,35,68,2249,1229,3480,18,14,27,0,0,0,14,16,24,19,9,28,4,11,9,7,3,13,57,51,107,0,0,0,0,6,5,3,0,3,0,6,8,0,0,0,11,14,16,22,20,40,89,81,166,19,22,40,0,0,3,3,0,3,22,25,44,606,632,1233,249,334,578,33,13,44,3241,2309,5548
210031439,11,5,14,0,0,0,0,0,0,0,3,3,0,0,3,465,360,824,17,33,48,3,0,3,0,0,0,4,0,4,0,0,0,0,3,9,511,406,917,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,5,18,6,3,5,0,3,3,0,0,0,6,4,10,214,247,464,64,121,191,3,3,5,810,790,1603
210031440,34,20,58,6,3,10,0,0,0,5,8,4,5,0,10,848,516,1372,40,44,86,18,0,18,3,0,3,10,0,9,8,7,11,5,15,15,982,623,1606,4,10,14,0,0,0,3,6,4,5,3,10,0,4,4,0,0,3,16,15,34,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,9,3,6,6,3,14,30,25,55,8,4,9,0,0,3,0,0,0,6,10,13,301,389,687,94,189,278,13,11,22,1427,1235,2661
210031535,166,191,350,15,22,34,0,0,0,0,3,8,23,8,32,1972,1106,3080,87,122,209,33,3,32,17,0,21,27,8,37,13,13,31,32,50,80,2402,1520,3920,36,31,62,0,0,0,13,14,27,19,7,27,4,9,14,5,0,3,67,67,135,0,0,0,0,4,7,3,0,6,0,7,0,0,0,0,9,10,19,22,15,39,99,93,190,20,27,47,6,0,5,0,0,0,20,27,47,720,849,1569,283,447,727,27,11,42,3554,2938,6491
210031536,195,207,400,14,16,36,0,0,0,0,0,0,12,10,18,1229,680,1907,43,87,131,15,0,15,21,0,24,15,5,19,19,6,24,14,47,60,1579,1065,2642,45,46,90,0,0,0,26,21,38,11,3,15,5,8,10,0,4,4,84,80,159,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,4,6,6,5,9,12,91,91,183,19,27,46,0,0,0,0,0,0,20,24,43,510,610,1118,224,308,535,12,10,19,2437,2097,4540
210031537,116,127,241,3,0,8,0,0,0,0,3,3,3,7,12,990,688,1681,52,56,105,11,0,14,12,0,12,18,5,27,19,7,24,15,13,30,1240,915,2154,9,16,27,0,0,0,12,16,33,18,10,22,0,4,4,3,0,3,48,40,90,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,3,11,14,4,15,62,48,110,11,11,24,0,0,0,0,0,0,11,17,24,752,820,1573,192,321,512,4,5,14,2267,2118,4384
210031538,157,156,312,16,24,42,3,0,3,5,21,25,10,13,18,2444,1580,4020,94,142,236,25,0,26,22,7,26,37,25,59,26,13,37,26,43,71,2861,2012,4876,24,24,44,0,0,0,6,24,27,13,14,22,0,10,17,10,10,12,49,74,127,0,0,0,14,10,22,3,3,5,0,4,4,0,0,0,14,16,34,19,13,37,86,105,186,14,16,22,0,0,0,3,0,8,13,18,37,1343,1693,3033,389,645,1037,20,21,37,4714,4493,9207
210041240,50,35,84,5,9,15,3,0,3,0,0,0,0,4,6,2335,1596,3940,150,141,289,69,0,72,6,0,8,0,6,3,18,5,23,32,27,50,2672,1818,4493,5,8,12,0,0,0,0,0,0,21,10,31,0,3,6,0,0,0,28,23,50,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,4,5,10,22,8,30,57,35,88,4,3,8,0,0,5,0,0,0,3,6,12,590,914,1503,360,549,907,19,12,23,3695,3336,7027
210041539,55,41,95,0,0,0,0,0,0,0,0,0,8,0,4,946,653,1603,42,46,84,19,0,19,0,0,0,0,0,0,4,6,10,3,3,7,1074,753,1820,4,5,7,0,0,0,0,0,5,9,8,16,0,0,0,0,4,4,13,14,30,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,11,4,18,25,21,45,7,6,12,0,0,0,0,0,0,7,6,12,266,386,652,123,230,353,12,6,15,1508,1399,2907
210041540,67,83,153,3,15,19,0,0,0,0,0,0,5,0,9,2300,1761,4063,141,115,254,48,3,48,7,0,7,3,0,5,10,17,20,35,50,84,2621,2046,4666,9,10,18,0,0,0,4,0,8,12,12,25,3,5,8,4,0,4,36,27,61,0,0,0,0,0,0,4,0,4,0,0,3,0,0,5,4,5,11,25,11,33,65,44,107,11,7,14,0,3,3,0,0,0,12,9,17,697,964,1662,318,600,915,14,8,24,3724,3669,7388
210041541,47,39,86,6,16,21,0,0,0,0,0,0,3,5,3,1964,1405,3369,89,97,190,26,0,26,9,0,14,4,0,8,11,8,24,19,24,47,2188,1596,3788,0,5,8,0,0,0,0,0,0,15,8,22,4,4,5,0,0,0,20,23,43,0,0,0,0,0,0,0,5,5,0,6,7,4,0,4,3,6,12,15,7,25,43,33,77,3,3,10,0,0,0,3,0,5,6,5,13,498,735,1234,290,532,820,10,10,19,3041,2913,5956
210051242,134,102,236,43,43,84,0,0,0,0,3,3,31,8,40,1727,742,2464,99,129,228,34,0,34,19,0,19,13,0,11,18,12,29,26,38,70,2134,1080,3216,25,38,59,0,0,0,14,13,24,7,5,18,0,9,14,5,0,5,52,61,113,0,0,0,4,0,4,3,0,3,4,7,6,3,4,4,16,11,22,23,12,34,87,85,169,18,26,44,0,3,5,0,0,0,23,27,46,252,276,535,237,223,463,32,11,40,2767,1707,4471
210051243,88,73,161,16,16,38,0,0,0,0,0,0,16,9,16,1849,923,2771,100,122,224,54,0,54,9,0,8,21,0,22,18,9,30,36,19,55,2209,1179,3384,20,15,34,0,0,0,4,4,11,12,4,23,4,3,6,6,0,3,44,30,78,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,9,29,14,40,70,42,118,9,7,16,0,0,3,0,0,0,9,10,20,217,282,495,210,204,416,45,20,60,2760,1734,4496
210051245,52,36,83,23,27,48,0,0,0,0,0,0,8,5,15,2828,1911,4739,168,135,307,38,0,43,15,0,21,10,0,10,29,10,38,36,15,47,3207,2151,5360,10,13,18,0,0,0,0,0,0,12,13,24,0,4,3,0,0,0,24,31,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,27,17,46,59,51,105,11,10,20,0,4,3,0,0,0,11,16,23,646,974,1621,339,605,948,18,14,32,4276,3812,8087
210051246,64,39,108,18,8,29,0,0,0,0,0,4,9,12,21,3766,2487,6249,180,193,374,109,0,109,12,0,12,11,0,14,34,21,53,14,19,33,4220,2784,7008,7,15,25,0,0,0,0,5,0,17,9,27,6,11,13,3,0,3,28,35,69,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,8,11,35,37,67,63,79,147,8,21,26,0,0,0,0,0,5,12,19,28,983,1440,2421,407,748,1154,32,22,50,5727,5081,10809
210051247,47,32,81,21,19,36,0,0,0,0,0,0,14,3,11,1849,1048,2895,96,113,209,64,0,58,10,0,10,0,0,0,20,10,30,10,15,18,2120,1235,3356,11,9,18,0,0,0,0,0,0,11,7,17,0,0,0,0,0,0,22,14,37,0,0,0,0,0,0,0,0,0,0,4,4,0,3,6,3,5,12,16,9,23,38,31,71,8,11,20,0,0,0,0,0,0,9,11,21,221,338,552,162,228,395,21,17,28,2569,1852,4420
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,18,14,42
210051250,7,10,18,12,15,25,0,0,0,3,8,14,0,7,8,1069,699,1773,45,74,116,22,0,22,7,0,7,8,0,11,16,6,23,24,20,37,1212,834,2042,4,0,3,0,0,0,0,0,0,4,7,7,0,0,0,0,0,0,9,8,17,0,0,0,0,3,5,0,0,3,0,0,3,0,0,0,8,3,8,18,7,22,29,17,45,4,6,14,0,0,0,0,0,0,4,3,7,212,343,559,135,238,372,7,5,11,1601,1437,3037
210051441,36,43,77,9,9,26,3,0,3,0,0,0,11,0,13,1326,851,2178,87,110,195,37,0,37,8,0,8,3,0,0,10,5,13,10,18,29,1536,1044,2577,19,16,35,0,0,0,0,3,0,4,4,11,4,0,11,4,0,4,30,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,6,15,44,32,78,7,10,19,0,0,0,0,0,0,7,17,20,154,278,436,121,212,339,12,4,16,1881,1583,3466
210051442,58,60,115,12,18,32,0,0,0,0,0,0,16,0,15,2044,1300,3343,124,165,292,27,0,27,4,0,4,0,0,0,18,18,31,10,19,28,2304,1577,3884,13,24,36,0,0,0,0,3,3,12,13,27,8,0,11,7,3,8,34,39,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,26,8,32,65,52,113,18,20,30,0,3,3,0,0,0,18,23,33,419,565,981,196,335,529,22,10,33,3020,2559,5581
210051443,103,118,226,20,33,57,3,0,0,0,0,0,24,4,23,3500,2081,5580,200,258,456,88,3,91,6,0,10,3,0,5,34,12,49,15,32,48,3996,2558,6556,20,29,50,0,0,0,0,10,12,25,12,42,9,9,17,3,0,6,54,60,120,0,0,0,0,0,0,4,0,3,3,4,11,0,0,0,12,12,23,28,21,46,100,92,188,21,33,53,0,5,5,0,0,0,21,35,59,652,903,1557,366,521,885,32,15,44,5168,4124,9292
210051445,79,72,153,9,19,27,3,0,4,0,0,0,27,14,38,4305,2592,6904,154,194,346,110,0,110,8,0,8,0,3,4,40,16,58,16,16,33,4755,2928,7679,15,38,55,0,0,0,0,9,11,39,31,72,0,13,15,0,5,8,60,91,151,0,0,0,0,0,0,3,0,6,4,9,10,0,7,3,4,7,14,45,28,72,115,122,241,16,35,51,3,0,6,0,0,0,18,39,55,757,985,1743,343,635,976,38,28,58,6021,4736,10757
210051542,37,37,72,9,25,36,4,0,4,0,0,0,19,0,20,1652,950,2603,71,96,168,38,0,38,4,0,4,0,0,4,24,6,29,4,11,16,1864,1130,2994,10,30,43,0,0,0,0,0,3,17,9,28,0,3,3,0,0,0,34,50,78,0,0,0,0,0,0,0,0,0,3,9,7,4,3,7,3,12,11,19,6,19,55,63,116,10,15,26,0,0,0,0,0,0,10,15,23,364,351,710,139,238,379,13,3,13,2436,1799,4237
210051543,42,52,98,17,25,35,0,0,0,0,0,0,15,6,22,1946,1163,3102,103,138,239,52,0,52,3,0,3,3,0,3,20,13,37,12,32,48,2217,1427,3643,15,39,54,0,0,0,0,0,0,22,9,31,0,3,9,0,0,0,39,54,93,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,0,8,27,6,37,66,71,135,22,20,46,0,0,0,0,0,3,24,24,47,470,487,958,186,260,446,6,16,20,2964,2275,5243
210051544,47,50,97,13,20,28,0,0,0,0,0,0,7,5,7,1382,910,2288,92,107,193,30,0,36,8,0,8,3,0,3,12,0,17,10,12,19,1610,1089,2695,3,6,18,0,0,0,9,7,9,7,5,9,0,8,8,0,0,0,17,19,40,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,15,9,24,33,36,74,4,8,9,0,0,0,0,0,0,5,8,12,270,323,589,160,203,362,11,8,16,2091,1664,3757
210051545,54,42,94,6,12,18,0,0,0,0,0,0,5,3,7,1900,1150,3058,100,146,249,39,0,39,0,0,0,0,0,0,21,6,33,5,8,12,2147,1363,3511,7,12,19,0,0,0,0,0,4,12,14,25,7,5,8,0,3,3,23,36,56,0,0,0,0,0,0,5,0,4,5,8,10,0,0,0,5,7,10,29,17,46,58,56,116,10,14,24,0,0,0,0,0,0,10,14,24,356,370,725,185,232,414,23,20,40,2774,2057,4831
211011251,66,68,131,21,23,43,0,0,0,0,0,0,4,8,11,1989,1456,3440,107,122,227,24,0,24,14,3,17,22,5,30,15,6,18,30,40,74,2288,1722,4012,12,9,20,0,0,0,4,6,8,14,8,28,0,3,6,0,0,3,36,37,72,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,4,7,17,12,28,55,47,104,11,9,14,0,0,0,0,0,0,10,9,15,715,793,1504,230,489,717,15,11,24,3315,3065,6382
211011254,38,27,64,34,33,68,5,0,5,0,0,0,0,4,10,2568,2021,4594,114,205,320,19,3,22,17,0,18,11,0,12,19,13,34,36,33,68,2864,2341,5205,5,3,15,0,0,0,0,6,6,29,19,51,0,3,4,0,0,0,39,33,67,0,0,0,0,0,0,4,0,7,8,3,8,3,0,8,7,11,18,24,18,46,70,60,133,9,15,17,0,0,0,0,0,0,14,15,18,1110,1135,2245,319,511,835,17,12,27,4385,4073,8465
211011255,17,5,18,3,7,13,0,0,0,0,0,0,0,0,0,1257,875,2127,58,75,132,25,0,25,6,0,8,5,0,8,12,3,15,9,6,11,1388,973,2364,3,0,3,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,14,10,23,0,3,5,0,0,0,0,0,0,0,4,11,448,534,980,161,294,450,3,11,10,2017,1825,3840
211011256,21,17,41,10,27,32,0,0,0,0,0,0,8,9,15,2672,2049,4715,138,153,292,24,0,22,9,0,14,8,3,8,18,12,31,14,20,44,2923,2293,5212,7,12,20,0,0,0,0,5,3,29,6,35,3,3,3,0,4,4,33,29,65,0,0,0,0,0,0,0,0,7,5,5,11,0,0,0,10,3,17,23,14,32,66,45,115,9,9,24,0,0,0,0,0,0,9,12,24,958,1093,2051,305,537,847,8,10,16,4276,3996,8271
211011257,15,11,23,13,19,32,0,0,0,0,0,0,0,0,0,1324,961,2285,71,80,159,14,0,14,9,0,9,0,0,3,3,0,7,4,9,9,1469,1079,2547,0,0,9,0,0,0,0,0,0,5,10,20,0,0,0,0,0,0,15,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,6,12,25,19,43,6,3,11,0,0,0,0,0,0,6,3,11,537,632,1165,141,318,457,7,7,9,2181,2056,4236
211011258,21,9,29,13,10,23,0,0,0,0,0,0,4,0,4,1825,1377,3204,86,102,186,30,0,30,9,0,9,5,0,9,15,6,24,3,7,16,2009,1520,3530,3,4,10,0,0,0,0,0,0,23,3,30,0,0,4,0,0,0,31,11,42,0,0,0,0,0,0,0,0,0,5,4,5,0,0,3,3,4,9,13,0,17,48,18,64,5,7,13,0,0,0,0,0,0,5,7,13,673,773,1442,247,405,656,7,11,18,3003,2735,5733
211011259,45,27,71,19,32,44,0,0,0,0,5,6,12,0,8,2003,1489,3494,92,139,229,32,0,36,11,0,11,12,8,21,6,14,23,20,44,64,2250,1755,4008,10,9,24,0,0,0,0,0,0,17,4,31,5,5,13,0,0,0,36,23,62,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,7,5,12,17,7,23,61,34,98,5,9,15,0,4,7,0,0,3,10,14,24,926,952,1877,268,454,718,8,12,26,3521,3228,6746
211011260,48,32,82,37,33,66,0,0,0,0,0,0,7,8,17,2525,1984,4503,111,192,305,23,0,23,9,0,9,11,6,22,14,13,28,26,48,75,2816,2309,5126,14,8,21,0,0,0,3,4,4,26,15,38,0,3,3,0,0,0,44,27,76,0,0,0,0,0,0,3,0,6,5,7,10,0,0,0,10,9,16,23,15,41,72,53,129,10,13,18,0,0,0,0,0,0,11,16,26,1262,1225,2492,373,587,956,12,10,19,4548,4189,8741
211011446,113,96,212,45,25,72,0,5,7,0,3,3,14,8,18,3559,2798,6359,162,207,365,56,0,54,26,0,26,34,4,41,24,11,35,59,59,118,4087,3219,7306,14,14,30,0,0,0,4,6,9,21,13,35,3,4,4,0,0,0,42,42,83,0,0,0,0,0,0,4,3,3,5,7,7,4,3,4,7,11,19,37,22,62,87,68,161,0,9,13,0,0,0,3,0,3,11,9,21,1317,1540,2856,455,926,1379,23,9,30,5979,5770,11743
211011447,66,46,109,22,21,44,0,0,0,0,0,0,7,8,13,2159,1641,3797,116,115,232,39,3,42,11,0,15,30,3,31,23,15,33,23,24,53,2495,1870,4367,11,10,24,0,0,0,0,0,0,8,10,19,0,9,3,4,0,4,28,28,52,0,0,0,0,0,0,0,0,6,3,3,4,4,0,3,5,8,13,23,12,37,59,41,103,4,0,9,0,0,0,5,0,5,13,0,13,716,931,1644,293,553,845,12,9,27,3587,3408,6997
211011448,57,37,91,19,25,48,0,0,4,0,0,0,4,5,8,2572,1993,4568,120,148,271,41,0,42,9,0,9,21,0,20,18,11,24,23,33,60,2886,2261,5146,8,14,17,0,0,0,0,0,3,14,11,24,6,6,9,6,4,5,30,23,57,0,0,0,0,0,0,0,0,0,0,4,7,6,5,3,4,11,17,22,11,39,63,46,109,0,4,9,0,0,0,0,0,0,9,4,6,808,1003,1812,341,644,985,13,5,19,4116,3963,8081
211011449,11,3,16,5,5,7,0,0,0,0,0,0,4,7,4,734,557,1293,29,37,64,21,0,21,8,0,8,6,0,6,4,0,5,19,7,29,844,617,1455,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,4,10,8,10,20,0,0,4,0,0,0,0,0,0,0,0,3,209,301,514,110,214,318,3,0,6,1169,1146,2316
211021261,26,32,52,34,25,60,0,0,0,0,0,0,4,5,3,2022,1566,3583,106,157,261,44,0,44,3,0,3,6,0,12,14,8,21,7,21,29,2263,1820,4086,9,9,13,0,0,0,0,0,0,15,4,17,3,3,0,0,0,0,26,15,36,0,0,0,0,4,3,4,4,8,0,4,3,0,0,0,12,8,18,19,10,36,53,34,88,6,4,7,0,0,0,0,0,0,8,4,14,1392,1363,2757,388,604,995,9,14,18,4120,3841,7959
211021262,13,0,17,9,11,20,0,0,0,0,0,0,0,0,0,1513,1101,2611,79,79,161,45,0,45,9,0,9,10,4,10,8,3,10,35,38,67,1714,1240,2955,0,3,3,0,0,0,0,0,0,3,6,13,0,0,0,4,0,5,9,7,22,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,12,5,7,13,17,26,41,0,0,4,0,0,0,0,0,0,4,0,7,825,921,1746,252,406,658,3,7,11,2815,2600,5416
