SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
213011331,168,417,39,3,105,69,22,43,295,24,243,2657,165,3808,9,15,0,0,18,9,3,0,3,3,10,129,19,193,11,17,9,0,0,8,0,4,11,0,6,25,0,63,15,7,5,0,10,3,4,5,5,5,10,19,0,47,246,74,58,47,193,137,37,44,126,33,156,425,38,1065,27,6,5,4,24,15,4,0,17,5,24,151,4,241,72,119,19,11,160,47,8,10,50,11,139,1007,62,1528,7,10,0,0,4,0,0,0,7,0,16,69,0,96,28,16,5,3,51,18,3,6,13,0,32,332,18,453,11,6,0,0,13,0,0,0,10,7,23,75,0,125,3,4,0,0,3,0,0,0,0,0,0,46,0,63,437,276,104,75,485,240,69,65,240,60,411,2276,145,3872,9,5,6,0,13,0,3,0,10,0,6,36,325,398,619,705,149,79,599,310,89,110,551,82,654,4969,638,8077,151,321,35,3
213011332,450,774,141,19,267,190,58,90,608,36,582,4753,294,7205,27,23,7,0,30,6,4,6,19,3,12,175,10,269,25,15,12,0,21,17,0,9,15,4,18,76,4,166,27,5,7,0,16,24,0,4,12,4,15,61,3,125,444,127,121,42,357,250,57,57,172,51,252,896,72,2055,59,25,14,3,73,25,13,5,22,9,52,289,17,492,67,63,33,10,121,49,12,8,32,9,131,780,43,1199,10,13,0,0,15,3,0,0,6,0,8,114,4,161,36,23,8,0,48,22,3,4,11,3,28,331,16,491,31,27,3,0,22,18,5,3,22,5,28,104,3,203,11,5,0,0,10,4,0,0,3,0,4,68,4,91,733,332,220,63,713,421,102,95,317,93,548,2892,174,5244,7,7,0,0,7,3,5,0,10,6,9,46,551,631,1194,1115,363,89,988,614,158,181,933,125,1136,7683,1024,13082,275,488,85,4
213011333,309,619,96,10,204,128,53,75,466,34,391,3852,219,5614,19,26,0,0,26,13,0,6,13,0,13,203,11,288,26,21,14,0,20,9,5,6,13,6,15,38,4,109,31,13,12,0,11,20,6,9,7,3,14,62,5,131,383,97,85,20,316,164,35,54,198,59,207,716,66,1698,41,29,11,0,50,19,12,3,26,7,46,200,20,351,127,204,61,5,273,84,37,14,105,25,283,2762,131,3748,8,3,5,0,14,6,0,0,7,0,18,113,0,153,26,19,9,3,55,18,3,5,16,3,24,504,16,637,31,16,6,3,29,4,3,6,21,3,24,75,10,166,12,7,0,0,15,5,0,0,5,0,14,142,4,189,694,431,218,37,811,328,101,99,406,105,658,4809,257,7468,26,12,14,0,32,12,4,4,17,0,11,90,733,891,1031,1063,323,49,1047,478,162,180,892,147,1063,8749,1212,13983,161,361,59,0
213011334,355,735,110,14,223,150,51,83,627,38,536,4653,271,6809,22,24,3,3,50,8,0,4,18,4,22,371,23,517,29,17,8,0,23,16,3,11,18,4,9,56,5,136,59,7,32,3,24,32,8,12,16,10,25,79,7,222,615,139,163,67,453,288,86,78,253,62,332,878,90,2364,70,37,12,10,62,45,16,11,44,3,98,633,53,948,157,228,59,17,329,108,52,12,114,36,293,3670,199,4880,6,12,4,0,6,9,0,6,5,0,20,196,5,255,29,42,7,0,71,15,11,6,29,0,44,1821,35,2045,40,11,13,0,27,8,7,7,20,4,32,117,0,233,9,6,6,0,21,8,0,0,5,0,8,280,16,339,1038,536,302,109,1080,535,188,142,532,134,892,8096,440,11938,40,21,9,3,30,21,5,3,23,7,18,114,1623,1839,1441,1287,418,121,1324,705,250,232,1183,180,1451,12868,2334,20581,202,461,71,0
213011335,215,609,71,8,165,97,36,72,450,29,385,3887,237,5561,18,20,4,0,30,3,3,0,7,3,18,272,16,365,21,9,5,0,7,7,0,8,21,0,15,29,0,77,47,9,8,6,13,18,3,9,13,8,22,58,3,149,490,124,135,105,377,261,68,59,220,70,308,585,55,1756,42,11,19,4,44,22,7,8,19,10,47,242,11,391,204,307,65,22,426,117,55,30,134,64,412,3739,239,5266,20,10,4,5,24,6,4,0,9,0,23,239,9,322,32,19,5,0,49,11,4,0,19,3,40,1351,39,1526,23,14,12,0,30,9,6,0,23,0,26,61,5,145,9,9,6,0,20,7,4,6,17,0,10,199,3,257,906,535,261,149,1023,465,163,116,479,163,912,6774,377,10252,29,5,10,3,21,7,3,3,4,8,16,80,1497,1640,1144,1147,337,165,1206,581,195,190,940,199,1312,10743,2106,17454,151,406,45,0
213011336,276,467,95,14,153,116,36,57,481,46,354,2750,175,4329,10,20,3,0,11,3,3,6,13,0,18,122,0,181,21,16,9,0,7,5,0,5,15,6,14,68,5,140,6,6,0,0,7,3,0,0,8,0,3,37,3,69,94,14,29,10,68,45,12,11,41,14,69,180,14,455,11,10,3,0,12,8,3,0,23,3,28,109,3,178,76,115,20,9,134,49,21,13,68,24,152,1325,77,1874,11,9,3,0,4,6,0,0,8,0,12,200,0,242,8,17,4,6,16,3,8,0,7,4,14,1000,36,1105,3,12,0,0,10,0,0,3,13,0,3,116,3,155,4,8,4,0,7,0,0,0,9,0,8,124,6,158,250,232,79,30,284,125,44,46,211,55,319,3273,161,4555,5,4,0,0,7,7,3,5,3,0,8,36,505,557,532,700,171,44,442,248,88,106,690,102,678,6062,835,9445,138,349,52,0
213011337,209,486,38,32,125,71,33,33,361,35,305,3291,234,4754,12,8,6,0,14,3,0,4,12,5,7,95,3,144,20,9,9,4,6,7,0,0,13,4,10,28,3,73,12,3,5,0,5,3,4,0,0,0,4,25,0,52,273,41,79,62,196,133,32,41,118,48,125,327,44,973,17,6,4,3,14,5,3,3,12,3,20,102,3,158,141,221,63,16,300,78,33,27,124,31,308,2877,160,4040,11,11,4,4,10,7,0,0,10,0,11,148,12,194,9,19,0,0,32,5,0,6,11,3,20,476,16,579,23,7,11,0,24,16,6,6,14,4,11,79,7,145,11,12,0,0,11,4,4,3,9,0,20,124,11,179,529,340,182,94,606,257,91,84,316,95,539,4277,253,6529,13,3,5,0,11,8,0,0,0,3,4,58,665,761,747,832,224,125,741,339,121,126,678,137,845,7628,1158,12047,140,355,50,0
213011338,409,880,113,29,246,183,63,93,713,55,562,5407,335,7978,30,50,7,5,38,13,10,3,20,0,29,308,15,457,39,31,12,0,35,26,7,14,21,3,23,73,11,192,31,14,3,8,26,16,7,9,13,3,19,58,0,126,576,137,142,94,456,294,75,86,252,81,351,901,71,2326,56,30,12,8,66,32,6,3,41,6,44,329,28,522,127,220,50,16,296,92,39,20,111,41,306,2556,154,3644,9,3,4,0,23,5,0,0,5,0,27,298,4,378,31,22,8,0,58,21,7,0,34,6,43,946,23,1122,17,17,3,0,24,9,0,3,12,4,15,144,10,221,9,11,3,4,25,4,4,0,9,3,12,380,23,461,930,535,256,130,1044,514,156,138,508,157,883,5994,330,9451,42,11,3,5,26,14,0,3,19,5,16,113,927,1136,1379,1428,372,160,1318,712,223,229,1244,220,1464,11509,1589,18558,226,599,62,0
213011339,370,656,106,77,234,139,46,67,644,40,525,4219,236,6355,12,22,0,0,20,3,0,0,12,0,13,201,8,275,24,24,7,12,19,7,7,7,30,8,16,73,3,170,16,14,8,13,18,11,0,4,13,0,19,36,5,95,267,56,62,119,186,121,32,39,172,59,199,488,32,1149,58,27,10,11,45,28,13,8,29,6,58,245,13,413,48,59,9,10,85,29,4,8,39,7,85,556,26,821,9,3,0,0,10,3,0,0,10,0,14,136,3,178,59,29,11,8,124,34,7,3,34,5,77,1149,24,1438,23,5,5,5,23,9,0,0,18,0,28,103,3,176,9,5,0,6,13,3,0,0,3,0,9,106,4,149,512,241,108,181,538,254,70,72,359,83,511,3091,124,4859,17,7,3,4,10,3,0,3,11,4,14,35,446,515,897,906,219,262,783,397,114,143,1013,131,1053,7344,802,11726,227,481,60,0
213011340,591,875,211,15,291,244,60,78,673,55,773,7683,432,10920,16,11,4,0,10,9,5,3,11,0,8,133,7,206,35,15,15,0,22,16,4,8,23,5,29,148,6,270,17,17,12,0,14,15,4,0,4,3,11,78,0,133,485,116,126,51,349,224,41,74,171,52,279,1089,71,2326,74,32,18,4,93,47,12,9,33,9,57,288,7,524,49,50,19,4,82,21,8,8,27,6,87,478,12,748,7,6,5,0,17,14,8,0,0,0,21,158,3,218,62,35,18,3,142,55,11,8,23,3,65,482,19,782,16,4,9,0,20,9,0,0,9,0,18,85,4,150,15,8,0,0,21,7,0,0,8,0,13,63,9,121,777,290,230,62,761,417,89,107,309,89,594,2988,149,5476,30,10,7,0,15,11,3,4,13,0,8,48,415,515,1389,1178,450,78,1067,670,152,192,995,143,1377,10720,999,16910,454,628,185,0
213011569,403,818,113,11,266,149,54,78,663,41,572,5175,315,7646,23,48,9,3,56,10,5,4,26,3,24,445,16,625,42,18,18,10,24,20,5,8,19,7,22,68,5,184,18,7,12,0,19,19,5,9,6,4,14,40,6,106,335,80,95,26,287,171,45,51,161,54,192,641,55,1550,57,31,5,3,66,31,11,10,38,5,69,517,32,748,118,205,52,9,282,72,35,17,94,26,225,2394,144,3326,13,8,8,4,14,8,3,0,12,0,22,320,4,385,28,32,3,7,88,19,10,0,26,9,41,1214,42,1439,23,21,9,0,47,12,8,0,23,6,30,173,12,292,7,16,0,0,28,10,6,4,7,3,19,367,12,453,673,458,215,52,907,374,134,106,404,122,659,6172,318,9103,27,13,6,7,14,11,6,6,16,5,12,85,1106,1254,1101,1283,336,65,1192,537,186,192,1080,164,1244,11437,1743,18004,218,555,76,0
213011570,69,346,24,0,55,36,9,17,177,0,229,3208,135,4122,11,25,7,0,23,5,0,3,8,0,14,298,7,382,9,3,6,0,3,7,3,0,13,0,3,24,0,52,0,0,0,0,5,0,0,0,0,0,0,21,0,25,22,22,12,5,30,10,4,11,34,0,36,200,8,315,6,8,0,0,13,9,3,6,9,0,15,188,14,258,49,84,26,4,130,47,20,9,41,9,154,1336,40,1797,0,4,5,0,9,3,0,0,0,0,16,112,0,147,17,16,5,0,42,10,0,0,10,0,21,669,15,781,21,5,10,0,11,3,0,0,17,9,16,101,4,165,6,8,0,0,18,7,0,0,3,0,17,204,14,259,146,170,65,15,274,97,34,29,132,19,291,3148,106,4171,0,3,0,3,0,0,0,0,0,0,0,27,325,357,213,517,94,18,328,135,41,48,308,27,521,6377,566,8653,100,264,35,0
213021341,716,874,271,30,319,323,87,120,892,77,746,5808,349,9197,24,47,5,0,22,10,0,10,26,3,33,209,13,354,129,60,58,9,63,79,15,25,75,14,70,438,22,833,38,18,16,0,22,20,3,8,19,3,28,227,10,364,156,40,52,13,120,107,19,23,63,22,98,393,29,827,8,5,4,0,8,6,5,0,7,0,20,68,0,120,24,26,22,0,25,12,3,4,12,3,40,293,10,431,6,10,0,0,5,0,0,4,7,0,10,179,5,224,13,10,4,0,22,13,0,0,11,0,18,177,0,232,17,17,9,3,17,14,6,0,20,0,16,183,6,264,9,10,0,0,9,0,0,0,9,0,8,94,4,142,423,252,165,27,307,255,52,72,245,58,350,2265,111,3783,23,8,3,0,4,9,0,0,3,0,9,23,521,583,1161,1131,442,56,637,586,137,196,1143,133,1103,8092,980,13556,316,618,136,0
213021342,828,1196,251,45,468,312,103,152,1304,84,1027,7212,468,11485,38,47,18,4,30,10,3,8,42,3,30,270,9,442,139,69,47,14,76,58,10,35,68,14,65,282,29,639,38,26,20,4,21,18,4,19,12,0,30,136,14,257,385,89,100,52,302,211,48,48,172,67,279,804,79,1874,42,19,14,5,47,25,11,4,21,10,31,218,21,370,89,64,14,3,139,29,7,7,48,15,117,760,35,1173,6,16,5,0,24,4,6,4,7,3,24,222,3,298,17,10,5,0,41,22,5,6,16,8,25,513,26,645,31,18,8,0,17,3,0,0,19,0,16,128,11,204,17,17,5,0,15,4,0,0,13,5,26,154,6,239,799,383,234,89,704,402,101,119,435,119,644,3488,227,6143,28,8,12,6,20,9,3,3,10,4,15,45,743,852,1660,1583,489,140,1192,725,207,275,1752,205,1682,10743,1442,18479,479,785,149,0
213021343,416,803,150,78,234,208,63,106,818,41,536,6025,360,8803,28,44,6,0,30,8,10,5,26,5,22,208,7,327,39,26,17,16,17,28,4,10,41,8,30,193,7,334,17,12,14,11,15,21,10,7,15,5,23,152,6,229,451,120,130,110,353,256,91,73,162,66,241,601,56,1712,72,35,10,16,72,45,13,3,46,10,68,424,31,688,39,55,16,8,72,17,5,11,30,11,78,680,32,959,11,10,3,0,10,3,4,4,5,0,9,146,3,190,8,16,8,0,16,3,0,0,14,0,11,333,9,398,14,20,4,0,4,4,0,0,19,0,16,182,3,242,3,10,3,0,3,0,0,0,5,0,3,110,11,140,687,340,207,159,589,388,136,113,360,116,500,3015,164,5215,28,9,7,9,17,8,8,3,23,4,9,70,771,911,1124,1159,359,251,839,610,212,224,1202,164,1048,9117,1300,14931,232,592,81,5
213021344,719,1284,262,54,287,292,79,119,1296,77,1044,9271,443,13757,26,44,8,0,13,5,0,3,41,7,34,343,10,488,50,68,23,8,30,32,11,10,82,14,68,493,24,801,32,10,10,3,17,10,3,0,17,5,22,237,6,330,178,45,49,47,131,84,25,13,79,29,91,401,31,867,44,14,9,5,53,21,4,0,20,7,37,188,5,321,12,25,11,0,23,15,7,0,13,0,33,376,5,486,3,7,5,0,13,0,0,0,6,0,12,146,0,194,13,13,7,0,15,10,3,0,7,4,19,292,9,370,16,28,0,0,6,9,6,3,39,0,26,241,9,346,12,13,0,0,7,0,0,0,11,0,17,131,8,184,366,272,120,64,309,183,50,38,317,63,358,2842,109,4382,20,5,4,5,9,7,0,3,18,3,10,27,547,613,1102,1559,387,121,602,476,128,161,1624,143,1413,12151,1104,18753,422,974,172,7
213021345,146,322,54,5,108,68,24,29,249,16,223,1874,98,2853,0,11,5,0,7,6,0,0,7,0,9,70,3,107,24,10,8,0,12,11,0,10,8,5,15,64,8,138,7,0,5,0,3,0,0,0,0,0,0,26,0,36,54,12,24,3,41,23,3,9,30,4,34,153,11,325,10,7,6,0,13,8,0,5,3,0,6,79,0,118,25,24,10,5,44,8,0,0,10,6,24,179,6,286,4,10,4,0,11,0,0,0,0,5,19,186,0,230,11,14,0,0,29,5,0,0,16,0,25,441,11,528,3,5,6,0,6,3,4,3,0,0,11,37,9,67,6,3,4,0,5,3,0,0,3,3,6,39,0,59,141,105,57,12,176,71,14,30,89,15,142,1265,48,1886,11,3,0,0,0,8,0,5,5,0,4,19,180,211,297,434,111,12,284,143,38,63,348,30,366,3155,324,4952,103,215,36,0
213021346,867,1069,365,50,339,408,76,136,942,78,902,7669,392,11733,23,23,10,0,10,14,0,0,24,5,25,206,5,322,108,76,40,3,43,49,11,18,99,18,104,608,36,1031,34,25,15,0,11,19,5,6,20,5,22,201,5,309,127,26,45,15,80,69,17,8,46,12,85,375,17,697,24,6,3,0,20,10,3,0,18,0,22,100,11,183,22,24,13,0,20,3,3,0,18,0,24,309,7,393,9,4,3,0,3,3,0,0,6,0,0,106,0,130,4,6,0,0,5,3,4,0,9,0,6,108,8,143,17,18,4,0,10,8,0,0,22,0,23,188,10,272,10,16,0,0,4,7,0,0,7,0,10,130,0,181,365,212,130,28,209,194,48,48,266,42,325,2345,100,3646,16,0,8,0,3,4,0,3,8,3,3,41,462,533,1247,1285,507,78,546,601,118,188,1214,124,1228,10053,948,15912,436,718,184,0
213031347,427,929,120,47,267,155,49,121,954,46,695,5558,316,8429,20,54,8,0,30,11,0,4,30,0,23,192,5,328,35,37,10,0,21,16,4,19,35,4,32,119,3,252,14,14,6,0,5,11,3,8,9,4,13,91,10,138,146,37,30,43,128,62,6,24,90,33,95,302,21,694,24,28,5,5,29,18,6,3,25,3,35,257,17,378,210,249,73,22,343,105,48,26,173,40,396,3254,182,4637,20,23,5,3,46,18,4,0,13,7,57,574,9,740,17,23,7,3,51,8,0,0,18,0,35,1314,36,1475,30,19,7,0,31,8,8,0,33,0,32,289,7,412,21,34,6,0,39,11,6,0,14,7,28,352,25,503,536,508,166,83,709,265,86,88,451,98,739,6755,322,9550,17,11,7,3,8,3,4,0,14,3,11,63,988,1089,977,1454,288,138,984,424,132,205,1416,148,1448,12374,1623,19068,224,711,87,0
213031348,408,1036,142,49,211,160,47,97,1617,47,920,5162,257,8720,29,68,4,0,18,9,4,4,87,0,47,235,11,427,36,58,14,10,13,13,6,11,75,3,56,242,13,451,18,9,3,7,10,6,0,9,17,0,16,113,4,174,138,37,35,49,82,60,23,15,92,19,120,247,17,620,11,16,0,4,16,10,7,7,24,0,21,137,5,211,124,136,30,31,159,72,28,14,137,21,221,1581,67,2321,30,24,9,7,23,7,4,6,25,5,59,474,14,634,15,36,0,6,46,8,5,0,51,0,35,1214,33,1405,18,21,4,0,12,3,0,8,44,0,41,394,12,516,15,16,3,0,21,6,0,0,37,0,26,256,12,361,430,420,107,106,407,208,77,69,580,60,639,4895,186,7117,44,11,4,25,7,0,0,4,11,5,15,66,1165,1294,879,1472,253,184,621,374,121,164,2209,107,1577,10124,1610,17131,263,954,92,0
213031349,259,626,128,9,104,132,31,32,663,31,520,4610,184,6646,16,36,8,0,13,6,3,5,30,0,27,126,0,229,14,23,6,3,12,5,0,0,21,0,25,118,5,214,12,4,6,0,5,3,0,0,19,6,10,105,0,155,121,32,39,9,70,60,8,9,52,20,75,346,17,655,12,11,3,0,18,9,0,0,19,0,17,198,7,268,101,108,42,13,143,57,14,3,63,17,163,1525,62,2123,17,17,9,0,30,18,5,0,25,0,42,551,16,696,7,18,3,0,25,5,0,0,14,4,21,495,6,579,18,22,3,0,16,8,0,0,26,0,15,297,17,395,0,3,0,0,0,0,0,0,11,0,5,147,5,173,318,269,117,31,320,186,39,28,272,51,400,3913,138,5476,8,4,0,0,3,0,0,0,0,3,4,37,391,448,589,897,243,41,430,322,77,63,938,82,927,8560,713,12573,224,585,112,3
213031350,299,741,117,23,146,115,34,49,837,27,538,4209,197,6496,15,54,8,4,9,7,0,4,24,0,21,152,10,274,22,44,10,3,9,7,0,5,30,0,30,234,12,371,6,11,3,0,3,4,0,3,14,0,14,102,6,156,87,17,27,26,82,54,13,14,46,14,65,191,12,460,4,7,0,0,7,4,0,0,9,0,3,27,0,56,31,38,16,3,41,14,3,0,19,0,52,336,18,524,10,5,0,0,3,4,0,4,11,4,7,115,12,150,4,9,6,0,10,3,0,0,6,4,8,172,9,209,10,11,8,0,4,0,0,0,13,0,14,105,3,158,3,7,0,0,6,0,0,0,10,0,3,92,6,120,203,202,78,37,172,109,26,30,187,28,216,1525,79,2487,9,3,0,6,7,5,0,0,4,0,0,8,231,265,507,946,197,65,321,231,64,76,1032,54,758,5745,506,9247,230,617,101,4
213031351,339,806,135,12,197,115,53,58,994,28,603,4598,239,7170,14,42,3,0,11,5,7,5,33,0,27,163,10,274,18,31,12,0,10,11,5,5,32,3,21,200,11,308,12,6,4,0,11,10,0,0,14,3,14,85,5,137,111,35,35,16,89,58,17,12,52,20,68,235,19,543,11,10,5,0,23,6,4,0,14,0,8,89,10,142,78,73,27,10,105,32,10,9,46,8,111,779,25,1150,3,10,3,0,8,3,0,0,7,0,10,169,3,215,12,19,6,0,14,12,8,6,15,3,23,623,20,713,17,20,4,0,11,5,5,0,28,0,18,160,9,246,13,10,3,0,8,6,0,0,8,0,9,146,11,201,291,250,103,32,292,146,52,46,255,44,314,2646,111,3927,12,0,0,0,5,3,0,0,9,0,4,24,589,632,638,1055,235,39,489,266,110,109,1255,69,920,7262,933,11735,215,676,103,0
213031352,525,1145,224,27,254,224,70,81,1282,61,884,7368,340,11129,19,52,9,0,11,7,3,3,34,4,34,256,4,392,40,62,16,0,26,16,6,10,62,5,48,431,25,681,14,15,7,0,3,5,4,0,10,0,9,182,9,243,186,47,54,33,142,80,22,27,87,29,125,408,21,906,11,3,8,0,9,8,0,0,12,0,15,69,4,121,41,48,7,5,50,14,4,7,42,8,54,409,15,635,0,6,4,0,0,4,0,0,6,0,6,141,0,169,7,8,4,0,9,3,0,3,9,0,8,180,3,216,14,28,8,0,13,4,0,0,26,3,26,210,9,306,6,8,4,0,8,0,5,0,19,0,10,89,6,137,336,287,124,42,265,142,40,51,308,52,348,2370,91,3807,16,5,4,0,4,3,0,5,3,0,7,32,482,528,876,1430,346,66,523,370,108,131,1595,117,1238,9771,909,15463,338,936,160,3
