SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
206071518,114,109,61,36,61,41,26,442,31,29,17,9,3,3,4,96,54,34,14,7,5,5,4,115,187,99,58,34,43,27,7,449,5,3,0,0,0,0,0,10,383,267,148,79,112,72,37,1109,33,59,44,39,44,47,24,280,3,5,7,6,6,5,4,45,0,14,4,6,3,5,3,36,5,13,10,7,16,11,8,75,5,10,3,0,7,0,0,18,52,99,69,53,75,60,31,454,442,373,215,135,185,135,72,1562
207011146,104,141,67,46,44,39,33,476,36,44,38,16,38,23,11,200,44,55,34,15,36,9,6,211,186,249,183,112,163,116,64,1073,4,3,0,0,0,0,0,11,376,499,315,195,279,194,119,1973,4,8,8,4,11,12,11,55,6,3,3,0,3,3,0,18,3,4,10,5,3,6,0,31,8,22,28,21,19,15,8,127,0,0,0,0,0,0,0,0,19,43,46,33,41,39,21,234,392,538,364,229,316,232,135,2203
207011147,265,475,272,215,242,183,93,1745,39,48,40,20,32,28,9,220,70,73,39,31,44,27,16,298,96,169,134,111,186,145,88,933,0,3,3,0,0,0,0,8,474,759,496,375,501,385,208,3203,38,74,75,70,105,74,46,482,0,3,8,0,3,3,3,30,6,15,3,0,7,8,4,43,10,16,20,24,36,23,9,146,0,3,4,0,0,0,0,9,58,106,115,101,163,109,62,711,526,862,609,478,665,492,270,3911
207011148,333,628,498,337,418,275,166,2653,61,63,58,50,56,41,20,348,82,98,74,55,60,41,32,437,168,261,250,215,331,294,140,1657,5,5,3,0,4,0,0,14,640,1050,881,656,871,658,351,5111,28,79,83,73,115,95,41,514,12,6,6,9,6,8,7,63,0,6,8,3,15,14,0,47,10,29,30,24,49,37,25,209,3,0,6,0,0,3,0,6,52,125,136,117,183,155,79,838,694,1170,1017,777,1053,809,433,5948
207011149,265,401,186,123,151,116,67,1314,84,94,62,42,77,58,45,464,89,106,74,57,73,47,29,475,349,398,325,250,414,332,149,2212,0,3,0,0,0,0,0,7,786,1000,654,476,708,555,289,4466,18,63,36,35,41,35,22,241,6,10,14,10,10,9,8,69,11,17,10,3,13,9,4,63,14,31,32,28,45,51,25,218,6,0,0,0,0,0,0,17,59,115,93,75,108,95,60,611,837,1116,750,555,817,650,354,5074
207011150,194,267,139,85,97,65,50,902,97,103,83,48,60,46,25,467,113,128,82,53,55,43,31,502,359,436,369,251,394,308,167,2290,3,3,0,0,0,0,0,10,769,932,680,439,604,459,279,4165,9,29,18,16,32,14,14,123,4,12,13,14,8,8,9,75,0,8,3,7,4,9,5,38,17,29,37,29,56,33,10,204,0,0,0,0,0,0,0,0,31,82,61,60,100,65,33,436,801,1012,745,504,709,522,311,4603
207011152,176,213,99,75,79,52,29,713,44,74,48,26,33,37,12,278,75,90,51,28,51,26,6,329,287,316,209,131,199,142,90,1376,0,3,0,0,0,0,0,10,583,694,407,263,367,261,140,2710,10,36,24,11,23,24,9,141,7,13,15,7,6,14,4,68,5,13,4,4,5,3,0,31,12,24,24,26,33,27,17,157,7,0,0,0,0,0,0,5,33,89,64,56,67,68,30,403,610,782,473,317,429,327,170,3110
207011154,80,90,34,35,27,24,19,319,36,36,25,16,25,15,12,169,31,42,19,14,23,12,11,162,121,177,133,104,145,106,43,828,0,0,0,0,0,0,0,3,272,343,214,178,220,161,90,1474,3,8,10,13,11,8,4,62,0,6,0,0,0,4,0,17,0,9,3,0,5,0,8,29,9,15,15,14,24,16,8,102,0,0,0,0,0,0,0,0,19,41,37,29,44,36,25,223,286,381,251,203,263,196,110,1695
207011155,159,253,152,105,143,85,65,947,58,54,54,40,75,35,22,335,51,86,64,50,67,61,17,396,215,341,282,246,386,293,153,1916,0,4,0,0,0,0,0,9,485,737,550,436,669,468,261,3607,7,34,41,27,49,35,20,210,9,3,6,3,14,12,6,58,5,8,5,3,13,14,6,59,6,22,37,22,36,33,26,180,0,0,0,0,0,0,0,7,32,66,94,59,112,90,52,507,519,806,644,499,782,556,318,4116
207011519,70,71,29,29,18,14,9,243,31,34,34,20,25,15,5,161,41,55,21,16,29,18,12,190,213,198,153,119,156,93,63,991,0,0,0,0,0,0,0,0,357,358,238,181,231,133,90,1585,6,5,11,6,11,6,0,39,5,0,0,3,3,6,9,31,0,3,7,3,6,5,0,24,13,24,17,12,16,20,14,110,0,0,0,0,0,0,0,0,23,35,35,25,42,31,18,204,378,394,274,207,274,164,110,1798
207011520,105,128,60,30,53,32,16,420,40,36,15,16,19,9,7,145,48,53,34,20,17,18,5,191,182,139,120,107,154,110,56,871,0,3,0,0,0,0,0,3,372,352,224,176,240,171,82,1631,7,22,10,7,13,7,15,80,8,5,9,4,3,3,5,34,0,13,0,6,10,6,0,32,7,21,16,10,32,12,8,107,3,0,0,4,0,0,0,9,22,52,43,16,53,32,23,253,397,412,269,198,301,202,113,1881
207011521,116,166,105,67,89,59,49,642,53,46,39,18,24,21,4,209,50,49,41,24,44,22,15,241,165,164,160,143,240,156,101,1134,4,0,0,0,0,0,0,4,387,420,341,254,403,253,166,2228,10,29,31,26,33,22,17,167,0,7,8,6,5,17,5,47,0,0,6,5,8,4,0,33,11,26,31,33,42,26,12,195,0,0,0,0,0,0,0,5,24,64,77,77,94,67,39,444,414,486,423,333,500,320,210,2676
207011522,152,200,90,64,89,63,35,692,58,51,36,30,43,23,11,248,58,61,39,36,35,28,10,265,200,251,183,151,209,128,68,1187,3,5,3,3,0,0,0,11,472,567,351,272,375,238,130,2403,15,34,21,16,31,22,12,139,3,4,8,9,11,6,6,52,5,4,3,5,12,0,7,39,8,17,24,28,30,25,11,147,0,0,6,0,0,0,0,7,26,68,62,58,82,55,33,383,495,631,415,335,455,294,166,2787
207021156,172,208,93,72,83,80,61,761,39,32,22,6,32,20,18,168,71,56,22,17,17,22,9,211,170,186,141,83,143,105,49,883,0,0,0,0,0,0,0,4,454,486,283,179,281,221,135,2034,14,20,18,15,22,19,15,113,7,12,4,4,9,3,6,52,4,4,5,3,8,3,5,32,14,22,25,16,32,15,13,136,0,3,0,0,0,0,0,9,37,70,53,35,71,46,34,340,490,553,330,215,348,262,169,2375
207021157,687,706,274,196,233,214,155,2467,51,43,28,12,32,21,12,204,99,63,29,19,27,20,9,267,164,177,133,111,166,95,50,893,4,5,3,4,0,0,0,13,1011,993,470,345,454,345,229,3839,41,116,87,71,108,80,57,567,5,21,7,9,14,11,4,69,10,18,15,7,15,14,5,83,26,39,22,38,46,36,5,214,0,5,6,0,0,0,0,13,84,191,142,128,183,138,81,939,1093,1189,607,466,638,481,310,4783
207021159,339,457,229,137,144,143,110,1562,37,39,38,30,41,26,22,234,59,55,39,26,52,40,22,283,206,232,164,141,221,137,69,1173,3,6,0,0,0,0,0,11,644,793,469,336,464,347,225,3267,12,67,28,26,30,29,20,213,4,11,4,8,13,3,3,51,4,0,7,0,9,5,0,31,15,36,36,22,44,32,11,196,0,0,0,0,0,0,0,0,34,118,82,56,91,70,37,487,682,904,549,389,555,417,266,3761
207021160,281,321,129,91,138,92,57,1108,64,44,29,23,31,14,4,212,78,81,37,16,33,22,4,271,214,253,213,136,196,95,63,1161,0,0,0,0,0,0,0,5,635,697,405,259,393,229,133,2760,13,25,14,21,33,24,17,153,6,16,15,9,6,4,0,56,3,9,8,13,10,3,7,49,16,43,41,31,53,22,4,210,0,7,0,4,0,0,0,10,36,96,80,76,102,50,29,480,670,794,481,338,497,283,163,3237
207021424,387,610,357,181,229,176,120,2061,37,41,28,13,15,14,15,156,39,50,27,23,18,21,11,183,106,171,133,92,143,102,57,808,5,0,0,0,0,0,0,11,571,869,545,310,405,319,198,3218,23,69,46,28,46,39,29,278,3,7,4,7,7,7,6,41,5,11,5,0,5,6,0,27,8,7,8,13,20,3,19,84,4,0,0,0,0,0,0,7,35,99,62,52,79,58,52,441,610,965,612,357,484,374,254,3655
207021425,563,770,379,184,208,146,102,2353,39,52,21,23,17,10,5,155,69,43,30,17,21,7,5,203,123,124,93,62,84,48,23,560,0,5,0,3,6,0,0,13,796,998,519,290,333,211,137,3276,22,80,56,50,53,50,32,354,3,12,6,4,3,0,3,26,0,16,4,5,7,0,3,33,10,24,26,20,41,12,10,143,7,0,0,0,0,0,0,8,36,130,92,72,105,72,50,565,834,1127,613,362,437,278,184,3841
207031161,383,494,250,132,154,113,61,1577,78,90,69,35,68,34,27,414,94,117,68,45,56,26,15,418,334,490,378,283,396,250,118,2257,3,0,4,0,0,0,0,6,892,1193,771,494,673,426,224,4675,18,42,29,25,37,41,29,236,8,13,11,5,11,9,3,71,6,10,8,14,11,7,8,60,20,35,42,44,65,47,29,280,0,0,3,3,0,0,0,9,60,107,99,95,130,103,70,653,948,1298,869,587,806,527,300,5329
207031162,233,265,109,81,101,67,31,888,30,54,32,19,22,23,5,182,39,52,36,15,19,21,8,191,172,230,170,113,181,111,46,1014,0,0,0,0,0,0,0,0,481,601,338,228,324,220,94,2284,13,20,17,8,20,23,16,111,3,0,3,0,5,7,8,27,4,5,3,3,8,0,0,32,9,28,36,13,40,20,4,163,0,8,0,3,0,0,0,11,34,65,67,30,71,50,32,336,511,667,408,252,390,267,127,2621
207031163,427,457,212,167,185,86,73,1609,41,43,28,16,43,23,14,210,78,59,47,34,35,37,16,300,173,224,166,111,203,153,81,1113,0,0,0,0,0,0,0,0,721,787,450,333,471,287,180,3237,39,80,39,71,91,74,50,455,5,10,9,12,15,4,4,57,16,14,3,3,12,4,0,47,12,35,28,26,36,26,19,179,4,0,0,6,3,0,0,13,73,140,86,107,153,110,76,749,796,925,535,441,629,404,254,3992
207031164,427,421,232,152,185,125,75,1621,57,77,33,25,49,27,18,286,88,80,47,33,51,26,15,345,219,318,227,153,230,163,75,1391,7,0,0,0,0,0,0,10,798,895,540,361,513,345,187,3642,33,57,49,37,63,36,30,309,12,10,3,7,16,13,3,72,9,11,3,6,13,11,3,56,17,34,40,50,50,28,22,240,0,4,4,0,0,0,0,8,65,123,102,105,145,90,57,687,863,1014,644,465,661,440,248,4332
207031165,218,208,114,72,82,70,44,810,22,27,23,16,21,16,11,130,32,29,19,12,20,9,6,129,110,97,69,62,106,81,39,559,0,0,0,0,0,0,0,3,384,364,223,164,231,174,100,1638,17,43,42,39,43,31,15,234,0,9,12,3,3,0,3,34,3,7,12,3,4,0,0,28,19,21,20,15,22,19,9,125,3,6,0,0,0,0,0,12,42,83,79,60,80,50,36,432,429,444,305,227,313,224,131,2072
207031166,257,356,130,81,96,92,60,1071,22,24,21,11,14,9,4,106,33,29,13,14,9,8,8,115,78,78,79,63,99,54,19,476,0,0,0,0,0,0,0,5,386,495,243,174,211,174,89,1775,15,30,17,20,29,15,24,142,0,5,3,0,3,0,3,12,0,0,3,0,6,6,3,16,12,12,5,6,21,14,10,76,0,0,0,0,0,0,0,0,27,45,28,28,54,33,30,250,410,540,273,203,268,208,127,2027
207031167,142,157,71,53,63,52,30,573,24,33,27,17,31,26,13,175,48,65,40,22,27,17,12,235,156,224,172,109,191,136,79,1079,0,4,0,0,0,0,0,10,374,483,314,202,315,235,143,2066,6,18,8,17,15,23,12,100,5,12,6,5,7,3,4,45,4,10,3,0,0,6,4,28,9,12,15,14,17,21,16,99,0,0,0,0,0,0,0,0,29,51,34,33,35,56,34,268,400,536,348,238,353,295,172,2337
208011168,63,126,124,93,122,74,39,649,49,85,57,46,60,32,14,346,60,95,79,39,57,34,23,394,278,446,352,226,301,211,94,1906,0,0,0,0,5,0,0,8,449,756,616,403,549,354,169,3298,4,13,21,8,23,9,5,87,3,5,9,13,14,5,6,50,5,3,7,3,4,5,0,31,12,31,35,27,43,23,15,172,0,0,0,0,0,0,0,0,19,47,62,54,87,54,27,345,468,806,676,460,636,407,197,3639
208011169,161,212,134,94,120,91,49,870,94,124,79,58,66,54,34,510,129,125,92,66,82,55,29,571,395,510,383,274,421,324,162,2467,4,3,5,0,0,0,0,18,785,976,699,498,692,516,277,4444,10,36,45,33,40,30,19,208,10,22,15,7,22,13,10,103,5,17,9,5,8,11,11,67,29,37,44,38,67,60,39,313,0,0,0,0,0,0,0,0,52,109,115,92,135,108,73,688,837,1084,817,594,830,632,347,5133
208011170,179,259,170,119,124,91,60,993,80,104,75,55,65,44,24,450,91,109,61,51,69,41,16,443,342,449,349,238,343,206,108,2042,3,0,0,0,0,0,0,8,696,925,661,465,610,377,207,3936,3,27,34,24,27,20,17,153,4,16,10,13,11,13,7,70,0,17,15,6,14,10,4,67,18,30,42,48,49,39,25,245,3,0,4,0,0,0,0,8,28,90,100,86,108,90,47,546,724,1008,759,550,716,462,253,4483
208011171,160,183,86,49,72,46,20,616,115,100,61,42,44,30,10,406,93,97,64,32,34,12,14,345,367,375,186,137,180,104,53,1393,0,0,0,0,0,0,0,0,739,754,393,262,327,192,95,2765,7,15,18,12,15,12,8,89,9,11,9,7,14,10,3,60,10,11,13,5,8,5,5,55,22,52,26,33,51,28,8,216,3,3,5,0,0,0,0,14,49,87,70,61,90,61,24,437,786,843,466,323,421,243,119,3198
208011172,201,228,148,81,103,97,49,907,100,111,75,41,83,46,20,473,103,140,91,73,85,54,19,569,346,409,312,221,322,248,124,1992,0,3,0,0,0,0,0,9,753,891,628,421,596,440,223,3951,11,29,25,28,26,17,3,139,5,13,21,16,31,11,8,98,3,18,21,13,16,9,13,83,27,40,34,23,56,34,24,245,4,0,0,6,4,0,0,7,53,97,94,85,124,75,48,573,802,986,728,500,720,515,269,4525
208011173,146,155,124,78,113,60,30,712,70,112,61,57,65,52,29,450,84,127,70,49,63,33,24,456,313,373,306,224,323,222,117,1879,0,0,0,0,0,0,0,0,617,773,563,408,558,368,202,3493,11,12,17,6,14,14,4,76,5,21,19,10,14,16,11,88,4,3,8,4,10,11,6,47,15,38,32,23,46,49,20,219,3,3,0,0,0,0,0,15,33,79,72,40,89,92,37,447,649,851,641,445,647,457,245,3940
208021174,377,553,323,208,259,180,76,1974,99,134,93,74,81,62,24,565,171,174,97,62,88,49,27,669,421,510,335,251,354,228,122,2226,4,3,5,0,0,0,0,17,1068,1369,852,600,782,525,258,5457,11,54,71,55,81,63,24,365,16,17,13,11,23,22,9,116,12,23,10,15,17,12,4,99,28,47,66,51,58,48,32,323,0,0,3,0,0,0,0,9,65,140,160,132,183,144,72,909,1137,1509,1016,739,972,660,329,6363
208021176,374,370,130,69,82,41,47,1117,79,80,40,26,34,26,9,297,112,110,41,24,34,25,13,355,257,223,158,122,167,111,56,1098,0,0,0,0,0,0,0,0,831,780,370,243,321,206,127,2868,9,36,22,14,16,18,20,142,11,14,6,4,12,7,8,58,0,13,7,0,9,4,5,37,15,33,25,21,16,17,16,134,0,3,0,6,0,0,0,11,44,97,51,45,48,44,41,378,868,878,425,291,369,246,169,3249
208021177,247,262,124,79,98,58,52,924,224,225,134,71,84,59,24,812,203,191,121,77,107,47,39,783,476,466,317,210,302,166,110,2050,8,6,3,5,3,0,0,28,1164,1155,700,439,585,330,218,4595,17,23,9,18,20,20,13,116,18,27,24,17,25,13,4,123,6,17,16,10,4,5,5,65,21,46,35,35,44,31,16,227,6,0,0,0,0,0,0,7,70,112,86,76,97,61,43,539,1234,1266,786,510,684,391,262,5135
208021178,224,258,140,100,144,95,98,1061,143,174,88,54,78,48,20,615,114,144,89,48,70,38,23,523,369,358,225,141,194,123,85,1493,0,3,0,0,0,0,0,9,846,940,556,346,489,295,230,3702,21,34,22,11,20,17,5,125,7,15,19,11,15,10,6,83,3,16,14,7,9,9,7,63,15,33,40,40,55,18,24,224,0,3,0,0,0,0,0,8,50,98,91,70,90,55,43,502,902,1039,643,414,579,354,270,4205
208021179,104,116,58,32,43,27,22,396,102,102,59,36,52,22,10,373,66,66,50,29,32,12,13,280,292,300,205,137,189,110,62,1287,0,9,3,4,0,0,0,24,576,583,371,244,314,178,107,2363,7,6,11,7,11,8,3,57,4,3,11,6,17,8,4,53,6,7,4,5,3,8,3,41,16,28,24,31,31,20,9,161,0,0,0,0,0,0,0,0,32,51,48,45,64,43,24,314,604,636,416,287,380,225,126,2671
208021180,123,127,55,35,50,32,23,444,19,30,22,14,18,15,8,119,45,57,27,9,12,9,6,163,130,144,97,70,85,65,33,628,0,0,0,0,0,0,0,0,323,357,202,127,165,115,67,1359,5,16,12,10,9,15,3,65,5,9,3,3,5,4,0,29,5,4,5,3,5,3,0,19,7,24,15,11,23,15,4,94,0,0,0,0,0,0,0,0,24,44,37,19,36,32,7,209,346,406,239,149,205,149,75,1562
208021181,142,142,53,33,46,31,20,458,49,49,32,12,28,17,11,204,56,68,24,18,18,11,12,206,205,220,171,96,147,85,42,971,0,0,0,0,0,0,0,0,446,478,280,163,241,145,87,1846,3,15,6,5,3,13,3,49,0,4,8,6,3,6,3,37,0,0,7,4,3,0,5,16,15,20,23,13,23,21,10,119,0,0,0,0,0,0,0,0,22,42,39,31,35,34,21,221,469,522,321,195,274,183,106,2064
208021182,243,279,169,95,117,65,47,1025,63,57,38,21,33,18,5,232,72,63,43,33,32,24,13,275,165,169,112,98,140,81,44,814,4,0,0,0,0,0,0,3,550,565,368,246,321,187,114,2348,13,35,25,28,34,21,9,162,9,11,9,3,9,6,0,41,7,7,6,8,12,5,4,44,11,5,28,12,31,21,9,123,0,0,0,0,0,0,0,6,44,59,63,49,88,56,24,380,590,628,431,296,408,243,140,2727
208021426,307,476,302,177,216,132,59,1674,83,105,89,51,56,34,16,430,119,107,65,38,46,23,12,404,278,366,249,173,241,139,55,1503,0,3,0,0,0,0,0,10,786,1060,706,441,559,326,143,4021,16,46,55,42,48,37,18,273,7,11,15,10,21,13,7,86,9,14,15,4,17,6,4,62,27,50,47,41,65,27,21,271,4,0,0,6,0,0,0,16,66,130,126,101,156,78,47,702,850,1183,835,542,711,404,196,4726
208021427,246,299,146,71,116,77,33,990,102,83,41,26,47,17,16,331,86,94,44,19,32,23,6,310,361,381,204,155,181,103,53,1444,6,4,0,0,0,0,0,13,800,865,437,272,377,220,111,3093,6,26,19,13,24,14,10,113,4,18,13,9,12,14,4,75,0,12,5,10,10,0,3,44,11,32,34,31,31,37,17,188,0,0,0,0,0,0,0,4,28,88,68,77,72,63,30,427,828,955,508,347,450,289,139,3510
208031183,98,171,126,82,122,108,60,769,32,53,39,20,37,12,7,205,44,72,31,25,28,18,11,228,173,216,136,104,149,87,43,911,0,0,0,0,0,0,0,0,354,509,336,230,341,228,114,2119,0,10,8,4,12,7,11,59,11,0,0,3,3,0,6,18,0,10,3,6,7,5,0,35,11,27,19,22,31,16,10,134,0,0,3,0,0,0,0,7,22,51,37,24,54,40,21,257,382,567,374,264,397,260,136,2369
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031185,104,89,53,46,49,46,21,407,46,47,23,10,24,16,11,176,80,66,29,18,33,15,6,249,384,301,163,122,156,75,40,1238,8,5,0,0,0,0,0,12,613,505,265,203,270,148,76,2082,3,25,13,9,16,13,5,78,9,12,8,9,3,0,6,53,5,4,7,3,10,4,3,40,36,66,56,42,46,18,11,277,0,0,0,0,0,0,0,4,61,116,78,64,79,37,22,464,672,623,347,271,346,179,101,2538
208031186,135,136,64,38,41,18,9,437,111,84,39,22,26,13,5,306,131,94,41,27,28,10,9,336,434,409,202,132,142,56,36,1412,3,0,0,0,0,0,0,4,812,726,346,217,242,101,58,2491,15,15,12,16,9,18,10,93,13,22,7,14,18,8,0,79,6,16,8,10,9,0,0,42,39,73,52,32,47,20,13,277,3,4,0,0,0,0,0,7,80,130,81,67,84,41,24,505,891,856,426,286,326,141,82,2994
208031187,52,74,29,28,26,20,13,242,37,43,20,12,20,6,4,150,28,23,15,4,12,4,3,85,201,176,96,65,68,23,17,641,0,0,0,0,0,0,0,0,314,319,151,107,132,58,38,1118,5,3,9,3,11,5,0,33,0,4,0,0,6,0,0,26,0,5,5,0,3,0,0,15,11,40,20,13,22,8,4,121,0,0,0,0,0,0,0,3,16,61,32,19,49,16,10,206,333,379,186,125,178,78,45,1320
208031188,365,374,188,110,140,80,46,1305,147,124,66,55,59,32,14,499,163,149,85,34,43,25,12,511,566,495,294,174,243,156,74,2005,8,9,3,0,0,0,0,21,1256,1140,637,384,483,293,151,4338,14,31,27,22,37,37,19,178,13,36,17,11,24,9,5,110,12,27,14,15,15,11,10,108,43,95,63,60,79,45,20,404,8,10,0,0,0,0,0,14,82,204,121,107,153,105,50,818,1341,1345,759,488,634,394,196,5160
208031189,87,113,49,42,48,27,11,379,99,87,59,32,29,21,8,336,101,101,46,31,42,18,10,353,445,493,295,209,248,118,55,1867,0,4,0,0,0,0,0,7,736,798,452,317,370,187,86,2945,6,20,9,5,15,10,4,68,13,17,16,7,21,4,3,91,7,14,0,4,14,10,4,54,26,62,57,34,54,30,13,278,0,4,0,0,3,0,0,5,61,114,88,57,102,55,29,504,793,911,536,373,476,237,114,3446
208031190,119,161,100,60,59,55,23,581,58,60,36,34,52,25,10,269,60,83,41,16,29,19,7,253,287,288,173,124,183,92,56,1202,0,0,0,0,0,0,0,0,524,597,345,227,318,192,100,2306,4,28,8,13,9,17,0,96,8,12,17,6,8,7,3,60,3,14,14,6,7,6,0,56,17,53,49,33,45,26,19,248,3,0,0,0,0,0,0,9,42,105,85,71,67,61,24,458,572,700,438,295,389,256,127,2770
208031191,159,172,115,51,69,56,16,646,73,62,44,33,16,16,3,247,60,40,27,22,19,17,4,193,223,217,130,95,120,55,25,854,0,0,0,0,0,0,0,4,510,495,318,193,230,139,53,1938,8,11,7,7,15,8,8,63,3,11,10,5,8,4,3,44,0,3,15,3,5,0,5,30,17,35,19,20,25,21,14,149,0,0,0,0,0,0,0,0,24,62,44,37,55,37,26,289,539,557,366,229,285,181,74,2228
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,169,219,132,96,138,50,48,852,114,142,89,57,82,39,13,535,135,112,87,55,69,29,16,513,529,596,416,292,415,203,103,2559,0,7,3,0,4,0,0,16,947,1078,727,507,710,324,171,4467,5,27,25,26,23,18,6,123,3,24,21,14,20,12,14,107,10,11,14,4,9,4,6,59,42,60,74,43,74,50,22,366,7,3,3,0,0,0,0,8,65,123,134,91,130,84,44,672,1013,1202,858,595,836,413,216,5138
208041194,158,167,91,57,58,66,33,632,89,79,79,50,62,41,18,414,86,95,59,35,52,36,17,386,428,447,343,253,394,263,153,2281,0,0,0,4,0,0,0,9,764,796,563,401,559,403,223,3723,9,20,23,15,32,13,15,122,15,18,13,4,14,18,11,85,11,12,6,3,12,6,8,57,19,56,44,42,77,46,32,311,0,5,0,0,0,0,0,0,46,105,88,70,132,87,57,582,812,902,652,474,693,490,283,4304
208041195,218,207,69,44,77,57,39,720,124,117,57,37,46,39,24,448,105,111,81,57,73,57,25,520,452,587,445,308,482,332,178,2783,4,0,0,0,0,0,0,3,904,1030,660,443,683,489,264,4470,16,28,13,10,9,21,10,106,7,9,10,10,17,10,3,71,5,7,10,5,10,0,0,44,19,42,52,40,52,49,21,281,0,3,5,0,6,0,0,14,53,91,93,70,95,77,42,510,953,1120,751,513,775,568,308,4983
209011196,163,164,80,47,59,59,31,602,25,13,18,16,10,5,9,89,44,34,13,18,18,7,3,141,244,220,124,107,154,69,27,940,5,0,0,0,0,0,0,5,481,423,239,180,236,137,69,1773,12,16,14,10,11,5,4,75,11,4,8,3,3,3,0,40,0,8,4,3,3,5,0,32,25,43,30,30,40,21,11,202,11,0,0,3,0,0,0,10,57,75,57,53,59,39,19,354,537,498,298,238,294,177,88,2125
209011197,195,212,93,51,76,56,22,709,100,131,79,43,52,23,22,441,101,127,62,29,45,19,15,396,669,713,431,253,323,197,105,2700,0,3,0,0,0,0,0,3,1070,1181,659,382,499,301,162,4246,5,15,17,14,13,5,5,68,8,14,18,11,15,3,3,79,5,8,11,0,11,3,0,43,36,86,96,67,104,36,20,447,0,0,0,0,0,0,0,6,59,118,137,97,144,56,33,643,1123,1302,802,479,639,349,193,4892
