SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
202011020,64,343,256,4671,67,5406,0,8,3,214,4,223,221,3,10,65,0,306,14,7,3,12,0,39,63,42,28,93,0,226,460,365,275,4865,56,6019,88,0,17,0,0,110,20,10,7,40,0,76,72,31,28,505,4,641,15,10,0,36,0,58,14,3,0,5,0,25,184,8,0,0,0,195,100,85,54,1881,13,2132,90,45,20,367,4,524,26,3,0,0,0,28,3,0,0,8,0,8,0,0,0,0,0,3,10,9,3,16,0,38,12,3,13,10,0,31,7,14,11,14,0,48,13,10,3,29,0,59,16,0,3,3,0,24,0,0,0,0,0,3,124,83,72,1466,12,1752,5,0,0,4,0,11,17,0,0,0,0,20,17,0,3,19,0,41,44,11,0,0,0,56,27,0,4,0,0,34,19,15,5,60,0,94,550,88,48,190,7,881,38,0,0,110,618,773,1980,681,482,10078,764,13988
202011021,28,262,168,3172,26,3651,0,0,0,160,0,169,111,7,15,46,0,178,8,3,0,3,0,20,37,20,12,69,0,132,296,280,183,3340,23,4120,46,0,12,0,0,59,11,3,4,28,0,41,51,37,13,376,4,481,10,8,0,33,0,58,7,0,6,11,0,24,92,9,0,7,0,105,85,58,61,1409,9,1614,54,47,5,286,0,386,5,0,0,0,0,6,3,0,0,5,0,6,0,0,0,3,0,6,5,6,4,15,0,34,8,0,0,11,0,24,12,15,3,5,0,31,12,8,0,28,0,45,10,0,0,9,0,14,4,0,0,0,0,5,80,71,39,1051,8,1254,0,5,0,5,0,10,16,0,0,4,0,20,18,3,3,11,0,38,18,6,0,0,0,30,18,3,7,0,0,19,10,7,3,39,0,63,366,71,37,137,7,624,16,4,6,74,360,456,1183,521,325,6986,427,9437
202011022,116,567,339,7245,93,8363,3,23,3,466,10,509,165,17,13,95,9,292,19,5,0,17,0,44,100,46,28,133,0,300,620,516,329,7480,130,9074,198,4,37,11,0,255,15,10,0,52,0,71,101,48,32,654,8,841,40,12,3,33,0,95,4,11,0,14,0,34,229,15,0,11,0,261,109,127,50,2190,21,2502,83,62,26,385,3,561,12,0,0,0,0,12,0,0,0,0,0,4,3,5,0,6,0,17,21,15,8,33,0,70,23,6,4,5,0,45,27,19,11,22,0,84,32,11,0,30,0,74,16,4,0,17,0,37,6,3,3,0,0,14,147,139,98,2005,15,2406,24,4,4,12,0,42,17,12,4,6,0,38,14,3,0,13,0,34,14,3,0,5,0,27,43,0,3,0,0,46,26,16,6,78,0,126,1046,92,62,229,11,1451,49,11,8,193,1235,1491,2801,1039,634,15074,1487,21043
202011023,14,115,94,2207,23,2449,0,0,0,69,5,77,25,0,0,28,0,52,3,5,0,7,0,12,21,16,7,34,0,77,155,142,94,2158,19,2562,13,0,6,0,0,20,3,0,5,15,0,18,15,20,6,220,0,265,9,6,0,8,0,27,3,0,0,8,0,13,51,3,0,0,0,56,17,24,15,621,3,681,14,14,6,140,0,177,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,6,0,9,3,0,0,4,0,11,3,5,7,0,0,27,4,3,0,14,0,18,0,0,0,0,0,8,0,0,0,0,0,0,45,24,30,610,0,708,0,0,0,3,0,7,4,5,6,11,0,16,0,0,0,7,0,11,5,0,0,0,0,10,3,0,4,0,0,8,3,3,0,33,0,44,112,12,25,73,0,221,5,4,3,56,113,175,445,237,181,4502,153,5518
202011024,28,323,217,4065,21,4655,0,3,0,83,5,95,89,10,8,47,0,151,7,3,4,20,0,41,48,38,20,78,0,188,319,280,191,3889,37,4710,64,0,6,3,0,74,4,0,5,41,0,50,46,27,12,395,0,482,9,6,0,12,0,32,8,3,5,10,0,28,102,3,0,4,0,113,83,72,36,1484,5,1679,64,34,17,281,0,388,5,0,0,5,0,13,0,0,0,6,0,13,5,5,0,3,0,13,12,15,3,22,0,50,6,0,0,0,0,7,26,16,21,9,0,70,11,9,3,18,0,41,5,0,0,3,0,0,0,0,0,0,0,8,112,75,46,1152,8,1395,5,0,0,4,0,6,31,6,3,0,0,45,9,6,4,14,0,24,18,4,0,0,0,26,7,0,0,4,0,5,16,7,3,31,0,61,253,59,45,127,0,481,14,4,3,77,310,403,1152,571,369,8256,375,10719
202011025,58,333,271,5492,30,6181,0,8,5,350,4,369,73,9,10,90,0,185,4,6,4,9,0,23,44,33,21,111,5,208,351,323,249,4944,45,5910,97,3,22,8,0,132,13,14,7,22,0,52,44,29,16,458,3,547,8,4,7,34,0,52,6,0,0,5,0,11,288,11,6,6,0,313,77,89,49,1590,16,1821,58,43,11,363,0,475,17,0,0,0,0,17,6,0,0,3,0,15,3,0,0,3,0,4,11,11,6,22,0,45,17,5,3,6,0,32,20,5,13,24,0,63,14,7,0,18,0,36,8,0,0,8,0,18,0,4,0,0,0,8,93,61,52,1286,5,1502,5,0,0,0,0,10,30,11,0,3,0,51,8,0,3,10,0,27,15,0,0,3,0,19,11,0,0,0,0,11,11,8,6,42,0,70,741,52,49,158,10,1018,35,4,3,160,590,800,1857,644,469,10791,681,14446
202021026,22,246,169,3335,36,3818,0,6,5,105,0,115,20,0,9,28,0,57,6,0,0,8,0,20,52,33,12,59,4,156,293,216,160,2973,31,3669,20,0,10,0,0,36,4,4,0,10,0,19,40,27,20,292,0,373,11,5,0,15,0,22,7,5,0,7,0,20,24,0,0,0,0,34,59,59,48,947,6,1117,31,13,8,197,5,253,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,24,8,5,20,0,55,3,0,3,0,0,7,17,0,7,7,0,31,16,0,0,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,75,51,37,852,7,1027,4,0,0,7,0,10,18,4,0,0,0,21,7,0,0,12,0,15,6,0,3,0,0,11,4,0,0,0,0,4,7,7,3,26,0,46,141,27,27,88,4,279,4,0,0,53,376,432,722,420,309,6449,447,8344
202021027,45,409,250,3116,57,3881,0,8,0,108,0,116,34,3,0,17,0,66,24,3,0,3,0,25,82,35,9,62,3,192,672,456,281,3435,47,4897,21,0,9,0,0,34,33,13,10,22,5,70,124,46,34,374,0,583,32,8,0,27,0,70,17,12,4,15,0,48,43,6,0,3,0,57,162,138,91,1431,19,1849,77,43,21,214,5,358,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,11,0,17,0,49,8,3,3,4,0,25,39,18,10,9,0,77,49,15,3,25,0,90,9,6,0,9,0,19,0,4,0,4,0,11,214,146,93,1182,12,1639,16,0,0,0,0,20,16,5,5,0,0,22,4,3,0,3,0,20,8,5,4,0,0,20,7,0,0,0,0,3,37,17,4,57,0,117,330,108,54,197,6,693,15,4,0,78,1275,1380,1606,840,504,7014,1391,11352
202021028,23,317,247,2895,43,3528,0,4,6,103,0,110,20,7,11,38,0,77,14,3,0,0,0,24,106,33,22,53,3,218,613,317,236,2902,46,4116,10,0,0,0,0,15,28,5,7,19,0,56,107,46,28,256,7,440,39,5,4,12,0,64,30,14,4,7,0,57,22,7,0,8,0,30,132,107,56,1179,12,1476,69,41,9,171,0,292,0,0,0,0,0,0,3,0,0,9,0,8,0,3,0,4,0,9,27,10,5,16,0,57,7,4,3,0,0,20,34,14,15,4,0,67,35,7,3,17,0,64,16,0,0,3,0,15,0,0,0,0,0,4,138,99,68,992,8,1306,0,0,0,4,0,8,4,0,3,0,0,11,6,0,0,10,0,13,4,0,5,0,0,9,9,0,3,5,0,14,28,5,8,52,0,91,229,82,45,119,0,483,8,4,4,63,592,669,1365,632,455,6076,692,9225
202021029,26,137,89,1628,36,1918,0,3,3,71,0,86,19,0,0,9,3,28,22,0,0,10,0,25,42,9,6,17,0,77,309,131,82,1473,34,2033,23,0,10,0,0,27,10,0,0,8,0,18,56,18,11,147,3,232,26,3,6,12,0,45,7,0,0,4,0,12,3,0,0,0,0,7,47,37,17,620,6,739,64,9,11,79,0,164,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,4,0,45,0,0,5,3,0,8,9,4,12,5,0,22,16,4,0,8,0,25,6,0,0,5,0,8,0,0,0,0,0,3,71,42,27,455,3,595,6,0,0,0,0,6,4,0,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,10,4,0,11,0,25,92,11,13,49,4,175,7,0,3,51,505,569,746,253,172,3299,586,5062
202021030,52,448,298,3202,32,4046,0,5,3,82,0,97,78,4,0,16,0,102,25,5,4,10,0,49,71,33,16,48,0,170,775,415,269,3107,40,4613,49,0,6,0,0,53,35,0,3,25,0,69,101,55,36,279,6,479,31,9,8,19,3,70,29,4,0,10,0,40,46,0,0,10,0,64,172,108,91,1375,19,1762,98,33,21,142,4,300,10,0,0,0,0,10,0,0,0,12,0,17,14,4,0,10,0,21,51,18,9,32,3,117,15,3,3,5,0,27,36,16,15,3,0,73,52,15,5,23,0,95,12,4,0,11,0,29,3,3,0,0,0,8,224,114,83,1024,11,1461,13,0,0,0,0,21,27,3,5,0,0,41,12,9,0,7,0,26,12,3,5,8,0,24,8,0,4,3,0,16,41,7,4,57,0,109,317,102,49,141,3,613,13,7,3,51,615,687,1874,821,538,6618,714,10562
202021031,55,418,246,2308,16,3046,0,4,4,39,0,41,31,3,6,12,0,52,26,5,3,11,0,55,87,26,21,45,0,175,725,370,258,2098,26,3479,28,0,3,0,0,30,34,9,0,19,0,63,130,51,29,219,0,431,14,8,5,19,0,49,16,8,5,4,0,35,23,10,7,3,0,33,167,114,56,1036,11,1395,128,50,19,130,0,329,0,0,0,0,0,0,0,3,0,3,0,11,11,0,0,5,0,19,56,8,6,31,0,103,4,0,6,3,0,13,24,14,9,3,0,53,50,3,10,21,0,86,9,6,0,6,0,23,4,0,0,0,0,0,177,100,88,800,8,1173,5,0,0,0,0,16,9,4,0,0,0,18,11,3,0,10,0,26,11,4,0,4,0,15,0,0,0,0,0,3,40,4,6,28,0,81,277,70,56,122,5,535,8,3,3,40,333,390,1645,734,476,4701,395,7949
202031032,9,93,84,1942,25,2158,0,8,4,106,0,121,6,0,0,17,0,27,0,0,0,0,0,3,25,14,8,24,0,68,161,84,80,1629,22,1982,7,0,0,0,0,9,10,0,4,4,0,12,33,11,6,162,0,221,7,0,3,14,0,29,3,0,0,3,0,7,8,0,0,5,0,8,40,18,19,543,10,620,19,7,0,97,0,139,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,9,3,0,17,0,30,6,3,0,0,0,10,4,5,5,3,0,13,9,5,3,11,0,25,0,0,5,3,0,4,0,0,0,0,0,0,47,27,19,484,3,579,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,4,0,8,0,0,0,0,0,0,0,3,0,0,0,0,14,0,9,11,0,28,84,9,7,59,0,158,9,4,0,62,433,505,405,179,150,3715,489,4934
202031033,22,141,114,2538,52,2867,0,4,0,132,3,139,9,0,0,26,0,35,12,4,0,0,0,11,63,10,12,28,4,117,305,143,109,2448,47,3053,110,0,3,0,4,116,3,0,0,12,0,19,52,9,13,174,0,252,12,0,4,9,0,25,11,0,0,5,0,16,26,0,0,0,0,26,53,27,18,727,15,846,35,12,0,58,0,113,0,0,0,0,0,0,9,0,0,3,0,13,7,0,0,0,0,8,23,3,0,11,0,36,10,0,0,0,0,13,14,4,4,3,4,27,11,0,6,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,94,57,44,740,11,942,4,0,0,0,0,4,4,0,0,0,0,5,4,0,0,15,0,16,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,21,0,34,102,24,14,43,5,192,8,0,0,66,723,804,831,267,204,5142,838,7289
203011034,37,275,229,2897,25,3467,0,4,0,94,0,96,13,0,9,6,0,33,59,8,14,69,0,148,70,39,29,111,0,254,399,276,194,2231,20,3117,9,0,3,0,0,18,9,3,3,15,0,26,65,41,19,245,0,368,10,6,7,18,0,45,24,11,0,9,0,43,13,0,3,0,0,18,83,45,36,746,5,920,69,50,8,205,0,338,0,0,0,0,0,0,0,0,0,0,0,5,8,5,6,6,0,24,38,5,6,41,0,97,7,0,0,6,0,18,29,8,7,5,0,47,37,15,3,31,0,88,9,5,0,5,0,24,5,0,0,0,0,4,96,52,55,648,0,857,15,6,4,0,0,27,12,6,4,3,0,33,3,3,0,15,0,27,0,0,0,0,0,3,15,3,0,0,0,12,13,4,7,26,0,46,191,49,39,112,4,383,14,3,0,77,273,377,1103,525,407,5399,325,7754
203011035,32,314,250,3022,35,3648,0,7,0,102,0,117,9,0,0,12,0,31,37,10,3,17,0,64,107,44,35,85,4,270,480,280,235,2285,44,3332,5,0,8,0,0,18,15,3,0,22,0,42,86,28,22,228,4,368,24,5,0,20,0,54,18,3,0,9,0,30,15,5,0,0,0,17,113,58,53,753,0,972,71,25,12,154,0,264,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,34,19,10,44,0,108,10,0,0,3,0,15,25,20,8,7,0,57,27,13,0,13,0,58,8,0,3,11,0,26,0,0,0,0,0,0,141,73,60,786,9,1057,11,3,0,0,0,16,7,0,0,0,0,7,10,4,3,16,0,33,0,0,0,5,0,9,6,0,6,0,0,3,14,0,5,32,0,49,150,48,45,92,3,342,12,3,5,51,421,491,1161,557,436,5464,492,8111
203011036,16,239,166,2334,34,2799,0,4,0,40,3,43,3,0,0,10,0,13,5,3,0,4,0,16,60,28,19,55,0,164,362,224,157,2083,40,2859,17,0,0,0,9,23,6,0,0,27,0,36,61,16,21,218,4,322,11,3,3,14,0,31,0,0,0,0,0,3,15,3,0,0,0,23,78,61,45,677,10,869,42,22,3,89,5,161,3,0,0,0,0,3,0,0,0,6,0,9,0,0,0,0,0,0,16,0,4,21,0,41,3,0,5,0,0,15,14,10,5,4,0,38,20,4,4,16,0,45,8,0,0,4,0,12,0,0,0,0,0,0,84,47,50,690,7,872,7,0,0,0,0,8,3,0,0,0,0,6,9,0,5,6,0,15,4,0,0,0,0,3,5,0,0,0,0,5,15,0,0,20,0,40,100,50,33,98,5,291,0,11,0,67,386,462,768,440,310,4629,476,6614
203021037,58,541,431,4297,60,5392,0,11,10,180,4,207,221,12,16,50,0,298,50,14,3,45,0,112,147,63,36,149,0,395,754,527,382,4337,50,6050,83,5,22,4,3,124,26,9,5,30,0,73,140,68,39,487,3,739,65,18,4,54,3,143,27,0,4,15,0,51,342,3,5,8,0,356,214,154,107,1762,17,2257,179,79,25,332,9,621,21,0,0,3,0,25,19,4,0,5,0,27,11,3,5,17,0,34,20,16,9,39,0,77,26,9,0,4,0,45,31,29,24,4,0,83,64,21,7,57,0,145,27,9,10,7,0,56,12,3,0,0,0,11,226,149,112,1387,12,1887,28,5,6,5,0,41,35,13,3,12,0,64,35,9,12,11,0,66,26,4,0,0,0,30,37,3,8,4,0,54,29,20,14,58,0,130,901,102,108,222,4,1342,41,4,8,122,551,718,3205,1076,797,9245,702,15017
203021039,73,506,355,3534,45,4512,3,11,7,131,8,152,280,7,13,38,4,346,90,17,20,42,0,169,132,49,36,121,0,340,704,449,338,3584,35,5101,86,8,16,0,0,112,28,6,3,36,0,74,130,47,33,357,5,574,133,26,16,73,0,244,25,10,8,12,0,50,271,10,3,7,0,291,214,120,100,1654,9,2102,308,62,25,323,6,723,20,0,0,3,0,30,13,4,0,9,4,25,15,8,0,16,0,39,29,13,8,41,0,92,18,10,3,0,0,33,35,20,12,9,0,76,51,14,18,38,0,123,16,8,3,7,0,33,4,0,0,0,0,11,179,108,104,1271,7,1663,33,14,3,6,0,55,27,10,9,8,0,50,44,3,3,12,0,62,28,0,0,0,0,34,38,0,0,0,0,40,32,15,12,59,0,122,782,122,83,169,10,1165,34,10,3,52,679,774,3189,958,702,7869,779,13504
203021040,128,751,555,5896,46,7369,0,7,12,202,0,217,279,18,11,44,0,357,238,48,21,136,4,447,207,107,63,270,6,648,947,711,459,5856,50,8024,77,3,25,9,0,113,49,7,10,43,0,110,215,82,61,647,3,1014,124,29,5,85,0,252,38,9,8,30,0,83,340,15,10,11,3,369,286,234,126,2673,18,3339,537,130,65,644,9,1385,26,0,0,0,0,28,9,4,5,8,0,31,184,17,17,83,0,304,32,20,6,43,0,103,16,9,4,9,0,44,49,39,29,19,3,144,120,27,21,100,0,263,35,8,12,14,0,69,0,4,0,3,0,6,286,231,144,1996,14,2664,114,12,12,32,0,176,21,5,3,4,0,33,57,9,9,35,0,118,34,7,9,4,0,56,39,0,0,7,0,48,42,22,10,82,0,156,1202,187,144,374,9,1912,58,4,0,82,673,817,4759,1556,1058,13010,813,21200
203021042,133,923,632,6664,52,8409,4,11,0,111,0,129,628,17,35,54,0,734,150,41,7,86,6,290,236,96,47,206,0,582,1331,794,583,6558,58,9326,88,11,33,12,0,138,40,17,9,55,0,115,254,93,71,696,5,1107,92,41,14,106,4,249,55,10,7,30,0,102,600,11,6,12,4,632,353,191,144,2565,14,3267,369,124,49,559,0,1094,35,5,3,0,0,42,27,19,0,16,0,64,80,24,10,26,0,145,37,11,7,44,0,103,34,16,3,4,0,59,63,42,31,9,0,145,139,40,27,81,0,287,37,3,10,16,0,66,11,3,6,0,0,16,414,235,164,2295,20,3134,50,9,3,7,0,69,105,16,10,6,0,145,56,19,24,33,0,131,77,12,5,11,0,108,76,0,8,0,0,79,34,25,17,77,0,156,1456,245,140,370,10,2225,68,3,7,102,712,897,5933,1754,1197,14297,848,24034
203021043,177,830,554,5899,57,7514,7,15,9,270,3,303,143,9,16,35,0,208,173,35,10,105,5,330,222,88,59,219,6,589,1233,643,454,5164,41,7536,370,8,24,18,0,419,27,4,8,21,0,61,194,73,58,607,6,939,50,19,8,50,0,124,52,17,6,42,0,117,311,3,3,10,0,327,299,156,113,1670,11,2254,249,96,33,395,4,771,3,0,4,0,0,11,53,14,14,9,4,98,69,24,0,36,0,135,147,35,24,145,0,350,25,18,4,8,0,53,55,34,25,26,4,134,105,17,8,72,5,203,45,7,5,11,0,67,30,9,3,0,0,46,352,167,138,1469,12,2141,89,19,16,35,0,153,20,9,4,12,0,44,58,15,15,26,0,107,19,3,0,4,0,25,128,11,13,0,0,156,41,25,14,64,0,142,1031,170,117,269,13,1598,59,14,13,103,1799,1985,4792,1467,997,11618,1947,20817
203021044,82,470,353,4208,70,5185,0,9,6,135,4,153,122,4,16,28,0,168,53,16,4,28,0,105,187,81,29,197,8,493,788,432,338,4001,48,5604,108,5,11,0,0,134,12,3,7,34,0,61,138,50,38,414,8,647,69,22,11,44,0,141,25,4,0,12,0,46,132,5,4,7,0,145,170,105,81,1251,7,1614,206,76,31,289,7,606,0,0,0,0,0,0,4,5,0,8,0,14,3,0,0,6,0,14,63,20,11,51,0,140,27,0,0,0,0,33,41,20,20,14,0,87,70,19,11,69,0,171,16,5,0,3,0,27,0,0,0,0,0,6,178,127,87,1206,6,1609,13,4,0,7,0,30,31,13,4,10,0,45,23,4,0,15,0,52,10,6,6,0,0,17,7,0,3,0,0,16,49,10,12,42,0,112,426,100,66,154,9,758,35,10,7,86,479,618,2503,920,663,8566,616,13272
203021045,107,509,363,4776,95,5859,4,4,10,258,3,278,96,0,10,21,0,134,77,12,6,30,0,114,199,41,34,169,3,449,805,454,336,4466,111,6174,118,5,25,0,0,147,22,5,4,29,0,58,158,46,31,453,8,695,40,16,7,27,0,92,22,7,0,8,0,34,192,11,4,12,0,216,172,124,62,1423,15,1788,264,73,27,379,4,749,8,0,0,0,0,8,6,0,0,0,0,12,16,4,0,9,0,26,31,12,6,37,0,90,26,14,7,9,0,51,25,18,17,6,0,58,80,17,10,25,0,129,8,8,0,4,5,22,6,4,0,4,0,11,230,127,81,1205,17,1664,47,0,0,3,6,56,17,0,4,4,0,30,32,3,3,9,0,50,14,6,0,0,0,13,61,0,11,0,0,70,42,12,9,51,0,111,722,97,64,204,7,1089,30,8,5,78,995,1110,3039,966,652,9586,1218,15462
203021046,47,363,262,2838,10,3516,3,5,3,73,0,86,232,17,17,31,0,303,78,23,10,58,0,171,110,38,23,109,0,281,452,369,254,3127,25,4221,37,0,4,0,0,42,25,3,7,25,0,62,95,60,23,291,3,477,45,6,4,31,0,94,14,13,5,12,0,43,146,7,7,0,0,165,156,107,78,1562,4,1912,151,62,22,253,3,499,6,0,0,0,0,6,6,3,0,12,0,21,37,7,0,30,0,71,23,8,7,31,0,68,10,3,0,0,0,17,35,16,16,11,0,72,52,13,9,51,0,121,17,4,4,12,0,34,0,0,0,0,0,0,150,104,75,1193,0,1528,24,8,0,10,0,43,13,9,0,4,0,25,19,7,0,7,0,35,32,6,0,11,0,45,21,9,0,0,0,29,23,10,4,31,0,73,386,87,68,162,0,713,22,9,0,43,312,383,2028,779,536,6744,361,10445
203021047,195,480,334,3271,95,4370,0,15,11,161,0,187,189,0,8,26,0,223,1019,97,76,233,16,1431,178,44,40,142,0,402,633,387,275,2888,72,4251,180,3,34,6,5,227,17,6,4,24,0,47,204,41,38,338,11,635,90,17,0,39,0,151,92,15,8,22,0,134,239,3,11,4,0,257,146,100,66,1104,13,1436,548,110,38,394,15,1089,15,0,0,0,0,19,23,10,0,7,0,39,366,38,22,63,5,496,48,10,11,63,0,122,29,4,4,0,0,43,38,20,11,13,0,82,238,24,28,53,0,344,114,10,6,18,0,142,10,3,0,3,0,17,195,115,82,889,3,1287,229,20,11,17,0,283,13,9,5,0,0,30,64,6,3,17,4,101,43,0,0,0,0,46,48,0,3,0,0,54,27,9,7,39,0,79,1650,134,94,221,28,2133,82,4,6,71,686,852,6110,1036,735,6986,926,15795
203021485,52,376,285,3087,20,3826,0,6,0,119,0,133,125,4,3,15,0,146,32,11,6,24,0,73,68,37,25,141,0,271,501,343,268,2785,26,3923,205,0,18,5,5,228,16,6,0,30,0,55,65,42,25,336,0,470,18,8,7,44,0,67,8,5,0,20,0,36,433,11,0,5,0,450,126,77,59,978,4,1241,75,54,11,261,3,399,13,0,4,5,0,22,4,0,4,4,0,9,11,0,0,13,0,33,19,6,4,46,0,75,16,0,5,10,0,33,22,14,14,7,0,57,27,8,10,28,0,72,16,5,7,8,0,34,7,3,0,0,0,13,117,84,72,808,14,1090,26,0,6,4,0,33,21,6,9,7,0,42,26,7,7,10,0,48,30,0,5,8,0,40,35,6,0,0,0,36,19,18,6,29,0,71,710,90,61,121,7,984,37,4,6,91,387,527,2439,677,511,6222,451,10300
