SA2_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
209021428,57,13,22,4,95,15,3,5,0,22,11,4,14,0,30,7,4,19,0,32,48,7,41,7,102,17,12,51,3,94,197,30,55,13,290,107,56,93,20,280,102,57,70,23,256,118,84,88,26,317,98,97,61,11,271,118,107,74,15,316,297,271,80,25,669,266,234,41,20,557,198,251,27,9,486,161,177,11,9,358,262,508,22,9,798,60,86,46,4,201,26,14,16,5,61,2169,2026,836,191,5227
209021429,22,9,13,0,49,11,0,5,0,15,8,3,14,0,23,13,0,14,0,27,27,7,9,0,49,16,6,20,3,47,103,19,32,0,154,53,28,35,12,124,60,47,55,8,167,75,71,59,8,215,44,65,49,8,165,48,84,31,0,167,156,169,58,11,402,128,164,29,3,325,86,182,14,0,283,73,141,12,3,225,175,487,30,6,700,40,86,35,0,161,14,14,8,0,36,1153,1592,508,72,3323
209021523,40,13,17,0,68,14,0,3,0,25,5,6,10,0,23,6,0,17,0,21,35,12,30,8,79,25,16,57,4,95,165,30,55,5,258,90,46,88,17,240,97,73,84,8,267,115,104,66,14,297,88,94,44,14,236,66,128,31,7,241,250,241,62,18,568,186,172,39,11,407,135,174,10,6,327,105,91,3,6,206,112,177,17,3,314,44,78,34,3,163,25,13,11,0,48,1598,1465,692,120,3872
209021524,32,10,8,3,53,20,0,3,0,21,8,3,4,0,17,7,5,11,0,19,51,9,18,6,82,19,10,16,0,46,209,23,22,4,257,86,34,44,10,174,66,69,45,3,182,78,91,49,12,234,41,81,46,3,169,35,73,30,8,140,90,158,41,8,298,60,139,30,9,240,43,111,11,3,170,17,92,6,0,120,49,164,10,0,227,38,74,30,0,142,42,14,12,5,72,1007,1172,434,65,2673
209021525,22,13,12,4,54,19,0,4,0,23,11,6,17,3,38,11,5,22,0,38,32,15,30,0,71,21,16,41,0,79,140,37,44,6,219,64,50,64,11,187,52,61,50,7,169,92,85,63,9,250,54,83,31,7,185,67,69,43,10,188,147,152,52,16,371,117,147,20,4,287,84,131,11,0,228,52,101,6,6,166,87,222,17,4,323,53,68,44,5,167,23,13,14,5,51,1140,1276,580,101,3095
209021526,27,7,3,4,36,14,4,7,0,25,12,9,9,0,20,6,0,22,0,32,21,9,28,5,57,21,15,44,0,78,124,20,41,6,189,66,46,69,6,185,69,72,80,4,227,88,99,62,9,262,62,97,48,5,213,88,81,41,14,225,180,225,60,13,482,173,208,19,9,415,129,210,23,10,368,91,144,8,0,241,124,305,21,3,447,34,69,44,3,152,14,12,3,5,38,1346,1635,626,93,3699
209031209,46,11,17,4,72,16,5,8,0,25,7,0,4,0,14,9,3,9,0,19,48,8,26,0,75,29,4,37,0,65,137,16,37,0,194,144,27,48,7,222,198,36,82,3,320,220,74,73,3,370,154,112,60,3,330,148,111,55,3,316,290,327,125,4,757,192,390,39,0,625,165,459,41,7,668,123,353,18,0,489,336,1448,68,5,1854,65,215,54,0,330,21,27,7,0,56,2324,3621,806,48,6790
209031210,0,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,0,4,0,4,8,0,3,0,14,12,0,4,0,21,28,4,8,0,40,16,8,15,0,37,24,19,13,0,53,36,15,11,0,68,23,19,13,0,57,20,26,6,0,52,44,78,21,0,145,31,80,12,0,116,20,66,10,0,97,21,56,4,0,79,28,115,3,0,150,13,42,21,0,71,4,3,0,0,5,338,530,146,5,1022
209031211,9,0,0,0,10,4,0,3,0,7,5,3,4,0,10,5,0,3,0,4,11,0,9,0,22,8,3,3,0,14,37,10,4,0,54,32,11,19,0,59,40,23,14,3,78,43,29,7,0,79,26,31,4,0,65,32,26,13,0,70,76,80,19,0,165,37,78,10,0,124,32,59,0,0,91,16,34,0,0,53,34,68,4,0,106,21,62,15,0,96,12,6,0,0,22,473,525,141,4,1148
209031212,14,5,0,0,16,6,0,0,0,3,4,0,0,0,6,0,0,4,0,6,15,0,12,0,24,15,0,6,0,25,30,3,10,0,46,35,4,12,0,50,51,10,16,4,78,57,33,11,0,103,25,24,14,0,66,40,27,13,0,84,72,71,10,0,153,43,74,8,0,128,51,80,5,0,146,29,66,3,0,92,77,200,13,0,289,26,75,24,0,135,5,7,3,0,11,597,689,169,11,1467
209031213,21,6,8,0,31,13,0,0,0,12,10,6,0,0,9,0,0,3,0,5,15,7,5,0,31,10,5,16,0,32,72,6,14,3,94,57,15,13,6,87,74,21,19,4,117,81,40,23,3,155,35,53,14,0,101,47,47,18,0,114,106,167,31,4,310,72,153,12,0,243,78,166,11,4,259,39,151,3,0,197,107,570,14,0,695,31,101,31,0,156,16,19,0,0,34,883,1527,237,25,2673
209031214,12,3,8,0,20,0,0,5,0,9,4,5,4,0,12,5,0,0,0,0,12,0,3,0,15,3,6,5,0,14,39,3,11,0,50,32,19,16,0,63,44,12,8,4,70,57,21,17,0,96,33,31,10,0,68,33,41,18,3,97,85,79,20,0,184,69,92,11,0,177,47,111,8,0,165,23,97,8,0,130,135,468,8,0,615,26,83,23,0,133,8,7,3,0,22,661,1080,188,9,1944
209031215,16,5,14,0,33,10,3,0,0,17,7,0,4,0,14,3,0,6,0,15,16,7,13,0,34,20,0,23,0,45,75,9,28,3,116,88,9,39,8,140,100,42,36,3,186,111,61,49,3,230,57,70,42,3,170,80,84,33,0,197,173,261,79,0,515,136,305,35,9,487,126,334,26,0,489,65,226,16,0,308,151,701,25,0,879,41,146,50,0,233,7,16,10,0,38,1301,2267,527,36,4124
209041216,10,4,10,0,30,4,0,0,0,6,3,3,0,0,13,5,0,6,0,17,25,4,5,0,33,6,4,13,0,28,68,12,23,4,103,42,15,25,0,80,46,27,19,3,102,55,45,25,8,127,36,49,25,0,111,27,58,15,0,103,67,126,32,3,230,64,110,19,0,196,35,122,14,3,175,18,86,4,0,108,40,227,11,0,279,21,57,16,3,89,13,11,8,0,30,605,960,265,37,1865
209041217,36,8,5,0,44,14,0,0,0,18,5,3,0,0,11,4,3,9,0,12,43,0,6,0,49,21,6,11,0,39,105,21,25,0,153,60,25,25,4,115,54,43,29,12,135,53,32,40,0,132,26,43,25,3,98,39,45,18,3,100,70,89,38,4,212,52,89,18,0,159,32,70,0,0,111,19,41,3,0,64,33,80,4,0,113,21,39,27,0,92,12,6,3,0,22,695,649,297,40,1682
209041220,60,18,17,3,95,26,0,0,0,32,12,0,5,0,21,9,9,13,0,27,43,7,18,0,72,43,21,55,0,116,216,50,66,3,328,112,73,69,6,259,127,123,85,6,341,142,145,77,10,376,90,115,62,3,270,94,158,53,5,315,214,368,80,9,667,145,323,46,6,518,106,272,21,0,404,42,215,16,0,274,75,435,17,0,526,45,154,42,0,235,23,25,21,3,73,1618,2505,767,60,4946
209041221,46,10,12,5,69,10,4,3,0,16,4,5,3,0,13,6,6,9,0,25,43,7,31,0,85,28,16,34,0,82,133,31,45,3,213,92,48,53,9,200,98,72,66,3,246,104,92,46,4,247,65,90,43,3,201,54,101,24,9,188,129,261,59,9,455,97,194,30,5,326,49,159,21,4,232,39,103,7,0,149,32,210,16,3,259,25,93,41,0,159,22,13,8,0,40,1076,1522,550,57,3205
209041223,98,33,35,3,166,34,3,9,0,49,22,23,24,0,70,21,10,37,0,70,103,29,47,4,180,52,37,79,5,170,450,91,67,9,620,173,128,137,21,459,154,200,120,11,484,186,231,128,8,556,78,179,61,19,342,78,165,75,11,322,156,366,105,15,651,103,239,59,12,403,65,154,28,7,246,30,100,13,0,140,50,156,15,0,223,52,132,58,4,244,62,29,20,9,114,1954,2323,1103,142,5522
209041224,50,9,23,0,85,9,0,7,0,17,6,7,12,0,26,6,7,13,0,24,40,16,34,0,93,28,20,78,0,131,162,35,83,4,286,101,82,108,0,288,153,123,93,7,374,147,190,108,3,456,89,226,68,10,386,125,268,60,0,451,312,599,93,16,1022,208,460,47,7,728,142,362,25,3,532,76,221,7,0,305,127,404,24,0,558,76,241,47,0,368,30,36,17,0,86,1894,3310,949,64,6219
209041225,34,5,10,0,53,15,0,7,0,12,3,0,5,0,7,7,3,8,0,20,20,13,23,0,54,15,10,36,0,58,85,14,27,3,125,76,28,41,0,144,78,61,47,3,191,78,69,44,3,195,46,90,30,0,165,63,96,18,3,175,157,232,34,3,435,110,178,18,3,314,78,171,18,5,268,40,101,4,0,149,65,197,10,0,271,34,90,41,0,173,19,23,8,0,54,1020,1384,431,37,2866
209041431,33,12,14,0,63,11,0,4,0,19,7,3,8,0,21,13,5,12,0,26,29,12,23,0,68,25,25,45,3,97,122,43,50,3,223,60,81,64,0,210,75,95,75,0,242,85,140,63,9,290,48,146,53,10,257,61,129,52,3,248,136,277,48,8,466,93,245,31,6,370,47,170,13,0,230,31,104,9,0,149,33,166,8,0,213,22,107,39,8,180,23,11,6,0,40,949,1781,620,55,3403
209041432,30,5,9,0,47,8,5,3,0,17,5,0,8,0,19,8,0,8,0,22,17,4,22,0,49,19,13,27,0,59,119,35,44,6,205,61,32,54,3,152,52,61,60,7,173,71,89,45,5,212,55,72,46,5,177,38,90,28,5,162,91,151,44,5,294,42,99,21,3,163,37,83,10,3,135,18,39,8,0,66,22,70,7,0,102,32,58,25,0,111,13,12,10,0,40,732,933,481,47,2195
209041433,41,14,19,0,65,4,0,0,0,10,3,9,8,0,17,3,7,14,0,26,16,20,22,0,61,16,14,45,0,75,95,38,46,4,180,42,69,40,0,156,44,112,47,4,211,50,154,57,4,263,50,169,51,3,274,39,138,34,7,217,100,309,56,7,474,82,239,26,10,349,43,194,12,4,255,31,123,3,0,161,20,206,9,0,237,20,94,17,0,130,4,9,3,0,27,699,1916,519,48,3177
209041435,23,9,9,0,47,6,0,0,0,8,0,3,0,0,11,3,3,9,0,19,14,8,17,0,41,22,4,30,0,63,73,19,31,0,131,53,31,50,0,138,45,63,43,0,155,64,118,31,0,217,27,135,46,0,217,49,133,41,3,231,109,363,52,4,529,86,309,29,8,432,57,294,18,0,373,38,190,12,0,245,57,351,15,0,415,27,95,36,0,161,12,16,3,0,35,783,2158,477,29,3452
209041436,34,14,6,0,50,9,0,6,0,13,3,3,6,0,10,7,4,10,4,18,15,3,16,0,38,13,14,27,0,55,117,25,32,4,175,53,45,62,0,160,61,82,49,6,199,92,92,51,0,244,71,111,46,12,235,61,120,42,3,223,138,295,66,7,511,112,256,31,8,406,57,201,22,0,279,43,151,13,0,207,50,271,17,0,334,27,93,35,3,158,12,15,13,0,36,953,1797,556,43,3354
209041437,83,34,38,0,148,14,6,3,0,20,5,15,21,0,43,4,19,21,0,43,29,36,33,0,96,24,44,45,0,115,112,116,60,6,296,65,144,80,3,293,93,246,80,8,420,101,349,75,12,536,87,348,64,9,510,98,353,41,3,498,282,774,75,14,1144,214,548,31,11,806,123,378,27,9,537,62,184,11,4,267,72,307,12,3,398,43,154,26,4,236,25,45,21,5,88,1540,4107,763,96,6501
209041527,25,5,12,0,39,12,0,10,0,21,5,6,7,0,22,3,0,11,0,18,24,7,26,0,58,15,7,38,0,59,111,25,45,0,184,65,37,70,5,180,89,57,85,6,232,102,116,60,5,276,54,140,63,4,262,58,171,48,0,274,143,444,90,9,682,117,397,30,3,553,106,329,23,0,457,39,215,14,0,270,75,501,18,0,596,24,138,64,5,223,17,21,10,0,49,1091,2628,715,30,4461
209041528,33,0,8,0,39,5,0,0,0,7,6,0,9,0,10,0,3,8,0,16,9,5,20,0,34,7,6,40,0,54,50,25,41,0,116,41,15,50,0,112,37,42,46,3,130,64,89,59,4,213,29,113,44,0,188,43,123,35,4,208,126,328,55,10,522,131,261,21,4,412,89,215,17,3,321,53,99,9,0,161,64,192,11,0,263,21,89,29,0,139,10,16,7,0,29,808,1628,511,32,2971
209041529,42,22,17,4,84,10,3,7,0,16,10,9,8,0,21,10,7,15,0,28,48,13,28,0,89,22,14,40,0,76,206,52,38,4,301,89,67,56,5,222,71,112,68,12,264,74,108,60,5,251,36,102,51,5,193,39,86,31,4,156,91,199,46,11,350,53,108,19,0,185,31,72,10,0,118,11,35,6,0,56,23,62,10,0,92,36,48,27,9,112,17,21,4,4,46,914,1128,538,76,2658
209041530,54,24,22,0,105,13,6,0,0,22,11,3,8,0,21,15,5,12,0,34,43,16,28,3,88,22,24,46,3,95,227,57,43,0,331,114,78,83,0,285,83,132,85,4,307,85,159,68,11,324,46,123,45,10,219,37,127,46,5,215,100,309,66,10,481,72,204,40,5,321,36,150,16,4,205,23,92,17,0,128,31,155,9,0,205,27,107,26,3,167,32,19,17,0,60,1092,1783,674,65,3615
209041531,30,13,12,0,49,4,0,0,0,12,6,6,4,0,10,11,0,21,0,26,28,7,21,0,57,16,9,58,0,83,89,28,35,4,159,60,31,53,0,146,60,74,62,0,203,57,112,55,6,234,43,98,46,0,193,66,128,35,3,231,114,333,54,0,505,79,260,23,6,363,62,204,13,0,281,50,119,4,0,168,57,211,16,0,287,27,80,31,0,142,12,13,4,0,33,871,1726,554,32,3170
209041532,20,11,13,5,51,8,4,5,0,13,3,8,10,0,13,7,5,10,3,21,13,5,19,3,41,15,6,33,0,56,49,28,40,0,112,43,25,60,0,130,45,74,69,0,194,55,152,57,4,258,42,124,41,0,219,41,149,27,6,222,133,395,47,6,585,102,280,34,3,415,55,214,13,5,281,36,125,9,0,178,51,233,4,3,288,31,98,31,3,169,6,13,9,0,34,769,1957,522,40,3290
210011226,28,3,4,0,34,8,0,3,0,13,8,0,4,0,10,5,0,3,0,12,25,7,4,0,44,8,7,20,0,34,114,11,27,0,150,60,9,39,0,110,54,27,54,7,150,59,43,36,6,139,29,42,40,6,122,31,58,28,3,117,64,123,66,6,268,77,126,32,3,239,70,125,15,6,220,51,112,0,0,166,107,235,17,0,352,22,51,11,0,86,17,13,13,0,37,840,985,411,55,2299
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,25,4,14,0,44,7,0,5,0,12,9,3,0,0,19,5,8,4,0,13,38,4,5,0,49,17,4,15,0,40,121,15,16,5,149,82,20,31,3,130,80,33,42,3,157,98,40,35,0,180,27,50,36,9,122,44,51,27,0,119,88,130,48,7,266,68,135,21,4,223,43,130,15,0,191,32,129,8,3,177,69,343,18,0,430,30,67,29,0,124,22,12,12,0,42,911,1186,365,28,2497
210011230,12,4,4,0,22,0,0,0,0,9,7,0,0,0,5,4,0,0,0,4,3,0,10,0,18,8,7,11,0,18,61,0,17,6,81,36,13,17,10,70,44,18,28,3,98,42,21,26,0,97,28,29,24,4,92,34,38,23,0,98,78,112,47,10,239,68,125,24,0,217,51,116,11,6,178,37,104,13,0,156,92,409,21,4,525,25,36,22,0,88,17,15,0,0,31,631,1052,320,42,2041
210011231,16,13,0,0,26,4,0,0,0,5,7,0,3,0,14,3,5,0,0,3,24,0,3,0,27,20,3,11,0,39,68,3,19,3,94,52,14,34,0,98,79,32,19,0,125,70,36,37,5,142,50,31,38,0,117,47,54,32,0,139,88,115,38,6,250,69,155,21,0,242,66,191,11,0,267,46,126,11,4,191,113,686,32,0,828,19,82,21,0,124,17,17,4,0,35,853,1564,330,26,2775
210011533,68,9,9,0,79,23,5,6,0,31,7,8,3,0,21,10,0,10,0,27,53,0,19,3,75,26,15,19,8,66,228,23,36,3,285,114,33,67,9,224,84,68,60,4,219,90,90,64,6,253,48,72,42,7,166,35,69,40,9,148,112,207,51,4,369,87,182,27,6,299,61,175,19,4,257,47,139,9,0,194,92,401,27,4,529,29,86,37,0,153,31,11,7,0,41,1260,1577,553,63,3456
210011534,53,5,12,0,76,20,4,3,0,27,9,3,9,0,23,3,5,20,0,29,53,7,20,0,81,33,9,26,3,71,266,13,36,4,317,118,32,54,9,217,134,59,66,3,268,107,75,69,11,259,58,98,54,4,211,64,80,48,3,200,145,284,71,3,502,108,245,60,3,420,86,249,37,3,372,62,191,15,3,272,117,566,27,0,710,42,106,44,4,195,33,31,5,0,75,1515,2071,680,59,4321
210021232,20,9,5,0,32,15,0,0,0,23,12,0,0,0,15,4,0,8,0,17,30,0,17,0,49,16,12,29,0,57,101,13,14,0,129,78,15,40,0,135,116,35,41,0,193,129,42,40,7,217,88,49,43,0,183,87,100,32,0,212,146,240,48,3,439,121,250,15,6,397,115,258,23,0,390,72,208,8,0,289,185,666,15,3,871,51,156,43,0,248,21,12,6,0,47,1413,2062,445,23,3943
210021233,10,0,0,0,16,3,0,0,0,6,5,0,0,0,5,0,0,0,0,3,7,0,9,0,11,12,0,3,0,11,23,0,9,0,29,23,0,9,0,37,35,5,4,0,45,44,8,6,0,59,16,16,7,0,44,28,17,0,0,43,31,46,6,0,84,31,51,11,0,91,35,44,8,0,84,24,43,0,0,69,92,182,8,0,281,17,46,12,0,68,3,5,0,0,8,439,474,84,3,1002
210021234,7,0,5,0,11,4,0,0,0,4,3,0,0,0,4,4,0,3,0,9,12,0,5,0,18,4,0,10,0,20,37,4,8,0,48,40,13,9,0,58,56,17,6,0,77,36,23,14,0,76,33,24,17,0,83,27,34,12,0,72,60,78,23,0,164,47,81,0,0,131,31,94,5,0,134,18,69,0,4,88,62,150,3,3,221,13,41,18,0,76,9,3,3,0,13,495,630,153,10,1292
210021235,20,4,0,0,22,16,0,6,0,19,9,4,6,0,15,6,0,9,0,13,30,5,17,0,53,21,6,24,0,49,113,11,35,0,158,77,12,41,0,132,87,41,36,5,165,116,77,33,0,230,74,61,29,0,163,67,94,18,0,176,146,232,41,0,423,123,187,14,3,326,111,170,16,0,294,53,109,5,0,170,119,269,14,0,400,50,120,25,0,198,23,10,4,0,38,1250,1411,376,17,3064
210031236,14,3,3,0,27,8,0,3,0,9,3,5,9,0,18,0,0,3,0,3,15,8,13,4,32,5,11,36,4,49,62,10,28,5,102,31,17,39,4,91,41,34,37,7,114,45,35,34,3,118,26,51,37,0,118,39,58,22,0,127,100,133,34,8,273,86,140,18,3,245,64,123,7,0,196,53,75,5,6,141,92,273,14,0,385,26,49,21,0,94,7,6,7,0,19,731,1028,364,42,2157
210031237,34,15,12,0,68,10,3,8,0,15,8,7,9,0,21,3,12,17,0,29,37,14,24,0,79,29,39,36,4,106,181,70,49,0,305,79,91,52,11,236,62,128,71,6,267,69,160,54,4,285,38,130,44,7,221,45,110,23,6,196,106,268,63,6,437,88,156,32,8,288,45,142,14,6,204,48,84,10,0,143,67,188,10,3,265,35,93,42,3,172,13,18,12,3,44,1002,1733,582,73,3394
210031439,6,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,8,0,0,0,11,4,0,4,0,10,34,4,11,0,46,24,3,9,0,38,16,16,18,0,50,19,10,12,0,47,9,15,11,0,41,22,17,8,0,41,25,66,17,3,110,27,50,7,0,85,28,55,12,0,92,18,52,0,0,70,27,137,8,0,178,6,25,3,0,39,5,4,0,0,8,272,458,136,14,876
210031440,19,13,3,0,34,9,0,0,0,7,3,4,3,0,8,4,3,9,0,16,19,5,10,0,38,10,13,21,0,40,80,25,20,0,130,38,30,32,0,104,41,45,34,0,124,40,56,26,0,117,27,47,18,0,97,25,66,23,0,117,55,97,30,7,188,56,81,18,6,152,56,65,4,0,130,18,55,6,0,73,43,112,3,0,161,22,37,12,3,69,20,12,9,0,35,584,761,277,27,1645
210031535,28,24,16,3,69,8,4,5,0,17,5,21,6,0,29,8,6,19,7,31,27,23,32,6,82,22,28,46,0,95,152,56,47,8,262,84,58,75,10,220,90,114,70,12,293,90,130,68,20,314,63,103,55,7,220,66,126,34,7,238,162,224,64,9,464,152,172,32,4,364,107,136,16,9,258,71,80,11,5,159,98,190,10,3,303,54,93,41,0,186,20,24,14,0,59,1300,1605,661,108,3678
210031536,12,5,10,0,28,6,0,5,0,12,0,0,3,0,8,4,0,9,0,13,12,8,13,0,41,12,12,17,0,37,74,22,24,3,120,35,25,26,8,95,62,59,43,9,174,71,56,40,9,177,45,53,31,7,129,58,69,21,6,159,131,142,38,10,330,91,107,13,0,214,82,112,10,6,205,51,69,4,4,133,88,153,7,3,247,31,44,15,0,96,14,10,7,0,33,898,941,340,71,2253
210031537,17,8,6,0,26,3,0,0,0,6,0,0,0,0,4,7,0,3,0,12,19,0,9,0,34,10,5,9,0,28,49,14,11,3,78,36,12,28,4,74,43,21,27,9,96,51,28,24,5,107,37,53,23,5,115,47,42,18,5,111,120,122,39,5,282,99,109,26,7,234,88,136,20,5,248,67,92,11,0,165,125,274,13,7,424,24,39,17,0,80,14,8,0,0,28,852,960,289,44,2147
210031538,30,9,20,0,61,11,4,0,0,16,3,3,10,0,18,8,4,12,0,17,38,9,25,0,77,14,16,41,0,74,124,28,38,8,194,62,44,55,8,171,83,57,78,3,222,118,103,61,10,290,78,101,50,9,237,76,115,53,8,262,209,285,87,20,598,215,226,37,10,490,179,291,33,7,506,145,170,19,4,340,223,576,15,0,824,47,80,44,6,177,26,20,9,3,61,1698,2144,693,93,4627
210041240,35,0,8,0,43,10,0,5,0,10,8,0,9,0,12,12,0,8,0,19,33,3,23,3,63,17,13,33,3,66,81,18,41,4,148,108,24,57,9,197,101,39,64,6,206,132,85,60,3,281,61,102,44,3,217,87,99,33,4,230,183,298,66,0,544,142,280,39,3,470,116,203,23,5,346,56,175,4,0,243,120,444,16,0,582,32,127,34,5,196,12,15,11,0,34,1341,1928,589,56,3913
210041539,12,0,3,0,19,4,0,4,0,10,0,0,0,0,0,0,0,3,0,8,4,0,11,3,13,4,0,19,0,23,36,12,12,0,63,22,14,12,0,48,24,22,27,5,74,41,54,23,4,120,18,47,20,0,90,43,48,15,0,106,102,148,31,0,281,80,113,7,4,211,74,76,9,4,164,33,54,0,0,88,40,69,0,0,112,13,26,11,0,46,3,12,0,5,18,553,708,212,26,1498
210041540,31,5,11,0,49,8,0,6,0,12,3,5,7,0,10,7,3,13,0,16,23,4,24,0,57,19,0,46,3,72,145,8,59,0,210,119,31,73,3,222,113,50,102,3,272,125,72,66,15,275,88,106,68,0,257,91,100,63,3,258,194,334,77,13,612,146,290,37,0,479,105,231,35,4,372,56,142,9,0,213,111,323,14,3,450,42,118,58,0,223,20,14,13,0,39,1430,1839,762,52,4093
210041541,15,7,10,0,27,8,0,0,0,4,7,0,9,0,7,0,0,13,0,14,22,4,12,3,39,22,9,31,0,66,93,10,28,4,137,67,16,63,0,150,78,44,59,5,181,73,87,63,4,220,52,88,46,4,190,80,95,33,4,203,179,264,59,3,511,136,236,30,0,406,95,172,13,0,289,52,126,10,0,189,84,252,4,0,336,25,101,41,0,170,9,12,3,3,28,1096,1522,540,30,3193
210051242,29,27,33,3,92,9,7,10,4,29,7,15,28,0,49,7,5,37,0,49,41,42,43,0,127,21,59,67,5,147,141,79,78,6,300,73,128,108,13,316,44,158,101,15,324,94,164,76,8,336,49,106,33,14,198,62,95,29,9,191,103,165,43,16,328,52,111,27,7,189,37,61,9,6,108,18,36,4,0,58,14,66,9,3,91,34,69,40,3,141,22,27,27,0,68,850,1406,785,107,3156
210051243,39,39,28,6,103,7,9,4,3,26,11,18,21,3,45,7,19,40,0,66,48,51,51,3,158,34,56,62,4,160,222,122,77,3,428,103,151,115,13,383,86,197,100,7,391,85,231,84,15,420,28,151,58,7,249,35,160,42,10,248,65,231,56,6,361,39,127,30,6,207,19,80,15,3,112,17,44,4,0,65,7,84,16,0,101,29,125,44,5,203,25,39,26,9,101,904,1918,895,102,3811
210051245,48,21,21,0,93,17,9,9,0,30,11,5,17,0,34,8,8,19,0,39,61,8,32,0,100,38,22,47,0,104,244,57,72,3,377,153,75,105,8,347,126,75,92,10,309,138,153,101,13,410,79,152,75,0,313,75,139,63,4,286,192,323,112,7,631,156,299,53,7,513,111,260,41,3,414,63,166,18,5,251,85,358,30,3,474,59,143,53,0,254,33,29,8,5,75,1717,2296,966,74,5054
210051246,57,30,14,0,106,24,3,4,0,33,13,14,8,0,39,10,11,19,0,42,37,14,20,0,76,34,36,34,4,108,160,64,55,0,277,124,83,53,7,260,104,161,76,4,336,125,196,73,3,396,89,207,54,0,347,79,205,39,3,325,213,513,102,11,842,187,432,47,5,674,130,386,41,4,567,81,310,18,0,410,144,737,28,5,912,54,222,45,0,321,30,35,10,0,79,1693,3662,736,55,6146
