SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
213051464,27,29,15,8,3,0,87,3,4,5,0,0,0,8,0,7,4,0,0,0,16,6,9,7,4,0,0,28,5,9,6,0,3,0,15,8,18,6,4,0,0,29,14,21,9,5,4,0,54,16,47,7,0,5,0,72,17,65,18,8,9,0,116,18,107,20,13,4,0,164,45,136,15,18,6,0,223,67,229,45,13,14,5,372,48,144,10,3,4,0,218,42,132,33,12,3,0,215,58,148,36,9,0,0,260,80,224,70,6,13,0,397,19,72,23,0,0,0,114,17,53,16,6,0,0,97,18,76,29,5,5,3,135,534,1516,364,112,83,19,2626
213051466,13,52,15,0,3,0,82,0,0,0,0,0,0,8,4,9,0,0,0,0,12,3,11,0,0,0,0,14,10,13,3,4,0,0,37,8,18,0,3,8,0,39,11,44,11,3,0,4,78,20,73,9,6,7,0,121,23,102,15,3,3,0,151,29,142,14,11,3,0,208,40,171,24,9,5,0,248,69,334,37,19,18,0,482,40,202,20,12,0,0,278,29,189,17,3,0,0,238,37,242,23,9,10,5,315,39,248,28,4,8,0,337,14,66,3,7,0,0,90,14,68,0,0,0,0,88,26,151,15,12,3,0,217,436,2148,247,101,87,16,3032
213051467,27,23,17,0,10,4,86,3,5,3,0,5,0,19,13,9,11,0,11,0,41,14,5,14,4,5,0,40,19,13,15,4,15,3,67,30,38,24,11,14,0,126,33,46,18,9,10,0,120,47,83,27,24,28,4,215,48,86,39,24,16,3,222,41,96,36,8,14,4,200,37,60,20,0,4,0,127,34,86,29,12,5,3,174,14,26,10,5,6,0,65,3,13,7,0,0,0,25,21,40,18,4,0,0,81,22,31,10,3,5,5,72,3,8,4,0,0,0,24,5,8,4,0,0,0,15,24,42,28,8,10,3,129,448,733,339,128,161,32,1846
213051468,20,25,12,0,5,0,60,0,0,6,0,0,0,7,19,8,0,0,3,0,37,16,7,12,3,0,0,35,23,18,15,5,10,0,74,29,26,24,11,12,0,95,34,28,30,6,20,4,124,76,75,36,14,20,0,219,70,147,42,18,15,9,295,106,177,38,14,21,7,360,116,199,27,22,6,5,381,128,277,41,14,13,4,475,83,141,27,3,0,0,265,44,112,19,5,0,0,182,46,116,23,6,5,0,207,42,102,24,5,7,0,178,15,28,10,0,3,0,57,11,30,7,4,0,0,44,42,90,28,11,9,4,169,916,1609,419,151,146,35,3272
213051579,11,26,6,0,0,0,36,5,6,0,4,0,0,9,0,4,0,0,0,0,5,5,3,0,0,0,0,4,8,3,3,0,0,0,18,4,19,3,0,0,0,31,7,28,13,3,0,0,53,22,61,11,8,7,0,114,36,104,12,5,3,0,166,43,158,23,13,9,5,245,57,186,17,9,6,0,274,68,234,23,8,3,0,339,29,119,12,8,0,0,169,27,58,6,5,0,0,97,27,36,7,3,6,0,82,14,79,9,4,0,0,105,6,20,4,0,0,0,25,13,24,0,4,0,0,45,30,74,14,12,4,0,127,402,1251,160,86,35,10,1949
213051580,18,44,16,3,3,0,89,0,4,5,0,3,0,21,3,8,10,0,4,0,28,5,5,12,3,0,0,31,12,19,10,5,6,0,47,12,28,9,0,3,0,45,14,44,23,9,11,3,92,18,53,26,8,10,0,111,19,77,21,12,6,4,130,30,79,29,10,11,0,162,27,96,19,10,9,0,155,52,128,39,5,18,0,240,22,79,17,3,8,0,129,24,81,15,3,3,0,128,29,90,30,5,10,0,164,26,86,33,4,7,3,152,12,24,15,0,0,0,53,10,25,5,0,0,0,39,34,64,24,6,9,0,131,356,1030,345,88,121,13,1951
213051581,11,23,13,0,0,0,51,0,8,0,0,0,0,8,6,10,3,0,0,0,20,3,3,0,5,0,0,15,10,11,3,0,0,0,22,7,10,0,0,5,0,25,5,26,11,0,0,0,43,18,33,11,7,5,0,71,21,58,9,6,12,0,105,33,65,16,3,3,0,126,14,64,8,3,7,0,94,42,128,25,12,6,3,215,25,91,3,3,0,0,128,28,74,7,3,3,0,119,21,63,11,0,0,0,104,19,101,22,0,3,0,146,7,16,6,0,0,0,34,4,24,3,0,0,0,33,23,57,11,0,4,0,91,300,855,170,55,57,6,1447
213051582,0,15,0,0,0,0,15,0,3,0,0,0,0,3,0,4,0,0,0,0,3,0,4,0,0,0,0,5,5,4,0,0,0,0,5,9,0,0,0,0,0,9,3,16,0,0,0,0,27,10,29,4,0,4,0,49,20,71,3,4,0,0,103,35,117,10,4,5,0,174,61,183,10,8,4,0,271,72,205,15,11,10,7,319,44,150,8,6,0,0,213,22,95,6,7,0,0,131,18,79,6,0,0,0,106,17,48,13,5,4,0,77,7,20,4,0,0,0,30,5,23,0,3,0,0,33,27,69,7,3,4,3,119,369,1131,95,54,32,18,1694
213051583,8,61,8,4,3,4,92,3,5,0,0,0,0,7,5,14,6,4,4,0,38,5,11,7,4,5,0,31,13,24,5,3,0,0,53,15,37,25,8,6,0,84,20,77,15,4,3,0,121,41,136,30,14,6,0,230,54,249,43,17,3,0,372,64,336,37,18,14,3,472,72,360,47,14,11,0,501,102,450,77,25,15,5,682,43,212,31,7,11,0,296,40,143,21,10,10,0,222,40,120,27,7,11,0,206,32,137,53,9,6,0,244,13,46,10,0,4,0,78,10,28,16,4,4,0,61,47,179,44,19,8,4,299,640,2634,506,175,120,22,4095
213051584,3,6,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,9,0,6,0,0,23,5,30,0,0,0,0,37,11,38,6,0,0,0,56,28,72,5,0,4,0,111,39,126,7,6,3,0,182,66,167,14,5,5,0,253,32,114,8,0,5,0,162,17,68,10,4,0,0,105,16,58,4,0,0,0,84,8,43,3,3,0,0,58,5,14,0,0,0,0,22,7,19,3,0,0,0,26,15,52,8,0,0,0,72,271,826,66,32,23,4,1219
213051585,13,15,7,0,0,0,38,5,0,0,0,0,0,3,5,6,0,0,0,0,15,5,8,4,0,0,0,12,8,12,10,6,4,0,35,10,8,10,4,4,3,39,11,12,6,10,3,0,41,22,57,16,8,6,3,107,28,101,14,6,7,5,162,22,137,26,8,7,0,199,30,130,14,12,10,0,193,35,154,36,12,15,0,249,14,65,8,3,0,0,93,13,57,9,0,0,0,76,19,42,13,0,3,0,81,11,49,11,3,0,0,79,4,14,3,0,0,0,23,7,15,4,0,0,0,22,19,55,17,7,8,0,108,268,936,210,74,71,11,1576
213051586,4,15,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,9,0,0,0,0,16,6,5,0,0,0,0,10,8,19,0,0,0,0,38,18,41,3,4,4,0,68,33,68,4,8,5,0,120,41,99,11,3,0,0,153,62,174,14,11,3,3,266,47,129,12,5,0,0,200,32,102,15,0,7,0,158,22,84,6,0,0,0,116,22,84,3,9,6,0,117,10,18,5,0,3,0,37,10,22,0,0,0,0,29,37,76,4,0,0,0,117,345,954,79,42,24,13,1461
213051587,12,20,4,0,3,0,35,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,8,3,0,0,0,9,0,8,0,6,0,0,14,3,13,0,5,3,0,20,9,27,5,0,0,0,50,11,51,9,5,0,0,73,18,78,10,12,0,0,115,23,115,12,8,12,0,171,37,114,5,4,3,0,164,33,166,26,10,3,0,237,25,96,8,3,3,0,136,20,71,14,0,5,0,107,25,86,9,3,6,0,133,30,80,7,6,0,0,133,7,28,3,0,0,0,40,5,28,0,0,0,0,37,23,70,5,7,3,0,104,293,1060,122,65,48,8,1593
213051588,9,33,11,3,0,0,57,4,4,0,0,0,0,7,3,3,4,0,0,0,15,0,8,3,0,0,0,9,3,14,7,0,0,0,25,9,39,9,4,5,0,69,6,51,11,14,4,0,93,22,111,16,10,15,0,171,39,151,20,21,6,3,238,54,220,23,22,3,0,327,51,190,26,13,0,7,285,65,277,29,14,4,0,383,28,133,7,11,3,0,188,12,87,16,3,4,5,127,21,85,13,4,4,0,132,15,118,12,7,0,3,149,8,34,16,0,0,0,58,9,28,0,6,5,0,45,19,112,20,12,12,0,173,370,1681,251,145,78,21,2545
213051589,13,10,0,0,4,0,29,0,0,0,0,0,0,3,0,3,0,3,0,0,8,7,0,0,0,0,0,10,6,9,5,0,6,0,19,5,14,3,0,0,0,24,10,18,4,0,8,0,40,16,44,5,8,9,0,81,22,72,8,11,7,0,116,36,118,14,19,11,3,196,50,112,6,8,3,0,178,53,120,17,6,6,0,207,23,55,5,0,0,0,89,10,37,5,3,0,0,55,8,43,10,0,0,0,63,15,24,9,0,0,0,63,0,9,0,0,0,0,7,5,12,4,0,0,0,14,10,32,14,5,0,0,64,293,727,113,68,63,11,1280
213051590,15,17,3,0,0,0,39,3,3,0,0,3,0,17,0,0,7,0,3,0,24,3,3,5,0,3,0,17,5,16,14,5,9,0,52,9,18,18,10,12,0,64,27,55,17,16,12,0,126,43,82,34,21,12,4,193,56,123,34,22,12,3,248,43,155,29,12,7,0,247,33,135,27,9,6,0,213,65,152,36,20,10,0,283,25,63,9,8,4,0,110,15,30,6,0,4,0,48,19,36,12,3,0,0,73,11,32,12,3,3,0,64,6,14,0,0,0,0,18,8,16,7,0,0,0,31,15,50,22,5,11,0,111,409,1008,294,143,123,11,1988
214011370,21,18,17,4,19,0,76,3,0,3,0,0,0,15,12,4,9,0,13,0,38,11,8,5,5,15,0,48,16,10,15,7,19,0,74,41,29,35,6,24,0,138,57,70,41,18,24,0,221,75,86,53,25,33,4,275,65,121,42,28,27,0,288,107,150,61,34,22,4,385,90,159,30,18,17,0,320,160,193,50,20,18,4,444,64,106,21,8,6,0,198,53,57,12,5,4,0,135,60,87,21,3,4,0,177,47,56,19,6,3,0,140,14,16,8,0,0,0,41,9,7,0,6,3,0,25,40,86,28,9,26,7,200,952,1269,484,209,281,41,3232
214011371,21,11,14,4,5,0,59,5,0,5,0,3,0,25,12,3,9,5,6,0,37,9,11,11,3,6,0,38,23,7,13,4,10,0,62,28,18,13,4,16,3,84,33,38,19,11,17,0,121,40,62,21,14,24,0,167,45,75,27,18,19,0,184,61,88,22,17,19,5,217,68,83,13,13,14,0,198,90,134,29,15,13,3,278,58,76,17,10,11,4,178,44,62,11,0,6,0,118,61,92,25,12,8,0,201,44,83,13,12,4,0,158,17,20,3,0,4,0,56,14,16,9,5,4,0,35,43,51,16,9,10,0,130,709,943,307,151,208,25,2335
214011372,21,9,8,3,9,4,44,4,0,6,0,4,0,12,14,10,8,6,5,0,48,9,4,0,3,7,0,18,23,9,18,15,14,0,68,27,25,10,10,25,0,95,37,36,11,8,27,0,127,45,67,25,19,21,0,170,70,89,21,16,17,4,213,64,84,18,14,14,0,201,61,86,12,15,9,5,184,83,94,18,12,7,3,221,37,47,3,6,3,0,98,27,25,5,0,3,0,62,37,31,15,0,5,0,84,34,36,15,3,7,0,95,3,9,0,5,0,0,18,3,3,6,0,0,0,10,37,27,17,11,15,4,108,640,684,205,142,185,29,1880
214011373,31,18,16,4,15,0,87,0,9,7,0,5,0,23,15,7,7,9,0,0,37,19,13,5,4,0,0,36,24,9,17,0,5,0,54,17,15,28,9,5,0,82,26,41,27,16,15,0,114,23,42,32,4,8,0,102,23,49,23,5,3,0,111,37,64,31,13,10,0,159,20,73,18,9,6,0,119,57,135,52,8,12,0,259,30,85,19,10,5,0,150,27,81,19,10,0,0,135,59,168,41,3,10,0,278,84,255,60,12,12,0,432,14,69,23,3,0,0,124,20,67,24,7,6,0,117,44,73,24,10,9,0,158,570,1271,484,135,125,7,2590
214011374,51,30,35,5,6,0,125,16,9,11,0,0,0,36,23,10,21,5,3,5,60,12,9,9,5,8,0,43,31,19,24,9,14,0,97,37,46,36,7,39,3,164,43,53,38,19,14,4,179,74,103,51,17,24,0,267,70,122,47,9,28,4,278,77,165,48,26,21,4,346,81,141,47,18,12,3,304,112,265,68,16,16,4,484,70,134,31,11,8,0,252,54,108,18,8,4,0,190,80,188,52,12,9,0,344,83,209,67,10,6,0,374,25,61,27,8,3,0,121,19,33,9,3,0,0,71,57,98,65,20,8,3,249,1012,1800,696,204,233,29,3981
214011375,14,13,12,4,5,0,52,8,3,0,6,3,0,15,12,8,10,5,0,0,33,10,9,0,3,8,0,30,23,7,15,8,9,0,61,18,15,15,10,11,0,74,27,35,18,6,12,0,91,27,40,15,8,16,0,111,39,62,17,18,10,0,142,35,92,12,14,13,0,177,33,69,12,10,3,3,130,73,121,26,14,15,6,257,42,70,7,4,5,0,124,41,58,4,0,0,0,111,53,98,8,11,5,0,175,53,105,15,3,4,0,178,13,26,3,0,6,0,53,10,13,4,0,3,0,33,37,51,20,8,17,5,142,582,900,223,125,147,14,1987
214011376,12,15,17,0,6,0,49,4,0,11,0,0,0,19,6,11,3,0,5,0,23,12,12,5,0,0,0,31,11,10,15,7,10,0,51,14,24,19,3,8,0,65,30,39,24,15,13,5,114,46,62,29,12,12,0,165,28,64,24,15,13,0,146,43,102,35,5,7,3,200,49,76,17,7,7,0,159,61,140,57,18,14,0,293,46,68,28,5,5,0,150,29,71,17,3,9,0,129,57,130,30,9,4,0,236,66,106,52,3,0,0,230,13,32,14,0,3,0,68,14,21,11,8,4,0,57,40,48,26,9,11,0,129,579,1034,428,127,129,12,2308
214021377,30,11,8,0,7,0,57,16,3,0,0,0,0,21,16,6,0,0,5,0,26,22,0,3,0,6,0,37,17,5,5,0,3,0,32,9,15,6,3,4,0,38,22,13,8,4,0,0,56,23,19,11,0,6,0,65,33,22,14,3,3,0,77,29,36,13,14,11,0,110,28,27,6,4,3,0,77,48,71,23,11,9,0,158,20,24,12,0,4,0,57,14,30,10,0,3,0,64,30,51,14,12,3,0,111,52,64,27,4,8,0,151,20,22,6,0,0,0,50,20,16,17,0,0,0,50,26,21,11,0,7,0,75,475,449,209,74,85,6,1306
214021378,19,4,7,5,0,0,39,3,3,0,0,0,0,9,3,0,6,0,0,0,9,0,0,5,0,0,0,4,6,0,0,0,0,0,14,5,4,0,0,0,0,16,10,5,6,0,0,0,25,8,7,11,0,0,0,20,11,4,0,0,0,0,19,14,10,5,4,0,0,30,5,12,4,0,0,0,18,18,14,7,0,0,0,42,4,6,0,0,0,0,16,5,10,7,0,0,0,16,8,13,9,0,3,0,34,15,20,14,0,5,0,55,11,16,7,0,6,0,34,37,36,14,0,0,0,87,15,15,4,0,5,0,44,186,182,107,14,18,5,515
214021379,31,10,8,9,14,0,73,11,0,8,0,5,0,25,27,14,4,4,6,0,54,6,4,3,8,9,3,34,28,12,17,5,8,0,75,39,31,22,15,16,4,122,43,43,31,10,19,3,150,46,77,34,19,24,4,208,73,94,28,24,18,0,238,85,129,39,14,12,6,290,62,111,35,18,11,0,240,93,146,46,15,15,0,312,42,78,10,5,0,0,133,21,57,10,3,0,3,95,60,97,30,10,10,0,203,59,114,29,0,4,0,211,25,34,8,0,0,0,74,14,27,9,0,4,0,68,59,49,25,14,14,3,164,820,1136,400,178,201,19,2759
214021381,39,37,23,0,6,0,101,0,4,0,0,0,0,12,17,6,10,3,3,0,39,7,7,4,0,0,0,18,13,15,15,0,3,0,43,22,20,14,0,7,0,59,24,29,26,7,10,0,100,26,30,36,5,0,0,99,10,43,19,4,0,0,88,21,40,35,6,5,0,111,12,36,18,4,4,0,82,44,110,48,10,10,0,219,17,57,25,5,8,0,98,13,58,28,9,4,0,106,40,160,40,7,10,0,260,66,346,86,14,12,0,513,43,172,49,7,0,0,267,33,174,41,17,5,0,278,37,64,43,5,6,0,159,503,1400,560,115,89,3,2667
214021382,49,11,20,6,7,0,99,14,3,7,5,0,0,22,13,7,13,0,4,0,38,11,9,8,0,3,0,26,22,10,13,0,4,0,49,20,12,19,10,5,0,72,35,37,15,8,8,0,113,24,39,23,10,13,0,110,28,58,35,8,10,0,136,33,70,23,13,13,4,146,23,69,31,7,6,0,133,37,165,66,10,13,0,296,24,81,32,3,3,0,153,32,85,15,8,3,0,146,50,158,41,8,4,0,263,72,252,83,22,12,0,438,21,89,30,8,0,0,142,30,89,25,5,3,0,154,32,60,40,13,7,0,154,579,1312,536,142,119,15,2697
214021383,45,9,7,0,6,0,68,15,5,0,5,0,0,22,18,6,4,0,3,0,37,20,6,6,6,6,0,36,23,14,12,0,3,0,47,26,13,18,3,10,0,68,36,19,16,3,9,0,86,42,35,19,10,9,0,117,39,42,16,19,6,0,125,49,60,22,8,10,0,140,46,57,8,5,3,0,119,66,85,29,11,5,0,198,21,38,11,3,0,0,78,24,37,13,4,4,0,75,49,55,30,0,6,0,146,62,81,17,8,0,0,172,31,36,7,0,3,0,80,32,40,19,5,3,0,98,55,33,11,0,9,0,106,690,683,262,94,100,8,1841
214021384,34,6,8,3,8,0,61,10,0,5,0,0,0,21,21,7,3,0,6,0,33,18,3,6,4,8,0,34,24,8,9,4,9,0,52,36,19,23,5,8,0,93,37,46,16,3,21,0,129,48,35,26,21,22,4,160,41,60,28,12,18,0,154,49,68,30,18,12,0,181,50,68,13,20,11,0,168,77,122,31,16,8,0,256,39,82,11,4,3,0,139,31,48,9,0,0,0,93,43,66,28,7,3,0,141,50,67,28,5,10,0,158,24,18,10,0,0,0,53,6,20,6,0,0,0,34,39,45,27,14,13,6,136,677,792,300,134,167,15,2079
214021385,37,22,15,3,10,3,88,16,5,6,0,3,0,35,20,12,16,0,9,0,61,16,6,6,4,4,0,36,33,6,17,8,9,0,73,48,20,21,8,21,0,123,39,23,24,9,28,0,126,55,56,48,17,15,0,203,66,71,43,19,16,0,208,66,110,54,21,13,3,266,53,96,17,8,9,0,187,94,157,40,10,11,0,316,58,91,21,13,10,0,181,32,48,13,8,8,0,115,51,137,33,10,5,0,233,59,118,48,7,5,0,240,28,37,18,3,0,0,86,17,37,16,5,0,0,84,43,70,31,4,3,0,158,837,1130,486,152,197,15,2821
214021591,23,13,15,0,9,0,55,4,4,4,0,0,0,14,8,5,7,0,0,0,19,7,6,3,5,9,0,28,17,5,10,3,7,0,48,18,13,17,10,19,0,78,15,21,19,12,8,0,74,16,40,22,12,12,3,106,28,58,29,11,14,0,131,31,70,20,16,18,0,158,25,74,18,12,9,0,144,37,111,38,17,8,4,209,25,91,17,10,3,0,141,19,56,11,4,0,0,101,39,120,38,9,3,0,210,50,130,36,5,12,0,230,24,27,18,0,4,0,79,8,21,7,0,0,0,35,26,40,18,6,14,0,112,417,909,350,130,152,10,1968
214021592,25,3,6,4,5,4,47,3,3,3,0,0,0,10,13,0,6,0,0,0,20,8,0,3,0,3,0,17,22,0,0,0,5,0,30,5,3,5,3,5,0,28,16,8,4,0,5,0,31,14,8,5,0,6,0,33,16,10,3,0,0,0,37,22,10,16,7,7,0,61,17,6,4,0,0,0,31,35,42,9,6,3,0,98,12,24,8,0,5,0,46,10,18,4,3,0,0,35,21,38,4,7,0,0,72,43,41,16,4,5,0,101,16,29,19,3,5,0,63,24,29,16,0,0,0,73,17,13,6,0,4,0,42,337,291,147,44,52,3,876
215011386,8,5,7,3,0,0,25,4,0,0,0,0,0,13,13,9,5,0,0,0,26,10,10,8,8,3,0,35,21,19,11,6,6,3,67,25,45,6,14,11,3,104,28,39,8,16,9,0,98,29,41,16,14,9,0,110,20,31,7,0,3,0,62,19,20,4,4,7,0,49,8,14,6,0,0,0,17,11,14,14,3,0,0,39,4,0,0,0,0,0,8,3,6,0,0,0,0,10,7,12,12,0,0,0,23,8,3,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,9,10,9,5,0,4,0,36,229,280,112,72,57,8,758
215011387,8,14,0,0,0,0,26,6,0,0,0,0,0,3,10,3,0,3,0,0,16,5,5,0,0,0,0,7,12,6,3,3,0,0,26,5,14,3,0,3,0,28,13,7,4,3,0,0,27,15,14,0,3,0,0,35,3,3,0,6,0,0,14,0,6,0,4,0,0,11,0,11,0,0,0,0,15,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,7,6,6,0,0,0,0,12,0,4,0,0,0,0,3,3,4,0,0,0,0,3,9,9,0,0,0,0,23,100,117,25,22,19,0,286
215011388,16,13,10,3,6,0,49,8,5,0,0,3,0,18,16,13,6,4,8,0,45,23,17,12,5,9,0,58,41,45,24,12,6,0,137,52,91,25,27,14,8,210,66,134,22,15,19,4,259,78,110,27,12,15,0,251,36,100,22,11,3,0,171,46,83,20,6,4,0,158,22,46,6,0,5,0,80,24,62,11,3,4,0,105,9,22,7,6,0,0,33,7,6,0,0,0,0,20,11,25,9,0,3,0,51,14,32,10,0,0,0,60,7,3,0,0,0,0,15,5,10,0,0,0,0,12,21,26,15,0,5,0,72,508,838,231,116,103,10,1803
215011389,13,10,4,0,0,0,26,4,0,0,0,0,0,6,0,0,5,4,0,0,11,5,3,7,3,3,0,16,5,8,8,0,3,0,25,10,10,6,0,0,0,33,15,13,7,0,0,0,33,11,12,6,0,0,0,32,12,8,7,3,0,0,31,5,8,0,3,0,0,14,4,3,0,0,0,0,16,4,14,5,0,0,0,24,3,4,0,0,0,0,10,3,0,0,0,0,0,3,0,10,4,0,0,0,15,7,4,4,0,0,0,17,3,3,0,0,0,0,4,0,0,0,0,0,0,0,12,10,4,0,0,0,21,118,128,57,13,17,0,333
215011390,16,14,3,0,0,0,35,9,9,3,0,9,0,26,21,14,9,10,8,0,54,25,20,7,6,5,0,55,31,38,7,12,5,0,86,32,37,8,3,6,0,80,10,30,12,5,3,0,52,8,14,4,0,0,0,29,6,10,5,0,0,0,19,4,6,5,0,0,0,17,0,0,0,0,0,0,3,4,10,0,0,0,0,16,0,4,0,0,0,0,4,6,0,0,0,0,0,6,0,5,0,0,0,0,8,4,5,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,4,21,16,6,0,0,0,38,199,211,67,38,36,8,554
215011391,0,5,9,0,3,0,21,3,0,0,0,0,0,8,3,3,5,0,0,0,14,0,0,3,0,5,0,14,9,9,3,7,8,0,45,9,15,7,4,4,0,49,9,9,3,0,6,0,28,6,13,10,0,0,0,25,3,4,3,0,0,0,15,0,7,5,0,0,0,18,6,0,0,0,0,0,9,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,4,0,0,0,13,76,97,50,22,21,0,274
215011392,7,3,4,0,0,0,16,3,0,0,0,4,0,9,15,5,0,4,4,0,26,16,18,14,3,5,3,57,44,32,10,3,10,0,103,38,43,18,10,3,0,113,29,49,8,10,9,0,105,27,48,12,5,0,0,92,16,27,5,0,0,0,51,15,29,7,0,3,0,52,5,8,0,0,0,0,21,8,9,4,0,0,0,20,4,3,0,0,0,0,14,5,0,0,0,0,0,6,5,4,4,0,0,0,14,3,0,0,0,0,0,8,3,0,4,0,0,0,10,0,0,0,0,0,0,3,13,8,6,0,4,0,29,247,300,108,40,40,13,753
215011393,9,12,8,0,0,0,26,5,0,0,3,0,0,8,10,3,0,0,0,0,16,0,8,3,0,0,0,12,13,9,0,0,0,0,19,14,14,4,0,0,0,28,3,6,0,0,7,0,15,3,6,4,0,0,0,17,4,0,0,0,0,0,7,0,3,0,0,0,0,3,0,5,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,0,0,26,70,76,24,12,9,0,190
215011394,20,15,5,3,0,0,43,11,6,5,0,3,0,21,20,8,3,5,9,0,51,23,18,3,6,9,0,56,27,33,7,13,11,0,93,19,31,10,6,0,0,63,20,19,3,0,7,0,44,6,12,4,0,0,0,27,0,9,4,0,0,0,10,3,8,0,0,0,0,14,0,6,0,0,0,0,8,4,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,4,0,0,0,0,9,0,4,0,0,0,0,4,0,0,0,0,0,0,4,7,3,0,0,0,0,9,164,170,44,35,34,7,459
