SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
20505110105,23,0,3,0,0,0,0,26
20505110107,54,9,4,3,0,0,0,70
20505110108,21,5,0,0,0,0,0,26
20505110109,48,5,0,0,0,0,0,49
20505110110,32,0,0,0,0,0,0,34
20505110111,28,5,0,0,0,0,0,36
20505110112,25,0,4,0,0,0,0,28
20505110113,25,5,0,0,0,0,0,34
20505110114,23,0,0,0,0,0,0,19
20505110115,50,6,5,0,0,0,0,57
20505110116,32,7,0,0,0,0,0,42
20505110117,24,0,4,0,0,0,0,29
20505110118,53,3,4,0,0,0,0,59
20505110119,49,7,0,0,0,0,0,55
20505110120,14,3,6,0,0,0,0,16
20505110121,33,0,5,0,0,0,0,33
20505110122,65,0,0,0,0,0,0,69
20505110123,26,6,0,0,0,0,0,33
20505110124,33,4,0,0,0,0,0,38
20505110125,42,3,4,0,0,0,0,43
20505110126,28,0,0,0,0,0,0,32
20505110127,40,0,5,0,0,0,0,42
20505110128,36,3,3,0,0,0,0,43
20505110129,41,0,3,0,0,0,0,42
20505110130,56,3,0,0,0,0,0,68
20505110131,22,0,0,0,0,0,0,17
20505110132,28,5,6,0,0,0,0,31
20505110133,49,0,0,0,3,0,0,51
20505110134,43,6,0,0,0,0,0,45
20505110136,23,0,6,0,0,0,0,28
20505110137,24,4,0,0,0,0,0,25
20505110138,31,0,0,0,0,0,0,36
20505110201,43,0,4,0,0,0,0,50
20505110202,54,9,0,0,0,0,0,58
20505110203,3,0,0,0,0,0,0,3
20505110204,28,0,0,0,0,0,0,30
20505110205,18,3,4,0,0,0,3,26
20505110206,56,0,0,0,0,0,0,54
20505110207,34,0,6,0,0,0,0,40
20505110208,27,0,0,0,0,0,0,26
20505110209,56,3,0,0,0,0,0,59
20505110210,41,5,3,0,0,0,0,50
20505110211,17,5,0,0,0,0,0,16
20505110212,36,4,0,0,0,0,0,37
20505110301,54,10,7,0,0,0,0,66
20505110302,16,0,0,0,0,0,0,20
20505110303,93,5,3,0,0,0,0,99
20505110304,26,0,3,0,0,0,0,28
20505110305,49,10,3,0,0,0,0,57
20505110306,16,3,0,0,0,0,0,18
20505110307,43,5,0,0,0,0,0,48
20505110308,45,3,0,0,0,0,0,50
20505110309,150,15,6,0,0,0,0,175
20505110310,12,4,0,0,0,0,0,15
20505110311,71,6,11,3,0,0,0,93
20505110312,40,3,0,0,0,0,0,41
20505110313,39,4,0,0,0,0,0,49
20505110314,26,4,0,0,0,0,0,31
20505110315,7,0,0,0,0,0,0,7
20505110316,30,6,0,0,0,0,0,34
20505110317,42,5,5,0,0,0,0,52
20505110318,44,4,3,0,0,0,0,49
20505110319,38,5,0,0,0,0,0,40
20505110320,29,5,0,0,0,0,0,28
20505110321,40,7,4,0,0,0,0,49
20505110322,30,0,0,0,0,0,0,30
20505110323,51,5,3,0,0,0,0,61
20505110324,25,0,0,0,0,0,0,33
20505110325,51,3,4,5,0,0,0,57
20505110326,26,4,0,0,0,0,0,35
20505110327,38,0,4,0,0,0,0,44
20505110328,16,6,0,0,0,0,0,23
20505110329,15,0,0,0,0,0,0,15
20505110330,26,3,0,0,0,0,0,34
20505110331,19,7,3,0,0,0,0,24
20505110332,11,4,0,0,0,0,0,12
20505110333,18,3,8,0,0,0,0,29
20505110334,29,5,0,0,0,0,0,34
20505110401,22,0,0,0,0,0,0,28
20505110402,14,0,0,0,0,0,0,14
20505110403,45,10,0,0,0,0,0,58
20505110404,23,5,0,0,0,0,0,30
20505110405,31,3,4,0,0,0,0,39
20505110406,31,6,3,0,0,0,0,37
20505110407,0,0,0,0,0,0,0,0
20505110408,20,0,3,0,0,0,0,21
20505110409,16,7,3,0,0,0,0,25
20505110410,16,3,0,0,0,0,0,18
20505110411,37,7,3,0,0,0,0,42
20505110412,16,6,0,0,0,0,0,23
20505110413,20,4,3,0,0,0,0,23
20505110414,34,5,0,0,0,0,0,40
20505110415,26,3,5,0,0,0,0,28
20505110416,37,0,0,0,0,0,0,40
20601110601,49,3,0,0,0,0,0,57
20601110605,39,0,0,0,0,0,0,40
20601110606,24,0,0,0,0,0,0,24
20601110608,47,3,0,0,0,0,0,50
20601110609,34,3,0,0,0,0,0,41
20601110610,9,0,0,0,0,0,0,12
20601110611,48,5,0,0,0,0,0,50
20601110612,44,4,0,0,0,0,0,48
20601110613,39,0,0,0,0,0,0,41
20601110614,43,0,0,0,0,0,0,46
20601110615,41,4,0,0,0,0,0,42
20601110616,49,5,0,0,0,0,0,52
20601110617,46,0,0,0,0,0,0,54
20601110618,36,0,0,0,0,0,0,38
20601110619,24,0,0,0,0,0,0,28
20601110620,9,0,0,0,0,0,0,12
20601110621,25,0,0,0,0,0,0,25
20601110622,25,0,0,0,0,0,0,25
20601110623,50,5,0,0,0,0,0,60
20601110624,21,0,0,0,0,0,0,23
20601110625,18,0,0,0,0,0,0,18
20601110626,21,0,0,0,0,0,0,20
20601110627,31,0,0,0,0,0,0,31
20601110628,18,0,0,0,0,0,0,18
20601110629,31,0,0,0,0,0,0,31
20601110630,9,0,0,0,0,0,0,9
20601110701,65,0,0,0,0,0,0,67
20601110702,46,4,4,0,0,0,0,50
20601110703,39,0,0,0,0,0,0,39
20601110704,43,3,0,0,0,0,0,44
20601110705,48,0,0,0,0,0,0,49
20601110706,66,5,5,0,0,0,0,76
20601110707,78,0,3,0,0,0,0,82
20601110708,27,3,0,0,0,0,0,35
20601110710,15,0,0,0,0,0,0,15
20601110712,48,0,0,0,0,0,0,51
20601110713,57,0,0,0,0,0,0,62
20601110714,46,0,3,0,0,0,0,56
20601110715,46,3,0,0,0,0,0,49
20601110716,33,0,0,0,0,0,0,39
20601110717,40,0,0,0,0,0,0,37
20601110718,31,6,0,0,0,0,0,34
20601110719,35,0,0,0,0,0,0,36
20601110720,32,3,0,0,0,0,0,29
20601110721,35,0,0,0,0,0,0,39
20601110722,12,0,0,0,0,0,0,17
20601110723,36,0,0,0,0,0,0,36
20601110724,37,0,0,0,0,0,0,37
20601110725,58,0,0,0,0,0,0,60
20601110726,53,3,0,0,0,0,0,61
20601110727,22,4,0,0,0,0,0,28
20601110728,39,0,0,0,0,0,0,38
20601110729,29,0,0,0,0,0,0,29
20601110730,8,0,0,0,0,0,0,6
20601110731,64,0,0,0,0,0,0,63
20601110732,16,0,0,0,0,0,0,16
20601110733,9,0,0,0,0,0,0,9
20601110734,13,0,0,0,0,0,0,12
20601110735,13,0,0,0,0,0,0,13
20601110736,21,0,0,0,0,0,0,20
20601110901,67,0,0,0,0,0,0,67
20601110902,56,4,0,0,0,0,0,67
20601110903,44,0,0,0,0,0,0,46
20601110904,60,7,0,0,0,0,0,66
20601110905,40,4,0,0,0,0,0,42
20601110906,90,0,4,0,0,0,0,91
20601110907,70,3,0,0,0,0,0,74
20601110908,54,0,0,0,0,0,0,51
20601110909,72,4,0,0,0,0,0,74
20601110910,49,0,0,0,0,0,0,61
20601110911,71,3,0,0,0,0,0,74
20601110912,62,9,0,0,0,0,0,63
20601110913,71,3,0,0,0,0,0,73
20601110914,55,4,0,0,0,0,0,57
20601110915,71,0,0,0,0,0,0,72
20601110916,53,3,0,0,0,0,0,57
20601110917,69,8,4,0,0,0,0,76
20601110918,80,3,0,0,0,0,0,84
20601110919,35,5,0,0,0,0,0,45
20601110920,51,0,0,0,0,0,0,57
20601110921,48,0,0,0,0,0,0,46
20601110922,55,0,0,0,0,0,0,57
20601110923,61,4,5,0,0,0,0,64
20601110924,45,0,0,0,0,0,0,50
20601149501,49,0,0,0,0,0,0,50
20601149502,11,0,0,0,0,0,0,12
20601149503,27,0,0,0,0,0,0,29
20601149504,46,0,0,0,0,0,0,49
20601149505,12,0,0,0,0,0,0,11
20601149506,41,0,0,0,0,0,0,43
20601149507,41,0,0,0,0,0,0,41
20601149508,12,0,0,0,0,0,0,13
20601149509,20,0,0,0,0,0,0,21
20601149510,28,0,0,0,0,0,0,36
20601149511,41,0,0,0,0,0,0,41
20601149512,25,4,0,0,0,0,0,29
20601149513,13,0,0,0,0,0,0,17
20601149514,25,0,0,0,0,0,0,27
20601149515,39,5,0,0,0,0,0,42
20601149516,30,0,0,0,0,0,0,30
20601149517,13,0,0,0,0,0,0,13
20601149518,19,0,0,0,0,0,0,19
20601149519,52,0,0,0,0,0,0,47
20601149520,49,0,0,0,0,0,0,48
20601149521,32,0,0,0,0,0,0,30
20601149522,46,3,0,0,0,0,0,50
20601149523,17,0,0,0,0,0,0,17
20601149524,6,3,0,0,0,0,0,9
20601149525,37,5,0,0,0,0,0,41
20601149526,32,0,0,0,0,0,0,36
20601149527,43,0,0,0,0,0,0,45
20601149528,23,0,0,0,0,0,0,26
20601149529,15,3,0,0,0,0,0,13
20601149530,32,0,0,0,0,0,0,37
20601149531,47,4,0,0,0,0,0,49
20601149532,33,0,0,0,0,0,0,33
20601149601,38,0,0,0,0,0,0,45
20601149602,60,0,4,0,0,0,0,64
20601149603,9,4,0,0,0,0,0,10
20601149604,18,0,0,0,0,0,0,23
20601149605,32,0,0,0,0,0,0,30
20601149606,32,0,0,0,0,0,0,32
20601149607,32,0,3,0,0,0,0,35
20601149608,28,0,0,0,0,0,0,27
20601149609,22,3,0,0,0,0,0,20
20601149610,26,0,0,0,0,0,0,32
20601149611,34,4,0,0,0,0,0,35
20601149612,30,0,0,0,0,0,0,31
20601149613,13,3,0,0,0,0,0,19
20601149614,35,0,0,0,0,0,0,39
20601149615,54,6,0,0,0,0,0,57
20601149616,22,3,0,0,0,0,0,20
20601149617,31,0,0,0,0,0,0,30
20601149618,16,6,0,0,0,0,0,25
20601149619,40,0,0,0,0,0,0,42
20601149620,17,3,0,0,0,0,0,20
20601149621,44,0,0,0,0,0,0,44
20601149622,19,0,0,0,0,0,0,19
20601149623,45,5,0,0,0,0,0,50
20601149624,9,0,0,0,0,0,0,9
20601149625,38,0,0,0,0,0,0,40
20601149626,32,0,0,0,0,0,0,33
20601149627,51,0,4,0,0,0,0,58
20601149628,10,0,0,0,0,0,0,10
20601149701,34,0,4,0,0,0,0,40
20601149702,41,3,0,0,0,0,0,47
20601149703,45,0,0,0,0,0,0,41
20601149704,58,3,0,0,0,0,0,61
20601149705,39,0,0,0,0,0,0,40
20601149706,53,5,0,0,0,0,0,60
20601149707,49,0,0,0,0,0,0,51
20601149708,10,0,0,0,0,0,0,10
20601149709,38,0,0,0,0,0,0,39
20601149710,22,5,0,0,0,0,0,29
20601149711,89,6,0,0,0,0,0,96
20601149712,34,0,0,0,0,0,0,34
20601149713,47,3,0,0,0,0,0,55
20601149714,46,0,0,0,0,0,0,48
20601149715,49,3,0,0,0,0,0,47
20601149716,36,5,4,0,0,0,0,42
20601149717,18,0,0,0,0,0,0,17
20601149718,45,0,0,0,0,0,0,48
20601149719,62,4,0,0,0,0,0,66
20601149720,80,3,0,0,0,0,0,85
20601149721,57,0,0,0,0,0,4,62
20601149722,38,0,0,0,0,0,0,36
20601149723,40,0,4,0,0,0,0,45
20601149724,65,3,0,0,0,0,0,70
20601149725,55,6,0,0,0,0,0,66
20601149726,50,0,0,0,0,0,0,49
20601149801,46,0,0,0,0,0,0,52
20601149802,43,0,0,0,0,0,0,42
20601149803,37,0,4,0,0,0,0,40
20601149804,30,0,0,0,0,0,0,30
20601149805,29,0,0,0,0,0,0,31
20601149806,60,3,0,0,0,0,0,67
20601149807,67,3,0,0,0,0,0,74
20601149808,21,0,0,0,0,0,0,21
20601149809,39,0,0,0,0,0,0,40
20601149810,51,0,0,0,0,0,0,51
20601149811,49,0,0,0,0,0,0,56
20601149812,41,0,0,0,0,0,0,45
20601149813,33,3,0,0,0,0,0,35
20601149814,57,3,0,0,0,0,0,62
20601149815,62,0,0,0,0,0,0,66
20601149816,64,0,0,0,0,0,0,66
20601149817,54,0,3,0,0,0,0,56
20601149818,58,0,4,0,0,0,0,60
20601149819,54,4,3,0,0,0,0,61
20601149820,62,4,0,0,0,0,0,67
20601149821,47,0,0,0,0,0,0,48
20601149822,84,5,3,0,0,0,0,87
20601149823,37,0,0,0,0,0,0,40
20601149824,53,0,0,0,0,0,0,53
20601149825,45,3,0,0,0,0,0,48
20601149826,74,6,0,0,0,0,0,78
20601149827,45,3,0,0,0,0,0,51
20601149828,69,0,0,0,0,0,0,72
20601149829,34,0,0,0,0,0,0,36
20601149830,51,4,0,0,0,0,0,54
20601149831,47,0,0,0,0,0,0,48
20601149832,68,3,0,0,0,0,0,68
20601149833,48,0,4,0,0,0,0,49
20601149834,56,4,5,0,0,0,0,59
20602111001,61,4,0,0,0,0,0,60
20602111002,42,0,0,0,0,0,0,47
20602111003,70,0,0,0,0,0,0,77
20602111004,35,3,0,0,0,0,0,33
20602111005,41,0,0,0,0,0,0,41
20602111006,77,12,0,0,0,0,0,85
20602111007,47,0,0,0,0,0,0,51
20602111008,58,8,0,0,0,0,0,66
20602111009,0,0,0,0,0,0,0,6
20602111010,56,6,4,0,0,0,0,64
20602111011,33,4,0,0,0,0,0,34
20602111012,68,0,0,0,0,0,0,64
20602111013,76,0,0,0,0,0,0,77
20602111014,40,3,0,0,0,0,0,43
20602111015,80,3,0,0,0,0,0,86
20602111016,64,0,0,0,0,0,0,64
20602111017,42,0,0,0,0,0,0,43
20602111018,27,3,0,0,0,0,0,24
20602111019,32,3,0,0,0,0,0,38
20602111020,0,0,0,0,0,0,0,0
20602111021,0,0,0,0,0,0,0,0
20602111022,52,0,0,0,0,0,0,55
20602111201,72,0,0,0,0,0,0,76
20602111202,61,0,0,0,0,0,0,63
20602111203,56,4,0,0,0,0,0,64
20602111204,31,0,0,0,0,0,0,30
20602111205,43,4,0,0,0,0,0,45
20602111206,39,0,0,0,0,0,0,41
20602111207,62,5,0,0,0,0,0,68
20602111208,49,0,0,0,0,0,0,46
20602111209,36,4,0,0,0,0,0,39
20602111210,57,0,3,0,0,0,0,57
20602111211,25,0,0,0,0,0,0,25
20602111212,21,0,0,0,0,0,0,25
20602111213,42,3,0,0,0,0,0,41
20602111214,66,5,0,0,0,0,0,68
20602111215,43,6,0,0,0,0,0,50
20602111216,43,4,0,0,0,0,0,45
20602111217,55,0,4,0,0,0,0,56
20602111218,35,0,0,0,0,0,0,38
20602111219,89,0,0,0,0,0,0,88
20602111220,55,3,0,0,0,0,0,63
20602111221,44,4,0,0,0,0,0,47
20602111222,33,0,0,0,0,0,0,34
20602111223,62,0,0,0,0,0,0,63
20602111224,60,4,0,0,0,0,0,68
20602111225,68,6,3,0,0,0,0,71
20602111226,54,5,0,0,0,0,0,55
20602111227,45,0,0,0,0,0,0,47
20602111228,64,3,0,0,0,0,0,67
20602111229,58,4,0,0,0,0,0,60
20602111230,61,0,0,0,0,0,0,64
20602111231,20,0,0,0,0,0,0,20
20602111232,70,0,0,0,0,0,0,72
20602111233,65,3,0,0,0,0,0,68
20602111234,28,4,0,0,0,0,0,28
20602111235,48,0,0,0,0,0,0,52
20602111236,45,0,4,0,0,0,0,48
20602111237,21,4,0,0,0,0,0,21
20602111238,37,3,0,0,0,0,0,36
20602111239,25,5,0,0,0,0,0,25
20602111240,13,0,0,0,0,0,0,12
20602111241,37,0,0,0,0,0,0,39
20602111242,20,0,0,0,0,0,0,20
20602149901,12,0,0,0,0,0,0,12
20602149902,45,4,0,0,0,0,0,47
20602149903,78,0,5,0,0,0,0,81
20602149904,46,8,0,0,0,0,0,60
20602149905,42,0,0,0,0,0,0,47
20602149906,24,0,0,0,0,0,0,24
20602149907,29,0,0,0,0,0,0,26
20602149908,75,4,3,0,0,0,0,85
20602149909,80,0,0,0,0,0,0,85
20602149910,45,0,0,0,0,0,0,48
20602149911,7,0,0,0,0,0,0,7
20602149912,32,3,0,0,0,0,0,35
20602149913,66,0,0,0,0,0,0,67
20602149914,59,0,0,0,0,0,0,60
20602149915,31,0,0,0,0,0,0,34
20602149916,67,0,0,0,0,0,0,72
20602149917,31,0,0,0,0,0,0,31
20602149918,50,0,0,0,0,0,0,49
20602149919,46,0,0,0,0,0,0,50
20602149920,73,3,0,0,0,0,0,75
20602149921,58,3,4,0,0,0,0,65
20602149922,33,4,0,0,0,0,0,33
20602149923,31,0,0,0,0,0,0,34
20602149924,36,4,0,0,0,0,0,38
20602149925,52,0,0,0,0,0,0,54
20602149926,29,0,0,0,0,0,0,37
20602149927,79,0,0,0,0,0,0,80
20602149928,28,0,0,0,0,0,0,28
20602149929,33,0,0,0,0,0,0,33
20602149930,65,0,0,0,0,0,0,69
20602149931,88,0,0,0,0,0,0,94
20602149932,59,0,0,0,0,0,0,59
20602149933,66,8,0,0,0,0,0,76
20602149934,34,0,0,0,0,0,0,34
20602150001,26,0,0,0,0,0,0,27
20602150002,58,0,0,0,0,0,0,58
20602150003,52,0,0,0,0,0,0,52
20602150004,22,3,0,0,0,0,0,32
20602150005,54,3,0,0,0,0,0,51
20602150006,29,0,0,0,0,0,0,34
20602150007,23,0,0,0,0,0,0,24
20602150008,81,6,3,0,0,0,0,85
20602150009,45,3,0,0,0,0,0,46
20602150010,47,3,0,0,0,0,0,54
20602150011,15,0,0,0,0,0,0,15
20602150012,58,0,0,0,0,0,0,63
20602150013,38,0,0,0,0,0,0,41
20602150014,40,0,5,0,0,0,0,48
20602150015,67,3,0,0,0,0,0,66
20602150016,50,0,0,0,0,0,0,53
20602150017,23,0,0,0,0,0,0,23
20602150018,52,0,0,0,0,0,0,58
20602150019,34,0,0,0,0,0,0,35
20602150020,48,0,0,0,0,0,0,54
20602150021,16,0,0,0,0,0,0,21
20602150022,0,0,0,0,0,0,0,0
20602150023,33,0,0,0,0,0,0,37
20602150024,85,0,0,0,0,0,0,89
20603111301,0,0,0,0,0,0,0,0
20603111302,50,3,0,0,0,0,0,53
20603111303,92,0,0,0,0,0,0,95
20603111304,89,4,0,0,0,0,0,96
20603111305,80,12,5,0,0,0,0,94
20603111306,98,10,0,0,0,0,0,109
20603111307,261,19,3,0,0,0,0,278
20603111308,44,4,0,0,0,0,0,51
20603111309,35,0,0,0,0,0,0,40
20603111310,32,4,0,0,0,0,0,38
20603111311,73,6,0,0,0,0,0,73
20603111312,48,0,0,0,0,0,0,45
20603111313,39,3,0,0,0,0,0,42
20603111314,48,0,0,0,0,0,0,49
20603111315,37,0,0,0,0,0,0,40
20603111316,30,0,0,0,0,0,0,32
20603111317,20,0,0,0,0,0,0,26
20603111318,21,0,0,0,0,0,0,21
20603111319,43,0,0,0,0,0,0,46
20603111320,37,0,0,0,0,0,0,42
20603111321,17,0,0,0,0,0,0,17
20603111322,29,5,0,0,0,0,0,28
20603111323,32,11,0,0,0,0,0,43
20603111324,70,6,0,0,0,0,0,70
20603111325,56,0,0,0,0,0,0,61
20603111326,48,0,0,0,0,0,0,57
20603111327,74,0,0,0,0,0,0,78
20603111328,49,5,0,0,0,0,0,49
20603111329,40,0,0,0,0,0,0,41
20603111330,42,0,0,0,0,0,0,39
20603111331,35,0,0,0,0,0,0,33
20603111332,19,0,0,4,0,0,0,20
20603111501,40,0,0,0,0,0,0,43
20603111502,27,0,0,0,0,0,0,31
20603111503,31,0,0,0,0,0,0,32
20603111504,18,0,0,0,0,0,0,18
20603111505,22,0,0,0,0,0,0,21
20603111506,21,7,0,0,0,0,0,24
20603111507,21,0,0,0,0,0,0,18
20603111508,45,0,0,0,0,0,0,44
20603111509,22,0,0,0,0,0,0,22
20603111510,25,0,0,0,0,0,0,25
20603111511,42,0,3,0,0,0,0,45
20603111513,38,0,0,0,0,0,0,41
20603111514,7,0,0,0,0,0,0,14
20603111515,36,0,0,0,0,0,0,41
20603111516,44,4,0,0,0,0,0,46
20603111518,0,0,0,0,0,0,0,0
20603111519,22,0,4,0,0,0,0,21
20603111520,18,0,0,0,0,0,0,22
20603111521,0,0,0,0,0,0,0,0
20603111522,14,0,0,0,0,0,0,14
20603111523,52,3,0,0,0,0,0,53
20603111524,17,0,0,0,0,0,0,17
20603111525,17,0,0,0,0,0,0,17
20603111526,27,5,0,0,0,0,0,29
20603111527,7,0,0,0,0,0,0,7
20603111601,52,0,0,0,0,0,0,57
20603111602,38,0,0,0,0,0,0,38
20603111603,61,6,4,0,0,0,0,62
20603111604,67,3,0,0,0,0,0,67
20603111606,56,4,0,0,0,0,0,59
20603111607,45,0,0,0,0,0,0,49
20603111608,58,0,0,0,0,0,0,66
20603111609,51,0,0,0,0,0,0,50
20603111610,62,5,3,0,0,0,0,68
20603111611,39,0,0,0,0,0,0,47
20603111612,47,3,0,0,0,0,0,53
20603111613,62,11,0,0,0,0,0,67
20603111614,57,3,0,0,0,0,0,60
20603111615,44,6,0,0,0,0,0,48
20603111616,51,0,0,0,0,0,0,53
20603111617,69,4,0,0,0,0,0,69
20603111618,66,6,0,0,0,0,0,69
20603111619,51,0,0,0,0,0,0,56
20603111620,37,3,0,0,0,0,0,44
20603111621,59,0,0,0,0,0,0,62
20603111622,57,6,3,0,0,0,0,61
20603111623,60,6,0,0,0,0,0,66
20603111624,52,0,0,0,0,0,0,52
20603111626,40,0,0,0,0,0,0,39
20603111627,48,4,0,0,0,0,0,51
20603111628,41,7,0,0,0,0,0,43
20603111629,0,0,0,0,0,0,0,0
20603111630,44,6,5,0,0,0,0,51
20603111631,87,4,0,0,0,0,0,88
20603111632,50,5,0,0,0,0,0,53
20603111633,17,0,0,0,0,0,0,17
20603111634,47,3,0,0,0,0,0,52
20603111635,15,0,0,0,0,0,0,15
20603111636,32,0,0,0,0,0,0,36
20603150101,62,0,0,0,0,0,0,63
20603150102,64,0,0,0,0,0,0,72
20603150103,68,0,0,0,0,0,0,65
20603150104,93,4,0,0,0,0,0,96
20603150105,57,0,0,0,0,0,0,55
20603150106,39,3,0,0,0,0,0,37
20603150107,49,3,0,0,0,0,0,57
20603150108,71,4,0,0,0,0,0,75
20603150109,51,0,0,0,0,0,0,51
20603150110,47,5,0,0,0,0,0,50
20603150111,75,0,0,0,0,0,0,77
20603150112,27,0,0,0,0,0,0,27
20603150113,103,0,5,0,0,0,0,105
20603150114,56,5,0,0,0,0,0,58
20603150115,54,9,0,0,0,0,0,57
20603150116,66,0,0,0,0,0,0,69
20603150117,69,8,0,0,0,0,0,74
20603150118,22,0,0,0,0,0,0,21
20603150119,14,0,0,0,0,0,0,14
20603150120,52,0,0,0,0,0,0,51
20603150121,96,3,0,0,0,0,0,104
20603150122,52,5,0,0,0,0,0,50
20603150123,50,0,0,0,0,0,0,58
20603150124,59,0,0,0,0,0,0,61
20603150125,61,3,0,0,0,0,0,66
20603150126,90,0,0,0,0,0,0,94
20603150127,86,0,0,0,0,0,0,87
20603150128,98,7,0,0,0,0,0,112
20603150129,87,5,0,0,0,0,0,86
20603150130,55,7,0,0,0,0,0,62
20603150131,58,0,0,0,0,0,0,58
20603150132,44,4,0,0,0,0,0,41
20603150133,71,4,0,0,0,0,0,76
20603150134,38,0,0,0,0,0,0,39
20603150135,52,0,0,0,0,0,0,54
20603150201,35,3,0,0,0,0,0,39
20603150202,37,4,0,0,0,0,0,41
20603150203,27,0,0,0,0,0,0,27
20603150204,42,6,0,0,0,0,0,45
20603150205,39,0,0,0,0,0,0,40
20603150206,38,3,0,0,0,0,0,41
20603150207,67,5,5,0,0,0,0,77
20603150208,51,0,0,0,0,0,0,53
20603150209,48,0,0,0,0,0,0,52
20603150210,33,0,0,0,0,0,0,36
20603150211,72,4,0,0,0,0,0,71
20603150212,8,0,0,0,0,0,0,10
20603150213,50,3,4,0,0,0,0,56
20603150214,27,0,0,0,0,0,0,29
20603150215,24,0,0,0,0,0,0,30
20603150216,64,0,0,0,0,0,0,68
20603150217,46,0,0,0,0,0,0,53
20603150218,40,0,0,0,0,0,0,44
20603150219,27,0,0,0,0,0,0,35
20603150220,80,6,0,0,0,0,0,80
20603150221,24,0,0,0,0,0,0,24
20603150222,26,0,0,0,0,0,0,31
20603150223,37,3,0,0,0,0,0,40
20603150224,40,5,0,0,0,0,0,43
20603150225,50,0,0,0,0,0,0,56
20603150226,41,10,0,0,0,0,0,50
20603150227,38,0,0,0,0,0,0,41
20603150228,42,3,0,0,0,0,0,38
20603150229,54,0,0,0,0,0,0,59
20603150230,48,0,0,0,0,0,0,50
20604111702,12,0,0,0,0,0,0,13
20604111703,11,0,0,0,0,0,0,12
20604111704,15,4,0,0,0,0,0,19
20604111705,22,0,0,0,0,0,0,19
20604111708,3,0,0,0,0,0,0,4
20604111709,12,0,0,0,0,0,0,14
20604111711,19,0,0,0,0,0,0,19
20604111712,18,0,0,0,0,0,0,21
20604111713,9,0,0,0,0,0,0,11
20604111714,9,0,0,0,0,0,0,11
20604111715,20,0,0,0,0,0,0,20
20604111716,13,0,4,0,0,0,0,14
20604111717,6,0,0,0,0,0,0,10
20604111719,7,0,0,0,0,0,0,7
20604111720,23,0,0,0,0,0,0,24
20604111721,3,0,0,0,0,0,0,3
20604111722,9,0,0,0,0,0,0,12
20604111723,39,0,0,0,0,0,0,36
20604111724,0,0,0,0,0,0,0,0
20604111725,15,0,0,0,0,0,0,15
20604111726,10,0,0,0,0,0,0,10
20604111727,9,0,0,0,0,0,0,12
20604111728,25,0,0,0,0,0,0,25
20604111729,14,0,0,0,0,0,0,16
20604111731,11,0,0,0,0,0,0,11
20604111733,3,0,0,0,0,0,0,8
20604111734,0,0,0,0,0,0,0,0
20604111735,5,0,0,0,0,0,0,5
20604111736,0,0,0,0,0,0,0,0
20604111737,5,0,0,0,0,0,0,5
20604111738,16,0,0,0,0,0,0,17
20604111739,0,0,0,0,0,0,0,0
20604111740,11,0,0,0,0,0,0,11
20604111741,22,0,0,0,0,0,0,25
20604111742,3,0,0,0,0,0,0,5
20604111743,7,0,0,0,0,0,0,7
20604111744,3,0,0,0,0,0,0,3
20604111745,12,0,0,0,0,0,0,12
20604111746,5,0,0,0,0,0,0,9
20604111747,14,0,0,0,0,0,0,14
20604111748,0,0,0,0,0,0,0,0
20604111749,9,0,0,0,0,0,0,9
20604111750,16,0,0,0,0,0,0,21
20604111801,24,4,0,0,0,0,0,20
20604111802,43,9,0,0,0,0,0,50
20604111805,44,4,0,0,0,0,0,44
20604111806,13,0,0,0,0,0,0,23
20604111807,18,0,0,0,0,0,0,18
20604111808,16,3,0,0,0,0,0,18
20604111811,0,0,0,0,0,0,0,0
20604111815,67,5,0,0,0,0,0,68
20604111816,22,0,0,0,0,0,0,22
20604111817,41,3,0,0,0,0,0,47
20604111818,17,3,0,0,0,0,0,18
20604111819,22,5,0,0,0,0,0,31
20604111820,44,3,0,0,0,0,0,50
20604111821,38,0,0,0,0,0,0,38
20604111822,17,0,0,0,0,0,0,17
20604111823,22,0,0,0,0,0,0,26
20604111824,32,0,0,0,0,0,0,32
20604111825,4,0,0,0,0,0,0,4
20604111826,16,0,0,0,0,0,0,16
20604111827,33,3,0,0,0,0,0,31
20604111828,45,0,0,0,0,0,0,44
20604111829,49,0,0,0,0,0,0,48
20604111830,19,0,0,0,0,0,0,18
20604111831,19,0,0,0,0,0,0,23
20604111832,46,3,0,0,0,0,0,49
20604111833,36,0,0,0,0,0,0,36
20604111834,26,3,0,0,0,0,0,29
20604111835,43,0,0,0,0,0,0,46
20604111836,37,0,0,0,0,0,0,37
20604111837,19,0,0,0,0,0,0,16
20604111901,11,0,0,0,0,0,0,15
20604111902,14,0,0,0,0,0,0,13
20604111903,21,3,0,0,0,0,0,19
20604111904,8,3,0,0,0,0,0,12
20604111905,11,0,0,0,0,0,0,12
20604111906,13,5,0,0,0,0,0,16
20604111907,19,0,0,0,0,0,0,21
20604111908,26,3,0,0,0,0,0,26
20604111909,13,0,0,0,0,0,0,14
