SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
21205156808,31,1945,602,392,1649,0.9,1465,2.7
21205156809,28,2000,704,401,1593,0.9,1649,2.8
21205156810,30,2252,794,411,2143,0.9,1932,2.7
21205156811,28,2200,688,430,1937,0.9,1786,2.8
21205156812,31,1652,842,366,1958,1.1,2066,2.6
21205156813,30,2167,587,460,1547,0.8,1571,2.7
21205156814,29,1950,751,450,1886,0.8,1867,2.7
21205156815,33,2159,771,438,1928,0.9,1937,2.7
21205156816,38,1800,725,390,1562,1.2,1857,2.7
21205156817,30,2195,788,430,2083,1,1833,2.8
21205156818,30,2239,653,394,1625,0.9,1478,2.8
21205156819,28,1763,670,375,1906,0.9,1609,2.7
21205156820,29,2000,734,405,2073,1,1887,2.8
21205156821,27,2000,611,400,1489,0.9,1455,2.8
21205156822,29,2167,633,426,1792,1,1716,2.9
21205156823,29,1925,681,413,1958,0.9,1773,2.7
21205156824,29,1578,1037,371,2036,1,1631,1.9
21205156825,30,2000,734,450,2083,0.9,1828,2.7
21205156826,34,2167,716,360,1962,0.9,1840,2.9
21205156827,31,2234,743,421,2022,1,1910,2.8
21301132801,35,1902,539,253,1274,1.1,725,2
21301132802,39,1666,547,331,1728,0.8,1470,2.5
21301132803,34,1733,844,351,1937,0.9,1649,2.5
21301132804,40,1653,645,300,1528,0.8,1190,2.2
21301132805,36,1700,631,341,1797,0.8,1421,2.5
21301132806,28,0,0,0,0,0,0,0
21301132807,38,1188,577,240,1312,1.2,846,1.9
21301132808,35,1517,627,250,1518,1,938,2
21301132809,34,1227,714,316,1674,0.9,1238,2.2
21301132810,33,1519,730,321,1671,1,1350,2.4
21301132811,34,2000,865,300,2200,0.9,1833,2.4
21301132812,31,2000,827,365,1875,1,1857,2.8
21301132813,35,1625,713,351,1491,0.8,1424,2.3
21301132814,33,1826,680,379,1821,0.9,1472,2.7
21301132815,35,1890,950,351,2229,0.9,2098,2.5
21301132816,35,1730,762,340,1875,0.8,1644,2.5
21301132817,35,1733,829,346,1833,0.8,1488,2.4
21301132818,35,1343,653,346,1547,0.9,1354,2.6
21301132819,43,1774,628,324,1701,0.8,1006,2
21301132901,37,1750,672,415,2079,0.9,2180,3.7
21301132902,39,2000,652,396,2010,0.9,2152,3.6
21301132903,39,1880,652,419,2027,0.9,2062,3.5
21301132904,43,1951,663,445,2200,0.8,1687,3.2
21301132905,35,2000,421,400,1597,1,1733,3.6
21301132906,37,1626,470,400,1678,0.9,1952,3.6
21301132907,39,1717,584,410,2036,0.9,2083,3.4
21301132908,35,1613,624,383,1781,0.9,2018,3.6
21301132909,39,2000,550,400,1829,0.9,1846,3.4
21301132910,39,1631,703,369,2233,0.9,2392,3.6
21301132911,34,2000,701,443,2308,0.9,2362,3.6
21301132912,33,1733,832,370,1940,0.9,1871,2.8
21301132913,35,1733,704,396,1949,0.9,1947,3.3
21301132914,38,2000,705,455,1965,0.9,2187,3.5
21301132915,36,2000,722,430,2183,0.9,2312,3.6
21301132916,39,2000,672,378,1886,0.9,1928,3.4
21301132917,33,2000,783,475,2258,1,2361,3.9
21301132918,40,1338,769,420,2092,0.9,2202,3.5
21301132919,36,1875,449,408,2068,1,2096,3.9
21301133101,38,1500,604,350,1812,0.9,1781,3.1
21301133102,39,1517,546,350,1555,0.8,1390,2.7
21301133103,39,1517,571,348,1537,0.9,1451,3
21301133104,26,0,725,0,0,0,0,0
21301133105,36,1780,824,390,2022,0.9,1988,3.1
21301133106,38,1500,665,358,1516,0.9,1412,3
21301133107,36,1625,659,376,1833,0.9,1470,2.9
21301133108,35,1625,617,350,1792,0.9,1762,3.2
21301133109,40,1465,710,378,1765,0.8,1553,2.7
21301133110,43,1400,472,350,1233,0.8,1312,2.8
21301133111,45,1500,495,345,1383,0.9,1279,2.8
21301133112,59,1500,380,340,1458,0.8,1031,2.6
21301133113,34,2000,578,350,1542,1,1671,3.3
21301133114,33,1517,548,346,1518,0.9,1208,2.8
21301133115,37,1517,680,360,1660,0.9,1678,3
21301133116,37,1585,738,361,2160,0.8,1843,2.8
21301133117,37,1389,629,375,1783,0.9,1722,3
21301133118,46,1400,697,351,1857,0.8,1521,2.6
21301133119,59,1497,491,175,1687,0.9,558,1.7
21301133120,39,1603,531,380,1480,0.9,1385,2.9
21301133121,34,1499,658,351,1767,0.9,1587,3
21301133122,36,1550,706,350,1737,0.9,1676,3
21301133123,38,1580,599,352,1875,0.9,1854,3
21301133201,44,1702,496,365,1510,0.7,1333,2.7
21301133202,56,1842,475,365,1375,0.7,1174,2.6
21301133203,46,1619,626,415,1857,0.7,1666,2.7
21301133204,42,1600,713,386,1875,0.8,1687,2.7
21301133205,39,2000,655,370,2111,0.9,1921,3.2
21301133206,40,1692,715,366,1958,0.9,1833,3
21301133207,42,1777,654,380,1812,0.8,1721,2.8
21301133208,48,1517,457,341,1589,0.8,1266,2.7
21301133209,48,2038,505,395,1857,0.8,1649,2.8
21301133210,0,0,0,0,0,0,0,0
21301133211,45,1538,653,361,2036,0.8,1852,2.8
21301133212,41,1718,486,330,1478,0.8,1270,2.7
21301133213,41,1950,694,317,2100,0.8,1721,2.7
21301133214,41,1640,666,360,1660,0.8,1597,3
21301133215,0,0,0,0,0,0,0,0
21301133216,38,1900,792,388,2102,0.7,1740,2.5
21301133217,40,1600,615,350,1531,0.8,1363,2.7
21301133218,48,1800,455,370,1949,0.8,1624,2.8
21301133219,46,1846,725,360,2146,0.8,2019,3
21301133220,45,1517,678,350,1833,0.8,1562,2.6
21301133221,43,1650,520,360,1638,0.8,1537,2.8
21301133222,44,1447,581,350,1600,0.8,1485,2.7
21301133223,43,1773,564,361,1388,0.8,1264,2.7
21301133224,34,1577,575,359,1531,0.8,1281,2.5
21301133225,41,1600,613,356,1482,0.8,1382,2.6
21301133226,39,1700,571,360,1812,0.8,1463,2.8
21301133227,49,1882,536,351,1424,0.7,1295,2.6
21301133228,49,1674,491,401,1437,0.7,1359,2.7
21301133229,42,1653,749,360,1875,0.8,1392,2.5
21301133230,41,1430,656,320,2125,0.9,2036,3.1
21301133231,52,1733,578,346,1839,0.8,1600,2.7
21301133232,42,1800,536,391,1708,0.8,1490,2.9
21301133233,39,1733,687,361,1916,0.8,1699,2.9
21301133234,30,2167,1328,425,2625,0.7,2187,2.3
21301133235,44,1733,621,378,2014,0.8,1625,2.7
21301133236,42,1890,421,320,1292,0.7,1107,2.5
21301133237,38,1733,564,348,1575,0.8,1476,2.7
21301133238,37,1300,628,391,2100,0.8,1536,2.6
21301133239,38,1925,685,355,2055,1,2025,3.3
21301133240,40,1733,725,431,2374,0.8,2194,3.2
21301133301,38,1300,442,310,1192,0.9,1109,3
21301133302,38,1500,416,300,1125,0.9,1042,2.8
21301133303,33,1863,488,346,1521,1,1431,3.4
21301133304,41,1441,517,320,1516,0.9,1408,3
21301133305,42,1559,537,300,1399,0.9,1375,2.9
21301133306,38,1200,477,348,1237,0.9,1091,3.1
21301133307,34,1500,479,351,1300,0.9,1542,3.6
21301133308,41,1250,530,327,1182,0.8,1166,2.7
21301133309,36,1473,438,323,1100,0.9,1023,2.8
21301133310,36,1366,506,350,1327,1,1201,2.9
21301133311,37,1600,489,300,1304,0.9,1336,3
21301133312,38,1500,546,330,1446,0.9,1386,2.8
21301133313,39,1475,472,320,1320,0.8,1256,2.8
21301133314,44,1550,456,343,1333,0.9,1224,2.8
21301133315,44,1517,411,318,1118,0.9,1062,2.7
21301133316,41,1500,508,350,1392,0.9,1357,3.1
21301133317,47,1409,539,328,1397,0.9,1288,2.7
21301133318,37,1755,462,321,1156,0.9,994,2.9
21301133319,37,1501,559,322,1440,0.9,1278,2.8
21301133320,38,1347,483,320,1562,0.9,1357,3
21301133321,43,1495,496,345,1406,0.9,1375,2.9
21301133322,41,1465,534,323,1521,1,1446,3
21301133323,40,1300,491,321,1303,0.8,1125,2.7
21301133324,39,1613,480,323,1408,0.9,1312,2.8
21301133325,40,1374,491,321,1261,0.8,1235,2.8
21301133326,36,1647,528,331,1687,0.9,1421,2.9
21301133327,35,1426,480,310,1287,0.9,1218,2.9
21301133328,37,1500,459,303,1104,0.9,1066,3
21301133329,39,1425,455,322,1213,1,1266,3.3
21301133330,33,1582,487,346,1433,0.9,1325,3
21301133331,37,1517,503,331,1395,1,1295,3.1
21301133332,36,1367,472,330,1363,0.9,1261,3.1
21301133333,35,1592,491,306,1329,0.9,1241,3
21301133401,42,1500,474,335,1302,0.8,1153,2.7
21301133402,40,1226,453,330,1327,0.9,1281,3
21301133403,36,1318,451,321,1260,0.9,1062,2.7
21301133404,43,1083,467,320,1292,0.8,1268,2.7
21301133405,34,1404,560,303,1424,0.9,1113,2.6
21301133406,33,1700,520,351,1284,0.9,1140,3
21301133407,40,1261,489,335,1216,0.8,1087,2.5
21301133408,32,1300,606,345,1347,1,1399,2.7
21301133409,38,1603,521,340,1316,0.9,1257,2.8
21301133410,36,1300,481,327,1222,0.9,1141,2.8
21301133411,35,1668,514,331,1394,0.9,1382,2.9
21301133412,34,1433,459,323,1354,1,1169,2.8
21301133413,32,1400,498,350,1262,1,1259,2.9
21301133414,33,1700,525,346,1375,0.9,1201,2.8
21301133415,38,1450,461,328,1171,1,1045,3
21301133416,33,1367,551,308,1113,1,862,2.3
21301133417,36,1300,517,281,1364,0.9,1079,2.6
21301133418,34,1389,455,310,1109,0.9,972,2.9
21301133419,36,1300,551,321,1375,0.9,1125,2.6
21301133420,32,1515,483,320,1323,1.1,1366,2.9
21301133421,34,1637,518,330,1286,1,1292,3
21301133422,40,1500,476,340,1375,0.9,1125,2.7
21301133423,34,1423,505,316,1297,0.9,1154,2.6
21301133424,37,1517,581,338,1671,0.9,1471,2.9
21301133425,33,1500,477,350,1271,0.9,1236,2.8
21301133426,36,1454,491,321,1341,0.9,1110,2.6
21301133427,33,1400,578,340,1312,1,1187,2.7
21301133428,39,1300,489,350,1375,0.8,1196,2.7
21301133429,35,1550,572,325,1361,1,1199,2.5
21301133430,33,1365,547,330,1260,0.9,1079,2.5
21301133431,34,1847,548,327,1485,0.9,1221,2.6
21301133432,33,1500,557,322,1224,1,1162,2.9
21301133433,41,1381,566,351,1828,0.9,1800,3.1
21301133434,37,1695,473,311,1262,0.9,977,2.6
21301133435,35,1767,503,350,1307,0.9,1037,2.4
21301133436,37,1429,467,332,1258,0.9,1312,2.8
21301133437,38,1517,447,317,1258,0.8,960,2.7
21301133438,38,1300,569,335,1295,0.9,1281,2.9
21301133439,39,1500,541,351,1458,0.9,1521,2.9
21301133440,43,1419,441,320,1330,0.9,1125,2.9
21301133441,35,1509,504,324,1239,0.9,1110,2.7
21301133442,40,1475,471,300,1180,0.9,1125,2.7
21301133443,38,1500,487,317,1210,0.9,1212,2.8
21301133444,38,1700,495,300,1286,0.9,1142,2.9
21301133445,35,1390,457,316,1297,0.9,1305,3
21301133501,39,1450,496,333,1397,0.9,1292,2.9
21301133502,35,1300,521,320,1166,0.9,1086,2.5
21301133503,32,1500,562,346,1413,1,1474,2.9
21301133504,30,1800,691,401,1741,0.9,1809,3.2
21301133505,29,1768,615,317,1391,1,1268,2.7
21301133506,40,1733,469,320,1392,0.8,958,2.7
21301133507,40,1400,412,286,1125,0.9,944,2.9
21301133508,38,1500,463,346,1295,1,1262,3.2
21301133509,43,1404,413,341,1202,0.8,974,2.7
21301133510,37,1320,469,332,1347,0.9,1260,2.7
21301133511,37,1430,444,316,1140,0.9,1037,2.7
21301133512,33,1481,494,305,1114,1,1086,2.7
21301133513,41,1408,409,346,1174,0.9,1071,2.9
21301133514,36,1300,563,271,1343,1.1,1016,2.2
21301133515,39,1296,487,350,1145,0.9,1333,2.8
21301133516,39,1842,482,350,1408,0.9,1355,2.9
21301133517,39,1500,493,331,1385,0.9,1300,2.9
21301133518,34,1375,462,338,1357,1,1238,3
21301133519,39,1360,448,318,1233,0.9,1031,2.8
21301133520,36,1400,483,300,1277,1,1168,2.9
21301133521,38,1517,541,346,1468,0.9,1383,2.8
21301133522,36,1617,484,350,1174,0.9,1037,2.6
21301133523,42,1150,440,343,1224,0.8,939,2.5
21301133524,81,1100,466,350,1625,0.8,1375,2.8
21301133525,39,1200,410,350,1510,0.9,1208,3
21301133526,34,1733,548,335,1625,1,1625,3.3
21301133527,37,1300,498,350,1656,0.9,1581,3.2
21301133528,48,87,472,323,1312,0.8,1218,3
21301133529,37,1200,489,301,1421,1,1195,3.1
21301133530,39,1300,484,300,1292,0.9,1289,2.9
21301133531,36,1250,412,240,1166,1,1111,3.1
21301133532,39,2000,431,321,1264,0.9,1211,3.1
21301133533,42,1908,450,350,1262,0.8,1145,2.7
21301133534,41,1300,453,328,1307,0.9,1360,3
21301133535,49,1609,485,200,1172,0.9,907,2.5
21301133536,39,1300,486,338,1289,1,1239,3
21301133537,36,867,550,325,1458,0.9,1303,2.8
21301133538,43,1659,417,322,1010,1,1062,3.1
21301133601,36,1440,655,341,1488,0.9,1384,2.5
21301133602,34,1500,929,365,2150,1,1221,1.6
21301133603,35,1700,640,340,1699,1,1583,3
21301133604,34,2450,625,350,1521,1,1468,2.9
21301133605,38,1967,602,320,1224,0.9,1034,2.6
21301133606,37,1800,716,301,1569,0.9,1465,2.6
21301133607,34,1300,639,300,1694,1,1399,2.7
21301133608,35,2096,647,344,1718,0.9,1586,2.7
21301133609,34,1733,685,380,1583,0.8,1579,2.7
21301133610,30,1625,682,395,1687,1,1899,3
21301133611,36,1800,641,346,1557,1,1559,2.8
21301133612,38,2182,705,330,1854,0.9,1562,2.5
21301133613,37,1993,847,278,2197,1.1,1846,2.6
21301133614,38,1785,709,350,2010,0.9,1763,2.7
21301133615,32,1663,754,416,1932,1,1903,2.7
21301133616,34,2083,780,346,1990,0.9,1773,2.6
21301133617,35,1859,824,310,2011,0.9,1577,2.5
21301133618,35,1913,624,360,1916,0.9,1816,2.6
21301133619,36,1900,756,340,1819,0.8,1462,2.5
21301133701,34,1600,585,300,1470,1,1359,2.8
21301133702,33,1703,584,355,1375,1,1381,3.1
21301133703,42,1733,502,366,1781,0.9,1802,3.3
21301133704,34,1400,492,327,1309,1,1182,2.9
21301133705,46,1500,489,350,1638,0.8,1444,2.6
21301133706,43,1509,565,301,1433,0.9,1463,3
21301133707,37,1817,556,344,1275,0.9,1292,2.9
21301133708,38,2000,484,359,1263,0.9,1055,2.7
21301133709,36,1425,639,300,1398,1,1267,2.7
21301133710,37,2000,486,322,1333,0.9,1075,2.6
21301133711,35,2200,462,346,1375,1,1215,3
21301133712,37,1550,532,329,1350,1,1232,2.7
21301133713,36,1800,527,350,1355,1,1341,2.9
21301133714,32,2300,1029,508,2666,0.8,2518,3.1
21301133715,34,934,489,339,1397,0.9,1325,3
21301133716,37,1733,602,340,1536,0.8,1283,2.5
21301133717,36,1517,603,345,1300,0.9,1288,2.7
21301133718,48,1600,429,350,1456,0.9,1440,3.1
21301133719,40,1733,461,331,1347,0.9,1224,2.9
21301133720,42,1559,448,348,1329,0.9,1290,2.8
21301133721,34,1767,480,360,1600,1,1542,3.4
21301133722,47,1800,524,311,1733,0.8,1416,2.7
21301133723,40,1500,508,323,1625,1,1562,3.2
21301133724,34,1650,557,320,1694,0.9,1418,2.7
21301133725,0,0,0,0,0,0,0,0
21301133726,37,1950,580,370,1764,0.8,1596,3
21301133801,41,1600,581,325,1607,0.9,1215,2.4
21301133802,46,1500,418,350,1221,0.8,1149,2.6
21301133803,42,1733,567,338,1350,0.8,1283,2.6
21301133804,36,1559,615,360,1444,0.8,1287,2.7
21301133805,31,2000,872,382,2314,0.9,2103,3.1
21301133806,42,1600,592,351,1319,0.8,1292,2.6
21301133807,41,1733,473,365,1437,0.8,1343,2.7
21301133808,41,1994,577,354,1406,0.7,1281,2.4
21301133809,46,1600,490,324,1424,0.8,1156,2.7
21301133810,41,2167,578,370,1674,0.8,1359,2.7
21301133811,40,1900,491,350,1422,0.8,1289,2.6
21301133812,36,1599,701,376,1550,0.9,1557,2.8
21301133813,40,1500,643,341,1644,0.9,1485,2.6
21301133814,36,1517,646,355,1733,0.9,1535,2.6
21301133815,38,1500,492,340,1385,0.9,1307,2.8
21301133816,36,1375,545,312,1384,0.9,1281,2.7
21301133817,39,1500,580,320,1303,0.9,1053,2.5
21301133818,37,1530,543,301,1359,0.9,1339,3.1
21301133819,46,1463,474,300,1343,0.8,1140,2.4
21301133820,66,1842,252,306,1625,1,1474,2.8
21301133821,35,1733,581,360,1458,0.8,1489,2.7
21301133822,35,1900,721,341,1605,0.9,1638,2.6
21301133823,38,1404,505,360,1429,0.9,1375,2.7
21301133824,40,1888,615,349,1803,0.9,1678,3.1
21301133825,41,1500,464,350,1687,0.9,1528,2.9
21301133826,40,1750,523,351,1518,0.9,1328,2.7
21301133827,42,1602,519,357,1448,0.9,1408,3
21301133828,38,1700,568,375,1573,0.9,1515,3.3
21301133829,40,1500,597,327,1521,0.8,1375,2.5
21301133830,39,1762,482,351,1358,0.9,1256,2.8
21301133831,44,1100,590,317,1281,0.7,1125,2.4
21301133832,59,600,1292,106,3499,0.9,1874,1.5
21301133833,56,0,649,35,0,1,725,1
21301133834,37,1800,497,322,1412,0.9,1215,2.8
21301133835,37,1184,402,240,1271,0.9,1174,2.8
21301133836,33,1471,443,300,1241,0.9,1193,2.9
21301133837,39,1733,440,312,1180,0.9,1069,2.8
21301133838,34,1400,552,346,1387,0.9,1386,3.1
21301133839,42,1578,616,370,2044,0.9,2066,3.4
21301133840,40,1975,495,400,2091,0.9,1875,3.4
21301133841,41,1600,502,350,1302,0.8,1190,2.5
21301133842,42,1625,633,375,1797,0.9,1728,3
21301133843,42,1733,674,385,2050,0.8,1890,3
21301133844,32,1499,563,353,1547,0.9,1480,3.2
21301133845,40,1450,506,311,1292,0.9,1149,2.6
21301133901,36,1614,655,350,2042,0.8,1666,2.8
21301133902,35,1788,707,386,1937,0.9,1930,3
21301133903,38,2050,729,369,2329,0.9,2098,3.1
21301133904,36,1610,707,361,2162,0.8,1888,2.9
21301133905,34,1733,802,370,2033,0.8,1666,2.8
21301133906,40,1733,708,396,2181,0.9,2083,3.1
21301133907,37,1733,757,412,2158,0.9,2117,3.2
21301133908,34,1733,725,378,2097,0.9,1924,2.9
21301133909,39,1733,729,406,1944,0.8,1921,3.2
21301133910,38,1733,731,391,2365,0.9,2285,3.4
21301133911,38,1809,747,376,2100,0.8,2161,3.2
21301133912,35,1387,869,336,1949,0.9,1758,2.4
21301133913,40,1600,653,400,2011,0.9,2009,3.1
21301133914,40,1600,623,370,1924,0.8,1681,2.7
21301133915,37,1800,840,366,1875,0.7,1658,2.2
21301133916,36,1733,751,371,1761,0.8,1580,2.5
21301133917,35,1495,688,371,1737,0.8,1514,2.5
21301133918,38,2000,658,390,2067,0.8,2017,3.1
21301133919,39,1464,707,361,1847,0.9,1612,2.5
21301133920,39,1700,735,350,1924,0.8,1461,2.6
21301133921,36,1500,623,372,1963,0.9,2098,2.9
21301133922,35,1500,714,360,2119,0.9,2012,3.1
21301133923,41,1517,564,340,1571,0.8,1299,2.4
21301133924,34,1733,749,380,2135,0.9,1987,3.2
21301133925,34,1517,733,360,1958,0.8,1666,2.7
21301133926,36,1650,948,370,2349,0.9,2190,2.9
21301133927,38,1775,491,404,1850,0.9,1854,3.2
21301134001,41,2050,737,396,2150,0.8,2025,2.8
21301134002,46,1838,626,448,2020,0.8,1792,2.8
21301134003,47,2032,736,461,2299,0.7,2038,2.9
21301134004,46,1800,754,420,2107,0.7,1906,2.8
21301134005,44,1679,830,490,2944,0.9,3033,3.5
21301134006,43,1700,823,479,2807,0.9,2770,3.4
21301134007,49,2167,645,441,2143,0.8,2083,3
21301134008,50,2084,775,325,2791,0.8,2535,2.9
21301134009,41,2000,744,441,2328,0.8,2158,3
21301134010,54,1437,350,0,1125,0.7,1125,2.7
21301134011,39,1500,732,335,1833,0.7,1125,2
21301134012,41,1950,735,522,2517,0.9,2594,3.6
21301134013,60,2800,706,300,2562,0.8,2062,2.6
21301134014,0,0,0,0,0,0,0,0
21301134015,40,1998,838,460,2518,0.8,2609,3.4
21301134016,50,1560,821,403,2449,0.7,2250,2.9
21301134017,50,1733,658,421,2218,0.8,2131,2.9
21301134018,43,1509,773,390,2383,0.8,2117,2.9
21301134019,42,1400,747,443,2216,0.9,2250,3.2
21301134020,41,2167,951,413,2481,0.8,2321,3
21301134021,43,1800,785,400,2214,0.8,1968,2.7
21301134022,47,2221,818,501,2827,0.8,2733,3.3
21301134023,42,1812,700,430,2440,0.8,2338,3.2
21301134024,46,2000,749,586,2666,0.8,2542,3.2
21301134025,51,1322,805,470,2416,0.8,2374,2.9
21301134026,44,1668,728,417,2141,0.9,2221,3.3
21301134027,42,2058,843,446,2571,0.8,2518,3.1
21301134028,48,1880,768,450,2547,0.8,2404,3
21301134029,50,1733,835,403,2531,0.8,2416,2.9
21301134030,51,1517,595,417,1974,0.8,1924,2.8
21301134031,44,1863,819,421,2646,0.9,2750,3.4
21301134032,45,1733,772,450,1721,0.7,1625,2.6
21301134033,43,2033,880,381,2399,0.8,2360,2.8
21301134034,46,1972,732,421,2150,0.8,2017,2.9
21301134035,40,1777,876,422,2339,0.8,2223,2.9
21301134036,40,1517,883,371,2519,0.7,1771,2.5
21301134037,42,2000,918,415,2750,0.8,2531,3.1
21301134038,45,1817,879,595,2616,0.8,2607,3.3
21301134039,0,0,0,0,0,0,0,0
21301134040,44,2167,686,550,2340,0.8,2181,3.2
21301134041,47,1500,756,431,2636,0.8,2295,3
21301134042,39,2000,816,430,2374,0.8,1968,2.8
21301134043,44,1625,770,392,1825,0.8,1687,2.8
21301134044,43,1679,731,440,2091,0.8,2036,2.9
21301134045,75,2383,533,300,1231,0.8,706,1.7
21301134046,51,1867,770,380,2230,0.8,2150,2.8
21301134047,40,2000,769,392,2285,0.8,1937,3
21301134048,44,1842,602,430,2295,0.8,1963,3.1
21301134049,45,2192,683,316,2545,0.8,2437,3.2
21301156901,40,1517,597,333,1328,0.8,1221,2.5
21301156902,29,1767,694,390,1875,1,1942,3.6
21301156903,38,1600,486,320,1422,0.9,1271,2.8
21301156904,39,1733,630,323,1575,0.8,1387,2.7
21301156905,34,1902,916,401,2416,0.9,2410,3.3
21301156906,42,1473,479,320,1158,0.8,1062,2.5
21301156907,41,1692,487,279,1607,0.9,1375,2.9
21301156908,36,1517,600,323,1490,0.9,1236,2.8
21301156909,40,1423,514,342,1413,1,1355,3
21301156910,33,1675,737,350,1763,0.8,1512,2.5
21301156911,39,1842,517,348,1458,0.8,1306,2.6
21301156912,37,1283,522,337,1343,0.8,1305,2.8
21301156913,37,1550,653,330,1735,0.9,1516,3
21301156914,32,1900,792,415,2183,1,2461,3.8
21301156915,39,1733,611,340,1625,0.8,1307,2.5
21301156916,43,1777,540,320,1625,0.8,1194,2.5
21301156917,40,1408,482,350,1187,0.8,1083,2.7
21301156918,41,1392,640,341,1416,0.8,1312,2.5
21301156919,31,1796,861,400,2125,1,2113,3.4
21301156920,33,1717,467,341,1158,1,1078,3.1
21301156921,35,1625,617,350,1369,0.9,1459,2.8
21301156922,37,1733,496,330,1316,0.9,1199,2.7
21301156923,39,1694,579,323,1553,0.9,1222,2.7
21301156924,29,1805,766,381,2030,1,1968,3.4
21301156925,37,1368,484,300,1218,0.9,1233,2.9
21301156926,45,1300,475,315,1325,0.8,1302,2.7
21301156927,35,1920,700,360,1640,0.9,1660,2.8
21301156928,33,1950,743,390,1805,0.9,1899,3.1
21301156929,37,1925,741,341,1774,0.8,1528,2.7
21301156930,29,1950,822,400,2269,1,2267,3.7
21301156931,0,0,0,0,0,0,0,0
21301156932,38,1600,611,315,1589,0.9,1218,2.4
21301156933,39,1337,509,311,1421,0.9,1125,2.4
21301156934,39,1668,593,336,1406,0.8,1263,2.6
21301156935,39,1491,516,322,1516,0.9,1187,2.8
21301156936,36,1733,644,325,1446,0.9,1381,2.9
21301156937,34,1500,625,322,1489,0.9,1257,2.3
21301156938,38,1300,473,346,1318,0.9,1222,2.9
21301156939,33,1900,706,420,1922,0.9,2059,3.6
21301156940,35,1333,497,341,1521,0.9,1395,2.8
21301156941,0,0,0,0,0,0,0,0
21301156942,30,1820,760,401,2090,1,2116,3.5
21301156943,37,1300,641,321,1268,0.8,1197,2.2
21301156944,41,1690,481,323,1386,0.8,1275,2.6
21301156945,41,1437,463,329,1300,0.8,1069,2.6
21301156946,36,1350,521,340,1513,0.9,1399,2.8
21301157001,32,2000,848,420,2516,0.9,2387,3.4
21301157002,37,1968,773,380,2132,0.9,2210,3.5
21301157003,33,2000,901,401,2207,0.9,2279,3.5
21301157004,33,1942,868,400,2197,1,2291,3.5
21301157005,33,2035,776,388,2187,0.9,2239,3.5
21301157006,31,2000,903,421,2402,1,2609,3.7
21301157007,31,1730,728,400,1987,0.9,1971,3.5
21301157008,31,2000,954,418,2161,1,2321,3.8
21301157009,32,1943,803,400,2171,1,2345,3.8
21301157010,30,1980,851,413,2250,1,2363,3.8
21301157011,34,1950,718,277,1899,1,1788,3.3
21301157012,63,1733,575,0,0,1,1074,1
21301157013,33,1950,780,415,2073,1,2166,3.9
21301157014,30,2000,916,392,2370,0.9,2336,3.5
21301157015,30,1950,925,400,2440,1,2444,3.7
21301157016,32,1950,877,405,2259,1,2392,3.7
21301157017,39,0,1042,277,1375,0.9,1374,1.5
21302134101,46,2106,806,321,2420,0.8,1579,2.2
21302134102,40,2223,868,426,2125,0.8,2022,2.7
21302134103,40,2167,906,390,2613,0.8,2098,2.6
21302134104,40,2200,843,381,2166,0.8,1656,2.4
21302134105,47,2550,1043,515,3017,0.8,2328,2.5
21302134106,40,3000,1125,461,3264,0.8,2931,2.8
21302134107,41,2167,857,461,2571,0.8,2020,2.6
21302134108,46,2000,748,370,2146,0.7,1558,2.2
21302134109,0,0,0,0,0,0,0,0
21302134110,39,2101,1114,391,2600,0.8,1713,2
21302134111,41,2200,1145,370,2750,0.8,2013,2.1
21302134112,40,2409,1034,406,2725,0.8,1987,2.3
21302134113,44,2200,922,434,2379,0.7,1955,2.4
21302134114,37,2184,1121,440,2515,0.8,2143,2.5
21302134115,41,2644,949,390,2549,0.8,1812,2.5
21302134116,46,2800,1018,442,2776,0.7,2156,2.4
21302134120,41,2085,908,415,2700,0.8,2059,2.6
21302134124,40,2272,1032,398,2437,0.7,1803,2.3
21302134125,79,1733,494,550,1093,0.7,592,1.4
21302134126,42,2559,1015,451,2545,0.8,2083,2.2
21302134127,42,2167,919,451,2521,0.8,2075,2.6
21302134128,40,2167,893,400,2399,0.8,2048,2.6
21302134129,0,0,0,0,0,0,0,0
21302134130,0,0,0,0,0,0,0,0
21302134131,47,2000,942,391,2374,0.8,2087,2.4
21302134132,44,2329,1053,371,2957,0.8,1786,2.1
21302134133,39,2395,1152,361,2349,0.8,1855,2
21302134134,49,2084,772,360,2263,0.8,1589,2.3
