SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
21204131825,9,20,18,8,7,8,5,82,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,24,17,11,7,9,9,92,0,8,0,5,3,6,7,23,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,3,3,7,30,15,33,26,18,9,13,9,119
21204131826,6,9,0,5,5,3,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,10,0,5,5,3,5,33,0,6,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,6,0,24,8,15,5,4,9,5,5,56
21204145901,30,26,10,5,8,6,9,97,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,41,27,10,16,8,6,9,116,0,7,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,25,42,33,21,19,13,10,7,138
21204145902,16,4,0,0,0,6,0,35,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,9,0,6,0,10,0,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,20,12,4,6,0,8,0,53
21204145903,19,11,4,0,4,0,5,50,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,4,0,6,3,5,58,5,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,3,3,0,4,0,21,29,20,10,9,3,6,5,74
21204145904,17,13,0,5,5,3,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,6,0,0,4,0,0,12,0,0,0,0,0,0,0,0,23,23,3,4,11,3,0,66,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,18,30,23,7,4,13,3,5,87
21204145905,34,21,13,4,11,6,7,91,4,0,0,0,0,0,0,7,5,4,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,46,20,16,7,11,7,7,123,0,0,0,5,0,3,4,14,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,7,5,8,7,3,4,30,55,26,20,8,14,14,11,152
21204145906,45,20,15,0,9,0,0,97,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,13,8,9,0,0,108,0,4,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,9,3,5,4,0,0,22,58,25,16,8,7,0,3,131
21204145907,26,15,7,11,8,4,3,73,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,37,22,7,11,8,4,3,90,4,9,0,5,0,6,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,6,0,31,40,29,11,14,10,13,3,119
21204145908,22,21,8,3,6,4,0,73,8,3,0,0,0,0,0,9,3,0,0,0,0,0,0,4,9,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,36,31,8,6,8,4,0,93,0,0,0,3,4,0,0,16,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,4,3,4,0,0,25,40,34,10,9,12,5,6,113
21204145909,27,11,11,5,6,0,3,67,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,4,3,7,0,0,3,0,0,15,0,0,0,0,0,0,0,0,37,15,12,5,13,8,3,88,0,0,4,0,6,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,6,0,0,14,4,3,34,41,24,19,9,20,8,7,129
21204145910,19,13,5,0,3,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,5,0,4,9,3,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,24,13,3,4,4,9,0,63
21204145911,48,41,17,5,13,6,4,120,4,0,0,0,0,0,0,11,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,52,45,14,5,13,3,4,143,8,0,0,4,0,0,0,8,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,3,3,4,4,0,3,23,64,49,18,8,20,5,4,164
21204145912,15,24,8,10,7,0,0,73,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,25,7,10,5,0,0,80,0,3,0,0,3,3,0,12,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,21,21,37,14,9,14,9,0,96
21204145913,14,17,11,3,9,7,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,19,11,3,11,6,0,65,6,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,14,26,24,11,7,10,8,0,83
21204145914,25,13,14,7,9,0,0,66,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,22,13,20,7,9,3,0,76,3,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,12,29,24,20,7,12,3,0,90
21204145915,19,16,4,0,3,3,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,4,0,3,3,5,49,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,8,0,0,0,0,0,0,0,0,3,4,3,5,0,5,0,20,24,17,7,5,4,10,5,67
21204145916,10,7,9,6,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,13,9,6,3,0,0,46,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,16,19,7,6,9,0,0,55
21204145917,38,8,10,7,3,3,0,68,3,0,0,0,0,0,0,8,0,4,0,0,0,0,0,9,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,5,47,20,12,5,6,7,0,95,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,20,51,23,17,7,9,5,4,117
21204145918,24,26,3,12,5,4,0,67,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,29,29,3,12,3,5,0,86,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,32,31,3,12,8,4,0,94
21204145919,36,18,10,4,5,6,0,87,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,44,20,11,4,11,6,4,97,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,45,23,11,7,8,6,4,103
21204145920,41,28,3,6,0,0,0,81,0,4,0,0,0,0,0,5,3,6,4,0,0,0,0,12,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,55,33,10,8,8,0,6,120,0,0,3,4,9,0,0,16,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,9,3,5,5,0,4,40,68,40,15,17,12,4,6,157
21204145921,12,10,4,0,6,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,6,3,0,38,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,10,3,6,6,8,6,48
21204145922,21,13,9,5,8,3,3,61,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,20,0,0,0,0,0,0,0,0,30,18,11,11,11,3,3,88,0,0,0,0,0,3,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,6,3,5,20,32,27,18,10,17,8,5,109
21204145923,29,20,8,7,0,7,0,78,0,4,0,0,0,0,0,11,7,3,0,0,0,0,0,8,12,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,53,34,12,11,7,6,0,119,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,0,21,51,42,13,13,9,8,0,139
21204146001,29,21,13,6,12,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,31,21,12,7,14,0,3,97,6,9,3,4,3,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,11,10,15,7,5,6,3,0,46,41,36,18,13,22,3,8,145
21204146002,33,32,15,9,7,9,8,112,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,36,31,17,9,13,9,8,118,0,0,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,14,37,35,21,9,16,16,7,137
21204146003,21,27,11,3,4,5,0,74,0,3,0,0,0,3,0,3,4,3,0,0,0,0,0,9,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,32,36,12,5,4,8,0,99,3,6,3,8,3,4,4,23,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,10,3,6,3,4,4,36,37,45,18,11,4,13,0,130
21204146004,49,27,18,13,14,7,3,130,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,53,34,18,10,14,3,3,144,9,9,0,4,6,3,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,20,3,4,8,3,7,51,63,48,28,19,24,7,13,194
21204146005,14,13,7,0,12,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,13,17,9,3,13,3,0,56,0,4,3,0,4,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,17,20,22,11,4,10,4,0,74
21204146006,8,8,7,8,7,4,0,43,5,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,8,7,4,0,54,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,21,17,16,10,11,11,4,0,70
21204146007,23,18,10,0,3,0,4,60,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,23,24,10,0,10,9,4,77,0,0,3,0,5,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,6,0,5,6,0,24,25,26,18,3,12,10,4,106
21204146008,25,27,19,13,10,6,3,101,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,4,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25,36,23,17,15,10,3,118,3,9,4,5,5,4,0,23,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,4,4,0,32,33,39,27,22,22,11,5,149
21204146009,15,20,16,11,6,0,6,71,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,20,16,7,14,0,3,81,8,3,3,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,8,7,3,0,0,4,3,29,26,28,15,9,14,8,6,107
21204146010,14,15,8,7,18,7,0,71,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,14,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,19,11,8,20,10,0,93,0,3,7,0,5,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,3,3,0,26,27,21,15,10,29,14,3,120
21204146011,28,13,10,6,4,9,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,33,13,10,6,3,10,6,85,5,11,0,0,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,12,8,4,0,3,0,0,32,50,24,14,8,10,9,6,120
21204146012,11,10,9,9,9,12,10,67,0,5,0,3,0,0,0,4,3,0,0,5,0,0,0,16,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,17,7,13,15,12,15,92,9,4,3,0,0,3,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,4,3,0,0,3,0,21,22,23,10,13,18,19,12,116
21204146013,19,33,12,7,16,12,6,103,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,22,38,14,8,19,13,6,125,4,7,3,6,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,6,9,0,0,27,24,44,20,17,28,17,3,149
21204146014,17,20,9,11,6,6,4,68,3,0,0,0,0,0,0,3,5,3,0,0,0,0,0,9,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,25,22,8,14,7,6,4,84,0,4,4,4,3,0,0,19,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,11,5,4,6,4,0,31,30,31,12,13,13,10,3,115
21204146015,22,21,11,4,11,7,0,71,3,0,0,0,0,0,0,6,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,22,10,4,12,7,0,93,7,3,0,0,4,7,0,26,7,6,0,0,0,0,0,7,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,6,3,4,4,0,0,0,0,5,16,9,3,7,8,7,0,51,45,40,14,9,21,12,0,138
21204146016,13,10,3,0,4,3,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,13,5,0,6,5,3,46,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,17,12,5,0,7,10,3,56
21204146017,12,13,7,7,12,3,5,67,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,8,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,18,7,14,11,4,5,80,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,16,16,18,15,15,12,6,5,99
21204146018,27,15,11,3,3,7,3,79,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,29,22,13,9,6,7,3,97,5,4,5,3,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,3,3,6,6,0,22,31,24,19,9,7,11,12,116
21204146019,26,33,18,10,14,10,0,110,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,3,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,31,41,16,13,14,9,0,124,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,8,3,10,0,4,4,0,0,25,40,49,20,19,18,8,0,156
21204146020,16,15,11,7,12,9,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,5,19,23,15,7,15,9,5,87,6,10,3,0,6,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,11,4,5,34,28,30,16,8,24,10,7,122
21204146021,41,36,17,3,15,4,4,120,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,54,39,17,3,15,4,4,127,5,5,3,3,4,3,4,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,3,4,3,4,33,55,45,21,5,19,9,5,160
21204146022,16,13,9,10,4,3,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,12,9,10,4,4,10,69,8,7,3,4,4,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,7,10,4,6,5,3,46,26,17,15,10,12,12,12,114
21204146023,22,10,8,4,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,24,14,8,4,3,0,0,55,5,3,0,4,0,4,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,3,3,22,32,18,9,8,8,6,4,84
21204146024,32,30,12,3,8,9,6,93,3,0,0,0,0,0,0,9,5,9,6,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,38,40,15,8,6,9,0,118,4,7,5,8,5,6,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,7,9,9,7,3,4,0,40,44,46,24,16,10,11,4,156
21204146025,29,20,9,8,11,3,0,82,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,39,25,14,5,11,3,0,91,4,3,0,0,3,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,9,4,0,5,4,0,26,41,33,15,5,16,4,0,119
21204146026,17,22,5,5,5,4,6,70,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,27,19,5,5,10,4,6,79,4,6,5,0,4,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,3,0,27,28,27,8,11,13,11,8,107
21204146027,32,21,11,4,8,9,7,95,6,3,0,0,0,0,0,9,3,3,3,0,3,0,0,18,10,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,55,29,12,4,11,9,7,126,0,5,0,4,3,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,5,0,3,7,5,3,26,51,34,14,12,17,15,8,155
21204146028,4,8,6,9,5,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,14,4,8,11,0,0,47,0,5,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3,16,7,11,11,15,14,7,4,63
21204146029,32,17,7,6,14,9,5,87,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,35,19,12,6,14,9,5,97,7,10,3,4,8,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,3,4,5,6,4,38,39,33,10,5,22,8,3,131
21204146030,12,13,6,6,7,10,8,64,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,9,6,6,10,8,72,0,5,7,5,4,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,3,4,4,5,38,17,29,10,10,13,15,9,105
21204146031,25,15,11,3,4,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,11,3,4,3,0,61,4,0,0,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,4,0,26,36,13,12,8,9,11,5,91
21204146032,6,9,3,3,7,4,3,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,12,14,3,4,7,7,3,54,0,5,3,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,5,13,12,19,6,8,13,12,5,73
