SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
20604150415,6,87,187,62,23,9,9,0,6,377
20604150416,5,174,152,29,17,5,4,0,0,379
20604150417,3,24,47,29,18,20,7,3,0,164
20604150418,9,241,107,29,16,4,0,0,0,405
20604150419,13,88,148,45,19,11,5,0,0,328
20604150420,16,234,285,75,20,15,5,0,0,636
20604150421,11,333,345,41,9,9,3,0,0,756
20604150422,4,114,159,48,16,5,7,0,0,355
20604150423,12,23,62,20,9,13,7,4,0,147
20604150424,0,0,0,0,0,0,0,0,0,0
20604150425,29,66,157,87,35,20,6,3,0,412
20604150426,12,260,188,34,11,7,4,0,0,518
20604150427,22,219,257,65,24,14,11,0,0,623
20604150428,16,68,94,62,23,19,20,3,0,302
20604150429,11,47,64,20,16,9,4,0,0,172
20604150430,15,101,135,61,49,19,16,5,8,398
20604150431,25,197,171,68,21,20,22,8,0,534
20604150432,11,258,323,89,34,24,8,4,4,756
20604150433,4,81,131,38,18,4,0,0,0,286
20604150434,40,235,283,100,22,18,9,8,0,706
20604150501,3,0,3,0,0,9,7,14,0,40
20604150502,19,80,221,85,38,14,10,8,0,474
20604150503,18,68,126,91,54,48,26,5,0,438
20604150504,72,851,1454,393,104,53,27,3,0,2967
20604150505,13,193,296,59,18,5,4,0,0,592
20604150506,12,86,145,41,22,11,4,3,0,326
20604150507,20,153,287,104,25,10,5,0,0,601
20604150508,10,29,64,37,20,14,9,0,4,193
20604150509,10,83,207,96,40,22,9,5,0,462
20604150510,6,143,190,65,25,28,7,8,0,474
20604150511,16,42,143,74,49,36,22,0,0,392
20604150512,30,196,445,119,14,7,4,0,0,808
20604150513,22,95,195,82,33,21,3,0,3,457
20604150514,9,160,278,69,23,11,7,3,0,561
20604150515,6,21,87,58,33,24,12,0,0,243
20604150516,8,31,101,47,19,18,8,0,0,221
20604150517,23,84,192,55,29,29,22,6,6,445
20604150518,56,447,664,164,78,34,20,0,0,1461
20604150519,0,18,26,9,0,0,0,0,0,49
20604150520,21,38,137,63,32,22,12,0,0,328
20604150521,0,23,47,29,16,11,13,0,0,133
20604150522,36,82,231,107,46,22,14,0,0,541
20604150523,3,15,54,22,10,9,4,0,0,120
20604150524,19,190,264,74,20,12,9,0,0,599
20604150525,27,96,299,140,45,36,7,0,0,651
20604150526,0,4,14,4,0,3,0,0,0,32
20604150527,47,186,432,102,30,23,7,0,0,821
20604150528,0,3,0,3,3,9,7,0,0,24
20604150529,23,295,481,115,40,19,10,0,0,980
20604150530,0,0,0,3,0,0,0,0,0,5
20604150531,3,27,66,50,12,16,13,13,3,197
20604150601,13,30,58,33,11,5,4,5,0,160
20604150602,22,81,64,36,33,18,16,7,4,278
20604150603,68,86,143,113,78,67,43,19,9,634
20604150604,37,52,81,54,18,10,7,3,0,267
20604150605,57,147,196,75,28,11,5,0,0,510
20604150606,52,81,80,57,54,40,40,20,5,420
20604150607,104,39,43,51,41,64,76,31,18,479
20604150608,34,91,171,92,33,18,6,0,0,443
20604150609,36,43,107,47,33,27,27,4,5,330
20604150610,60,64,98,48,54,30,25,14,10,396
20604150611,22,25,75,62,28,17,6,4,0,247
20604150612,39,61,94,43,42,37,33,22,7,364
20604150613,54,109,189,105,71,45,33,15,4,625
20604150614,0,33,5,0,0,0,0,0,0,44
20604150615,123,114,58,38,68,39,20,12,3,471
20604150616,15,44,24,14,22,17,8,10,6,164
20604150617,29,150,126,53,23,22,7,0,0,410
20604150618,77,30,78,83,48,46,23,11,0,395
20604150619,33,170,269,75,34,9,8,0,0,600
20604150620,22,61,127,48,21,10,7,0,0,300
20604150621,32,62,61,45,27,22,21,8,4,286
20604150622,17,59,127,58,28,13,3,0,0,308
20604150623,34,146,221,77,32,14,0,0,0,520
20604150624,26,105,272,75,52,25,17,9,0,577
20604150625,52,38,78,81,52,27,15,5,6,347
20604150626,102,108,146,108,70,89,64,25,15,728
20604150627,59,38,74,39,31,15,18,16,3,295
20604150628,66,87,237,134,66,58,58,18,14,725
20604150629,42,38,29,27,26,33,28,13,0,236
20604150630,63,73,140,76,49,46,35,15,4,505
20604150631,74,98,210,109,45,40,23,0,5,595
20604150632,4,0,3,0,0,0,0,0,0,5
20604150633,47,116,55,54,32,29,16,5,5,358
20604150634,17,38,93,51,33,31,12,8,0,287
20604150635,33,61,179,65,44,36,21,10,6,454
20604150636,35,102,123,49,56,46,34,13,8,472
20604150637,42,94,205,100,51,32,12,8,0,545
20604150638,75,74,126,78,53,29,15,7,0,461
20604150639,38,49,126,87,34,36,18,6,3,401
20604150701,0,0,0,0,0,0,0,0,0,0
20604150801,32,44,209,98,43,28,10,8,0,472
20604150802,30,31,123,62,25,13,3,0,0,280
20604150803,40,33,139,100,77,82,45,23,7,537
20604150804,38,22,123,59,26,19,6,0,0,288
20604150805,29,53,193,92,44,29,14,5,0,456
20604150806,14,47,133,64,18,6,5,0,0,276
20604150807,4,22,54,38,9,5,6,8,3,152
20604150808,14,6,13,13,6,7,4,0,0,71
20604150809,43,33,144,96,35,41,35,18,0,464
20604150810,46,77,290,152,73,61,29,8,0,740
20604150811,11,112,242,49,15,7,3,0,0,437
20604150812,34,17,83,71,37,27,23,14,0,304
20604150813,38,48,199,98,50,43,27,11,4,520
20604150814,13,21,39,29,14,34,39,30,10,222
20604150815,16,96,222,52,15,0,0,0,0,409
20604150816,78,50,158,148,117,124,92,55,9,834
20604150901,28,85,334,112,27,25,5,3,0,623
20604150902,21,8,15,11,20,50,78,53,11,281
20604150903,33,250,425,110,33,22,14,0,0,892
20604150904,27,138,356,85,25,23,3,3,0,652
20604150905,32,40,119,82,21,21,9,11,0,341
20604150906,10,72,223,123,54,34,31,10,0,562
20604150907,3,36,139,32,14,3,3,0,0,234
20604150908,0,0,0,0,0,0,0,0,0,0
20604150909,12,11,21,32,25,22,21,7,3,152
20604150910,21,64,191,63,6,11,0,0,0,359
20604150911,29,41,143,89,35,35,9,7,0,383
20604150912,27,58,206,81,49,26,30,7,3,484
20604150913,29,113,320,121,31,17,17,0,0,646
20604150914,28,59,125,67,45,15,21,0,0,353
20604150915,33,170,416,120,49,12,10,6,0,816
20604150916,67,170,409,138,50,34,20,0,0,898
20604150917,19,50,201,95,37,20,15,0,0,424
20604150918,30,101,321,102,35,21,0,0,0,614
20604150919,24,58,205,106,48,23,13,4,0,474
20604150920,52,47,108,108,62,48,46,17,6,498
20604150921,22,79,211,89,17,11,6,0,0,437
20604150922,32,38,169,104,35,21,14,3,0,417
20604150923,40,47,206,115,50,32,16,3,0,501
20604150924,35,43,137,104,32,11,19,0,0,400
20604150925,24,138,334,129,22,14,3,0,0,660
20604150926,31,298,498,144,43,27,10,0,0,1059
20604150927,43,80,185,125,88,67,54,14,0,657
20604150928,0,40,118,36,23,10,7,4,0,237
20604150929,35,76,253,116,34,18,8,0,0,545
20604150930,10,57,160,61,24,28,11,0,0,352
20604150931,30,52,222,133,32,19,11,0,6,490
20604150932,34,35,108,81,39,23,15,12,4,341
20604150933,22,35,132,74,29,24,7,4,0,332
20604151001,28,48,117,53,29,23,16,8,0,322
20604151002,72,57,174,117,84,42,25,12,0,592
20604151003,46,65,121,69,57,59,46,26,8,504
20604151004,14,93,184,55,8,0,0,0,0,357
20604151005,45,66,197,113,28,27,6,3,0,499
20604151006,55,69,157,122,34,28,5,0,0,476
20604151007,23,76,179,71,34,20,9,0,0,414
20604151008,84,140,373,186,142,81,21,5,0,1034
20604151009,19,55,97,67,34,26,19,11,0,323
20604151010,12,58,177,49,14,7,3,0,0,319
20604151011,25,192,505,102,28,17,9,0,0,872
20604151012,51,75,127,61,62,43,40,15,7,485
20604151013,0,15,42,58,22,3,0,3,0,150
20604151014,0,0,0,0,0,0,0,0,0,0
20604151015,38,133,329,115,39,24,11,4,0,692
20604151016,30,84,185,72,25,14,10,0,0,414
20605112801,32,13,26,35,39,26,39,25,6,251
20605112802,72,43,36,48,59,49,29,24,0,357
20605112803,60,48,27,33,66,56,63,46,6,411
20605112804,59,31,62,82,59,60,47,32,8,445
20605112805,59,32,21,45,50,50,38,29,0,327
20605112807,84,39,67,59,75,78,41,14,12,467
20605112808,77,44,36,56,85,69,73,65,19,523
20605112809,76,44,39,61,71,94,56,27,9,477
20605112810,74,49,23,37,58,48,25,25,19,347
20605112811,55,25,31,48,58,52,37,32,3,341
20605112812,79,36,32,50,66,53,42,31,16,402
20605112813,93,58,48,72,105,84,68,42,16,574
20605112814,96,35,31,72,86,41,39,32,4,432
20605112815,68,19,19,54,43,42,26,39,12,322
20605112816,35,43,26,39,52,88,76,56,16,421
20605112817,83,35,49,61,81,36,40,22,3,410
20605112818,54,23,17,41,51,31,32,13,5,278
20605112819,91,41,37,86,104,60,54,24,9,501
20605112820,88,36,54,92,82,61,49,30,15,483
20605112821,44,33,29,35,52,48,29,16,9,287
20605112822,58,18,42,71,57,59,39,32,15,398
20605112823,32,32,39,43,39,41,20,22,12,291
20605112824,67,39,33,49,56,50,40,28,5,369
20605112825,67,39,34,42,77,55,45,30,7,404
20605112826,104,57,36,54,87,78,50,41,20,524
20605112828,58,77,206,156,109,91,82,52,8,840
20605112830,64,71,193,128,59,51,52,17,7,642
20605112832,0,0,0,0,0,0,0,0,0,0
20605112833,43,57,176,120,58,67,49,12,3,579
20605112834,29,41,121,126,68,85,48,26,11,559
20605112835,36,26,123,106,76,63,55,30,3,520
20605112836,23,35,145,78,20,13,3,0,0,318
20605112837,28,50,152,61,24,13,17,3,0,345
20605112838,17,51,146,76,52,13,7,6,0,374
20605112839,15,15,56,25,28,31,27,18,3,217
20605112840,18,34,123,49,29,28,46,34,3,366
20605112841,22,25,40,22,24,39,28,26,4,228
20605112842,30,35,100,79,41,37,56,22,0,401
20605112843,40,26,78,87,48,51,43,25,4,389
20605112901,37,31,80,61,58,38,25,16,3,356
20605112902,60,53,133,120,79,57,46,16,7,565
20605112903,32,23,93,67,66,68,32,14,3,401
20605112904,49,40,91,56,66,57,36,27,10,434
20605112905,57,48,166,111,102,90,52,24,7,655
20605112906,23,9,71,65,49,27,23,12,0,283
20605112907,72,50,145,130,95,84,47,18,9,643
20605112908,65,54,83,94,80,56,32,12,5,484
20605112909,56,37,82,90,72,45,27,9,4,415
20605112910,65,29,101,79,66,52,27,10,3,438
20605112911,41,23,67,60,46,41,14,9,0,300
20605112912,29,13,44,43,41,27,14,5,3,215
20605112913,78,53,89,79,74,47,30,13,7,463
20605112914,45,29,90,54,53,28,22,12,0,334
20605112915,33,24,38,31,43,42,30,4,0,246
20605112916,74,45,93,77,95,53,24,15,3,480
20605112917,0,0,0,0,0,0,0,0,0,0
20605112918,0,0,0,0,0,0,0,0,0,0
20605112919,0,0,0,0,0,0,0,0,0,0
20605112920,0,0,0,0,0,0,0,0,0,0
20605112921,49,36,91,89,63,41,31,5,0,412
20605112922,94,55,106,114,89,73,40,10,5,600
20605112923,37,39,145,117,83,53,33,10,6,513
20605112924,70,35,69,77,79,36,20,11,4,397
20605112925,92,42,109,102,84,64,31,7,6,541
20605112926,52,47,120,75,54,47,30,9,0,432
20605112927,40,13,87,71,44,35,32,15,4,341
20605112928,44,50,78,50,55,38,25,14,5,353
20605112929,25,22,65,43,44,30,24,15,5,269
20605112930,46,31,79,60,65,61,29,17,6,398
20605112931,60,43,141,117,79,55,23,14,4,523
20605112932,30,31,112,87,47,39,23,5,0,375
20605112933,49,29,92,73,39,37,33,19,0,370
20605112934,65,20,67,71,70,35,25,9,3,370
20605112935,65,29,82,81,68,50,19,5,4,405
20605112936,70,50,69,95,84,47,36,11,0,468
20605112937,23,13,45,33,23,27,14,9,0,199
20605112938,40,28,52,41,46,49,14,9,9,282
20605112939,98,26,83,100,88,41,38,10,0,492
20605112940,82,20,39,56,68,57,25,17,5,375
20605113001,60,40,124,151,116,92,73,23,8,684
20605113002,134,69,85,125,127,71,35,23,11,681
20605113003,74,38,92,96,90,50,35,19,9,497
20605113004,37,26,58,47,53,41,43,21,12,342
20605113005,64,27,44,76,61,41,34,18,3,377
20605113006,57,36,72,62,55,36,24,28,8,373
20605113007,106,37,76,104,94,54,45,26,7,536
20605113008,44,24,33,66,61,37,22,19,4,319
20605113009,62,24,33,84,61,46,22,24,9,364
20605113010,41,17,71,85,108,80,73,37,6,525
20605113011,60,49,68,85,71,74,28,20,7,455
20605113012,37,23,45,61,49,47,18,12,0,291
20605113013,89,26,24,44,70,47,46,23,14,383
20605113014,48,31,18,46,52,51,25,15,9,298
20605113015,51,24,28,34,47,43,40,26,0,295
20605113016,42,33,97,100,107,82,53,26,13,546
20605113017,58,30,70,108,93,91,73,50,10,583
20605113019,62,32,63,57,59,50,29,15,6,388
20605113020,144,50,65,124,102,82,76,33,15,700
20605113021,41,17,38,51,45,26,23,8,5,254
20605113022,50,46,138,138,99,78,22,6,0,575
20605113023,92,25,14,50,67,49,35,17,11,364
20605113024,136,59,26,69,104,64,55,29,7,566
20605113025,60,20,54,94,101,59,57,32,4,485
20605113026,49,19,59,77,100,111,86,69,10,571
20605113027,58,38,28,44,48,69,75,45,14,410
20605113028,76,32,29,59,64,48,46,27,3,377
20605113029,71,48,25,41,86,72,70,32,8,452
20605113032,40,25,52,45,29,27,29,14,0,261
20605113033,23,15,21,33,36,53,26,26,7,236
20605113034,59,59,231,231,169,83,61,26,6,918
20605113035,76,35,172,189,109,65,34,8,3,688
20605113036,42,17,38,51,59,83,123,66,15,493
20605113037,45,18,21,46,56,42,25,4,3,267
20605113038,13,5,11,10,16,44,45,30,4,172
20605113039,99,70,28,70,78,58,32,29,0,462
20605113401,41,58,129,72,61,37,27,6,3,437
20605113402,49,42,101,69,45,30,10,8,0,354
20605113403,19,27,126,68,34,26,19,10,3,331
20605113404,33,18,66,50,25,18,11,3,0,230
20605113405,63,57,91,76,50,55,39,14,7,441
20605113406,58,70,158,110,70,32,32,10,3,545
20605113407,47,60,163,113,54,39,35,16,6,527
20605113408,39,25,119,70,39,34,28,8,4,374
20605113409,22,38,113,58,37,24,10,10,6,296
20605113410,34,23,85,55,46,23,15,5,0,278
20605113411,34,43,126,50,48,33,16,6,0,360
20605113412,52,38,114,106,88,50,39,21,3,514
20605113413,70,35,142,102,56,52,40,30,4,537
20605113414,66,56,91,67,53,48,23,9,8,416
20605113415,49,39,125,72,57,26,15,5,0,392
20605113416,78,61,111,87,58,45,27,10,3,476
20605113417,17,42,159,81,50,27,13,6,11,402
20605113418,23,31,108,62,22,12,13,8,0,283
20605113419,53,45,127,95,60,35,19,17,0,450
20605113420,44,37,187,89,53,29,20,5,0,456
20605113421,67,59,48,40,61,39,19,9,7,339
20605113422,22,42,115,62,46,41,38,22,15,395
20605113423,33,24,106,66,25,40,17,11,7,322
20605113424,45,36,66,39,48,20,19,11,7,281
20605113425,44,45,105,79,54,31,27,18,5,414
20605113426,43,11,48,65,46,41,21,17,3,306
20605113427,42,49,201,95,39,29,20,14,5,497
20605113428,67,58,154,91,56,54,32,17,3,521
20605113429,18,34,96,61,49,30,13,10,3,322
20605113430,55,26,83,65,60,34,28,13,4,375
20605113431,26,21,92,85,28,15,13,6,5,282
20605113432,130,59,140,98,79,56,55,18,0,641
20605113433,77,41,86,67,36,40,26,15,6,388
20605113434,70,65,141,92,71,38,17,14,5,510
20605113435,85,61,66,64,63,41,21,5,0,416
20605113436,38,26,22,36,41,19,14,12,7,218
20605113437,63,32,86,100,59,59,43,24,4,463
20605113438,66,67,154,92,58,35,29,6,7,517
20605113439,43,47,158,83,83,50,21,16,4,498
20605151101,70,114,323,129,66,29,0,3,0,739
20605151102,33,34,209,94,47,21,14,4,0,464
20605151103,0,0,0,0,0,0,0,0,0,0
20605151104,0,0,0,8,5,0,0,0,0,20
20605151105,61,68,235,142,99,62,14,0,0,695
20605151201,52,54,70,61,72,46,34,16,4,404
20605151202,22,30,97,63,25,31,11,0,4,285
20605151203,25,19,72,66,51,66,105,63,10,470
20605151204,47,18,28,46,39,28,19,20,8,247
20605151205,72,57,39,51,103,74,62,94,132,682
20605151206,24,44,165,82,26,15,13,3,0,372
20605151207,35,28,98,90,33,16,18,4,0,324
20605151208,74,56,42,80,54,68,37,17,8,440
20605151209,17,34,135,64,28,12,14,0,0,307
20605151210,48,47,49,51,70,66,49,25,4,404
20605151211,54,32,40,34,64,54,20,20,0,314
20605151212,57,33,44,41,75,65,40,18,6,375
20605151213,29,28,107,68,57,58,29,24,4,402
20605151214,34,61,272,137,56,41,29,9,0,648
20605151215,34,38,95,95,40,27,21,6,0,352
20605151216,25,12,76,54,25,15,13,3,0,227
20605151217,19,27,21,18,41,32,26,26,5,230
20605151218,26,25,92,78,70,66,34,14,5,418
20605151219,13,18,83,44,21,19,15,3,0,216
20605151220,4,24,49,41,50,48,32,22,0,269
20605151221,41,47,208,154,62,50,33,33,6,633
20605151222,39,35,115,86,56,36,21,9,0,398
20605151223,95,28,50,72,65,49,34,23,7,422
20605151224,35,37,97,85,46,46,24,7,4,372
20605151225,37,17,31,50,57,45,23,9,4,276
20605151226,58,27,42,47,66,46,25,21,9,333
20605151227,95,31,54,60,79,78,63,47,31,535
20605151228,29,20,22,29,37,26,20,17,10,210
20605151229,48,40,36,40,54,69,58,27,5,369
20605151230,111,31,60,74,100,45,63,30,8,514
20605151231,32,28,46,36,36,39,17,9,0,240
20605151301,33,34,138,78,42,45,26,8,0,403
20605151302,21,22,137,84,31,29,7,0,0,327
20605151303,36,27,97,91,42,36,38,14,0,387
20605151304,42,39,196,110,63,47,29,9,4,548
20605151305,67,55,221,146,109,91,49,18,7,760
20605151306,24,45,274,142,47,31,15,5,0,581
20605151307,15,42,74,37,32,16,18,14,3,250
20605151308,30,42,165,88,50,40,18,11,0,432
20605151309,17,24,66,45,41,38,16,6,0,246
20605151310,41,50,172,71,70,66,43,9,3,533
20605151311,46,33,153,90,84,38,24,11,3,490
20605151312,35,27,55,46,52,81,71,48,21,425
20605151313,32,58,158,74,65,40,28,10,3,467
20605151314,43,29,231,143,85,50,35,8,0,630
20605151315,11,22,96,47,29,22,12,8,0,254
20605151316,28,34,84,57,60,62,32,13,4,371
20605151317,41,62,210,131,68,60,47,14,5,636
20605151318,59,54,237,155,94,75,30,7,0,713
20605151319,31,35,145,115,83,72,45,24,3,543
20605151320,40,56,200,148,73,68,41,14,0,647
20605151321,29,48,191,125,50,42,25,15,4,522
20605151322,26,34,90,48,30,30,26,15,0,295
20605151323,10,26,142,72,34,14,5,0,0,302
20605151324,32,41,186,111,67,35,33,11,0,520
20605151325,32,50,199,136,69,46,29,10,5,575
20605151401,61,25,53,65,41,37,34,8,4,329
20605151402,35,32,96,91,77,66,28,9,4,435
20605151403,34,28,101,74,62,46,68,47,5,466
20605151404,0,0,0,0,0,0,0,5,0,5
20605151405,18,37,208,129,86,80,33,9,4,599
20605151406,9,14,56,53,37,32,23,10,4,236
20605151407,0,0,0,0,0,0,0,0,0,0
20605151408,19,35,99,50,49,51,16,15,0,332
20605151409,57,23,43,52,60,33,35,16,5,321
20605151410,21,34,93,68,70,57,56,16,3,422
20605151411,26,28,73,71,54,82,59,32,4,433
20605151412,44,33,122,98,78,71,53,29,9,530
20605151413,48,39,105,71,63,59,28,12,6,425
20605151414,18,24,64,43,61,56,38,10,0,318
20605151415,9,16,26,30,37,49,47,57,103,363
20605151416,41,39,156,110,72,78,47,37,20,597
20605151417,51,29,25,41,30,29,22,11,0,242
20605151418,0,0,0,0,0,0,0,0,0,0
20605151419,12,32,145,67,23,11,8,5,0,306
20605151420,21,51,146,101,33,24,20,6,0,410
20605151421,17,37,197,95,43,62,30,12,5,502
20605151422,42,99,458,127,63,36,45,39,55,973
20605151423,42,66,119,79,87,76,41,20,3,531
20605151424,39,47,182,122,102,88,52,16,8,657
20605151425,64,40,217,170,85,56,43,8,0,681
20605151426,43,28,34,55,58,61,30,13,3,324
20605151427,31,39,107,71,74,59,32,10,4,425
20605151428,32,31,178,87,40,25,11,7,4,409
20605151429,4,10,80,72,62,28,12,5,0,275
20605151430,11,23,103,90,88,54,22,3,0,389
20605151431,22,34,123,68,48,51,23,10,0,369
20605151432,34,59,145,83,76,67,45,12,6,529
20605151433,82,48,94,81,81,87,49,11,4,544
20605151434,0,0,0,0,0,0,0,0,0,0
20605151435,33,49,88,84,81,56,36,12,0,447
20606113501,60,58,108,71,57,47,39,45,39,513
20606113502,83,43,65,83,62,54,55,34,11,488
20606113503,80,97,77,68,102,85,92,115,33,750
20606113504,93,42,35,34,66,61,66,51,16,463
20606113505,55,50,65,40,50,31,27,31,10,352
20606113506,61,38,108,90,70,50,47,18,6,490
20606113507,99,57,122,96,78,72,61,36,12,629
20606113508,71,38,49,47,62,35,23,17,3,349
20606113509,25,48,82,37,39,37,37,18,4,319
20606113511,53,41,61,39,49,36,34,26,7,349
20606113512,40,36,44,43,55,30,51,47,12,364
20606113513,68,75,63,43,67,73,60,31,9,487
20606113514,39,42,86,70,42,19,28,20,0,346
20606113515,24,29,84,52,55,21,58,39,20,383
20606113516,37,59,153,95,50,46,33,25,13,510
20606113517,54,52,153,102,32,41,45,51,8,546
20606113518,12,32,69,33,24,30,18,5,0,224
20606113519,68,55,136,104,73,61,58,19,7,585
20606113520,72,28,80,79,70,26,27,9,5,402
20606113521,89,80,282,145,65,40,34,33,0,770
20606113603,38,23,93,63,49,39,34,23,6,368
20606113604,30,19,66,68,29,36,25,25,5,305
20606113605,47,80,127,81,66,57,26,13,5,493
20606113606,26,22,58,32,23,58,65,63,31,378
20606113607,55,62,213,116,75,44,33,21,6,615
20606113608,42,89,336,122,66,45,28,24,9,764
20606113609,23,38,115,72,60,40,20,19,9,379
20606113610,36,50,168,108,48,37,22,15,7,498
20606113611,21,47,120,61,38,48,23,17,0,376
20606113612,37,36,62,55,55,18,22,21,23,342
20606113613,40,56,116,62,63,38,26,25,9,430
20606113614,13,35,151,73,20,19,8,5,0,328
20606113615,15,72,299,180,52,25,18,4,0,670
20606113616,22,27,103,66,43,75,61,65,27,490
20606113617,57,51,94,66,48,50,23,15,6,406
20606113618,55,51,96,69,60,45,29,30,43,472
20606113619,25,64,140,60,46,35,27,22,6,426
20606113620,22,32,129,76,57,24,17,11,0,373
20606113621,20,35,90,43,23,41,20,14,10,302
20606113622,41,51,158,94,56,38,26,19,4,485
20606113623,31,49,231,81,44,32,36,14,37,560
20606113624,33,69,183,96,52,41,21,25,12,524
20606113625,38,53,134,71,65,36,35,16,10,458
20606113626,75,63,147,97,74,51,25,15,7,545
20606113627,42,29,190,97,48,32,25,12,0,476
20606113628,56,62,183,114,52,46,51,26,6,591
20606113629,31,40,166,102,46,37,35,42,15,514
20606113630,27,52,156,76,44,36,22,14,7,433
20606113631,57,18,112,64,33,30,18,21,20,381
20606113632,66,31,68,80,47,31,28,30,12,395
20606113633,61,53,144,69,79,55,63,39,16,581
20606113634,63,59,102,90,66,48,38,34,18,507
20606113635,48,57,123,76,49,30,29,20,9,436
20606113636,16,33,92,30,39,45,30,16,7,304
20606113637,19,33,128,55,30,13,12,14,6,313
20606113638,34,42,63,40,34,31,22,12,0,280
20606113639,35,46,172,83,46,53,44,12,11,502
20606113640,25,32,58,37,25,19,18,14,0,227
20606113641,27,42,134,53,49,36,18,14,3,374
20606113642,3,32,128,56,33,15,0,0,0,275
20606113643,42,88,330,144,66,44,18,8,0,742
20606113644,5,24,146,84,24,18,11,7,0,318
20606113645,16,59,225,100,37,25,10,0,0,471
20606113801,35,36,91,44,35,49,30,26,13,351
20606113802,47,60,120,71,56,50,21,10,0,437
20606113803,34,36,59,36,33,40,35,22,7,301
20606113804,61,48,27,31,53,53,63,35,7,379
20606113805,53,46,58,45,53,65,35,31,16,398
20606113806,28,38,13,10,29,59,38,22,0,234
20606113807,34,28,40,39,29,25,40,37,16,286
20606113808,32,63,58,30,52,64,58,27,5,394
20606113809,34,43,19,27,44,44,49,40,19,320
20606113810,53,62,27,32,72,59,60,43,19,423
20606113811,33,64,40,32,52,58,55,10,10,356
20606113812,47,49,124,67,49,54,91,65,35,576
20606113813,48,59,62,50,64,41,59,52,13,435
20606113814,35,45,118,67,47,52,68,51,23,508
20606113815,17,23,42,32,24,48,64,82,40,373
20606113816,44,36,64,40,50,45,74,66,27,440
20606113817,48,33,74,41,42,56,49,31,5,398
20606113818,82,54,84,68,62,64,46,39,7,495
20606113819,41,42,51,38,44,46,73,53,27,421
20606113820,66,92,63,36,76,93,73,38,13,552
20606113821,73,66,40,34,54,53,44,16,5,378
20606113822,38,48,44,37,44,46,62,58,42,412
20606113823,46,63,115,73,66,82,107,64,26,636
20606113824,70,53,50,70,55,77,70,36,18,494
20606113825,55,75,80,58,61,47,56,47,14,493
20606113826,43,33,47,31,40,47,49,24,15,329
20606113827,43,24,74,80,47,47,60,38,12,426
20606113828,38,29,29,28,45,44,46,32,20,303
20606113829,37,40,61,31,42,51,64,48,21,403
20606113830,38,38,49,46,49,53,69,49,15,414
20606113831,22,52,50,26,35,63,41,35,17,343
20606113832,45,30,25,19,38,29,24,19,12,232
20606151501,35,29,94,44,41,22,19,13,4,304
20606151502,16,20,89,53,13,31,38,18,8,290
20606151503,32,66,117,49,39,34,49,17,13,422
20606151504,10,45,156,70,51,31,34,13,4,416
20606151505,12,63,254,98,43,21,15,4,5,511
20606151506,45,55,179,100,66,54,15,3,4,525
20606151507,39,23,206,174,73,63,51,37,6,673
20606151508,12,164,243,95,16,8,9,0,0,550
20606151509,34,55,169,68,39,31,34,16,3,441
20606151510,23,87,248,125,47,26,12,3,0,572
20606151511,23,48,172,69,23,20,11,3,0,370
20606151512,23,44,141,62,29,38,27,9,8,373
20606151513,36,72,321,132,48,43,21,20,4,692
