SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
21004124026,0,0,0,99,101,49,37,141,24,447
21004124027,8,0,6,64,82,37,20,90,10,295
21004124028,0,0,7,44,59,40,23,40,21,227
21004124029,6,0,6,57,96,48,23,59,0,289
21004124030,4,4,9,65,90,36,29,46,4,268
21004124031,3,0,13,75,89,38,28,63,12,302
21004124032,0,0,0,25,55,30,19,27,7,161
21004153901,0,0,0,97,161,39,44,141,12,500
21004153902,0,0,5,27,58,31,8,42,34,194
21004153903,0,0,0,84,122,49,35,140,26,460
21004153904,0,0,0,99,136,58,42,109,14,462
21004153905,0,0,0,85,98,52,18,91,13,356
21004153906,0,0,4,57,97,31,37,97,19,341
21004153907,0,0,3,79,103,46,38,85,14,358
21004153908,0,0,0,96,141,52,50,132,47,516
21004153909,0,0,0,47,84,30,29,49,12,245
21004153910,5,0,3,56,63,26,24,85,17,270
21004153911,0,0,0,28,34,15,14,44,0,141
21004153912,0,0,0,65,97,27,21,55,18,272
21004154001,0,0,3,90,89,44,33,57,20,328
21004154002,0,0,0,59,78,28,18,68,7,255
21004154003,0,0,3,100,113,47,34,86,5,394
21004154004,0,0,0,37,88,34,27,58,6,249
21004154005,5,0,7,63,129,40,35,91,13,370
21004154006,0,0,8,65,116,32,38,63,13,330
21004154007,0,0,0,76,111,41,39,95,22,378
21004154008,8,0,28,108,138,61,37,115,30,490
21004154009,18,0,36,104,142,73,33,122,49,519
21004154010,11,3,28,62,110,53,61,98,12,402
21004154011,0,0,3,87,103,48,44,94,10,381
21004154012,0,0,5,111,147,66,41,107,11,490
21004154013,0,0,0,21,24,14,11,13,23,110
21004154014,0,0,0,55,86,21,22,45,10,242
21004154015,0,0,0,89,132,50,63,83,17,440
21004154016,9,3,26,71,77,41,27,85,34,344
21004154017,4,0,5,98,167,69,52,135,22,556
21004154018,6,0,6,100,132,31,30,123,28,444
21004154019,0,0,3,90,103,39,32,82,15,370
21004154020,0,0,0,59,90,48,36,80,18,334
21004154021,0,0,5,37,76,31,21,58,16,246
21004154022,8,3,22,48,78,31,18,90,23,288
21004154023,20,10,50,55,87,46,37,121,32,381
21004154024,4,0,6,54,76,29,25,56,9,245
21004154025,3,0,7,99,135,56,48,125,10,478
21004154026,0,0,6,65,97,39,40,117,14,377
21004154027,0,5,9,64,99,34,30,74,14,321
21004154028,7,0,8,57,66,42,19,79,14,272
21004154029,0,0,0,57,78,52,25,50,4,266
21004154030,4,0,7,54,72,50,49,84,56,366
21004154031,71,3,86,47,78,40,17,191,27,400
21004154032,0,0,5,54,72,19,17,35,0,207
21004154033,0,0,0,78,106,50,18,84,30,370
21004154034,4,0,4,128,180,83,72,103,5,575
21004154101,0,0,3,80,105,51,39,100,16,383
21004154102,0,0,3,96,97,40,39,92,26,388
21004154103,0,0,0,78,82,40,22,64,7,305
21004154104,0,0,0,53,43,35,22,34,5,199
21004154105,0,0,0,96,113,40,39,84,14,383
21004154106,0,0,3,46,70,35,22,52,8,234
21004154107,0,0,5,106,121,43,33,99,37,436
21004154108,4,0,4,82,112,47,36,65,13,360
21004154109,0,0,0,89,142,42,44,113,14,440
21004154110,3,0,5,68,101,44,36,81,16,347
21004154111,6,0,10,58,76,36,21,61,8,263
21004154112,4,0,4,104,128,57,41,83,34,439
21004154113,3,0,9,53,67,36,20,67,26,272
21004154114,3,0,3,63,104,37,33,70,12,321
21004154115,3,0,11,60,91,27,17,65,15,273
21004154116,0,0,0,50,71,26,23,64,11,251
21004154117,3,0,5,61,105,56,42,105,21,392
21004154118,0,0,0,112,129,57,45,94,20,451
21004154119,0,0,0,74,106,48,26,53,15,317
21004154120,10,0,14,87,88,41,49,118,26,409
21004154121,0,0,0,88,105,50,28,97,5,371
21004154122,3,0,8,46,52,27,21,60,11,207
21004154123,0,0,4,79,96,46,24,58,8,312
21004154124,0,0,5,74,99,45,23,73,19,338
21004154125,3,0,3,121,163,63,47,97,9,496
21004154126,0,0,3,79,111,67,43,96,14,416
21005124201,11,5,23,82,84,48,32,263,67,578
21005124202,7,0,9,47,61,20,21,146,27,321
21005124203,0,0,9,65,70,30,39,201,19,430
21005124204,15,0,16,82,88,33,37,226,50,519
21005124205,12,0,15,85,98,32,57,310,77,650
21005124206,4,4,10,55,52,28,38,250,56,476
21005124207,4,0,9,38,65,24,36,226,43,433
21005124208,4,0,7,62,74,27,38,259,53,519
21005124209,6,0,8,64,57,27,24,250,54,479
21005124210,4,0,3,47,58,20,36,194,73,432
21005124211,0,5,3,45,42,13,26,142,90,355
21005124212,5,5,20,110,120,55,57,327,81,745
21005124213,0,0,7,73,97,33,36,232,44,507
21005124214,0,0,11,60,54,27,25,132,10,307
21005124215,3,0,16,109,132,55,50,261,50,657
21005124216,7,0,12,12,20,0,12,51,252,341
21005124217,6,0,7,33,28,17,25,95,39,239
21005124218,0,0,13,75,86,29,41,267,51,546
21005124219,0,0,0,31,23,11,18,115,63,268
21005124220,3,0,6,51,64,18,37,171,31,371
21005124221,4,0,9,33,42,23,17,143,14,274
21005124222,0,0,5,51,74,31,29,166,27,379
21005124223,0,0,0,18,22,6,9,59,20,127
21005124224,3,0,11,61,50,31,33,186,60,417
21005124225,9,0,15,67,57,34,32,219,48,457
21005124226,0,0,0,0,0,0,0,0,0,0
21005124227,3,0,3,31,42,14,11,131,25,248
21005124301,8,0,6,45,44,29,18,179,19,335
21005124302,3,0,6,25,24,10,17,83,14,173
21005124303,0,0,0,0,0,3,0,4,18,29
21005124304,0,0,0,3,4,0,0,5,0,10
21005124305,0,0,0,23,33,8,6,76,38,186
21005124306,4,0,5,50,51,23,31,188,35,382
21005124307,0,0,0,21,30,8,13,80,21,169
21005124308,3,4,10,34,38,10,20,92,31,221
21005124309,7,0,15,41,40,29,18,144,22,298
21005124310,7,0,7,48,47,20,25,171,7,316
21005124311,0,0,4,41,33,15,22,103,26,233
21005124312,7,0,13,39,38,21,36,207,30,375
21005124313,4,0,4,30,36,8,20,83,20,200
21005124314,3,0,10,74,72,38,46,198,52,476
21005124315,5,0,8,35,42,20,20,111,36,255
21005124316,3,0,5,27,27,7,14,86,16,178
21005124317,4,0,4,46,55,20,29,178,42,375
21005124318,7,0,10,36,67,25,33,190,40,396
21005124319,7,0,7,44,60,18,19,166,13,320
21005124320,6,0,9,57,64,41,30,253,105,548
21005124321,11,3,30,70,70,36,24,166,57,440
21005124322,0,0,0,0,0,0,0,0,3,3
21005124323,12,0,16,55,56,38,29,175,39,385
21005124324,0,0,0,43,37,13,23,145,14,276
21005124325,10,0,20,38,51,30,21,120,26,291
21005124326,3,0,3,45,33,22,32,132,28,299
21005124327,34,0,39,61,66,27,36,242,20,450
21005124328,6,0,14,47,43,34,30,160,24,333
21005124329,0,3,4,61,62,31,27,171,30,381
21005124330,0,0,7,28,45,15,22,122,18,236
21005124331,0,0,3,19,31,17,10,113,13,209
21005124332,9,0,10,23,21,12,12,90,9,169
21005124333,5,0,10,51,61,22,35,204,35,416
21005124334,5,4,7,31,33,23,31,141,26,285
21005124335,5,0,4,33,39,20,21,177,35,325
21005124336,5,0,6,67,63,22,38,160,38,387
21005124337,9,0,12,27,32,18,18,164,17,279
21005124338,4,0,4,35,26,18,23,99,20,211
21005124339,4,0,3,44,36,17,32,122,25,274
21005124340,0,0,0,42,58,26,15,192,27,365
21005124341,3,0,4,38,39,12,27,130,30,269
21005124342,0,0,4,23,30,11,20,92,27,202
21005124343,6,0,12,61,54,19,28,178,17,362
21005124344,0,0,6,35,41,16,20,121,27,248
21005124501,10,0,15,83,93,50,36,164,7,435
21005124502,0,0,3,59,64,30,31,111,21,316
21005124503,0,0,3,56,64,21,18,87,15,259
21005124504,0,0,0,46,73,29,16,65,7,238
21005124505,0,0,5,60,53,33,20,127,29,326
21005124506,8,4,13,72,69,39,35,100,21,339
21005124507,0,3,10,60,40,28,23,103,18,270
21005124508,6,0,7,56,83,34,55,143,15,379
21005124509,5,0,8,38,58,25,14,56,10,203
21005124510,0,0,6,62,80,37,19,109,15,316
21005124511,4,0,6,45,71,36,22,87,25,282
21005124512,19,0,20,48,65,20,17,89,11,252
21005124513,8,3,11,56,91,38,36,129,27,383
21005124514,3,0,11,75,128,56,42,165,33,495
21005124515,5,0,5,58,79,30,30,105,11,323
21005124516,0,0,5,37,52,27,32,77,14,238
21005124517,3,0,3,41,68,36,26,83,14,267
21005124518,8,0,11,56,76,40,37,103,31,340
21005124519,0,0,6,47,77,31,23,112,20,302
21005124520,5,0,10,36,42,17,14,44,11,170
21005124521,3,0,3,22,42,18,32,58,3,181
21005124522,0,0,4,33,46,15,28,40,0,159
21005124523,6,0,17,78,115,51,53,164,38,495
21005124524,6,3,12,39,73,37,23,108,23,299
21005124525,26,0,36,35,44,21,11,121,12,242
21005124526,0,0,3,84,111,39,30,136,27,433
21005124527,4,0,7,37,46,18,26,70,4,194
21005124528,6,0,16,89,124,53,45,151,11,471
21005124529,0,0,0,56,73,28,20,83,8,276
21005124531,0,0,0,90,85,35,34,191,27,451
21005124533,0,0,0,54,73,34,16,54,10,242
21005124534,0,0,0,0,0,0,0,0,0,0
21005124535,0,0,0,0,0,5,0,0,0,5
21005124536,0,0,0,0,0,0,0,0,0,0
21005124537,33,0,33,0,0,0,0,73,0,76
21005124538,4,0,7,78,83,49,34,225,38,505
21005124539,0,0,6,67,84,37,38,98,23,349
21005124540,0,0,7,81,119,34,37,138,13,426
21005124541,0,0,3,75,106,49,30,99,31,390
21005124542,0,0,0,95,119,49,29,122,9,439
21005124543,0,0,0,103,112,45,30,113,0,403
21005124544,3,0,3,43,35,24,21,39,7,157
21005124545,0,0,4,40,44,24,8,67,3,186
21005124546,3,0,10,85,82,59,45,112,25,411
21005124547,0,0,3,40,57,22,22,69,5,225
21005124548,9,4,13,49,85,35,21,126,10,330
21005124549,0,0,0,0,0,0,0,0,0,0
21005124550,0,0,0,107,108,53,45,156,13,481
21005124551,0,0,4,35,48,17,20,96,23,242
21005124552,3,0,3,73,116,35,43,201,50,529
21005124553,0,0,0,62,69,24,23,66,8,255
21005124601,10,0,8,80,93,37,55,197,9,471
21005124602,6,0,7,104,113,55,41,127,16,458
21005124603,0,0,3,57,71,26,42,131,9,349
21005124604,4,0,12,57,63,22,33,93,0,272
21005124605,3,0,4,50,61,42,39,93,10,297
21005124606,0,0,5,78,92,41,28,136,8,381
21005124607,3,0,3,59,77,32,23,99,22,318
21005124608,0,0,3,47,46,26,19,76,19,241
21005124609,5,0,3,48,81,31,19,139,5,328
21005124610,5,0,5,65,100,44,45,118,13,375
21005124611,5,0,10,47,72,35,43,136,7,344
21005124612,4,0,6,82,93,38,29,111,6,364
21005124613,0,0,0,42,56,23,28,55,0,198
21005124614,6,0,0,111,94,32,41,129,12,422
21005124615,3,0,3,91,100,48,47,137,21,438
21005124616,0,0,0,59,63,41,25,114,13,308
21005124617,3,0,3,95,93,46,37,151,8,433
21005124618,4,0,4,45,68,31,22,115,12,302
21005124619,7,0,7,56,60,40,22,105,0,292
21005124620,0,0,0,56,91,34,31,72,21,309
21005124621,0,0,3,47,48,42,42,59,15,261
21005124624,0,0,4,52,55,25,41,85,16,271
21005124625,3,0,3,104,124,49,38,277,38,633
21005124627,0,0,0,55,81,32,28,116,11,320
21005124628,0,0,0,66,87,29,42,113,7,347
21005124629,0,0,5,44,46,21,24,88,7,239
21005124631,0,0,0,59,92,33,22,145,8,364
21005124633,7,0,7,118,110,53,67,366,37,750
21005124634,5,0,5,76,81,41,40,144,9,391
21005124635,0,0,0,0,0,0,0,0,0,0
21005124636,0,0,0,60,84,41,32,124,3,352
21005124637,0,0,0,0,0,0,0,0,0,0
21005124638,0,0,6,54,97,29,33,106,20,344
21005124639,0,0,0,39,65,23,35,108,19,286
21005124640,0,0,0,57,75,39,29,95,6,304
21005124641,0,0,0,78,126,46,41,178,20,486
21005124642,0,0,0,67,90,41,28,94,14,341
21005124643,0,0,0,54,59,23,18,97,16,268
21005124644,0,0,0,39,54,23,20,67,0,215
21005124645,0,0,0,53,83,44,32,134,28,374
21005124646,0,0,0,61,102,41,30,115,31,383
21005124647,0,0,0,64,76,21,25,97,6,285
21005124648,0,0,0,70,96,42,31,122,13,372
21005124649,3,0,8,174,262,83,106,354,72,1050
21005124650,0,0,0,81,106,40,41,298,23,589
21005124651,0,0,6,33,27,15,22,26,28,149
21005124652,0,0,0,0,0,0,0,0,0,0
21005124653,0,0,0,42,84,24,23,109,13,292
21005124654,0,0,0,57,68,24,33,171,26,378
21005124655,0,0,0,36,53,16,27,106,8,248
21005124656,0,0,0,36,65,33,25,93,16,272
21005124701,4,0,4,60,53,24,22,242,41,439
21005124702,0,0,0,49,63,26,23,148,38,344
21005124703,0,0,0,69,71,23,45,221,25,454
21005124704,6,0,6,61,64,38,29,198,55,452
21005124705,5,0,5,43,44,31,19,192,49,370
21005124706,0,0,0,52,77,32,35,232,34,458
21005124707,0,0,0,51,45,21,30,96,24,254
21005124708,0,0,4,48,55,30,32,183,40,383
21005124709,0,0,0,59,63,22,31,165,38,389
21005124710,0,0,0,50,38,18,33,171,39,347
21005124711,0,0,3,56,68,27,23,213,29,418
21005124712,0,0,0,37,48,20,20,190,32,349
21005124713,0,0,0,67,64,33,36,227,35,460
21005124714,4,0,3,66,79,24,38,192,36,448
21005124715,5,0,5,59,73,25,28,268,52,506
21005124716,0,0,4,45,50,22,21,166,35,334
21005124717,0,0,3,61,62,25,22,185,35,406
21005124718,3,0,3,38,61,16,31,209,35,399
21005124719,5,5,9,40,54,19,20,128,20,284
21005124720,3,0,3,52,55,22,35,196,38,395
21005124721,6,0,6,44,56,29,29,219,18,403
21005124722,5,0,4,59,77,31,32,236,40,462
21005124723,0,0,0,60,74,25,45,220,32,461
21005124724,0,0,0,80,81,24,46,228,33,502
21005124725,6,0,3,79,89,40,36,221,46,508
21005124726,0,0,0,58,57,33,26,208,29,409
21005124727,3,0,5,78,61,35,24,150,28,386
21005124728,19,0,20,47,61,11,16,189,13,338
21005124729,3,0,3,27,27,10,8,87,19,173
21005124730,0,0,0,20,36,8,9,81,20,176
21005124801,0,0,0,7,19,13,5,23,46,112
21005125001,0,0,0,87,102,43,19,115,11,377
21005125002,7,3,13,53,73,25,33,123,19,330
21005125003,4,3,7,86,110,66,42,201,24,526
21005125004,9,0,10,92,139,31,23,146,47,482
21005125005,5,0,10,73,95,32,25,113,20,354
21005125006,5,0,12,50,56,35,33,129,21,318
21005125007,5,0,4,84,99,50,31,161,35,462
21005125008,0,0,0,0,0,0,0,4,0,6
21005125009,8,0,13,76,102,39,44,150,11,413
21005125010,3,0,6,63,74,38,30,131,14,351
21005125011,5,0,12,62,63,30,35,131,10,338
21005125012,4,0,7,40,54,24,27,75,16,236
21005125013,0,0,5,41,60,20,33,102,14,273
21005125014,0,0,0,62,91,46,22,104,19,334
21005125015,4,0,4,39,42,18,17,46,17,178
21005125016,0,0,3,66,65,24,9,79,14,267
21005125017,0,0,0,0,0,0,0,0,46,43
21005125018,0,0,0,43,61,26,22,102,15,272
21005125019,0,0,0,0,0,0,0,0,0,3
21005144101,0,0,0,0,0,0,0,0,6,6
21005144102,0,0,3,38,53,21,28,98,13,254
21005144103,0,0,4,29,59,12,22,93,18,239
21005144104,0,0,3,59,81,26,34,166,19,382
21005144105,0,0,4,33,45,15,19,69,11,193
21005144106,0,0,0,55,60,34,22,155,28,351
21005144107,5,0,5,45,74,21,22,114,11,290
21005144108,0,0,3,37,49,36,24,110,27,284
21005144109,0,4,4,54,66,35,41,104,27,327
21005144110,0,0,0,42,55,13,35,68,23,240
21005144111,0,0,3,38,79,36,35,201,30,422
21005144112,0,0,0,74,82,45,37,139,24,396
21005144113,4,0,4,51,51,22,26,116,20,290
21005144114,5,0,5,50,56,25,32,108,15,287
21005144115,0,0,0,42,59,28,25,112,29,291
21005144116,0,0,0,34,44,22,34,99,10,252
21005144117,0,0,3,37,54,32,22,71,18,234
21005144118,5,0,5,82,80,24,33,175,16,417
21005144119,3,0,6,69,67,37,28,168,25,390
21005144120,0,0,4,40,45,26,14,61,11,192
21005144121,0,0,3,61,82,41,36,150,25,400
21005144122,0,0,3,38,46,32,20,100,9,242
21005144201,0,0,0,84,90,56,36,132,29,431
21005144202,0,0,0,0,0,0,0,0,0,0
21005144203,3,0,3,30,56,17,29,126,14,275
21005144204,0,0,0,45,65,33,21,122,22,307
21005144205,0,0,0,11,7,9,5,21,5,62
21005144206,3,0,5,67,95,44,29,193,26,462
21005144207,0,0,4,88,136,43,50,161,27,496
21005144208,0,0,0,82,72,28,33,136,13,355
21005144209,3,0,3,97,94,42,49,206,30,521
21005144210,0,0,0,38,33,13,15,85,8,201
21005144212,5,0,0,117,102,55,41,155,18,491
21005144213,3,0,3,44,89,37,33,141,11,351
21005144214,0,0,0,65,63,21,19,136,22,326
21005144215,0,0,3,48,57,35,22,78,16,261
21005144216,0,0,0,26,51,33,26,100,3,242
21005144217,4,0,4,44,53,12,22,79,23,237
21005144218,0,0,0,61,65,32,26,101,9,297
21005144219,0,0,0,88,93,39,29,138,22,409
21005144220,0,0,0,55,63,36,24,122,11,313
21005144221,0,0,3,37,42,27,26,110,11,253
21005144222,0,0,0,21,32,17,9,84,21,178
21005144223,0,0,0,52,77,26,26,139,18,342
21005144224,0,0,0,46,67,22,27,83,8,252
21005144226,5,0,5,75,118,61,48,220,34,557
21005144227,0,0,0,39,58,19,28,122,16,274
21005144228,0,0,0,30,39,10,14,109,15,225
21005144229,0,0,0,60,50,31,18,100,11,274
21005144230,0,0,0,43,67,32,34,94,24,287
21005144231,0,0,0,72,109,38,37,206,33,495
21005144301,0,0,0,5,0,0,0,4,0,12
21005144303,0,0,0,56,79,36,16,135,31,357
21005144304,0,0,0,37,78,32,18,137,26,323
21005144305,0,0,0,51,79,30,30,116,26,330
21005144306,0,0,0,40,42,19,17,89,5,207
21005144307,5,0,0,38,52,25,15,71,18,226
21005144308,0,0,0,30,38,20,21,83,15,204
21005144309,4,0,4,98,93,45,48,216,28,532
21005144310,5,0,3,66,72,26,39,175,27,409
21005144311,0,0,0,42,39,21,25,107,0,231
21005144312,0,0,0,52,66,42,29,114,3,307
21005144313,0,0,0,49,48,27,25,118,15,277
21005144314,0,0,0,76,93,35,30,175,20,431
21005144315,0,0,0,36,52,14,16,102,17,233
21005144316,4,0,4,40,63,20,25,147,22,327
21005144317,0,0,6,41,45,16,17,99,13,237
21005144318,0,0,0,69,83,40,38,150,27,405
21005144319,5,0,5,62,86,26,17,139,24,359
21005144320,0,0,0,46,63,24,24,141,42,339
21005144321,0,0,0,39,44,25,17,102,16,244
21005144322,6,0,5,64,70,34,34,153,33,386
21005144323,0,0,0,0,0,0,0,0,0,0
21005144324,0,0,0,39,49,31,23,108,24,277
21005144325,0,0,4,53,88,33,28,149,41,399
21005144326,6,0,6,75,77,29,31,193,11,422
21005144327,0,0,0,33,29,10,14,88,6,184
21005144328,5,0,5,77,81,28,38,187,45,451
21005144329,0,0,0,70,124,45,33,166,11,451
21005144330,5,0,4,123,128,67,61,230,54,655
21005144331,0,0,0,52,50,27,33,75,14,250
21005144332,0,0,0,36,58,34,20,89,12,247
21005144333,3,0,3,48,59,30,32,198,58,422
21005144334,0,0,0,56,80,31,21,108,13,312
21005144336,4,0,3,46,60,19,12,57,9,214
21005144337,0,0,0,41,57,28,34,167,20,338
21005144338,0,0,0,47,75,30,37,232,21,439
21005144339,0,0,0,75,99,44,39,207,32,508
21005144340,0,0,0,37,79,20,35,169,16,355
21005144341,0,0,0,51,55,36,40,214,22,415
21005144342,0,0,0,46,93,46,53,206,21,462
21005144343,0,0,0,58,72,27,45,243,23,479
21005144344,0,0,0,48,74,38,41,178,40,420
21005144345,0,0,0,56,68,31,32,187,16,401
21005144346,0,0,0,32,50,32,27,134,0,279
21005144347,0,0,0,83,104,36,52,213,29,508
21005144348,0,0,0,81,129,43,46,224,37,561
21005144349,0,0,0,63,97,44,27,225,42,495
21005144503,0,0,0,62,96,34,43,142,14,388
21005144505,0,0,0,78,99,52,50,151,23,447
21005144506,0,0,0,45,58,33,39,139,13,327
21005144507,0,0,0,24,39,16,20,47,23,164
21005144508,0,0,0,58,56,17,28,122,11,293
21005144509,0,0,0,49,75,30,35,135,18,343
21005144510,0,0,0,47,57,41,36,114,16,314
21005144511,0,0,0,29,49,23,20,111,7,230
21005144512,0,0,0,49,75,45,38,161,35,404
21005144513,0,0,0,35,57,14,24,62,9,210
21005144514,0,0,4,26,47,35,27,52,11,199
21005144515,0,0,0,40,55,26,17,96,46,273
21005144516,0,0,0,52,53,32,27,153,31,343
21005144517,0,0,0,61,75,38,29,98,25,332
21005144518,0,0,0,89,157,68,52,138,43,553
21005144519,0,0,0,74,89,38,32,156,43,429
21005144520,0,0,0,56,65,38,44,100,11,317
21005144521,0,0,0,60,88,37,42,166,25,408
21005144522,0,0,0,35,65,30,24,135,24,306
21005144523,0,0,0,44,70,21,33,151,11,334
21005144524,0,0,0,34,28,5,11,47,17,142
21005144525,0,0,0,64,109,53,40,147,50,464
21005144526,0,0,0,79,94,53,57,249,34,562
21005144527,0,0,0,49,74,34,30,146,29,365
21005144528,0,0,0,28,36,12,12,64,20,174
21005144529,0,0,0,47,45,27,27,107,32,282
21005144530,0,0,0,71,84,37,42,110,25,364
21005144531,0,0,0,53,52,23,23,98,8,266
21005144532,0,0,0,65,95,38,39,135,24,394
21005144533,0,0,0,20,43,18,19,88,22,219
21005144534,0,0,0,35,32,26,17,121,14,257
21005144535,0,0,0,28,28,11,14,108,9,203
21005144536,3,5,4,56,59,38,38,122,39,351
21005144537,0,0,0,42,61,17,25,94,12,251
21005144538,0,0,0,45,57,30,33,120,24,312
21005144539,0,0,0,30,62,32,26,57,8,209
21005144540,0,0,0,36,32,22,12,61,7,172
21005144541,0,0,0,46,65,28,28,94,17,276
21005144542,5,3,6,16,24,5,23,36,7,115
21005144543,0,0,0,29,33,11,22,104,19,223
21005144544,0,0,0,34,50,19,13,86,31,230
21005144545,0,0,0,58,91,44,39,142,33,412
21005144546,0,0,0,38,67,28,19,152,38,356
21005144547,0,0,0,48,62,27,45,115,14,309
21005144548,0,0,0,38,45,18,30,97,8,244
21005144549,0,0,0,38,66,35,23,68,23,253
21005144550,0,0,0,86,76,32,33,188,29,445
21005144551,0,0,0,58,85,29,24,149,20,371
21005144552,0,0,0,58,86,51,50,155,29,431
21005144553,0,0,0,36,59,36,38,125,13,312
21005144554,0,0,0,53,111,46,38,164,22,428
21005144555,0,0,0,85,125,47,59,244,39,591
21005154201,5,0,5,30,60,32,37,126,17,302
21005154202,0,0,0,57,83,41,32,162,7,383
21005154203,0,0,4,54,59,28,33,130,16,320
21005154204,0,0,0,54,53,29,29,146,18,328
21005154205,0,0,0,61,90,33,55,223,21,480
21005154206,0,0,0,51,54,25,32,113,3,283
21005154207,0,0,0,43,60,28,35,101,16,284
21005154208,0,0,0,38,61,27,35,208,18,387
21005154209,0,0,0,49,81,46,38,145,19,371
21005154210,0,0,0,45,46,14,27,151,6,284
21005154211,0,0,0,56,77,37,43,135,17,371
21005154212,0,0,0,51,40,21,26,109,16,256
21005154213,0,0,4,27,65,28,19,93,24,259
21005154214,0,0,0,42,62,27,43,178,27,380
21005154215,0,0,0,54,76,29,35,176,13,381
21005154216,0,0,0,32,49,15,25,154,12,289
21005154217,0,0,0,47,69,24,26,97,4,266
21005154218,0,0,0,74,101,44,45,172,22,463
21005154219,0,0,0,41,49,29,28,132,28,304
21005154220,0,0,0,53,81,36,38,190,33,435
21005154301,0,0,0,66,99,31,44,230,38,509
21005154302,0,0,0,46,90,28,43,213,6,436
21005154303,0,0,0,50,65,25,19,155,11,328
21005154304,0,0,0,50,66,35,28,139,24,341
21005154305,0,0,0,57,73,40,42,148,31,402
21005154306,0,0,0,0,0,0,0,0,0,0
21005154307,0,0,0,56,62,25,22,175,24,368
21005154308,0,0,0,28,57,33,30,116,12,275
21005154309,0,0,0,61,101,47,41,183,39,469
21005154310,4,49,52,16,29,15,17,99,94,269
21005154311,0,0,0,32,48,34,24,132,10,278
21005154312,0,0,0,50,78,21,23,220,48,450
21005154313,0,0,0,51,68,17,22,117,23,297
21005154314,0,0,0,80,78,40,39,161,25,422
21005154315,0,0,0,56,71,30,33,178,39,405
21005154316,0,0,0,49,74,35,34,140,13,342
21005154317,0,0,0,68,85,32,41,192,30,453
21005154318,4,0,4,62,85,40,45,204,43,476
21005154319,0,0,3,69,80,42,36,182,13,424
21005154320,0,0,0,49,59,31,35,129,13,317
21005154321,0,0,0,62,88,33,43,216,21,464
21005154322,20,5,40,38,65,39,28,109,22,305
21005154323,3,0,3,91,118,64,64,239,26,595
21005154324,0,0,0,75,97,31,55,301,27,582
21005154325,7,0,7,58,63,36,31,139,10,342
21005154401,4,0,4,43,55,32,22,183,43,375
21005154402,0,0,0,51,64,32,28,196,19,396
21005154403,0,0,0,45,46,25,18,179,13,331
21005154404,3,0,5,51,42,27,11,102,20,249
21005154405,0,0,0,48,48,31,22,161,35,348
21005154406,0,0,0,0,0,0,0,3,0,6
21005154407,4,0,5,87,73,42,43,226,15,479
21005154408,4,0,4,38,51,18,26,95,4,229
21005154409,0,0,4,67,50,30,15,159,24,350
21005154410,0,0,0,62,64,20,22,120,17,303
21005154411,0,0,0,45,49,20,17,140,13,282
21005154412,5,0,9,39,66,26,32,127,17,305
21005154413,7,0,7,57,47,29,25,120,22,302
21005154414,0,0,4,59,58,18,20,117,20,286
21005154415,0,0,0,49,75,22,22,156,19,352
21005154416,4,0,3,74,81,30,29,145,24,388
21005154417,0,0,3,76,58,22,31,173,13,376
21005154418,0,0,0,63,69,37,40,180,28,419
21005154419,4,0,4,41,43,27,21,168,22,318
21005154420,0,0,7,46,21,12,19,86,20,193
21005154421,4,0,4,57,68,24,31,187,17,386
21005154422,0,0,0,30,34,19,16,101,14,217
21005154423,0,0,0,58,55,31,27,144,18,322
21005154424,0,0,0,62,70,33,31,196,10,407
21005154501,3,0,3,25,28,9,10,155,17,250
21005154502,0,0,0,69,56,27,41,195,21,399
21005154503,0,0,0,35,41,17,14,110,25,239
21005154504,0,0,0,76,66,20,30,185,47,427
21005154505,0,0,0,71,63,15,37,249,22,450
21005154506,0,0,0,59,55,24,27,184,28,378
21005154507,7,0,7,55,86,37,34,255,21,492
21005154508,0,0,0,40,49,16,20,138,9,273
21005154509,0,0,0,29,37,20,17,77,20,204
21005154510,3,0,3,60,69,29,44,271,46,519
21005154511,0,0,0,44,43,30,20,167,24,324
21005154512,0,0,0,65,63,26,28,174,14,377
21005154513,0,0,0,75,47,20,33,180,15,371
21005154514,0,0,0,82,64,35,32,254,20,500
21005154515,0,0,0,21,49,21,19,127,10,249
21005154516,0,0,0,61,66,19,21,227,50,446
21005154517,9,3,18,17,22,23,7,68,12,151
21005154518,42,6,50,8,21,5,10,115,10,166
21005154519,0,0,3,57,62,20,44,225,34,444
21005154520,6,0,6,74,62,21,50,319,48,566
21005154521,0,0,0,51,32,18,18,186,8,316
21005154522,0,0,0,42,49,17,24,143,5,285
21005154523,4,0,4,46,77,22,32,164,8,353
21005154524,0,0,0,55,62,24,22,184,18,362
21005154525,0,0,0,40,36,12,15,111,10,223
21005154526,0,0,0,38,46,23,17,214,34,375
21005154527,4,0,4,64,50,16,28,212,31,405
21005154528,0,0,0,33,50,20,28,125,9,268
21005154529,0,0,0,48,51,21,15,121,17,272
21005154530,3,0,3,39,45,22,31,160,14,312
21005154531,0,0,0,38,38,17,16,105,19,233
21005154532,0,0,0,58,58,37,36,153,19,361
