SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
20701114801,0,0,0,7,0,3,0,0,0,0,0,0,0,0,3,7,8,16,0,0,4,0,0,0,0,0,4,0,4,5,0,0,3,7,11,16,0,0,3,0,3,3,0,0,3,0,0,4,3,0,3,7,7,17,5,0,5,0,3,3,0,8,9,0,0,0,5,7,11,16,15,25,0,0,3,3,0,4,3,4,6,4,0,3,4,3,7,18,9,31,8,0,10,0,0,0,0,3,4,3,3,5,0,0,4,14,9,19,3,0,6,0,0,0,0,0,3,3,5,6,3,3,4,9,10,21,0,5,5,0,0,0,0,3,3,0,0,0,3,0,4,3,4,7,0,0,5,0,0,7,4,0,5,0,0,7,0,0,0,7,6,18,0,0,0,0,7,7,6,0,3,4,7,10,0,0,5,3,10,15,0,7,6,5,8,9,4,0,4,4,0,5,7,10,15,17,21,38,0,3
20701114802,0,0,4,0,0,0,3,0,11,3,0,5,5,0,9,13,6,24,0,0,8,3,0,6,0,0,4,4,0,8,3,4,11,19,12,28,4,0,6,4,8,15,0,10,10,8,6,13,4,4,4,18,21,42,3,4,7,3,3,10,3,0,5,0,0,8,0,0,5,15,14,37,3,0,4,6,4,11,0,3,8,7,4,7,5,4,7,22,19,36,3,3,4,0,4,5,0,0,0,0,0,0,0,4,0,13,10,18,5,6,3,5,0,5,0,0,3,0,0,0,0,6,4,10,8,18,0,6,8,0,0,8,3,0,4,0,10,10,3,5,11,11,20,35,4,0,9,8,0,6,0,0,7,6,4,9,3,7,11,15,14,33,0,5,0,10,0,10,5,0,3,3,3,5,0,0,0,13,19,30,3,6,13,9,0,6,3,11,14,5,7,9,3,3,9,20,24,48,0,4
20701114803,0,0,0,0,0,5,0,4,10,7,0,7,6,0,6,14,4,17,0,3,4,6,6,9,0,6,6,4,8,7,3,3,9,8,19,33,0,0,9,0,0,0,4,4,7,0,6,4,3,4,8,16,12,26,5,6,8,8,0,4,4,0,3,4,0,4,4,3,9,23,8,33,4,0,0,3,0,5,0,0,4,6,3,8,0,3,4,11,9,22,0,0,4,0,6,4,3,4,4,0,3,3,3,0,3,6,15,15,0,0,0,3,0,4,0,4,4,0,0,0,6,0,3,4,7,14,0,0,0,5,6,5,0,0,3,6,5,11,0,0,4,9,12,24,8,7,6,3,0,10,0,0,4,0,0,4,4,0,5,14,18,32,0,3,4,4,3,6,0,5,9,10,4,12,0,8,8,13,19,32,6,0,6,0,4,4,0,3,7,0,0,4,3,4,10,13,14,30,0,5
20701114804,0,0,0,4,0,4,3,0,4,0,3,6,8,4,5,12,3,23,3,3,9,0,3,10,5,3,6,3,7,13,8,3,14,23,18,41,6,3,6,4,6,6,3,3,3,0,0,0,3,0,10,18,14,32,5,4,12,10,0,8,4,5,10,6,6,12,4,0,5,22,22,47,5,5,12,5,3,12,7,8,15,3,0,3,0,0,4,19,17,35,4,5,7,9,0,9,0,3,4,0,0,0,4,0,4,12,5,18,0,0,3,0,3,3,3,0,3,0,0,6,3,4,7,8,15,20,4,3,9,5,4,10,11,3,15,4,0,9,7,7,7,20,29,45,3,0,10,3,3,6,8,0,10,4,0,7,0,7,12,17,15,36,4,7,12,0,3,4,0,4,4,3,6,9,0,4,9,15,23,35,6,8,16,4,6,7,3,6,15,4,3,10,7,4,9,27,32,58,0,4
20701114805,0,0,4,0,4,7,0,5,5,0,3,3,3,0,3,3,9,19,4,0,5,0,5,4,0,3,3,3,0,5,0,3,3,10,9,22,0,5,5,0,0,0,0,4,10,0,7,7,0,3,0,12,17,33,3,6,3,0,0,0,5,0,3,0,0,0,0,0,0,6,8,14,0,0,6,3,0,6,0,0,4,4,5,8,0,0,0,9,3,15,0,0,3,4,0,8,0,0,0,0,5,4,0,0,0,8,3,12,0,0,0,3,4,7,3,3,6,0,0,5,3,3,5,12,9,24,0,5,7,4,4,9,4,3,11,4,5,6,0,5,6,10,14,27,3,0,3,0,6,5,0,3,9,0,0,0,3,3,11,10,15,24,0,3,0,0,5,3,4,4,5,6,0,9,7,3,4,14,9,27,4,5,3,3,0,4,0,0,3,4,4,7,3,3,3,8,14,25,0,3
20701114806,0,0,5,3,0,3,4,0,5,0,0,0,3,0,4,14,7,18,6,4,6,0,4,6,5,0,3,3,4,6,7,0,7,19,11,34,5,6,11,9,3,10,11,8,18,5,0,7,5,6,15,28,33,59,4,10,15,3,6,7,3,4,6,6,7,7,4,5,8,19,25,45,3,3,7,4,0,6,0,6,0,0,4,8,0,3,10,19,15,32,0,4,3,3,0,3,3,0,3,4,0,4,0,0,5,15,5,22,0,4,3,0,0,4,0,0,5,5,7,10,5,3,10,14,15,26,4,3,6,0,0,5,0,4,4,3,6,6,4,6,6,12,14,21,3,5,3,0,0,3,3,4,6,4,3,10,0,3,11,17,16,34,5,0,9,4,0,7,0,11,11,6,6,15,0,6,8,26,24,50,4,0,4,4,0,5,3,0,6,8,6,11,3,7,6,18,15,37,0,0
20701114807,0,0,4,0,0,0,3,5,5,5,0,5,8,0,6,17,5,27,9,0,6,12,0,14,3,0,3,7,3,9,3,3,4,23,9,37,0,3,3,7,5,14,11,4,13,9,9,12,7,7,10,29,22,53,7,5,10,6,4,12,7,8,15,4,5,12,11,7,8,32,22,61,3,5,8,3,0,7,0,8,8,5,0,3,7,0,7,17,10,26,0,0,0,5,6,15,3,5,4,4,5,9,5,0,7,20,16,33,0,0,8,0,6,4,4,0,6,3,4,10,9,7,10,15,23,37,3,3,7,0,0,4,0,0,0,4,4,7,6,4,5,8,14,26,0,5,6,0,0,0,3,3,3,0,9,10,3,4,7,6,22,27,4,3,8,4,0,3,4,0,7,4,4,8,4,7,6,19,21,36,4,7,14,4,8,14,6,3,12,3,0,3,4,0,10,23,20,42,0,3
20701114808,0,0,0,0,0,5,0,0,4,3,0,6,4,0,4,8,0,14,0,0,0,3,0,3,0,0,4,0,4,7,4,5,8,10,12,17,4,3,9,3,5,10,4,5,5,4,3,5,10,7,11,19,12,29,3,0,9,4,7,10,9,0,8,6,7,16,6,5,12,33,23,52,5,9,11,4,7,10,3,3,4,3,0,3,6,0,5,22,15,37,3,0,9,0,0,0,6,0,4,0,3,3,6,0,6,16,6,23,0,5,5,0,6,5,0,0,0,0,6,6,0,0,0,3,10,18,0,4,4,0,0,0,0,3,3,4,6,6,3,0,3,11,11,22,0,0,3,0,0,0,0,5,5,0,3,8,0,0,0,4,11,11,5,6,8,3,5,7,3,4,9,6,9,10,4,6,8,18,23,43,3,8,6,6,7,7,3,6,5,0,4,3,8,4,15,23,15,42,3,9
20701114809,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,6,6,0,7,5,3,3,0,0,7,6,4,6,4,0,3,20,9,32,0,4,3,3,0,3,0,3,3,0,3,7,0,0,3,9,7,20,6,6,11,0,0,0,6,5,11,8,3,12,8,4,10,28,16,44,0,5,11,6,6,9,3,0,7,0,3,3,0,3,0,18,19,29,0,5,7,4,0,3,0,0,0,0,0,3,0,5,5,9,10,17,0,0,0,3,0,3,0,0,0,0,3,3,0,5,5,3,4,8,0,0,0,0,0,0,0,0,5,3,0,4,0,5,5,7,5,16,0,0,0,6,0,5,0,0,4,3,3,0,0,3,6,10,11,20,0,0,0,4,5,7,0,3,3,0,4,4,4,4,6,10,14,28,0,4,7,0,4,6,9,6,9,4,4,9,7,3,10,22,19,37,5,4
20701114810,0,0,0,0,4,4,0,3,3,0,4,4,0,3,5,8,7,11,0,0,5,0,4,5,0,0,3,0,0,4,0,0,3,10,10,12,0,0,9,5,6,4,0,0,0,0,0,0,6,4,12,12,12,28,0,3,5,3,9,12,3,9,9,0,0,9,0,3,9,15,19,36,0,0,5,3,0,4,0,6,8,0,0,5,4,0,4,13,9,20,4,0,4,0,0,3,0,0,3,0,0,0,0,0,0,13,3,16,0,0,3,0,0,0,0,0,4,0,6,6,0,4,0,3,7,15,0,4,3,0,0,0,0,0,0,0,0,5,6,0,6,10,10,14,0,0,5,0,3,4,0,3,3,5,0,0,8,7,11,7,14,24,0,0,6,6,4,9,3,3,8,3,0,3,0,7,11,13,16,29,0,0,4,0,8,8,0,5,6,3,0,5,3,0,3,6,16,21,0,0
20701114811,0,0,0,0,0,5,0,0,0,3,3,3,0,0,3,5,5,12,0,0,0,5,0,6,0,0,0,3,3,7,0,0,0,6,13,23,5,0,13,4,7,7,3,7,4,8,9,14,11,0,10,26,21,43,7,4,8,0,5,13,4,3,13,4,3,7,4,7,13,25,20,46,3,0,10,0,3,8,0,3,3,8,0,10,3,4,4,19,14,29,0,6,11,0,4,0,0,0,8,0,0,0,0,0,0,9,12,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,5,3,0,0,0,0,0,0,0,5,5,0,0,0,3,5,16,0,0,0,0,0,0,3,4,10,3,3,3,4,5,12,11,16,28,0,0,3,4,0,5,3,0,3,8,4,12,5,6,11,16,15,30,0,7,8,8,6,15,3,4,11,8,3,6,3,0,3,22,22,44,0,5
20701114812,3,3,5,7,4,6,0,0,4,8,3,11,3,0,9,18,9,33,5,0,3,4,3,10,0,0,0,4,3,9,4,0,8,23,9,30,6,3,4,3,0,8,8,6,13,4,3,10,11,3,10,30,13,47,4,0,8,10,3,12,6,4,16,8,0,4,4,4,9,29,17,42,7,5,9,5,5,11,4,0,9,9,0,12,4,5,6,33,13,42,5,0,3,8,0,10,0,4,4,9,0,7,0,0,0,16,7,23,0,0,5,0,6,3,3,3,6,0,6,3,6,6,5,11,12,24,4,0,3,0,5,5,3,0,3,6,4,11,3,0,3,6,11,21,3,0,4,7,3,14,0,5,10,0,5,11,8,7,11,16,31,42,3,3,12,6,7,14,3,0,0,0,4,5,6,6,9,20,16,35,4,0,6,3,5,6,3,8,6,3,3,9,0,3,5,15,19,34,6,5
20701114813,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,4,6,0,6,0,6,4,3,0,3,0,0,3,3,0,3,7,9,16,6,4,11,4,0,7,5,3,5,10,9,14,0,0,0,26,10,36,3,3,11,6,4,12,6,4,11,4,7,15,3,6,11,27,24,48,0,5,6,4,5,6,3,0,7,5,0,8,0,0,4,18,12,26,0,0,3,6,0,3,4,4,4,0,0,0,0,0,0,9,3,15,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,3,8,0,0,0,0,4,4,3,0,4,0,0,0,0,3,7,4,12,16,0,0,0,3,5,10,0,3,0,4,3,9,0,5,3,10,12,23,4,3,3,3,3,6,4,4,8,4,3,9,0,0,5,17,19,33,0,0,3,4,4,3,3,0,0,0,4,4,4,9,9,7,12,24,8,7
20701114814,0,0,0,0,0,0,6,0,3,4,0,4,0,0,0,9,3,8,0,0,0,4,0,8,0,3,3,5,3,8,0,0,3,7,8,17,3,5,3,6,6,8,0,0,4,0,7,7,0,6,4,13,18,31,6,0,3,6,0,11,3,0,6,3,5,5,3,5,6,19,11,30,0,7,9,4,0,4,3,5,7,5,4,4,0,0,0,11,14,24,0,3,3,3,0,3,6,0,5,3,0,3,4,3,3,14,4,22,0,3,5,0,0,0,3,5,3,8,0,4,0,4,4,12,5,22,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,9,8,4,4,9,0,3,0,3,3,4,3,7,11,3,0,4,17,20,35,0,5,3,0,0,0,7,4,9,4,0,3,3,4,3,10,14,30,5,0,6,0,3,3,0,3,3,0,6,4,0,0,6,15,13,25,3,0
20701114815,0,4,4,0,4,3,0,5,5,0,0,0,7,4,9,7,10,19,0,0,0,4,0,4,4,0,4,0,8,8,14,4,18,21,11,34,0,3,3,17,9,22,4,0,3,9,0,4,3,3,10,32,23,51,6,0,8,7,5,10,6,3,14,9,5,13,8,0,8,28,15,44,6,3,15,0,9,13,5,4,4,0,4,6,0,5,5,11,21,38,0,0,0,3,0,3,0,0,5,0,0,3,0,0,3,11,6,13,0,0,0,0,0,4,3,5,3,0,0,3,0,0,0,10,10,16,0,0,3,0,6,4,0,0,0,0,6,6,0,5,4,4,19,16,7,3,10,0,9,4,4,9,16,5,8,10,5,4,7,18,23,42,8,6,13,5,5,13,3,3,7,4,0,7,3,4,4,27,22,43,0,0,3,0,3,4,5,6,3,5,5,10,5,0,3,14,16,31,3,4
20701114816,0,0,0,4,3,5,0,5,0,4,0,6,0,3,0,8,11,22,6,0,3,0,0,5,8,3,11,3,0,4,0,4,5,18,11,24,8,3,12,5,0,5,9,4,14,6,8,11,4,4,8,28,19,44,7,0,12,0,5,5,4,0,5,0,4,4,6,4,3,17,9,33,5,0,9,4,0,5,4,0,4,6,7,10,5,0,5,25,11,34,6,6,7,4,0,4,3,3,3,4,0,4,3,3,6,19,7,29,3,0,3,0,7,8,8,6,11,0,0,0,0,3,3,12,13,26,0,0,0,0,5,5,3,3,8,0,0,5,0,3,3,3,14,15,0,6,5,8,0,14,0,3,3,3,0,6,3,4,4,13,14,30,0,5,5,5,6,6,4,0,3,5,3,4,0,0,4,13,11,29,3,4,7,4,8,4,9,8,12,0,0,8,0,0,3,17,18,35,4,6
20701114817,4,0,3,0,0,8,3,3,8,0,0,0,8,0,6,17,15,27,0,0,0,5,3,9,8,6,11,0,6,9,3,4,4,11,17,32,0,5,5,0,4,4,0,5,4,8,3,9,4,0,7,12,13,25,4,4,7,10,4,12,13,0,17,4,10,13,0,4,9,35,26,57,4,6,6,4,5,6,5,5,10,6,5,5,6,3,8,23,20,40,4,0,8,3,5,6,3,0,7,4,4,5,7,6,10,18,22,35,3,3,8,8,3,8,15,4,17,6,3,6,5,3,7,30,14,44,0,3,3,3,6,10,8,11,15,0,4,12,8,3,6,21,21,41,4,3,6,4,0,4,4,0,0,7,4,6,4,6,6,16,16,34,3,5,13,0,0,0,5,3,5,3,5,11,3,9,15,12,31,41,5,9,13,6,10,17,0,4,4,3,5,7,5,7,8,23,28,54,4,3
20701114818,0,0,0,6,0,6,0,0,0,0,4,4,3,0,4,4,3,10,0,0,0,4,0,4,3,0,0,3,6,5,0,3,6,12,9,20,0,3,4,0,0,0,3,0,7,3,0,11,0,0,0,7,9,18,0,3,3,0,0,0,4,0,6,4,0,10,3,0,3,14,6,20,0,5,4,0,0,4,3,0,0,5,4,4,0,0,0,9,6,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,8,6,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,4,6,10,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,3,13,5,3,3,3,6,3,0,3,5,8,5,10,0,0,0,13,10,25,0,6,3,7,3,8,4,9,8,0,0,0,4,3,6,13,14,32,0,0
20701114819,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,3,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,3,9,0,4,7,3,0,4,9,0,10,3,10,11,4,8,11,17,15,36,4,6,5,6,9,16,5,0,6,7,4,11,3,4,6,20,25,47,0,5,9,4,6,10,0,3,7,4,4,8,0,0,0,19,19,31,3,0,3,5,8,4,3,3,5,0,0,7,0,3,9,14,15,30,3,3,8,0,0,0,0,0,4,5,0,5,3,0,3,9,3,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,10,0,0,0,0,3,3,0,8,9,0,4,0,3,6,10,5,14,23,3,0,5,0,7,7,3,3,10,3,7,11,3,6,5,19,19,36,8,5,9,5,7,8,3,4,8,3,0,6,5,8,10,22,26,44,7,0
20701114820,0,0,0,0,6,4,0,4,6,6,0,4,4,0,4,9,3,13,0,3,3,3,3,5,4,0,4,0,5,9,0,0,3,6,13,18,0,3,6,0,4,3,0,3,3,0,3,4,0,0,3,8,11,18,4,4,3,3,4,3,5,0,5,0,0,4,0,0,0,8,12,23,0,0,3,0,0,3,0,3,3,0,0,0,4,0,5,6,9,14,4,0,6,0,0,0,3,0,3,0,0,4,0,0,0,12,3,13,0,0,0,0,0,4,0,4,4,4,0,4,0,3,3,8,9,11,0,4,4,3,0,3,4,3,6,3,0,5,3,4,3,9,8,20,4,0,4,0,5,6,0,4,4,3,0,6,0,6,5,12,13,20,9,0,4,3,0,0,3,11,12,0,6,3,6,3,14,17,22,39,5,4,5,5,0,3,3,3,10,0,0,0,0,0,0,12,11,22,3,0
20701114821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,6,4,5,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,4,0,10,8,0,7,0,3,4,0,5,8,3,0,3,3,3,6,17,10,30,0,3,3,0,4,3,0,0,7,3,5,5,0,6,7,8,16,28,11,0,11,0,0,0,0,0,0,0,0,0,0,0,3,10,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,3,7,3,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,3,0,0,5,4,0,10,7,8,15,0,6,3,0,4,5,3,0,3,5,3,4,0,7,9,8,17,22,4,5
20701114822,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,8,5,12,0,3,3,0,0,0,6,0,3,3,3,9,3,4,9,8,9,23,7,4,7,0,6,3,0,3,10,4,9,13,4,5,10,15,21,41,0,4,3,12,3,18,6,0,7,10,4,15,3,4,6,30,20,46,0,6,4,9,3,12,0,0,0,4,0,5,0,0,5,13,11,29,0,0,0,0,0,4,0,3,4,0,0,5,0,0,5,5,7,17,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,6,0,8,0,0,0,0,4,3,0,0,4,0,0,3,3,8,7,4,8,14,3,0,8,4,0,8,0,0,0,4,3,3,4,0,5,8,11,18,3,4,13,3,3,8,0,3,6,0,7,7,0,3,9,20,18,38,0,9,14,3,3,13,3,4,7,3,4,9,6,3,11,27,27,49,0,5
20701114823,0,3,3,4,0,4,4,0,9,0,3,5,0,3,0,8,5,16,0,3,8,3,3,7,4,6,10,0,0,5,0,4,7,8,20,28,4,5,5,7,11,9,7,7,10,4,8,8,0,7,8,25,31,56,5,0,11,13,7,18,5,0,9,6,10,12,9,4,12,37,21,53,4,5,7,6,3,3,0,0,0,3,0,4,4,3,5,18,7,25,3,0,3,0,0,0,3,0,3,0,0,0,0,0,3,6,5,16,0,4,4,0,6,4,0,4,4,0,0,0,0,5,3,7,9,18,0,0,0,0,0,0,3,3,10,0,0,4,3,5,7,7,13,24,0,5,9,4,6,14,4,0,9,3,0,3,6,8,8,17,25,46,3,3,11,7,5,12,0,0,3,3,5,9,0,5,3,21,20,39,0,10,11,0,8,13,7,0,5,4,0,4,0,6,3,13,23,40,0,4
20701114824,0,7,10,5,0,7,5,5,4,0,4,4,5,5,4,9,13,26,0,0,0,0,3,3,0,4,4,3,0,9,4,3,8,8,13,20,7,5,12,6,8,15,8,9,15,11,7,10,3,8,10,35,25,60,4,6,7,11,3,12,6,9,13,4,5,15,0,4,6,30,26,50,6,5,3,0,8,3,3,3,7,6,3,6,5,0,3,13,20,30,3,0,4,4,0,3,4,4,3,3,4,6,6,0,8,14,8,22,5,0,6,9,3,9,0,0,0,0,0,4,3,5,7,16,16,30,0,0,3,0,0,0,4,4,7,4,4,6,3,3,9,10,15,24,3,3,5,0,6,7,0,7,11,0,9,8,4,3,11,11,28,41,3,4,5,3,4,8,0,7,11,8,3,5,3,6,9,18,22,36,3,3,8,0,8,11,3,3,9,0,6,4,6,3,14,18,20,43,0,5
20701114825,0,3,3,0,0,0,0,0,0,0,0,0,6,0,4,6,8,9,0,3,6,5,0,4,5,3,3,4,0,0,5,0,3,11,11,22,5,4,3,3,6,8,6,0,5,4,5,11,5,5,9,16,20,37,0,0,3,5,10,11,5,0,5,9,3,13,3,0,3,23,18,46,7,6,10,0,0,3,3,3,8,6,0,10,3,0,3,15,14,30,0,8,8,5,4,9,0,0,3,0,0,3,0,5,5,5,15,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,8,12,0,3,4,0,0,0,0,0,0,0,0,3,0,4,5,7,10,12,0,0,0,3,7,10,0,5,3,4,7,4,3,0,6,14,15,24,0,0,0,0,0,6,0,3,4,0,3,4,3,10,9,10,14,25,4,3,6,3,9,8,10,3,10,0,3,7,4,5,9,20,22,41,3,5
20701114826,0,0,4,0,3,8,3,0,0,3,0,9,6,3,3,13,6,20,5,0,4,3,0,3,0,0,0,8,5,11,0,3,0,18,8,25,5,9,3,5,0,5,3,3,5,7,3,12,3,0,12,23,15,37,3,5,4,6,4,5,3,4,9,9,6,13,4,5,4,28,14,42,6,0,3,0,5,5,3,0,8,0,0,0,0,0,0,12,7,19,6,0,6,0,3,3,0,0,4,0,0,0,0,0,5,10,9,16,4,0,5,0,0,0,0,0,0,0,3,3,0,3,6,9,8,14,0,4,3,0,0,0,3,0,0,0,5,6,0,0,5,9,7,15,0,6,7,4,0,0,0,0,4,3,4,11,3,3,5,14,11,27,3,3,7,0,9,5,5,0,9,5,4,6,4,6,11,15,21,34,6,5,7,8,6,11,0,0,5,0,0,3,3,3,7,13,17,30,0,3
20701114827,0,3,3,6,0,5,5,0,5,3,0,9,0,0,3,13,9,19,7,4,13,3,8,14,4,3,8,6,4,14,0,4,10,27,23,51,6,6,7,7,4,12,5,6,7,3,6,8,6,14,16,29,29,56,8,6,12,7,0,8,0,0,4,10,11,21,8,0,7,34,15,51,5,4,6,8,6,8,3,3,9,0,6,11,7,0,11,21,18,40,0,0,0,0,5,9,5,0,5,0,4,8,4,0,0,4,17,24,0,5,3,6,0,5,5,6,7,0,0,3,0,3,0,14,15,24,0,0,4,5,0,4,4,4,7,6,3,8,5,3,9,19,17,34,0,6,3,3,7,12,3,7,9,9,5,9,0,0,5,19,21,38,0,6,9,3,5,10,4,8,15,3,9,13,7,7,14,24,31,53,0,10,12,4,0,12,6,8,12,8,0,9,5,10,12,23,29,51,5,0
20701114828,5,0,6,3,3,4,5,0,4,8,0,4,0,3,7,16,8,24,4,0,8,6,7,9,3,5,6,4,6,10,0,5,3,20,15,40,4,3,7,6,10,10,6,5,9,6,7,15,5,6,8,23,31,53,10,9,15,0,0,5,5,3,13,5,6,9,6,4,13,27,20,47,0,0,0,3,3,10,9,0,12,3,6,9,0,5,0,21,11,36,3,5,9,5,0,10,3,4,8,0,0,0,0,0,0,16,9,27,4,8,11,0,0,0,5,4,8,3,4,5,3,3,10,19,16,32,0,0,3,0,3,6,5,5,12,4,5,3,3,5,3,15,17,30,4,10,14,4,0,5,0,0,0,5,4,9,5,8,12,15,29,43,5,0,9,3,5,6,5,3,7,3,8,11,10,0,9,25,20,47,6,7,13,4,4,5,5,11,9,7,7,15,4,4,8,21,26,52,4,4
20701114829,0,0,0,0,4,0,0,0,0,7,0,3,0,0,5,3,6,9,0,0,3,0,3,3,4,0,0,0,0,4,3,9,9,4,16,22,5,0,4,3,9,10,7,6,7,9,6,13,5,3,11,27,16,44,0,0,0,3,3,6,4,9,11,0,3,3,5,0,3,14,12,25,4,6,4,6,5,12,0,5,5,3,4,11,0,4,6,19,20,34,3,0,3,5,3,6,5,0,5,3,3,4,0,0,0,12,9,24,0,0,0,0,4,4,0,4,4,0,0,4,0,4,4,4,10,6,4,0,3,0,4,4,0,0,3,4,5,7,0,8,4,6,10,21,5,0,5,0,3,3,0,4,4,6,7,12,5,12,13,17,19,29,4,0,10,6,0,5,6,0,6,0,4,4,0,7,8,10,17,30,4,0,8,0,0,0,0,4,4,0,3,3,0,3,8,13,16,28,4,5
