SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
21002123506,5,15,15,27,20,53,4,8,14,0,4,7,32,34,69,16,15,38,6,6,10,0,0,0,18,26,45,0,0,7,0,0,0,5,0,10,4,0,5,0,0,0,8,8,19,0,3,6,0,0,0,0,0,0,6,5,12,0,0,0,7,11,19,14,19,35,0,0,0,0,3,6,0,0,0,0,3,6,20,21,41,102,114,213
21002123507,8,5,17,35,24,57,9,11,17,0,0,0,44,34,75,20,23,43,14,9,20,5,3,8,33,29,62,4,4,3,0,3,3,3,0,3,3,0,4,0,0,0,11,8,16,0,5,9,4,6,5,3,0,4,0,5,4,0,0,0,7,10,17,16,13,35,0,6,6,0,4,3,0,0,0,0,3,6,11,9,20,112,108,213
21002123508,5,0,5,5,6,14,3,4,8,0,5,5,10,13,19,3,3,6,7,5,3,0,0,4,6,7,13,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,9,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,15,18,29,42,45,81
21002123509,8,3,11,16,30,46,9,6,16,0,0,0,23,37,57,13,14,25,13,12,26,3,6,9,29,27,56,3,0,5,0,0,0,3,0,3,0,8,5,0,0,0,9,7,18,12,6,11,0,3,5,0,0,0,4,6,9,0,0,0,15,13,28,22,24,46,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,87,97,185
21002123510,3,6,10,15,18,33,3,4,6,0,4,5,20,22,44,5,5,12,3,3,10,0,3,3,13,17,28,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,7,0,4,3,0,0,4,0,0,0,3,3,3,0,0,0,5,9,13,7,13,19,0,3,4,0,3,3,0,0,0,0,7,8,14,10,22,62,69,130
21002123511,10,16,24,20,24,43,5,9,6,0,0,5,24,28,55,9,12,24,3,4,10,3,0,9,19,24,43,0,0,5,0,0,3,3,0,3,3,6,10,0,0,0,12,9,17,0,4,4,0,3,3,0,0,0,0,3,5,0,0,0,3,15,18,12,19,34,0,0,0,0,0,4,0,0,0,0,0,3,12,12,21,81,101,183
21002123512,3,3,10,15,10,28,0,0,3,0,4,5,16,16,31,15,7,22,0,4,3,5,4,5,21,12,32,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,5,6,4,3,6,0,0,4,0,0,0,0,3,0,0,0,0,7,9,9,7,10,19,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16,69,45,110
21002123514,0,0,0,8,5,16,3,9,8,0,5,0,15,16,23,0,8,3,8,4,12,5,6,4,16,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,3,4,0,0,0,4,3,14,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,39,37,72
21002123515,3,6,8,5,10,11,0,3,3,0,0,0,12,9,17,6,5,10,3,6,9,0,0,5,9,13,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,4,3,0,0,0,0,3,3,0,5,5,0,0,0,0,5,11,4,8,14,0,0,0,3,0,3,0,0,0,3,0,3,4,7,6,29,46,76
21002123516,5,11,16,20,14,34,3,10,17,4,0,3,23,34,54,5,9,15,10,17,30,3,10,12,21,31,50,0,0,3,0,4,0,3,0,3,0,0,0,0,0,0,5,6,10,0,7,10,0,0,3,0,0,5,0,0,5,0,0,0,5,11,18,6,19,28,0,0,0,0,0,0,0,0,0,0,0,0,29,23,50,90,115,203
21002123517,7,0,8,3,8,13,6,5,6,0,0,0,8,12,23,10,4,16,7,5,8,0,6,11,17,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,4,0,0,0,0,0,0,0,3,5,0,0,0,0,3,3,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,22,16,39,53,60,116
21002123518,7,0,8,5,3,15,5,4,7,5,3,8,15,10,27,4,0,5,4,3,6,0,4,4,9,13,20,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,0,5,6,0,0,0,0,0,0,0,5,5,0,0,0,0,8,11,7,14,18,0,0,0,0,0,4,0,0,0,0,0,4,12,9,20,50,49,97
21002123520,5,4,14,8,9,17,3,7,10,0,0,5,12,14,25,0,4,3,0,8,6,4,0,4,3,13,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,0,9,9,0,0,0,0,3,3,17,21,34,39,61,100
21002123521,6,3,10,15,6,22,3,0,4,3,0,3,19,6,31,4,8,10,9,10,11,7,5,6,19,20,35,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,8,11,0,3,9,0,0,0,0,0,0,0,6,6,0,0,0,0,8,12,9,18,23,0,0,0,0,0,0,0,0,0,0,0,0,11,7,14,59,51,112
21002123522,14,10,24,27,23,48,3,7,15,0,0,4,31,33,68,12,12,31,3,8,17,0,5,6,22,27,47,0,0,0,0,0,0,5,5,10,0,4,4,0,0,0,3,8,9,6,3,3,0,0,0,0,0,4,0,7,7,0,0,0,3,5,14,12,12,22,0,0,0,6,0,10,0,0,0,6,0,10,10,6,17,90,92,180
21002123523,19,11,30,34,25,58,3,3,8,0,0,0,30,34,69,10,8,18,0,8,8,0,0,4,13,14,32,0,0,0,0,0,0,0,0,4,6,4,13,0,0,0,9,3,17,0,4,4,0,5,5,0,0,0,3,6,11,0,0,0,3,12,15,15,16,33,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,79,90,165
21002123524,5,5,9,10,15,30,3,4,9,4,4,4,18,27,45,5,3,13,6,3,8,11,5,9,18,20,32,0,0,0,5,5,7,5,0,8,0,3,6,0,0,0,8,4,12,3,3,7,0,0,0,0,0,0,0,4,4,0,0,0,3,9,8,8,13,25,0,0,0,0,3,7,0,0,0,0,3,7,32,39,71,87,96,185
21003123601,0,5,7,14,13,28,9,11,19,3,5,3,30,25,51,11,10,16,8,10,22,0,4,4,22,21,49,3,0,4,0,0,3,4,0,5,4,6,9,0,0,0,9,4,18,8,15,20,13,3,17,0,0,0,7,6,13,0,0,0,25,29,48,32,32,64,0,0,0,0,4,4,0,0,0,0,4,4,44,68,114,125,168,296
21003123602,7,7,12,24,14,36,9,0,12,0,0,0,31,14,46,14,4,22,0,0,4,0,3,3,21,15,33,5,3,4,5,0,7,3,0,7,8,0,5,0,0,0,21,7,24,7,12,17,0,5,4,0,0,3,7,9,12,0,0,0,11,17,36,34,28,60,0,0,0,3,3,9,0,0,0,4,3,10,8,5,11,107,69,171
21003123603,4,9,14,8,18,28,7,6,15,0,5,5,16,23,43,11,20,28,9,7,22,0,0,0,18,31,49,0,0,0,4,0,5,5,0,5,4,3,8,0,0,0,8,0,7,3,10,14,3,0,5,0,0,0,0,7,7,0,0,0,14,16,32,17,24,41,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,67,95,156
21003123604,16,5,18,24,10,28,16,10,23,0,0,0,38,19,53,14,6,23,4,12,13,0,0,0,17,14,35,0,4,4,0,4,4,0,0,0,0,3,0,0,0,0,3,7,11,8,8,11,6,0,9,0,0,0,0,6,10,0,0,0,15,12,25,18,17,32,0,0,0,0,4,7,0,0,0,0,4,5,6,5,15,90,70,159
21003123605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003123606,3,5,7,16,0,14,0,3,0,0,0,0,16,3,16,15,10,26,0,0,0,0,0,0,15,12,32,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,9,0,9,3,0,6,0,3,3,0,0,0,0,3,4,0,0,0,7,5,16,13,5,26,0,0,0,0,0,0,0,0,0,3,0,5,10,12,24,59,41,101
21003123607,3,4,13,12,11,27,0,0,0,0,0,0,21,11,32,8,9,13,0,0,3,0,0,0,12,8,20,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,4,4,0,0,6,0,0,0,0,5,5,0,0,0,3,7,15,6,8,14,0,0,3,3,3,7,0,0,0,4,3,9,15,14,30,65,52,118
21003123608,4,7,10,9,4,15,0,0,0,0,0,0,11,6,13,3,3,10,8,0,8,0,0,0,10,9,13,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,9,0,6,0,5,7,0,0,0,0,0,0,0,4,4,0,0,0,0,11,13,12,10,19,0,0,0,0,3,3,0,0,0,0,3,3,0,6,8,32,34,64
21003123609,4,0,6,5,8,16,0,0,4,0,5,5,7,12,22,7,4,14,0,3,3,0,0,0,7,8,15,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,0,4,3,3,5,3,0,0,0,0,3,4,0,0,0,8,10,12,13,10,26,3,0,3,0,0,0,0,0,0,3,0,5,4,6,10,36,42,81
21003123610,3,12,16,5,5,16,8,5,13,0,4,3,15,12,29,10,3,14,4,6,11,4,4,3,18,14,38,6,0,4,0,0,3,0,4,4,0,3,5,0,0,0,3,13,14,6,9,17,8,5,9,0,0,3,5,7,14,0,0,0,24,21,46,24,36,59,5,0,4,0,3,3,0,0,0,3,3,11,16,10,28,80,93,168
21003123611,3,5,6,7,14,17,5,9,7,0,0,0,10,15,25,5,13,18,0,3,0,0,0,0,8,10,24,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,11,3,13,0,3,7,4,0,7,0,0,0,7,9,9,0,0,0,9,17,22,17,20,36,0,0,0,0,5,5,0,0,0,0,6,0,5,4,9,43,56,97
21003123612,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,4,3,4,5,5,0,6,0,0,0,12,10,23,3,3,10,4,4,8,0,0,0,5,11,14,0,0,0,11,21,33,22,31,52,0,4,0,0,0,0,0,0,0,0,4,0,10,13,27,38,52,88
21003123613,3,0,4,19,15,34,0,0,0,3,5,4,22,17,38,5,11,18,0,0,0,0,0,0,5,17,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,6,8,5,5,8,0,3,4,0,0,0,5,8,10,0,0,0,15,13,30,22,24,40,0,3,3,0,0,0,0,0,0,0,4,4,17,14,35,65,74,142
21003123614,6,10,14,12,13,19,6,10,20,4,0,0,15,19,40,3,3,12,4,6,15,0,0,0,13,11,22,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,4,7,10,4,6,9,0,0,0,0,0,0,7,9,9,0,0,0,10,13,17,16,14,27,0,0,0,0,0,0,0,0,0,3,0,3,15,10,25,65,70,137
21003123615,9,4,22,21,15,26,8,6,9,3,0,3,29,20,43,11,7,17,5,0,11,0,4,5,15,14,26,0,0,4,0,0,0,6,0,6,4,5,11,0,0,0,8,6,16,4,4,11,3,0,7,0,0,0,5,4,6,0,0,0,17,13,28,25,22,46,0,0,0,5,4,4,0,0,0,3,4,5,13,12,22,101,68,168
21003123616,8,0,6,8,0,7,3,0,6,0,0,0,13,3,20,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,3,0,0,0,0,0,4,0,0,0,0,6,8,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,24,23,45
21003123617,4,6,5,8,10,15,0,3,9,3,0,0,6,13,20,3,5,11,0,0,0,4,0,3,9,6,10,3,0,8,0,0,0,0,0,3,4,0,4,0,0,0,8,5,13,9,4,7,4,0,5,0,0,0,0,8,3,0,0,0,15,10,24,22,15,32,0,0,0,3,0,0,0,0,0,3,0,0,5,6,8,50,40,84
21003123618,32,21,60,46,40,83,16,10,30,4,10,12,67,56,126,25,18,46,10,15,17,4,4,11,33,42,72,3,0,4,7,5,11,3,0,4,6,14,14,0,0,0,17,19,43,14,25,41,9,11,22,0,0,4,12,19,34,0,0,0,35,58,99,54,83,133,4,0,5,9,4,6,0,0,0,11,9,20,42,39,78,244,251,492
21003123701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003123702,6,5,6,10,8,19,6,9,17,10,23,28,23,39,63,10,0,10,0,7,4,13,9,24,18,19,38,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,7,4,16,0,4,11,3,7,6,0,0,5,0,4,4,0,0,0,8,19,25,13,22,41,0,0,0,4,0,3,0,0,0,4,0,4,23,24,45,89,103,199
21003123703,11,12,26,16,5,28,7,5,17,7,9,16,32,26,55,0,7,13,3,3,7,9,7,16,16,21,30,0,0,0,0,3,6,0,0,0,0,3,5,0,0,0,10,9,10,5,3,9,8,6,14,0,0,4,0,0,9,0,0,0,12,15,27,22,16,40,0,4,9,4,0,3,0,0,0,10,6,11,13,9,29,95,90,188
21003123704,0,6,10,11,20,27,5,4,6,15,24,42,28,49,75,4,0,10,4,5,4,17,11,32,24,20,47,8,0,8,6,0,7,0,0,3,0,3,9,0,0,0,13,8,19,11,9,20,8,3,11,0,3,3,0,0,3,0,0,0,20,20,41,38,29,62,6,0,6,3,0,3,0,0,0,4,0,7,7,8,16,105,109,214
21003123705,4,4,9,9,7,15,5,4,7,4,0,6,18,13,25,11,4,18,4,0,10,4,0,5,18,12,27,12,0,13,11,4,13,0,5,8,4,0,3,0,0,0,23,8,33,5,4,16,3,3,8,0,0,0,0,0,0,0,0,0,17,12,29,41,20,59,0,4,4,3,0,3,0,0,0,3,4,7,22,8,30,100,61,159
21003123706,9,9,20,20,14,37,5,0,12,11,15,22,31,35,68,10,8,20,5,5,10,3,3,10,21,16,38,3,0,3,0,7,7,0,0,0,4,3,12,0,0,0,9,10,16,8,5,17,9,5,15,0,0,0,8,3,14,0,0,0,24,20,47,30,24,62,9,0,8,0,6,4,0,0,0,6,7,12,34,43,75,141,130,270
21003123707,10,8,25,6,6,21,10,0,8,9,3,19,29,21,46,5,4,13,4,7,6,10,4,16,22,8,33,13,0,16,4,4,10,3,0,6,0,0,3,0,0,0,27,5,33,5,12,19,16,4,23,3,0,3,6,8,12,0,0,0,24,25,55,53,34,88,3,3,8,3,0,6,0,0,0,10,8,10,22,17,41,146,90,241
21003123708,5,9,11,7,10,13,0,3,4,4,14,16,12,26,38,4,4,8,5,7,9,6,3,14,17,16,33,0,0,0,8,4,10,0,0,3,5,4,3,0,0,0,15,9,20,5,8,13,0,0,7,0,0,0,5,4,8,0,0,0,15,20,30,25,27,52,5,5,3,3,3,3,0,0,0,3,8,11,18,30,44,84,103,188
21003123709,6,4,5,10,12,29,3,3,8,9,7,11,23,25,46,5,3,7,0,0,0,0,9,9,5,16,21,0,0,3,3,0,3,0,0,0,0,5,8,0,0,0,7,5,15,3,4,7,8,0,13,0,0,0,0,4,3,0,0,0,14,15,22,23,21,39,0,0,4,0,0,4,0,0,0,3,3,8,16,23,46,79,83,161
21003123710,4,9,9,13,13,19,9,0,8,3,12,11,24,27,48,10,11,18,5,5,8,9,0,7,18,22,38,7,3,9,5,0,7,0,0,0,0,0,0,0,0,0,9,6,17,10,9,13,5,3,5,0,0,0,0,0,0,0,0,0,12,10,24,23,20,37,0,0,3,0,6,5,0,0,0,3,4,7,9,8,15,85,82,161
21003123711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003123712,3,4,9,4,9,15,8,4,8,4,11,17,21,21,40,3,8,12,0,6,6,7,4,11,12,18,34,5,0,3,0,0,0,3,0,3,3,4,3,0,0,0,7,4,12,0,4,3,3,0,4,0,0,0,0,6,3,0,0,0,9,12,14,17,9,32,6,4,9,3,0,3,0,0,0,6,4,7,13,12,24,76,64,139
21003123713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
21003123714,5,11,14,0,10,13,0,0,5,8,12,25,18,24,44,10,4,10,4,0,4,3,0,7,14,10,23,6,0,6,9,0,9,0,0,3,3,0,3,0,0,0,18,0,19,3,5,13,5,0,5,0,0,0,0,0,0,0,0,0,12,5,14,24,10,37,3,0,8,4,0,8,0,0,0,3,4,7,22,9,32,91,63,155
21003123715,7,6,13,13,9,16,9,4,9,17,5,16,36,15,49,8,6,14,11,5,12,0,5,6,19,14,29,0,0,0,4,0,4,0,0,6,0,0,0,0,0,0,3,4,7,0,9,8,7,0,10,0,0,0,3,0,4,0,0,0,6,8,14,11,13,27,0,0,0,0,7,7,0,0,0,4,7,6,39,28,63,107,83,195
21003123716,13,4,14,8,0,7,7,4,10,10,3,15,22,5,33,4,3,6,4,3,3,5,5,14,12,15,30,4,3,10,3,6,7,4,0,4,0,5,8,0,0,0,11,13,27,10,14,22,7,8,12,0,0,0,5,3,5,0,0,0,16,23,40,30,36,63,7,3,3,0,0,8,0,0,0,4,5,14,11,20,35,100,85,185
21003123717,0,8,11,6,4,10,3,0,9,0,3,5,11,9,27,6,5,7,4,0,7,6,3,9,9,11,26,7,0,7,10,6,16,0,0,0,4,5,3,0,0,0,19,6,28,11,12,22,3,4,10,0,0,0,4,3,7,0,0,0,18,15,33,36,21,60,0,0,0,0,8,7,0,0,0,0,8,7,27,9,37,100,72,163
21003123718,7,9,15,8,11,21,10,9,19,4,12,12,26,26,51,8,5,10,0,3,3,3,5,7,10,10,21,0,0,0,0,0,0,6,4,4,6,6,8,0,0,0,11,8,19,3,11,8,0,0,0,0,4,4,0,3,8,0,0,0,3,16,19,15,22,39,0,0,0,3,0,5,0,0,0,5,4,7,15,12,26,78,85,160
21003123719,3,11,10,8,5,14,0,4,9,3,8,10,14,16,30,3,7,12,6,0,10,0,0,0,10,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,0,3,3,0,0,0,0,0,0,0,0,0,7,9,16,5,10,14,0,0,0,0,0,0,0,0,0,0,0,0,7,15,21,44,56,95
21003123720,4,0,4,3,6,12,0,4,6,7,3,8,16,12,26,4,0,9,0,0,3,7,3,7,13,3,17,6,0,9,3,0,5,0,0,0,3,0,0,0,0,0,15,3,19,4,3,8,0,4,10,0,0,5,0,3,0,0,0,0,12,11,17,25,10,41,3,0,3,5,0,5,0,0,0,3,0,6,9,4,12,68,38,104
21003123721,8,4,15,13,11,22,10,8,14,10,9,15,30,27,54,8,3,9,4,0,5,7,9,19,19,11,30,4,0,0,5,8,10,0,0,0,0,5,5,0,0,0,3,8,15,9,5,10,4,3,3,0,0,3,0,4,5,0,0,0,10,15,24,15,24,42,0,0,0,3,4,8,0,0,0,3,4,8,24,14,47,101,95,191
21003123722,10,5,20,14,8,22,6,6,17,22,26,46,41,40,79,4,8,11,0,0,3,14,21,32,24,27,46,0,0,0,0,4,4,4,0,4,0,0,0,0,0,0,7,4,14,5,10,12,9,0,9,0,0,5,5,0,3,0,0,0,18,12,26,21,20,36,3,0,3,0,5,9,0,0,0,9,3,17,28,17,48,134,118,252
21003123723,5,5,9,10,0,7,3,0,6,0,7,8,11,12,21,0,0,4,0,5,5,0,0,5,3,6,7,3,3,6,0,6,6,0,0,0,3,4,3,0,0,0,13,6,17,3,0,3,6,3,6,0,0,0,3,0,5,0,0,0,15,11,18,23,15,38,4,4,4,3,8,6,0,0,0,12,4,12,15,17,31,66,64,129
21003123724,4,3,8,5,8,13,0,0,3,4,0,9,15,13,24,0,0,5,0,0,6,4,3,9,5,7,15,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,5,3,3,6,9,0,0,0,0,0,0,4,5,3,0,0,0,9,8,17,15,11,23,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,47,40,81
21003123725,3,9,14,11,5,14,3,0,5,19,8,29,37,14,53,5,4,12,0,0,0,12,14,26,13,24,41,8,0,6,0,0,0,0,0,0,0,4,5,0,0,0,9,6,9,10,6,15,0,0,0,0,0,0,0,0,0,0,0,0,14,6,19,18,9,29,0,0,0,6,0,4,0,0,0,3,0,7,8,4,11,87,63,153
21003123726,8,6,13,18,18,36,5,4,11,12,11,24,30,36,64,6,3,12,0,0,0,9,14,22,12,21,36,0,6,0,0,5,3,0,0,0,0,3,3,0,0,0,4,7,14,6,7,14,3,0,3,0,0,3,3,5,4,0,0,0,10,12,27,14,19,36,7,0,5,0,3,4,0,0,0,6,5,12,17,10,24,86,104,191
21003123727,3,3,4,10,9,11,11,3,18,0,7,8,21,15,38,8,8,12,11,12,17,4,5,9,22,21,37,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,6,3,13,6,11,11,0,0,0,0,0,0,0,7,7,0,0,0,8,10,21,11,21,32,0,0,0,0,3,4,0,0,0,0,0,6,4,3,7,65,59,125
21003123728,0,4,8,11,7,15,6,9,19,7,6,15,21,22,50,5,3,8,3,3,6,5,10,11,16,16,29,3,0,3,8,0,9,0,0,0,0,4,7,0,0,0,11,5,18,5,3,9,0,0,0,0,0,0,4,0,3,0,0,0,6,9,13,21,16,28,6,0,7,0,0,3,0,0,0,6,3,6,11,24,35,77,86,161
21003123729,9,7,12,6,11,20,4,6,13,8,11,16,23,25,48,5,0,8,0,5,3,8,6,8,11,7,19,7,0,4,5,5,8,0,0,0,0,0,0,0,0,0,8,9,16,5,5,5,0,6,4,0,0,0,3,0,3,0,0,0,10,4,17,15,15,33,0,5,8,0,6,3,0,0,0,0,4,7,21,21,39,79,82,161
21003123730,5,5,9,6,8,14,5,5,15,14,12,32,28,30,58,3,5,9,0,6,9,15,6,24,21,16,35,0,0,0,0,4,9,0,0,0,4,0,6,4,0,4,14,5,18,0,7,7,4,6,9,0,0,0,0,4,3,0,0,0,12,15,16,20,22,38,7,3,9,3,4,6,0,0,0,7,9,14,13,10,21,93,90,180
21003123731,3,6,9,11,5,13,0,0,0,4,0,9,16,7,31,7,3,9,0,5,6,0,3,3,9,6,17,0,0,4,0,0,5,0,0,0,0,4,3,0,0,0,3,7,10,3,0,4,3,0,5,0,0,5,0,0,0,0,0,0,10,6,15,10,11,24,0,3,3,0,0,0,0,0,0,0,3,8,9,7,20,60,46,103
21003143901,6,10,14,15,9,29,10,8,25,3,0,0,35,24,53,19,6,27,6,18,23,7,3,9,36,29,66,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,4,7,9,6,15,0,0,0,0,0,0,0,6,4,0,0,0,8,9,24,11,18,27,0,0,0,3,0,3,0,0,0,3,0,3,10,4,13,97,85,183
21003143902,12,15,20,25,19,45,25,27,46,3,3,12,53,50,108,23,21,42,14,23,33,3,16,22,40,54,100,3,0,3,0,0,0,3,0,3,0,3,9,0,0,0,7,6,13,5,11,22,3,3,8,4,0,4,0,5,5,0,0,0,18,19,37,28,30,52,0,0,0,3,0,5,0,0,0,3,0,5,8,5,15,141,158,297
21003143903,13,7,17,3,6,14,0,8,7,0,4,5,8,16,25,6,4,11,3,4,4,6,4,9,15,9,19,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,8,3,11,0,0,0,0,0,0,0,4,4,0,0,0,8,11,16,19,12,24,0,0,0,0,0,3,0,0,0,0,0,3,0,5,8,48,52,102
21003143904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21003143905,0,6,5,17,7,25,10,10,18,0,0,0,26,13,40,7,9,10,4,3,9,0,0,4,14,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,5,7,11,0,0,0,4,0,4,0,3,0,0,0,0,11,7,20,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,62,49,108
21003143906,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,7,8,0,0,0,0,0,0,5,7,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,8,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,6,3,9,6,12,16,0,0,0,0,3,3,0,0,0,0,3,3,11,18,28,22,34,58
