node_id,node_raw_id,node_name,node_lat,node_lon,feed,departures,departures_rt_2,departures_rt_400,departures_rt_0,departures_rt_3,departures_rt_701,departures_rt_204,rail_pax_norm_weekday,rail_stop_name,rail_match_method
F04_3379,3379,Peacock St/Roslyn St,-37.92199704,145.0029385,04,28,,,,28.0,0.0,,0.0,,
F04_338,338,Boundary St/Crockford St,-37.83401198,144.94926222,04,74,,,,74.0,0.0,,0.0,,
F04_3380,3380,Whyte St/Dendy St,-37.92035507,145.00070774,04,28,,,,28.0,0.0,,0.0,,
F04_3381,3381,Halifax St/Well St,-37.91922495,144.99837221,04,28,,,,28.0,0.0,,0.0,,
F04_3384,3384,Brighton Town Hall/Wilson St,-37.91045143,144.99859865,04,101,,,,101.0,0.0,,0.0,,
F04_3386,3386,Hampton St/Willis St,-37.93653955,145.00227185,04,75,,,,75.0,0.0,,0.0,,
F04_3387,3387,Foam St/Willis St,-37.93702452,145.00642323,04,45,,,,45.0,0.0,,0.0,,
F04_3388,3388,Hudson St/Willis St,-37.93752143,145.0107564,04,45,,,,45.0,0.0,,0.0,,
F04_3389,3389,Coombe Ave/Fewster Rd,-37.93791177,145.01359052,04,45,,,,45.0,0.0,,0.0,,
F04_339,339,Montague St/City Rd,-37.83282028,144.95172675,04,74,,,,74.0,0.0,,0.0,,
F04_3390,3390,Fewster Rd/Edinburgh St,-37.93831869,145.01527499,04,45,,,,45.0,0.0,,0.0,,
F04_3391,3391,Edinburgh St/Thomas St,-37.93978058,145.01432535,04,45,,,,45.0,0.0,,0.0,,
F04_3392,3392,Thomas St/Sargood St,-37.93969651,145.01148289,04,45,,,,45.0,0.0,,0.0,,
F04_3393,3393,Linacre Rd/Sargood St,-37.94282364,145.0109548,04,45,,,,45.0,0.0,,0.0,,
F04_3394,3394,Nelson St/Highett Rd,-37.94509511,145.01151943,04,45,,,,45.0,0.0,,0.0,,
F04_3395,3395,Daly Rd/Highett Rd,-37.94540896,145.01409418,04,45,,,,45.0,0.0,,0.0,,
F04_3396,3396,Field St/Highett Rd,-37.9458138,145.01725824,04,45,,,,45.0,0.0,,0.0,,
F04_3397,3397,Alfreda St/Highett Rd,-37.94606716,145.01945913,04,45,,,,45.0,0.0,,0.0,,
F04_3398,3398,Bluff Rd/Highett Rd,-37.94633639,145.02153442,04,45,,,,45.0,0.0,,0.0,,
F04_3399,3399,Peterson St/Highett Rd,-37.94674007,145.0246417,04,45,,,,45.0,0.0,,0.0,,
F04_340,340,Ferrars St/City Rd,-37.83132983,144.95359727,04,74,,,,74.0,0.0,,0.0,,
F04_3400,3400,Wilson St/Highett Rd,-37.94703753,145.0273308,04,45,,,,45.0,0.0,,0.0,,
F04_3401,3401,Gilarth St/Highett Rd,-37.94733594,145.02954194,04,45,,,,45.0,0.0,,0.0,,
F04_3402,3402,Spring Rd/Highett Rd,-37.94753946,145.03147112,04,45,,,,45.0,0.0,,0.0,,
F04_3403,3403,Rose St/Highett Rd,-37.94787166,145.03409107,04,45,,,,45.0,0.0,,0.0,,
F04_3404,3404,Beaumaris Pde/Highett Rd,-37.94813599,145.03642835,04,45,,,,45.0,0.0,,0.0,,
F04_3405,3405,Donald St/Highett Rd,-37.94832623,145.03810756,04,45,,,,45.0,0.0,,0.0,,
F04_3406,3406,Highett Railway Station/Highett Rd,-37.94867932,145.0409091,04,75,,,,75.0,0.0,,0.0,,
F04_3407,3407,Thistle Gr/Graham Rd,-37.95066451,145.04160748,04,45,,,,45.0,0.0,,0.0,,
F04_3408,3408,Dunkley Ave/Graham Rd,-37.95314247,145.04213348,04,45,,,,45.0,0.0,,0.0,,
F04_3409,3409,Bay Rd/Graham Rd,-37.95509097,145.04225247,04,45,,,,45.0,0.0,,0.0,,
F04_341,341,Cecil St/City Rd,-37.83016453,144.95499289,04,74,,,,74.0,0.0,,0.0,,
F04_3410,3410,Munro Ave/Bay Rd,-37.9567712,145.04574752,04,45,,,,45.0,0.0,,0.0,,
F04_3413,3413,Nepean Hwy/Centre Dandenong Rd,-37.96597483,145.05951598,04,46,,,,46.0,0.0,,0.0,,
F04_3414,3414,Axelton St/Centre Dandenong Rd,-37.96642332,145.06321505,04,46,,,,46.0,0.0,,0.0,,
F04_3415,3415,Berkefeld Ct/Centre Dandenong Rd,-37.96671973,145.06589368,04,46,,,,46.0,0.0,,0.0,,
F04_3416,3416,Merton Cl/Centre Dandenong Rd,-37.96740786,145.07157863,04,46,,,,46.0,0.0,,0.0,,
F04_342,342,Clarendon St/City Rd,-37.82807998,144.95742502,04,93,,,,93.0,0.0,,0.0,,
F04_343,343,City Rd/Queens Bridge St,-37.82602044,144.9597427,04,93,,,,93.0,0.0,,0.0,,
F04_344,344,Victoria St/Rathdowne St,-37.80695413,144.96875229,04,189,,,,189.0,0.0,,0.0,,
F04_345,345,Exhibition Building/Rathdowne St,-37.80481543,144.96910621,04,189,,,,189.0,0.0,,0.0,,
F04_346,346,Melbourne Museum/Rathdowne St,-37.80229978,144.96954992,04,189,,,,189.0,0.0,,0.0,,
F04_347,347,Grattan St/Rathdowne St,-37.80069174,144.96984382,04,95,,,,95.0,0.0,,0.0,,
F04_3471,3471,Ivy St/South Rd,-37.93109847,145.01783572,04,28,,,,28.0,0.0,,0.0,,
F04_3472,3472,Redholme St/South Rd,-37.93374978,145.03999707,04,74,,,,74.0,0.0,,0.0,,
F04_3473,3473,Mentone Girls Secondary College/Balcombe Rd ,-37.98002035,145.05384056,04,71,,,,71.0,0.0,,0.0,,
F04_348,348,Elgin St/Rathdowne St,-37.79776233,144.97033288,04,95,,,,95.0,0.0,,0.0,,
F04_3480,3480,Boxshall St/St Andrews St,-37.9096989,144.9967423,04,112,,,,112.0,0.0,,0.0,,
F04_3481,3481,Church St/St Andrews St,-37.91200385,144.9934494,04,112,,,,112.0,0.0,,0.0,,
F04_3483,3483,Dendy St/Church St,-37.92010641,145.00145391,04,29,,,,29.0,0.0,,0.0,,
F04_3484,3484,Peacock St/Roslyn St,-37.92180081,145.00305757,04,29,,,,29.0,0.0,,0.0,,
F04_3485,3485,Were St/Roslyn St,-37.92584358,145.00232247,04,29,,,,29.0,0.0,,0.0,,
F04_3486,3486,South Rd/Roslyn St,-37.92861859,145.00175815,04,29,,,,29.0,0.0,,0.0,,
F04_3487,3487,Hampton St/South Rd,-37.92931694,145.00467457,04,29,,,,29.0,0.0,,0.0,,
F04_3488,3488,St Leonards College/South Rd,-37.92957303,145.00702274,04,29,,,,29.0,0.0,,0.0,,
F04_3489,3489,Canberra Gr/South Rd,-37.92987757,145.00957442,04,29,,,,29.0,0.0,,0.0,,
F04_349,349,Kay St/Rathdowne St,-37.79497684,144.9708066,04,95,,,,95.0,0.0,,0.0,,
F04_3490,3490,Comer St/South Rd,-37.93014218,145.01189965,04,29,,,,29.0,0.0,,0.0,,
F04_3491,3491,Prince St/South Rd,-37.93049436,145.01514411,04,29,,,,29.0,0.0,,0.0,,
F04_3492,3492,Ivy St/South Rd,-37.93083801,145.01788823,04,29,,,,29.0,0.0,,0.0,,
F04_3493,3493,Letchworth Ave/South Rd,-37.93130021,145.0217897,04,29,,,,29.0,0.0,,0.0,,
F04_3494,3494,Studley Rd/South Rd,-37.93165714,145.02426046,04,29,,,,29.0,0.0,,0.0,,
F04_3495,3495,Cummins Rd/South Rd,-37.93191112,145.02650644,04,29,,,,29.0,0.0,,0.0,,
F04_3496,3496,Gleniffer Ave/South Rd,-37.93241014,145.03101007,04,29,,,,29.0,0.0,,0.0,,
F04_3499,3499,Moorabbin Bowls Club/South Rd,-37.93398617,145.04337007,04,72,,,,72.0,0.0,,0.0,,
F04_35,35,Invermay Gr/Waiora Rd,-37.74421255,145.0584791,04,79,,,,79.0,0.0,,0.0,,
F04_350,350,Princes St/Rathdowne St,-37.7929374,144.97116902,04,95,,,,95.0,0.0,,0.0,,
F04_3500,3500,Sandra Gr/South Rd,-37.93428319,145.0460588,04,72,,,,72.0,0.0,,0.0,,
F04_3501,3501,Deal Cl/Chapel Rd,-37.93583751,145.0490329,04,29,,,,29.0,0.0,,0.0,,
F04_3502,3502,Herne Cl/Chapel Rd,-37.93806559,145.04862124,04,29,,,,29.0,0.0,,0.0,,
F04_3503,3503,Avon St/Chapel Rd,-37.94084987,145.04805829,04,29,,,,29.0,0.0,,0.0,,
F04_3504,3504,Rhonda Ct/Chapel Rd,-37.94297457,145.04793379,04,29,,,,29.0,0.0,,0.0,,
F04_3505,3505,Wickham Rd/Chapel Rd,-37.94517542,145.0475114,04,29,,,,29.0,0.0,,0.0,,
F04_3506,3506,Walsh Ave/Wickham Rd,-37.94596944,145.0497436,04,29,,,,29.0,0.0,,0.0,,
F04_3507,3507,Rowans Rd/Wickham Rd,-37.94623814,145.05181902,04,29,,,,29.0,0.0,,0.0,,
F04_3508,3508,Commercial Rd/Wickham Rd,-37.94669265,145.05532344,04,29,,,,29.0,0.0,,0.0,,
F04_3509,3509,Keys Rd/Chesterville Rd,-37.94850104,145.05896298,04,72,,,,72.0,0.0,,0.0,,
F04_351,351,Lee St/Rathdowne St,-37.79128412,144.97145272,04,95,,,,95.0,0.0,,0.0,,
F04_3510,3510,Waves Leisure Centre/148 Chesterville Rd,-37.95029715,145.05858567,04,72,,,,72.0,0.0,,0.0,,
F04_3511,3511,Bernard St/Chesterville Rd,-37.95316256,145.05802084,04,76,,,,76.0,0.0,,0.0,,
F04_3512,3512,Keamy Ave/Chesterville Rd,-37.95575923,145.0575541,04,76,,,,76.0,0.0,,0.0,,
F04_3514,3514,Cheltenham Youth Club/Charman Rd,-37.96495068,145.05588904,04,81,,,,81.0,0.0,,0.0,,
F04_3515,3515,Cheltenham Railway Station/Charman Rd,-37.96822929,145.05524478,04,27,,,,27.0,0.0,,0.0,,
F04_3516,3516,Sydney St/Charman Rd,-37.97177775,145.05457055,04,92,,,,92.0,0.0,,0.0,,
F04_3517,3517,Latrobe St/Charman Rd,-37.97387953,145.05415077,04,78,,,,78.0,0.0,,0.0,,
F04_3518,3518,Patty St/Charman Rd,-37.97649475,145.05371739,04,78,,,,78.0,0.0,,0.0,,
F04_352,352,Newry St/Rathdowne St,-37.78916361,144.97181732,04,95,,,,95.0,0.0,,0.0,,
F04_3520,3520,Mentone Girls Secondary College/Balcombe Rd ,-37.97986872,145.05393565,04,74,,,,74.0,0.0,,0.0,,
F04_3521,3521,Mundy St/Balcombe Rd,-37.98033673,145.05771457,04,74,,,,74.0,0.0,,0.0,,
F04_3522,3522,Elizabeth St/Balcombe Rd,-37.98067926,145.06044939,04,30,,,,30.0,0.0,,0.0,,
F04_3524,3524,Kilbreda College/Como Pde,-37.98420362,145.06651632,04,63,,,,63.0,0.0,,0.0,,
F04_3525,3525,St Augustines Church/Como Pde,-37.98604975,145.06808469,04,63,,,,63.0,0.0,,0.0,,
F04_353,353,Fenwick St/Rathdowne St,-37.7878156,144.97203586,04,95,,,,95.0,0.0,,0.0,,
F04_354,354,Richardson St/Rathdowne St,-37.78485014,144.97252571,04,95,,,,95.0,0.0,,0.0,,
F04_355,355,Pigdon St/Rathdowne St,-37.7823609,144.97293437,04,126,,,,126.0,0.0,,0.0,,
F04_3552,3552,The Rialto/Waverley Rd,-37.87946351,145.07496621,04,29,,,,29.0,0.0,,0.0,,
F04_356,356,Park St/Rathdowne St,-37.77988948,144.97333116,04,128,,,,128.0,0.0,,0.0,,
F04_357,357,Truscott St/Brunswick Rd,-37.77870387,144.97565706,04,97,,,,97.0,0.0,,0.0,,
F04_3571,3571,Graham St/Durham Rd,-37.78819381,144.82847103,04,182,,,,182.0,0.0,,0.0,,
F04_3579,3579,Magnolia Rd/Gardenvale Rd,-37.89816088,145.00983781,04,103,,,,103.0,0.0,,0.0,,
F04_358,358,Nicholson St/Holden St,-37.77905297,144.97866773,04,97,,,,97.0,0.0,,0.0,,
F04_3586,3586,Hillcrest Ave/Bay St,-37.90604803,145.00622459,04,96,,,,96.0,0.0,,0.0,,
F04_3587,3587,Hampton Station/Willis Lane,-37.93725119,145.00119439,04,88,,,,88.0,0.0,,0.0,,
F04_3588,3588,Hampton St/Willis St,-37.93652411,145.00295497,04,43,,,,43.0,0.0,,0.0,,
F04_3589,3589,Foam St/Willis St,-37.93697587,145.00674314,04,43,,,,43.0,0.0,,0.0,,
F04_359,359,Porter St/Holden St,-37.77956451,144.98327495,04,97,,,,97.0,0.0,,0.0,,
F04_3590,3590,Hudson St/Willis St,-37.93751303,145.01132555,04,43,,,,43.0,0.0,,0.0,,
F04_3591,3591,Coombe Ave/Fewster Rd,-37.93781824,145.01338823,04,43,,,,43.0,0.0,,0.0,,
F04_3592,3592,Fewster Rd/Edinburgh St,-37.93854388,145.01526893,04,43,,,,43.0,0.0,,0.0,,
F04_3594,3594,Thomas St/Sargood St,-37.93971664,145.01160752,04,43,,,,43.0,0.0,,0.0,,
F04_3595,3595,Linacre Rd/Sargood St,-37.94259098,145.01105211,04,43,,,,43.0,0.0,,0.0,,
F04_3596,3596,Lansdown St/Highett Rd,-37.94503398,145.01163488,04,43,,,,43.0,0.0,,0.0,,
F04_3597,3597,Austin Rd/Highett Rd,-37.94533613,145.01405062,04,43,,,,43.0,0.0,,0.0,,
F04_3598,3598,Field St/Highett Rd,-37.94573196,145.01721493,04,43,,,,43.0,0.0,,0.0,,
F04_3599,3599,Valerian St/Highett Rd,-37.94598609,145.0194613,04,43,,,,43.0,0.0,,0.0,,
F04_36,36,Lower Plenty Rd/Waiora Rd,-37.74645953,145.05811395,04,79,,,,79.0,0.0,,0.0,,
F04_360,360,St Georges Rd/Holden St,-37.77998162,144.9871127,04,97,,,,97.0,0.0,,0.0,,
F04_3600,3600,Bluff Rd/Highett Rd,-37.94644942,145.02289698,04,43,,,,43.0,0.0,,0.0,,
F04_3601,3601,Telford St/Highett Rd,-37.94694116,145.02695784,04,43,,,,43.0,0.0,,0.0,,
F04_3602,3602,Tweed St/Highett Rd,-37.94726673,145.02971449,04,43,,,,43.0,0.0,,0.0,,
F04_3603,3603,Spring Rd/Highett Rd,-37.94742699,145.03121238,04,43,,,,43.0,0.0,,0.0,,
F04_3604,3604,Panorama Ave/Highett Rd,-37.94773236,145.03384442,04,43,,,,43.0,0.0,,0.0,,
F04_3605,3605,Harding St/Highett Rd,-37.94800324,145.03603357,04,43,,,,43.0,0.0,,0.0,,
F04_3606,3606,Worthing Rd/Highett Rd,-37.94825777,145.0383256,04,43,,,,43.0,0.0,,0.0,,
F04_3607,3607,Highett Railway Station/Highett Rd,-37.9486575,145.0417632,04,72,,,,72.0,0.0,,0.0,,
F04_3608,3608,Nepean Hwy/Highett Rd,-37.94909619,145.04538189,04,29,,,,29.0,0.0,,0.0,,
F04_3609,3609,Thistle Gr/Graham Rd,-37.95055831,145.04172411,04,43,,,,43.0,0.0,,0.0,,
F04_361,361,Kneen St/Rushall Cres,-37.78147091,144.98883225,04,97,,,,97.0,0.0,,0.0,,
F04_3610,3610,Dunkley Ave/Graham Rd,-37.95286228,145.04208402,04,43,,,,43.0,0.0,,0.0,,
F04_3611,3611,Bay Rd/Graham Rd,-37.95575697,145.04220064,04,43,,,,43.0,0.0,,0.0,,
F04_3612,3612,Jackson Rd/Bay Rd,-37.95666708,145.04598929,04,43,,,,43.0,0.0,,0.0,,
F04_3615,3615,Cheltenham Railway Station/Station Rd,-37.96706449,145.05565116,04,89,,,,89.0,0.0,,0.0,,
F04_3616,3616,Nepean Hwy/Centre Dandenong Rd,-37.96581232,145.05949749,04,43,,,,43.0,0.0,,0.0,,
F04_3617,3617,Axelton St/Centre Dandenong Rd,-37.96629063,145.06336652,04,43,,,,43.0,0.0,,0.0,,
F04_3618,3618,Coolac St/Centre Dandenong Rd,-37.96671836,145.06690682,04,43,,,,43.0,0.0,,0.0,,
F04_3619,3619,Herald St/Centre Dandenong Rd,-37.96723788,145.07110498,04,43,,,,43.0,0.0,,0.0,,
F04_362,362,Rushall Station/Rushall Cres,-37.7829777,144.99105099,04,97,,,,97.0,0.0,,0.0,,
F04_363,363,Rowe St/Rushall Cres,-37.78559563,144.99184309,04,97,,,,97.0,0.0,,0.0,,
F04_3633,3633,North Brighton Station/Bay St,-37.90550906,145.00207641,04,109,,,,109.0,0.0,,0.0,,
F04_3639,3639,Snooks Ct/Bay St,-37.90481121,144.99654503,04,14,,,,14.0,0.0,,0.0,,
F04_364,364,Clifton Hill Interchange/Queens Pde,-37.78599501,144.99412603,04,129,,,,129.0,0.0,,0.0,,
F04_365,365,High St/Westgarth St,-37.781041,144.99745056,04,97,,,,97.0,0.0,,0.0,,
F04_366,366,Westgarth Railway Station/Westgarth St,-37.78137552,145.00016661,04,97,,,,97.0,0.0,,0.0,,
F04_367,367,Jessie St/Westgarth St,-37.78177019,145.00324441,04,97,,,,97.0,0.0,,0.0,,
F04_3678,3678,Middle Brighton Station/Church St,-37.91574217,144.99653285,04,29,,,,29.0,0.0,,0.0,,
F04_368,368,Green St/Westgarth St,-37.7820231,145.00540633,04,97,,,,97.0,0.0,,0.0,,
F04_369,369,Victoria Rd/Westgarth St,-37.78253188,145.00937815,04,97,,,,97.0,0.0,,0.0,,
F04_37,37,St Hellier St/Upper Heidelberg Rd,-37.75024034,145.05731142,04,35,,,,35.0,0.0,,0.0,,
F04_370,370,Dennis Railway Station/Victoria Rd,-37.77956047,145.01005964,04,97,,,,97.0,0.0,,0.0,,
F04_371,371,Clarke St/Victoria Rd,-37.77841054,145.01027215,04,97,,,,97.0,0.0,,0.0,,
F04_372,372,Bastings St/Victoria Rd,-37.77561621,145.01076716,04,97,,,,97.0,0.0,,0.0,,
F04_373,373,Mitchell St/Victoria Rd,-37.7738386,145.01116676,04,97,,,,97.0,0.0,,0.0,,
F04_374,374,Separation St/Victoria Rd,-37.77042809,145.01146249,04,97,,,,97.0,0.0,,0.0,,
F04_3745,3745,Elwood St/New St,-37.90045739,144.99383128,04,47,,,,47.0,0.0,,0.0,,
F04_3746,3746,North Rd/New St,-37.89868795,144.99417502,04,47,,,,47.0,0.0,,0.0,,
F04_3747,3747,Martin St/New St,-37.89652295,144.99457496,04,47,,,,47.0,0.0,,0.0,,
F04_3748,3748,Cole St/New St,-37.89452909,144.99497023,04,47,,,,47.0,0.0,,0.0,,
F04_3749,3749,Head St/New St,-37.89173491,144.99546678,04,106,,,,106.0,0.0,,0.0,,
F04_375,375,Northcote Aquatic Centre/Victoria Rd,-37.76843871,145.01159526,04,97,,,,97.0,0.0,,0.0,,
F04_3750,3750,New St/Rusden St,-37.88736033,144.99682485,04,78,,,,78.0,0.0,,0.0,,
F04_3752,3752,Elsternwick Station/20 Horne St,-37.88511238,145.00029689,04,158,,,,158.0,0.0,,0.0,,
F04_3754,3754,Nepean Hwy/Hotham St,-37.8824855,144.99685462,04,47,,,,47.0,0.0,,0.0,,
F04_3755,3755,Hotham Gr/Hotham St,-37.88034769,144.997265,04,47,,,,47.0,0.0,,0.0,,
F04_3756,3756,Rippon Lea Estate/Hotham St,-37.87833561,144.99764922,04,47,,,,47.0,0.0,,0.0,,
F04_3757,3757,Glen Eira Rd/Hotham St,-37.87722176,144.99786129,04,47,,,,47.0,0.0,,0.0,,
F04_3762,3762,Hampton Ave/Wright St,-37.79616127,144.83293929,04,68,,,,68.0,0.0,,0.0,,
F04_3763,3763,Hampshire Rd/Wright St,-37.7959253,144.83089067,04,68,,,,68.0,0.0,,0.0,,
F04_3764,3764,Cannon St/Wright St,-37.79567777,144.82870613,04,54,,,,54.0,0.0,,0.0,,
F04_377,377,Victoria Rd/Darebin Rd,-37.76468395,145.01338727,04,97,,,,97.0,0.0,,0.0,,
F04_3773,3773,Chapman St/Hampshire Rd,-37.79397608,144.83074328,04,121,,,,121.0,0.0,,0.0,,
F04_3774,3774,Thorpe St/Hampshire Rd,-37.79220677,144.83106758,04,121,,,,121.0,0.0,,0.0,,
F04_3775,3775,Corio St/100 Hampshire Rd,-37.78997874,144.83143933,04,121,,,,121.0,0.0,,0.0,,
F04_3783,3783,Boreham St/Ardoyne St,-37.7986127,144.82513364,04,27,,,,27.0,0.0,,0.0,,
F04_3786,3786,Whitty St/Monash St,-37.78899948,144.83552183,04,77,,,,77.0,0.0,,0.0,,
F04_3787,3787,Donald St/Monash St,-37.78936387,144.83867936,04,77,,,,77.0,0.0,,0.0,,
F04_3788,3788,Cornwall Rd/Monash St,-37.7896453,144.84124885,04,77,,,,77.0,0.0,,0.0,,
F04_3789,3789,Norma St/Monash St,-37.79001244,144.84456534,04,77,,,,77.0,0.0,,0.0,,
F04_379,379,Station St/Darebin Rd,-37.76535976,145.01980581,04,97,,,,97.0,0.0,,0.0,,
F04_3790,3790,Moama St/South Rd,-37.79114199,144.84867734,04,77,,,,77.0,0.0,,0.0,,
F04_3791,3791,Beachley St/South Rd,-37.79148035,144.85141563,04,77,,,,77.0,0.0,,0.0,,
F04_3792,3792,Rochester St/South Rd,-37.79183283,144.85443742,04,77,,,,77.0,0.0,,0.0,,
F04_3793,3793,Melon St/South Rd,-37.79220174,144.85836725,04,77,,,,77.0,0.0,,0.0,,
F04_3798,3798,Ashley St/Essex St,-37.79206425,144.86369713,04,77,,,,77.0,0.0,,0.0,,
F04_3799,3799,Brunswick St/Essex St,-37.79234185,144.86608523,04,77,,,,77.0,0.0,,0.0,,
F04_38,38,Darebin St/Upper Heidelberg Rd,-37.75279265,145.05688146,04,35,,,,35.0,0.0,,0.0,,
F04_380,380,John Cain Memorial Park/Darebin Rd,-37.76582693,145.0245499,04,97,,,,97.0,0.0,,0.0,,
F04_3800,3800,Palmerston St/Essex St,-37.79262125,144.86857551,04,77,,,,77.0,0.0,,0.0,,
F04_3801,3801,Richelieu St/Essex St,-37.79286598,144.87064663,04,77,,,,77.0,0.0,,0.0,,
F04_3806,3806,Elphinstone St/Essex St,-37.79319565,144.87343076,04,77,,,,77.0,0.0,,0.0,,
F04_3807,3807,Argyle St/Essex St,-37.7933576,144.87491376,04,77,,,,77.0,0.0,,0.0,,
F04_3808,3808,Khartoum St/Essex St,-37.79409922,144.87856057,04,77,,,,77.0,0.0,,0.0,,
F04_3809,3809,Barrett Reserve/Essex St,-37.79499701,144.88037462,04,77,,,,77.0,0.0,,0.0,,
F04_381,381,Grange Rd/Darebin Rd,-37.76613824,145.02699369,04,97,,,,97.0,0.0,,0.0,,
F04_3810,3810,Liverpool St/Essex St,-37.79584848,144.88262158,04,77,,,,77.0,0.0,,0.0,,
F04_3811,3811,Everard St/Essex St,-37.79612851,144.8856685,04,77,,,,77.0,0.0,,0.0,,
F04_3813,3813,Moreland St/Hopkins St,-37.80073953,144.90719534,04,169,,,,169.0,0.0,,0.0,,
F04_3814,3814,Sims St/Dynon Rd,-37.80152128,144.91366972,04,169,,,,169.0,0.0,,0.0,,
F04_384,384,Fellows St/Princess St,-37.80007399,145.0300434,04,107,,,,107.0,0.0,,0.0,,
F04_3855,3855,Acacia St/Victoria St,-37.78593479,145.14381337,04,89,,,,89.0,0.0,,0.0,,
F04_387,387,Hawker St/Oriel Rd,-37.76008881,145.03709817,04,100,,,,100.0,0.0,,0.0,,
F04_3870,3870,Kennedy St/Devonshire Rd,-37.78512935,144.83480586,04,103,,,,103.0,0.0,,0.0,,
F04_3872,3872,Cornwall Rd/Devonshire Rd,-37.78586271,144.84088203,04,103,,,,103.0,0.0,,0.0,,
F04_3873,3873,Thomson St/Devonshire Rd,-37.78600933,144.84249016,04,103,,,,103.0,0.0,,0.0,,
F04_3874,3874,Duke St/Devonshire Rd,-37.78633065,144.84527414,04,103,,,,103.0,0.0,,0.0,,
F04_3875,3875,Caroline Chisholm College/Churchill Ave,-37.78674408,144.8501448,04,50,,,,50.0,0.0,,0.0,,
F04_3876,3876,Braybrook Shops/Churchill Ave,-37.78631537,144.85282564,04,50,,,,50.0,0.0,,0.0,,
F04_3877,3877,Skinner Reserve/Churchill Ave,-37.78554822,144.85671986,04,50,,,,50.0,0.0,,0.0,,
F04_3878,3878,Melon St/Churchill Ave,-37.78592922,144.85983146,04,50,,,,50.0,0.0,,0.0,,
F04_3879,3879,Christ The King PS/Churchill Ave,-37.78614276,144.86166481,04,50,,,,50.0,0.0,,0.0,,
F04_388,388,Beatty St/Oriel Rd,-37.75855204,145.03735447,04,100,,,,100.0,0.0,,0.0,,
F04_3880,3880,Dobson Reserve/Churchill Ave,-37.78630163,144.86595242,04,50,,,,50.0,0.0,,0.0,,
F04_3881,3881,Ballarat Rd/Churchill Ave,-37.78352746,144.86851888,04,50,,,,50.0,0.0,,0.0,,
F04_3882,3882,Sunshine Harvester Primary School/Duke St ,-37.7830727,144.84649286,04,53,,,,53.0,0.0,,0.0,,
F04_3883,3883,Norge St/Duke St,-37.78089844,144.84685118,04,53,,,,53.0,0.0,,0.0,,
F04_3884,3884,Ballarat Rd/Duke St,-37.77941646,144.84712127,04,53,,,,53.0,0.0,,0.0,,
F04_3885,3885,Braybrook College/Ballarat Rd,-37.77925004,144.84985103,04,155,,,,155.0,0.0,,0.0,,
F04_3886,3886,Butler St/Ballarat Rd,-37.77946124,144.851548,04,155,,,,155.0,0.0,,0.0,,
F04_3887,3887,Errol St/Ballarat Rd,-37.77988729,144.85514624,04,155,,,,155.0,0.0,,0.0,,
F04_3888,3888,Annesley St/Ballarat Rd,-37.78011073,144.85702455,04,155,,,,155.0,0.0,,0.0,,
F04_3889,3889,Lacy St/Ballarat Rd,-37.78042228,144.85978595,04,155,,,,155.0,0.0,,0.0,,
F04_3890,3890,Evans St/Ballarat Rd,-37.78071858,144.86220719,04,155,,,,155.0,0.0,,0.0,,
F04_3891,3891,Ashley St/Ballarat Rd,-37.7814753,144.86567114,04,53,,,,53.0,0.0,,0.0,,
F04_3892,3892,Churchill Ave/Ballarat Rd,-37.78248344,144.8680947,04,53,,,,53.0,0.0,,0.0,,
F04_3893,3893,Omar St/Ballarat Rd,-37.78330401,144.87011494,04,62,,,,62.0,0.0,,0.0,,
F04_3894,3894,Pullar St/Ballarat Rd,-37.78422097,144.87248445,04,62,,,,62.0,0.0,,0.0,,
F04_3896,3896,Short St/Ballarat Rd,-37.78560809,144.87594199,04,62,,,,62.0,0.0,,0.0,,
F04_3897,3897,Havelock St/Ballarat Rd,-37.78713594,144.87971357,04,62,,,,62.0,0.0,,0.0,,
F04_3898,3898,Rosamond Rd/Ballarat Rd,-37.7883231,144.8825866,04,62,,,,62.0,0.0,,0.0,,
F04_3899,3899,Eleanor St/Ballarat Rd,-37.78953987,144.88560651,04,126,,,,126.0,0.0,,0.0,,
F04_39,39,Martin St/Burgundy St,-37.75527461,145.05929096,04,164,,,,164.0,0.0,,0.0,,
F04_3900,3900,Park St/Ballarat Rd,-37.79051077,144.88798624,04,62,,,,62.0,0.0,,0.0,,
F04_3901,3901,Shepherd St/Gordon St,-37.79448543,144.88902003,04,62,,,,62.0,0.0,,0.0,,
F04_3902,3902,Barkly St/Gordon St,-37.79817737,144.88835844,04,140,,,,140.0,0.0,,0.0,,
F04_3903,3903,Geelong Rd/Barkly St,-37.79876574,144.89152163,04,216,,,,216.0,0.0,,0.0,,
F04_3905,3905,Western Region Health Centre/72 Paisley St,-37.80025595,144.89472741,04,273,,,,273.0,0.0,,0.0,,
F04_3906,3906,Footscray Plaza SC/French St,-37.80109835,144.89698631,04,195,,,,195.0,0.0,,0.0,,
F04_3909,3909,Foundry Rd/Hampshire Rd,-37.77966991,144.83293283,04,147,,,,147.0,0.0,,0.0,,
F04_391,391,Harrison St/Oriel Rd,-37.75332986,145.03926311,04,100,,,,100.0,0.0,,0.0,,
F04_3911,3911,Westmoreland Rd/Ballarat Rd,-37.7775825,144.83507151,04,102,,,,102.0,0.0,,0.0,,
F04_3912,3912,Victoria University/Ballarat Rd,-37.77785353,144.83756141,04,102,,,,102.0,0.0,,0.0,,
