SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL20146,337,870,15,27,0,0,15,27,0,0,0,0,0,0,0,0,0,7,0,7,0,4,0,0,0,0,0,4,3,4,0,0,354,900,31,..,385,900
SAL20147,60,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,168,8,..,66,168
SAL20148,52,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,130,5,..,59,130
SAL20149,160,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,434,22,..,185,434
SAL20150,91,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,257,14,..,109,257
SAL20151,81,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,224,5,..,85,224
SAL20152,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,..,8,19
SAL20153,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,..,9,7
SAL20154,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,6,..,11,35
SAL20155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0
SAL20156,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,10,..,33,38
SAL20157,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,7,..,16,32
SAL20158,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,..,3,10
SAL20159,36,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,92,5,..,43,92
SAL20160,97,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,258,40,..,142,258
SAL20161,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,117,24,..,89,117
SAL20162,1416,3684,54,90,38,80,94,166,44,61,0,0,0,0,0,0,0,0,44,61,0,0,0,0,0,0,3,9,3,9,0,0,1553,3927,559,..,2114,3927
SAL20163,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,6,..,14,27
SAL20164,146,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,146,348,41,..,193,348
SAL20165,336,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,337,1092,13,..,348,1092
SAL20166,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,63,10,..,30,63
SAL20167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL20168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL20169,787,1891,107,156,5,7,115,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,2054,42,..,938,2054
SAL20170,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,..,5,25
SAL20171,144,424,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,428,18,..,165,428
SAL20172,40,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,78,8,..,47,78
SAL20173,2992,7821,967,2111,356,789,1323,2902,396,680,93,158,45,72,0,0,3,12,532,920,0,0,0,0,0,0,0,8,0,8,7,10,4851,11650,355,..,5208,11650
SAL20174,2711,7112,483,958,141,289,626,1244,52,95,0,0,0,0,0,0,4,9,59,105,0,0,0,0,0,0,0,0,0,0,3,12,3404,8477,161,..,3565,8477
SAL20175,2071,6345,160,324,88,243,245,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,92,0,0,0,0,76,88,3,0,2401,7007,90,..,2492,7007
SAL20176,880,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,881,2745,51,..,925,2745
SAL20177,98,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,198,55,..,154,198
SAL20178,78,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,157,56,..,134,157
SAL20179,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,11,..,29,49
SAL20180,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,4,..,19,41
SAL20181,704,1501,14,15,0,0,14,15,3,3,0,0,0,0,0,0,0,0,3,3,0,0,4,4,0,4,0,4,5,6,0,0,725,1528,126,..,849,1528
SAL20182,3953,11209,326,566,455,1122,774,1684,190,306,48,96,8,16,0,0,3,8,253,431,0,0,0,0,0,0,28,68,28,68,0,0,5007,13391,362,..,5371,13391
SAL20183,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,0,..,9,16
SAL20184,173,370,4,8,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,376,32,..,204,376
SAL20185,46,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,94,37,..,80,94
SAL20186,1585,3600,63,90,0,0,65,97,10,19,0,0,0,0,0,0,0,3,15,15,0,5,0,0,0,0,9,19,12,28,12,33,1690,3773,183,..,1879,3773
SAL20187,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,..,11,13
SAL20188,1403,3701,9,14,4,4,9,19,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,4,1414,3734,75,..,1492,3734
SAL20189,464,1337,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,8,8,4,0,0,4,0,0,0,0,0,4,0,7,470,1352,14,..,486,1352
SAL20190,538,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,548,1623,23,..,571,1623
SAL20191,1935,4551,279,475,45,70,319,544,115,207,0,0,0,0,0,0,0,6,115,209,0,0,22,25,0,0,4,8,21,31,6,15,2397,5349,165,..,2564,5349
SAL20192,1871,4574,31,45,0,0,31,45,132,218,0,0,0,0,0,0,0,0,132,218,0,0,0,0,0,0,0,0,0,4,0,0,2034,4841,119,..,2154,4841
SAL20193,60,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,145,15,..,80,145
SAL20194,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,..,3,5
SAL20195,442,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,13,0,0,0,0,6,13,3,8,450,1133,92,..,541,1133
SAL20196,144,362,5,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,366,30,..,181,366
SAL20197,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,49,4,..,20,49
SAL20198,542,1461,91,190,84,228,177,417,4,12,0,0,0,0,0,0,0,4,7,16,0,0,0,0,0,0,0,0,0,0,0,0,730,1889,70,..,803,1889
SAL20199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL20200,44,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,124,31,..,72,124
SAL20201,4821,11851,978,1535,149,299,1126,1832,51,83,0,0,0,0,0,0,4,5,53,82,10,10,162,228,0,0,4,14,177,248,26,38,6205,14055,455,..,6659,14055
SAL20202,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,0,0,0,0,5,4,0,5,37,63,39,..,74,63
SAL20203,117,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,117,275,25,..,139,275
SAL20204,3973,8808,582,809,3,8,583,814,9,3,0,0,0,0,0,0,0,0,7,8,22,26,0,4,0,0,7,28,34,51,9,22,4602,9694,521,..,5118,9694
SAL20205,75,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,138,18,..,88,138
SAL20206,23,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,5,..,27,47
SAL20207,92,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,95,249,18,..,112,249
SAL20208,2048,4406,229,360,144,251,374,609,60,108,0,5,0,0,0,0,0,0,63,117,0,0,0,0,0,0,14,16,14,16,7,14,2503,5166,400,..,2906,5166
SAL20209,53,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,93,22,..,74,93
SAL20210,30,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,85,4,..,39,85
SAL20211,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,0,..,20,55
SAL20212,45,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,123,20,..,63,123
SAL20213,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,6,..,18,30
SAL20214,4016,11454,640,1316,700,1966,1338,3285,528,959,257,473,525,937,0,0,0,3,1315,2377,0,0,0,0,0,0,32,75,37,83,13,25,6723,17222,583,..,7301,17222
SAL20215,7471,21173,681,1500,841,2614,1526,4116,1425,3264,119,195,228,393,0,0,12,17,1786,3873,0,0,0,0,0,0,19,36,19,36,5,12,10802,29214,751,..,11558,29214
SAL20216,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,..,8,9
SAL20217,56,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,160,9,..,68,160
SAL20218,17,35,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,..,14,37
SAL20219,72,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,171,40,..,112,171
SAL20220,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,..,17,26
SAL20221,71,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,73,177,21,..,92,177
SAL20222,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,11,..,25,27
SAL20223,61,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,147,8,..,74,147
SAL20224,14827,44668,1153,1989,600,1329,1752,3320,46,91,8,3,0,0,0,0,7,8,52,101,8,15,0,0,0,0,9,20,15,30,3,14,16653,48135,813,..,17465,48135
SAL20225,46,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,94,10,..,57,94
SAL20226,43,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,46,106,13,..,61,106
SAL20227,32,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,73,6,..,36,73
SAL20228,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,5,..,4,13
SAL20229,187,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,189,453,22,..,205,453
SAL20230,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,96,0,..,41,96
SAL20231,127,279,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,133,286,32,..,163,286
SAL20232,113,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,300,4,..,114,300
SAL20233,1390,4390,0,0,10,23,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,4417,71,..,1469,4417
SAL20234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,..,0,3
SAL20235,82,240,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,9,0,0,91,257,3,..,93,257
SAL20236,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,22,..,38,26
SAL20237,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,65,13,..,43,65
SAL20238,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,9,..,23,52
SAL20239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL20240,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,..,8,11
SAL20241,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,17,..,30,42
SAL20242,53,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,130,21,..,76,130
SAL20243,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,..,0,8
SAL20244,271,612,0,5,0,0,0,5,16,15,0,0,0,0,0,0,0,0,16,15,0,3,3,3,0,0,0,0,4,4,0,0,288,632,55,..,351,632
SAL20245,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,4,9
SAL20246,224,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,663,12,..,239,663
SAL20247,363,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,873,70,..,433,873
SAL20248,1513,3870,98,164,0,11,100,174,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,4,0,0,0,4,0,3,1617,4051,94,..,1708,4051
SAL20249,727,1684,81,123,55,92,136,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,867,1897,69,..,929,1897
SAL20250,61,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,8,11,0,4,72,181,0,..,74,181
SAL20251,1393,3930,516,928,335,823,849,1747,155,284,45,84,0,0,0,0,0,0,199,366,0,0,0,0,0,0,44,79,44,79,0,0,2486,6124,209,..,2700,6124
SAL20252,3668,10228,817,1575,361,862,1184,2435,66,157,134,208,495,792,0,0,3,13,704,1174,0,0,0,0,0,0,0,0,0,0,5,3,5561,13839,511,..,6071,13839
SAL20253,2247,6405,278,614,142,391,417,999,29,45,0,0,3,7,0,0,0,0,34,50,0,0,0,0,0,0,0,0,0,0,0,3,2701,7459,184,..,2878,7459
SAL20254,3051,8488,446,910,219,602,664,1511,225,288,49,84,32,49,0,0,8,9,306,431,0,0,0,0,0,0,7,11,7,11,0,4,4024,10452,340,..,4364,10452
SAL20255,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,4,..,22,34
SAL20256,160,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,161,343,119,..,288,343
SAL20257,1134,2422,5,3,3,5,8,8,5,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,0,5,0,0,1144,2436,2145,..,3291,2436
SAL20258,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,0,..,15,43
SAL20259,87,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,203,27,..,110,203
SAL20260,447,1207,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,452,1215,20,..,471,1215
SAL20261,33,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,61,7,..,37,61
SAL20262,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,..,8,22
SAL20263,41,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,98,0,..,43,98
SAL20264,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,67,12,..,29,67
SAL20265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL20266,33,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,79,4,..,35,79
SAL20267,36,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,77,13,..,45,77
SAL20268,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,..,6,19
SAL20269,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,..,7,7
SAL20270,107,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,273,26,..,131,273
SAL20271,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SAL20272,68,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,178,8,..,79,178
SAL20273,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,..,4,13
SAL20274,228,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,5,6,0,0,0,0,14,19,5,0,242,608,41,..,285,608
SAL20275,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,3,..,20,37
SAL20276,37,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,90,0,..,37,90
SAL20277,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39,13,..,26,39
SAL20278,1104,2980,735,1346,615,1361,1353,2704,247,431,0,0,0,0,0,0,0,0,247,431,0,0,136,165,0,0,0,3,137,172,4,0,2844,6289,224,..,3070,6289
SAL20279,105,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,9,15,0,0,117,320,6,..,124,320
SAL20280,103,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,111,286,26,..,129,286
SAL20281,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,0,..,18,45
SAL20282,107,282,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,3,124,309,24,..,146,309
SAL20283,270,581,0,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,12,0,0,0,0,5,12,4,3,276,601,365,..,640,601
SAL20284,321,898,18,38,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,343,938,9,..,350,938
SAL20285,55,143,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,148,4,..,62,148
SAL20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL20287,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,..,5,5
SAL20288,397,903,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,904,57,..,460,904
SAL20289,52,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,55,135,13,..,69,135
SAL20290,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,45,..,47,9
SAL20291,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,0,..,16,29
SAL20292,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,..,9,14
SAL20293,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,5,..,14,17
SAL20294,55,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,141,9,..,63,141
SAL20295,47,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,133,3,..,52,133
SAL20296,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,..,6,11
SAL20297,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,0,..,24,49
SAL20298,54,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,149,28,..,85,149
SAL20299,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,0,..,22,48
SAL20300,334,719,11,7,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,731,77,..,424,731
SAL20301,38,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,104,5,..,44,104
SAL20302,27,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,69,3,..,27,69
