SAL_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SAL20542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,5,0,4,3,0,0,16,0,0,0,0,0,0,0,0,7,6,0,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,7,10,3,7,4,0,0,33
SAL20544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20545,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,9,4,0,0,31,0,0,0,0,0,0,0,0,14,10,5,9,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,11,5,9,4,0,0,39
SAL20546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,11,3,11,5,0,0,0,0,18
SAL20547,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,7,0,3,0,0,0,0,0,7,15,20,13,12,6,3,0,63,0,0,0,0,0,0,0,0,24,26,17,14,10,3,0,84,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,12,6,0,6,0,0,22,0,0,0,0,0,0,0,0,5,14,11,3,6,0,0,36,23,39,20,20,11,4,0,122
SAL20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
SAL20549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,14
SAL20550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20551,0,0,0,0,0,0,0,8,0,3,4,3,6,6,0,22,6,0,0,0,7,3,0,16,42,48,33,31,37,4,0,198,0,0,0,0,0,0,0,0,53,54,41,36,42,6,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,8,6,10,0,0,40,0,0,0,0,0,0,0,0,10,4,12,7,10,0,4,44,62,60,54,45,55,7,9,285
SAL20552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11
SAL20553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL20555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,4,0,0,22,0,0,0,0,0,0,0,0,0,10,6,4,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,4,0,0,25
SAL20556,96,123,61,26,59,44,20,445,42,51,25,16,27,12,9,179,59,29,21,22,20,13,6,166,509,438,225,153,193,87,36,1647,0,0,0,0,0,0,0,10,719,650,327,220,304,156,71,2445,3,9,7,13,16,8,0,50,8,16,3,3,9,3,0,44,3,7,4,7,10,8,0,34,39,74,56,37,63,20,11,304,0,7,0,0,0,0,0,0,53,115,67,61,97,38,16,438,770,762,397,281,401,195,90,2883
SAL20557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12
SAL20559,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,11,9,4,4,8,0,47,0,0,0,0,0,0,0,0,13,13,14,7,4,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,13,19,10,3,5,0,65
SAL20560,3,4,3,0,0,0,0,20,0,0,0,0,0,0,0,5,0,7,3,3,3,0,0,19,23,37,28,13,15,5,3,127,0,0,0,0,0,0,0,0,27,46,32,23,17,9,7,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,5,3,10,3,0,34,0,0,0,0,0,0,0,0,4,11,8,5,8,3,0,36,38,54,41,28,27,12,7,205
SAL20561,6,5,14,9,4,0,3,37,13,11,0,7,4,3,0,35,5,10,7,6,7,0,0,37,167,140,78,55,50,10,8,508,0,0,0,4,0,0,0,8,198,169,98,76,67,19,12,634,0,0,0,0,0,0,0,11,4,4,5,5,4,3,0,18,4,7,0,0,3,0,0,16,53,87,68,30,45,6,0,291,5,0,5,0,0,0,0,11,67,104,73,38,48,10,6,347,264,275,175,114,120,25,13,978
SAL20562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,0,0,0,0,25,0,0,0,0,0,0,0,0,12,8,5,0,0,0,0,29,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,11,5,9,0,0,0,36
SAL20565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3
SAL20566,137,161,95,51,74,63,53,638,27,22,22,11,18,9,10,110,38,48,20,11,9,3,3,138,87,79,44,18,31,22,4,292,0,0,0,0,0,0,0,0,295,313,180,92,136,96,69,1176,13,30,19,17,23,10,8,118,6,10,4,3,0,3,0,31,5,5,8,0,3,4,0,26,16,19,13,11,23,3,4,93,0,0,0,0,0,0,0,5,45,59,42,32,55,20,14,268,336,373,219,126,186,121,90,1449
SAL20567,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,3,13,11,7,5,5,0,0,37,0,0,0,0,0,0,0,0,11,11,10,6,8,0,0,47,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,11,9,9,9,0,0,60
SAL20568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,0,0,16,0,0,0,0,0,0,0,0,3,6,3,4,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,4,0,0,23
SAL20569,449,297,131,62,104,70,51,1163,35,17,8,6,6,4,4,86,37,25,12,10,9,4,0,95,63,43,26,13,31,11,9,203,0,0,0,0,0,0,0,0,583,381,172,97,145,98,71,1548,35,46,29,20,30,38,18,208,3,6,9,5,6,0,3,44,7,4,3,4,3,4,0,32,10,13,9,8,11,10,4,55,4,0,0,0,0,0,0,9,58,78,54,33,51,58,25,352,640,461,222,123,200,151,101,1897
SAL20570,458,377,145,116,164,130,74,1457,48,23,14,11,9,9,5,121,63,34,16,5,8,20,0,148,98,68,42,32,44,19,8,292,9,3,7,0,0,0,0,14,659,512,218,156,229,170,83,2028,32,60,49,33,41,43,22,273,6,11,3,3,0,0,3,29,12,4,4,0,3,0,0,31,14,18,13,10,17,4,0,74,5,0,0,0,0,0,0,3,77,92,73,47,64,46,28,417,739,598,287,197,292,216,112,2444
SAL20571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,8,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,4,4,0,5,0,0,11
SAL20572,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10,14,14,8,9,10,0,0,53,0,0,0,0,0,0,0,0,25,14,13,9,15,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,22,20,16,9,15,4,0,84
SAL20573,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,5,3,0,0,41,0,0,0,0,0,0,0,0,12,18,3,5,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,16,3,5,4,0,0,51
SAL20574,39,39,19,4,4,4,0,108,61,39,31,15,14,8,10,170,37,57,24,18,20,10,3,172,200,183,85,65,60,41,15,656,0,0,0,0,0,0,0,4,338,312,166,104,96,60,31,1106,8,9,8,3,0,0,5,29,4,10,5,10,6,4,5,34,0,0,4,0,0,0,0,13,4,11,15,0,17,8,0,59,0,0,0,0,0,0,0,0,10,32,27,13,18,16,7,126,353,342,194,116,115,76,36,1236
SAL20575,9,19,12,11,11,0,0,70,27,29,9,12,17,11,0,106,42,27,9,6,3,0,3,103,218,210,162,86,98,39,12,836,0,0,0,0,0,0,0,0,303,283,196,116,134,60,22,1113,0,0,5,3,3,3,0,13,4,19,3,0,0,0,3,29,0,0,6,5,3,0,0,17,35,76,37,39,53,12,3,254,0,0,0,0,0,0,0,0,47,91,46,40,65,15,11,316,346,376,248,159,195,72,33,1430
SAL20576,0,0,0,3,0,4,0,8,6,0,0,0,0,0,0,6,0,0,0,0,4,0,0,5,16,10,8,4,7,0,0,45,0,0,0,0,0,0,0,0,17,10,12,6,8,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,12,23,10,10,3,11,9,0,70
SAL20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,3,0,0,24,0,0,0,0,0,0,0,0,9,4,11,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,8,11,0,3,0,0,30
SAL20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
SAL20580,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,15,0,9,0,0,0,0,0,20,57,47,27,17,20,3,0,179,3,0,0,0,0,0,0,5,69,55,33,24,27,6,4,217,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,3,0,0,0,0,0,5,13,12,14,7,6,0,0,62,0,0,0,0,0,0,0,0,22,21,13,11,14,6,0,79,90,74,50,32,43,13,5,298
SAL20581,712,557,216,103,127,58,38,1811,87,42,16,10,5,9,0,173,66,44,18,10,12,6,0,148,391,194,55,33,38,12,11,730,0,0,0,0,0,0,0,0,1268,842,301,146,182,76,49,2866,19,32,18,4,21,14,3,116,8,12,3,6,3,0,0,39,10,11,3,4,0,0,0,29,75,68,23,20,23,7,0,216,5,0,0,0,0,0,0,11,112,125,57,32,48,22,4,403,1380,964,356,184,230,92,57,3270
SAL20582,2127,2158,1031,507,588,338,180,6922,208,135,51,28,33,9,3,474,137,123,38,23,27,11,0,358,740,454,165,98,112,30,13,1616,16,18,3,5,0,0,0,41,3226,2886,1289,663,758,394,196,9411,90,97,65,43,56,25,38,422,36,36,19,21,13,5,4,136,10,11,9,3,11,3,6,56,125,134,69,40,69,20,9,466,6,3,3,4,3,0,0,18,267,282,163,106,151,53,52,1091,3492,3171,1456,771,915,447,250,10504
SAL20583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,3,0,0,23,0,0,0,0,0,0,0,0,7,7,4,8,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,8,4,0,0,30
SAL20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SAL20586,6,0,0,0,0,0,0,6,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,7,10,14,7,6,5,0,0,40,0,0,0,0,0,0,0,0,12,18,10,3,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,12,19,12,3,7,3,0,55
SAL20587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,4,0,0,14,0,0,0,0,0,0,0,0,11,0,10,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,10,0,4,0,0,25
SAL20588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20590,313,242,90,45,57,25,11,778,21,11,6,0,3,0,0,43,8,3,3,3,0,0,0,23,72,46,21,3,10,0,0,157,0,0,0,0,0,0,0,0,417,316,116,52,68,25,8,1000,21,15,16,12,9,5,3,84,8,5,0,6,0,0,0,15,8,4,4,0,0,0,0,15,39,35,11,11,11,3,0,113,0,7,0,0,0,0,0,6,67,65,31,22,16,11,5,224,485,384,150,71,87,39,12,1226
SAL20591,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,15,0,3,0,0,4,0,0,10,46,65,30,36,34,5,0,217,0,0,0,0,0,0,0,0,45,74,35,42,38,5,0,244,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,19,28,18,12,10,0,0,87,0,0,0,0,0,0,0,0,21,29,18,13,15,0,0,90,62,103,52,51,50,10,0,340
SAL20592,55,41,20,12,14,9,0,144,12,12,8,5,0,3,0,39,24,16,3,4,0,0,0,40,135,165,93,71,85,24,5,571,0,0,0,0,0,0,0,0,216,223,122,93,107,32,8,794,0,3,9,3,4,3,0,24,3,3,0,0,3,3,0,8,0,6,3,0,0,0,0,5,54,78,38,34,29,4,0,242,0,0,0,0,0,0,0,3,61,91,49,36,34,11,0,285,272,317,174,132,143,40,5,1084
SAL20593,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,9,7,3,0,46,0,0,0,0,0,0,0,0,8,18,9,9,8,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19,9,9,10,3,0,57
SAL20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10
SAL20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL20596,204,187,115,55,71,58,38,732,160,163,89,46,78,42,26,610,182,139,80,49,67,37,12,569,719,663,367,247,310,186,61,2556,10,10,0,0,0,0,0,18,1272,1162,662,396,527,326,140,4483,9,20,16,11,10,19,14,92,23,28,29,16,29,15,8,137,6,18,12,3,9,7,4,59,43,100,45,40,78,42,13,360,4,3,3,4,0,0,0,18,79,166,110,74,124,77,38,666,1352,1321,770,470,651,404,180,5154
SAL20597,103,96,27,21,32,21,20,326,77,67,25,24,23,16,4,227,58,60,21,16,16,9,9,178,240,222,97,77,89,47,18,785,0,0,0,0,0,0,0,0,478,441,172,138,163,88,48,1520,6,7,9,5,12,16,10,53,6,14,16,7,8,0,4,59,5,8,4,6,4,4,0,25,23,29,26,16,23,8,3,123,0,0,0,4,0,0,0,8,40,61,52,35,45,29,14,273,520,502,224,172,207,113,62,1792
SAL20598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
