SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL22115,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,3,0,11,0,0,0,0,0,0,0,0,0,0,11,12,7,8,17,13,12,3,0,86,..,0,3,4,11,13,5,3,0,41,..,0,9,5,13,4,3,0,4,36,..,0,0,0,3,0,0,0,0,9,27,..,..,..,..,..,..,..,..,27,..,11,..,..,..,..,..,..,..,11,..,13,5,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,4,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,0,0,3,3,3,0,0,22,0,0,0,3,0,0,0,0,0,6,27,30,12,17,37,27,21,8,4,183
SAL22116,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SAL22117,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,16,..,0,0,0,0,8,5,0,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,15,7,3,0,35
SAL22118,..,210,406,49,11,16,14,0,0,704,..,96,450,293,178,173,175,119,62,1543,0,29,50,29,11,10,7,8,4,152,508,664,1840,978,592,483,384,265,104,5815,..,9,431,713,487,369,302,207,58,2578,..,158,1193,472,188,89,48,20,0,2166,..,0,16,38,93,62,25,30,21,279,1008,..,..,..,..,..,..,..,..,1008,..,286,..,..,..,..,..,..,..,286,..,76,94,28,39,19,3,0,0,262,..,51,76,25,13,19,9,11,16,211,..,14,55,3,0,4,0,0,0,82,..,376,812,118,46,38,18,12,4,1424,..,150,855,609,335,342,279,186,85,2831,3,51,95,42,21,18,9,13,3,259,1014,1176,3617,2046,1220,955,690,472,180,11381
SAL22119,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,15,..,0,0,0,3,5,7,0,0,20,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,4,3,3,8,7,0,0,38
SAL22120,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,..,0,0,0,3,6,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,10,0,0,0,28
SAL22121,..,297,638,181,77,79,31,16,4,1325,..,54,371,403,306,383,314,299,189,2315,24,63,65,43,29,33,13,13,13,295,2345,1647,3304,2865,2320,1766,1160,785,387,16578,..,42,1235,2485,2243,1535,1133,693,198,9566,..,127,1813,1287,684,275,96,20,0,4311,..,4,70,253,370,309,150,124,82,1358,4808,..,..,..,..,..,..,..,..,4808,..,1414,..,..,..,..,..,..,..,1414,..,695,634,222,242,125,18,0,0,1938,..,151,216,74,87,155,111,74,62,935,..,103,206,70,33,29,11,4,0,453,..,579,1396,402,178,161,90,29,10,2839,..,98,696,773,631,633,540,415,270,4053,59,94,122,95,62,55,25,21,13,535,4869,3311,6387,5655,4533,3270,2172,1376,634,32217
SAL22122,..,66,68,13,4,0,5,0,0,145,..,3,18,16,28,24,27,34,27,172,0,10,3,4,0,3,0,0,0,23,132,149,196,115,121,106,103,69,36,1026,..,0,29,107,108,122,117,66,6,559,..,13,116,52,27,21,20,3,0,260,..,0,7,8,20,16,5,0,6,64,238,..,..,..,..,..,..,..,..,238,..,85,..,..,..,..,..,..,..,85,..,22,16,6,8,9,0,0,0,60,..,16,11,0,0,3,0,0,0,39,..,12,19,3,0,0,0,0,0,30,..,85,135,17,4,0,3,0,0,243,..,7,29,30,34,39,52,50,34,274,6,16,0,7,4,5,0,0,0,46,247,253,371,240,205,207,200,131,47,1890
SAL22123,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,15,4,15,14,5,4,0,98,..,0,11,7,29,28,14,10,4,92,..,3,12,0,4,0,3,0,0,19,..,0,3,0,0,0,0,0,0,4,41,..,..,..,..,..,..,..,..,41,..,7,..,..,..,..,..,..,..,7,..,0,5,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,4,0,0,0,4,..,0,0,0,0,0,0,0,0,5,..,0,5,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,41,19,28,17,33,33,21,6,4,202
SAL22124,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,28,98,66,27,6,0,0,0,346,..,0,107,122,39,9,0,0,0,282,..,20,65,26,3,0,0,0,0,121,..,0,0,3,3,0,0,0,0,3,255,..,..,..,..,..,..,..,..,255,..,24,..,..,..,..,..,..,..,24,..,12,3,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,6,0,6,0,0,0,0,16,0,0,0,0,7,3,0,0,0,8,258,60,177,160,62,11,0,0,0,722
SAL22125,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,4,6,0,0,17,..,0,0,3,5,4,3,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,11,5,0,6,5,4,7,0,0,41
SAL22126,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,..,0,0,3,0,7,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,6,0,5,3,0,7,0,0,0,21
SAL22127,..,5,0,0,0,0,0,0,0,4,..,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,29,17,22,14,26,20,11,9,6,140,..,0,26,19,34,16,14,12,0,117,..,10,11,6,10,3,0,0,0,38,..,0,0,3,0,0,0,0,3,10,50,..,..,..,..,..,..,..,..,50,..,5,..,..,..,..,..,..,..,5,..,9,4,0,0,3,0,0,0,21,..,6,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,0,0,0,4,..,0,0,5,4,4,3,0,0,22,0,0,0,0,0,0,0,0,0,4,50,28,42,31,53,37,22,17,4,276
SAL22128,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,17,..,0,0,3,0,0,5,0,0,16,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,0,3,8,0,4,6,0,0,40
SAL22129,..,0,0,0,0,0,0,0,0,4,..,0,0,4,4,5,4,0,0,17,0,0,0,0,0,0,0,0,0,9,76,37,38,45,59,46,35,16,6,357,..,0,21,50,68,51,41,23,3,260,..,0,22,20,21,13,6,0,0,82,..,3,3,7,11,0,7,0,5,32,146,..,..,..,..,..,..,..,..,146,..,30,..,..,..,..,..,..,..,30,..,28,15,0,5,0,0,0,0,53,..,0,4,0,0,5,4,4,0,18,..,6,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,4,10,17,18,0,3,48,0,0,9,0,3,0,0,0,0,14,149,79,67,78,122,91,73,31,11,708
SAL22130,..,0,0,0,0,6,0,0,0,5,..,0,7,0,3,4,8,5,6,41,0,3,0,0,0,0,0,0,0,6,51,29,28,31,34,40,34,23,7,269,..,0,4,39,39,40,33,22,9,184,..,3,6,9,11,7,10,0,0,43,..,0,6,11,6,3,0,0,4,31,98,..,..,..,..,..,..,..,..,98,..,25,..,..,..,..,..,..,..,25,..,12,11,0,0,3,0,0,0,26,..,4,3,0,0,6,0,0,0,16,..,3,0,3,0,0,0,0,0,9,..,6,5,0,0,3,0,0,0,8,..,0,9,6,11,14,21,11,12,89,0,9,0,0,0,0,0,0,0,14,97,54,45,63,71,86,67,33,19,537
SAL22131,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,12,10,3,0,30,0,0,0,0,0,0,0,0,0,3,4,8,3,3,10,25,20,5,4,97,..,0,0,3,10,25,20,8,0,62,..,0,3,5,10,6,3,0,0,21,..,0,0,4,6,0,0,0,0,14,11,..,..,..,..,..,..,..,..,11,..,5,..,..,..,..,..,..,..,5,..,12,3,0,0,0,0,0,0,15,..,0,0,0,0,0,4,0,3,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,15,22,7,0,52,0,0,0,0,0,0,0,0,0,7,8,24,11,9,23,53,43,20,6,198
SAL22132,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SAL22133,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,7,21,31,14,15,33,24,19,4,0,163,..,0,20,26,38,33,19,11,0,153,..,8,5,7,9,7,8,0,0,43,..,0,0,0,0,0,0,0,0,3,58,..,..,..,..,..,..,..,..,58,..,18,..,..,..,..,..,..,..,18,..,18,0,3,0,0,0,0,0,22,..,3,0,0,0,6,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,8,4,6,0,21,0,0,0,0,0,0,0,0,0,3,58,48,38,29,60,52,32,13,0,336
SAL22134,..,31,15,0,3,4,0,0,0,49,..,9,19,20,18,34,45,19,12,181,5,6,0,0,4,4,0,0,0,19,204,163,152,138,183,151,129,51,24,1182,..,9,72,146,179,178,131,61,9,782,..,28,76,43,29,26,10,3,0,210,..,3,18,34,40,18,10,6,3,127,412,..,..,..,..,..,..,..,..,412,..,116,..,..,..,..,..,..,..,116,..,68,23,6,6,6,0,0,0,113,..,9,3,0,4,4,3,0,6,36,..,11,6,0,3,4,0,0,0,21,..,47,32,8,7,4,0,0,0,95,..,18,33,35,40,75,76,29,22,320,8,6,7,0,3,3,4,5,0,32,415,303,274,274,311,318,232,101,34,2265
SAL22135,..,0,0,0,0,5,0,0,0,8,..,0,0,4,9,19,41,35,26,133,0,0,5,0,0,7,4,0,0,11,72,35,35,55,85,136,173,99,37,715,..,0,16,55,87,150,230,121,21,684,..,0,16,17,16,35,26,8,0,109,..,0,0,5,14,17,0,0,5,47,136,..,..,..,..,..,..,..,..,136,..,55,..,..,..,..,..,..,..,55,..,33,21,5,3,4,0,0,0,71,..,0,0,0,4,0,3,3,6,16,..,0,0,0,3,0,0,0,0,7,..,0,0,5,0,7,7,0,0,21,..,0,7,3,12,39,61,51,27,203,0,0,4,3,0,8,14,5,0,35,134,99,72,94,141,255,337,185,59,1381
SAL22136,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,3,0,0,4,10,0,0,0,0,0,0,0,0,0,4,14,8,5,9,16,15,19,5,5,102,..,0,3,7,13,11,26,13,4,76,..,3,4,3,5,13,0,0,0,28,..,0,0,0,3,0,0,0,0,12,31,..,..,..,..,..,..,..,..,31,..,6,..,..,..,..,..,..,..,6,..,5,0,0,0,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,11,..,0,0,0,6,7,6,8,4,29,0,0,0,0,0,0,3,0,0,8,31,14,11,14,33,39,38,18,7,208
SAL22137,..,0,0,3,0,7,0,0,0,9,..,0,6,0,3,7,11,17,8,57,0,0,0,0,0,0,0,0,0,0,39,15,22,34,32,52,53,38,14,301,..,0,18,39,38,66,78,34,4,284,..,3,8,3,11,10,3,5,0,41,..,0,5,4,0,5,0,3,3,19,96,..,..,..,..,..,..,..,..,96,..,24,..,..,..,..,..,..,..,24,..,13,5,0,3,0,0,0,0,22,..,0,0,0,0,0,4,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,10,0,0,0,17,..,0,10,11,8,22,19,19,12,103,0,5,0,0,0,0,5,0,0,8,96,43,38,69,60,108,114,65,20,610
SAL22138,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,5,4,3,8,0,0,37,..,0,0,5,6,3,18,3,0,45,..,0,0,4,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,4,3,11,12,10,18,6,0,78
SAL22139,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,..,0,0,0,4,0,5,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,3,5,0,3,6,0,0,20
SAL22140,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,0,0,3,0,17,..,0,0,0,5,3,3,4,0,17,..,4,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,3,7,0,31
SAL22141,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,6,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,14
SAL22142,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,33,28,15,21,37,39,24,18,0,209,..,0,10,21,55,55,39,23,3,211,..,0,6,8,3,9,0,0,0,26,..,0,0,0,0,4,6,0,0,13,56,..,..,..,..,..,..,..,..,56,..,34,..,..,..,..,..,..,..,34,..,21,5,0,0,0,0,0,0,30,..,0,0,0,0,0,0,0,0,3,..,0,5,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,8,3,5,5,0,31,0,0,0,0,0,0,0,0,0,10,56,63,25,40,70,73,59,28,3,420
SAL22143,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,4,3,5,4,0,32,..,0,4,11,4,5,12,6,0,34,..,0,5,0,0,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,9,5,9,8,6,10,12,8,0,69
SAL22144,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,4,3,8,3,23,0,0,0,0,0,0,0,0,0,8,21,20,10,8,28,9,16,15,4,134,..,0,0,3,15,13,14,8,0,64,..,6,14,5,7,3,4,0,0,44,..,0,0,4,9,0,6,3,0,15,45,..,..,..,..,..,..,..,..,45,..,12,..,..,..,..,..,..,..,12,..,13,0,0,5,0,0,0,0,16,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,4,0,9,..,0,3,5,5,19,11,8,8,59,0,3,6,0,0,0,0,0,0,10,48,38,23,22,48,42,40,19,7,280
SAL22145,..,0,0,0,0,3,0,0,0,3,..,0,0,0,6,10,22,14,3,61,0,0,0,0,0,3,0,0,0,7,11,7,9,14,26,51,93,54,9,279,..,0,4,11,29,54,121,74,12,293,..,3,6,3,4,12,16,0,0,44,..,0,0,0,3,0,0,0,3,14,25,..,..,..,..,..,..,..,..,25,..,9,..,..,..,..,..,..,..,9,..,10,12,4,0,3,0,0,0,26,..,0,0,0,0,0,7,0,0,10,..,0,0,0,0,0,0,0,0,4,..,4,0,0,5,3,0,0,0,8,..,0,0,4,9,20,44,24,10,111,0,0,0,0,0,3,3,0,0,7,25,18,18,21,44,95,187,102,20,543
SAL22146,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,9,0,0,9,0,0,0,0,0,0,0,0,0,0,24,19,9,17,20,26,18,5,5,154,..,0,8,18,29,31,33,13,0,128,..,3,0,12,5,14,0,0,0,36,..,0,0,0,4,3,0,0,3,8,45,..,..,..,..,..,..,..,..,45,..,16,..,..,..,..,..,..,..,16,..,16,5,3,0,6,0,0,0,34,..,0,0,0,0,4,0,0,5,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,4,9,4,0,21,0,0,0,4,0,0,0,0,0,4,45,39,21,41,40,56,47,19,5,303
SAL22147,..,7,8,7,10,8,8,5,0,46,..,10,9,9,19,59,58,44,36,242,13,12,5,3,5,10,3,3,0,48,435,270,292,283,304,336,245,114,53,2334,..,12,197,288,318,418,302,136,20,1676,..,53,139,113,86,44,24,9,0,476,..,8,37,51,64,27,16,7,10,227,881,..,..,..,..,..,..,..,..,881,..,186,..,..,..,..,..,..,..,186,..,205,82,28,19,10,4,0,0,344,..,20,23,11,12,13,20,4,7,101,..,16,27,10,10,3,0,0,0,71,..,10,29,17,18,17,12,9,0,113,..,17,36,41,61,148,102,77,54,541,19,19,10,12,8,11,11,5,0,96,903,547,580,574,596,700,488,239,91,4718
SAL22148,..,5,0,0,0,0,0,0,0,4,..,0,0,0,0,11,10,5,6,32,0,0,0,0,0,6,0,0,0,8,59,43,30,34,87,77,68,28,8,433,..,0,18,51,95,90,109,30,3,397,..,0,15,9,29,18,7,4,0,88,..,0,0,9,12,5,7,0,0,31,156,..,..,..,..,..,..,..,..,156,..,56,..,..,..,..,..,..,..,56,..,26,17,5,3,0,0,0,0,54,..,0,6,0,0,4,3,3,3,14,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,9,..,0,0,5,12,14,16,12,6,56,0,0,5,0,0,6,4,3,0,12,156,94,57,71,149,146,143,52,10,881
SAL22149,..,0,4,0,0,0,0,0,0,3,..,0,0,0,4,7,4,6,4,31,0,0,0,0,0,0,0,0,0,6,40,29,11,27,38,71,50,21,7,301,..,0,7,33,54,97,98,32,9,332,..,0,8,5,9,7,0,0,0,25,..,0,0,4,4,8,0,0,0,16,91,..,..,..,..,..,..,..,..,91,..,28,..,..,..,..,..,..,..,28,..,25,12,3,3,0,0,0,0,40,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,6,..,5,0,0,4,13,12,16,9,63,0,0,0,0,0,3,0,0,0,3,89,57,30,53,70,130,116,49,19,604
SAL22150,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,0,35,..,0,0,0,7,5,9,0,0,23,..,0,0,0,10,8,3,0,0,19,..,0,0,0,0,0,0,0,0,3,3,..,..,..,..,..,..,..,..,3,..,6,..,..,..,..,..,..,..,6,..,3,5,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,0,10,6,0,16,0,0,0,0,0,0,0,0,0,0,3,6,7,4,16,15,20,4,0,83
