SAL_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SAL22673,20,13,4,12,16,5,0,6,0,78,20,12,16,42,24,11,5,8,4,134,64,24,241,50,49,18,30,51,6,524,0,0,4,0,5,0,0,6,0,18,4,4,9,7,6,0,0,0,0,31,0,0,0,0,4,0,0,0,0,4,4,0,3,7,0,3,0,0,0,21,173,232,279,146,129,53,39,74,19,1147
SAL22674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,3,25
SAL22675,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,21,9,4,5,4,3,4,5,0,49
SAL22676,5,8,0,8,3,0,0,0,0,30,3,8,4,10,9,3,0,0,0,48,33,4,114,23,19,10,29,16,0,256,0,0,3,0,5,0,0,3,0,14,5,3,0,4,0,0,0,6,0,13,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,4,21,78,79,130,58,49,24,34,32,4,483
SAL22677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22678,5,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,8,0,6,4,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,21,29,11,8,10,5,4,0,5,84
SAL22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22680,52,57,22,72,46,16,6,12,4,295,91,114,45,234,87,39,14,37,14,684,223,84,723,395,230,162,178,248,31,2269,9,0,9,25,23,22,11,19,0,125,12,8,18,34,14,16,4,21,7,129,3,6,4,3,12,0,0,8,0,39,18,18,11,30,17,21,16,23,27,175,629,1542,910,980,539,320,252,414,86,5665
SAL22681,4,3,0,0,0,0,0,0,0,11,3,4,3,7,0,0,0,4,0,24,3,0,22,17,7,4,12,4,0,69,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,29,41,23,33,22,4,10,9,0,171
SAL22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL22683,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,6,0,15,6,3,3,4,4,6,36,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,17,16,13,14,3,3,3,4,5,78
SAL22684,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,9,3,0,0,0,0,38
SAL22685,60,74,46,36,47,21,5,15,10,315,77,78,68,94,88,41,19,32,6,508,109,57,372,145,100,80,53,76,18,1013,6,7,0,3,9,6,3,8,0,47,7,14,14,14,20,8,5,6,0,98,0,15,4,4,0,3,0,3,0,38,13,11,10,10,13,8,8,8,17,87,721,1729,653,482,636,305,140,214,87,4968
SAL22686,76,98,38,49,104,33,14,26,8,447,90,98,92,131,127,62,29,39,15,696,151,67,432,189,152,84,68,96,26,1262,7,3,12,12,18,6,9,9,0,76,14,21,11,29,24,6,9,12,0,126,15,14,10,4,16,10,0,0,4,67,23,24,10,17,24,5,8,7,25,142,1213,2732,829,710,1102,475,224,294,140,7724
SAL22687,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,7,5,0,15,4,6,0,9,4,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,18,17,14,10,3,9,7,3,92
SAL22688,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,5,0,0,0,0,18
SAL22689,5,11,0,14,7,0,3,9,0,59,8,8,4,21,5,6,0,0,0,52,15,8,56,24,20,9,5,24,4,179,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,5,4,15,77,158,72,95,48,19,19,52,14,564
SAL22690,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,21
SAL22691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,6,0,0,0,0,18
SAL22692,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL22693,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,6,0,5,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,14,3,5,3,4,3,4,0,53
SAL22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22695,5,0,0,0,0,0,0,0,0,3,4,3,3,7,3,0,0,0,4,24,12,0,42,7,13,4,12,10,0,99,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,48,15,21,10,11,11,7,183
SAL22696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15
SAL22697,13,10,3,6,6,0,0,3,0,40,9,3,4,23,3,0,0,5,0,51,41,14,87,57,22,15,22,31,10,282,0,0,3,5,4,3,0,0,0,12,0,3,0,6,0,0,0,3,0,16,3,5,0,0,0,0,0,0,0,3,0,0,3,4,0,4,0,5,3,25,88,127,101,110,49,33,29,44,18,594
SAL22698,43,82,35,66,64,21,6,21,6,347,108,119,65,237,115,44,19,49,9,762,261,98,824,303,249,159,178,259,31,2351,8,7,8,27,28,19,11,21,4,122,13,9,12,52,29,16,17,14,0,165,8,17,0,12,13,5,4,6,0,60,9,31,12,28,20,7,6,25,26,158,798,1890,1033,937,698,312,263,502,83,6509
SAL22699,0,0,0,0,0,0,0,0,0,7,6,0,0,0,6,0,0,0,0,12,9,0,11,4,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,14,5,7,3,5,4,0,89
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,17
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,0,0,0,3,0,25
SAL22702,46,47,10,28,29,9,5,9,0,173,35,40,12,23,39,22,0,5,3,185,83,32,179,48,34,23,18,29,3,436,0,0,3,0,3,5,0,0,0,20,12,3,0,0,7,3,0,3,0,32,0,6,0,3,0,0,0,0,0,18,6,8,3,3,3,7,0,5,0,33,505,808,235,178,223,103,27,54,22,2167
SAL22703,7,9,0,0,5,3,0,0,0,23,3,11,4,3,6,0,0,4,0,24,14,6,26,4,6,0,0,3,0,56,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,71,84,38,19,33,15,0,12,3,275
SAL22704,34,32,8,21,33,11,5,4,0,143,32,36,25,31,41,14,0,3,0,187,62,20,200,46,58,35,17,23,9,461,5,0,4,3,6,5,0,4,0,29,5,4,4,6,17,5,0,4,0,40,4,0,0,5,3,0,0,3,0,17,8,11,0,0,10,3,0,0,11,43,399,636,276,183,260,112,27,47,32,1966
SAL22705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,0,0,3,20
SAL22706,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,7,7,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,11,5,7,0,3,0,0,48
SAL22707,3,0,5,0,0,0,0,0,0,11,4,6,0,7,4,0,0,0,0,23,12,0,52,9,15,5,3,12,0,106,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,15,42,42,61,18,27,12,4,17,3,227
SAL22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL22709,3,0,0,0,0,0,0,4,0,9,0,0,0,4,0,0,0,0,0,5,7,0,6,9,0,0,4,4,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,5,12,8,4,5,8,0,68
SAL22710,87,127,46,89,73,34,15,29,7,512,145,164,106,341,167,83,21,74,15,1114,389,152,1182,644,383,237,201,403,51,3640,14,11,7,23,35,36,12,50,0,191,14,10,31,52,43,25,7,30,3,208,0,8,10,6,8,4,0,7,0,41,25,33,15,31,25,28,18,55,34,262,1186,2967,1521,1514,995,528,304,790,134,9935
SAL22711,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,0,0,0,0,18
SAL22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,6,0,3,0,0,0,0,0,30
SAL22713,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,5,0,0,4,0,28
SAL22714,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14
SAL22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8
SAL22716,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,12
SAL22717,0,0,0,0,0,0,0,0,0,5,3,3,0,0,6,0,0,0,0,7,0,3,8,3,4,3,4,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,8,3,7,5,3,0,51
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
SAL22719,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,5,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,0,3,3,0,28
SAL22720,17,13,3,8,8,3,0,0,0,62,22,13,8,12,25,10,3,0,5,90,23,3,43,14,15,15,9,4,3,134,0,0,0,4,3,4,0,0,0,8,11,0,0,4,4,6,0,3,0,20,0,3,0,0,4,0,0,0,0,7,0,3,3,0,4,0,0,0,6,20,215,332,78,66,129,66,23,26,12,946
SAL22721,17,22,18,14,21,8,4,6,0,101,33,36,42,39,46,10,0,8,3,220,42,31,200,72,49,19,31,37,5,485,0,0,4,0,13,0,0,0,0,27,0,3,7,8,12,6,0,4,0,35,3,4,3,0,6,0,0,3,0,19,7,7,5,3,0,3,0,0,0,38,290,749,323,217,261,90,63,78,23,2082
SAL22722,16,20,4,12,15,6,8,3,0,74,20,29,9,46,32,11,6,8,0,152,30,13,165,39,34,15,26,19,3,341,0,0,0,3,8,0,0,0,0,14,8,4,3,4,9,3,0,4,0,23,0,0,0,4,0,0,0,3,0,7,3,10,3,4,0,4,0,0,0,23,191,507,212,158,172,69,45,46,19,1419
SAL22723,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,4,0,3,0,0,26
SAL22724,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,10,0,18,3,0,0,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,19,13,21,15,11,0,3,5,0,91
SAL22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,4,3,8,0,0,0,0,44
SAL22727,11,15,3,3,6,6,5,3,0,50,21,8,7,24,10,3,0,0,0,83,30,17,119,38,19,8,7,19,3,272,3,0,3,3,0,0,0,3,0,16,3,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,7,131,214,144,93,72,30,17,30,9,741
SAL22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SAL22729,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,8,5,17,3,3,0,6,9,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,12,17,4,13,0,6,7,0,86
SAL22730,7,23,12,27,8,8,6,10,0,102,26,25,22,46,29,14,12,7,4,183,52,26,178,77,49,48,22,39,5,500,0,0,5,4,9,4,0,0,0,25,3,0,0,11,8,6,4,3,0,32,3,3,0,0,7,0,0,0,0,16,4,5,0,0,6,0,0,5,0,19,195,561,271,248,181,106,78,106,16,1764
SAL22731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,13
SAL22733,4,4,0,4,0,0,0,0,0,15,0,4,0,10,0,0,0,0,0,16,10,4,15,8,12,3,7,15,0,74,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,25,29,19,30,14,14,12,17,3,164
SAL22734,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8
SAL22735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5
SAL22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4
SAL22737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,27
SAL22738,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,13,0,4,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,22,8,4,4,0,0,0,3,0,45
SAL22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8
SAL22740,10,0,8,13,13,0,13,8,0,65,19,22,15,58,10,11,26,12,4,186,20,8,102,76,28,14,62,44,10,366,0,0,3,9,4,0,3,6,0,26,0,3,8,3,10,0,7,0,0,32,0,0,5,0,0,0,4,0,0,10,0,3,3,3,5,0,5,4,9,37,118,237,168,236,127,50,156,99,29,1227
SAL22741,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,5,0,12,0,5,0,4,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,12,4,9,3,4,0,0,53
SAL22742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,11,6,3,0,0,6,0,61
SAL22743,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,11,10,0,11,0,4,0,9,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,11,12,7,11,5,9,13,0,91
SAL22744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,0,3,11,3,30
SAL22745,18,14,6,22,17,10,6,10,0,100,27,21,15,92,49,23,6,22,6,269,66,35,335,207,101,75,90,138,11,1049,4,4,0,14,10,13,3,16,0,60,4,0,6,13,8,13,3,10,0,58,3,8,3,0,0,0,0,0,0,15,7,3,14,3,9,9,4,16,5,71,176,418,425,434,266,159,127,244,31,2272
SAL22746,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,6,8,0,0,6,3,33
SAL22747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16
