SAL_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL22328,4,21,124,139,214,317,297,320,201,1630,7,42,160,174,226,281,249,172,103,1421,60,103,356,164,138,130,112,94,90,1252,450,1853,4521,2987,2507,2325,1819,1191,612,18264
SAL22329,5,6,45,105,158,220,211,168,61,979,0,29,69,87,116,250,161,81,51,846,21,41,100,85,58,73,58,48,30,532,288,960,1944,1731,1547,1591,1195,649,236,10139
SAL22330,11,30,98,256,360,480,837,785,274,3125,0,19,141,158,248,325,330,230,128,1572,179,259,721,499,393,382,345,366,316,3463,847,2890,6742,4893,4295,4143,3632,2210,925,30571
SAL22331,5,3,10,4,15,33,78,101,70,316,0,0,0,4,5,3,12,0,3,28,3,8,15,24,19,36,39,29,32,214,130,294,618,481,675,687,627,392,175,4073
SAL22332,0,0,3,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,6,8,11,10,12,13,10,7,0,72,34,74,84,134,190,193,155,66,8,945
SAL22333,0,0,0,0,3,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,12,6,7,9,3,0,43,12,38,67,128,167,165,115,28,7,728
SAL22334,0,0,0,6,13,25,33,48,30,167,0,6,0,0,5,3,0,0,0,20,6,8,17,17,24,33,40,40,41,219,51,105,241,179,286,331,359,268,118,1939
SAL22335,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,7,22,16,20,12,0,81
SAL22336,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,7,3,9,9,3,0,33
SAL22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,5,6,0,31
SAL22338,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,17,10,8,6,0,54
SAL22339,0,0,0,0,5,7,21,23,17,77,0,0,0,4,0,0,3,7,0,14,0,4,6,4,3,9,14,19,41,107,48,163,218,361,356,459,366,200,111,2275
SAL22340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,7,0,0,26
SAL22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,9,7,0,3,0,39
SAL22342,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,13,4,9,13,3,11,27,17,20,0,107
SAL22343,0,8,5,14,25,22,53,53,26,213,3,3,14,10,0,10,10,19,4,73,22,98,441,310,255,246,154,103,28,1657,195,1192,5920,3765,2604,2229,1351,568,159,17971
SAL22344,8,0,12,19,8,7,18,37,21,139,0,3,4,10,3,3,9,11,10,54,17,38,165,121,73,52,38,21,21,551,176,818,3097,2165,1485,1081,782,365,168,10143
SAL22345,0,0,0,0,3,0,8,11,3,26,0,0,0,0,0,0,0,0,0,6,5,7,42,28,28,21,22,9,6,160,27,167,541,507,459,390,271,110,28,2501
SAL22346,0,3,8,5,7,22,56,64,25,187,0,0,0,0,3,0,0,4,0,11,3,3,12,27,39,43,51,37,10,229,42,108,318,306,458,675,759,328,81,3071
SAL22347,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,3,8,7,4,5,41
SAL22348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,5,3,5,13,10,6,0,51
SAL22349,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,22,13,22,24,34,60,55,56,10,0,281
SAL22350,4,0,8,4,5,7,4,17,11,59,0,0,0,0,0,0,0,0,0,4,5,0,4,11,4,5,13,6,7,53,18,30,99,78,95,134,117,75,25,672
SAL22351,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,6,3,0,22,3,11,21,47,36,81,73,22,5,292
SAL22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,14,9,24,9,5,0,84
SAL22353,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,9,5,9,3,0,31
SAL22354,4,8,15,11,22,41,78,100,44,322,0,0,9,3,10,11,6,0,0,38,24,13,60,45,57,67,91,103,84,546,132,344,780,591,715,916,882,521,221,5096
SAL22355,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,22,5,15,21,28,45,47,32,23,4,216
SAL22356,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,14,4,0,7,4,10,18,7,4,5,50
SAL22357,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,5,9,21,9,14,19,3,0,87
SAL22358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,8,3,3,9,4,0,35
SAL22360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,6,0,0,4,3,5,7,0,0,37
SAL22361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,3,3,12,12,11,11,15,4,0,64
SAL22362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,12,9,0,0,31
SAL22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22364,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,11,32,31,33,42,39,22,4,226
SAL22365,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,8,0,10,19,5,3,6,57
SAL22366,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,17,7,6,6,24,31,28,34,14,0,153
SAL22367,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,12,5,5,5,15,15,17,25,5,0,93
SAL22368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SAL22369,0,0,6,3,3,9,20,31,12,96,0,0,0,0,0,0,0,0,0,6,7,16,10,21,16,11,16,17,8,119,63,169,395,338,329,381,397,165,48,2277
SAL22370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,7,10,10,6,0,0,60,6,14,17,19,50,53,25,14,0,193
SAL22371,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,8,0,0,25,3,8,18,11,28,29,26,5,0,133
SAL22372,0,0,6,0,0,5,3,3,0,16,0,0,0,0,0,0,0,0,0,0,6,0,6,5,13,9,15,3,3,53,10,8,18,20,60,80,81,32,3,306
SAL22373,3,0,6,6,13,13,34,53,35,149,0,0,5,4,3,5,5,0,4,21,17,13,29,29,33,34,44,29,28,248,134,300,579,628,731,783,802,450,185,4585
SAL22374,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,0,0,15,7,10,18,22,30,19,20,19,0,133
SAL22375,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,12,6,9,13,28,38,21,20,0,0,139
SAL22376,0,0,3,4,4,8,34,20,11,94,0,0,3,0,7,3,5,0,0,15,8,17,16,29,26,36,30,21,9,182,165,321,756,999,891,705,668,241,56,4807
SAL22377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,5,8,4,15,19,9,5,0,65
SAL22378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,4,10,0,5,0,0,22
SAL22379,0,0,3,0,5,8,12,8,7,46,0,0,0,0,0,0,0,0,0,0,11,0,11,12,19,13,14,7,0,80,33,54,127,130,149,130,114,34,13,784
SAL22380,0,0,0,9,8,19,44,64,55,199,0,0,0,0,6,4,15,8,9,40,11,14,30,23,37,26,25,27,19,217,242,569,821,1150,1422,1196,847,387,188,6814
SAL22381,0,0,0,0,0,0,11,7,5,22,0,0,0,0,0,3,0,0,5,3,4,0,0,7,5,0,0,6,6,29,28,50,93,142,159,93,139,73,21,802
SAL22382,3,3,9,9,0,9,18,7,3,62,0,0,0,0,4,0,3,8,0,18,4,21,73,33,20,17,3,0,0,176,56,265,1091,806,253,173,77,25,7,2742
SAL22383,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,3,6,0,20,3,7,13,16,16,20,27,9,0,119
SAL22384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,14,3,0,10,17,14,19,12,3,0,79
SAL22385,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,14,13,17,9,0,67
SAL22386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,13
SAL22387,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,3,5,7,11,3,0,39,10,14,16,20,49,53,36,10,0,205
SAL22388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SAL22389,0,0,0,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,7,12,30,46,39,22,10,0,177
SAL22390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22391,19,6,52,40,53,95,266,285,197,1014,4,4,18,12,19,18,23,19,15,136,87,89,249,214,211,184,151,146,72,1405,958,2345,5488,5234,5292,4858,3553,1682,659,30060
SAL22392,0,0,0,0,0,4,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,5,8,3,8,0,0,0,0,26,14,30,40,37,59,54,31,22,7,292
SAL22393,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,21,5,14,34,35,45,45,31,20,0,228
SAL22394,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,20,10,23,70,82,51,74,51,15,4,373
SAL22395,3,13,35,47,47,78,95,94,87,491,0,5,43,49,32,37,44,33,17,256,28,46,165,110,82,52,54,43,35,613,151,700,1981,1501,1142,932,639,381,229,7659
SAL22396,0,9,48,65,106,176,220,235,153,1006,3,9,47,55,90,126,101,81,54,570,51,68,145,134,100,99,82,53,29,763,281,866,2045,1539,1496,1434,1025,612,338,9630
SAL22397,7,17,67,104,149,206,424,535,182,1684,4,8,78,79,100,135,125,119,72,712,66,91,240,182,168,121,129,146,57,1195,408,1195,3059,2588,2255,1969,1728,1228,415,14846
SAL22398,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,4,6,3,7,6,7,3,3,0,48,12,31,67,79,92,138,80,29,4,533
SAL22399,0,3,0,0,4,16,18,55,52,143,0,0,0,0,7,6,7,0,5,36,17,23,52,37,37,38,52,46,23,318,312,927,1342,1585,2139,1782,1482,723,368,10647
SAL22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,16
SAL22401,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,10,22,18,18,18,6,0,104
SAL22402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3
SAL22403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,10,20,22,27,24,9,5,122
SAL22404,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,13,24,23,8,0,87
SAL22405,5,6,30,32,30,56,104,154,151,559,0,8,20,18,36,19,27,8,10,151,37,48,118,82,80,85,96,99,70,724,229,685,1641,1330,1133,1320,1116,809,417,8697
SAL22406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SAL22407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22408,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,9,9,14,22,6,25,19,13,3,0,105
SAL22409,0,0,3,4,0,0,18,7,9,35,0,0,0,0,0,0,0,5,0,5,0,0,8,11,7,6,13,4,3,55,13,18,80,98,92,123,181,72,19,692
SAL22410,0,0,0,0,0,0,5,5,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,0,0,11,8,8,16,28,29,43,43,22,7,197
SAL22411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SAL22412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,4,0,0,7,0,0,17
SAL22413,0,0,0,0,4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,0,4,0,22,3,11,18,19,39,47,34,22,0,185
SAL22414,6,7,17,21,32,73,146,152,111,555,0,0,4,14,22,37,19,29,23,145,18,43,92,84,61,65,44,28,24,460,264,822,1724,1391,1439,1308,758,435,284,8419
SAL22415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,12
SAL22416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22417,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,7,0,4,6,0,0,0,16,10,12,15,19,28,25,17,3,3,127
SAL22418,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,6,0,5,0,31
SAL22419,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,3,0,0,26,5,12,23,49,47,68,86,31,9,332
SAL22420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,6,0,0,27
SAL22421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,18
SAL22422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,3,3,0,15
SAL22423,0,0,0,0,0,8,12,13,4,35,0,0,0,0,0,0,0,0,0,4,5,0,0,3,7,11,9,12,3,46,16,20,24,27,59,118,86,38,19,405
SAL22424,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,8,3,13,37,37,29,42,18,0,182
SAL22425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,11,9,8,16,18,0,0,78
SAL22426,0,0,0,0,0,6,21,14,22,60,0,0,0,0,0,0,0,0,3,5,0,3,7,9,0,7,9,12,23,80,28,54,123,104,133,170,156,101,83,957
SAL22427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,8,0,0,0,33
SAL22428,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,9,10,22,15,20,28,10,0,112
SAL22429,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,4,25,10,4,8,25,29,40,18,15,7,154
SAL22430,0,0,0,0,3,5,7,3,6,16,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,7,0,9,0,27,22,39,60,67,113,143,109,47,17,617
SAL22431,0,0,0,0,0,0,8,7,0,12,0,0,0,0,0,0,0,0,0,0,11,0,3,11,12,8,9,9,0,60,18,30,40,92,81,75,72,21,9,444
SAL22432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,0,21
SAL22433,0,0,0,0,0,3,3,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,8,8,29,31,48,59,50,17,4,247
SAL22434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL22435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,14,0,9,4,19,20,26,18,8,0,112
SAL22437,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,7,6,11,4,8,6,0,42
SAL22438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,18
SAL22439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,4,9,11,5,0,0,0,24
SAL22440,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,5,8,11,0,0,41
SAL22441,0,0,0,0,0,0,6,9,3,20,0,0,0,0,0,0,0,0,0,0,0,4,9,4,6,9,4,3,0,39,6,53,147,117,94,105,63,43,8,629
SAL22442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL22444,0,0,0,0,4,0,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,10,9,4,0,38,19,29,46,65,70,97,83,29,8,445
SAL22445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,15
SAL22446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,15
SAL22447,0,3,0,0,0,4,6,3,0,13,0,0,0,0,0,0,0,0,0,0,3,8,0,6,8,9,6,5,5,48,13,25,37,57,89,104,85,33,3,451
SAL22448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,4,4,5,8,7,0,0,31
SAL22449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,8,7,0,0,25
SAL22450,0,0,0,0,0,5,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,19,0,0,11,8,30,27,43,16,6,132
SAL22451,18,26,92,119,120,186,187,116,34,897,0,13,84,77,97,111,68,29,14,489,179,288,865,707,288,178,101,62,21,2690,1103,3651,11350,12131,4831,2674,1588,637,133,38096
SAL22452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,8,8,14,24,11,0,0,83
SAL22453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,5,3,0,0,24
SAL22454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,5,10,12,21,10,4,0,72
SAL22455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,5,4,0,0,23
SAL22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,3,4,3,10,20,19,0,0,62
SAL22457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,3,4,17,9,15,18,0,63
SAL22458,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,19,13,15,19,54,72,65,55,24,4,317
SAL22459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,11,5,4,0,30
SAL22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,15,14,0,0,47
SAL22461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,6,0,0,23
SAL22462,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,9,6,20,30,42,55,73,17,0,247
SAL22463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,0,10,16,7,14,6,0,0,55
SAL22464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,4,10,6,7,3,4,0,36
SAL22465,0,0,0,4,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,16,8,19,29,57,55,92,97,30,9,382
SAL22466,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,15,5,9,20,25,43,64,53,15,0,225
SAL22467,0,0,23,9,19,41,61,88,47,281,4,0,6,3,4,4,7,9,0,40,31,9,50,42,55,55,51,73,38,401,111,218,634,505,619,686,608,410,137,3923
SAL22468,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,3,3,10,28,24,13,12,0,3,106
SAL22469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,11,5,6,12,21,15,17,8,0,0,91
SAL22470,0,0,0,0,0,0,8,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,4,3,37,11,19,38,59,75,124,102,35,13,460
SAL22471,0,0,0,0,0,0,4,11,3,20,0,0,0,0,0,0,0,0,0,0,0,3,3,9,5,13,10,4,7,59,6,17,81,124,138,153,178,93,29,818
SAL22472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,11,0,0,10,3,7,18,9,18,0,69
SAL22473,4,0,18,31,48,104,162,90,25,472,0,3,5,21,32,48,44,34,8,188,35,32,74,82,62,34,32,31,13,404,422,981,1528,2728,2467,1294,797,377,96,10690
SAL22474,0,4,5,16,13,99,262,237,84,720,0,0,5,10,6,28,48,61,29,186,29,27,62,53,70,61,77,54,19,456,399,1112,1671,1466,2359,2718,1657,701,222,12301
SAL22475,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,6,5,7,9,7,0,0,44
SAL22476,0,0,8,0,3,3,8,10,0,40,0,0,0,0,0,4,0,0,0,4,0,4,11,6,6,6,20,6,3,59,45,113,234,281,322,316,212,80,23,1631
SAL22477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,18
SAL22478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,12
SAL22479,0,0,7,6,5,8,17,7,6,52,0,0,0,0,0,0,0,0,0,0,6,8,15,20,15,11,17,7,3,102,59,103,250,354,324,293,206,64,19,1659
SAL22480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,9,11,12,6,9,0,52
