SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL20593,0,4,8,3,3,10,3,5,9,10,3,10,18,8,25,5,6,4,5,4,10,0,0,0,7,13,22,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,3,8,0,5,6,0,0,0,0,0,5,0,0,0,0,0,0,0,7,5,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,39,37,81
SAL20594,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,8
SAL20595,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,13,8,16
SAL20596,305,241,542,639,644,1278,209,196,404,52,71,120,900,912,1804,487,432,922,132,182,312,83,88,169,699,705,1404,75,54,132,66,113,181,61,38,93,119,147,265,3,0,4,324,352,676,317,463,779,252,326,577,49,74,120,198,385,583,5,0,5,820,1244,2066,1150,1596,2744,53,41,99,69,85,153,0,3,4,132,128,251,414,414,831,3589,3991,7583
SAL20597,111,109,218,227,170,401,95,64,164,25,30,60,349,273,625,150,133,283,53,78,136,12,20,32,218,237,451,35,18,52,25,27,51,25,14,40,45,39,84,0,0,0,132,95,231,87,110,198,61,47,109,7,18,23,58,107,163,0,0,0,209,284,491,342,380,720,17,12,30,26,28,48,0,0,0,42,41,80,214,232,447,1276,1264,2537
SAL20598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL20599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20600,65,51,119,201,186,383,6,3,10,15,14,32,221,205,425,119,129,245,12,9,15,31,22,58,161,155,312,5,10,15,7,5,8,22,9,29,22,30,46,0,0,0,50,48,99,21,27,45,4,13,21,3,10,11,9,36,50,0,0,0,44,87,124,96,135,229,0,0,0,11,6,20,0,0,0,16,6,23,180,160,342,731,719,1450
SAL20601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20602,0,0,0,0,0,0,3,0,6,0,0,0,3,0,6,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
SAL20603,0,0,0,0,0,0,0,0,0,3,0,3,7,0,8,3,0,5,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,23
SAL20604,16,17,34,37,50,88,24,29,54,0,4,4,63,82,148,41,53,95,4,4,11,0,4,3,46,61,106,5,0,0,0,0,0,11,4,8,3,9,9,0,0,0,13,11,19,0,4,7,0,3,4,0,0,4,0,12,13,0,0,0,6,20,21,21,25,42,0,0,0,5,4,5,0,0,0,5,4,5,91,90,180,243,278,519
SAL20605,4,0,5,12,7,19,0,4,3,3,12,19,16,25,37,7,9,12,4,4,8,5,6,11,16,23,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,9,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,12,7,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,50,61,110
SAL20606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20607,88,86,180,193,178,379,138,128,270,3,0,7,337,310,649,114,105,227,114,109,223,6,4,9,238,222,462,13,15,24,15,19,33,29,18,49,29,46,76,0,4,0,85,97,180,3,23,27,8,18,30,6,11,12,15,32,51,0,0,0,35,86,121,116,184,308,22,13,34,18,24,40,0,0,0,36,40,77,292,291,583,1117,1145,2258
SAL20608,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,15
SAL20609,4,6,5,3,5,5,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,18,17,34
SAL20610,0,3,3,6,3,7,0,4,3,0,0,0,9,7,9,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,13,21,35
SAL20611,0,7,5,15,10,24,4,0,4,0,0,0,15,12,26,6,5,15,0,0,0,0,0,0,6,5,15,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,21,21,39,50,47,95
SAL20612,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12
SAL20613,36,26,63,81,68,148,14,9,25,8,6,15,101,92,192,43,35,85,15,17,28,7,17,23,66,71,132,0,0,6,0,4,4,15,7,20,6,14,17,0,0,0,23,22,46,16,12,24,5,4,7,0,3,8,9,16,22,0,0,0,28,33,55,51,59,109,0,0,0,0,3,3,0,0,0,3,5,11,52,55,103,312,300,614
SAL20614,4,6,16,14,21,36,16,9,28,0,3,4,29,31,66,21,11,28,3,3,7,0,3,4,23,14,32,0,0,0,0,3,3,6,0,12,0,8,8,0,0,0,6,10,18,0,0,0,3,4,6,0,0,0,6,5,0,0,0,0,3,3,8,12,14,29,0,0,0,0,0,0,0,0,0,5,0,4,49,40,93,120,113,231
SAL20615,5,0,4,8,4,13,0,0,0,0,0,0,6,4,16,7,7,11,0,0,0,0,0,0,7,7,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,23,14,38,43,31,77
SAL20616,39,56,97,107,115,225,31,22,60,15,20,33,157,159,319,77,62,141,21,21,39,15,11,29,118,91,208,10,22,28,24,34,61,11,8,17,50,49,98,0,0,0,99,110,214,95,132,230,107,117,229,28,19,46,141,174,315,0,0,0,367,450,814,464,562,1030,18,33,50,27,42,69,0,0,0,47,67,117,345,299,645,1176,1238,2414
SAL20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20618,0,0,3,3,0,3,0,0,0,0,0,0,9,0,6,6,0,3,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,19,9,32
SAL20619,0,0,0,4,0,6,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11,15,7,18
SAL20620,11,3,13,23,26,54,7,4,13,0,0,0,36,27,63,20,10,28,9,10,16,9,3,10,29,20,53,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,7,0,4,3,0,0,0,0,0,0,8,3,10,0,0,0,11,11,12,7,15,23,0,0,0,0,9,4,0,0,0,0,9,4,18,13,28,104,88,189
SAL20621,4,12,16,28,29,61,4,7,7,7,0,11,37,40,77,7,8,13,15,11,22,18,18,31,32,33,67,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,6,0,17,12,16,25,0,3,3,0,0,4,3,5,8,0,0,0,13,22,40,27,29,54,0,0,0,0,0,3,0,0,0,0,0,3,24,23,49,133,140,271
SAL20622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4
SAL20623,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,8,13
SAL20624,30,27,54,84,66,148,15,25,41,25,33,60,128,121,247,65,60,124,24,11,31,28,26,51,115,93,208,11,11,18,15,21,40,12,0,16,14,13,29,0,0,0,56,42,102,34,41,75,16,10,26,5,4,9,10,7,16,0,0,0,61,62,120,111,111,221,21,5,26,6,17,23,0,3,3,28,28,53,116,118,231,521,494,1017
SAL20625,0,3,4,0,0,0,0,4,5,0,0,0,0,4,5,0,3,0,3,0,3,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,14,22,30
SAL20626,0,0,3,0,0,0,0,3,7,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,3,3,8,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,8,12,25,19,24,39
SAL20627,0,5,5,8,13,18,0,0,6,0,0,0,8,19,26,13,13,22,0,4,4,3,0,7,14,17,33,0,0,0,0,0,5,0,0,0,6,0,5,0,0,0,13,0,11,0,0,0,0,3,9,0,0,0,0,4,3,0,0,0,4,7,11,12,9,23,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18,48,57,103
SAL20628,0,0,0,0,3,4,0,0,0,0,0,0,3,3,4,0,5,3,0,0,0,0,0,3,4,5,7,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,8,10,20,19,26,42
SAL20629,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,3,10
SAL20630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,4
SAL20631,6,0,7,12,0,15,0,0,3,0,0,0,13,6,18,9,3,13,0,0,4,0,0,0,11,5,19,0,0,0,0,0,0,4,0,4,0,0,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,15,3,17,48,20,65
SAL20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,7,8,14
SAL20633,3,0,5,7,3,11,3,4,5,3,0,8,11,12,20,6,12,14,0,3,6,0,0,0,8,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,33,33,65
SAL20634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,9
SAL20635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20636,6,0,6,0,0,5,8,4,6,0,0,0,3,6,8,0,0,0,3,0,6,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,19,14,29
SAL20637,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,17
SAL20638,0,0,0,4,0,7,0,0,0,0,0,0,4,0,7,4,3,5,3,0,4,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,27
SAL20639,15,6,21,31,36,69,0,3,3,8,0,3,32,40,73,32,16,45,0,0,0,10,5,16,38,29,62,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,7,13,0,0,0,0,7,7,0,0,0,3,5,5,0,0,0,0,10,16,5,17,25,0,0,0,0,4,0,0,0,0,0,4,0,39,40,82,135,137,267
SAL20640,143,139,278,475,447,929,90,91,183,29,39,67,600,575,1175,411,382,793,74,61,135,181,210,387,662,651,1317,37,55,91,46,55,98,45,37,84,41,59,105,4,0,5,176,209,384,56,88,149,37,67,105,9,23,30,24,52,71,3,0,3,132,226,360,304,441,747,40,61,100,52,79,130,3,0,3,98,141,235,656,654,1313,2462,2598,5057
SAL20641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9
SAL20642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,9,16
SAL20643,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,10,11,18
SAL20644,12,13,23,27,31,59,3,0,3,0,0,0,29,31,65,19,15,32,0,0,0,4,0,6,24,18,38,0,4,3,0,0,0,4,0,3,3,4,8,0,0,0,5,14,20,0,0,3,0,3,4,0,0,0,0,5,10,0,0,0,8,8,15,9,26,31,0,0,0,0,0,6,0,0,0,0,0,6,52,42,92,128,128,254
SAL20645,0,0,3,0,3,6,0,0,0,0,0,0,0,3,6,8,0,8,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,4,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9,12,22,33,22,51
SAL20646,8,8,8,11,14,23,11,4,17,0,0,0,20,24,42,7,3,12,11,7,17,0,0,0,13,13,25,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,12,5,16,0,0,0,0,0,4,0,0,0,0,0,4,23,20,41,71,63,137
SAL20647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL20648,11,8,25,35,36,73,10,7,19,0,0,0,45,46,87,28,33,61,0,0,0,0,0,0,28,34,56,0,0,0,0,0,0,3,5,8,7,6,13,0,0,0,8,13,23,5,7,9,0,10,10,0,0,4,0,7,3,0,0,0,5,20,22,14,30,49,0,0,0,0,4,4,0,0,0,0,4,4,77,62,136,174,183,360
SAL20649,0,0,0,4,5,10,0,3,7,0,0,0,5,7,12,3,0,6,3,3,5,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,31
SAL20650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,13
SAL20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,4,13
SAL20652,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,9,10
SAL20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,8
SAL20654,5,7,13,22,10,37,0,4,4,3,0,3,27,11,39,17,13,31,4,8,13,0,3,3,18,25,45,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,4,13,5,8,16,0,0,0,0,0,0,0,4,4,0,0,0,8,22,25,17,21,35,0,0,0,0,0,0,0,0,0,0,0,0,8,10,13,75,77,148
SAL20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,4,14
SAL20657,56,49,102,164,149,311,24,22,50,37,35,75,227,204,430,99,80,177,4,3,11,56,66,120,153,152,306,10,13,21,4,12,16,13,12,19,12,32,42,0,0,0,38,61,97,17,20,38,9,17,24,6,9,10,4,41,43,0,0,0,27,80,118,70,145,209,6,3,7,11,18,29,0,0,3,11,21,36,228,284,512,749,853,1597
SAL20658,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,4,13
SAL20659,0,0,0,11,15,22,0,4,5,0,0,0,12,18,30,13,7,16,3,0,3,0,5,5,15,14,26,0,0,3,0,0,0,3,0,3,0,4,4,0,0,0,10,6,6,0,4,4,0,0,0,0,0,0,6,0,6,0,0,0,5,3,9,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,18,24,38,54,55,117
SAL20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,6,19
SAL20661,945,857,1796,2567,2328,4894,772,789,1562,490,471,961,3845,3591,7441,1592,1425,3017,429,444,869,434,460,890,2454,2325,4786,281,235,515,237,307,552,205,107,309,287,460,745,0,0,5,1011,1111,2123,679,883,1563,234,378,610,78,94,173,180,277,451,5,0,4,1171,1630,2804,2193,2745,4940,330,400,733,304,483,785,4,4,13,643,889,1532,1668,1610,3271,11738,12018,23756
SAL20662,223,215,438,704,651,1358,129,98,225,90,80,168,920,830,1754,467,452,915,113,125,235,79,62,137,657,632,1293,65,88,155,59,87,151,67,41,109,82,161,244,6,0,7,286,380,660,127,182,303,74,82,156,23,30,49,40,87,126,0,0,3,263,381,645,547,762,1309,68,77,143,63,98,159,0,5,9,131,179,305,825,808,1626,3303,3422,6727
SAL20663,425,361,787,1156,1073,2227,239,206,445,176,152,325,1573,1435,3008,688,686,1374,169,171,340,127,128,256,989,984,1973,71,89,160,71,105,176,79,52,137,138,169,304,0,0,3,362,420,777,219,285,509,79,131,207,25,40,64,57,114,175,0,0,0,386,566,958,755,994,1742,70,87,156,94,129,226,5,3,3,169,216,387,545,545,1090,4454,4532,8984
