SAL_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SAL22316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,34,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,13,3,0,5,0,0,0,37,27,63
SAL22317,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,4,4,0,0,0,14,11,25
SAL22318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,13,13,28
SAL22319,26,17,49,5,0,4,0,0,0,0,0,0,0,0,0,360,227,586,19,21,36,0,0,0,4,0,4,12,0,15,0,0,4,10,10,20,435,281,725,0,5,8,0,0,0,0,5,8,4,5,5,0,0,0,3,0,3,9,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,13,23,4,3,3,0,0,0,0,0,0,3,3,5,298,341,634,59,112,174,5,0,0,813,754,1562
SAL22320,3,0,3,0,3,3,0,0,0,0,0,0,0,4,4,447,426,869,30,31,67,7,0,7,9,0,4,11,6,13,0,0,6,7,4,11,509,483,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,118,141,254,60,115,182,0,4,5,693,743,1438
SAL22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,28,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,21,40,4,9,10,0,0,0,51,55,104
SAL22322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,26,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,18,0,5,5,0,0,0,43,28,68
SAL22323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,16
SAL22324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SAL22325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,53,0,3,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,32,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,16,35,3,4,5,4,4,5,56,54,109
SAL22326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,104,5,8,8,4,0,4,3,0,3,0,0,0,0,0,0,3,0,3,62,62,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,26,3,16,21,0,0,0,83,86,170
SAL22327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,49,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,24,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,26,7,6,14,0,0,0,48,50,98
SAL22328,137,167,303,67,109,182,0,0,0,0,0,0,21,24,48,3521,1943,5463,240,425,665,57,0,63,12,0,15,23,8,32,47,18,66,86,110,193,4228,2802,7027,43,76,129,0,0,0,6,13,19,22,21,42,4,14,18,3,0,3,83,126,209,0,0,0,0,0,0,4,7,6,3,16,20,3,7,7,7,26,33,47,24,72,143,174,319,38,40,79,0,3,5,0,0,3,40,48,87,620,623,1241,255,397,652,38,25,62,5322,4064,9385
SAL22329,38,28,71,32,39,69,0,0,0,0,0,0,5,13,17,2135,1470,3605,182,288,470,24,0,24,4,0,4,8,6,8,14,15,31,9,22,32,2458,1872,4332,22,24,47,0,0,0,5,0,5,13,6,17,0,4,3,0,4,4,36,35,73,0,0,0,0,0,0,0,0,4,0,6,6,0,0,0,4,8,10,38,14,57,80,63,142,12,20,28,0,4,4,0,4,4,12,25,35,279,334,615,148,225,372,18,11,24,2992,2533,5522
SAL22330,325,457,784,30,68,101,0,0,0,0,10,10,43,21,60,5189,2854,8046,304,510,811,90,0,94,22,0,25,17,6,23,52,25,81,52,80,136,6131,4038,10164,59,112,173,0,0,0,15,39,57,35,33,67,10,19,31,13,4,17,133,212,351,0,0,0,0,0,0,3,0,4,3,3,12,0,6,6,4,16,23,59,48,107,202,274,476,43,81,127,0,0,5,5,0,4,53,82,135,727,937,1659,544,754,1291,60,45,102,7709,6122,13830
SAL22331,8,0,6,4,10,14,0,0,0,0,0,0,0,4,9,853,734,1589,71,52,125,12,0,12,6,0,7,18,3,17,3,5,4,7,9,18,979,824,1806,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,8,9,14,9,12,17,6,0,5,0,0,0,0,0,0,4,0,8,97,151,246,110,168,277,3,3,5,1202,1154,2357
SAL22332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,130,319,10,5,10,5,0,5,0,0,0,0,0,0,0,0,0,6,3,7,214,139,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,75,83,158,41,34,73,0,0,5,329,256,587
SAL22333,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,153,104,260,3,6,12,3,0,3,0,0,0,0,4,4,0,3,3,0,0,0,169,113,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,74,129,29,36,63,3,3,3,248,234,480
SAL22334,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,339,277,621,22,25,43,16,0,18,0,0,0,9,4,11,4,0,5,31,47,76,418,351,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,28,33,38,55,93,6,3,8,477,439,919
SAL22335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,20,16,34
SAL22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,10,23
SAL22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,0,0,11,13,27
SAL22338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,14,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,6,0,6,0,0,0,24,14,40
SAL22339,13,8,23,4,0,3,0,0,0,0,0,0,0,0,0,413,312,729,15,19,35,5,0,5,0,0,0,0,0,0,6,0,4,0,5,4,462,347,807,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,203,210,409,64,148,212,0,0,3,739,707,1448
SAL22340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,3,3,0,0,0,13,10,25
SAL22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,14,6,18
SAL22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,22,18,43
SAL22343,110,81,198,48,59,107,0,0,0,380,407,791,20,28,44,1976,1316,3291,85,124,216,10,0,10,86,12,92,175,88,266,36,33,65,284,351,630,3213,2501,5713,11,16,27,0,0,0,44,51,98,3,3,11,0,0,6,8,9,22,70,83,156,0,0,0,4,15,19,0,0,0,0,0,0,0,0,0,6,16,23,57,52,110,137,150,289,31,24,54,0,4,4,10,3,16,48,30,73,2296,2756,5053,551,806,1358,30,19,49,6278,6262,12534
SAL22344,62,75,142,11,19,31,0,0,0,97,114,216,12,15,29,1374,993,2363,41,114,150,5,0,5,36,3,36,89,44,134,15,17,36,124,143,264,1874,1533,3408,3,6,14,0,0,0,29,36,65,4,0,3,3,0,3,8,0,8,48,45,90,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,9,5,9,13,12,27,61,69,130,14,16,31,0,0,0,0,0,3,19,22,41,1377,1646,3022,338,466,804,9,17,27,3685,3748,7433
SAL22345,6,3,8,4,0,4,0,0,0,48,55,101,3,6,8,262,195,460,8,13,24,0,0,0,4,0,8,38,20,58,5,11,14,24,30,51,406,332,737,4,0,3,0,0,0,6,5,13,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,11,14,18,17,27,0,0,0,0,0,0,0,0,5,5,4,7,359,458,817,54,109,172,5,0,10,840,925,1768
SAL22346,3,0,3,5,3,8,0,0,0,0,0,0,0,0,0,423,354,779,14,21,37,9,0,9,0,0,0,8,4,6,10,3,7,8,9,18,478,394,871,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,8,0,0,0,0,0,0,0,0,0,0,3,3,124,192,316,60,98,158,3,8,7,675,691,1372
SAL22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,11,20
SAL22348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,0,0,0,15,10,26
SAL22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,56,122,0,4,4,4,0,5,0,0,0,0,0,0,0,0,0,4,3,4,78,62,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,32,8,15,27,0,0,0,102,93,194
SAL22350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,107,221,3,3,8,0,0,0,3,0,3,0,0,0,0,0,0,20,10,24,139,122,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,66,19,26,39,5,0,6,186,186,372
SAL22351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,62,53,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,47,8,16,26,0,0,0,99,88,190
SAL22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,3,5,13,0,0,0,32,27,64
SAL22353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,0,0,0,0,0,0,16,6,22
SAL22354,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,956,760,1712,65,113,176,12,0,12,3,0,3,23,3,28,11,4,16,67,63,130,1140,948,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,67,128,192,134,168,304,7,4,17,1364,1258,2624
SAL22355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,62,4,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,40,8,17,23,0,0,0,70,64,137
SAL22356,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,9,19,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,18,16,31
SAL22357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,33,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,0,5,0,0,0,32,27,55
SAL22358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,10,12,23
SAL22360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,12,12,21
SAL22361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,18,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,15,0,0,0,0,0,0,25,16,42
SAL22362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,12,8,19
SAL22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL22364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,81,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,3,4,5,50,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,45,4,13,15,0,0,0,81,74,153
SAL22365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,6,0,0,0,24,14,36
SAL22366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,11,24,3,9,11,0,0,0,37,38,80
SAL22367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,3,3,0,0,6,26,17,42
SAL22368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL22369,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,500,456,954,22,23,43,8,0,10,4,0,4,0,0,0,11,0,11,5,10,18,553,495,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,11,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,53,93,144,59,98,163,8,3,15,684,694,1375
SAL22370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,24,4,6,10,0,0,0,48,40,92
