SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL21664,3,11,3,4,0,16,7,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,6,4,0,0,10,21,12,53,34,30,10,156
SAL21665,3,0,3,0,4,13,0,0,9,13,13,0,32,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,4,0,9,7,3,19,44,96,17,176
SAL21666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21667,10,20,0,0,0,58,0,0,9,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,3,0,3,0,6,35,17,66,30,60,4,211
SAL21668,5,8,0,4,0,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,5,6,6,8,4,30,12,78,5,142
SAL21669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,5
SAL21670,3,0,0,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,6,10,19,32,3,67
SAL21671,0,6,0,0,0,5,3,0,0,4,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,13,4,16,15,12,0,61
SAL21672,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,13
SAL21673,9,20,13,4,0,51,7,5,39,30,21,0,111,0,0,0,4,4,0,6,0,0,3,8,12,0,24,0,0,4,6,8,0,19,41,17,129,115,209,19,532
SAL21674,3,0,0,0,0,4,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,8,12,21,23,0,67
SAL21675,70,170,75,61,12,473,131,59,379,212,184,19,984,5,5,12,6,14,0,46,15,6,26,49,136,0,224,40,3,51,53,60,47,255,706,227,1626,1232,1678,201,5663
SAL21676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11
SAL21677,13,62,9,0,3,142,73,17,111,17,10,0,237,4,0,26,7,0,0,36,5,5,6,7,8,0,27,10,3,28,10,0,7,63,403,112,792,172,140,35,1651
SAL21678,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,15,0,36
SAL21679,0,3,0,0,0,9,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,9,38,3,58
SAL21680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10
SAL21681,3,16,0,4,0,25,6,0,20,6,8,0,38,0,0,3,3,0,0,3,0,0,0,0,7,0,8,0,0,4,0,4,0,7,13,9,62,32,90,6,215
SAL21682,159,487,147,204,16,1118,222,146,683,428,604,60,2138,4,6,24,21,40,0,94,6,3,26,70,247,10,361,8,5,43,43,140,71,312,558,439,2209,1651,4031,393,9286
SAL21683,121,387,134,168,19,1044,232,106,592,348,379,66,1722,8,0,37,29,34,0,119,28,7,57,77,210,20,389,36,8,118,92,126,57,429,1102,389,2962,1763,2945,349,9506
SAL21684,0,5,3,4,0,8,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,5,4,3,7,21,7,34,4,74
SAL21685,7,10,10,3,0,38,3,7,22,33,42,4,102,0,0,3,4,0,0,9,0,0,5,3,17,0,28,0,0,3,4,10,0,16,16,21,69,76,242,9,428
SAL21686,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,4,19
SAL21687,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10
SAL21688,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL21689,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,15
SAL21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL21691,19,79,29,31,0,174,19,32,90,60,92,13,306,0,0,9,8,24,0,45,0,0,3,10,39,0,58,0,0,3,10,23,5,39,75,66,330,232,685,32,1414
SAL21692,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,22
SAL21693,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,31
SAL21694,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,24
SAL21695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,6,28
SAL21696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,18
SAL21697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21698,0,3,0,5,0,7,0,3,8,8,7,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,24,47,5,110
SAL21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,22
SAL21702,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,10,41,9,85
SAL21703,15,47,13,15,3,105,11,8,44,25,39,9,137,0,4,5,0,3,0,11,0,0,3,3,14,0,27,0,0,8,3,19,4,31,37,36,171,112,299,33,685
SAL21704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11
SAL21706,107,337,80,72,5,844,208,107,439,164,130,19,1062,11,4,35,15,12,7,87,39,18,63,38,69,4,224,48,4,95,43,43,19,254,1316,456,2918,974,1175,141,6996
SAL21707,0,6,6,5,0,28,0,7,13,11,19,0,48,0,0,0,0,0,0,4,0,0,0,0,8,0,9,0,0,5,0,7,0,9,5,7,37,42,122,9,232
SAL21708,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,4,0,4,18
SAL21709,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,13,3,38
SAL21710,0,0,0,3,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,19
SAL21711,0,0,0,0,0,7,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,6,22,0,41
SAL21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL21713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10
SAL21714,0,0,0,3,0,3,0,0,6,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,7,7,26,0,50
SAL21715,3,5,3,0,0,11,0,3,7,0,4,0,13,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,7,6,8,21,17,39,7,101
SAL21716,20,40,41,51,8,177,20,13,94,111,186,21,446,0,0,4,3,14,0,22,0,0,12,14,69,0,89,0,0,4,9,60,22,102,72,56,299,342,1143,91,2001
SAL21717,0,10,3,8,0,25,0,4,9,5,3,4,28,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,4,10,8,12,11,25,33,76,15,169
SAL21718,0,5,0,0,0,11,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,15,4,26,8,10,0,57
SAL21719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,10
SAL21720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21721,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,8,11,11,5,34
SAL21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,9,0,21
SAL21723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,12
SAL21724,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,11,9,0,36
SAL21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL21726,0,6,0,0,0,6,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,17,5,16,0,45
SAL21727,14,58,20,23,0,138,21,16,76,46,42,4,207,0,0,3,4,8,0,23,0,0,7,15,39,0,55,0,0,11,8,15,0,38,93,51,306,225,518,34,1231
SAL21728,0,0,0,0,0,9,5,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,7,0,7,8,5,15,9,30,3,79
SAL21729,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,0,11,0,16
SAL21730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21731,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,11,0,18
SAL21732,27,104,25,13,7,266,105,36,178,40,21,12,392,4,3,13,6,7,0,34,5,3,18,9,17,0,54,5,0,18,3,10,7,46,510,160,935,259,198,42,2111
SAL21733,33,116,22,12,5,272,103,39,201,39,43,9,430,6,3,7,10,6,0,34,16,4,24,10,27,0,79,11,3,31,13,9,0,78,477,162,972,279,268,39,2197
SAL21734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,19
SAL21735,84,243,45,45,4,541,101,72,235,91,99,8,611,10,0,28,14,8,0,59,15,3,21,25,58,0,123,10,9,42,12,33,18,120,498,285,1293,588,880,65,3605
SAL21736,33,123,42,29,0,285,36,42,130,87,93,11,395,0,0,11,6,3,0,26,7,0,8,15,73,3,108,5,0,12,14,44,11,89,155,119,630,451,1048,64,2459
SAL21737,11,18,13,3,0,41,0,7,14,16,20,0,60,0,0,0,0,6,0,5,0,0,0,3,18,0,17,0,0,3,7,10,8,21,10,20,76,67,212,11,399
SAL21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9
SAL21740,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,9,39
SAL21741,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,13
SAL21742,116,327,68,37,10,869,264,146,530,121,77,19,1156,17,14,77,23,23,0,155,24,18,44,27,74,4,186,46,7,98,35,43,25,246,1441,576,3236,1006,1075,143,7488
SAL21743,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,15,0,27
SAL21744,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,13,3,5,0,32
SAL21745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,12
SAL21746,45,109,23,24,4,276,66,42,160,75,57,12,409,6,4,26,7,6,0,44,10,4,20,20,40,0,96,16,4,31,16,23,12,106,369,146,1013,437,497,59,2527
SAL21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL21748,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,9,0,27
SAL21749,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,18,0,33
SAL21750,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,12
SAL21751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,6,0,6
SAL21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21753,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,3,27
SAL21754,4,11,0,5,0,29,9,6,18,9,6,0,44,0,4,11,5,5,0,20,0,0,0,0,8,0,13,0,0,0,0,3,3,9,37,17,115,56,141,10,372
SAL21755,117,457,117,143,13,1022,111,109,406,312,403,37,1383,3,0,30,23,29,3,93,22,7,51,85,271,7,444,19,8,68,52,156,41,340,620,390,2239,1493,3314,230,8290
SAL21756,29,72,33,43,0,202,25,31,105,125,167,14,471,0,0,7,3,8,0,14,0,5,6,16,59,3,81,0,0,11,15,47,13,84,79,94,330,402,1017,69,1992
SAL21757,0,0,0,0,0,0,0,0,5,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,0,0,9,3,19,3,38
SAL21758,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,10,0,27
SAL21759,0,4,0,0,0,7,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,4,20,11,24,0,70
SAL21760,60,201,59,32,5,457,76,36,235,79,92,10,537,4,5,23,16,9,0,63,5,4,19,27,66,4,119,24,9,42,20,39,9,134,429,217,1401,636,841,90,3619
SAL21761,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,9
SAL21762,3,24,7,8,0,53,6,10,29,9,8,0,54,0,0,3,4,5,0,9,0,0,0,5,10,0,16,0,0,5,0,3,0,8,26,16,107,63,138,14,356
SAL21763,130,434,119,112,15,977,173,121,529,292,359,35,1516,4,10,40,30,54,12,149,14,4,45,63,178,8,306,10,9,74,48,97,31,264,590,440,2204,1515,2776,238,7766
SAL21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21765,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,18,0,37
SAL21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21767,4,15,7,6,0,38,6,5,23,21,22,0,76,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,6,0,3,0,5,16,9,81,69,177,10,368
SAL21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21769,21,79,38,66,7,244,34,29,148,120,238,31,591,3,0,6,8,8,4,25,5,0,13,11,88,4,111,0,0,20,14,68,30,134,118,77,472,428,1499,155,2752
SAL21770,0,0,0,0,0,8,0,0,0,6,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,26,4,46
SAL21771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SAL21772,14,17,0,5,0,55,0,6,14,9,17,3,58,0,4,4,0,8,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,5,25,23,77,30,115,9,282
SAL21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,15
SAL21775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL21776,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,21
SAL21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21778,0,4,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,45,14,28,8,99
SAL21779,3,0,3,0,0,5,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,7,18,21,0,52
SAL21780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,25
SAL21781,0,0,0,0,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,11,17,0,41
SAL21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL21783,20,89,28,27,0,213,33,26,95,58,71,5,285,3,0,8,3,5,0,16,0,0,3,8,22,0,36,0,0,4,6,5,5,25,127,68,344,227,380,29,1177
SAL21784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL21785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21786,0,0,0,3,0,11,0,0,10,0,4,3,16,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,3,3,0,6,13,4,19,12,55,7,111
SAL21787,25,37,10,7,0,106,18,6,22,13,8,0,72,3,0,6,3,4,0,15,3,0,6,0,11,0,20,0,0,0,3,6,0,19,63,44,141,88,148,12,502
SAL21788,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,11,3,29
SAL21789,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21790,43,191,41,31,3,379,59,46,256,84,98,14,552,0,0,6,11,6,0,29,0,0,12,18,39,6,78,4,0,26,12,27,4,76,262,132,928,414,795,66,2596
SAL21791,0,3,0,0,0,10,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,9,0,13,6,20,0,43
SAL21792,8,5,5,0,0,29,7,0,15,12,8,0,44,0,0,4,0,0,0,4,0,0,0,4,8,0,13,4,0,0,0,3,0,8,29,14,47,58,106,8,255
SAL21793,111,388,96,65,17,866,203,110,480,174,110,23,1099,12,14,39,17,23,3,115,15,8,42,41,94,9,208,17,4,93,35,43,30,223,851,434,2493,1164,1516,180,6645
SAL21794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9
SAL21795,69,187,62,65,0,452,47,45,164,141,155,22,578,0,4,24,19,13,0,62,6,4,25,30,124,4,189,3,4,17,23,78,9,135,194,171,810,702,1677,91,3654
SAL21796,0,0,0,0,0,0,0,0,4,0,4,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,9,13,0,47
SAL21797,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,20
SAL21798,23,103,19,22,0,217,34,41,68,33,50,0,219,6,3,7,5,6,0,16,5,3,4,3,23,0,38,3,0,7,3,9,9,29,120,87,353,152,318,27,1057
SAL21799,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SAL21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,8,0,15
SAL21801,9,31,5,0,0,60,9,3,30,14,5,7,75,0,4,3,0,0,0,12,0,0,5,5,9,0,20,4,3,9,4,4,4,22,96,36,214,77,106,26,552
SAL21802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL21803,117,436,110,79,13,901,140,114,448,196,228,26,1156,8,9,50,36,31,0,131,12,3,35,51,144,8,254,19,9,83,60,84,18,271,544,400,2131,1324,2124,216,6732
SAL21804,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,3,10,3,15,4,35
SAL21805,0,6,0,4,0,8,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,5,24,16,38,4,84
SAL21806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21807,13,39,10,13,0,102,23,12,57,26,39,0,153,3,0,10,0,8,0,19,0,0,11,6,12,0,27,0,0,6,3,15,5,22,89,42,231,111,262,20,741
SAL21808,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,13
SAL21809,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17
SAL21810,0,5,3,0,0,11,3,0,8,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,3,10,0,27,12,37,5,92
SAL21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21813,3,9,0,0,0,23,0,0,0,5,8,0,22,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,5,12,6,18,27,63,8,128
SAL21814,0,4,0,0,0,7,3,0,6,6,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,12,13,0,47
SAL21815,0,0,0,0,0,3,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,5,20,6,41
