SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL20751,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,9,0,9,..,21,0,17,0,17,..,0,0,0,180,180,164,21,0,17,180,369
SAL20752,0,13,0,13,..,11,0,11,0,11,..,33,0,37,0,37,..,14,0,10,0,10,..,139,14,148,8,150,..,1010,74,1080,11,1089,..,39,0,38,264,301,11104,1046,73,1120,274,12503
SAL20753,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,11,11,114,3,0,3,11,122
SAL20754,0,13,0,13,..,15,4,25,0,25,..,16,0,15,0,15,..,21,3,30,0,28,..,135,18,157,3,163,..,1218,111,1328,22,1354,..,13,3,14,287,299,4021,1228,116,1344,306,5669
SAL20755,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,62,0,0,0,13,78
SAL20756,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,28,0,33,0,33,..,0,0,0,84,86,1515,31,0,33,84,1635
SAL20757,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,184,0,0,0,12,195
SAL20758,0,23,0,23,..,27,7,34,0,34,..,49,14,62,0,62,..,122,37,160,0,160,..,226,24,247,10,253,..,1907,245,2158,17,2171,..,41,3,50,271,324,8007,1953,253,2207,284,10495
SAL20759,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,3,6,84,3,0,3,3,99
SAL20760,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,9,0,6,..,0,0,0,11,17,102,3,0,10,16,128
SAL20761,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,13,13,133,4,0,4,13,148
SAL20762,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,5,22,0,22,..,0,0,0,30,30,294,19,5,22,30,344
SAL20763,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,33,0,0,0,0,33
SAL20764,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,13,0,13,..,0,0,0,9,9,87,9,4,13,9,106
SAL20765,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,56,0,0,0,5,59
SAL20766,25,285,7,287,..,136,31,175,0,175,..,70,5,78,0,76,..,191,20,207,5,214,..,683,57,743,24,764,..,7351,835,8184,72,8256,..,69,19,85,1347,1431,5807,7424,853,8271,1419,15495
SAL20767,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,13
SAL20768,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,12,12,51,3,0,3,12,61
SAL20769,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,34,33,545,8,0,13,34,586
SAL20770,0,0,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,13,0,13,..,63,3,68,0,75,..,10,0,10,110,118,1282,71,3,81,110,1472
SAL20771,4,86,0,86,..,63,4,72,0,72,..,61,13,77,0,77,..,158,23,179,4,184,..,422,64,485,16,504,..,11584,2840,14427,130,14555,..,111,19,126,760,886,9580,11697,2858,14552,890,25020
SAL20772,5,137,0,143,..,32,3,37,0,37,..,38,18,55,0,55,..,155,40,199,6,199,..,372,80,449,32,481,..,14601,3007,17607,177,17787,..,108,20,128,750,880,12261,14709,3035,17739,924,30926
SAL20773,0,7,0,8,..,0,0,0,0,0,..,24,3,22,0,22,..,0,0,0,0,0,..,114,14,128,4,133,..,1002,88,1092,17,1107,..,4,9,12,233,242,751,1012,94,1100,248,2100
SAL20774,0,29,0,29,..,6,0,6,0,6,..,11,4,16,0,16,..,46,11,52,0,52,..,169,16,180,11,194,..,3620,678,4291,39,4332,..,48,8,56,413,469,7840,3663,681,4354,452,12644
SAL20775,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,13
SAL20776,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,238,0,0,0,7,250
SAL20777,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,27,27,302,7,0,7,27,333
SAL20778,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,3,23,0,23,..,0,0,0,5,5,31,18,3,23,5,51
SAL20779,9,157,3,158,..,45,12,57,0,55,..,53,6,60,0,60,..,44,3,47,0,48,..,488,58,541,20,558,..,4512,448,4959,84,5044,..,82,14,93,664,757,21321,4596,460,5056,745,27122
SAL20780,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,26,0,0,0,5,21
SAL20781,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL20782,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,67,0,0,0,10,74
SAL20783,81,424,3,426,..,14,0,11,0,11,..,31,14,43,0,43,..,162,85,249,0,247,..,1598,594,2192,30,2226,..,4299,1259,5554,61,5623,..,127,65,188,728,923,3069,4423,1323,5749,794,9603
SAL20784,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,9,9,71,3,0,3,9,77
SAL20785,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,28
SAL20786,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,8,90,4,0,0,6,101
SAL20787,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,46,0,0,0,0,46
SAL20788,0,4,0,4,..,16,4,18,0,18,..,3,3,5,0,5,..,0,0,0,0,0,..,46,5,52,0,51,..,522,78,593,9,609,..,19,5,17,475,500,5527,537,77,617,490,6626
SAL20789,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,12,0,0,0,3,19
SAL20790,0,11,0,11,..,9,0,6,0,6,..,3,0,3,0,3,..,9,5,11,0,11,..,168,18,182,3,187,..,664,76,745,7,754,..,33,4,36,665,701,13834,694,85,779,676,15287
SAL20791,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,3,..,5,0,11,0,13,..,0,0,0,0,0,159,5,0,11,0,177
SAL20792,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,13,14,317,15,0,15,13,343
SAL20793,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,21,25,329,11,0,12,21,361
SAL20794,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,36,0,0,0,8,41
SAL20795,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,7,0,3,0,3,..,0,0,0,23,23,132,7,0,3,23,160
SAL20796,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,52,8,53,0,55,..,0,0,0,13,13,504,52,8,53,15,571
SAL20797,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,38,0,0,0,0,42
SAL20798,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,8,0,8,..,0,0,0,19,19,269,6,0,8,19,294
SAL20799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,8,0,8,..,0,0,0,10,14,176,10,0,11,10,203
SAL20800,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,112,0,0,0,8,119
SAL20801,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,38,0,0,0,0,41
SAL20802,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,25,3,30,0,28,..,148,22,162,6,170,..,11,0,11,192,204,4604,156,22,172,197,4976
SAL20803,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,47,0,0,0,0,47
SAL20804,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,48,50,397,10,0,10,48,455
SAL20805,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,81,4,0,4,0,90
SAL20806,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,18
SAL20807,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,7,7,75,4,0,4,7,83
SAL20808,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,50,0,0,0,7,52
SAL20809,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,22,0,22,0,22,..,0,0,0,35,32,630,24,0,24,32,688
SAL20810,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,31,0,0,0,0,36
SAL20811,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,15,0,0,0,0,15
SAL20812,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,11,11,238,3,0,3,11,259
SAL20813,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,13,0,18,0,18,..,0,0,0,58,59,828,17,0,18,58,899
SAL20814,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,67,0,0,0,3,70
SAL20815,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL20816,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,3,5,..,16,0,16,3,19,..,0,0,0,15,15,372,16,0,16,17,408
SAL20817,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,60,0,0,0,0,60
SAL20818,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,25,0,0,0,4,32
SAL20819,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL20820,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,86,3,0,3,5,91
SAL20821,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,23
SAL20822,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,4,0,4,..,4,0,3,0,3,..,32,4,39,0,39,..,9,0,14,41,58,1211,42,9,52,41,1306
SAL20823,0,0,0,0,..,3,3,5,0,5,..,0,0,3,0,3,..,0,9,9,0,9,..,52,48,98,5,101,..,154,64,218,5,222,..,12,3,13,284,300,5012,169,65,237,289,5538
SAL20824,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,13
SAL20825,0,28,0,28,..,3,0,3,0,3,..,4,0,4,0,4,..,16,6,26,0,26,..,33,0,38,0,43,..,701,56,760,10,772,..,9,0,3,108,115,3075,707,62,769,115,3960
SAL20826,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,71,0,0,0,9,82
SAL20827,0,0,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,5,0,5,..,15,3,21,0,19,..,53,11,67,6,69,..,6,0,6,176,182,1101,54,11,69,178,1352
SAL20828,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,28,17,43,5,47,..,154,29,186,3,187,..,9,6,11,129,137,1921,160,30,196,129,2246
SAL20829,4,9,0,9,..,9,0,9,0,9,..,5,0,7,0,7,..,6,0,6,0,6,..,37,7,47,5,51,..,305,40,346,10,352,..,16,0,16,105,129,3536,320,40,365,114,4012
SAL20830,0,3,0,3,..,4,0,10,0,10,..,6,0,6,0,6,..,23,0,28,0,28,..,54,0,55,0,55,..,647,32,683,0,689,..,13,0,14,258,279,3933,660,35,699,268,4896
SAL20831,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,3,7,201,8,0,8,3,210
SAL20832,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,57,0,0,0,7,66
SAL20833,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,31,0,29,0,29,..,4,0,4,62,71,806,31,0,34,62,906
SAL20834,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,40,0,0,0,0,47
SAL20835,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,13
SAL20836,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,4,0,4,..,20,0,20,0,20,..,133,11,138,0,138,..,11,0,12,119,135,2579,140,9,154,122,2855
SAL20837,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,105,0,0,0,3,110
SAL20838,0,11,0,11,..,0,3,6,0,6,..,0,0,0,0,0,..,16,9,27,0,27,..,79,12,90,0,93,..,592,80,674,13,686,..,54,3,57,840,900,13465,654,82,736,853,15056
SAL20839,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,11,0,11,..,0,0,0,21,23,544,12,0,10,21,577
SAL20840,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,38,39,403,3,0,3,38,442
SAL20841,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,13,13,206,4,0,4,13,222
SAL20842,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,14,14,102,3,0,3,14,113
SAL20843,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,12,0,15,0,15,..,105,10,119,0,119,..,4,0,3,59,63,1016,110,11,118,59,1194
SAL20844,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,40,4,37,0,38,..,3,0,3,68,70,820,42,4,43,70,937
SAL20845,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,98,0,0,0,10,103
SAL20846,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,7,0,7,..,0,0,0,4,4,47,5,3,7,4,60
SAL20847,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,18,20,85,5,0,5,18,109
SAL20848,0,5,0,5,..,0,0,4,0,4,..,18,0,19,0,19,..,15,0,16,0,16,..,108,13,117,4,119,..,595,65,661,4,665,..,12,0,16,172,181,5429,609,65,672,175,6276
SAL20849,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,31,31,173,0,0,0,31,206
SAL20850,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,29,5,31,0,36,..,0,0,0,69,69,840,29,5,31,66,944
SAL20851,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,35,35,192,5,0,5,35,232
SAL20852,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,9,..,0,0,4,16,21,355,9,5,9,16,382
SAL20853,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,37,3,0,3,0,39
SAL20854,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,51,0,0,0,10,57
SAL20855,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,8,10,103,0,0,0,8,118
SAL20856,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL20857,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,7,7,196,3,0,3,7,206
SAL20858,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,12,0,14,..,0,0,0,3,3,134,9,0,12,9,157
SAL20859,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,31,4,32,4,35,..,133,24,158,0,157,..,3,0,3,74,78,3022,134,24,159,78,3260
SAL20860,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,19,19,203,3,0,3,19,229
SAL20861,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,11,0,11,..,0,0,0,50,50,134,8,3,11,50,185
SAL20862,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,13,3,15,..,26,3,26,3,28,..,0,0,0,99,99,718,26,3,26,101,847
SAL20863,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,18,0,23,0,23,..,0,0,0,42,42,565,18,0,23,42,633
SAL20864,0,10,0,10,..,21,0,24,0,24,..,4,0,7,0,7,..,30,5,39,0,39,..,450,47,491,11,500,..,1911,217,2133,29,2157,..,35,4,43,324,361,8368,1957,222,2174,347,10887
SAL20865,0,24,0,26,..,15,0,15,0,15,..,37,5,37,0,40,..,25,3,26,0,26,..,186,27,209,5,220,..,1776,172,1954,33,1988,..,42,0,41,442,483,16368,1823,173,2001,479,18847
SAL20866,0,4,0,4,..,4,0,4,0,4,..,0,0,4,0,4,..,11,0,17,0,17,..,73,14,81,4,88,..,657,67,728,3,731,..,18,3,22,134,152,5946,675,65,742,140,6830
SAL20867,0,16,0,19,..,25,0,29,0,29,..,30,0,32,0,32,..,36,7,41,0,41,..,329,24,348,5,354,..,2042,157,2195,26,2217,..,41,3,46,849,893,12043,2074,164,2237,877,15153
SAL20868,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,75,9,81,0,81,..,274,38,305,0,305,..,16,0,16,186,197,5387,286,38,323,188,5890
SAL20869,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,29,0,0,0,11,37
SAL20870,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,13,13,364,3,0,3,13,376
SAL20871,38,448,5,446,..,45,8,49,0,52,..,250,73,319,0,319,..,306,113,422,3,417,..,2137,517,2656,24,2681,..,10517,1932,12443,93,12534,..,201,45,252,1016,1269,10652,10716,1978,12691,1113,24455
SAL20872,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,4,20,0,20,..,3,0,3,30,32,515,19,4,25,30,574
SAL20873,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,23
SAL20874,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL20875,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,0,0,0,7,7,131,12,0,12,7,155
SAL20876,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,29
SAL20877,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,19,0,20,0,20,..,0,0,0,70,73,657,17,0,17,70,746
SAL20878,49,532,8,546,..,30,7,36,0,36,..,233,63,301,0,303,..,508,214,719,10,726,..,1341,219,1559,36,1595,..,14212,2301,16517,173,16693,..,230,53,280,2067,2347,14444,14440,2359,16800,2245,33489
SAL20879,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,3,0,3,..,165,74,238,4,245,..,440,104,542,7,547,..,11,0,14,161,175,4293,449,107,557,168,5014
SAL20880,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,22,22,66,0,0,0,22,90
SAL20881,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,11,11,166,6,0,6,11,184
SAL20882,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL20883,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,18,12,219,5,0,5,18,238
