SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL21747,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21748,..,4,4,11,0,11,9,0,9,0,0,0,0,0,0,0,0,0,24,4,33
SAL21749,..,7,7,11,0,11,0,0,0,3,0,3,5,0,5,0,0,0,22,7,30
SAL21750,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12
SAL21751,..,9,9,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,8,20
SAL21752,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SAL21753,..,7,7,16,0,16,3,0,3,3,0,3,0,0,0,0,0,0,23,7,36
SAL21754,..,55,55,123,3,127,59,0,59,55,0,55,28,0,28,18,0,18,282,63,345
SAL21755,..,1549,1549,2507,127,2628,1412,25,1435,1488,12,1498,612,9,617,312,4,314,6325,1720,8040
SAL21756,..,1139,1139,1058,76,1136,420,12,430,363,12,373,143,3,143,71,0,71,2050,1245,3291
SAL21757,..,11,11,11,0,11,3,0,3,16,0,16,4,0,4,3,0,3,33,11,45
SAL21758,..,3,3,12,0,12,3,0,3,5,0,5,0,0,0,0,0,0,24,3,25
SAL21759,..,3,3,20,0,18,13,0,13,10,0,10,6,0,6,3,0,3,49,6,54
SAL21760,..,1069,1069,978,68,1043,511,7,522,613,3,619,203,0,202,43,0,43,2351,1145,3498
SAL21761,..,5,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,10,5,17
SAL21762,..,29,29,84,5,84,51,0,51,73,0,73,27,0,27,6,0,6,242,34,273
SAL21763,..,3300,3300,3672,156,3829,1325,26,1348,1366,8,1371,466,7,473,156,0,156,6986,3491,10476
SAL21764,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21765,..,13,13,13,0,13,4,0,4,9,0,9,0,0,0,0,0,0,34,13,43
SAL21766,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21767,..,214,214,224,8,230,68,0,71,34,0,34,38,0,38,18,0,18,385,222,609
SAL21768,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21769,..,2194,2194,1819,149,1973,697,19,725,526,4,531,245,7,245,143,4,154,3435,2379,5816
SAL21770,..,8,8,17,0,17,12,0,12,10,0,10,3,0,3,0,0,0,40,8,46
SAL21771,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11
SAL21772,..,167,167,139,10,148,29,4,37,32,0,32,15,0,15,6,0,6,219,179,403
SAL21773,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SAL21774,..,14,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20
SAL21775,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14
SAL21776,..,5,5,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,5,22
SAL21777,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21778,..,20,20,7,4,7,6,0,3,3,0,4,0,0,0,0,6,6,18,31,41
SAL21779,..,4,4,16,0,16,11,0,11,8,0,8,6,0,6,0,0,0,49,4,49
SAL21780,..,6,6,9,0,9,3,0,3,3,0,3,3,0,3,0,0,0,16,8,21
SAL21781,..,12,12,36,0,37,4,0,4,3,0,3,0,0,0,0,0,0,37,13,57
SAL21782,..,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL21783,..,393,393,398,33,429,166,13,181,209,6,224,93,4,93,32,0,36,900,451,1353
SAL21784,..,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8
SAL21785,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL21786,..,26,26,47,0,51,24,0,20,21,0,21,10,0,10,20,0,20,116,31,149
SAL21787,..,99,99,172,5,183,60,0,60,70,0,72,30,0,30,14,0,14,352,113,459
SAL21788,..,19,19,21,0,21,0,0,3,7,0,7,0,0,0,3,0,3,32,22,51
SAL21789,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21790,..,339,339,628,46,675,384,33,414,434,22,461,163,0,165,56,0,56,1668,445,2114
SAL21791,..,10,10,17,0,17,0,0,0,10,0,10,4,0,4,0,0,0,36,10,44
SAL21792,..,60,60,88,4,93,36,0,38,46,0,46,13,0,13,8,0,8,187,71,256
SAL21793,..,1058,1058,2039,56,2096,969,4,965,1357,8,1368,597,0,597,185,0,185,5152,1124,6271
SAL21794,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9
SAL21795,..,612,612,1024,49,1072,576,9,587,688,3,688,292,0,292,125,0,125,2706,677,3378
SAL21796,..,5,5,17,0,21,6,0,6,3,0,3,3,0,3,0,0,0,25,4,35
SAL21797,..,16,16,12,0,12,4,0,4,0,0,0,0,0,0,4,0,4,18,16,35
SAL21798,..,163,163,345,9,354,159,5,162,190,5,195,74,3,82,31,5,34,799,195,993
SAL21799,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9
SAL21800,..,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
SAL21801,..,89,89,211,8,220,64,0,69,96,0,96,33,0,33,11,0,11,417,93,515
SAL21802,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL21803,..,1457,1457,2432,54,2483,976,9,986,1366,4,1372,587,0,589,134,0,134,5494,1527,7022
SAL21804,..,6,6,10,0,10,0,0,0,8,0,8,3,0,3,6,0,6,22,6,31
SAL21805,..,13,13,26,0,26,12,0,18,13,0,13,9,0,9,3,0,3,70,14,86
SAL21806,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21807,..,303,303,273,46,319,131,22,153,91,4,92,42,3,45,16,0,16,549,376,927
SAL21808,..,4,4,5,0,5,3,0,3,5,0,5,0,0,0,0,0,0,12,4,19
SAL21809,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
SAL21810,..,24,24,41,0,38,22,0,20,12,0,12,7,0,7,3,0,3,83,29,107
SAL21811,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21812,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21813,..,24,24,45,0,45,20,0,20,21,0,21,8,0,8,4,0,4,93,27,122
SAL21814,..,10,10,14,3,17,5,0,5,5,0,5,0,0,0,0,0,0,27,19,43
SAL21815,..,4,4,15,8,14,11,0,11,6,0,6,4,0,4,0,0,0,34,6,43
SAL21816,..,2395,2395,3588,199,3791,2270,133,2395,2677,91,2769,804,34,834,279,20,294,9613,2869,12481
SAL21817,..,7,7,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,19,7,29
SAL21818,..,6,6,6,0,6,5,0,5,9,0,9,0,0,0,0,0,0,23,6,36
SAL21819,..,7,7,11,0,11,8,0,8,3,0,3,6,0,6,0,0,0,26,9,32
SAL21820,..,39,39,67,0,70,24,3,23,18,0,18,13,0,13,3,0,3,123,41,165
SAL21821,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9
SAL21822,..,39,39,58,0,64,14,0,14,21,0,21,16,0,16,5,0,5,110,37,150
SAL21823,..,6,6,24,0,28,8,0,8,8,0,8,3,0,3,5,0,5,53,6,54
SAL21824,..,29,29,57,5,59,27,0,27,28,0,28,7,0,7,3,0,3,124,27,158
SAL21825,..,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14
SAL21826,..,21,21,31,0,34,15,0,15,5,0,5,5,0,5,0,0,0,59,24,76
SAL21827,..,1207,1207,2022,131,2159,1304,53,1352,1389,30,1421,496,12,509,200,4,204,5412,1441,6856
SAL21828,..,8,8,21,0,21,6,0,6,4,0,4,0,0,0,0,0,0,33,8,40
SAL21829,..,9,9,16,0,22,11,0,11,0,0,0,8,0,8,0,0,0,34,13,50
SAL21830,..,13,13,22,0,29,3,0,3,0,0,0,4,0,4,0,0,0,45,14,55
SAL21831,..,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,13,0,13
SAL21832,..,133,133,127,10,140,43,0,43,31,0,31,18,0,18,9,0,9,231,141,378
SAL21833,..,35,35,23,0,24,4,0,4,0,0,0,0,0,0,0,0,0,36,37,69
SAL21834,..,9,9,25,0,26,9,0,9,13,0,13,4,0,4,0,0,0,54,15,66
SAL21835,..,5,5,12,0,19,3,0,3,10,0,10,3,0,3,4,0,4,29,3,41
SAL21836,..,6,6,11,0,11,3,0,3,3,0,3,0,0,0,0,0,0,18,6,22
SAL21837,..,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,6
SAL21838,..,3,3,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,10,3,9
SAL21839,..,6,6,9,0,9,3,0,3,4,0,4,4,0,4,0,0,0,17,6,23
SAL21840,..,25,25,35,0,40,14,0,14,3,0,3,6,0,6,0,0,0,63,25,86
SAL21841,..,3,3,8,0,8,3,0,3,3,0,3,0,0,0,0,0,0,13,3,16
SAL21842,..,11,11,15,0,15,3,0,3,7,0,7,4,0,4,3,0,3,34,11,44
SAL21843,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21844,..,7,7,17,0,15,4,0,12,0,0,0,7,0,7,0,0,0,30,13,38
SAL21845,..,48,48,41,0,44,11,0,11,16,0,16,3,0,3,0,0,0,73,52,118
SAL21846,..,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
SAL21847,..,16,16,26,4,33,3,0,3,4,0,4,0,0,0,0,0,0,37,17,51
SAL21848,..,5,5,17,0,17,0,0,0,4,0,4,3,0,3,0,0,0,26,5,30
SAL21849,..,1267,1267,1187,97,1285,583,34,615,657,19,671,188,5,192,48,0,52,2662,1422,4080
SAL21850,..,146,146,121,9,127,42,0,42,38,0,38,20,0,20,13,0,13,234,160,389
SAL21851,..,20,20,34,0,31,7,0,7,4,0,4,0,0,0,4,0,4,45,26,76
SAL21852,..,13,13,26,4,28,6,0,9,4,0,4,3,0,3,3,0,3,48,20,62
SAL21853,..,7,7,6,0,9,7,0,7,0,0,0,0,0,0,0,0,0,18,7,26
SAL21854,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,3
SAL21855,..,7,7,17,0,17,7,0,7,6,0,6,3,0,3,3,0,3,29,7,41
SAL21856,..,7,7,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,20,7,25
SAL21857,..,44,44,76,3,77,28,0,28,25,0,25,9,0,9,8,0,8,144,48,194
SAL21858,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SAL21859,..,22,22,53,0,46,27,0,27,25,0,25,10,0,10,0,0,0,113,21,131
SAL21860,..,24,24,25,4,29,13,0,13,11,0,11,0,0,0,0,0,0,49,22,70
SAL21861,..,6,6,15,0,15,3,0,3,4,0,4,0,0,0,0,0,0,18,6,27
SAL21862,..,8,8,16,0,16,6,0,6,10,0,10,5,0,5,0,0,0,36,9,46
SAL21863,..,433,433,526,24,548,155,7,155,133,0,133,76,0,76,22,0,22,903,459,1362
SAL21864,..,3,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8
SAL21865,..,13,13,39,0,43,10,0,10,13,0,13,3,0,3,0,0,0,63,15,80
SAL21866,..,3,3,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6
SAL21867,..,341,341,340,22,365,101,6,109,74,0,74,45,0,45,16,0,16,578,366,945
SAL21868,..,3,3,4,0,4,0,0,0,6,0,6,3,0,3,3,0,3,18,3,20
SAL21869,..,3,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15
SAL21870,..,17,17,42,0,42,14,0,18,11,0,11,7,0,7,0,0,0,76,20,93
SAL21871,..,12,12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,12,20
SAL21872,..,5,5,6,0,6,0,0,0,0,0,0,4,0,4,3,0,3,11,5,17
SAL21873,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6
SAL21874,..,23,23,20,0,27,3,0,3,8,0,8,6,0,6,0,0,0,41,28,66
SAL21875,..,13,13,42,4,51,20,0,20,27,0,27,9,0,9,11,0,11,110,22,132
SAL21876,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21877,..,31,31,68,8,74,24,0,23,35,0,35,18,0,18,6,0,6,152,37,191
SAL21878,..,75,75,114,10,118,57,0,59,57,0,57,32,0,32,16,0,16,268,82,352
SAL21879,..,37,37,79,0,80,35,0,35,50,0,50,20,0,20,15,0,15,198,37,233
SAL21880,..,24,24,27,0,33,10,0,10,8,0,8,0,0,0,0,0,0,55,24,84
SAL21881,..,3,3,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,14,3,18
SAL21882,..,10,10,10,0,9,3,0,3,4,0,4,0,0,0,0,0,0,21,10,30
SAL21883,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,6,0,7
SAL21884,..,6,6,16,0,16,7,0,7,4,0,4,5,0,5,0,0,0,26,6,28
SAL21885,..,3,3,13,0,18,3,0,3,4,0,4,4,0,4,0,0,0,32,9,38
SAL21886,..,16,16,13,0,13,3,0,3,7,0,7,0,0,0,0,0,0,29,16,43
SAL21887,..,3,3,12,0,12,0,0,0,6,0,6,4,0,4,0,0,0,25,3,34
SAL21888,..,12,12,6,0,8,3,0,3,3,0,3,5,0,5,0,0,0,14,13,24
SAL21889,..,30,30,39,0,39,5,0,5,17,0,17,5,0,5,8,0,8,71,29,98
SAL21890,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15
SAL21891,..,4,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,4,14
SAL21892,..,37,37,62,0,65,22,0,22,29,0,29,20,0,20,5,0,5,134,35,170
SAL21893,..,1767,1767,2523,178,2699,1765,35,1802,1705,16,1723,741,9,751,453,0,454,7194,1999,9186
SAL21894,..,15,15,38,0,38,22,0,22,35,0,35,9,0,9,12,0,12,112,15,133
SAL21895,..,175,175,633,24,654,378,0,378,525,0,525,292,4,292,204,0,204,2025,202,2224
SAL21896,..,871,871,1943,90,2029,1689,16,1706,2175,13,2186,1045,0,1051,897,0,897,7745,995,8738
SAL21897,..,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6
SAL21898,..,293,293,253,23,276,78,3,82,84,0,84,49,0,49,25,0,25,490,318,812
SAL21899,..,82,82,88,3,90,17,0,25,17,0,17,11,0,13,5,0,5,140,89,225
SAL21900,..,11,11,14,0,19,0,0,0,6,0,6,4,0,4,0,0,0,25,11,37
SAL21901,..,4,4,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,9,4,13
SAL21902,..,14,14,16,3,18,5,0,5,4,0,4,4,0,4,0,0,0,27,16,43
SAL21903,..,11,11,39,0,38,11,0,11,19,0,19,11,0,11,0,0,0,76,16,89
SAL21904,..,12,12,12,0,13,3,0,3,4,0,4,0,0,0,0,0,0,22,13,37
SAL21905,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21906,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL21907,..,14,14,41,0,44,7,0,7,5,0,5,3,0,3,4,0,4,65,17,74
SAL21908,..,18,18,24,0,22,3,0,3,9,0,9,3,0,3,0,0,0,46,17,69
SAL21909,..,17,17,25,0,25,13,0,13,3,0,3,0,0,0,0,0,0,40,17,59
SAL21910,..,3,3,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,11,3,16
SAL21911,..,135,135,211,11,223,82,0,82,77,0,77,36,0,36,16,0,16,426,143,565
SAL21912,..,19,19,51,7,58,16,0,16,9,0,9,10,0,10,3,0,3,91,18,115
SAL21913,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21914,..,28,28,37,0,34,5,0,5,3,0,3,0,0,0,0,0,0,44,34,76
SAL21915,..,12,12,36,0,38,10,0,10,16,0,16,9,0,9,3,0,3,67,16,83
SAL21916,..,3,3,6,0,6,5,0,5,0,0,0,4,0,4,0,0,0,11,3,11
SAL21917,..,65,65,123,3,129,49,0,50,73,0,73,32,0,32,5,0,5,278,68,349
SAL21918,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21919,..,10,10,4,0,6,8,0,8,4,0,4,3,0,3,4,0,4,23,16,39
SAL21920,..,8,8,7,0,7,0,0,0,4,0,4,0,0,0,4,0,4,13,8,15
SAL21921,..,134,134,235,6,242,129,0,129,195,0,195,72,0,72,25,0,25,655,142,803
SAL21922,..,942,942,884,59,940,401,3,406,306,5,310,128,0,129,46,0,46,1769,1002,2775
SAL21923,..,30,30,27,0,33,5,0,5,11,0,11,0,0,0,0,0,0,46,37,79
SAL21924,..,6,6,18,0,20,6,0,6,4,0,4,0,0,0,0,0,0,23,11,30
SAL21925,..,832,832,633,76,715,238,24,259,188,8,195,71,0,72,28,0,23,1157,946,2098
SAL21926,..,12,12,9,0,9,5,0,5,4,0,4,0,0,0,0,0,0,14,12,27
SAL21927,..,47,47,74,3,77,23,0,25,40,0,40,8,0,8,7,0,7,146,52,202
SAL21928,..,57,57,93,6,94,26,0,26,16,0,16,11,0,11,0,0,0,152,65,215
SAL21929,..,215,215,219,23,238,99,0,97,87,3,87,51,0,51,10,0,10,459,240,699
SAL21930,..,77,77,189,13,200,38,0,42,36,0,36,6,0,6,7,0,7,282,82,366
SAL21931,..,10,10,18,0,22,5,0,5,7,0,7,3,0,3,5,0,5,35,13,53
SAL21932,..,22,22,35,3,36,11,0,11,12,0,12,6,0,6,0,0,0,60,22,86
SAL21933,..,38,38,65,0,69,7,0,10,21,0,21,13,0,13,0,0,0,113,39,153
SAL21934,..,1068,1068,1456,106,1559,850,28,888,1055,12,1073,308,0,305,76,0,73,3739,1221,4960
SAL21935,..,31,31,53,3,53,21,3,22,22,0,28,11,0,11,8,0,8,117,41,151
SAL21936,..,130,130,109,9,109,48,0,48,50,0,50,15,0,15,3,0,3,219,137,359
SAL21937,..,17,17,28,0,28,6,0,5,13,0,13,4,0,4,5,0,5,52,13,69
SAL21938,..,1144,1144,1215,71,1286,558,35,597,626,26,649,260,8,268,69,0,76,2731,1283,4015
SAL21939,..,299,299,336,29,363,114,4,116,106,0,106,45,0,49,18,0,19,617,337,951
SAL21940,..,105,105,161,11,169,96,0,93,125,0,125,58,0,58,22,0,22,460,110,573
SAL21941,..,114,114,183,8,194,68,0,68,69,0,68,35,0,35,15,0,15,367,124,494
SAL21942,..,539,539,623,38,662,385,11,399,430,4,435,137,0,143,32,0,30,1610,590,2204
SAL21943,..,28,28,35,0,35,16,0,16,18,0,18,15,0,15,6,0,6,93,28,127
SAL21944,..,14,14,48,0,48,22,0,22,14,0,14,11,0,11,4,0,4,103,14,115
SAL21945,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21946,..,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL21947,..,7,7,26,3,27,9,0,9,12,0,12,4,0,4,6,0,6,53,10,59
SAL21948,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SAL21949,..,4,4,10,0,10,0,0,0,3,0,3,0,0,0,0,0,0,17,4,21
SAL21950,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL21951,..,12,12,12,3,11,6,0,6,0,0,0,3,0,3,3,0,3,17,13,32
SAL21952,..,2919,2919,2750,335,3089,1918,131,2048,1512,77,1587,759,30,788,620,15,638,7557,3516,11073
SAL21953,..,570,570,776,55,825,466,10,479,413,13,425,208,0,210,99,3,106,1963,647,2616
SAL21954,..,30,30,31,0,30,4,0,4,0,0,0,3,0,3,0,0,0,38,33,68
SAL21955,..,31,31,53,0,52,17,0,17,14,0,14,6,0,6,4,0,4,90,37,126
SAL21956,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL21957,..,8,8,14,0,17,3,0,3,5,0,5,0,0,0,0,0,0,20,11,34
SAL21958,..,6,6,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,6,13
SAL21959,..,7,7,18,0,18,7,0,7,4,0,4,0,0,0,0,0,0,30,7,37
SAL21960,..,1408,1408,932,137,1070,532,37,565,297,15,310,108,5,113,94,0,96,1964,1598,3561
SAL21961,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,9
SAL21962,..,12,12,11,0,11,3,0,3,9,0,9,11,0,11,0,0,0,33,12,46
SAL21963,..,604,604,477,68,542,225,16,237,165,3,177,74,3,71,38,0,39,980,690,1671
SAL21964,..,8,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,8,26
SAL21965,..,376,376,309,39,351,172,7,183,138,7,152,64,0,64,19,0,19,708,428,1144
SAL21966,..,2600,2600,1813,499,2310,626,189,817,463,79,548,128,22,147,70,3,77,3094,3395,6486
SAL21967,..,73,73,51,7,58,6,3,12,13,0,13,8,0,8,0,0,0,78,80,157
SAL21968,..,31,31,44,4,46,14,0,14,11,0,11,3,0,3,7,0,7,79,32,112
SAL21969,..,112,112,270,11,285,202,7,209,248,4,249,95,0,95,26,0,26,842,134,973
SAL21970,..,344,344,480,38,512,221,7,229,153,0,153,90,0,90,27,0,28,967,386,1358
SAL21971,..,3103,3103,2858,441,3297,1385,324,1704,1490,127,1619,386,28,414,96,7,101,6207,4034,10237
SAL21972,..,11,11,29,0,29,9,0,9,5,0,5,8,0,8,3,0,3,58,11,65
SAL21973,..,3,3,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,13,3,12
SAL21974,..,305,305,298,74,372,140,25,171,98,13,114,45,9,51,20,0,23,603,421,1021
SAL21975,..,24,24,22,8,26,18,4,21,3,0,4,0,0,0,0,0,0,46,29,76
SAL21976,..,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9
SAL21977,..,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8
SAL21978,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,3,9
SAL21979,..,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,6,9
SAL21980,..,14,14,17,0,17,0,0,0,3,0,3,0,0,0,0,0,0,32,14,41
SAL21981,..,23,23,24,0,24,15,0,15,15,0,15,6,0,6,3,0,3,61,22,79
SAL21982,..,4,4,5,0,5,6,0,6,0,0,0,5,0,5,0,0,0,12,4,15
SAL21983,..,12,12,14,0,14,3,0,3,3,0,3,3,0,3,0,0,0,28,12,35
SAL21984,..,623,623,668,31,701,216,4,220,182,0,185,83,5,83,38,0,41,1188,664,1853
SAL21985,..,1206,1206,1251,119,1365,761,34,802,796,15,808,298,12,305,82,7,93,3187,1394,4579
SAL21986,..,24,24,57,0,61,16,0,16,11,0,11,10,0,10,0,0,0,97,26,127
SAL21987,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21988,..,3,3,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,5,3,10
SAL21989,..,0,0,7,0,7,5,0,5,0,0,0,0,0,0,0,0,0,13,4,17
SAL21990,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21991,..,4,4,21,0,20,9,0,9,15,0,15,4,0,4,3,0,3,43,9,47
SAL21992,..,76,76,94,6,102,23,0,28,20,0,19,4,0,4,0,0,0,142,83,222
SAL21993,..,80,80,73,10,81,20,3,28,25,0,25,15,0,15,11,0,11,145,98,240
SAL21994,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SAL21995,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21996,..,75,75,178,4,185,81,0,85,87,0,87,44,0,44,33,0,33,426,87,510
SAL21997,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL21998,..,624,624,774,80,852,448,23,473,438,9,446,128,5,136,42,0,39,1824,745,2572
SAL21999,..,13,13,32,0,33,17,0,18,38,0,38,13,0,13,9,0,9,108,18,124
SAL22000,..,880,880,963,109,1076,508,40,542,491,24,516,189,3,193,48,0,57,2209,1056,3259
SAL22001,..,503,503,714,88,806,469,77,549,421,32,453,107,12,115,44,7,50,1750,721,2469
SAL22002,..,737,737,1039,81,1122,712,15,733,684,20,709,193,6,191,74,3,82,2707,870,3579
SAL22003,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL22004,..,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAL22005,..,1519,1519,2372,106,2482,854,21,872,1171,17,1187,413,0,413,100,0,100,4905,1666,6567
SAL22006,..,972,972,1645,101,1748,1280,21,1311,1354,5,1360,486,0,486,266,0,266,5033,1107,6144
SAL22007,..,106,106,163,5,172,66,0,68,70,0,70,27,0,27,12,0,12,340,110,454
SAL22008,..,4,4,7,0,7,0,0,0,4,0,4,5,0,5,0,0,0,9,4,15
SAL22009,..,148,148,225,8,238,86,0,86,117,0,119,38,0,38,16,0,16,480,165,644
SAL22010,..,3,3,16,0,16,0,0,0,10,0,5,0,0,0,3,0,3,25,7,31
SAL22011,..,60,60,66,3,71,16,0,16,12,0,12,3,0,3,0,0,0,97,62,160
SAL22012,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SAL22013,..,17,17,9,0,9,3,0,3,7,0,7,4,0,4,0,0,0,26,17,37
SAL22014,..,393,393,322,26,347,90,0,90,73,0,74,39,0,39,23,0,23,545,417,964
SAL22015,..,7,7,17,0,15,0,0,0,5,0,5,4,0,4,0,0,0,30,8,43
SAL22016,..,953,953,848,104,953,517,22,534,570,15,584,203,12,212,32,0,31,2167,1106,3269
SAL22017,..,39,39,51,5,58,28,0,30,18,0,18,8,0,8,8,0,8,113,51,156
SAL22018,..,10,10,37,0,37,9,0,9,17,0,17,13,0,13,0,0,0,76,10,85
SAL22019,..,18,18,37,0,36,11,0,11,12,0,12,14,0,14,4,0,4,71,15,88
SAL22020,..,181,181,181,10,190,46,0,45,29,0,29,26,0,26,5,0,5,290,196,484
SAL22021,..,22,22,34,0,34,7,0,7,5,0,5,3,0,3,0,0,0,56,22,82
SAL22022,..,46,46,107,3,110,28,0,28,38,0,42,23,0,23,6,0,6,202,44,246
SAL22023,..,8,8,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,8,13
SAL22024,..,6,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11
SAL22025,..,6,6,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,11,6,13
