SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL20200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,7,5,14,17,19,14,3,0,74
SAL20201,14,33,65,49,49,29,6,3,0,243,10,28,63,49,48,31,14,0,0,249,385,819,2155,1572,1308,973,264,26,0,7503
SAL20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,20
SAL20203,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,7,11,31,17,24,45,20,0,4,158
SAL20204,6,18,21,21,32,28,13,0,0,152,12,15,43,29,41,35,21,13,0,211,259,353,826,734,875,967,349,56,7,4437
SAL20205,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,9,8,13,21,22,9,0,73
SAL20206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,12,0,3,0,36
SAL20207,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,18,26,33,27,10,5,0,128
SAL20208,3,4,19,11,16,13,6,4,0,83,3,9,17,23,19,15,4,6,0,85,152,309,678,441,595,497,163,22,0,2859
SAL20209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,6,9,16,8,0,0,48
SAL20210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,7,8,11,5,3,0,44
SAL20211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,10,4,3,0,0,33
SAL20212,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,19,10,11,13,3,0,0,66
SAL20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,0,15
SAL20214,9,24,55,62,71,44,14,0,0,278,14,35,77,91,88,34,7,3,0,348,454,814,1884,2242,2279,1500,381,42,0,9601
SAL20215,11,36,76,116,142,99,20,4,0,503,24,37,118,190,144,79,13,7,0,615,777,1177,2574,3977,3972,2344,590,60,5,15473
SAL20216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,0,4
SAL20217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,15,28,28,0,4,0,94
SAL20218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,13,0,0,0,24
SAL20219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,15,15,15,19,4,0,0,74
SAL20220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,15
SAL20221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,13,12,16,22,3,0,0,74
SAL20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,6,0,0,20
SAL20223,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,8,11,23,23,11,6,0,87
SAL20224,30,94,148,214,204,145,42,5,0,885,40,86,203,316,255,193,41,4,0,1141,1574,2303,4318,6311,6134,3771,846,87,7,25356
SAL20225,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,7,14,0,0,47
SAL20226,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,5,9,0,8,9,4,14,5,0,0,41
SAL20227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,9,16,6,0,3,49
SAL20228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL20229,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,6,30,42,57,81,20,4,0,252
SAL20230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,7,0,0,0,29
SAL20231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,21,25,37,9,6,0,126
SAL20232,0,0,0,4,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,13,12,10,24,43,28,42,13,0,0,163
SAL20233,5,3,26,22,20,4,0,0,0,85,4,17,31,37,27,12,4,0,0,136,103,171,721,649,410,223,66,3,3,2350
SAL20234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20235,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,6,4,9,25,32,30,22,0,0,0,130
SAL20236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11
SAL20237,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,14,0,0,0,25
SAL20238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,6,4,0,0,31
SAL20239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL20241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,25
SAL20242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,7,15,23,10,6,0,0,69
SAL20243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
SAL20244,0,0,0,0,0,4,5,0,0,16,0,0,0,3,4,0,7,0,0,15,4,17,63,49,64,63,42,5,0,310
SAL20245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL20246,0,6,11,0,0,3,0,0,0,18,0,0,0,6,6,6,0,0,0,22,20,18,61,67,82,64,20,3,0,344
SAL20247,0,0,5,0,3,3,0,0,0,15,0,0,0,3,4,7,3,6,0,15,23,23,91,102,97,86,37,13,0,475
SAL20248,7,15,12,15,21,13,4,4,0,94,4,4,16,10,17,23,4,0,0,80,129,159,348,367,493,415,109,19,0,2031
SAL20249,0,0,10,3,9,5,4,0,0,39,0,4,4,4,12,0,0,0,0,27,52,65,231,259,193,175,50,3,0,1022
SAL20250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,12,8,20,33,7,0,0,97
SAL20251,0,11,14,15,28,16,5,3,0,92,4,7,22,34,57,35,21,7,0,188,198,240,339,530,838,715,289,41,5,3194
SAL20252,9,23,40,59,56,41,14,4,0,245,7,33,50,48,70,34,10,0,0,265,392,739,1448,1643,1712,1233,316,43,3,7528
SAL20253,5,9,24,33,50,26,3,0,0,144,4,9,47,34,45,29,5,0,0,165,174,338,680,995,888,550,116,16,0,3768
SAL20254,8,15,24,31,38,32,13,3,0,164,0,17,51,56,47,29,13,4,3,214,296,456,885,1191,1300,814,215,35,3,5197
SAL20255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,5,0,0,0,15
SAL20256,0,0,4,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,11,7,19,44,73,35,4,0,0,190
SAL20257,0,0,3,4,0,8,0,0,0,25,6,7,4,5,14,17,6,0,0,58,43,70,119,159,248,285,147,25,0,1092
SAL20258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,5,3,8,3,0,0,25
SAL20259,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,0,19,26,30,25,17,0,0,116
SAL20260,0,6,7,11,4,12,0,0,0,36,0,0,5,3,4,6,0,0,0,27,37,48,156,111,153,123,20,6,0,661
SAL20261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,10,3,3,0,45
SAL20262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,3,0,3,0,0,17
SAL20263,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,4,4,5,9,19,7,5,0,56
SAL20264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,10,4,3,0,40
SAL20265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4
SAL20266,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,11,14,3,0,40
SAL20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,6,0,0,31
SAL20268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8
SAL20269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL20270,0,0,3,0,0,4,0,0,0,10,0,0,0,3,4,0,0,0,0,6,8,10,29,17,37,21,10,0,0,134
SAL20271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,5,13,31,25,9,3,0,95
SAL20273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL20274,0,0,0,7,7,5,0,0,0,26,4,0,0,9,6,5,0,0,0,17,21,11,42,61,68,74,15,3,0,292
SAL20275,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,3,0,0,17
SAL20276,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,15,9,9,17,3,7,0,62
SAL20277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,5,0,0,17
SAL20278,3,5,19,24,29,20,10,4,0,107,7,11,26,47,29,31,11,3,0,156,120,211,782,910,768,553,160,16,0,3519
SAL20279,0,0,0,0,4,4,0,0,0,7,5,0,0,0,3,0,0,0,0,13,79,126,65,51,28,46,33,8,0,442
SAL20280,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,4,0,0,5,4,15,32,18,33,43,18,5,0,167
SAL20281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,4,0,0,27
SAL20282,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,14,4,13,53,34,12,31,3,0,0,161
SAL20283,0,0,3,4,4,5,0,0,0,15,0,0,6,0,3,0,6,0,0,14,23,13,62,32,77,82,41,5,0,335
SAL20284,3,3,5,0,4,3,0,0,0,23,0,7,10,3,0,0,0,0,0,26,22,85,205,97,75,58,4,0,0,541
SAL20285,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,13,9,19,26,9,0,0,87
SAL20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL20288,0,0,0,0,0,3,0,0,0,11,0,4,6,5,0,5,3,0,0,27,21,24,81,69,86,110,29,4,0,430
SAL20289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,15,12,17,17,0,0,67
SAL20290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL20291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,4,0,0,26
SAL20292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,10
SAL20293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SAL20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,13,16,15,19,8,0,0,81
SAL20295,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,11,11,15,14,4,0,0,64
SAL20296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,13
SAL20297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,6,3,0,0,32
SAL20298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,12,20,24,4,0,0,77
SAL20299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,5,10,3,7,0,35
SAL20300,0,0,0,0,0,0,5,0,0,9,0,3,5,5,0,3,0,5,0,14,21,17,43,63,64,89,38,4,0,335
SAL20301,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,8,11,9,11,3,0,0,52
SAL20302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,4,7,10,14,9,0,0,0,49
SAL20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,0,0,17
SAL20304,6,44,142,108,96,71,9,6,0,489,6,35,147,149,137,100,27,3,0,611,430,950,3038,2911,2307,1722,476,43,4,11876
SAL20305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,5,0,0,0,25
SAL20306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,5,16,4,0,0,50
SAL20307,8,13,46,43,30,18,7,0,0,163,0,7,46,45,27,27,11,0,0,173,186,289,1074,1024,692,425,91,3,0,3780
SAL20308,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,3,0,10,10,14,16,7,0,0,64
SAL20309,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,17,11,8,0,0,72
SAL20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,7,3,8,3,6,0,0,27
SAL20311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,22
SAL20312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,6,9,21,11,0,0,64
SAL20313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,7,0,0,0,0,17
SAL20314,3,35,88,38,36,24,6,0,0,239,8,65,151,82,49,36,7,0,0,409,176,1063,2572,1313,999,620,171,28,0,6933
SAL20315,0,13,54,36,49,24,4,0,0,185,10,38,92,72,49,25,11,4,0,294,271,577,1534,1371,1329,851,215,21,0,6171
SAL20316,0,9,26,23,34,36,12,7,0,145,4,19,40,39,27,28,9,0,0,168,206,459,870,941,993,664,158,20,3,4328
SAL20317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
SAL20318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SAL20319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,3,9,0,0,0,24
SAL20320,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,22
SAL20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,16,13,10,8,4,0,61
SAL20322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,21,21,41,32,15,0,0,159
SAL20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,8
SAL20324,0,12,63,38,35,20,9,0,0,178,11,31,120,68,53,30,4,0,0,314,135,434,1611,967,681,410,104,5,0,4341
SAL20325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,16
SAL20326,0,0,8,9,5,5,0,0,0,20,0,0,9,9,4,0,0,0,0,23,12,61,131,99,72,70,14,0,0,450
SAL20327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,13,17,11,14,11,0,0,74
SAL20328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL20329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,7,6,0,0,26
SAL20330,6,0,3,5,4,4,0,0,0,20,3,6,3,6,8,0,0,0,0,21,29,38,92,91,107,115,30,3,0,518
SAL20331,0,5,8,16,11,10,7,0,0,49,4,0,4,12,14,10,5,0,0,48,72,99,312,412,387,270,87,11,0,1647
SAL20332,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,5,17,18,11,6,5,0,66
SAL20333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,9,20,9,4,6,0,70
SAL20334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,9,0,15,0,3,0,36
SAL20335,0,0,4,0,0,3,0,0,0,10,0,0,0,4,4,0,0,0,0,9,6,3,37,24,17,40,13,6,0,147
SAL20336,0,3,3,9,12,8,0,3,0,33,0,0,9,10,5,3,3,0,0,39,69,80,182,256,285,257,79,17,0,1221
SAL20337,11,34,45,31,70,49,37,8,0,272,15,42,89,85,130,96,53,16,6,525,490,905,1535,1987,2797,2272,992,227,22,11235
SAL20338,6,18,29,35,66,35,22,7,0,214,7,19,46,68,89,59,37,10,4,347,469,628,921,1573,2200,1515,550,88,7,7960
SAL20339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,5,3,10,15,22,11,13,4,83
SAL20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL20341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,11,10,0,0,0,38
SAL20342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,11,11,4,0,0,48
SAL20343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5
SAL20344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,7,0,0,0,20
SAL20345,4,10,21,21,12,7,0,0,0,83,4,13,27,16,31,28,4,0,0,118,131,170,492,434,451,377,92,9,0,2155
SAL20346,0,19,35,36,25,11,6,0,0,138,12,38,106,63,48,30,0,0,0,301,129,526,1363,809,529,397,80,4,0,3841
SAL20347,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,10,7,11,10,8,0,0,43
SAL20348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,11
SAL20349,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,27
SAL20350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,7,0,0,0,18
SAL20351,16,17,48,33,32,12,3,0,0,167,9,23,71,82,46,13,4,4,0,253,239,449,1085,1230,813,513,109,4,0,4442
SAL20352,0,3,13,9,4,6,0,0,0,35,0,3,19,12,8,3,0,0,0,53,18,90,479,229,175,109,21,0,0,1118
SAL20353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20354,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,11,6,7,16,13,16,18,4,4,0,86
SAL20355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,9,0,0,0,27
SAL20356,0,9,22,16,14,6,8,0,0,69,6,3,14,11,9,16,4,0,0,64,110,182,603,563,408,350,83,4,0,2301
SAL20357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,18,16,8,0,0,57
SAL20358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,8,12,7,4,0,0,43
SAL20359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,14,7,18,5,0,5,66
SAL20360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20361,5,54,165,116,73,56,7,0,0,475,3,52,247,121,78,40,12,0,0,555,261,1714,6184,3828,2223,1337,289,27,3,15860
SAL20362,3,24,106,70,34,18,13,0,0,266,5,29,156,82,36,16,3,0,0,330,137,788,3838,2278,1143,604,155,18,0,8953
SAL20363,6,22,121,57,36,26,11,0,0,277,5,31,119,64,46,36,12,4,0,320,205,930,3129,2076,1405,863,228,28,0,8863
SAL20364,0,0,3,0,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,14,16,25,78,74,69,99,18,6,0,376
SAL20365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,13,6,0,0,42
SAL20366,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,7,5,6,9,13,21,29,11,8,0,95
SAL20367,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,9,10,14,6,5,0,64
SAL20368,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,15,16,17,23,9,3,0,80
SAL20369,0,0,0,4,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,6,12,7,19,17,37,29,4,4,0,131
SAL20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,15
SAL20371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,19
SAL20372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,10,11,13,5,4,0,61
SAL20374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20375,0,0,0,0,0,5,0,0,0,6,0,0,0,0,4,0,0,4,0,10,9,16,12,18,38,35,16,10,0,146
SAL20376,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,9,8,16,26,32,48,12,0,0,148
SAL20377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,14,13,3,11,0,0,59
SAL20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,11
SAL20381,0,0,3,4,3,0,0,0,0,12,0,0,0,4,3,5,4,0,0,10,23,33,44,48,83,49,40,6,0,321
SAL20382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,7,0,0,0,0,14
SAL20383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,9,5,0,0,38
SAL20384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,11,9,4,0,0,37
SAL20385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,6,0,25
SAL20386,4,16,41,28,53,45,10,6,0,198,8,20,45,36,48,39,11,0,0,209,222,499,1027,1101,1220,934,260,60,5,5330
SAL20387,0,0,0,0,4,11,0,0,0,12,6,0,0,0,0,0,0,0,0,15,24,19,34,77,84,75,22,0,0,339
SAL20388,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,3,6,0,9,15,10,0,0,45
SAL20389,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,14
SAL20390,0,0,0,3,3,6,0,0,0,19,6,0,0,5,5,3,0,0,0,13,24,26,32,66,81,55,22,5,0,313
SAL20391,0,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,10,6,12,11,20,28,9,5,0,101
SAL20392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,7,11,11,3,0,0,41
SAL20393,0,0,4,3,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,3,10,5,21,37,37,36,15,0,0,164
SAL20394,4,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,11,9,8,23,23,16,24,4,0,0,114
SAL20395,0,0,0,6,0,8,0,0,0,13,0,0,0,5,7,0,3,0,0,15,13,18,25,45,64,73,16,0,0,253
SAL20396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,3,4,0,0,29
SAL20397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20398,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,7,4,0,0,30
SAL20399,13,53,99,87,111,86,29,0,0,485,18,85,194,122,135,92,23,7,0,668,647,1697,3285,2638,2822,1981,529,49,9,13656
SAL20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,3,0,0,17
SAL20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,5,9,7,0,0,35
SAL20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,3,0,0,22
SAL20403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,12,11,20,5,4,0,58
SAL20404,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,11,12,14,25,44,28,13,5,0,154
