SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL21482,0,0,0,0,0,0,0,0,0,5,6,0,11,0,0,0,11,3,0,16
SAL21483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL21486,0,0,0,0,0,0,0,0,0,8,6,0,13,0,0,0,13,4,0,17
SAL21487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL21488,0,0,0,0,0,0,0,0,0,18,13,0,26,0,0,0,27,12,0,44
SAL21489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21490,0,6,0,0,0,3,0,0,4,90,73,12,177,3,9,13,189,87,0,278
SAL21491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21492,0,0,0,0,0,0,0,0,0,3,3,5,9,0,0,0,9,6,0,18
SAL21493,0,0,0,0,0,0,0,3,4,202,176,22,403,6,12,15,417,171,3,598
SAL21494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21496,0,0,0,0,0,0,0,0,0,18,11,0,27,0,0,0,25,10,0,35
SAL21497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4
SAL21498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21500,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL21501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21502,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
SAL21503,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL21504,0,4,0,0,0,4,0,6,11,255,215,23,490,5,10,14,508,227,10,744
SAL21505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21506,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SAL21507,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,5
SAL21508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21509,0,0,0,0,0,0,0,0,0,4,7,0,9,0,0,0,9,4,0,13
SAL21510,0,0,0,0,0,0,0,0,0,8,7,0,14,0,0,0,14,4,4,20
SAL21511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21514,0,0,0,0,0,0,0,0,4,0,4,5,12,0,0,0,15,19,4,27
SAL21515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21516,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,6,8,0,13
SAL21517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21520,0,0,0,0,0,0,0,0,0,8,10,5,20,0,0,0,23,17,0,43
SAL21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21523,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,8,4,0,20
SAL21524,0,0,0,0,0,0,0,0,0,7,4,0,7,0,3,5,12,25,0,38
SAL21525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21526,0,0,0,0,0,0,0,0,6,11,13,5,22,0,0,0,23,17,3,43
SAL21527,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SAL21528,0,0,0,0,0,0,0,0,0,14,7,3,18,0,0,0,20,9,0,24
SAL21529,0,0,0,0,0,0,0,0,0,3,12,0,19,0,0,0,20,6,0,24
SAL21530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21532,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL21533,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,6,0,16
SAL21534,0,0,0,0,0,0,0,3,10,35,65,8,107,9,4,13,125,150,6,280
SAL21535,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,12
SAL21536,0,0,0,0,0,0,0,0,0,13,9,0,28,0,0,3,32,9,0,34
SAL21537,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,8
SAL21538,0,0,0,0,0,0,4,0,6,32,27,4,67,5,4,7,79,44,0,121
SAL21539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8
SAL21540,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,5,0,0,11
SAL21541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21542,0,0,0,0,0,0,0,0,0,14,8,6,23,0,0,0,23,15,0,42
SAL21543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21544,0,0,0,0,0,0,0,0,0,42,29,3,74,0,6,6,73,41,0,118
SAL21545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21546,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,0,0,9
SAL21547,0,0,0,0,0,0,0,0,0,52,38,4,90,0,0,0,90,39,0,133
SAL21548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21550,0,0,0,0,0,0,0,0,4,46,47,6,102,0,3,3,104,30,0,134
SAL21551,0,0,0,0,0,0,0,4,4,13,14,5,26,0,3,3,35,16,4,49
SAL21552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21553,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
SAL21554,0,0,0,0,0,0,5,0,8,102,49,11,162,4,11,14,173,116,8,293
SAL21555,0,0,0,0,0,0,0,5,3,89,35,9,134,0,9,13,151,65,5,213
SAL21556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21558,0,0,0,0,0,0,0,0,0,63,52,5,124,3,3,4,125,57,0,181
SAL21559,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,5,4,0,10
SAL21560,0,0,0,0,0,0,0,0,0,4,5,0,13,0,0,0,14,4,0,15
SAL21561,0,0,0,0,0,0,0,0,0,4,8,0,13,0,0,0,11,6,0,18
SAL21562,0,0,0,0,0,0,0,0,0,14,15,5,38,0,0,0,42,18,0,60
SAL21563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21564,0,0,0,0,0,0,0,0,0,129,81,9,220,5,7,8,226,150,3,382
SAL21565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL21568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21569,0,0,0,0,0,0,4,0,5,95,68,3,170,0,6,12,175,73,0,252
SAL21570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21571,3,6,0,0,0,6,3,0,5,60,72,11,135,3,6,11,143,91,7,243
SAL21572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21573,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,5,0,7
SAL21574,0,0,0,0,0,0,0,0,4,55,48,6,106,0,3,3,112,37,0,145
SAL21575,0,0,0,0,0,0,0,9,8,124,75,18,218,10,5,20,232,191,7,435
SAL21576,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,6,0,14
SAL21577,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
SAL21578,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,0,0,11
SAL21579,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
SAL21580,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
SAL21581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8
SAL21583,0,0,0,0,0,0,3,0,3,10,15,4,33,0,0,0,31,27,0,57
SAL21584,0,0,0,0,0,0,0,0,0,3,8,0,18,0,0,0,18,13,0,34
SAL21585,0,0,0,0,0,0,0,0,0,4,7,0,13,0,0,0,10,11,0,25
SAL21586,0,0,0,0,0,0,0,0,3,99,77,6,180,6,5,9,194,115,0,306
SAL21587,0,0,0,0,0,0,0,4,7,225,153,12,393,13,15,26,418,230,6,658
SAL21588,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,13
SAL21589,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,9,0,9
SAL21590,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,10,8,0,15
SAL21591,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,4,0,4
SAL21592,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,3,0,8
SAL21593,0,0,0,0,0,0,0,0,0,33,31,0,65,0,0,0,65,29,0,91
SAL21594,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SAL21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21597,0,0,0,0,0,4,0,0,9,153,102,27,276,9,13,25,295,136,0,442
SAL21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21599,0,0,0,0,0,0,0,0,4,53,74,14,137,0,0,3,139,70,0,209
SAL21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21601,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,4
SAL21602,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,9
SAL21603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,10
SAL21604,0,0,0,0,0,0,0,0,6,166,89,16,267,14,7,19,290,156,3,454
SAL21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
SAL21606,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3
SAL21607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21608,0,0,0,0,0,0,0,0,0,10,3,0,7,0,0,0,7,4,0,10
SAL21609,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21612,0,0,0,0,0,0,0,0,0,20,15,6,37,0,0,0,37,8,0,45
SAL21613,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SAL21614,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,6
SAL21615,0,0,0,0,0,0,0,0,0,24,21,3,51,0,0,0,54,21,0,71
SAL21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21617,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,4
SAL21618,0,3,0,0,0,3,3,7,13,82,100,19,203,11,8,16,219,230,16,465
SAL21619,0,0,0,0,0,0,0,0,0,5,7,0,11,0,0,0,11,4,0,15
SAL21620,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,7,8,0,13
SAL21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21624,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,9
SAL21625,0,0,0,0,0,0,0,0,0,28,43,6,77,0,6,4,82,51,0,125
SAL21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21627,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL21628,0,0,0,0,0,0,0,0,0,3,7,0,14,0,0,0,14,10,0,24
SAL21629,3,5,0,0,0,5,0,0,5,137,68,16,212,3,11,11,223,77,3,304
SAL21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAL21631,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,4,0,0,10
SAL21632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL21635,0,0,0,0,0,0,9,12,16,129,100,29,259,18,19,37,293,565,20,878
SAL21636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21637,0,0,0,0,0,0,0,0,0,12,9,0,22,0,0,0,22,10,0,34
SAL21638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21640,0,0,0,0,0,0,0,4,4,258,160,29,450,16,11,34,484,361,11,856
SAL21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21642,0,0,0,0,0,0,10,3,16,76,77,15,172,12,16,28,203,331,3,537
SAL21643,0,0,0,0,0,6,11,7,17,136,128,27,290,20,16,41,331,379,13,723
SAL21644,0,4,0,0,0,4,6,4,7,120,115,30,269,7,20,35,299,237,4,541
SAL21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL21647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21648,0,0,0,0,0,0,0,3,5,246,140,20,404,9,7,16,423,168,3,589
SAL21649,4,4,0,0,0,4,0,0,4,12,13,0,24,0,0,0,23,10,0,33
SAL21650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21653,5,4,0,0,0,4,0,0,5,43,24,14,82,8,0,6,82,51,0,137
SAL21654,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,3,0,12
SAL21655,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,6,5,0,4
SAL21656,0,0,0,0,0,0,0,0,0,9,7,4,21,0,0,0,21,15,0,38
SAL21657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21658,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SAL21659,0,6,0,0,0,6,5,9,14,370,269,36,672,14,22,39,713,351,10,1074
SAL21660,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9
SAL21661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21663,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SAL21664,0,0,0,0,0,0,0,0,0,4,9,0,12,0,0,0,12,5,0,13
SAL21665,0,0,0,0,0,0,0,0,0,11,7,0,20,0,0,0,20,17,0,35
SAL21666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21667,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,8
SAL21668,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4
SAL21669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL21671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21673,0,0,0,0,0,0,0,0,0,13,13,0,29,0,0,0,29,20,0,51
SAL21674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SAL21675,3,3,0,0,0,3,0,6,12,168,116,32,318,11,13,21,337,228,5,576
SAL21676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21677,0,0,0,0,0,0,0,0,0,49,27,4,84,0,5,4,91,38,0,127
SAL21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21679,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,7
SAL21680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21681,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,10,0,0,12
SAL21682,7,19,0,0,0,19,26,15,50,548,437,76,1054,34,47,76,1136,746,35,1910
SAL21683,0,5,0,0,0,5,13,11,31,394,275,44,710,26,26,51,757,539,12,1316
SAL21684,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7
SAL21685,0,0,0,0,0,0,0,0,5,26,33,5,61,3,0,3,66,54,0,118
SAL21686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21691,0,0,0,0,0,0,0,0,0,55,46,9,108,0,0,0,111,44,0,152
SAL21692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21698,0,0,0,0,0,0,0,0,0,4,6,0,14,0,0,0,14,12,0,25
SAL21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21702,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,10,0,9
SAL21703,0,0,0,0,0,0,0,0,0,21,33,8,67,0,0,0,66,25,0,89
SAL21704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21706,0,0,0,0,0,0,5,0,7,209,129,11,349,3,0,10,362,244,3,614
SAL21707,0,0,0,0,0,0,0,0,0,10,10,0,24,3,0,3,27,21,0,46
SAL21708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21709,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4
SAL21710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21714,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,8
SAL21715,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,8,9,0,16
SAL21716,0,3,0,0,0,0,12,10,25,104,132,19,259,17,19,40,304,291,18,608
SAL21717,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,9,0,0,10
SAL21718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SAL21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL21723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21726,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,0,0,9
SAL21727,0,0,0,0,0,0,0,0,0,60,49,4,115,0,0,0,119,42,0,160
SAL21728,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,11
SAL21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL21730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21732,0,0,0,0,0,0,0,0,0,66,32,6,106,0,4,9,114,53,0,170
SAL21733,0,5,0,0,0,5,0,0,3,75,57,5,135,0,4,8,143,79,0,228
SAL21734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21735,0,0,0,0,0,0,0,7,4,156,100,9,271,9,8,14,283,121,3,408
SAL21736,0,0,0,0,0,0,0,0,3,78,52,9,138,0,0,3,139,75,0,218
SAL21737,0,0,0,0,0,0,7,0,4,10,16,5,34,0,0,0,34,26,0,59
SAL21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21740,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,9
SAL21741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
SAL21742,0,0,0,0,0,0,0,3,6,155,101,12,264,11,3,15,283,180,3,462
SAL21743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL21744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21746,0,0,0,0,0,0,0,0,0,97,64,7,168,4,0,4,172,96,0,263
SAL21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21748,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,0,0,3
SAL21749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21754,0,0,0,0,0,0,0,0,0,17,10,0,27,0,0,0,26,10,0,34
SAL21755,3,5,0,0,0,5,3,10,11,348,281,40,668,12,16,27,698,332,15,1046
SAL21756,0,0,0,0,0,0,4,8,14,132,108,17,260,9,10,21,274,223,11,513
SAL21757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21759,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SAL21760,0,0,0,0,0,0,0,0,4,134,92,18,242,8,3,13,251,113,0,367
SAL21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21762,0,0,0,0,0,0,0,0,0,7,5,0,16,0,0,0,16,0,0,12
SAL21763,0,0,0,0,0,0,11,3,21,365,317,45,727,11,12,22,744,415,10,1166
SAL21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21765,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,8
SAL21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21767,0,0,0,0,0,0,0,0,0,18,24,0,45,0,0,0,45,22,0,66
SAL21768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21769,0,6,0,0,0,4,18,13,34,131,186,33,353,37,27,64,410,475,22,908
SAL21770,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SAL21771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21772,0,0,0,0,0,0,0,0,0,13,11,0,24,0,0,0,24,20,0,36
SAL21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
