SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL21315,1402,232,0,0,0,1640,900,134,10,0,0,1043,283,65,8,0,0,353,112,0,0,0,0,116,0,0,0,0,0,8,90,21,0,0,0,109,11,0,0,0,0,18,3,6,0,0,0,3,510,98,7,0,0,614,32,9,0,0,0,36,44,6,0,0,0,55,2888,478,18,4,0,3386
SAL21316,2202,285,13,5,0,2505,1399,359,15,0,0,1769,515,276,16,7,0,812,13,11,0,0,0,25,0,3,0,0,0,5,120,37,0,3,0,165,8,8,0,0,0,16,0,0,0,0,0,0,658,331,18,6,0,1022,58,7,0,0,0,66,68,16,0,0,0,86,4390,1003,46,11,4,5447
SAL21317,272,8,0,0,0,277,198,3,0,0,0,204,45,11,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,57,13,0,0,0,73,3,0,0,0,0,3,7,0,0,0,0,7,532,23,0,0,0,556
SAL21318,10,0,0,0,0,10,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL21319,476,23,0,0,0,503,277,44,0,0,0,325,91,46,0,0,0,127,5,0,0,0,0,5,0,0,0,0,0,0,25,7,0,0,0,28,3,0,0,0,0,6,0,0,0,0,0,0,120,47,0,0,0,171,12,0,0,0,0,12,10,0,0,0,0,10,903,119,0,0,0,1019
SAL21320,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL21321,14,0,0,0,0,14,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SAL21322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9
SAL21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21324,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL21325,10,0,0,0,0,10,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,28
SAL21326,729,107,9,0,6,846,516,62,5,0,0,579,432,238,8,0,0,679,22,34,0,0,0,56,7,16,0,0,0,23,101,37,0,0,0,139,3,0,0,0,0,9,0,0,0,0,0,0,570,333,8,0,0,906,28,4,0,0,0,38,20,5,0,0,0,27,1858,509,19,6,5,2402
SAL21327,262,514,81,0,0,854,290,778,371,0,0,1446,191,848,502,3,0,1548,13,138,315,0,0,463,0,30,26,0,0,53,46,149,46,0,0,246,0,3,3,0,0,9,0,0,3,0,0,11,249,1167,899,4,5,2323,11,29,14,0,0,56,10,24,16,0,0,49,810,2522,1384,6,5,4727
SAL21328,716,40,0,10,4,770,418,4,0,8,0,426,148,53,0,0,0,210,46,13,0,0,0,50,0,0,0,0,0,0,67,18,0,3,0,87,14,0,0,0,0,19,9,0,0,0,0,9,283,82,0,4,0,375,29,0,0,0,0,31,33,0,0,15,0,60,1483,135,0,38,8,1663
SAL21329,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL21330,39,0,0,0,0,42,35,0,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,9,3,0,0,0,0,3,94,0,0,0,0,90
SAL21331,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,23
SAL21332,14,0,0,0,0,14,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,37
SAL21333,16,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,36
SAL21334,19,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,32,0,0,0,0,32
SAL21335,9,0,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19
SAL21336,2217,811,543,0,6,3583,1568,549,497,0,0,2628,481,588,1047,14,0,2134,13,0,21,0,0,38,4,10,5,0,0,13,135,103,126,3,0,367,18,3,3,0,0,26,5,4,5,0,0,13,654,710,1205,18,0,2590,78,42,43,0,0,165,58,21,27,0,0,104,4577,2137,2324,22,9,9069
SAL21337,752,174,30,0,0,960,586,140,52,0,0,779,138,142,142,0,0,426,0,0,9,0,0,9,0,0,4,0,0,7,39,39,26,0,0,104,4,0,0,0,0,4,0,0,0,0,0,3,184,181,179,0,0,550,22,14,9,0,0,39,16,0,9,0,0,24,1563,516,273,0,0,2357
SAL21338,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,21
SAL21339,2706,171,13,0,0,2893,3858,354,39,0,3,4252,1008,199,40,0,0,1247,46,38,3,0,0,89,7,7,0,0,0,11,250,30,7,0,0,284,52,7,0,0,0,60,3,0,0,0,0,6,1376,276,47,0,0,1701,85,36,0,0,0,126,119,13,0,0,0,139,8144,858,97,0,0,9102
SAL21340,1004,4,0,32,0,1040,1336,10,0,5,3,1350,212,3,0,0,0,216,11,0,0,0,0,11,5,0,0,9,0,15,81,0,0,0,0,80,10,0,0,8,0,16,7,0,0,0,0,7,317,0,0,8,0,338,25,0,0,53,0,74,48,0,0,4,0,55,2729,17,0,102,4,2858
SAL21341,26,0,0,0,0,29,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,59,0,0,0,0,59
SAL21342,65,0,0,0,0,64,63,0,0,0,0,61,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,139,0,0,0,0,141
SAL21343,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,28
SAL21344,57,0,0,0,0,57,70,0,0,0,0,70,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,7,0,0,0,0,7,5,0,0,0,0,5,148,0,0,0,0,148
SAL21345,112,0,0,0,0,112,84,0,0,0,0,84,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,231,0,0,0,0,231
SAL21346,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL21347,80,0,0,0,0,80,310,0,0,0,0,308,69,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,13,0,0,0,0,13,0,0,0,0,0,0,97,0,0,0,0,101,3,0,0,0,0,3,7,0,0,0,0,7,497,0,0,0,0,505
SAL21348,38,0,0,0,0,38,24,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,71,0,0,0,0,71
SAL21349,84,0,0,0,0,84,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,140,0,0,0,0,140
SAL21350,33,0,0,0,0,33,21,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,60
SAL21351,36,0,0,0,0,37,18,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,60,0,0,0,0,62
SAL21352,880,182,9,0,0,1076,1400,39,5,0,0,1452,399,58,11,0,0,470,16,21,0,0,0,36,0,0,0,0,0,0,109,16,0,0,0,130,9,6,0,7,0,25,0,0,0,0,0,5,537,107,10,7,0,667,41,70,0,0,0,106,43,20,0,0,0,62,2900,408,23,14,6,3358
SAL21353,58,0,0,0,0,58,76,0,0,0,0,76,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,4,143
SAL21354,1277,190,20,0,0,1490,1799,178,13,0,0,1991,532,122,8,0,0,659,51,13,0,0,0,70,3,3,0,0,0,6,136,27,0,0,0,161,11,0,0,0,0,12,0,0,0,0,0,0,740,167,8,0,0,908,32,97,20,0,0,139,41,12,3,0,0,57,3887,647,58,0,3,4588
SAL21355,371,6,0,0,0,378,472,14,0,0,0,485,41,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,49,0,0,0,0,48,0,0,0,0,0,0,5,0,0,0,0,5,896,23,0,0,0,926
SAL21356,12,0,0,0,0,12,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,27,0,0,4,0,31
SAL21357,11,0,0,0,0,11,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
SAL21358,209,0,0,0,0,209,350,0,0,0,0,350,12,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,31,3,0,0,0,0,3,12,0,0,0,0,12,601,5,0,0,0,608
SAL21359,55,0,0,0,0,55,65,0,0,0,0,65,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,138,0,0,0,0,138
SAL21360,148,0,0,0,0,148,216,0,0,0,0,216,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,3,0,0,0,0,10,14,0,0,0,0,14,400,4,0,0,0,406
SAL21361,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL21362,1059,16,5,0,0,1084,824,28,15,0,0,867,230,27,6,0,0,263,114,3,8,0,0,126,20,0,3,0,0,23,117,4,0,0,0,128,35,0,0,0,0,35,3,0,0,0,0,3,521,32,19,0,0,576,27,0,0,0,0,29,56,3,0,0,0,61,2489,83,42,0,0,2615
SAL21363,357,17,22,0,0,402,211,59,33,0,0,298,184,114,136,0,0,427,12,0,11,0,0,18,3,0,0,0,0,5,69,15,20,0,0,106,19,0,6,0,0,24,0,0,0,0,0,3,290,136,167,0,0,590,11,5,0,0,0,18,16,4,9,0,0,25,887,219,236,0,0,1336
SAL21364,43,0,0,0,0,43,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74
SAL21365,246,24,42,0,0,321,482,89,72,3,0,639,168,98,206,6,0,478,6,13,14,0,0,35,3,0,0,0,0,11,37,13,16,0,0,63,4,0,0,0,0,4,6,0,0,0,0,6,224,120,233,6,0,585,8,0,17,0,0,19,15,3,5,0,0,18,969,238,359,12,0,1582
SAL21366,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,9
SAL21367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21368,49,0,0,0,0,49,66,0,0,0,0,66,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,6,9,0,0,0,0,9,142,0,0,0,0,141
SAL21369,34,0,0,0,0,34,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,52
SAL21370,17,0,0,0,0,20,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,31,0,0,0,0,31
SAL21371,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL21372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21373,24,0,0,0,0,27,23,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,4,0,58
SAL21374,845,182,5,0,0,1028,869,190,0,0,0,1060,409,93,0,0,0,503,16,4,0,0,0,20,7,4,0,0,0,5,74,14,0,0,0,91,3,0,0,0,0,5,0,0,0,0,0,6,509,116,4,0,7,633,10,88,0,0,0,96,18,3,0,0,0,21,2252,579,8,0,5,2838
SAL21375,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL21376,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL21377,31,0,0,0,0,31,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,64,0,0,0,0,64
SAL21378,39,0,0,0,0,39,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,72,0,0,0,0,72
SAL21379,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,27
SAL21380,333,0,36,0,0,366,707,5,16,0,0,729,123,3,40,0,0,168,0,0,23,0,0,25,0,0,0,0,0,0,49,0,5,0,0,54,3,0,0,0,0,3,0,0,4,0,0,0,174,3,77,0,0,251,11,0,0,0,0,11,24,0,0,0,0,24,1251,10,124,4,3,1389
SAL21381,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL21382,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5
SAL21383,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL21384,259,0,0,6,0,269,112,0,0,0,0,116,14,0,0,0,0,14,0,0,4,0,0,4,0,0,0,0,0,0,29,0,0,0,0,33,0,0,0,3,0,4,0,0,0,0,0,0,45,4,4,0,0,51,7,0,0,0,0,7,13,0,0,0,0,13,436,3,5,9,0,449
SAL21385,47,0,0,5,0,54,47,0,0,0,0,43,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,3,0,0,0,0,0,0,107,0,0,9,6,118
SAL21386,79,0,0,0,0,79,48,0,0,0,0,48,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,144
SAL21387,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL21388,43,0,0,0,0,44,59,0,0,0,0,59,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,4,0,0,0,7,9,0,0,0,0,9,121,3,0,0,0,123
SAL21389,14,0,0,0,0,14,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
SAL21390,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL21391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21392,25,0,0,0,0,25,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
SAL21393,63,19,55,0,0,136,56,13,22,0,0,93,7,12,37,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,16,49,0,0,74,0,0,4,0,0,9,3,0,0,0,0,3,136,44,132,0,0,311
SAL21394,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
SAL21395,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,27
SAL21396,330,7,0,0,0,333,324,5,0,0,0,326,70,16,0,0,0,84,8,8,0,0,0,12,0,0,0,0,0,0,34,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,111,22,0,0,0,139,16,0,0,0,0,16,21,0,0,0,0,15,795,32,0,0,3,830
SAL21397,42,0,0,0,0,42,11,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,3,65,0,0,3,0,70
