SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL22662,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,6,0,0,19
SAL22663,0,0,8,13,0,31,4,13,0,70,0,11,23,12,6,9,0,3,0,63,11,12,16,11,4,3,3,4,0,68,38,36,16,10,8,0,4,3,3,115,47,50,37,13,28,5,7,3,4,190,32,31,14,20,13,11,4,5,0,135,18,8,3,4,8,3,0,5,4,54,5,0,0,0,0,0,0,0,5,13,0,3,0,0,0,0,0,0,3,3,150,149,117,80,76,62,17,36,14,698
SAL22664,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,20
SAL22665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,4,0,3,0,0,0,19,0,7,4,0,0,0,0,0,0,16,5,12,3,7,7,0,3,3,0,31,6,10,7,6,8,3,0,7,0,46,4,6,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,16,18,20,12,6,14,6,129
SAL22666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,0,6,0,0,3,0,0,5,0,19,5,0,0,0,4,0,5,3,0,18,8,3,4,0,0,0,0,7,0,20,10,0,0,0,0,0,0,4,0,15,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,29,14,7,8,11,0,5,18,3,94
SAL22667,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,0,0,6,0,0,0,5,0,12,7,6,0,0,0,0,5,0,0,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,10,0,6,5,0,3,3,0,51
SAL22668,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,13,12,3,0,5,0,0,3,5,0,23,14,4,0,0,3,0,0,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,6,3,8,11,0,6,16,0,82
SAL22669,0,0,7,19,6,49,3,19,4,104,4,12,19,21,5,24,6,13,0,119,32,82,30,18,19,8,7,8,0,209,46,82,28,22,21,11,4,10,10,220,67,94,38,23,31,10,6,9,5,279,50,77,30,19,22,14,6,5,3,230,7,30,3,5,4,0,6,3,0,56,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,203,375,158,132,114,116,40,61,20,1220
SAL22670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0,0,5,3,0,36
SAL22671,0,0,0,3,0,4,0,4,0,13,0,0,0,0,0,0,0,0,0,4,3,10,6,7,0,0,0,3,0,22,9,23,9,4,0,0,4,3,3,57,13,14,12,4,11,0,0,10,0,60,11,13,6,11,3,4,0,4,0,50,4,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,66,33,28,16,14,0,24,6,223
SAL22672,0,0,3,3,0,4,0,0,0,9,3,0,7,0,0,0,5,0,0,22,5,5,11,0,0,4,7,5,0,34,6,9,6,5,3,0,3,0,0,31,16,4,9,0,13,3,0,6,0,50,18,0,9,3,10,0,3,0,0,57,10,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,70,25,49,19,29,8,19,12,0,235
SAL22673,4,0,26,15,4,34,0,19,0,108,16,17,50,36,10,28,5,24,3,179,36,66,100,44,33,15,23,18,6,342,38,61,71,33,41,14,14,22,4,296,70,44,75,44,60,28,20,47,9,396,60,41,39,28,48,21,23,28,5,286,17,16,18,3,11,3,10,6,0,90,6,3,0,0,5,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,236,250,374,212,213,141,98,162,27,1701
SAL22674,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,6,0,8,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,0,0,4,3,28
SAL22675,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,0,0,19,7,4,0,0,4,0,4,0,0,22,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,4,3,0,3,4,5,0,62
SAL22676,0,0,19,9,0,11,0,6,0,43,6,0,19,10,0,12,8,10,0,72,12,18,34,8,13,5,3,10,0,101,14,18,32,15,25,5,13,11,0,133,31,27,44,22,27,11,18,14,5,191,28,11,19,17,20,15,17,15,3,142,3,3,5,3,5,0,0,4,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,96,85,173,84,90,56,62,68,13,723
SAL22677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22678,0,0,0,7,0,5,0,4,0,16,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,9,0,3,0,0,6,0,0,0,0,11,3,9,9,3,0,5,4,4,0,36,4,11,0,0,4,0,5,3,0,24,9,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,7,9,11,18,6,4,5,111
SAL22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
SAL22680,6,3,77,94,21,210,12,177,22,626,42,74,161,139,47,96,41,102,15,718,154,464,313,264,139,143,90,182,22,1764,223,413,228,233,170,116,112,169,24,1690,225,323,209,275,221,129,130,209,32,1758,155,264,144,217,226,125,163,194,17,1513,66,72,51,41,70,37,45,58,11,445,19,6,6,0,5,5,3,3,4,47,4,0,0,0,0,0,0,0,0,0,877,1617,1193,1278,902,846,601,1106,145,8563
SAL22681,0,0,0,9,3,6,0,11,4,29,0,0,6,0,0,0,0,5,0,12,5,4,3,4,8,0,0,3,0,32,8,7,7,8,4,0,6,0,0,37,15,8,4,13,13,9,8,5,0,72,7,12,12,10,3,0,6,3,0,56,7,4,0,0,0,0,4,5,0,20,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,43,40,42,32,14,26,34,4,274
SAL22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7
SAL22683,0,0,0,0,0,11,0,4,0,18,3,0,0,4,0,0,0,0,0,14,5,7,4,4,0,0,0,3,0,19,0,0,6,0,0,0,0,0,0,17,12,10,4,4,8,3,6,4,0,37,5,0,0,0,0,0,4,0,0,17,6,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,20,19,18,6,15,11,17,5,135
SAL22684,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,11,3,0,0,6,0,0,0,0,0,19,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,10,9,7,3,3,3,0,56
SAL22685,4,12,26,44,23,114,14,65,0,303,24,103,76,82,57,111,19,69,15,552,112,438,177,106,149,91,53,78,18,1231,301,590,197,135,207,111,57,70,32,1705,211,386,182,134,218,102,76,77,27,1409,151,229,143,102,219,70,77,96,21,1108,56,81,48,34,62,25,24,40,13,383,3,9,0,0,4,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,860,1849,853,641,935,630,315,501,135,6713
SAL22686,5,23,36,84,23,191,6,94,14,473,38,202,143,139,142,189,43,78,20,995,208,706,237,153,283,167,68,104,39,1969,399,813,202,164,305,155,66,91,65,2260,416,565,228,192,316,113,100,122,34,2082,294,449,183,174,336,126,98,137,23,1816,98,131,62,54,107,41,32,58,4,589,8,13,3,0,10,5,0,3,0,45,3,0,0,0,0,0,0,0,0,3,1467,2904,1097,964,1524,988,416,676,206,10239
SAL22687,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,9,0,3,0,4,3,0,0,5,0,20,0,0,0,0,0,0,0,0,0,7,6,7,5,6,12,4,12,5,0,45,3,11,11,5,7,0,4,8,0,41,0,4,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,20,15,15,3,18,23,3,135
SAL22688,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,26
SAL22689,0,0,4,18,0,0,0,3,3,34,4,6,14,13,0,5,0,4,0,44,5,13,15,13,6,7,3,16,0,85,13,38,18,19,13,6,7,14,3,136,51,62,21,36,24,12,11,23,7,240,22,46,25,33,18,7,19,17,3,202,10,7,6,9,11,4,3,6,3,58,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,107,172,99,137,78,41,49,87,25,796
SAL22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,7,0,27
SAL22691,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,9,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,6,3,4,3,0,34
SAL22692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8
SAL22693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,5,0,0,3,0,20,7,5,0,0,5,0,0,0,0,10,0,3,0,0,0,4,0,4,0,15,13,0,0,0,0,0,0,4,0,15,5,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,6,5,9,4,3,9,0,75
SAL22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL22695,0,0,0,4,4,0,0,4,0,10,0,3,10,3,0,3,4,6,0,29,9,11,17,0,3,5,3,9,0,59,12,3,17,3,4,0,3,5,0,58,10,8,13,8,15,3,3,4,3,73,5,0,10,3,12,5,10,10,5,62,0,0,3,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,63,33,42,25,33,40,9,299
SAL22696,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,21
SAL22697,0,0,3,10,0,19,0,24,0,57,0,3,20,12,3,8,8,7,0,75,16,38,32,27,18,16,8,26,0,187,26,21,26,28,9,13,4,11,0,150,34,17,18,43,23,12,17,14,5,171,32,39,32,38,35,18,20,24,5,248,17,10,8,9,6,7,4,6,0,62,10,3,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,0,3,129,133,141,171,102,87,64,115,19,960
SAL22698,6,8,81,95,26,166,20,142,6,541,52,78,168,163,100,94,31,149,11,841,207,534,366,252,212,122,104,280,34,2115,225,498,267,226,219,115,90,171,30,1837,275,415,215,238,239,115,128,198,31,1851,226,338,172,176,241,90,94,176,12,1526,56,119,44,45,56,17,37,58,7,432,17,14,0,6,10,3,5,0,6,66,3,0,0,0,0,0,0,0,0,10,1068,2009,1314,1198,1103,719,518,1171,134,9225
SAL22699,0,4,0,0,0,4,0,0,0,9,0,3,0,0,0,0,0,0,0,9,4,3,4,0,0,0,0,5,0,17,6,0,4,0,3,0,0,0,0,18,7,6,5,4,3,4,0,0,0,21,12,13,5,0,4,3,5,7,0,45,9,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,25,18,9,10,14,7,14,4,140
SAL22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,0,0,0,0,21
SAL22701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,4,4,0,34
SAL22702,5,4,31,57,17,61,0,47,8,231,14,47,51,46,43,69,11,25,3,302,30,99,41,35,28,22,5,16,9,274,125,166,47,28,54,21,3,10,4,445,236,291,82,56,103,27,10,24,9,834,155,183,55,44,88,40,19,28,3,611,48,60,22,12,28,9,6,9,3,193,10,8,3,4,4,5,0,3,0,27,0,0,0,0,0,0,0,0,0,0,619,859,327,271,358,252,46,155,32,2925
SAL22703,0,0,0,12,0,11,0,10,0,37,0,6,7,10,11,5,0,5,0,53,5,12,3,4,4,3,0,4,0,37,17,16,9,6,5,3,0,7,0,55,38,27,10,3,16,5,0,6,0,107,22,22,9,3,13,5,0,4,0,78,3,7,0,3,4,0,0,0,0,23,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,91,93,49,41,53,30,5,31,10,391
SAL22704,0,4,13,36,13,89,0,43,3,209,11,35,50,53,26,58,5,22,3,259,38,99,63,34,45,20,7,15,5,324,122,175,60,33,72,19,3,11,3,502,149,209,88,50,131,45,10,18,12,720,122,139,60,47,106,47,19,13,11,566,28,26,14,11,24,8,3,4,0,120,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,484,688,347,264,418,289,51,126,42,2719
SAL22705,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,3,0,0,3,26
SAL22706,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,4,0,0,13,0,4,7,0,0,0,4,0,0,18,12,0,0,3,3,0,0,0,0,27,14,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,9,12,6,7,3,3,4,0,81
SAL22707,0,0,4,0,0,6,0,9,0,24,0,7,18,4,0,3,0,0,0,40,4,12,9,5,9,6,0,7,0,49,12,13,14,3,7,6,0,5,4,65,16,7,12,7,17,0,6,3,0,76,12,0,11,8,17,0,9,7,0,67,3,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,53,44,73,30,51,27,27,42,7,351
SAL22708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10
SAL22709,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,3,0,13,0,0,0,4,0,0,0,6,0,14,3,3,5,0,0,0,0,3,0,13,0,0,0,0,0,3,3,4,0,14,7,0,0,0,0,0,0,3,0,18,0,3,0,5,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,3,9,12,8,12,5,18,0,91
SAL22710,14,9,136,151,51,415,32,262,23,1086,61,124,225,252,106,202,46,234,24,1271,230,825,580,439,247,248,132,501,57,3252,369,788,436,371,289,177,122,329,39,2928,454,675,329,405,402,218,179,318,55,3031,345,550,232,357,396,235,220,359,40,2743,113,135,71,60,89,63,53,108,20,702,26,12,17,9,7,3,3,18,6,93,0,0,0,0,0,0,0,0,0,3,1628,3119,2025,2038,1588,1554,785,2119,263,15118
SAL22711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,4,5,0,3,0,0,0,0,25
SAL22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,6,0,3,0,0,0,4,0,38
SAL22713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,20,3,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,10,0,4,8,0,44
SAL22714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,12,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,4,0,3,0,30
SAL22715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,21
SAL22716,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,20
SAL22717,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,7,0,7,7,3,5,0,0,0,0,26,0,5,0,0,6,0,3,0,0,17,0,0,0,0,4,0,6,0,0,11,3,0,3,0,0,0,11,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,8,11,10,15,10,0,87
SAL22718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11
SAL22719,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,11,0,0,4,4,3,0,0,0,0,19,4,0,0,0,0,4,3,4,0,14,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,4,3,8,11,8,8,7,4,58
SAL22720,0,3,9,8,3,35,0,19,3,88,5,27,19,21,22,34,7,11,3,150,24,54,8,12,21,11,3,13,3,153,73,84,17,18,33,17,4,4,8,249,108,126,36,29,70,24,13,19,7,432,57,47,22,16,28,13,13,18,3,215,11,18,5,3,10,0,8,10,5,60,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,278,362,113,105,176,133,54,87,29,1339
SAL22721,0,5,16,16,4,37,4,20,0,100,5,27,36,40,23,22,5,17,8,169,74,255,113,73,86,43,25,27,11,698,125,272,97,52,90,26,20,24,13,717,84,155,72,56,102,38,36,38,4,577,50,70,58,47,64,21,17,38,7,369,8,16,10,3,28,4,7,7,0,85,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,345,788,395,287,398,190,109,169,44,2721
SAL22722,3,4,13,11,0,31,3,15,0,80,4,29,24,34,18,34,8,15,0,162,38,147,77,39,33,32,8,18,4,408,66,186,65,50,58,18,9,16,9,467,69,101,49,44,76,15,15,26,3,412,45,54,25,25,61,18,22,32,4,285,10,15,20,12,22,6,10,9,0,95,4,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,236,537,274,215,281,155,78,125,27,1920
