demand_definition,radius_m,facilities_p,candidate_id,candidate_index,lga,suitability_score
enhanced,800,26,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,26,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,26,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,26,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,26,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,26,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,26,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,26,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,27,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,800,27,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,27,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,27,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,27,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,27,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,27,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,27,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,27,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,27,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,27,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,27,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,27,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,27,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,27,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,27,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,27,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,27,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,27,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,27,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,27,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,27,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,27,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,27,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,27,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,27,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,27,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,28,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,800,28,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,28,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,28,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,28,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,28,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,28,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,28,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,28,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,28,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,28,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,28,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,28,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,28,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,28,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,28,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,28,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,28,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,28,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,28,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,28,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,28,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,28,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,28,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,28,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,28,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,28,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,28,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,29,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,800,29,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,29,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,29,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,29,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,29,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,29,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,29,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,29,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,29,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,29,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,29,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,29,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,29,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,29,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,29,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,29,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,29,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,29,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,29,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,29,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,29,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,29,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,29,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,29,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,29,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,29,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,29,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,29,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,30,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,30,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,30,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,30,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,30,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,30,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,30,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,30,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,30,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,30,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,30,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,30,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,30,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,30,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,30,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,30,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,30,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,30,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,30,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,30,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,30,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,30,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,30,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,30,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,30,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,30,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,30,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,30,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,30,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,30,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,31,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,31,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,31,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,31,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,31,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,31,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,31,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,31,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,31,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,31,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,31,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,31,CAND_341929,174,MERRI-BEK,0.45235697668654207
enhanced,800,31,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,31,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,31,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,31,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,31,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,31,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,31,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,31,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,31,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,31,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,31,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,31,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,31,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,31,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,31,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,31,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,31,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,31,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,31,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,32,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,32,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,32,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,32,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,32,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,32,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,32,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,32,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,32,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,32,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,32,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,32,CAND_341929,174,MERRI-BEK,0.45235697668654207
enhanced,800,32,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,32,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,32,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,32,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,32,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,32,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,32,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,32,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,32,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,32,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,32,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,32,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,32,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,32,CAND_3576807,273,DAREBIN,0.47689980237766333
enhanced,800,32,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,32,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,32,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,32,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,32,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,32,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,33,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,33,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,33,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,33,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,800,33,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,33,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,33,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,33,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,33,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,33,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,33,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,33,CAND_341929,174,MERRI-BEK,0.45235697668654207
enhanced,800,33,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,33,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,33,CAND_3812491,197,PORT PHILLIP,0.4686930204107721
enhanced,800,33,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,33,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,33,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,33,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,33,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,33,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,33,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,33,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,33,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,33,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,33,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,33,CAND_3576807,273,DAREBIN,0.47689980237766333
enhanced,800,33,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,33,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,33,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,33,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,33,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,33,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,34,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,34,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,34,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,34,CAND_2915412,93,MELBOURNE,0.2804786231639378
enhanced,800,34,CAND_360109,114,MELBOURNE,0.3436290400714667
enhanced,800,34,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,34,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,34,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,34,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,34,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,800,34,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,34,CAND_1337545,167,MELBOURNE,0.9277602764776626
enhanced,800,34,CAND_341929,174,MERRI-BEK,0.45235697668654207
enhanced,800,34,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,34,CAND_971065,191,MELBOURNE,0.5830834783267281
enhanced,800,34,CAND_3812491,197,PORT PHILLIP,0.4686930204107721
enhanced,800,34,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,34,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,34,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,34,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,34,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,34,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,34,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,34,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,34,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,34,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,34,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,34,CAND_3576807,273,DAREBIN,0.47689980237766333
enhanced,800,34,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,34,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,34,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,34,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,34,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,34,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,35,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,35,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,35,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,35,CAND_2915412,93,MELBOURNE,0.2804786231639378
enhanced,800,35,CAND_360109,114,MELBOURNE,0.3436290400714667
enhanced,800,35,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,35,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,35,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,35,CAND_2300652,144,MELBOURNE,0.7056731081194106
enhanced,800,35,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,35,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,35,CAND_2713483,168,MELBOURNE,0.9397356103784238
enhanced,800,35,CAND_341929,174,MERRI-BEK,0.45235697668654207
enhanced,800,35,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,35,CAND_1389076,190,MELBOURNE,0.6815419163076752
enhanced,800,35,CAND_3812491,197,PORT PHILLIP,0.4686930204107721
enhanced,800,35,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,35,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,35,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,35,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,35,CAND_966540,226,YARRA,0.5017871697917363
enhanced,800,35,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,35,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,35,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,35,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,35,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,35,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,35,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,35,CAND_3576807,273,DAREBIN,0.47689980237766333
enhanced,800,35,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,35,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,35,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,35,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,35,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,35,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,36,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,36,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,36,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,36,CAND_1975580,88,MOONEE VALLEY,0.4588937341022463
enhanced,800,36,CAND_2915412,93,MELBOURNE,0.2804786231639378
enhanced,800,36,CAND_360109,114,MELBOURNE,0.3436290400714667
enhanced,800,36,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,36,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,800,36,CAND_3283308,131,MELBOURNE,0.6913457768743712
enhanced,800,36,CAND_2300652,144,MELBOURNE,0.7056731081194106
enhanced,800,36,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,800,36,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,800,36,CAND_2713483,168,MELBOURNE,0.9397356103784238
enhanced,800,36,CAND_341929,174,MERRI-BEK,0.45235697668654207
enhanced,800,36,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,800,36,CAND_1389076,190,MELBOURNE,0.6815419163076752
enhanced,800,36,CAND_3812491,197,PORT PHILLIP,0.4686930204107721
enhanced,800,36,CAND_81208,198,MELBOURNE,0.45871168409034013
enhanced,800,36,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,800,36,CAND_2942504,220,PORT PHILLIP,0.5788555253976406
enhanced,800,36,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,800,36,CAND_966540,226,YARRA,0.5017871697917363
enhanced,800,36,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,800,36,CAND_2612782,235,YARRA,0.5075160071364956
enhanced,800,36,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,800,36,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,800,36,CAND_3741284,256,GLEN EIRA,0.5213869817772657
enhanced,800,36,CAND_523783,257,YARRA,0.4340291098142584
enhanced,800,36,CAND_2333894,270,YARRA,0.3508951155107718
enhanced,800,36,CAND_3576807,273,DAREBIN,0.47689980237766333
enhanced,800,36,CAND_1691697,276,STONNINGTON,0.5027722627618366
enhanced,800,36,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,800,36,CAND_1973359,307,BOROONDARA,0.37677379230801555
enhanced,800,36,CAND_1030004,342,BOROONDARA,0.3725605285906678
enhanced,800,36,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,800,36,CAND_194285,414,WHITEHORSE,0.5483486123970336
enhanced,800,37,CAND_1349303,50,MARIBYRNONG,0.4959191247231861
enhanced,800,37,CAND_2517042,62,MARIBYRNONG,0.5690427615204257
enhanced,800,37,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,800,37,CAND_1975580,88,MOONEE VALLEY,0.4588937341022463
enhanced,800,37,CAND_2915412,93,MELBOURNE,0.2804786231639378
enhanced,800,37,CAND_360109,114,MELBOURNE,0.3436290400714667
enhanced,800,37,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,800,37,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
