POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
201021009,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,5,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,61,40,37,20,24,3,12,3,222,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,15,4,0,0,0,0,0,0,18,0,4,0,0,0,0,0,4,3,11,5,6,7,0,0,0,0,0,0,19,4,0,15,3,5,6,0,0,0,32,0,0,7,4,9,10,0,0,0,31,0,0,0,4,6,7,3,0,0,32,0,0,5,5,3,3,0,0,0,18,0,0,3,0,4,8,0,0,0,12,3,0,0,0,0,0,0,0,0,7
201021010,0,3,6,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67,48,43,26,17,5,5,0,245,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,0,8,3,0,0,0,0,0,0,10,0,10,8,0,4,0,0,0,0,25,6,5,8,4,0,3,0,3,0,26,0,0,6,6,13,6,0,0,4,32,0,0,3,7,12,4,0,0,0,30,0,4,4,0,5,4,0,0,0,17,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7
201021011,3,8,7,6,9,7,0,3,0,33,5,0,0,0,3,6,0,3,0,16,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,12,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,169,106,55,49,45,13,15,3,533,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,16,0,0,0,0,0,0,0,23,0,6,4,0,0,0,0,0,0,15,0,14,4,0,0,0,0,0,0,25,0,18,13,8,0,4,0,0,0,41,6,8,13,6,4,3,0,0,0,47,0,10,9,12,11,4,0,4,0,47,0,3,6,7,18,11,0,3,0,53,0,0,4,3,9,4,0,0,0,25,0,0,4,0,3,8,0,3,0,19,0,5,0,0,4,0,0,3,0,13
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,15,20,0,6,10,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,8,3,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,14,0,4,0,0,0,3,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,3,0,0,5,4,0,4,0,16,0,0,0,3,0,0,0,0,0,3,0,0,3,0,6,0,0,3,0,17,0,0,0,0,0,0,0,0,0,6
201031013,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,13,17,9,8,0,4,0,84,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,8,0,0,3,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201031014,7,0,0,0,3,27,0,0,0,37,0,0,0,0,7,28,3,0,0,36,8,0,0,0,7,21,3,4,0,37,4,0,0,0,3,16,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,19,33,20,16,39,108,9,6,6,261,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,10,0,7,3,4,0,5,0,0,0,16,4,0,0,0,7,0,0,0,0,12,0,4,0,0,0,6,4,0,0,16,0,0,0,0,0,7,0,0,0,12,0,0,0,0,10,7,0,0,0,19,0,0,0,0,3,0,0,0,0,7
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,5,3,6,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7
201031016,4,5,4,5,9,12,6,0,0,49,0,0,4,3,8,17,0,5,0,44,5,0,5,0,0,3,0,0,0,17,0,0,0,0,7,10,3,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,55,126,100,98,92,80,18,25,19,618,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,6,0,4,5,0,0,0,0,0,0,8,0,12,7,3,0,0,0,0,0,21,4,16,12,3,0,0,0,0,0,37,0,5,13,17,13,0,0,0,0,48,0,4,14,18,18,17,0,0,0,69,4,5,7,7,33,9,5,0,0,71,0,0,0,3,16,13,0,0,0,39,0,0,0,0,8,3,0,4,0,21,0,0,0,0,5,4,0,0,0,3
201031017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,19,16,5,3,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,9,0,3,6,3,0,0,0,0,0,12,0,0,0,3,9,0,0,0,0,9,0,3,0,4,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011018,16,15,32,58,106,59,8,15,0,307,3,9,12,16,77,50,12,21,0,202,5,4,6,18,36,34,10,16,0,131,16,3,3,17,18,89,21,48,0,214,5,0,0,0,4,5,0,11,0,25,0,5,0,3,0,0,3,3,0,14,0,7,0,0,0,5,0,0,11,17,324,772,601,467,564,401,77,158,52,3418,0,3,0,0,0,0,0,0,0,12,3,25,0,0,0,0,0,0,0,28,3,25,0,0,0,0,0,0,0,35,13,46,9,0,0,0,0,0,0,62,4,76,23,0,3,0,0,0,0,117,18,75,115,15,13,4,0,0,4,254,13,43,126,67,50,17,9,4,3,336,21,38,113,110,187,85,13,14,0,584,22,27,73,99,287,133,17,11,0,675,32,7,34,59,255,134,20,20,3,568,13,4,13,24,147,76,17,30,0,328,11,3,5,5,64,55,16,11,0,170
202011019,0,0,0,5,5,4,3,5,0,22,0,0,0,0,6,0,0,3,0,16,0,0,0,0,5,0,0,0,0,13,4,0,0,0,4,10,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,51,90,71,54,69,26,7,20,9,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,10,5,0,0,0,0,0,0,11,0,8,9,0,0,0,0,0,0,22,0,3,7,9,4,7,0,0,0,34,0,3,5,4,19,5,3,0,0,37,3,3,3,0,16,10,4,0,0,46,0,0,0,3,11,6,0,3,0,24,0,0,0,4,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4
202011020,3,0,9,15,21,9,5,5,0,64,0,5,0,8,17,9,0,8,0,42,0,0,5,8,3,3,0,9,0,20,4,0,0,0,0,4,3,3,0,20,0,0,0,0,0,6,0,5,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,73,187,195,118,110,73,19,40,5,824,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,21,3,18,7,4,0,0,0,0,0,36,3,20,45,6,7,0,0,0,0,85,5,13,30,16,16,13,0,0,0,94,5,11,36,16,47,21,0,0,0,138,6,11,14,23,70,44,7,0,0,179,0,9,6,8,36,21,9,8,0,91,4,3,0,0,25,15,8,9,0,61,0,0,0,4,12,18,5,0,0,39
202011021,0,0,4,4,5,7,0,4,0,24,0,4,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,84,55,29,68,21,6,8,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,9,4,0,0,0,0,0,0,9,0,5,16,0,0,0,0,0,0,18,0,6,5,7,0,0,0,0,0,21,0,0,10,7,5,0,0,0,0,22,0,4,6,3,17,3,0,0,0,35,0,0,0,0,21,5,0,5,0,31,0,0,0,3,11,11,0,3,0,24,0,0,0,0,9,0,0,0,0,9
202011022,5,4,5,7,16,7,0,0,0,49,3,0,6,4,6,6,3,0,0,32,0,0,0,5,3,3,0,5,0,23,4,0,3,0,6,4,3,3,0,24,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,14,79,226,240,161,147,62,25,32,12,981,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,3,9,5,0,0,0,0,0,0,14,0,19,7,0,0,0,0,0,0,22,4,19,10,0,3,0,0,0,0,36,0,28,19,5,4,4,0,0,0,64,5,12,32,14,17,3,0,5,4,92,4,4,20,20,41,19,5,7,0,124,3,4,14,5,62,35,7,6,0,149,0,7,4,7,20,18,3,12,0,76,0,3,5,3,12,12,3,13,0,56,0,0,0,4,9,11,0,9,0,41
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,19,10,23,3,6,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,10,0,4,4,0,0,4,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,7,0,0,3,0,7,0,0,0,0,14,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
202011024,0,4,0,0,3,0,5,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,40,15,57,14,6,6,0,195,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,4,3,7,0,0,0,0,0,0,17,0,3,8,0,4,0,0,0,0,21,3,6,12,4,5,0,0,0,0,29,0,3,8,3,0,3,4,0,0,26,0,0,9,3,0,6,0,0,0,14,0,5,0,6,4,6,0,0,0,15,0,0,0,0,8,4,0,0,0,19,0,4,0,0,3,5,0,6,0,13
202011025,0,0,5,0,8,0,0,0,0,19,0,0,5,0,7,0,0,0,0,22,0,0,0,0,0,0,0,4,0,8,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,65,84,64,94,27,10,12,5,378,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,15,4,11,5,0,0,0,0,0,0,22,0,8,15,3,4,0,0,0,0,31,0,10,12,12,5,4,0,0,0,39,0,8,11,12,31,19,0,5,0,88,4,6,4,8,31,15,3,5,0,76,4,0,10,6,12,17,3,0,0,62,3,0,7,11,14,13,4,6,0,53,4,0,3,4,16,5,4,3,0,31
202021026,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,21,13,8,13,7,0,6,0,72,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,10,0,0,0,0,0,0,11,0,4,7,3,0,0,0,0,0,18,0,0,3,10,0,3,0,0,0,17,0,5,0,3,11,0,0,0,0,22,0,5,3,0,7,6,0,0,0,21,0,0,0,0,7,5,0,0,0,20,0,4,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,3,0,8
202021027,6,5,9,7,16,38,3,10,0,104,5,7,0,9,12,51,12,19,0,115,3,0,0,4,12,36,7,4,0,67,8,3,0,0,4,37,12,11,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,5,61,174,138,95,104,206,38,57,15,891,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,8,0,11,6,0,0,0,0,0,0,19,0,15,14,5,0,0,0,0,0,35,3,20,30,3,6,4,0,0,0,57,0,19,21,18,11,9,0,4,0,74,5,8,20,13,16,18,0,0,0,80,5,4,4,14,36,24,3,6,0,102,4,0,4,4,23,15,0,3,0,53,0,0,6,5,19,15,0,5,0,48,0,0,3,0,5,6,7,0,0,25
202021028,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,4,0,0,0,0,6,0,0,0,10,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,37,26,14,12,22,0,9,5,158,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,13,0,10,5,0,0,0,0,0,0,7,0,3,7,0,0,3,0,0,0,27,0,3,4,5,0,3,0,0,0,17,0,0,6,0,4,0,0,0,0,13,0,0,0,4,8,7,0,0,0,23,0,0,0,0,5,0,0,0,0,10,0,0,5,0,0,0,0,5,0,6,0,0,0,0,0,7,0,0,0,10
202021029,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,29,32,22,16,4,8,3,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,6,3,5,4,0,0,6,0,20,0,0,5,0,3,6,0,0,0,14,0,0,0,0,3,5,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
202021030,7,8,10,9,35,20,5,14,0,102,10,0,6,8,19,15,6,10,0,76,3,0,0,0,25,16,6,12,0,63,7,0,0,0,8,23,4,15,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,8,17,104,182,144,99,173,109,27,75,20,937,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,12,0,13,4,0,0,0,0,0,0,20,0,16,3,0,0,0,0,0,0,22,7,16,26,8,0,5,0,0,0,51,0,11,17,11,0,10,0,0,0,44,0,3,17,20,13,12,3,0,0,72,0,7,3,13,21,23,3,8,0,74,0,3,0,8,9,6,5,3,0,38,5,0,0,0,9,10,4,5,0,44,0,0,0,0,11,8,0,3,0,20
202021031,0,0,3,0,7,3,0,0,0,15,0,0,0,0,3,6,0,4,0,22,0,0,0,0,0,0,0,3,0,6,7,0,0,0,4,8,0,4,0,15,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,38,113,52,40,49,26,7,19,0,335,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,15,0,10,6,0,0,0,0,0,0,14,0,9,7,0,0,0,0,0,0,25,0,7,15,3,5,0,0,0,0,25,0,9,7,7,8,0,0,0,0,26,0,0,0,0,10,6,0,0,0,22,0,0,0,3,10,7,0,0,0,27,0,0,0,3,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0
202031032,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,6,4,4,4,10,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,4,0,5,0,5,4,0,0,0,20,0,0,3,0,7,12,0,0,0,17,0,0,0,8,0,3,0,0,0,22,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,10,0,0,0,11
202031033,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,39,22,21,17,9,8,6,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,14,0,10,9,0,0,0,0,0,0,22,0,7,10,3,6,0,0,0,0,27,0,7,3,3,4,7,0,0,0,34,0,0,0,15,8,5,0,9,0,34,0,0,0,0,7,10,0,0,0,18,0,0,5,0,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0
203011034,0,0,0,0,6,0,0,0,0,6,0,0,0,3,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,88,60,45,45,23,4,8,4,296,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,5,6,0,0,0,0,0,0,8,0,8,9,0,0,0,0,0,0,19,0,0,3,7,4,0,0,0,0,19,0,0,3,5,0,4,0,0,0,23,0,0,6,7,8,8,0,4,0,38,0,3,6,3,9,11,4,0,0,33,0,5,0,0,0,9,0,0,0,17,0,0,0,4,5,9,0,0,0,9
