POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
211011446,0,435,283,69,26,3,0,380,362,55,32,6,0,450,319,54,25,4,3,408,297,37,34,4,0,378,179,52,23,4,0,255,70,23,14,0,0,108,22,8,6,4,0,32,7,0,4,0,0,9,2977,424,267,27,13,3712,407,0,6,0,0,412,343,0,3,0,0,348,164,7,15,0,0,188,171,13,22,3,0,210,202,10,45,7,3,261,146,23,35,5,0,210,183,20,30,0,0,238,194,28,30,4,0,259,184,8,33,3,4,228,181,19,27,3,0,233,99,14,26,13,0,150,41,15,18,6,0,73,6,3,7,4,0,25,2319,167,299,49,15,2842,264,14,33,7,3,328,76,7,10,3,7,97,5631,616,609,93,30,6973
211011447,0,121,94,33,14,5,0,142,116,34,19,0,0,159,125,29,13,6,0,172,86,27,12,4,0,126,59,14,6,0,0,85,16,9,7,0,0,32,3,8,5,0,0,8,0,5,0,0,0,5,980,197,115,16,6,1318,117,0,4,0,0,118,153,0,8,0,0,164,98,3,11,0,0,112,90,9,13,0,0,115,103,5,23,0,0,131,98,12,20,0,0,137,86,3,18,0,0,112,88,13,16,0,0,126,95,10,23,3,0,132,80,11,16,3,0,110,24,6,13,0,0,42,11,0,11,3,0,28,9,3,5,5,0,22,1055,80,177,25,5,1343,104,5,20,0,0,132,18,0,0,0,5,29,2161,284,315,49,13,2820
211011448,0,271,219,44,20,9,0,296,232,40,24,7,0,307,268,60,27,4,0,357,203,50,31,0,0,282,138,38,19,0,0,192,51,20,13,0,3,80,5,5,0,0,0,6,0,0,0,0,0,7,2267,345,201,16,10,2833,333,3,4,0,0,335,298,0,4,3,0,306,185,9,23,0,0,212,145,9,12,4,0,177,174,17,17,5,0,214,171,17,17,3,0,210,178,19,27,0,0,225,157,16,28,3,0,207,157,10,22,7,0,198,157,22,11,3,0,194,77,4,15,0,0,98,31,8,6,6,0,50,9,3,0,8,0,17,2066,139,183,41,7,2433,262,10,27,11,0,308,45,0,3,3,3,61,4637,495,417,73,16,5638
211011449,0,35,18,11,5,4,0,40,23,4,0,0,0,28,13,11,8,0,0,31,14,3,8,0,0,24,11,7,7,0,0,20,3,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,165,47,36,5,0,250,24,0,0,0,0,22,19,0,0,0,0,21,9,0,4,0,0,16,16,4,3,0,0,26,14,0,6,0,0,22,18,6,9,0,0,26,19,3,9,0,0,34,19,0,3,3,0,32,17,3,7,0,0,27,14,8,5,0,0,23,8,0,10,0,0,15,0,3,3,0,0,5,0,0,0,0,0,7,181,27,62,10,0,283,19,3,5,0,0,32,0,0,0,0,0,4,367,78,104,18,4,569
211021261,0,133,107,34,9,0,0,158,117,40,13,6,0,170,129,54,18,6,0,204,101,51,19,7,0,182,71,30,8,0,0,111,23,12,8,0,0,48,10,0,5,0,0,17,0,0,5,3,0,5,958,264,132,22,0,1378,80,0,3,0,0,80,102,0,7,0,0,112,81,4,13,0,0,103,73,6,19,4,0,95,86,13,8,3,0,112,91,16,12,6,0,128,97,12,22,11,0,145,86,20,24,10,0,139,83,10,28,3,3,128,72,20,27,7,3,133,35,27,22,10,0,91,18,19,7,0,0,42,11,11,5,9,0,38,909,156,207,69,9,1344,74,10,21,4,0,111,28,3,3,3,0,41,1976,432,357,104,12,2874
211021262,0,97,56,17,10,0,0,87,73,46,13,6,0,141,87,58,15,4,0,166,77,38,15,0,0,130,40,30,12,7,0,80,18,24,9,0,0,48,3,6,4,0,0,13,0,8,3,0,0,13,648,260,116,21,3,1055,123,0,3,0,0,128,138,0,8,0,0,147,55,0,3,0,0,60,50,9,11,0,0,66,54,6,17,4,0,77,46,7,16,0,0,75,57,15,19,6,0,98,79,16,26,0,0,118,80,21,30,9,0,140,65,20,25,7,0,115,30,15,13,0,0,63,9,9,10,10,0,42,5,13,7,9,0,28,798,125,183,51,0,1164,145,18,19,7,0,187,24,3,0,0,0,30,1613,412,320,87,9,2438
211031263,0,759,689,81,24,6,0,804,703,99,22,3,0,821,680,92,32,6,3,809,601,105,33,4,0,740,400,69,16,5,6,490,136,41,4,0,0,183,27,17,0,0,0,48,6,10,0,0,0,13,5933,637,198,25,17,6815,413,0,0,0,0,422,349,0,9,0,0,361,150,4,14,0,3,168,144,12,16,5,0,175,162,15,21,3,0,200,147,22,19,6,0,192,159,18,22,9,3,210,184,26,16,3,0,236,166,24,23,3,3,218,141,24,12,5,0,188,78,16,13,4,3,114,33,10,10,0,0,52,10,15,0,3,0,30,2142,178,173,52,15,2563,272,12,19,5,4,315,118,13,10,4,25,167,8465,841,400,91,65,9859
211031265,0,107,88,25,10,0,0,128,99,26,15,0,0,142,105,26,25,0,0,158,88,30,17,0,0,138,55,25,8,0,0,87,16,11,0,0,0,33,8,3,0,0,0,11,4,4,0,0,0,3,794,189,111,7,0,1108,72,0,3,0,0,75,66,0,5,0,0,74,46,0,10,0,0,59,56,0,12,6,0,71,51,11,18,5,0,85,67,6,31,3,0,103,56,3,18,4,0,78,71,11,14,3,0,100,64,11,17,3,0,99,51,19,17,4,4,89,28,7,21,0,0,47,5,6,5,0,0,29,7,3,3,0,0,9,644,87,176,31,7,941,59,12,17,4,3,99,22,0,3,0,6,26,1519,294,310,43,8,2171
211031266,4,937,751,112,40,3,5,919,865,122,33,5,0,1018,760,114,39,0,0,920,686,92,37,0,6,817,440,67,18,6,3,533,132,27,20,0,0,184,24,20,3,6,0,52,12,8,0,0,0,19,7175,724,312,25,27,8261,1059,0,4,8,0,1065,1307,5,21,0,5,1332,534,11,29,0,0,576,456,16,27,0,0,502,445,31,37,3,0,523,406,39,45,8,3,499,403,29,31,12,0,469,396,33,24,8,0,465,401,20,37,3,0,458,330,31,19,8,5,394,191,19,16,4,0,231,52,9,13,4,0,80,19,7,3,7,0,47,5994,248,309,76,16,6639,1006,32,26,8,4,1073,160,10,11,11,19,212,14328,1017,657,116,67,16187
211031267,0,343,269,52,19,3,0,351,323,38,33,9,3,402,294,30,30,5,0,360,286,39,24,0,3,351,191,27,14,0,0,227,50,13,8,0,0,71,9,6,0,0,0,20,6,0,0,0,0,7,2604,278,192,26,13,3118,253,0,0,0,0,249,285,0,15,0,0,303,216,3,10,0,0,229,215,9,24,8,3,260,267,9,34,5,0,311,241,13,30,0,3,290,229,11,35,6,0,278,254,10,29,3,0,301,216,14,21,0,0,256,200,13,19,6,0,242,107,11,15,0,0,135,33,7,12,4,0,62,15,3,8,6,0,31,2531,124,260,33,8,2956,285,11,29,3,0,334,59,3,0,5,3,72,5474,417,479,68,33,6475
211031268,0,67,35,18,8,0,0,67,53,26,7,6,0,87,48,11,15,0,0,73,38,21,5,6,0,70,20,17,6,0,0,42,3,14,0,0,0,21,0,5,0,0,0,7,0,0,0,0,0,0,375,136,58,15,3,587,100,0,0,0,0,108,77,0,6,0,0,83,36,0,9,0,0,41,45,3,4,0,0,57,56,13,15,4,0,89,42,8,14,4,0,63,49,7,12,4,0,74,41,10,11,3,0,67,48,9,15,0,0,76,41,6,12,0,0,57,26,14,8,0,0,50,5,6,14,0,3,33,5,5,3,4,0,18,581,83,123,16,6,817,60,9,14,3,0,73,17,3,0,0,3,22,1037,225,197,29,13,1500
211031450,0,269,156,43,17,0,0,215,180,31,25,7,0,244,183,33,36,0,0,248,136,59,28,3,0,220,100,37,21,3,0,167,34,14,4,0,0,60,10,3,0,5,0,20,0,4,0,0,0,4,1633,328,208,22,6,2191,164,0,0,4,0,164,203,0,13,0,0,215,102,5,17,0,0,118,127,12,19,0,0,166,130,11,36,8,0,190,131,19,16,8,0,171,117,15,26,6,0,163,113,13,19,4,0,153,106,18,15,0,4,147,103,12,23,3,0,147,67,8,14,5,0,94,25,6,8,6,0,42,14,3,4,8,0,22,1397,122,221,49,6,1802,212,6,28,10,3,259,50,5,3,3,6,68,3296,462,456,86,23,4317
211031451,0,148,90,29,15,0,0,135,115,30,12,0,0,161,130,40,16,3,0,195,113,20,19,4,0,152,52,15,10,0,0,77,25,4,5,0,3,37,3,3,0,0,0,10,0,5,0,0,0,3,1064,195,127,17,7,1407,334,0,0,0,0,337,211,0,3,0,0,218,109,7,20,6,0,136,101,3,11,5,0,116,91,13,16,3,0,121,105,11,21,4,0,140,97,10,17,0,0,122,111,9,15,0,0,138,118,10,23,0,0,150,79,14,13,5,0,107,48,9,11,3,0,66,9,5,5,4,0,22,3,4,3,0,0,22,1412,99,152,30,8,1704,115,8,24,0,5,151,28,9,4,4,4,45,2616,307,303,48,15,3300
211031452,0,217,164,24,9,4,0,200,196,30,15,0,0,233,195,32,11,0,0,237,154,22,12,0,0,198,100,21,13,0,0,132,34,16,0,0,0,52,3,0,0,0,0,8,5,0,0,0,0,0,1686,195,76,11,7,1971,66,0,0,0,0,68,81,0,0,0,0,87,54,0,8,0,0,64,54,0,5,0,0,55,55,10,9,0,0,72,49,10,7,5,0,67,54,6,6,0,0,66,52,5,11,0,0,62,51,4,3,0,0,63,44,6,5,0,0,54,29,8,5,4,0,41,5,3,3,0,0,11,4,4,0,0,0,7,586,60,62,11,0,720,44,7,4,4,0,61,25,3,0,4,3,38,2339,255,146,32,11,2784
211041269,0,275,286,21,7,4,0,324,292,27,8,6,0,327,244,21,8,3,0,284,222,29,15,0,0,260,134,11,11,0,0,154,46,7,0,0,0,54,8,0,3,0,0,12,6,0,0,0,0,4,2045,183,75,28,10,2333,389,0,0,0,0,386,400,0,0,0,0,404,172,8,6,0,0,176,141,8,11,0,0,150,166,11,21,9,0,208,146,9,19,7,0,184,148,11,17,7,0,182,189,13,22,0,0,224,159,6,21,4,0,196,127,8,11,5,3,153,81,7,7,3,0,92,31,4,7,0,0,44,14,7,0,3,0,27,2159,86,144,38,7,2427,269,14,19,7,0,303,59,4,0,3,9,67,4528,281,228,68,23,5137
211041270,0,571,419,64,7,3,0,503,417,81,22,5,3,533,364,67,36,4,0,476,345,62,18,6,0,429,206,33,14,0,4,252,82,20,10,4,0,113,11,13,4,0,0,31,3,0,0,0,0,8,3615,459,157,39,15,4275,185,0,3,6,0,191,307,3,10,3,0,328,185,0,9,0,0,196,169,19,19,9,0,221,207,20,28,7,0,264,192,21,28,11,0,256,199,21,33,6,0,265,221,17,30,0,0,277,197,28,32,7,0,265,143,25,23,3,0,192,86,17,18,0,0,123,41,3,11,8,0,62,18,7,8,0,0,36,2157,185,262,64,4,2669,250,13,16,3,0,288,63,8,4,3,7,91,6080,666,443,107,21,7324
211041271,0,544,382,59,17,3,3,466,438,53,19,6,0,519,439,56,28,4,0,531,351,66,16,0,4,436,204,34,11,3,0,257,85,9,12,0,0,102,19,9,3,0,0,37,5,3,0,0,0,3,3528,404,157,26,5,4126,279,0,3,0,0,286,332,0,12,0,0,344,174,7,16,0,0,187,153,4,17,3,0,178,178,26,19,8,0,232,159,22,15,7,0,206,190,25,17,6,0,237,220,18,18,7,0,268,192,17,13,0,0,227,186,12,17,0,0,217,121,3,12,3,0,145,56,8,3,4,0,71,22,0,0,3,0,24,2263,139,163,44,3,2617,301,15,16,3,5,346,96,7,7,8,4,123,6192,571,343,81,18,7205
211041272,0,198,135,31,17,0,0,182,152,29,14,0,0,194,142,33,13,3,0,192,141,33,9,0,0,181,66,14,13,0,0,87,14,22,4,0,0,38,3,3,0,0,0,10,0,0,0,0,0,0,1246,217,93,12,0,1572,72,0,4,0,0,76,102,0,5,0,0,112,72,0,9,0,0,80,53,7,14,7,0,79,95,15,16,5,0,121,80,17,15,3,3,119,94,11,20,5,0,131,80,8,30,8,0,124,82,8,9,3,0,101,50,9,16,0,0,74,38,9,5,0,0,55,15,6,5,4,0,23,3,3,8,0,0,18,836,104,140,28,3,1108,67,6,14,6,0,91,20,7,9,0,7,43,2171,331,253,47,12,2815
211041273,0,115,98,12,9,0,0,119,94,26,16,0,0,130,112,7,15,0,0,137,88,13,10,5,0,109,58,12,8,0,0,75,18,10,7,0,0,25,4,5,0,0,0,10,0,0,4,0,0,10,834,110,86,16,5,1052,207,0,0,0,0,212,177,4,5,0,0,182,72,7,7,0,0,82,90,5,15,0,0,118,78,6,11,0,0,101,85,14,12,4,0,114,85,14,22,7,0,122,82,6,15,6,0,114,98,12,23,0,0,132,75,12,11,0,0,97,40,3,17,0,0,63,20,11,16,0,0,47,5,0,4,0,0,15,1123,98,152,24,0,1399,120,7,6,5,0,141,42,0,0,0,5,48,2116,214,247,43,11,2631
211051274,0,130,78,20,9,0,0,113,97,30,12,0,0,146,76,30,12,0,0,124,62,23,6,5,0,99,55,15,11,4,0,86,21,7,8,3,0,36,5,3,0,0,0,9,0,0,0,0,0,0,767,161,99,23,4,1057,115,0,0,4,0,117,105,0,3,3,0,112,59,0,11,0,0,72,66,0,17,3,0,89,74,10,23,0,0,111,79,11,29,6,0,118,71,13,15,6,6,107,61,12,26,4,0,103,51,15,15,3,0,83,50,11,21,0,0,88,28,6,15,6,0,58,21,3,3,0,0,26,6,3,0,0,0,8,767,96,185,39,0,1097,116,11,22,0,0,153,10,0,4,4,5,23,1669,274,309,67,16,2330
211051275,0,156,139,32,16,0,0,184,153,32,11,0,0,201,154,27,18,6,0,200,123,28,11,0,6,163,85,13,6,0,3,115,29,9,4,0,0,40,5,9,0,0,0,16,0,0,6,0,0,0,1416,201,103,14,11,1741,477,0,0,0,0,484,324,0,4,0,0,335,128,0,14,0,0,144,86,9,14,0,0,110,96,12,22,3,0,126,90,16,20,0,0,131,112,10,17,3,0,147,104,20,18,0,0,139,110,10,19,0,4,142,95,15,7,6,0,120,48,5,13,0,0,74,11,0,9,6,0,23,10,3,7,0,0,16,1702,108,160,24,3,1988,240,15,18,3,5,270,49,4,5,0,5,70,3399,322,278,43,22,4075
211051276,3,191,158,36,26,0,0,224,154,52,20,5,0,227,186,46,35,4,0,271,130,48,49,8,0,245,88,40,24,6,0,157,16,17,12,11,0,52,9,9,3,0,0,28,3,3,4,0,0,10,1491,314,247,40,12,2104,237,0,0,0,0,238,233,4,0,0,0,238,157,3,14,0,0,178,140,4,16,4,0,170,149,10,32,3,0,192,144,10,23,0,7,188,151,15,25,3,0,189,132,20,43,0,0,196,172,22,26,13,0,235,138,20,31,13,0,198,64,14,18,6,4,110,30,11,12,4,0,54,12,3,6,4,3,28,1744,139,251,62,15,2215,379,18,40,9,4,442,53,11,6,0,13,85,3669,480,540,114,43,4845
211051277,0,344,299,31,10,6,0,345,335,40,13,0,0,386,339,37,16,0,0,397,257,32,13,4,0,312,179,20,12,4,0,210,50,9,0,0,0,62,10,3,5,3,0,20,0,0,0,3,0,4,2681,234,122,15,7,3054,133,0,0,0,0,141,143,0,4,0,0,149,71,0,11,0,0,81,80,3,12,0,0,95,75,4,15,0,0,100,72,11,11,0,0,102,65,8,7,3,0,80,66,10,8,0,0,88,70,7,5,0,0,80,71,9,15,8,0,98,46,6,7,0,0,60,20,3,8,5,0,36,7,0,0,3,0,16,929,65,102,32,4,1126,113,7,12,4,4,138,44,6,6,0,5,58,3765,318,233,47,18,4381
211051278,3,585,459,73,32,8,0,579,554,57,34,0,3,650,532,100,27,5,3,668,491,67,31,8,0,605,347,54,20,3,3,434,93,27,19,0,0,143,26,8,11,7,0,52,3,0,4,0,0,10,4693,537,265,40,16,5549,565,0,3,3,0,574,498,0,11,0,0,510,211,4,26,3,0,243,263,18,22,9,0,311,297,21,31,3,0,358,310,20,30,10,0,369,286,23,25,5,0,341,276,35,34,6,0,351,260,23,45,16,4,339,199,22,43,7,6,273,108,24,35,14,0,176,58,6,15,9,0,83,13,4,8,0,0,32,3334,209,320,81,17,3967,524,23,41,17,4,604,132,5,5,4,19,171,8680,774,633,141,59,10287
211051279,6,119,93,25,10,3,5,132,98,42,21,0,0,160,87,26,21,3,0,144,76,27,24,5,5,133,46,21,10,0,0,82,23,12,10,6,0,47,0,7,7,3,0,20,5,0,0,0,0,6,835,193,129,33,12,1193,105,0,0,0,0,104,89,4,0,0,0,88,44,0,0,0,0,53,52,4,6,4,0,63,44,8,12,0,0,68,57,5,11,0,0,73,78,12,12,3,0,101,48,17,21,0,0,83,57,11,14,3,0,77,53,9,16,0,0,83,28,13,12,3,0,55,0,10,5,4,4,20,9,0,0,0,0,13,653,82,111,33,0,879,107,14,19,0,0,135,25,5,4,3,0,37,1617,296,252,65,18,2254
211051280,0,78,55,20,9,0,0,86,49,13,7,0,0,76,69,12,9,3,0,84,52,20,9,0,0,79,43,12,4,0,0,57,17,7,9,0,0,34,0,0,0,0,0,4,0,0,0,0,0,0,529,112,60,15,0,713,48,0,0,0,0,47,38,0,0,0,0,35,37,0,8,0,0,40,43,0,9,3,0,50,47,8,9,0,0,58,47,4,13,3,0,63,36,6,6,0,0,53,37,3,7,0,0,53,44,3,6,0,0,59,33,11,9,3,0,61,11,3,9,3,0,24,0,0,3,6,0,12,0,0,5,5,0,10,419,42,89,29,5,576,41,6,8,0,0,58,14,0,0,0,0,18,1006,159,158,42,4,1371
211051281,0,219,126,26,19,0,0,174,142,31,29,0,0,198,165,32,25,5,0,220,107,28,18,0,0,149,72,15,16,0,0,98,29,13,0,0,0,43,3,11,4,0,0,14,0,0,0,0,0,0,1336,223,179,12,7,1762,292,0,0,0,0,295,177,0,11,0,0,189,103,5,19,4,0,128,112,8,40,4,0,162,152,12,26,6,0,194,128,15,37,0,0,172,121,7,20,4,0,152,117,17,29,0,0,157,117,8,30,4,0,158,102,18,17,0,0,137,55,7,16,0,0,80,19,8,8,3,0,42,9,3,3,5,0,22,1496,110,252,30,8,1897,155,11,30,10,3,200,46,7,6,8,5,59,3032,348,467,56,26,3927
211051282,0,72,48,22,18,4,0,92,62,34,36,5,0,134,47,31,15,0,0,100,50,16,24,0,0,89,38,24,19,4,0,81,11,16,11,3,0,41,0,4,7,0,0,18,0,0,3,4,0,5,452,179,156,21,3,810,122,0,0,0,0,120,93,3,7,0,0,101,55,0,4,0,0,59,52,0,14,4,0,77,45,3,19,0,0,70,48,12,32,4,0,93,61,8,17,4,0,91,62,18,23,3,0,102,47,14,20,9,0,91,37,15,22,12,0,81,20,5,21,8,0,53,12,10,16,6,0,44,6,4,9,5,0,24,653,96,197,55,4,1008,167,12,28,9,0,207,21,0,4,0,4,28,1293,289,386,86,8,2062
211051283,0,115,78,12,18,0,0,107,81,19,7,0,0,106,60,30,19,0,3,110,57,30,21,0,0,107,36,14,4,0,0,61,11,6,9,0,0,31,4,0,0,0,0,6,0,0,0,0,0,5,737,159,136,7,8,1044,146,0,4,0,0,148,119,0,8,0,0,122,67,0,10,0,0,81,65,4,16,0,0,88,89,10,18,0,0,115,81,7,18,5,0,101,65,9,12,4,0,96,84,7,18,0,0,111,71,12,18,4,0,101,55,3,23,4,0,82,25,7,19,3,0,50,4,8,4,0,0,16,5,0,8,0,0,9,873,66,164,22,0,1124,87,8,15,3,0,111,27,0,4,0,0,33,1725,230,316,38,12,2316
211051284,0,72,50,18,12,4,0,83,59,21,14,0,3,94,61,22,15,0,0,99,42,11,19,0,0,72,27,12,11,0,0,50,5,9,0,0,0,16,0,8,3,0,0,10,0,0,0,0,0,0,443,137,110,8,4,710,127,0,0,0,0,135,84,0,4,0,0,92,45,4,9,0,0,60,37,0,18,0,0,57,63,10,21,7,0,88,46,9,18,4,0,83,49,9,36,0,0,95,51,9,21,5,0,81,63,12,25,0,0,94,57,11,12,0,0,81,19,3,8,5,0,37,14,5,3,3,0,24,5,0,0,0,0,10,664,67,182,21,0,938,68,4,23,3,0,100,14,0,0,0,0,20,1192,217,323,30,4,1765
211051285,0,82,62,29,11,3,0,109,65,33,24,3,0,121,73,27,17,0,0,120,44,25,14,5,0,89,22,21,13,0,0,59,9,7,7,5,0,22,0,7,4,4,0,9,4,3,3,0,0,12,616,188,132,27,3,965,101,0,0,0,0,98,89,0,3,0,0,94,41,0,0,0,3,47,45,8,6,0,0,53,47,4,12,7,0,70,42,8,9,3,0,67,42,11,15,3,0,70,49,23,19,6,0,94,45,14,14,11,5,92,39,3,17,9,0,69,17,6,16,4,0,39,3,12,7,8,0,32,3,6,3,6,0,20,556,87,123,58,9,835,87,4,13,6,0,106,21,0,4,6,0,39,1275,289,266,90,17,1938
211051286,0,164,111,31,19,5,0,166,142,40,31,0,0,218,146,40,27,7,0,230,129,41,17,0,3,192,66,20,21,9,3,114,26,18,7,11,0,59,7,7,6,0,0,22,0,4,6,0,0,10,1176,252,205,39,13,1682,157,0,0,0,0,158,116,0,3,0,0,122,93,0,8,0,0,105,87,3,20,6,0,111,116,6,23,11,0,161,109,11,23,3,0,146,103,21,37,5,5,165,110,14,18,12,0,158,124,14,33,6,0,180,106,18,30,3,3,163,51,12,14,11,5,102,15,10,14,12,0,51,6,4,5,8,0,17,1184,113,234,82,18,1627,176,21,30,12,0,242,64,5,4,5,13,103,2607,395,473,141,49,3659
212011289,0,143,118,52,23,3,4,195,100,55,19,3,0,185,113,54,24,4,0,190,91,45,23,6,0,156,55,31,23,12,5,117,21,16,15,3,0,51,5,4,4,0,0,9,0,0,3,0,0,4,1019,322,186,35,14,1571,243,0,7,0,0,247,192,3,6,0,0,208,83,7,10,3,0,109,76,10,15,3,0,110,92,14,32,3,5,150,99,9,31,4,0,146,102,23,40,6,0,168,107,13,30,0,0,152,85,18,19,7,3,141,90,24,27,10,5,156,28,19,21,9,0,76,16,10,8,10,0,43,9,0,6,4,0,20,1222,158,260,69,17,1726,163,19,48,5,0,237,59,16,3,4,9,92,2463,515,498,115,44,3625
212011546,0,335,249,56,27,0,3,338,258,65,20,6,3,359,198,52,31,0,3,283,173,19,8,5,0,208,99,29,14,0,0,141,29,7,7,0,0,42,7,8,0,0,0,12,0,0,4,0,0,3,2140,334,195,25,13,2702,469,0,0,6,3,483,235,0,10,0,0,255,152,7,26,3,0,186,145,16,29,9,4,190,162,16,36,10,0,217,150,21,28,0,0,204,126,15,21,6,0,177,112,28,24,4,0,169,103,22,12,3,0,146,70,15,18,0,0,106,42,5,19,0,0,71,19,8,12,4,7,40,9,6,3,6,0,20,1792,153,251,50,12,2255,209,15,41,9,5,281,61,0,7,6,5,82,4195,504,494,85,38,5310
212011547,0,163,80,37,4,0,6,128,95,36,18,6,0,155,124,39,24,14,5,198,84,46,21,9,0,150,56,27,20,5,0,107,21,6,13,14,0,48,3,9,12,0,0,24,8,3,10,10,0,21,991,255,162,53,17,1487,109,0,0,5,0,112,85,0,3,0,0,88,58,0,4,3,0,76,48,8,7,0,0,66,63,10,10,0,0,84,58,7,8,4,0,77,89,12,9,5,3,118,93,17,17,3,0,126,61,11,9,9,0,90,54,9,8,7,0,81,27,6,23,11,0,77,4,10,11,4,0,24,5,4,4,9,0,23,751,86,118,59,10,1035,94,13,22,6,3,138,45,0,0,3,8,58,1890,362,309,124,39,2723
