POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
201021009,0,0,4,14,33,49,41,38,48,6,0,222,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,5,4,0,0,18,0,0,3,3,4,4,0,0,11,0,3,3,6,0,3,0,0,19,0,3,8,5,4,7,3,0,32,0,0,5,3,9,9,3,0,31,0,0,6,3,15,8,3,0,32,0,0,0,0,8,0,6,0,18,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,11,28,37,43,47,19,4,196,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,24,14,6,0,4,0,0,0,0,21,8,3,5,0,0,0,0,0
201021010,0,0,0,19,24,60,32,48,45,6,0,245,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,7,0,0,0,5,5,5,0,0,9,0,0,0,0,3,3,0,0,10,0,5,5,6,5,8,0,0,25,0,0,0,4,4,11,0,0,26,0,0,4,7,13,11,3,0,32,0,0,3,9,11,4,0,0,30,0,0,3,5,5,9,3,0,17,0,0,0,0,8,7,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,22,35,57,54,17,5,199,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0
201021011,0,0,0,54,79,105,78,108,98,15,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,6,3,0,23,0,0,0,0,0,7,0,0,15,3,5,4,5,3,12,0,0,25,0,0,6,9,12,14,3,0,41,0,5,6,4,13,13,7,0,47,0,0,9,10,12,17,0,0,47,0,4,5,11,20,10,4,0,53,0,0,4,4,6,8,0,0,25,0,0,3,4,9,4,0,0,19,0,0,0,0,4,4,0,0,13,0,0,0,4,0,3,4,0,9,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,38,56,90,86,36,0,331,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,13,0,4,0,5,0,3,0,29,4,6,0,0,0,6,0,0
201021012,0,0,3,6,14,18,4,11,8,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,6,4,5,0,6,0,13,0,0,6,3,0,0,0,0,5,0,0,0,3,5,0,0,0,14,0,0,0,0,4,4,0,0,13,0,0,0,0,6,0,0,0,6,0,0,6,4,6,4,0,0,16,0,0,0,0,0,6,0,0,3,0,0,6,3,0,4,0,0,17,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,22,27,21,22,4,0,104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0
201031013,0,0,0,5,9,17,11,21,15,3,0,84,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,6,0,0,0,0,4,6,0,0,8,0,0,0,3,5,0,0,0,7,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,25,15,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0
201031014,0,0,4,13,24,36,47,74,53,15,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,8,0,0,0,0,4,4,3,0,10,0,0,4,6,8,0,5,0,16,0,0,3,4,0,4,0,0,12,0,0,5,0,3,6,0,0,16,0,0,0,0,4,6,0,0,12,0,0,0,4,8,3,0,0,19,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,19,37,40,11,3,121,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0
201031015,0,0,0,3,0,3,5,8,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,7,0,0,0,4,3,0,0,0,4,0,0,0,0,7,3,0,0,9,0,0,0,3,0,3,0,0,9,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,20,9,4,0,66,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
201031016,0,0,7,42,62,124,104,131,128,28,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,8,0,4,6,9,0,6,0,3,21,0,0,7,4,10,15,4,0,37,0,3,8,10,10,9,6,0,48,0,4,13,16,18,10,0,0,69,0,0,0,13,24,19,8,0,71,0,0,8,5,15,11,0,0,39,0,0,0,3,6,6,0,0,21,0,0,0,0,5,3,0,0,3,0,0,0,0,0,5,0,0,10,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,44,65,87,94,26,6,341,3,0,0,0,3,5,0,0,4,66,0,0,0,0,0,0,0,65,25,5,4,0,0,3,0,0,41,11,15,0,0,0,3,0,0
201031017,0,0,0,0,4,10,5,16,11,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,3,0,9,0,0,0,0,3,4,0,0,12,0,0,0,4,7,3,0,0,9,0,0,0,0,3,5,0,0,7,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,13,19,25,7,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011018,0,0,17,285,499,812,619,573,516,112,3,3418,0,0,0,0,3,0,0,0,12,18,3,0,0,0,0,0,0,28,5,7,7,7,0,5,3,0,35,9,9,9,15,3,15,11,0,62,4,12,19,28,9,26,11,0,117,4,30,41,39,49,59,27,0,254,12,34,60,69,76,63,15,0,336,9,72,126,118,133,106,24,0,584,3,57,145,131,169,139,18,3,675,0,38,116,127,158,113,14,0,568,0,8,56,98,93,65,14,0,328,0,0,24,44,60,42,0,0,170,0,0,20,36,56,37,5,0,157,0,0,0,11,10,10,0,0,26,0,0,0,9,13,9,0,0,33,0,0,0,0,5,3,0,0,18,62,269,625,733,841,703,142,7,3383,9,6,0,0,0,0,0,0,20,229,7,0,0,0,0,0,0,239,128,31,16,5,10,5,0,0,201,31,47,21,17,15,12,9,0
202011019,0,0,4,22,50,79,76,88,76,7,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,4,5,0,0,11,0,0,3,0,0,7,0,0,22,0,5,9,8,4,6,5,0,34,0,6,12,8,4,8,5,0,37,0,3,6,12,15,8,0,0,46,0,0,3,5,15,0,0,0,24,0,0,4,3,3,0,0,0,20,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,17,39,39,56,51,15,3,215,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,58,28,0,0,0,3,0,0,0,34,10,0,0,0,0,0,0,0
202011020,0,0,0,47,118,174,136,169,139,39,0,824,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,5,0,0,3,3,4,0,0,15,0,5,5,0,5,4,0,0,21,5,3,9,9,6,3,0,0,36,4,7,10,10,20,21,6,0,85,4,13,23,15,23,18,0,0,94,4,13,33,31,19,30,3,0,138,0,7,32,50,44,40,12,0,179,0,5,13,24,31,22,4,0,91,0,0,5,9,21,20,4,0,61,0,0,6,13,15,3,4,0,39,0,0,8,6,9,5,5,0,31,0,0,0,5,3,0,0,0,10,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,0,3,28,55,135,184,202,176,37,0,818,3,0,0,0,0,0,0,0,3,80,0,0,0,0,0,0,0,82,50,10,3,4,3,0,0,0,74,12,9,8,0,0,7,0,0
202011021,0,0,0,21,33,65,59,56,43,9,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,6,0,6,3,3,0,3,0,0,9,0,7,4,4,0,8,5,0,18,0,0,5,0,8,0,0,0,21,0,0,4,4,9,6,4,0,22,0,0,6,9,7,7,4,0,35,0,0,11,11,7,11,0,0,31,0,0,6,4,8,8,0,0,24,0,0,0,0,9,0,0,0,9,0,0,4,0,3,4,0,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,36,36,60,56,11,0,207,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
202011022,0,0,14,82,151,181,171,196,172,31,5,981,0,0,0,3,0,0,0,0,5,0,0,3,0,0,3,0,0,5,0,4,3,3,0,7,0,0,14,0,0,6,5,8,5,0,0,22,0,3,5,3,6,14,0,0,36,0,3,17,15,3,22,0,0,64,4,5,10,18,21,19,6,4,92,3,11,25,17,35,25,6,0,124,0,7,21,28,38,41,11,0,149,0,0,12,19,22,19,8,0,76,0,0,6,13,15,17,0,0,56,0,0,4,10,12,8,4,0,41,0,0,4,10,11,7,0,0,29,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,12,49,122,141,180,176,36,6,714,0,0,0,0,0,0,0,0,3,171,7,0,4,0,0,0,0,185,103,19,4,8,0,5,6,0,139,31,21,14,3,9,8,0,0
202011023,0,0,0,7,19,29,24,21,11,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,3,0,10,0,0,5,0,5,0,0,0,12,0,0,0,0,0,4,0,0,7,0,0,0,0,5,0,0,0,7,0,0,0,5,9,3,0,0,14,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,24,18,9,0,79,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0
202011024,0,0,0,16,25,32,45,43,22,5,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,10,4,0,3,0,0,0,0,0,4,0,3,0,0,0,5,3,0,17,4,0,0,4,3,5,0,0,21,0,4,5,8,5,3,0,0,29,0,5,5,6,7,0,0,0,26,0,3,0,0,3,4,0,0,14,0,6,0,3,3,5,0,0,15,0,0,5,6,6,4,0,0,19,0,0,0,0,4,6,0,0,13,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,15,25,40,42,39,10,6,183,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0
202011025,0,0,0,18,72,99,71,52,59,6,0,378,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,9,4,0,0,6,0,4,4,0,15,0,0,12,0,4,3,0,0,22,0,4,6,8,4,9,0,0,31,0,7,5,3,7,6,3,0,39,3,16,21,16,21,13,0,0,88,0,6,13,14,23,11,6,0,76,0,3,19,10,13,14,3,5,62,0,3,10,15,15,16,3,0,53,0,0,4,9,11,6,0,0,31,0,0,4,9,13,10,4,0,39,0,0,0,0,6,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,10,46,89,96,122,86,28,3,485,3,0,0,0,0,0,0,0,5,52,5,0,0,0,0,0,0,54,32,3,0,0,0,0,0,0,43,13,5,3,4,5,4,0,0
202021026,0,0,5,0,16,11,17,17,14,4,0,72,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,7,3,0,11,0,4,0,7,5,0,7,0,18,0,3,0,3,3,4,0,0,17,0,0,5,5,5,7,0,0,22,0,3,0,3,4,6,0,0,21,0,0,3,0,3,5,0,0,20,0,0,0,0,3,0,0,0,14,0,0,0,3,0,0,0,0,8,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,20,34,28,39,15,0,153,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021027,0,0,5,51,71,149,170,208,196,40,0,891,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,7,0,0,0,0,4,0,0,0,8,0,0,0,0,3,6,4,0,19,0,0,7,4,11,10,0,0,35,0,0,7,7,13,15,10,0,57,0,12,11,13,19,13,3,0,74,0,5,13,15,15,21,3,0,80,0,6,15,14,25,22,12,0,102,0,3,5,10,17,13,5,0,53,0,0,3,6,15,9,6,0,48,0,0,3,9,6,6,3,0,25,0,0,0,0,10,9,0,0,16,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,26,71,91,139,137,53,6,532,0,0,0,0,0,0,0,0,0,65,6,0,0,3,0,0,0,70,35,5,0,3,3,5,0,0,52,8,8,9,5,0,5,5,0
202021028,0,0,3,11,11,17,23,44,42,12,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,0,3,3,4,0,7,0,0,5,0,11,3,9,0,27,0,0,6,3,0,7,3,0,17,0,0,0,3,0,8,0,0,13,0,0,8,3,5,8,4,0,23,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,5,0,6,0,0,0,0,4,3,0,0,10,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,26,32,49,19,3,147,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0
202021029,0,0,3,7,10,21,25,24,35,7,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,3,4,0,0,7,0,0,0,0,0,3,0,0,9,0,0,0,0,8,3,0,0,9,0,0,3,4,3,3,5,0,20,0,0,4,0,3,8,0,0,14,0,0,0,6,0,0,0,0,10,0,0,0,0,3,0,0,0,8,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,18,26,22,7,0,91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,9,0,0,0,0,5,0,0,0
202021030,0,0,17,69,109,189,172,207,161,37,0,937,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,12,0,0,4,3,0,5,0,0,20,0,0,0,3,6,3,6,0,22,0,0,3,12,17,11,3,0,51,0,3,9,4,12,8,4,0,44,0,3,9,11,18,17,8,0,72,0,8,8,13,26,14,4,0,74,0,0,9,11,12,10,3,0,38,0,3,4,3,13,14,8,0,44,0,0,0,3,10,12,0,0,20,0,0,0,0,10,8,0,0,23,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,7,6,19,49,78,134,111,37,7,443,0,0,0,0,0,0,0,0,0,64,0,0,0,3,0,0,0,67,19,0,7,0,0,5,0,0,38,6,4,4,0,4,3,3,0
202021031,0,0,4,53,28,50,49,82,49,17,0,335,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,3,6,3,0,0,15,0,0,0,0,3,7,0,0,14,0,3,5,6,6,3,0,0,25,0,0,6,6,11,6,0,0,25,0,0,0,4,9,3,5,0,26,0,0,3,3,7,5,4,0,22,0,0,3,0,8,9,3,0,27,0,0,0,6,8,10,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,8,28,30,77,52,13,7,213,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,45,26,4,0,3,0,0,0,0,38,4,3,0,0,0,3,0,0
202031032,0,0,0,4,7,11,13,10,10,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,6,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,7,0,9,0,0,5,0,0,0,0,0,6,0,0,8,4,3,0,0,0,20,0,0,7,3,0,3,0,0,17,0,0,0,0,13,5,0,0,22,0,0,0,6,3,0,0,0,13,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,21,28,27,30,15,0,122,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
202031033,0,0,0,17,15,25,23,40,44,11,0,175,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,8,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,14,0,4,0,4,8,6,3,0,22,0,0,10,4,3,9,3,0,27,0,3,4,5,8,7,3,0,34,0,5,6,6,5,15,3,0,34,0,0,4,3,5,4,0,0,18,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,29,38,44,55,18,0,187,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,25,3,0,4,0,0,4,0,0,14,0,0,0,0,0,0,3,0
203011034,0,0,5,25,55,74,55,43,30,8,0,296,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,6,3,0,5,5,0,19,0,0,5,10,4,0,0,0,19,0,3,0,3,8,0,0,0,23,0,0,8,9,5,11,5,0,38,0,0,4,8,9,9,3,0,33,0,0,0,5,9,4,0,0,17,0,0,0,6,7,0,0,0,9,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,31,57,48,30,14,0,194,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,28,16,3,4,0,4,0,0,0,25,5,3,0,0,0,0,0,0
203011035,0,0,0,6,14,5,10,26,18,0,0,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,0,12,0,0,0,0,5,6,0,0,9,0,0,3,0,0,4,0,0,8,0,0,6,0,3,0,0,0,13,0,0,3,5,3,0,0,0,12,0,0,0,4,5,7,0,0,18,0,0,0,3,0,5,0,0,3,0,0,9,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,5,0,4,31,24,31,22,12,0,121,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,8,0,0,0,0,9,3,0,0
