POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
207021160,3,7,11,38,78,28,14,182,30,68,67,57,41,13,0,277,0,7,4,17,31,18,5,83,0,0,0,0,0,0,0,0,0,9,10,29,42,14,4,104,0,4,7,11,35,16,0,75,0,0,0,0,8,0,4,16,0,0,0,3,3,4,0,16,38,70,52,75,40,8,0,277,0,0,0,0,6,0,0,11,20,42,49,64,73,21,3,262,342,528,567,549,348,78,15,2434,18,20,5,23,25,0,0,92,442,715,748,801,626,162,42,3534,352,558,599,589,397,92,20,2605,60,122,125,156,144,40,16,663,10,22,19,33,50,20,3,151,0,0,0,6,10,7,6,25,70,144,137,193,208,69,23,837,18,20,5,23,25,0,0,92,442,715,748,801,626,162,42,3534
207021424,0,3,12,27,50,33,3,128,36,47,29,32,41,14,0,199,0,0,5,16,25,14,0,63,0,0,0,0,0,0,0,0,4,3,11,24,28,16,3,95,0,0,3,11,19,18,3,58,5,3,0,0,0,3,0,10,0,0,0,0,0,0,0,6,45,42,30,31,19,9,0,170,0,0,0,0,6,0,0,7,36,25,40,44,45,15,3,201,481,400,432,362,308,67,7,2059,15,7,10,11,11,7,0,69,596,509,547,510,504,152,23,2853,506,423,462,391,339,78,15,2198,72,69,60,84,126,47,13,470,7,15,11,24,21,17,0,97,0,0,0,4,8,6,0,20,77,79,73,108,152,68,14,584,15,7,10,11,11,7,0,69,596,509,547,510,504,152,23,2853
207021425,0,10,12,43,75,53,10,204,44,67,58,78,54,23,0,321,0,3,3,17,35,18,4,81,0,0,0,0,0,0,0,0,0,8,19,35,68,36,3,160,5,0,0,11,29,25,3,80,5,0,3,3,4,5,0,17,3,0,3,4,9,8,0,26,53,64,51,69,49,7,0,289,0,0,0,3,3,0,0,6,23,40,58,75,81,26,0,307,516,681,784,645,468,112,10,3213,21,20,24,21,19,11,0,117,649,851,972,943,783,261,35,4488,528,702,828,703,517,124,16,3412,90,109,102,177,194,80,17,768,11,18,23,38,45,35,3,168,0,6,0,8,14,6,0,34,99,124,124,222,247,126,20,961,21,20,24,21,19,11,0,117,649,851,972,943,783,261,35,4488
207031161,0,19,36,98,129,75,11,372,132,164,132,157,109,27,5,732,3,4,12,38,53,29,9,147,0,0,0,0,0,0,0,0,6,3,42,76,94,33,8,272,3,10,13,27,61,34,16,159,0,4,0,7,8,9,3,28,3,0,3,3,13,7,4,32,150,163,132,146,86,20,0,698,0,0,0,4,6,4,5,19,60,84,101,161,113,46,5,574,949,1362,1283,1164,818,170,30,5782,42,40,45,55,36,12,4,228,1294,1765,1709,1776,1356,363,72,8331,986,1418,1344,1265,889,199,37,6132,231,255,267,379,326,107,14,1584,36,48,47,55,79,30,9,307,0,0,0,24,23,21,7,79,267,308,317,461,428,155,32,1971,42,40,45,55,36,12,4,228,1294,1765,1709,1776,1356,363,72,8331
207031162,0,4,5,22,49,26,0,107,24,33,31,37,26,14,0,159,0,0,4,8,16,6,3,41,0,0,0,0,0,0,0,0,0,0,8,16,18,14,0,66,0,0,0,3,15,7,0,31,0,0,5,3,3,0,0,11,0,0,0,4,6,4,0,4,18,24,29,34,24,8,0,148,0,0,0,0,0,0,0,4,14,15,22,33,30,19,0,136,169,258,248,249,174,50,6,1155,8,4,8,13,10,5,0,45,224,330,342,378,312,124,12,1718,176,267,264,273,188,65,9,1241,34,44,50,78,72,39,3,323,7,7,13,12,29,21,0,90,0,0,0,8,7,3,0,21,40,56,61,94,109,56,5,433,8,4,8,13,10,5,0,45,224,330,342,378,312,124,12,1718
207031163,12,54,82,232,317,94,17,811,195,448,349,322,191,60,5,1568,3,20,39,78,134,45,6,326,0,0,0,0,0,0,0,3,9,32,81,164,211,84,12,592,4,11,19,70,106,58,14,278,0,14,13,20,17,10,0,71,0,9,5,22,33,6,6,82,254,483,320,287,199,34,0,1574,0,0,0,8,20,8,0,42,112,295,302,360,321,63,8,1473,1908,4107,3462,2653,1813,381,28,14352,76,98,83,105,83,20,0,467,2460,5287,4534,3954,2999,714,79,20027,1968,4287,3664,2876,2006,414,33,15242,364,756,679,763,673,201,27,3470,55,136,93,173,175,67,17,708,3,9,18,33,60,20,3,143,419,906,785,970,910,281,48,4320,76,98,83,105,83,20,0,467,2460,5287,4534,3954,2999,714,79,20027
207031164,0,5,13,29,66,34,4,154,34,41,52,49,46,13,0,237,0,0,6,14,17,16,6,58,0,0,0,0,0,0,0,0,0,0,16,30,25,18,5,93,0,0,0,5,13,16,9,50,0,3,0,5,3,0,0,14,0,0,0,0,3,6,0,13,33,41,39,51,38,5,0,206,0,0,0,0,4,0,0,6,11,28,24,40,43,14,3,161,242,396,426,485,283,70,9,1915,13,14,21,27,17,7,0,98,322,515,575,699,496,153,29,2791,244,420,450,514,308,74,12,2016,53,68,98,134,130,46,17,553,6,12,11,20,30,21,0,100,0,0,3,3,10,9,4,22,60,84,112,160,168,74,20,675,13,14,21,27,17,7,0,98,322,515,575,699,496,153,29,2791
207031165,7,23,38,74,124,48,13,322,74,180,169,132,96,24,3,682,4,11,17,37,43,24,0,138,0,0,0,0,0,0,0,0,0,21,40,52,73,29,10,226,0,7,9,17,34,25,6,91,0,4,4,10,4,10,0,33,0,0,0,6,5,5,0,25,90,251,173,122,72,10,0,728,0,0,0,0,11,5,0,21,39,119,130,131,122,32,0,585,682,1478,1378,1072,645,135,15,5412,17,30,52,47,38,0,0,187,895,1983,1906,1556,1115,278,48,7783,708,1537,1465,1158,728,148,15,5760,151,356,328,274,262,82,22,1467,16,63,60,56,74,31,4,310,0,0,3,21,14,16,6,57,165,423,386,350,350,127,30,1833,17,30,52,47,38,0,0,187,895,1983,1906,1556,1115,278,48,7783
207031166,8,14,26,63,95,34,9,240,97,126,148,94,50,13,0,539,4,4,13,27,37,17,0,113,0,0,0,0,0,0,0,0,5,11,30,47,65,25,0,185,3,0,7,23,35,18,0,85,5,0,9,3,12,0,0,26,0,0,6,0,10,3,0,25,121,129,121,102,57,3,0,528,0,0,0,4,9,4,0,17,49,86,101,123,87,23,5,471,724,986,1018,810,472,79,10,4094,19,12,21,40,24,5,0,130,970,1309,1391,1213,835,181,30,5932,751,1046,1073,889,517,96,11,4380,166,225,245,224,219,55,9,1143,34,33,41,52,52,15,0,234,0,0,10,9,14,9,0,46,203,257,297,290,287,81,16,1421,19,12,21,40,24,5,0,130,970,1309,1391,1213,835,181,30,5932
207031167,0,4,13,26,46,32,5,126,31,55,66,47,30,12,0,248,0,3,4,18,19,12,8,67,0,0,0,0,0,0,0,0,3,4,12,28,27,25,0,95,0,0,4,15,17,15,3,58,0,0,0,0,3,0,0,16,0,0,4,0,0,9,0,18,36,71,60,59,28,7,0,265,0,0,0,0,0,0,0,5,17,34,59,51,56,28,8,251,254,476,485,450,326,85,18,2085,3,14,10,15,14,8,0,65,324,638,658,652,523,197,33,3022,263,510,515,480,368,110,23,2262,50,89,101,123,107,63,5,539,11,19,22,27,27,15,5,124,0,0,11,7,6,4,0,32,59,114,128,155,145,84,13,692,3,14,10,15,14,8,0,65,324,638,658,652,523,197,33,3022
208011168,0,4,14,24,52,31,10,135,42,37,50,62,36,14,3,236,0,0,3,14,26,25,5,74,0,0,0,0,0,0,0,0,0,7,4,16,18,12,3,67,0,0,0,3,21,21,4,52,0,0,0,0,3,5,3,14,0,0,8,5,5,6,0,22,55,42,42,43,21,13,0,217,0,0,0,0,0,4,0,8,26,24,21,43,36,19,0,159,323,262,336,449,300,107,19,1800,17,9,17,27,29,9,0,107,437,358,463,648,485,217,37,2651,337,274,351,475,320,112,19,1883,70,69,85,124,100,55,14,511,11,8,12,20,32,35,5,121,0,0,3,5,9,7,6,23,84,79,103,144,139,95,22,656,17,9,17,27,29,9,0,107,437,358,463,648,485,217,37,2651
208011169,8,13,37,88,163,111,37,456,146,167,151,158,123,51,13,805,0,6,19,53,80,57,13,231,0,0,0,0,0,0,3,4,3,12,31,44,76,57,12,234,3,4,11,19,63,47,22,175,7,0,3,11,9,8,6,34,0,0,4,12,12,18,3,50,176,182,135,138,109,29,4,770,0,0,4,3,11,4,5,26,98,89,112,144,143,55,19,644,1359,1579,1383,1471,1066,366,71,7286,60,57,52,83,73,23,0,353,1792,2019,1855,2089,1731,689,159,10327,1422,1633,1461,1570,1153,391,75,7712,278,276,286,360,381,192,49,1823,30,47,39,67,102,58,24,374,0,5,7,11,21,22,7,64,307,329,336,436,509,271,80,2268,60,57,52,83,73,23,0,353,1792,2019,1855,2089,1731,689,159,10327
208011170,8,10,17,41,71,36,9,176,41,57,56,66,49,10,0,282,0,3,0,13,41,17,6,85,0,0,0,0,0,0,0,0,3,8,9,19,37,14,12,102,0,3,12,8,25,30,7,83,0,0,0,4,5,4,4,17,0,0,0,5,6,5,0,19,59,64,50,72,38,4,0,295,0,4,0,9,0,4,0,10,17,34,40,61,63,22,3,248,339,589,537,590,421,103,21,2597,13,14,17,25,12,4,6,92,459,739,700,857,670,225,53,3698,344,606,559,632,459,120,21,2743,86,101,106,158,145,75,14,686,9,14,13,28,43,18,9,135,0,5,0,9,14,0,6,32,100,120,127,195,199,99,23,857,13,14,17,25,12,4,6,92,459,739,700,857,670,225,53,3698
208011171,14,17,29,51,109,37,9,268,71,136,115,115,60,27,5,531,5,7,13,34,35,36,3,133,0,0,0,0,0,0,0,0,6,17,20,30,85,41,5,203,0,3,10,20,56,36,9,126,0,4,0,3,8,8,0,18,0,0,0,10,10,6,3,31,65,149,95,100,60,16,3,476,0,0,3,0,5,4,0,18,38,66,74,101,80,30,0,383,672,1020,978,890,554,136,7,4256,39,28,25,49,36,12,0,186,871,1365,1297,1307,965,301,27,6134,693,1049,1021,958,601,145,5,4483,123,244,221,265,258,99,3,1205,15,31,28,34,53,28,5,202,0,3,0,11,20,18,7,59,139,285,249,309,330,140,18,1470,39,28,25,49,36,12,0,186,871,1365,1297,1307,965,301,27,6134
208011172,3,3,19,49,81,45,7,217,63,59,75,88,76,25,3,390,0,5,7,22,36,28,6,109,0,0,0,0,0,0,0,0,9,0,11,28,35,24,0,108,0,0,7,13,33,23,13,78,0,0,0,6,3,6,0,19,0,0,0,3,10,3,3,24,83,63,53,80,62,12,6,359,0,0,0,5,7,0,0,16,48,36,40,80,63,22,3,290,589,562,594,624,510,103,13,2991,22,8,19,35,34,4,0,124,778,720,781,943,826,237,49,4331,612,583,611,678,546,112,16,3151,132,108,131,187,182,87,14,836,16,9,23,46,52,34,9,184,0,0,4,11,19,9,0,35,146,121,154,238,246,125,25,1056,22,8,19,35,34,4,0,124,778,720,781,943,826,237,49,4331
208011173,5,10,18,63,98,71,13,277,80,98,112,98,73,36,7,502,0,10,7,34,56,38,3,154,0,0,0,0,0,0,0,0,6,7,16,38,51,30,0,151,0,0,3,18,50,43,12,124,0,0,0,6,7,8,0,29,0,0,0,4,14,6,3,27,91,113,77,97,60,20,0,458,0,0,0,0,0,7,0,13,36,50,59,86,86,33,4,358,686,765,788,880,620,171,21,3936,31,30,24,44,55,11,0,196,897,1032,1063,1267,1038,395,61,5742,708,792,821,940,677,188,22,4155,137,176,188,232,223,129,21,1118,20,28,16,43,61,47,4,218,0,0,0,10,18,13,6,55,164,212,209,283,304,190,29,1392,31,30,24,44,55,11,0,196,897,1032,1063,1267,1038,395,61,5742
208021174,3,12,34,59,116,74,10,299,104,94,100,115,94,31,3,542,4,0,12,31,44,25,3,125,0,0,0,0,0,0,0,0,6,9,14,56,70,25,3,187,0,3,4,23,44,29,3,111,0,4,6,4,17,0,0,27,0,0,0,9,7,7,0,32,90,137,95,114,80,16,3,542,0,0,0,0,3,7,3,15,52,59,82,112,105,41,0,450,770,968,1000,1022,611,163,20,4557,32,26,31,62,32,8,0,200,1020,1252,1328,1500,1045,341,44,6521,794,1005,1060,1099,666,179,18,4823,163,178,206,280,248,102,19,1195,30,34,27,53,75,29,3,252,0,4,4,10,24,14,5,54,185,220,237,342,348,146,26,1507,32,26,31,62,32,8,0,200,1020,1252,1328,1500,1045,341,44,6521
208021176,4,9,18,36,53,32,4,155,55,59,59,48,37,9,4,273,0,0,8,11,24,7,4,55,0,0,0,0,0,0,0,0,7,10,26,20,50,23,0,137,0,3,0,10,19,24,0,59,0,0,5,4,3,0,0,18,0,0,3,3,8,10,0,21,56,75,63,51,24,12,0,290,0,3,0,0,0,0,0,7,27,40,47,59,54,22,5,258,584,797,585,444,319,88,13,2831,25,17,22,16,9,6,0,100,737,996,780,660,514,183,25,3892,596,828,612,496,349,99,13,2988,101,129,119,116,116,49,9,635,13,16,26,24,33,27,3,132,0,0,4,9,8,3,0,32,111,146,153,149,157,76,11,803,25,17,22,16,9,6,0,100,737,996,780,660,514,183,25,3892
208021177,7,20,40,89,131,89,25,399,72,153,144,144,103,38,5,656,0,11,23,40,46,52,13,180,0,0,0,0,0,0,0,0,6,13,25,34,66,64,9,215,0,3,4,28,50,66,17,173,0,4,3,5,6,8,9,30,0,0,3,0,8,9,6,33,112,161,150,127,78,20,0,638,0,0,0,3,3,0,4,18,45,87,120,120,103,64,11,539,730,1315,1289,1093,710,254,27,5418,30,39,54,47,31,9,0,213,954,1721,1744,1607,1169,554,91,7839,753,1379,1362,1166,769,297,27,5756,149,255,270,329,269,159,35,1476,23,43,48,56,67,70,12,324,0,3,4,13,25,18,8,66,172,306,328,399,365,246,54,1867,30,39,54,47,31,9,0,213,954,1721,1744,1607,1169,554,91,7839
208021178,5,12,37,46,100,90,13,288,42,116,98,86,73,29,8,458,0,4,11,27,44,36,0,120,0,0,0,0,0,5,3,5,3,5,31,37,56,63,18,212,0,0,5,13,35,47,8,111,0,0,3,5,6,6,5,28,0,3,0,3,19,9,4,39,61,129,94,103,71,19,3,477,0,0,0,9,4,5,0,16,36,72,74,102,101,50,5,440,485,1069,924,854,643,187,36,4190,16,24,28,44,40,11,5,172,631,1374,1218,1238,1049,437,76,6028,515,1108,965,929,706,210,41,4466,85,215,191,217,224,150,11,1094,15,26,32,43,66,49,18,246,0,0,3,6,20,15,4,55,106,241,227,263,303,216,31,1398,16,24,28,44,40,11,5,172,631,1374,1218,1238,1049,437,76,6028
208021179,0,10,12,34,61,44,9,169,89,93,67,74,51,28,0,400,3,0,12,16,26,28,6,98,0,0,0,0,0,0,0,0,3,10,17,17,39,23,0,110,4,0,5,8,33,26,10,84,4,0,0,3,5,7,0,17,0,0,0,7,6,8,3,33,111,121,72,71,37,8,0,425,0,0,0,0,3,0,0,8,51,60,58,48,68,31,3,315,778,924,684,638,410,145,19,3597,24,32,23,31,14,6,0,137,1031,1193,913,894,662,286,42,5016,807,958,721,672,457,159,19,3793,171,167,138,156,136,77,17,864,23,31,20,31,41,34,7,190,0,3,6,4,12,6,0,29,193,202,161,189,195,120,20,1087,24,32,23,31,14,6,0,137,1031,1193,913,894,662,286,42,5016
208021180,0,0,7,19,34,10,3,74,26,22,28,21,31,3,0,131,0,3,3,8,10,8,0,33,0,0,0,0,0,0,0,0,0,0,7,9,18,10,6,46,0,0,0,4,8,4,4,27,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,14,22,21,26,32,28,0,0,124,0,0,0,5,0,0,0,9,8,8,11,27,17,8,0,91,155,219,201,224,161,34,6,992,13,6,10,12,8,0,0,47,208,274,275,323,274,72,10,1432,156,226,206,239,170,36,6,1044,30,31,41,48,74,23,3,264,11,3,16,18,12,7,0,65,0,3,0,4,14,0,6,22,41,38,55,69,97,33,10,344,13,6,10,12,8,0,0,47,208,274,275,323,274,72,10,1432
208021181,0,3,4,17,28,13,3,67,17,25,25,18,20,3,0,112,0,0,0,8,12,8,0,34,0,0,0,0,0,0,0,0,0,3,10,10,9,8,0,39,0,0,0,4,10,9,0,28,0,0,0,0,3,0,0,9,0,0,0,0,5,3,0,7,20,33,13,17,7,7,0,97,0,0,0,3,0,4,0,9,6,20,21,20,23,15,0,94,181,260,244,217,142,35,5,1086,9,3,9,13,9,3,0,45,223,328,316,302,233,76,7,1498,184,268,255,230,158,40,5,1142,26,47,36,52,50,17,3,242,5,10,11,13,15,9,0,60,0,0,0,0,0,8,0,5,38,61,46,62,67,32,6,312,9,3,9,13,9,3,0,45,223,328,316,302,233,76,7,1498
208021182,0,12,19,23,60,27,0,145,49,48,37,44,41,15,0,238,0,4,7,11,17,17,6,53,0,0,0,0,0,0,0,0,0,4,9,26,24,23,6,88,0,0,3,4,18,19,4,58,0,0,0,0,0,3,0,3,0,0,0,4,9,4,7,21,61,58,43,45,37,8,0,252,0,0,0,3,9,5,0,18,31,26,23,29,34,19,0,173,396,366,376,359,241,64,4,1807,22,10,15,20,7,5,0,76,540,498,501,541,426,171,22,2694,418,379,387,382,263,73,9,1914,88,89,73,118,119,62,8,557,11,15,19,16,31,22,3,115,0,0,3,4,13,10,0,32,97,111,95,139,158,87,14,703,22,10,15,20,7,5,0,76,540,498,501,541,426,171,22,2694
208021426,3,4,24,49,67,38,6,201,62,121,109,91,52,22,0,451,0,6,10,22,27,18,6,93,0,0,0,0,0,0,0,0,3,10,28,44,57,22,10,171,0,0,9,19,36,19,9,84,0,0,0,3,4,0,0,15,0,0,0,3,6,5,0,20,72,111,100,68,57,5,0,415,0,0,0,3,4,3,0,14,26,60,87,93,79,30,6,389,561,885,976,835,454,109,8,3820,17,22,31,23,16,10,0,120,716,1179,1317,1159,762,228,34,5399,574,926,1038,898,508,119,10,4076,109,190,212,193,179,86,17,982,12,33,32,32,51,13,6,184,0,0,0,12,12,4,4,35,122,227,245,234,240,106,22,1200,17,22,31,23,16,10,0,120,716,1179,1317,1159,762,228,34,5399
208021427,0,6,9,30,53,26,4,113,16,43,33,49,32,3,3,186,0,4,3,20,18,12,0,58,0,0,0,0,0,0,0,0,3,6,6,29,27,14,0,81,0,0,8,10,18,8,4,38,0,0,0,0,3,0,0,6,0,3,0,6,3,5,6,21,27,43,31,59,22,3,0,189,0,0,0,0,0,3,0,7,13,25,31,56,38,15,0,177,179,332,347,348,211,59,9,1479,6,17,18,13,12,5,0,68,231,440,460,544,384,122,9,2194,190,345,367,383,232,64,9,1582,36,65,59,103,104,32,5,406,5,18,9,38,30,9,3,108,0,3,0,4,3,11,6,27,47,81,74,147,136,47,9,540,6,17,18,13,12,5,0,68,231,440,460,544,384,122,9,2194
208031183,0,5,7,15,33,7,4,70,14,14,27,35,18,3,0,117,0,0,0,6,12,3,0,28,0,0,0,0,0,0,0,0,0,7,8,25,20,3,0,65,0,0,0,0,8,7,5,24,0,0,0,6,0,0,0,6,0,0,0,0,10,0,0,13,21,27,22,29,8,0,0,98,0,0,0,0,3,0,0,6,10,12,18,20,28,4,0,98,152,216,208,257,129,28,3,989,5,8,11,9,0,0,0,44,201,275,293,380,233,51,15,1451,156,221,218,277,143,27,3,1048,27,36,54,83,62,15,6,290,4,4,7,14,13,0,0,52,0,4,0,0,3,0,0,14,29,41,61,94,87,24,14,355,5,8,11,9,0,0,0,44,201,275,293,380,233,51,15,1451
208031184,3,27,68,171,226,85,15,584,78,216,244,226,188,42,4,997,0,11,21,59,88,51,4,229,0,0,0,0,0,0,0,0,10,26,77,153,244,68,8,577,3,4,17,67,118,70,19,296,0,6,14,8,8,4,0,42,0,7,10,12,23,4,4,59,91,226,191,201,119,25,6,856,0,0,5,12,7,7,5,33,47,88,135,199,178,42,8,700,999,2034,2116,2157,1467,296,18,9092,48,78,72,106,76,22,0,397,1247,2614,2822,3139,2432,598,68,12916,1027,2091,2218,2299,1567,320,25,9556,155,373,448,585,612,183,24,2382,18,65,71,129,152,50,9,494,0,8,12,24,28,22,4,94,173,443,533,730,791,252,39,2967,48,78,72,106,76,22,0,397,1247,2614,2822,3139,2432,598,68,12916
208031185,0,7,11,33,32,24,3,108,37,36,37,31,15,13,0,169,0,0,0,11,7,14,0,33,0,0,0,0,0,0,0,0,0,9,10,9,22,12,0,64,0,0,0,3,12,17,3,36,0,0,3,0,4,4,0,10,0,0,0,0,3,3,0,11,41,33,24,26,26,15,0,169,0,4,0,0,0,5,0,9,19,14,22,32,30,10,4,119,278,262,257,279,195,67,4,1345,17,12,11,16,9,0,0,67,380,355,355,401,323,133,20,1966,285,267,271,299,221,72,9,1418,69,68,60,75,68,31,3,377,6,6,11,21,12,22,3,85,0,3,0,0,3,8,0,18,76,75,73,93,94,62,8,480,17,12,11,16,9,0,0,67,380,355,355,401,323,133,20,1966
208031186,0,6,13,37,52,27,0,144,28,48,66,63,52,8,0,264,0,0,5,11,11,6,0,35,0,0,0,0,0,0,0,0,0,4,9,23,31,12,3,79,0,0,0,6,15,17,4,44,0,0,0,3,0,0,0,7,0,0,3,0,7,0,0,14,41,49,53,49,36,3,0,237,0,0,0,7,4,5,0,13,13,18,34,42,32,17,0,159,248,413,412,338,218,53,4,1676,12,13,14,19,21,0,0,80,336,527,584,538,398,113,7,2496,259,420,436,362,229,63,4,1773,57,77,104,119,103,34,6,489,12,17,24,34,35,11,0,121,0,3,0,9,17,4,0,31,65,97,132,153,151,50,7,642,12,13,14,19,21,0,0,80,336,527,584,538,398,113,7,2496
208031187,0,0,10,24,35,8,0,82,16,44,28,37,17,8,0,153,0,0,4,8,12,3,0,22,0,0,0,0,0,0,0,0,3,0,14,8,21,9,0,62,0,0,0,6,15,4,0,31,0,0,0,6,3,0,0,10,0,0,5,0,4,5,0,10,29,33,29,24,17,0,0,130,0,0,0,3,0,0,0,9,11,17,19,35,24,5,0,125,290,247,260,258,130,25,0,1211,8,4,12,14,16,0,0,56,354,331,345,388,254,66,3,1752,294,265,266,280,145,29,0,1283,49,52,63,77,75,26,0,334,7,11,6,10,21,9,0,64,0,0,4,7,9,3,0,15,51,66,70,93,96,32,3,414,8,4,12,14,16,0,0,56,354,331,345,388,254,66,3,1752
