POW_SA2_CODE_2021,AgFF_Mng,AgFF_Pro,AgFF_Tech_trds_wks,AgFF_Com_persl_svce_wks,AgFF_Cler_admin_wks,AgFF_Sales_wks,AgFF_Mach_ops_dvrs,AgFF_Labourers,AgFF_IDNS,AgFF_Tot,Min_Mng,Min_Pro,Min_Tech_trds_wks,Min_Com_persl_svce_wks,Min_Cler_admin_wks,Min_Sales_wks,Min_Mach_ops_dvrs,Min_Labourers,Min_IDNS,Min_Tot,Mnf_Mng,Mnf_Pro,Mnf_Tech_trds_wks,Mnf_Com_persl_svce_wks,Mnf_Cler_admin_wks,Mnf_Sales_wks,Mnf_Mach_ops_dvrs,Mnf_Labourers,Mnf_IDNS,Mnf_Tot,EGWWS_Mng,EGWWS_Pro,EGWWS_Tech_trds_wks,EGWWS_Com_persl_svce_wks,EGWWS_Cler_admin_wks,EGWWS_Sales_wks,EGWWS_Mach_ops_dvrs,EGWWS_Labourers,EGWWS_IDNS,EGWWS_Tot,Const_Mng,Const_Pro,Const_Tech_trds_wks,Const_Com_persl_svce_wks,Const_Cler_admin_wks,Const_Sales_wks,Const_Mach_ops_dvrs,Const_Labourers,Const_IDNS,Const_Tot,WST_Mng,WST_Pro,WST_Tech_trds_wks,WST_Com_persl_svce_wks,WST_Cler_admin_wks,WST_Sales_wks,WST_Mach_ops_dvrs,WST_Labourers,WST_IDNS,WST_Tot,RetT_Mng,RetT_Pro,RetT_Tech_trds_wks,RetT_Com_persl_svce_wks,RetT_Cler_admin_wks,RetT_Sales_wks,RetT_Mach_ops_dvrs,RetT_Labourers,RetT_IDNS,RetT_Tot,AcFd_Mng,AcFd_Pro,AcFd_Tech_trds_wks,AcFd_Com_persl_svce_wks,AcFd_Cler_admin_wks,AcFd_Sales_wks,AcFd_Mach_ops_dvrs,AcFd_Labourers,AcFd_IDNS,AcFd_Tot,TPW_Mng,TPW_Pro,TPW_Tech_trds_wks,TPW_Com_persl_svce_wks,TPW_Cler_admin_wks,TPW_Sales_wks,TPW_Mach_ops_dvrs,TPW_Labourers,TPW_IDNS,TPW_Tot,IMT_Mng,IMT_Pro,IMT_Tech_trds_wks,IMT_Com_persl_svce_wks,IMT_Cler_admin_wks,IMT_Sales_wks,IMT_Mach_ops_dvrs,IMT_Labourers,IMT_IDNS,IMT_Tot,FinIns_Mng,FinIns_Pro,FinIns_Tech_trds_wks,FinIns_Com_persl_svce_wks,FinIns_Cler_admin_wks,FinIns_Sales_wks,FinIns_Mach_ops_dvrs,FinIns_Labourers,FinIns_IDNS,FinIns_Tot,RHRE_Mng,RHRE_Pro,RHRE_Tech_trds_wks,RHRE_Com_persl_svce_wks,RHRE_Cler_admin_wks,RHRE_Sales_wks,RHRE_Mach_ops_dvrs,RHRE_Labourers,RHRE_IDNS,RHRE_Tot,ProSTS_Mng,ProSTS_Pro,ProSTS_Tech_trds_wks,ProSTS_Com_persl_svce_wks,ProSTS_Cler_admin_wks,ProSTS_Sales_wks,ProSTS_Mach_ops_dvrs,ProSTS_Labourers,ProSTS_IDNS,ProSTS_Tot,AdSup_Mng,AdSup_Pro,AdSup_Tech_trds_wks,AdSup_Com_persl_svce_wks,AdSup_Cler_admin_wks,AdSup_Sales_wks,AdSup_Mach_ops_dvrs,AdSup_Labourers,AdSup_IDNS,AdSup_Tot,PubAS_Mng,PubAS_Pro,PubAS_Tech_trds_wks,PubAS_Com_persl_svce_wks,PubAS_Cler_admin_wks,PubAS_Sales_wks,PubAS_Mach_ops_dvrs,PubAS_Labourers,PubAS_IDNS,PubAS_Tot,EdTrn_Mng,EdTrn_Pro,EdTrn_Tech_trds_wks,EdTrn_Com_persl_svce_wks,EdTrn_Cler_admin_wks,EdTrn_Sales_wks,EdTrn_Mach_ops_dvrs,EdTrn_Labourers,EdTrn_IDNS,EdTrn_Tot,HltHC_SA_Mng,HltHC_SA_Pro,HltHC_SA_Tech_trds_wks,HltHC_SA_Com_persl_svce_wks,HltHC_SA_Cler_admin_wks,HltHC_SA_Sales_wks,HltHC_SA_Mach_ops_dvrs,HltHC_SA_Labourers,HltHC_SA_IDNS,HltHC_SA_Tot,ArtsR_Mng,ArtsR_Pro,ArtsR_Tech_trds_wks,ArtsR_Com_persl_svce_wks,ArtsR_Cler_admin_wks,ArtsR_Sales_wks,ArtsR_Mach_ops_dvrs,ArtsR_Labourers,ArtsR_IDNS,ArtsR_Tot,OthSvs_Mng,OthSvs_Pro,OthSvs_Tech_trds_wks,OthSvs_Com_persl_svce_wks,OthSvs_Cler_admin_wks,OthSvs_Sales_wks,OthSvs_Mach_ops_dvrs,OthSvs_Labourers,OthSvs_IDNS,OthSvs_Tot,IDNS_Mng,IDNS_Pro,IDNS_Tech_trds_wks,IDNS_Com_persl_svce_wks,IDNS_Cler_admin_wks,IDNS_Sales_wks,IDNS_Mach_ops_dvrs,IDNS_Labourers,IDNS_IDNS,IDNS_Tot
202011021,4,0,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,7,0,11,9,8,24,0,3,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,21,9,86,0,22,8,8,16,0,169,9,0,0,0,10,8,5,0,0,32,16,5,16,0,3,29,0,4,4,71,12,0,11,28,3,11,0,15,0,83,0,0,5,3,5,8,34,4,0,60,4,8,9,0,7,0,0,0,0,25,0,23,0,0,9,0,0,0,0,38,0,0,0,0,0,4,0,0,0,8,27,92,25,0,30,0,0,0,0,176,0,4,5,0,9,0,0,47,0,66,4,8,0,23,3,0,6,5,0,46,36,441,23,103,60,4,0,5,4,675,10,67,6,119,32,0,0,16,0,255,3,8,0,0,0,0,0,0,0,15,4,9,29,8,4,0,0,3,0,60,7,6,5,0,10,0,7,4,17,58
202011022,5,0,7,0,0,0,9,11,0,34,9,10,30,3,4,0,11,7,0,80,59,31,145,5,56,37,57,52,4,445,10,10,11,0,6,0,14,0,0,55,96,21,354,0,79,20,58,113,5,749,39,12,8,0,27,54,38,12,0,194,162,25,52,7,46,840,69,146,4,1350,80,0,49,91,8,133,35,181,0,587,36,0,16,3,139,18,241,20,4,479,11,30,5,0,8,16,0,0,3,75,4,25,0,0,34,0,0,0,0,62,14,0,8,0,12,22,0,8,0,62,16,59,34,6,28,7,0,0,5,143,9,0,12,8,8,3,4,67,0,113,33,34,40,30,40,4,38,68,3,293,24,321,8,178,31,0,0,7,0,580,47,295,34,549,103,17,3,61,7,1116,26,20,5,47,12,3,0,7,0,122,28,6,208,37,38,6,6,46,0,369,28,12,61,14,33,25,27,34,49,282
202011023,11,0,3,0,0,0,0,0,0,17,0,0,0,0,6,0,3,0,0,8,4,4,6,3,3,3,3,3,0,33,3,0,0,0,0,0,4,0,0,11,21,0,99,0,14,0,12,12,0,154,3,0,0,0,0,0,10,0,0,10,3,3,0,0,0,42,0,12,0,66,9,0,3,6,7,0,0,8,0,28,3,0,0,0,3,5,12,0,0,21,4,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,8,6,0,10,0,0,0,0,36,0,0,0,0,5,0,0,7,0,20,0,3,0,0,0,0,0,0,0,10,10,180,4,60,13,0,0,8,0,280,3,13,0,23,7,0,0,0,0,41,0,3,0,0,0,0,0,0,0,7,3,0,21,9,3,0,0,4,0,34,4,0,3,0,5,0,3,8,6,34
202011024,16,0,4,0,5,0,0,4,0,32,4,5,0,0,0,0,0,0,0,7,4,3,19,0,4,3,6,3,0,40,0,0,0,0,7,0,3,0,0,12,37,0,90,0,36,3,12,21,3,203,4,0,0,0,0,5,0,0,0,14,28,9,18,3,3,83,4,25,0,173,0,3,5,12,3,0,0,3,0,29,3,0,0,0,11,10,20,0,0,49,0,0,0,0,0,0,0,0,0,4,6,10,0,0,14,0,0,0,0,33,4,0,0,0,3,0,0,0,0,12,10,43,20,0,20,0,0,0,0,92,3,3,10,3,6,0,0,30,0,55,17,54,8,12,12,0,0,3,0,114,16,213,5,96,11,0,0,8,0,354,12,46,7,43,30,0,0,0,0,144,8,5,4,6,0,0,0,8,0,36,6,9,24,15,3,0,0,3,0,62,7,0,7,3,6,7,3,0,11,45
202011025,18,4,14,0,12,7,10,38,0,98,11,9,12,0,5,0,63,23,0,124,61,19,144,5,26,32,57,66,7,426,17,23,86,0,83,0,12,0,3,233,29,0,144,0,25,11,13,34,0,269,22,13,12,0,25,34,13,22,0,146,68,11,73,12,60,339,31,64,3,657,38,0,14,26,10,49,3,78,0,218,11,0,0,0,19,5,58,0,0,99,0,4,0,0,0,0,0,0,0,6,6,10,0,0,10,0,0,0,0,25,3,0,0,0,3,6,0,3,0,28,8,46,23,0,25,0,0,0,0,106,4,0,11,5,6,0,0,46,0,75,66,87,12,25,70,0,3,9,0,269,11,238,6,152,28,0,0,10,3,437,9,67,12,122,33,0,0,0,0,253,20,26,20,12,4,4,0,13,0,97,15,3,80,16,23,3,0,13,0,150,16,6,21,6,14,5,13,21,26,137
202021026,90,9,10,0,5,0,3,77,0,203,3,3,3,0,0,0,0,3,0,9,99,23,54,0,35,4,74,513,12,815,5,0,3,0,0,0,4,0,0,13,14,3,109,0,25,0,22,23,0,193,4,0,0,0,5,0,0,3,0,14,14,4,6,0,0,19,0,6,0,54,18,0,4,16,0,3,0,14,0,57,8,13,3,0,16,0,19,3,4,66,0,6,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,5,28,6,0,13,0,0,0,0,58,0,0,5,6,6,0,0,25,0,30,4,4,6,0,6,0,0,0,0,23,6,52,4,23,8,0,0,0,0,92,3,25,0,28,17,0,0,0,0,70,0,5,6,0,0,0,0,0,0,16,9,0,26,0,3,0,0,0,0,38,12,7,10,0,5,0,9,31,31,102
202021027,20,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,8,4,0,17,154,91,206,11,59,34,83,700,14,1341,0,0,0,0,4,0,7,0,0,15,38,9,198,0,28,9,54,43,6,379,13,0,6,0,7,29,6,8,0,65,105,22,36,3,26,302,13,71,0,575,62,8,60,123,6,22,15,80,0,368,24,7,10,0,23,7,67,6,0,143,11,26,7,0,0,0,0,4,0,53,8,6,0,0,21,0,0,0,0,30,0,0,0,0,9,26,0,4,0,50,13,142,31,4,47,0,0,0,0,229,9,10,15,10,4,3,0,38,0,85,47,94,24,354,88,0,20,28,8,664,20,239,6,75,28,0,3,9,0,375,46,436,31,268,132,5,4,69,7,1000,17,80,5,14,8,0,0,6,0,130,19,11,93,26,23,3,4,9,0,177,16,29,27,15,22,20,10,52,61,246
202021028,208,5,17,0,11,0,9,68,3,316,8,6,8,0,3,0,13,0,0,38,27,11,31,0,9,3,6,14,0,105,3,0,0,0,3,0,4,0,0,10,23,5,78,0,10,0,17,39,0,180,3,3,6,0,0,3,3,6,0,24,38,7,16,5,10,62,4,18,0,152,16,0,15,28,6,4,0,21,0,94,8,0,4,0,16,0,20,0,0,49,9,13,5,0,5,0,0,0,0,18,6,10,0,0,10,0,0,0,0,30,0,0,0,0,0,7,0,0,0,8,13,80,8,0,16,0,0,0,3,125,7,3,14,3,3,0,0,21,0,58,14,9,0,43,8,0,0,0,3,83,16,103,4,22,11,0,0,9,3,168,4,54,4,34,9,0,0,10,4,119,0,29,9,7,3,0,0,9,0,58,7,8,24,6,3,0,0,0,0,49,9,9,9,6,7,3,5,12,14,65
202021029,81,0,11,0,0,0,0,16,0,113,15,43,52,3,3,0,126,16,0,264,34,12,43,4,3,17,12,35,0,156,0,0,0,0,0,0,0,0,0,5,10,0,40,0,9,0,11,10,0,77,4,0,0,0,0,3,4,0,0,15,18,4,12,0,3,72,0,15,0,130,22,0,8,22,0,0,0,24,0,80,6,0,3,0,6,4,22,0,0,41,0,0,0,0,0,0,0,0,0,4,4,4,0,0,8,0,0,0,0,14,0,0,0,0,5,5,0,0,0,12,5,16,0,0,6,0,0,0,0,27,0,0,3,0,3,0,0,6,0,20,8,3,0,13,9,0,0,10,0,39,4,27,0,20,0,0,0,0,0,51,9,52,6,69,18,0,0,13,0,171,0,3,8,0,0,0,0,3,0,16,3,3,28,0,7,4,0,7,0,52,8,5,3,3,9,0,3,5,11,48
202021030,123,9,9,0,8,5,0,26,0,185,0,0,3,0,0,0,6,0,0,3,73,26,117,3,34,40,33,238,5,563,6,0,18,0,3,0,19,9,0,59,68,10,172,0,29,4,43,37,5,363,18,5,3,0,18,35,10,3,0,92,77,13,35,17,19,250,12,47,0,472,77,5,54,104,15,18,3,99,7,375,18,5,5,0,23,18,114,12,0,192,8,17,7,0,3,0,0,0,0,41,9,15,0,0,20,0,0,0,0,46,7,0,4,0,10,21,0,0,0,42,27,126,19,0,32,3,0,0,0,226,21,4,9,22,10,0,0,38,0,109,51,87,5,342,67,3,8,16,7,580,33,290,13,74,30,0,0,13,0,463,35,237,28,320,74,0,0,36,4,737,10,34,27,16,5,0,0,26,0,114,9,10,73,25,22,0,5,3,0,153,27,4,20,11,27,19,11,18,33,168
202021031,38,3,5,0,5,0,0,13,0,67,0,5,0,0,0,0,0,0,0,3,44,13,65,7,11,14,16,36,0,204,5,0,0,0,0,0,0,0,0,10,24,3,89,0,18,0,23,27,3,183,3,0,0,0,5,8,5,0,0,23,41,12,11,4,3,164,3,43,4,290,37,0,30,68,4,7,0,33,0,176,5,3,0,0,10,4,6,7,0,36,0,16,5,0,0,0,0,0,0,21,6,20,0,0,12,0,0,0,0,44,3,0,4,0,11,26,0,0,0,43,20,121,13,0,39,4,0,0,3,209,0,12,14,6,4,0,0,21,0,54,14,28,11,8,13,0,11,16,0,105,19,142,10,37,13,0,0,0,4,229,18,138,12,176,41,0,0,27,0,413,10,17,3,5,5,0,0,7,0,39,14,4,48,18,8,0,3,4,3,106,10,9,10,4,7,0,8,9,23,79
202031032,234,4,28,0,20,0,17,85,3,394,20,91,164,5,8,0,257,31,3,589,17,3,23,3,8,5,0,15,0,89,4,0,4,0,0,0,0,0,0,10,16,0,41,0,9,0,20,18,0,99,14,7,12,0,9,10,13,4,0,63,12,0,3,0,0,30,0,3,0,57,4,0,0,11,0,0,0,4,0,13,12,0,12,0,9,0,54,0,4,93,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,5,4,13,0,0,0,0,0,0,0,20,0,0,4,0,6,0,0,8,0,17,4,0,0,3,3,0,0,0,0,15,4,18,0,4,3,0,0,0,0,42,3,8,0,12,9,0,0,0,0,34,3,0,7,0,0,0,0,3,0,15,9,4,26,4,6,0,0,0,0,43,8,0,3,3,4,0,13,6,14,58
202031033,720,14,40,0,16,3,44,202,3,1055,8,6,7,0,3,0,20,6,0,39,38,10,23,0,15,8,24,59,3,183,4,5,0,0,0,0,6,6,0,19,11,0,27,0,4,0,26,8,0,78,5,4,5,0,6,15,4,7,0,58,33,8,12,6,5,78,6,23,0,175,26,0,16,23,4,8,0,13,0,83,9,3,0,0,11,0,53,0,0,83,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,16,0,0,0,0,6,0,0,0,0,3,0,17,8,0,9,0,3,0,0,33,0,0,11,0,0,0,0,16,0,30,14,27,8,24,37,0,10,14,0,142,15,126,4,28,17,0,5,0,0,194,14,66,4,80,22,0,0,23,0,211,0,3,0,3,0,0,0,5,0,18,6,3,19,4,3,0,0,5,0,33,25,3,8,3,9,7,21,24,38,135
203011034,42,0,14,0,6,3,0,31,0,94,0,0,0,0,0,0,0,0,0,4,33,16,32,4,5,6,4,51,6,154,0,0,4,0,0,0,0,3,0,4,12,9,101,0,27,0,16,43,3,205,3,11,0,0,8,11,3,0,0,31,18,4,15,0,3,96,7,19,0,166,17,0,9,42,0,14,0,22,0,105,4,0,3,0,11,3,34,0,0,57,3,5,4,0,3,0,0,0,0,15,3,3,0,0,6,0,0,0,0,12,0,0,0,0,8,11,0,0,0,22,12,32,18,0,15,6,0,0,0,78,6,4,7,0,0,0,0,21,0,36,29,51,7,26,49,0,4,13,0,181,9,136,3,80,10,0,0,3,0,243,12,52,12,120,19,0,0,16,0,236,9,3,3,9,4,0,0,0,0,26,4,4,37,9,3,0,0,0,0,66,5,4,8,0,3,7,4,10,11,49
203011035,305,16,31,0,18,3,20,138,8,541,4,0,11,0,0,0,21,0,0,34,14,14,14,0,9,9,9,35,3,112,0,0,6,0,0,0,0,0,0,12,8,5,61,0,19,0,11,25,3,129,6,4,4,0,6,0,3,0,0,32,6,8,0,0,4,43,3,10,0,77,13,0,4,21,0,3,0,18,0,55,9,0,0,0,0,0,34,0,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,38,11,0,16,0,0,3,0,76,3,3,5,3,3,0,0,13,0,37,3,7,3,11,5,0,3,10,0,44,15,62,6,26,3,0,0,0,0,115,3,15,0,11,8,0,0,0,0,38,3,11,0,0,0,0,0,0,0,12,0,5,21,3,5,5,4,3,0,56,9,9,0,0,7,3,4,11,14,46
203011036,307,14,19,0,16,4,7,94,3,474,0,0,0,0,0,0,9,0,0,10,8,12,35,0,7,6,6,6,0,88,0,0,0,0,4,0,3,0,0,10,24,4,91,0,19,0,42,19,0,198,3,5,0,0,4,10,0,6,0,21,10,3,8,0,0,35,0,6,0,67,26,3,17,43,5,12,0,10,0,121,6,0,3,0,12,0,9,0,0,34,3,4,0,0,0,0,0,0,0,8,4,3,0,0,10,0,0,0,0,17,0,0,0,0,3,0,0,0,0,6,9,37,9,0,13,0,0,0,0,72,0,0,4,0,0,0,0,15,0,24,7,11,0,9,6,0,8,8,0,49,13,56,3,27,7,0,0,7,0,116,9,71,10,90,23,0,0,16,0,208,5,5,5,4,0,0,0,8,0,23,4,0,31,8,0,0,0,0,0,55,9,7,5,4,5,0,0,8,12,53
203021037,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,12,3,51,18,10,23,3,10,0,131,3,5,0,0,0,0,0,0,0,9,35,7,196,0,28,0,19,29,3,329,10,7,8,0,11,45,28,3,3,112,96,23,44,10,27,488,24,93,4,798,73,0,60,121,16,127,8,164,3,569,0,0,0,0,5,8,33,0,0,42,3,16,15,0,6,0,0,0,0,34,5,21,0,0,53,0,0,0,0,79,4,5,0,0,16,41,5,4,0,79,17,129,23,0,43,0,0,0,0,217,0,5,8,6,5,0,0,44,0,78,10,24,26,33,11,0,15,18,3,133,49,405,5,181,49,0,0,5,0,707,65,578,34,590,167,3,4,41,9,1487,36,6,9,31,11,8,0,5,3,100,30,16,135,48,20,0,0,35,0,287,13,17,25,9,14,11,12,7,38,144
203021039,23,13,13,0,10,0,7,48,3,120,0,3,3,0,0,0,7,0,0,18,280,150,349,33,160,82,294,561,24,1939,82,137,65,0,216,28,46,32,14,635,315,144,1072,6,216,51,246,296,26,2367,108,62,38,5,108,151,120,49,5,655,479,116,179,24,178,1490,141,172,4,2780,347,11,366,808,64,181,6,371,12,2158,81,27,41,20,148,80,468,29,7,898,64,112,60,8,34,63,0,7,0,342,355,698,32,33,808,49,0,8,47,2021,45,36,7,9,73,195,5,15,4,394,238,1087,167,8,880,20,9,24,27,2449,68,153,42,74,96,9,25,270,9,754,513,1190,152,647,1156,3,18,97,79,3858,245,1382,75,210,263,3,5,27,10,2212,594,5136,316,1664,1535,28,80,275,87,9709,138,87,42,151,51,37,8,54,15,576,85,62,448,164,103,24,11,70,5,981,112,125,140,62,125,69,150,132,279,1194
203021040,4,3,0,0,0,3,0,7,0,13,5,0,0,0,0,0,7,0,0,12,26,15,43,9,3,36,0,7,0,136,0,0,0,0,0,8,4,3,0,18,66,14,257,0,44,5,29,41,6,462,23,11,8,0,12,15,0,3,0,71,135,36,77,6,27,462,14,89,4,854,95,0,119,261,3,85,16,166,4,757,24,5,5,0,9,10,38,4,0,94,0,15,4,0,4,3,0,0,0,34,16,78,0,0,106,10,0,3,3,213,10,27,3,0,17,60,0,4,0,116,36,280,51,4,81,0,0,0,0,466,21,24,10,9,17,0,0,45,0,134,6,29,0,46,12,0,0,5,0,108,59,442,9,181,55,4,0,9,0,759,63,382,21,475,129,7,0,26,3,1101,9,29,0,12,0,0,0,0,0,55,16,19,160,101,36,5,0,16,7,358,21,23,15,7,21,12,13,15,45,167
203021042,12,3,6,0,0,4,0,15,0,45,0,0,0,0,0,0,0,0,0,0,103,83,48,8,17,8,78,144,4,494,0,5,5,0,0,0,5,0,0,17,58,21,229,0,45,0,14,47,3,420,8,11,4,0,6,7,0,0,0,27,40,16,29,10,10,191,7,52,3,358,38,9,30,41,20,56,12,66,4,272,10,0,0,0,13,4,36,6,0,70,3,15,6,0,3,0,0,0,0,35,7,37,0,0,20,0,0,0,5,72,4,10,0,0,10,32,0,0,0,62,42,188,52,0,72,7,5,5,4,374,12,20,18,12,27,0,3,73,3,170,16,24,3,26,10,0,0,7,0,91,221,1432,99,175,298,6,21,18,13,2291,118,831,69,524,296,11,16,80,8,1953,16,16,0,15,6,3,0,0,0,61,18,20,46,38,23,0,0,6,0,147,21,36,21,3,9,7,7,10,45,162
203021043,142,16,14,0,15,5,18,75,4,290,8,0,6,0,8,0,57,5,0,79,102,92,163,12,40,22,79,207,16,721,0,0,0,0,7,0,4,0,0,19,76,53,659,0,70,4,79,150,17,1110,44,112,103,0,36,19,78,37,7,430,61,16,21,3,47,228,408,119,8,909,51,3,35,90,7,117,4,136,3,443,64,27,21,23,89,22,253,19,8,527,0,4,3,0,0,0,0,0,0,13,9,9,0,0,22,0,0,0,3,44,4,0,0,0,13,37,5,0,0,69,18,89,52,0,38,0,0,5,0,204,27,12,28,4,21,3,3,80,4,178,80,120,37,870,75,0,5,31,9,1225,35,237,10,134,39,0,0,10,5,472,18,134,18,283,64,0,3,29,0,556,5,22,39,18,7,0,0,7,3,100,16,11,109,43,11,0,4,17,0,212,32,43,42,15,20,11,48,52,74,334
203021044,13,0,4,0,0,0,6,4,0,30,0,0,0,0,3,0,0,0,0,0,11,3,8,8,3,18,0,0,0,57,0,0,0,0,0,0,0,0,0,6,11,0,119,0,24,0,10,32,4,199,3,3,3,0,0,0,0,3,0,17,62,16,13,7,7,367,14,45,4,529,29,5,16,46,3,53,4,72,0,241,3,0,0,0,7,0,17,0,0,31,3,8,7,0,0,8,0,0,0,23,9,11,0,0,17,0,0,0,0,32,3,0,0,3,8,14,0,3,0,33,6,41,4,0,14,0,0,0,0,68,0,7,9,13,5,0,0,21,0,52,0,14,0,21,7,0,0,0,0,45,12,83,5,75,3,0,0,3,0,183,10,97,13,212,33,0,0,24,3,408,3,7,0,3,0,0,0,0,0,7,3,0,41,35,8,0,0,5,0,104,5,4,4,5,9,8,3,6,11,52
203021045,14,0,13,3,3,0,5,13,0,50,3,0,6,0,0,0,0,0,0,12,90,29,232,14,54,20,81,57,6,584,17,3,8,0,18,4,67,17,0,135,76,14,372,0,71,9,122,165,16,854,34,8,9,0,20,14,39,61,3,202,78,14,35,9,31,286,19,48,4,517,42,0,20,50,4,97,8,91,3,323,18,6,9,0,30,10,101,36,0,214,0,3,5,0,3,0,0,0,0,16,15,10,5,0,21,5,10,8,0,67,11,4,8,0,5,5,8,5,0,45,44,190,102,7,47,0,3,11,0,400,4,0,17,3,9,0,10,54,0,102,11,3,4,28,10,0,0,17,0,77,21,157,8,81,24,0,0,10,7,301,48,282,29,393,81,4,0,66,4,910,8,4,6,7,7,0,0,7,0,34,20,15,168,55,26,4,3,12,4,306,22,18,47,11,14,14,41,30,50,238
203021046,7,4,5,0,5,0,0,5,0,28,0,0,0,0,0,0,0,0,0,0,28,14,49,4,11,10,22,16,0,161,0,4,0,0,0,0,0,0,0,9,82,14,313,0,43,14,11,49,3,521,20,7,10,0,19,28,15,52,6,151,75,11,27,3,22,191,14,35,0,383,63,0,56,139,5,12,4,72,0,354,5,0,0,0,8,0,12,0,0,35,9,21,7,0,0,0,0,0,0,38,17,73,0,0,29,12,0,0,5,137,4,9,0,0,27,71,0,0,0,115,51,284,50,3,80,5,0,0,3,470,17,23,8,4,10,0,4,34,0,96,9,36,0,41,21,0,0,9,0,117,75,753,49,242,85,0,12,33,3,1248,39,185,12,195,90,4,6,7,7,534,23,19,3,61,17,7,0,4,5,129,14,7,137,39,21,8,6,24,0,264,33,27,22,3,31,9,20,21,30,195
203021047,22,6,10,0,12,5,10,16,0,84,0,0,3,0,0,0,4,3,0,18,199,87,293,9,121,49,224,204,15,1193,33,35,124,4,71,16,28,15,6,338,176,28,631,0,146,27,86,189,16,1301,66,37,25,0,62,58,132,28,0,407,397,488,83,16,196,530,92,50,19,1872,60,3,38,91,12,25,8,78,0,315,84,35,54,11,202,18,550,68,14,1037,6,26,20,0,3,0,0,0,3,57,9,30,0,6,36,5,0,0,0,79,20,12,17,5,29,39,5,4,3,141,108,351,69,0,95,6,6,11,5,655,25,22,34,7,33,5,30,140,11,299,49,41,18,49,49,6,10,12,10,239,61,602,25,251,61,0,14,24,8,1036,87,659,38,778,153,13,26,204,11,1973,10,8,0,25,0,6,0,5,8,65,34,24,245,21,44,10,12,47,0,440,71,48,55,29,59,27,88,71,98,545
203021485,7,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,3,0,12,0,39,0,0,0,0,0,0,0,0,0,0,15,4,128,0,13,6,19,31,0,218,0,4,0,0,0,0,0,0,0,4,10,3,4,0,0,32,0,10,0,52,0,0,6,0,0,0,0,9,0,20,4,4,0,0,4,0,16,0,0,29,0,9,0,0,0,0,0,0,0,13,0,5,0,7,3,0,0,0,0,14,0,3,0,0,0,14,0,0,0,19,9,27,12,0,8,3,5,0,0,61,4,0,5,0,0,0,0,20,0,33,0,9,0,0,3,0,0,0,0,13,9,103,5,34,24,0,10,0,0,190,14,77,6,230,17,0,0,29,0,365,0,4,0,5,0,3,0,0,0,16,6,0,17,12,0,0,0,0,0,34,5,10,4,5,4,5,9,0,3,36
203021486,29,3,4,0,0,0,5,27,0,79,0,0,0,0,0,0,0,0,0,5,109,82,254,21,65,19,110,133,5,799,12,9,34,0,28,8,32,20,0,131,73,19,323,0,58,7,115,216,4,816,90,88,251,6,54,18,90,71,7,665,97,20,22,0,24,416,31,69,5,680,64,4,25,57,0,165,13,134,0,465,16,9,12,0,30,13,124,11,0,208,4,8,3,0,5,8,10,0,0,28,4,3,0,0,27,0,0,0,0,30,13,0,4,0,9,0,0,4,5,33,16,37,40,0,20,3,3,8,4,131,10,25,13,9,13,0,8,64,0,149,22,23,40,141,41,0,19,29,4,317,52,416,43,161,72,3,7,16,3,782,13,182,15,151,51,3,0,7,7,438,4,5,8,5,11,7,0,8,0,41,8,19,94,11,11,0,5,18,0,173,32,19,63,6,30,11,52,55,61,326
203021487,6,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,32,11,76,17,21,28,35,10,0,227,0,0,6,0,3,0,8,3,4,25,88,33,528,5,83,28,65,102,8,940,18,4,9,0,11,15,15,3,0,70,213,33,64,20,58,1196,87,169,11,1854,67,3,68,167,9,142,23,214,0,703,13,3,3,0,70,17,54,4,0,166,22,17,7,0,11,40,0,3,0,93,13,34,0,0,45,8,0,0,3,101,9,0,3,0,5,12,3,0,0,40,22,90,39,9,47,0,0,0,0,219,18,10,24,19,25,5,0,87,0,187,12,28,0,133,30,0,0,8,0,212,37,302,5,126,29,6,0,5,4,513,64,239,61,563,133,27,0,58,9,1147,21,25,5,45,12,11,0,7,4,120,21,12,132,60,16,9,4,19,0,265,27,25,24,20,19,17,24,20,64,227
