POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
212051325,9,17,10,8,0,5,0,0,0,43,4,27,12,0,4,3,0,0,0,43,3,40,31,4,10,10,0,0,0,107,4,33,39,25,21,21,3,0,4,154,6,30,56,24,75,48,6,4,0,257,23,22,80,64,177,148,19,23,9,567,24,14,53,53,295,220,43,42,0,755,20,12,45,65,301,293,50,69,7,865,30,11,16,41,236,310,56,92,8,803,44,20,28,33,381,571,167,216,5,1468,0,0,7,6,40,117,41,72,0,287,4,5,0,16,40,112,44,94,0,317,0,0,8,0,10,13,0,8,10,37,178,275,387,340,1588,1867,445,639,44,5770,4,0,0,0,3,0,0,0,0,5,4,10,0,0,0,0,0,0,0,16,0,14,3,0,3,0,0,0,0,19,0,20,10,0,5,3,0,0,4,40,3,20,16,0,8,12,0,0,0,61,7,16,13,9,20,25,0,5,0,108
212051326,0,20,6,0,0,0,0,0,0,32,0,20,11,0,0,0,0,0,0,30,0,34,30,4,9,0,4,0,0,84,5,29,35,7,4,8,3,5,0,94,5,18,32,15,53,29,5,3,0,150,9,23,36,25,60,67,11,20,0,255,3,14,30,23,82,85,5,25,0,273,5,8,19,18,72,83,25,36,4,279,4,6,12,7,56,87,30,36,0,234,5,12,10,14,72,116,41,49,0,321,0,0,4,3,11,15,7,16,0,60,0,0,9,7,7,35,7,28,0,100,0,0,0,3,3,10,0,3,0,17,54,231,238,126,432,535,140,231,18,2009,0,0,3,4,0,5,0,0,0,11,0,5,0,0,0,0,0,0,0,10,3,8,3,0,4,0,0,0,0,16,7,11,9,0,5,4,3,0,0,41,3,13,20,0,11,3,0,0,0,60,8,17,39,16,22,24,0,5,3,137
212051327,4,22,5,5,0,0,0,0,0,39,0,15,6,0,0,5,0,3,0,25,0,19,15,0,3,0,0,0,0,35,3,35,18,9,8,0,0,6,0,76,7,26,24,22,23,12,3,0,0,114,5,14,33,22,29,41,7,11,0,159,7,8,17,17,45,31,8,13,0,155,7,7,7,19,48,52,14,18,4,182,5,6,8,12,25,35,25,26,0,136,6,7,5,11,43,78,36,95,0,278,4,6,4,3,6,16,8,11,0,47,0,0,3,5,9,15,9,25,0,73,0,4,0,0,0,0,0,0,0,5,47,203,164,127,240,293,100,200,6,1385,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,13,8,6,12,0,0,0,0,0,0,26,4,5,15,4,0,4,0,0,0,32
212051567,4,93,11,9,0,0,0,0,0,122,10,100,21,5,7,7,0,0,5,148,23,216,47,14,12,32,4,16,7,365,0,157,75,22,21,30,9,8,0,326,12,123,79,27,81,58,8,9,3,400,14,101,134,62,164,125,21,16,8,640,20,50,102,70,253,239,36,47,4,820,25,45,66,79,378,368,69,101,9,1128,24,27,31,55,423,396,83,128,8,1176,59,42,36,63,673,822,198,422,3,2316,10,9,15,7,73,151,37,118,3,433,10,11,11,10,64,148,73,203,0,536,3,6,4,3,12,3,0,3,7,35,222,1166,642,427,2167,2380,537,1074,62,8678,0,5,0,0,0,0,0,0,0,3,8,12,3,0,0,0,0,0,0,25,0,21,5,0,0,0,0,0,0,29,0,15,3,0,0,0,0,0,0,29,6,24,10,3,5,0,0,5,0,55,3,41,29,7,17,22,4,5,7,131
212051568,7,30,11,0,0,0,0,0,0,44,6,29,17,3,0,0,0,0,0,56,20,56,29,8,3,4,0,0,0,116,12,78,65,21,17,13,3,4,0,212,28,67,124,88,60,47,12,5,3,438,68,76,206,313,131,148,24,14,4,989,74,48,148,280,195,231,35,33,4,1046,84,32,106,227,235,374,64,70,5,1208,58,20,42,147,234,374,53,74,0,1007,67,31,56,101,233,530,153,207,4,1384,11,14,23,18,40,74,34,66,0,274,20,18,48,50,74,170,74,217,3,678,0,0,7,6,0,9,0,0,14,39,464,544,894,1270,1229,1982,446,699,44,7572,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,11,0,0,0,5,0,0,0,15,4,13,5,0,0,0,0,0,0,25,0,17,24,3,6,0,0,0,0,57,5,14,47,13,10,11,0,4,0,103
213011328,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,6,6,0,0,0,0,0,0,11,0,3,3,0,0,3,0,0,0,13,0,9,0,4,5,0,0,0,0,19,0,0,3,6,4,4,0,0,0,25,3,9,0,4,5,13,4,0,0,38,4,0,3,5,11,3,0,6,0,33,0,0,0,3,11,10,5,7,0,32,0,0,0,0,12,12,6,14,0,48,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,32,17,18,56,50,13,39,0,244,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,0,0,6,6,0,0,0,0,11,0,0,3,3,0,4,0,0,0,10
213011329,0,4,0,0,3,0,0,0,0,9,0,8,3,4,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,4,0,7,5,0,0,4,0,0,0,12,0,3,6,0,6,4,0,0,0,19,0,0,10,3,5,0,0,0,0,18,0,0,4,3,8,5,0,4,3,29,4,0,0,0,13,3,0,4,0,25,0,0,0,4,9,8,3,0,0,23,0,0,5,0,14,8,0,8,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,5,6,0,0,16,0,0,0,0,0,0,0,0,0,0,12,30,27,21,53,51,10,20,6,225,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,0,10
213011331,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,5,6,0,0,4,0,0,0,12,0,5,3,4,0,0,0,0,0,13,0,0,4,0,8,4,0,0,0,25,0,0,0,3,11,3,0,0,0,24,0,0,3,0,11,0,5,3,0,21,0,0,4,0,9,6,0,4,0,29,0,0,0,4,15,13,3,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,24,14,53,31,9,17,3,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
213011332,0,10,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,7,0,10,3,3,0,0,0,0,0,16,0,8,5,0,0,0,0,0,0,18,0,6,11,4,12,5,0,0,0,29,4,6,8,4,15,8,5,0,3,53,9,5,11,6,12,7,6,8,0,60,0,8,0,12,27,15,7,10,4,83,0,0,3,0,10,23,4,6,0,55,0,0,3,0,23,10,9,22,0,70,0,0,0,0,4,3,4,3,0,15,0,0,0,0,4,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,19,71,52,48,101,85,28,51,5,463,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,9,6,0,7,0,3,0,0,0,4,17,0,5,3,5,0,0,0,0,3,19
213011333,0,3,0,0,0,0,0,0,0,8,6,3,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,5,0,11,0,0,12,0,0,0,0,0,0,14,0,3,4,4,8,5,0,3,0,24,0,6,3,3,19,11,0,9,0,44,5,0,3,8,11,14,0,3,0,45,0,0,3,0,13,4,3,3,0,38,0,0,3,0,5,12,10,8,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,42,30,22,63,51,22,30,6,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,12
213011334,0,8,6,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,9,5,7,3,0,0,0,0,0,0,18,4,5,11,0,6,0,0,0,0,19,4,6,14,10,17,14,0,0,0,68,0,7,17,8,30,15,0,6,0,87,0,5,10,8,28,21,10,8,0,82,7,0,3,6,25,20,3,10,0,80,3,3,3,0,17,17,0,7,0,64,0,7,7,0,15,23,17,18,0,74,0,0,3,0,3,3,0,3,0,12,0,0,5,0,4,18,0,7,0,31,0,0,0,0,0,0,0,0,3,4,25,69,75,52,142,126,31,58,10,584,4,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,8,3,4,0,0,0,0,0,16,0,7,6,0,0,8,0,0,0,26,0,6,4,0,6,6,0,0,0,27
213011335,0,15,5,0,0,0,0,4,0,26,3,19,3,0,0,0,0,0,0,24,5,25,10,3,4,0,0,0,0,51,12,52,35,13,11,12,3,0,0,137,18,43,56,64,24,23,3,3,6,239,40,43,116,158,76,83,7,16,0,546,50,26,76,154,101,130,21,33,0,597,38,19,56,145,124,154,28,57,5,616,35,13,16,93,107,194,29,50,0,536,40,16,26,66,110,292,64,108,0,728,3,6,8,9,3,41,14,28,0,116,9,11,24,21,28,60,20,53,0,226,0,0,4,4,0,0,0,0,3,17,263,315,440,736,602,994,189,352,19,3897,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,12,6,0,0,0,0,0,0,21,0,8,15,0,3,6,0,0,0,34
213011336,0,13,0,0,0,0,0,0,0,18,0,9,8,0,0,0,0,0,0,18,0,16,12,8,3,0,0,0,0,41,4,19,22,8,4,7,0,0,0,67,0,20,43,23,31,8,0,0,4,141,8,17,44,30,64,38,7,6,5,211,8,3,33,40,110,67,10,12,0,275,12,8,16,46,118,76,18,22,3,331,11,4,9,26,110,86,11,16,6,276,12,3,9,17,89,104,20,46,0,302,0,0,7,0,14,14,3,10,0,46,0,4,10,3,14,30,9,16,0,76,0,0,0,0,0,0,0,0,0,3,63,126,218,198,571,434,73,126,23,1835,3,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,4,6,0,0,0,0,0,0,0,6,3,12,10,0,0,3,0,0,0,30,5,12,22,0,5,3,0,0,0,39,5,10,21,7,9,10,0,4,0,71
213011337,0,4,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,4,0,8,3,0,0,8,0,0,0,19,4,10,10,4,4,3,0,0,0,24,0,10,10,8,7,12,4,0,3,49,0,11,16,13,18,15,3,5,7,87,0,8,10,12,26,33,4,7,0,94,4,0,0,6,33,31,10,10,0,95,3,3,3,7,27,34,6,14,0,92,0,4,3,8,21,31,9,18,0,94,0,0,0,0,6,0,0,3,0,9,0,0,0,3,4,9,0,4,0,12,0,0,0,0,0,3,0,0,0,7,17,57,59,52,146,173,38,62,11,617,0,3,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,4,7,9,0,0,6,0,0,0,0,15,0,6,16,0,5,0,0,0,0,32,3,10,25,7,5,8,8,7,3,63,5,3,19,6,15,17,0,3,7,79
213011338,0,14,3,0,0,0,0,0,0,14,0,9,4,0,0,0,0,0,0,11,0,10,18,0,0,4,0,0,0,31,5,7,15,4,4,4,0,0,0,45,7,14,15,8,19,22,0,5,0,90,7,4,25,21,67,47,10,12,0,190,0,6,8,12,78,49,17,23,3,200,6,7,12,23,63,49,23,28,3,211,3,0,7,4,32,38,17,11,0,116,4,0,0,5,56,85,21,35,6,214,0,0,3,0,0,6,0,0,0,14,0,0,0,0,6,7,0,0,0,19,0,0,0,0,0,4,0,0,3,14,39,87,116,81,326,323,89,127,19,1206,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,0,0,11,0,6,4,0,0,0,0,0,0,16,0,14,15,3,11,8,4,3,0,58,0,8,18,9,21,17,0,5,0,83
213011339,0,6,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,10,3,9,0,0,0,0,0,0,0,13,5,0,11,0,4,0,0,0,0,18,5,13,13,5,8,4,3,0,0,46,6,5,13,13,6,6,0,3,0,58,0,3,6,4,20,13,6,3,0,57,3,0,6,5,21,22,13,13,0,82,0,0,5,0,19,12,14,7,0,59,0,0,8,0,29,24,8,25,0,90,0,0,0,5,5,0,0,0,0,17,0,0,0,7,0,13,0,4,0,27,0,0,0,0,0,3,0,0,3,9,26,52,75,40,116,95,47,62,5,519,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,10,0,5,4,4,0,0,0,0,0,13
213011340,0,4,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,20,0,9,3,0,0,0,0,0,0,22,7,7,9,5,3,3,0,4,0,28,0,8,13,7,9,11,0,0,0,51,3,8,8,10,19,9,0,4,5,72,5,5,11,10,27,17,6,6,0,84,4,6,0,15,22,27,10,18,0,95,4,4,4,5,23,27,8,25,0,98,4,0,6,7,21,31,16,37,0,119,0,0,0,0,3,8,0,0,0,13,0,0,0,0,4,8,4,9,0,21,0,0,0,0,0,0,0,4,0,3,28,83,63,57,134,147,46,105,9,669,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,9,3,11,0,0,0,0,0,0,0,20,5,5,0,4,8,8,0,0,0,32,4,10,17,0,6,11,4,0,0,47
213011569,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,15,3,3,0,0,0,0,0,20,0,13,10,5,0,0,0,0,0,28,0,7,12,8,10,5,0,0,0,42,3,0,19,10,25,4,0,0,0,68,3,4,5,21,36,18,7,6,0,96,5,0,11,7,31,13,7,7,0,86,0,0,4,7,19,13,4,7,0,61,4,0,0,0,31,30,14,21,0,99,0,0,0,0,0,4,4,4,0,18,0,0,0,0,3,7,4,4,0,17,0,0,0,0,0,0,0,0,3,5,19,66,69,63,155,100,41,59,8,574,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,11,0,0,5,0,3,0,0,0,0,15,0,6,12,0,7,4,0,0,0,34
213011570,0,3,4,0,6,0,0,0,0,8,0,5,9,0,0,0,0,0,0,16,0,9,9,0,0,0,0,0,0,30,0,0,13,0,0,0,0,0,0,20,0,6,15,18,23,14,6,3,0,83,3,7,14,10,51,37,3,10,0,136,3,0,9,8,73,74,10,11,0,190,4,0,9,4,51,51,12,18,5,147,6,3,3,3,31,50,17,9,3,130,0,0,0,8,47,83,26,36,0,205,0,0,0,0,4,10,3,7,0,30,0,0,0,0,7,9,6,10,0,29,0,0,0,0,3,0,0,0,4,9,26,59,91,44,299,332,88,113,13,1063,0,0,0,0,0,8,0,0,0,8,0,5,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,5,3,0,3,0,0,0,0,17,0,7,10,0,12,5,0,0,0,41,3,13,20,6,27,20,6,4,4,101
213021341,0,9,3,0,0,0,0,0,0,11,0,11,0,0,0,4,0,0,0,12,3,14,15,3,11,4,0,3,0,50,5,13,8,9,0,0,5,4,0,42,0,12,19,12,12,12,0,0,0,67,6,11,25,7,31,21,5,8,3,113,4,17,13,16,48,35,7,13,0,144,7,3,10,14,40,59,15,25,0,175,5,0,3,9,44,55,7,32,0,157,6,4,10,10,63,76,32,67,3,274,0,5,0,3,9,15,4,12,0,36,0,0,6,3,3,24,6,26,0,73,0,0,0,0,0,0,0,0,3,6,32,104,110,87,270,303,79,192,14,1188,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,11,3,5,0,0,0,0,0,23,0,8,3,0,5,6,7,0,0,28,0,13,10,10,15,9,4,0,0,65
213021342,3,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,10,4,0,0,0,0,0,0,19,0,8,5,0,0,4,0,3,0,21,0,8,13,11,6,0,0,4,0,40,0,0,14,6,12,13,0,4,0,52,3,5,15,14,22,4,3,8,0,68,8,3,4,7,13,17,3,12,0,63,0,0,3,0,14,14,4,7,0,50,0,0,5,7,10,21,3,20,0,65,0,0,0,0,0,3,0,5,0,7,0,0,3,0,3,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,21,61,65,47,78,92,27,54,7,451,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,0,18,0,0,9,3,0,8,0,0,0,18
213021343,0,12,0,0,0,0,0,0,0,16,0,15,8,0,0,0,0,0,0,27,4,13,6,0,0,3,0,0,0,31,5,15,9,0,3,5,0,0,3,54,0,9,17,10,33,18,6,10,0,100,3,13,17,7,58,29,8,14,3,157,5,4,3,18,59,71,9,12,0,181,0,5,6,12,59,53,11,26,0,181,4,4,5,8,63,58,15,21,0,176,5,5,3,17,94,122,39,63,0,347,6,0,0,0,3,20,4,11,0,44,8,10,4,6,8,15,7,32,0,80,0,0,0,0,4,4,0,0,3,8,43,110,91,95,388,398,106,177,19,1422,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,8,0,8,5,0,0,0,0,0,0,14,4,5,7,4,0,0,0,0,0,26,5,14,16,0,0,4,0,0,0,40,3,7,18,7,19,18,3,4,0,70
213021344,0,14,0,0,0,5,0,0,0,13,0,24,3,0,0,3,0,4,0,31,0,18,7,7,3,5,0,4,0,44,0,18,12,4,7,5,0,4,0,55,7,17,20,5,16,11,0,0,0,78,8,11,22,25,31,22,0,4,0,120,6,6,15,7,33,29,9,14,0,112,0,8,10,11,35,26,11,24,0,126,5,5,5,5,25,28,9,23,0,104,5,9,10,21,41,73,34,55,0,246,4,0,3,8,6,16,4,20,0,65,0,3,4,3,11,36,11,32,0,91,0,4,0,0,0,0,0,3,0,6,36,154,123,100,204,249,85,178,3,1135,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8,5,6,0,0,0,0,0,0,0,9,0,6,4,0,0,4,0,0,0,11,3,6,5,0,3,5,0,3,0,21,0,4,12,6,6,13,4,0,0,45
213021345,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,13,0,0,6,0,0,4,0,0,0,11,0,0,0,0,8,5,0,0,0,19,0,0,0,0,10,4,4,3,0,24,0,0,0,0,0,4,3,0,0,10,0,0,0,0,4,4,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,23,3,15,22,15,16,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
213021346,0,16,5,0,0,0,0,0,0,30,4,12,0,4,0,0,0,0,0,25,4,22,20,4,3,6,0,0,3,56,8,31,29,0,3,6,0,0,0,82,5,17,34,19,16,11,3,4,0,106,9,24,32,37,35,21,9,7,0,185,3,9,35,25,42,59,10,18,0,192,5,14,15,26,50,58,13,31,0,214,14,5,11,24,34,41,10,31,0,173,13,15,20,13,65,77,33,63,0,299,0,0,11,3,3,17,6,16,0,54,0,3,5,7,10,32,8,45,0,126,0,0,0,0,0,0,0,3,0,11,75,189,215,173,270,332,97,233,4,1590,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,18,0,12,0,0,0,5,0,0,3,28,9,8,16,3,5,7,0,3,0,57,7,14,29,5,12,16,9,5,0,90
213031347,0,24,6,0,3,0,0,0,3,37,0,16,3,0,3,0,0,5,0,24,8,20,15,3,3,0,0,0,0,42,0,8,16,6,8,0,0,0,0,46,0,14,23,12,29,19,0,4,0,96,4,12,27,20,48,20,5,9,0,146,11,7,10,19,51,37,13,15,0,154,5,5,8,17,53,40,12,21,0,173,11,5,7,10,44,38,13,21,0,144,8,5,3,0,46,50,21,37,4,178,0,0,0,3,7,8,0,4,0,24,0,0,0,0,4,9,4,10,0,29,0,0,3,0,0,5,0,0,0,4,41,155,122,104,292,222,69,129,8,1148,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,13,0,0,0,3,0,0,0,14,3,15,13,0,3,0,0,0,0,35,0,6,10,0,7,0,0,0,0,32,0,11,15,11,10,10,0,0,0,67
213031348,4,40,6,0,3,4,5,0,0,59,3,43,12,0,8,7,0,0,0,74,15,62,29,10,6,7,0,3,0,135,10,60,65,20,15,17,0,7,0,207,18,66,97,74,48,34,8,11,0,360,37,59,135,159,149,128,20,25,3,720,35,30,107,190,249,195,39,50,3,893,49,26,80,150,273,263,48,81,7,964,36,11,33,105,279,235,34,97,4,837,48,30,33,71,263,433,98,192,10,1171,7,4,8,13,39,79,24,61,0,234,14,3,18,21,59,127,43,110,0,399,0,7,7,5,4,4,0,7,3,35,297,520,634,824,1396,1531,324,648,35,6216,0,0,4,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,5,4,8,5,3,0,0,0,4,0,17,7,9,12,0,4,0,0,6,4,43,7,16,17,7,8,3,0,3,4,55,8,13,22,9,18,8,0,7,3,91
