POW_SA2_CODE_2021,EWPT_20_24_TertUni_or_OHE_FT,EWPT_20_24_TertUni_or_OHE_PT,EWPT_20_24_TertUni_or_OHE_NS,EWPT_20_24_TertUni_or_OHE_Tot,EWPT_20_24_Other_FT,EWPT_20_24_Other_PT,EWPT_20_24_Other_NS,EWPT_20_24_Other_Tot,EWPT_20_24_Not_Stated,EWPT_20_24_Tot,EWPT_25_29_TertVE_TPTP_FT,EWPT_25_29_TertVE_TPTP_PT,EWPT_25_29_TertVE_TPTP_NS,EWPT_25_29_TertVE_TPTP_Tot,EWPT_25_29_TertUni_or_OHE_FT,EWPT_25_29_TertUni_or_OHE_PT,EWPT_25_29_TertUni_or_OHE_NS,EWPT_25_29_TertUni_or_OHE_Tot,EWPT_25_29_Other_FT,EWPT_25_29_Other_PT,EWPT_25_29_Other_NS,EWPT_25_29_Other_Tot,EWPT_25_29_Not_Stated,EWPT_25_29_Tot,EWPT_30ov_TertVE_TPTP_FT,EWPT_30ov_TertVE_TPTP_PT,EWPT_30ov_TertVE_TPTP_NS,EWPT_30ov_TertVE_TPTP_Tot,EWPT_30ov_TertUni_or_OHE_FT,EWPT_30ov_TertUni_or_OHE_PT,EWPT_30ov_TertUni_or_OHE_NS,EWPT_30ov_TertUni_or_OHE_Tot,EWPT_30ov_Other_FT,EWPT_30ov_Other_PT,EWPT_30ov_Other_NS,EWPT_30ov_Other_Tot,EWPT_30ov_Not_Stated,EWPT_30ov_Tot,EWPT_Tot_TertVE_TPTP_FT,EWPT_Tot_TertVE_TPTP_PT,EWPT_Tot_TertVE_TPTP_NS,EWPT_Tot_TertVE_TPTP_Tot,EWPT_Tot_TertUni_or_OHE_FT,EWPT_Tot_TertUni_or_OHE_PT,EWPT_Tot_TertUni_or_OHE_NS,EWPT_Tot_TertUni_or_OHE_Tot,EWPT_Tot_Other_FT,EWPT_Tot_Other_PT,EWPT_Tot_Other_NS,EWPT_Tot_Other_Tot,EWPT_Tot_Not_Stated,EWPT_Tot_Tot,EAFW_15_TertVE_TPTP_FT,EAFW_15_TertVE_TPTP_PT,EAFW_15_TertVE_TPTP_NS,EAFW_15_TertVE_TPTP_Tot,EAFW_15_TertUni_or_OHE_FT,EAFW_15_TertUni_or_OHE_PT,EAFW_15_TertUni_or_OHE_NS,EAFW_15_TertUni_or_OHE_Tot,EAFW_15_Other_FT,EAFW_15_Other_PT,EAFW_15_Other_NS,EAFW_15_Other_Tot,EAFW_15_Not_Stated,EAFW_15_Tot,EAFW_16_TertVE_TPTP_FT,EAFW_16_TertVE_TPTP_PT,EAFW_16_TertVE_TPTP_NS,EAFW_16_TertVE_TPTP_Tot,EAFW_16_TertUni_or_OHE_FT,EAFW_16_TertUni_or_OHE_PT,EAFW_16_TertUni_or_OHE_NS,EAFW_16_TertUni_or_OHE_Tot,EAFW_16_Other_FT,EAFW_16_Other_PT,EAFW_16_Other_NS,EAFW_16_Other_Tot,EAFW_16_Not_Stated,EAFW_16_Tot,EAFW_17_TertVE_TPTP_FT,EAFW_17_TertVE_TPTP_PT,EAFW_17_TertVE_TPTP_NS,EAFW_17_TertVE_TPTP_Tot,EAFW_17_TertUni_or_OHE_FT,EAFW_17_TertUni_or_OHE_PT,EAFW_17_TertUni_or_OHE_NS,EAFW_17_TertUni_or_OHE_Tot,EAFW_17_Other_FT,EAFW_17_Other_PT,EAFW_17_Other_NS,EAFW_17_Other_Tot,EAFW_17_Not_Stated,EAFW_17_Tot,EAFW_18_TertVE_TPTP_FT,EAFW_18_TertVE_TPTP_PT,EAFW_18_TertVE_TPTP_NS,EAFW_18_TertVE_TPTP_Tot,EAFW_18_TertUni_or_OHE_FT,EAFW_18_TertUni_or_OHE_PT,EAFW_18_TertUni_or_OHE_NS,EAFW_18_TertUni_or_OHE_Tot,EAFW_18_Other_FT,EAFW_18_Other_PT,EAFW_18_Other_NS,EAFW_18_Other_Tot,EAFW_18_Not_Stated,EAFW_18_Tot,EAFW_19_TertVE_TPTP_FT,EAFW_19_TertVE_TPTP_PT,EAFW_19_TertVE_TPTP_NS,EAFW_19_TertVE_TPTP_Tot,EAFW_19_TertUni_or_OHE_FT,EAFW_19_TertUni_or_OHE_PT,EAFW_19_TertUni_or_OHE_NS,EAFW_19_TertUni_or_OHE_Tot,EAFW_19_Other_FT,EAFW_19_Other_PT,EAFW_19_Other_NS,EAFW_19_Other_Tot,EAFW_19_Not_Stated,EAFW_19_Tot,EAFW_20_24_TertVE_TPTP_FT,EAFW_20_24_TertVE_TPTP_PT,EAFW_20_24_TertVE_TPTP_NS,EAFW_20_24_TertVE_TPTP_Tot,EAFW_20_24_TertUni_or_OHE_FT,EAFW_20_24_TertUni_or_OHE_PT,EAFW_20_24_TertUni_or_OHE_NS,EAFW_20_24_TertUni_or_OHE_Tot,EAFW_20_24_Other_FT,EAFW_20_24_Other_PT,EAFW_20_24_Other_NS,EAFW_20_24_Other_Tot,EAFW_20_24_Not_Stated,EAFW_20_24_Tot,EAFW_25_29_TertVE_TPTP_FT,EAFW_25_29_TertVE_TPTP_PT,EAFW_25_29_TertVE_TPTP_NS,EAFW_25_29_TertVE_TPTP_Tot,EAFW_25_29_TertUni_or_OHE_FT,EAFW_25_29_TertUni_or_OHE_PT,EAFW_25_29_TertUni_or_OHE_NS,EAFW_25_29_TertUni_or_OHE_Tot,EAFW_25_29_Other_FT,EAFW_25_29_Other_PT,EAFW_25_29_Other_NS,EAFW_25_29_Other_Tot,EAFW_25_29_Not_Stated,EAFW_25_29_Tot,EAFW_30ov_TertVE_TPTP_FT,EAFW_30ov_TertVE_TPTP_PT,EAFW_30ov_TertVE_TPTP_NS,EAFW_30ov_TertVE_TPTP_Tot,EAFW_30ov_TertUni_or_OHE_FT,EAFW_30ov_TertUni_or_OHE_PT,EAFW_30ov_TertUni_or_OHE_NS,EAFW_30ov_TertUni_or_OHE_Tot,EAFW_30ov_Other_FT,EAFW_30ov_Other_PT,EAFW_30ov_Other_NS,EAFW_30ov_Other_Tot,EAFW_30ov_Not_Stated,EAFW_30ov_Tot,EAFW_Tot_TertVE_TPTP_FT,EAFW_Tot_TertVE_TPTP_PT,EAFW_Tot_TertVE_TPTP_NS,EAFW_Tot_TertVE_TPTP_Tot,EAFW_Tot_TertUni_or_OHE_FT,EAFW_Tot_TertUni_or_OHE_PT,EAFW_Tot_TertUni_or_OHE_NS,EAFW_Tot_TertUni_or_OHE_Tot,EAFW_Tot_Other_FT,EAFW_Tot_Other_PT,EAFW_Tot_Other_NS,EAFW_Tot_Other_Tot,EAFW_Tot_Not_Stated,EAFW_Tot_Tot,Tot_15_TertVE_TPTP_FT,Tot_15_TertVE_TPTP_PT,Tot_15_TertVE_TPTP_NS,Tot_15_TertVE_TPTP_Tot,Tot_15_TertUni_or_OHE_FT,Tot_15_TertUni_or_OHE_PT,Tot_15_TertUni_or_OHE_NS,Tot_15_TertUni_or_OHE_Tot,Tot_15_Other_FT,Tot_15_Other_PT,Tot_15_Other_NS,Tot_15_Other_Tot,Tot_15_Not_Stated,Tot_15_Tot,Tot_16_TertVE_TPTP_FT,Tot_16_TertVE_TPTP_PT,Tot_16_TertVE_TPTP_NS,Tot_16_TertVE_TPTP_Tot,Tot_16_TertUni_or_OHE_FT,Tot_16_TertUni_or_OHE_PT,Tot_16_TertUni_or_OHE_NS,Tot_16_TertUni_or_OHE_Tot
206061138,148,16,0,167,0,5,0,7,0,193,7,15,0,17,33,17,0,52,0,3,0,8,0,78,13,33,0,48,21,36,0,59,8,15,0,22,3,130,33,54,0,90,281,66,0,348,50,24,0,72,3,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,13,0,0,0,0,0,12,0,3,0,0,25,0,0,25,0,0,0,0,0,24,0,4,0,6,0,0,0,7,0,0,0,0,0,15,0,3,0,3,3,3,0,7,0,0,0,0,0,10,4,10,0,15,40,9,0,48,9,0,0,11,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
206061515,196,30,0,230,3,3,0,14,0,273,36,16,0,49,48,14,0,61,4,6,0,13,0,120,23,37,0,63,27,32,0,52,8,25,0,31,3,154,83,59,0,141,324,83,0,402,44,37,0,84,3,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,6,3,0,5,17,7,0,22,0,0,0,0,0,30,3,0,0,4,10,6,0,11,0,0,0,0,3,23,0,7,0,4,0,5,0,9,0,0,0,0,0,20,4,11,0,20,37,13,0,52,8,5,0,10,9,88,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0
206061516,249,36,0,290,9,7,0,19,0,351,46,18,0,64,75,26,0,102,16,10,0,22,0,194,20,39,0,65,34,28,0,63,6,26,0,27,4,162,114,71,0,183,453,88,0,550,130,39,0,177,4,906,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,12,0,0,0,0,0,12,9,3,0,15,53,5,0,59,3,3,0,4,0,79,3,3,0,9,13,3,0,19,0,0,0,10,0,37,5,6,0,11,0,4,0,3,0,3,0,3,3,22,20,12,0,37,79,14,0,92,17,7,0,21,3,156,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
206071139,219,41,0,257,7,7,0,14,0,320,20,24,0,44,107,34,0,141,9,6,0,19,0,209,26,62,0,91,38,61,0,99,12,16,0,30,9,225,87,110,0,195,413,138,0,550,96,34,0,128,9,885,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,3,0,0,3,6,0,0,6,0,12,0,0,0,0,4,0,0,4,0,0,0,0,0,12,3,5,0,7,32,4,0,45,0,0,0,0,4,53,4,3,0,4,13,3,0,16,0,0,0,3,0,26,0,8,0,8,4,7,0,10,4,8,0,9,0,33,10,15,0,20,63,21,0,90,14,8,0,20,0,133,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
206071140,102,14,0,111,6,5,0,5,0,131,4,0,0,11,26,6,0,37,0,0,0,4,0,47,9,11,0,21,6,19,0,34,3,10,0,9,0,60,29,20,0,48,152,44,0,196,22,15,0,33,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,8,4,0,0,9,21,0,0,25,3,3,0,8,0,36,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0
206071141,281,48,0,332,12,9,0,19,4,400,35,42,0,76,105,48,0,156,10,13,0,23,0,252,39,59,0,93,68,101,0,167,4,29,0,39,7,306,120,106,0,234,533,206,0,731,99,47,0,148,12,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,9,0,0,9,0,11,4,0,0,4,9,0,0,12,0,0,0,0,3,10,8,4,0,5,44,12,0,54,0,0,0,0,0,59,0,6,0,4,22,8,0,30,0,4,0,7,0,45,6,7,0,14,12,24,0,32,0,0,0,0,4,58,18,14,0,31,93,35,0,133,27,3,0,31,5,201,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0
206071142,431,73,0,499,8,12,0,16,0,587,36,37,0,74,179,97,0,275,16,14,0,27,0,377,66,83,0,146,99,190,0,294,8,34,0,45,7,490,157,140,0,294,804,364,0,1171,105,55,0,163,11,1639,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,9,0,0,9,4,0,0,4,0,14,0,0,0,0,14,0,0,18,0,0,0,0,0,17,12,7,0,19,73,9,0,85,5,0,0,5,0,107,4,10,0,15,28,9,0,38,0,0,0,0,0,60,3,13,0,14,20,27,0,53,4,6,0,9,5,81,22,29,0,46,146,55,0,196,24,6,0,29,7,288,0,0,0,0,0,0,0,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0
206071143,152,26,0,181,7,0,0,9,0,218,7,10,0,17,52,22,0,73,3,8,0,11,0,103,18,26,0,50,35,37,0,78,0,14,0,11,0,141,46,56,0,104,284,86,0,373,140,20,0,164,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,3,0,0,3,5,0,0,5,0,6,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,3,12,0,0,12,0,0,0,0,0,16,3,0,0,4,11,3,0,16,0,0,0,0,0,20,7,0,0,5,0,3,0,8,0,3,0,3,0,12,10,6,0,8,37,10,0,44,20,3,0,23,0,77,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0
206071145,101,20,0,120,0,0,0,4,0,135,10,4,0,13,44,19,0,59,0,4,0,3,0,79,22,29,0,48,29,48,0,74,0,13,0,16,0,136,32,38,0,72,194,87,0,281,57,19,0,70,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,20,4,0,22,0,0,0,0,0,30,0,3,0,3,6,0,0,5,0,0,0,0,0,13,0,0,0,4,0,3,0,3,0,0,0,0,3,9,0,10,0,13,23,8,0,35,10,0,0,15,5,63,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0
206071517,546,84,0,632,17,11,0,33,0,745,41,33,0,79,151,64,0,219,19,11,0,34,0,327,57,96,0,150,67,72,0,138,11,31,0,47,10,337,161,166,0,326,888,221,0,1116,156,60,0,218,13,1667,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,8,0,0,12,0,0,0,0,0,20,5,0,0,3,27,0,0,27,0,0,0,4,0,35,14,6,0,22,97,14,0,114,0,0,0,6,4,138,11,8,0,19,29,8,0,39,0,0,0,0,3,61,9,19,0,24,20,24,0,45,0,7,0,10,13,84,31,34,0,71,178,48,0,226,35,7,0,49,22,361,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0
206071518,463,83,0,540,12,9,0,18,0,621,36,29,0,63,128,59,0,184,12,8,0,23,0,276,45,58,0,101,79,119,0,196,11,34,0,48,4,348,133,110,0,246,812,265,0,1078,239,55,0,292,10,1624,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,4,7,0,0,0,0,0,0,0,0,11,0,0,11,0,12,0,0,0,0,4,0,0,4,7,0,0,7,0,17,0,0,0,0,15,0,0,15,0,0,0,0,0,15,5,7,0,9,41,6,0,54,3,0,0,3,6,61,0,3,0,8,21,9,0,27,0,3,0,4,0,32,3,14,0,17,10,23,0,29,0,8,0,8,5,60,8,20,0,29,92,32,0,127,33,6,0,42,7,206,0,0,0,0,0,0,0,0,46,0,0,46,0,46,0,0,0,0,0,0,0,0
207011146,131,17,0,148,5,0,0,5,0,175,4,3,0,8,24,8,0,31,0,0,0,0,0,48,6,18,0,25,11,21,0,36,0,10,0,10,6,72,29,33,0,57,229,57,0,287,105,10,0,112,6,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,0,0,14,0,0,14,0,0,0,0,0,14,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,4,0,3,4,0,0,0,0,0,0,0,0,6,0,4,0,7,23,3,0,30,18,0,0,18,0,48,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,0
207011147,213,41,0,259,7,3,0,5,0,279,10,3,0,19,34,9,0,49,0,4,0,5,0,72,19,31,0,45,23,27,0,51,8,27,0,37,4,143,54,37,0,96,410,87,0,495,222,39,0,260,3,854,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,9,0,0,0,0,4,0,0,4,6,0,0,6,0,9,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,22,3,0,25,0,0,0,0,0,28,4,3,0,5,0,4,0,5,0,0,0,0,0,13,0,3,0,10,3,0,0,4,0,0,0,0,3,19,3,7,0,11,40,11,0,51,32,0,0,29,3,98,0,0,0,0,0,0,0,0,53,0,0,53,0,53,0,0,0,0,0,0,0,0
207011148,145,19,0,170,3,4,0,3,0,185,10,6,0,19,14,13,0,24,6,0,0,5,0,47,11,37,0,43,15,18,0,35,3,14,0,21,3,98,26,45,0,73,234,57,0,290,102,21,0,120,5,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,3,0,0,10,0,0,0,0,0,10,0,0,0,0,15,0,0,14,0,0,0,0,0,20,0,0,0,0,5,0,0,5,0,0,0,0,0,4,4,0,0,3,4,3,0,5,0,4,0,0,0,13,5,0,0,6,26,0,0,31,23,4,0,22,4,62,0,0,0,0,0,0,0,0,23,0,0,23,0,23,0,0,0,0,0,0,0,0
207011149,379,42,0,421,16,3,0,17,0,484,25,15,0,38,87,11,0,100,6,10,0,16,0,154,23,59,0,81,44,53,0,99,7,30,0,35,3,218,69,94,0,163,635,115,0,754,162,42,0,206,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,10,0,0,11,0,0,0,0,0,14,0,0,0,3,51,9,0,55,0,0,0,0,0,57,0,0,0,0,5,4,0,11,3,0,0,0,0,14,4,4,0,11,4,11,0,18,0,3,0,5,0,31,5,5,0,10,79,24,0,106,32,3,0,35,3,158,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0
207011150,208,25,0,235,5,0,0,7,0,259,12,7,0,16,39,17,0,58,9,0,0,5,0,78,16,31,0,43,21,35,0,60,0,11,0,12,0,118,47,44,0,88,359,82,0,442,76,16,0,90,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,20,0,0,20,0,0,0,0,0,24,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,4,0,4,5,3,0,6,5,3,0,3,5,21,0,9,0,5,31,5,0,35,8,4,0,12,3,61,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0
207011152,361,54,0,415,7,6,0,12,0,484,17,15,0,30,82,25,0,103,12,4,0,14,0,156,30,48,0,73,28,50,0,76,10,22,0,32,0,185,91,75,0,168,621,132,0,757,140,33,0,176,6,1102,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,5,0,0,12,3,0,0,3,0,14,0,0,0,0,24,0,0,23,0,0,0,0,0,21,0,0,0,0,52,3,0,57,4,0,0,4,0,58,0,0,0,6,12,5,0,11,3,6,0,5,0,20,0,4,0,3,5,8,0,13,0,0,0,4,4,22,5,3,0,8,98,15,0,113,38,5,0,43,5,169,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0
207011154,109,14,0,125,0,0,0,5,0,143,3,4,0,7,15,11,0,30,5,6,0,3,0,46,13,14,0,24,14,26,0,42,0,6,0,9,0,70,23,19,0,48,179,55,0,235,66,7,0,74,5,351,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,0,0,0,10,0,0,10,0,0,0,0,0,8,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,8,0,8,0,0,0,0,0,7,0,0,0,0,16,3,0,24,12,0,0,11,0,39,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0
207011155,219,30,0,248,7,3,0,10,0,276,7,3,0,15,50,19,0,63,0,4,0,3,0,85,24,41,0,66,28,32,0,61,12,22,0,29,0,162,57,58,0,109,404,91,0,492,148,28,0,177,0,779,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,3,0,0,3,11,0,0,11,0,11,0,0,0,3,5,0,0,5,0,0,0,0,0,12,4,0,0,6,22,0,0,21,0,0,0,0,0,28,5,0,0,5,4,0,0,4,0,0,0,0,0,9,3,0,0,3,4,7,0,12,0,0,0,0,3,17,13,5,0,17,37,11,0,50,29,0,0,29,3,94,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,0,0,0,0,0,0,0
207011519,263,41,0,297,3,0,0,9,0,345,21,18,0,37,83,33,0,110,10,6,0,14,0,164,18,28,0,50,58,69,0,126,8,13,0,21,0,199,65,65,0,132,516,146,0,662,133,20,0,153,5,953,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,0,0,6,6,0,0,6,0,15,0,0,0,0,16,0,0,16,0,0,0,0,0,16,0,0,0,5,27,4,0,31,0,0,0,0,0,33,0,0,0,0,6,5,0,10,0,0,0,0,0,11,4,0,0,3,6,11,0,21,0,5,0,3,0,25,3,4,0,4,60,15,0,74,18,0,0,21,4,107,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,0
207011520,282,32,0,319,5,5,0,10,0,362,26,14,0,39,76,27,0,102,6,7,0,17,0,154,22,35,0,56,38,58,0,94,3,16,0,25,8,184,81,65,0,143,499,126,0,624,86,29,0,110,8,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,5,5,0,0,5,13,0,0,13,0,0,0,0,0,19,4,0,0,4,44,10,0,52,0,0,0,3,0,57,3,3,0,3,10,0,0,7,0,3,0,3,0,15,5,6,0,8,8,7,0,12,0,3,0,3,0,29,8,5,0,18,69,23,0,89,16,3,0,22,0,131,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,3,0,3,0,0,0,0
207011521,204,25,0,222,0,0,0,0,0,251,20,14,0,33,42,11,0,58,10,5,0,12,0,98,8,30,0,40,38,52,0,88,6,18,0,21,4,159,47,58,0,104,374,86,0,466,51,21,0,73,4,647,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,9,0,0,13,9,0,0,9,0,19,0,0,0,0,13,0,0,13,0,0,0,0,0,13,4,4,0,6,29,9,0,40,3,0,0,3,0,51,0,0,0,0,0,4,0,6,5,0,0,6,0,6,3,5,0,8,0,9,0,9,0,0,0,4,3,21,6,7,0,13,56,20,0,80,28,3,0,30,7,128,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0
207011522,237,29,0,261,8,0,0,6,0,300,14,8,0,31,43,13,0,56,5,6,0,13,0,95,10,38,0,45,23,29,0,57,5,15,0,19,0,120,46,54,0,104,401,73,0,479,175,25,0,201,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,3,0,0,3,5,0,0,5,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,6,0,6,27,3,0,31,0,0,0,0,0,35,0,0,0,0,5,0,0,8,4,0,0,4,0,12,0,5,0,5,3,4,0,3,0,0,0,0,0,11,0,9,0,9,51,10,0,61,23,0,0,24,4,91,0,0,0,0,0,0,0,0,38,0,0,38,0,38,0,0,0,0,0,0,0,0
207021156,86,9,0,97,0,0,0,4,0,119,7,12,0,20,11,6,0,24,0,0,0,0,0,42,3,23,0,30,13,24,0,41,5,3,0,11,3,83,28,41,0,68,159,49,0,208,103,10,0,107,5,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,6,0,0,6,3,0,0,3,0,7,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,19,0,0,16,0,0,0,3,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,4,26,3,0,31,19,0,0,27,0,65,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,0,0,0,0,0
207021157,636,94,0,727,10,8,0,17,3,815,24,16,0,41,95,28,0,118,18,14,0,32,0,195,41,59,0,97,36,30,0,65,10,26,3,41,8,206,128,109,0,233,1059,163,0,1219,411,46,5,459,16,1920,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,17,0,0,17,0,17,0,0,0,0,0,0,0,0,37,0,0,37,0,34,0,0,0,0,10,0,0,16,28,0,0,28,0,41,0,0,0,0,41,3,0,41,0,0,0,0,0,45,10,5,0,14,139,4,0,143,0,0,0,0,0,167,8,0,0,8,22,3,0,23,0,0,0,3,0,34,12,0,0,14,4,8,0,11,0,3,0,3,7,34,27,10,0,35,215,17,0,235,92,6,0,97,8,374,0,0,0,0,0,0,0,0,61,0,0,61,0,61,0,0,0,0,0,0,0,0
