POW_SA2_CODE_2021,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot,LG_1000_1249_Mng,LG_1000_1249_Pro,LG_1000_1249_TecTW,LG_1000_1249_CoPSW,LG_1000_1249_ClAW,LG_1000_1249_SWks,LG_1000_1249_MaOpDv,LG_1000_1249_Lab,LG_1000_1249_IDNS,LG_1000_1249_Tot,LG_1250_1499_Mng,LG_1250_1499_Pro,LG_1250_1499_TecTW,LG_1250_1499_CoPSW,LG_1250_1499_ClAW,LG_1250_1499_SWks,LG_1250_1499_MaOpDv,LG_1250_1499_Lab,LG_1250_1499_IDNS,LG_1250_1499_Tot,LG_1500_1749_Mng,LG_1500_1749_Pro,LG_1500_1749_TecTW,LG_1500_1749_CoPSW,LG_1500_1749_ClAW,LG_1500_1749_SWks,LG_1500_1749_MaOpDv,LG_1500_1749_Lab,LG_1500_1749_IDNS,LG_1500_1749_Tot,LG_1750_1999_Mng,LG_1750_1999_Pro,LG_1750_1999_TecTW,LG_1750_1999_CoPSW,LG_1750_1999_ClAW,LG_1750_1999_SWks,LG_1750_1999_MaOpDv,LG_1750_1999_Lab,LG_1750_1999_IDNS,LG_1750_1999_Tot,LG_2000_2999_Mng,LG_2000_2999_Pro,LG_2000_2999_TecTW,LG_2000_2999_CoPSW,LG_2000_2999_ClAW,LG_2000_2999_SWks,LG_2000_2999_MaOpDv,LG_2000_2999_Lab,LG_2000_2999_IDNS,LG_2000_2999_Tot,LG_3000_3499_Mng,LG_3000_3499_Pro,LG_3000_3499_TecTW,LG_3000_3499_CoPSW,LG_3000_3499_ClAW,LG_3000_3499_SWks,LG_3000_3499_MaOpDv,LG_3000_3499_Lab,LG_3000_3499_IDNS,LG_3000_3499_Tot,LG_3500mo_Mng,LG_3500mo_Pro,LG_3500mo_TecTW,LG_3500mo_CoPSW,LG_3500mo_ClAW,LG_3500mo_SWks,LG_3500mo_MaOpDv,LG_3500mo_Lab,LG_3500mo_IDNS,LG_3500mo_Tot,LG_PINS_Mng,LG_PINS_Pro,LG_PINS_TecTW,LG_PINS_CoPSW,LG_PINS_ClAW,LG_PINS_SWks,LG_PINS_MaOpDv,LG_PINS_Lab,LG_PINS_IDNS,LG_PINS_Tot,LG_Tot_Mng,LG_Tot_Pro,LG_Tot_TecTW,LG_Tot_CoPSW,LG_Tot_ClAW,LG_Tot_SWks,LG_Tot_MaOpDv,LG_Tot_Lab,LG_Tot_IDNS,LG_Tot_Tot,Pvte_NNI_Mng,Pvte_NNI_Pro,Pvte_NNI_TecTW,Pvte_NNI_CoPSW,Pvte_NNI_ClAW,Pvte_NNI_SWks,Pvte_NNI_MaOpDv,Pvte_NNI_Lab,Pvte_NNI_IDNS,Pvte_NNI_Tot,Pvte_1_149_Mng,Pvte_1_149_Pro,Pvte_1_149_TecTW,Pvte_1_149_CoPSW,Pvte_1_149_ClAW,Pvte_1_149_SWks,Pvte_1_149_MaOpDv,Pvte_1_149_Lab,Pvte_1_149_IDNS,Pvte_1_149_Tot,Pvte_150_299_Mng,Pvte_150_299_Pro,Pvte_150_299_TecTW,Pvte_150_299_CoPSW,Pvte_150_299_ClAW,Pvte_150_299_SWks,Pvte_150_299_MaOpDv,Pvte_150_299_Lab,Pvte_150_299_IDNS,Pvte_150_299_Tot,Pvte_300_399_Mng,Pvte_300_399_Pro,Pvte_300_399_TecTW,Pvte_300_399_CoPSW,Pvte_300_399_ClAW,Pvte_300_399_SWks,Pvte_300_399_MaOpDv,Pvte_300_399_Lab,Pvte_300_399_IDNS,Pvte_300_399_Tot,Pvte_400_499_Mng,Pvte_400_499_Pro,Pvte_400_499_TecTW,Pvte_400_499_CoPSW,Pvte_400_499_ClAW,Pvte_400_499_SWks,Pvte_400_499_MaOpDv,Pvte_400_499_Lab,Pvte_400_499_IDNS,Pvte_400_499_Tot,Pvte_500_649_Mng,Pvte_500_649_Pro,Pvte_500_649_TecTW,Pvte_500_649_CoPSW,Pvte_500_649_ClAW,Pvte_500_649_SWks,Pvte_500_649_MaOpDv,Pvte_500_649_Lab,Pvte_500_649_IDNS,Pvte_500_649_Tot,Pvte_650_799_Mng,Pvte_650_799_Pro,Pvte_650_799_TecTW,Pvte_650_799_CoPSW,Pvte_650_799_ClAW,Pvte_650_799_SWks,Pvte_650_799_MaOpDv,Pvte_650_799_Lab,Pvte_650_799_IDNS,Pvte_650_799_Tot,Pvte_800_999_Mng,Pvte_800_999_Pro,Pvte_800_999_TecTW,Pvte_800_999_CoPSW,Pvte_800_999_ClAW,Pvte_800_999_SWks,Pvte_800_999_MaOpDv,Pvte_800_999_Lab,Pvte_800_999_IDNS,Pvte_800_999_Tot,Pvte_1000_1249_Mng,Pvte_1000_1249_Pro,Pvte_1000_1249_TecTW,Pvte_1000_1249_CoPSW,Pvte_1000_1249_ClAW,Pvte_1000_1249_SWks,Pvte_1000_1249_MaOpDv,Pvte_1000_1249_Lab,Pvte_1000_1249_IDNS,Pvte_1000_1249_Tot
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,10,0,20,0,3,0,6,7,10,0,0,0,20,0,6,0,3,5,3,0,0,0,20,0,5,0,3,0,0,0,0,3,15,4,4,4,0,3,5,0,7,0,27,0,5,0,6,4,3,3,5,0,26,3,3,10,7,3,0,0,0,0,37,3,6,13,3,9,0,0,3,0,37
213021346,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,0,7,0,0,12,0,38,5,3,5,6,5,4,0,5,0,40,3,13,5,61,19,59,6,38,0,197,4,12,18,75,25,67,9,24,0,232,14,26,28,63,48,51,7,26,6,259,23,16,54,66,31,46,5,46,9,294,26,46,96,95,57,47,13,57,0,435,42,57,106,100,82,58,39,55,8,551,55,71,181,83,97,46,44,70,9,657,91,111,194,87,103,52,49,72,9,767
213031347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,4,0,22,0,4,5,9,3,4,0,4,9,33,3,19,4,50,4,44,5,30,5,154,8,16,18,49,20,61,20,28,0,229,17,31,32,76,31,87,26,56,3,357,22,24,32,87,44,101,50,46,9,407,22,32,67,145,54,127,69,62,4,584,43,34,71,162,67,108,101,79,9,672,67,80,129,189,133,102,180,85,14,979,104,127,121,160,128,62,135,67,16,924
213031348,0,6,0,0,3,0,0,0,0,8,0,6,0,0,4,0,0,0,0,13,0,12,3,0,16,0,3,0,0,34,0,13,4,0,16,0,0,0,3,45,0,17,0,0,18,0,0,4,0,41,10,35,4,5,3,0,0,0,0,56,14,32,0,3,13,0,0,0,0,59,11,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,42,123,16,11,86,0,3,28,8,310,12,19,7,14,3,13,0,8,8,82,6,40,5,52,20,72,9,52,3,257,8,33,20,83,30,63,18,57,4,305,14,42,43,84,44,70,13,65,4,382,31,51,56,96,55,54,19,78,0,449,50,67,85,159,88,87,33,107,13,693,64,121,98,193,152,101,69,122,13,925,99,191,126,202,179,89,118,134,14,1157,157,354,158,196,229,59,88,80,22,1336
213031349,0,0,0,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,16,8,0,0,4,0,42,4,0,0,12,0,33,0,3,0,60,9,6,6,47,7,270,6,64,0,420,7,11,16,79,12,316,7,46,0,504,15,17,14,62,19,280,7,48,5,466,18,3,26,81,26,278,9,57,5,503,28,29,65,113,40,388,29,83,9,784,61,23,63,89,66,365,29,77,0,772,154,48,72,86,66,258,46,67,6,792,182,76,75,61,82,142,29,42,3,679
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,5,0,11,0,14,0,11,0,48,0,3,7,20,4,17,0,13,0,57,3,5,9,28,6,9,5,7,0,63,4,17,8,27,8,11,0,7,0,78,9,20,14,43,7,12,8,20,0,130,5,16,41,50,13,14,7,10,0,157,22,35,27,48,13,11,7,9,0,171,29,36,33,30,26,10,4,9,7,186
213031351,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,8,0,3,0,0,0,0,16,0,3,10,0,14,0,0,4,0,27,0,6,3,0,13,0,0,3,0,26,8,3,7,0,5,0,0,0,0,21,4,10,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,33,8,43,0,5,20,0,138,6,4,0,5,3,3,3,0,0,21,0,3,7,19,0,18,0,10,0,57,7,6,11,20,10,20,12,23,0,105,8,16,16,34,15,15,16,31,4,153,13,6,21,22,26,16,27,31,3,168,24,15,41,38,26,31,52,65,0,300,31,31,59,35,54,38,137,107,4,499,57,38,104,55,105,61,277,217,12,931,77,70,153,44,128,43,302,178,27,1015
213031352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,3,0,13,11,5,11,6,0,0,3,9,3,38,4,12,3,32,10,88,3,71,0,227,7,10,8,39,17,57,3,40,0,194,12,20,19,55,8,54,8,36,0,208,14,24,28,45,13,53,9,32,0,220,32,41,44,71,33,56,19,44,4,334,28,48,81,90,51,56,31,62,5,455,47,73,114,77,63,37,62,65,10,544,80,84,136,74,105,51,86,79,7,703
213041353,0,3,0,7,3,0,0,0,0,18,0,4,5,7,5,0,0,0,0,14,0,6,11,0,3,0,0,3,0,20,0,9,0,9,10,0,5,3,0,32,4,10,0,0,3,0,0,0,0,24,0,8,0,0,0,0,0,0,0,13,8,8,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,50,12,27,34,0,5,21,4,167,5,0,8,10,0,8,5,10,7,51,6,14,10,49,16,137,5,72,0,307,11,7,15,40,17,101,5,65,8,271,13,13,23,44,27,61,12,48,0,247,10,20,50,51,37,59,13,31,0,271,33,31,102,96,60,85,26,65,6,484,41,32,114,108,87,61,40,92,6,579,58,59,131,135,95,61,82,100,6,719,77,86,157,84,93,36,106,74,8,723
213041358,0,5,0,4,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,4,0,7,3,0,4,0,0,0,0,13,0,6,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,3,15,9,0,0,3,0,68,4,0,4,0,4,5,0,17,0,33,4,7,0,9,4,171,7,60,0,259,10,10,14,26,14,183,8,32,4,297,11,11,19,28,8,129,3,28,0,236,3,7,29,38,14,105,10,37,0,247,14,16,33,36,20,121,20,49,9,326,26,13,54,77,25,107,16,44,4,371,48,35,39,73,29,88,27,47,0,386,46,49,46,60,49,42,20,29,0,350
213041359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,14,0,19,7,0,10,6,6,7,9,13,3,73,0,13,9,35,16,86,17,50,0,219,9,4,24,25,11,52,33,40,0,206,10,14,40,15,23,39,39,43,4,219,12,10,82,29,43,38,68,48,4,346,32,28,132,50,76,59,103,83,21,587,49,56,195,73,121,79,240,124,16,951,86,64,288,97,248,87,458,193,25,1545,143,157,359,90,310,111,541,176,30,1916
213041360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,0,0,3,0,22,3,8,0,0,6,3,0,3,4,26,3,9,5,11,3,64,0,43,0,137,3,9,12,15,8,54,5,42,7,150,7,8,5,10,16,26,4,20,4,100,6,9,14,29,19,35,6,12,0,128,11,17,20,38,14,34,12,26,0,170,18,22,25,48,31,34,5,18,0,201,22,32,21,60,23,23,17,21,5,224,32,46,41,22,21,7,12,9,7,199
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,0,0,0,4,4,43,0,30,0,84,0,4,0,13,0,30,0,24,0,69,0,5,0,14,4,12,0,11,0,38,0,0,4,17,0,9,5,14,0,53,5,0,5,25,4,13,3,12,0,70,4,9,6,18,3,15,3,11,0,67,4,12,14,23,8,11,0,16,0,85,12,9,6,20,4,10,3,7,0,74
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,13,0,0,0,8,0,0,0,3,0,15,0,6,3,8,5,0,0,0,0,22,0,0,0,6,0,0,0,0,0,21,4,7,5,26,0,0,3,3,0,47,0,6,8,16,9,0,0,6,0,39,5,7,8,18,9,0,3,0,0,50,0,16,6,16,4,0,3,0,0,50
213041463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,0,0,8,0,19,0,0,3,0,5,10,0,5,3,28,5,13,0,56,19,101,0,54,4,245,0,17,5,58,14,90,8,49,0,247,6,22,11,48,16,56,4,30,0,195,8,15,14,49,28,55,9,35,0,214,21,11,41,55,35,66,13,41,5,289,21,30,44,62,37,51,10,34,6,296,41,42,56,64,47,75,18,45,10,397,45,94,67,43,43,33,24,16,4,368
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,3,4,4,0,0,0,0,0,15,0,0,0,7,4,0,5,0,0,21,0,0,4,7,5,0,0,4,0,29,0,8,3,5,3,0,4,0,0,29,5,3,3,19,7,0,5,8,0,48,3,9,7,24,8,0,4,3,0,69,5,4,12,21,9,0,12,3,0,66,10,15,16,23,7,4,6,6,0,92
213041572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,8,4,0,0,3,0,16,3,7,0,31,3,3,0,6,0,9,0,12,0,39,0,0,0,9,6,9,9,7,0,37,3,0,7,20,0,11,3,12,0,55,8,9,13,18,6,3,9,14,0,77,3,3,21,18,20,4,26,22,3,126,8,3,20,25,20,10,44,50,5,186,13,17,42,8,24,8,48,47,10,202
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,4,0,3,11,0,0,0,0,0,12,0,0,4,9,0,0,0,0,0,11,0,0,0,10,3,5,0,5,0,21,5,5,6,6,3,0,0,0,0,21,0,0,3,10,5,0,0,4,0,19,0,10,11,7,3,0,3,4,0,32,10,3,14,5,4,0,0,0,0,41
213041574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,12,3,0,4,0,6,0,3,0,0,18,0,5,7,3,6,0,3,3,3,34,0,3,3,5,6,0,0,3,0,28,0,9,5,5,4,0,3,8,0,37,6,0,19,11,5,10,9,9,0,71,8,6,21,8,6,6,13,17,0,89,4,3,35,6,13,4,16,17,0,96,19,13,48,10,10,6,22,28,5,151
213041575,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,3,0,0,6,6,0,3,0,14,0,0,0,10,9,21,0,22,0,67,4,4,8,21,6,10,0,11,5,71,0,5,5,18,9,4,0,3,0,49,0,0,17,23,8,5,7,7,0,74,5,13,32,36,14,4,8,7,0,108,7,18,23,50,21,4,8,13,4,141,17,21,33,44,27,8,11,9,0,172,17,36,33,36,38,5,10,10,3,194
213041576,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,4,0,0,6,0,21,3,6,6,0,0,0,0,0,0,19,0,0,0,4,4,5,3,5,0,26,5,0,8,3,4,0,0,4,0,27,0,0,6,9,0,0,4,3,0,26,6,0,10,7,11,0,7,3,0,44,3,4,13,15,10,0,3,12,0,60,10,10,26,18,13,3,13,15,0,110,11,9,26,35,20,0,12,17,0,143,17,13,22,26,13,4,23,21,0,138
213041577,0,0,4,13,9,0,0,3,0,29,0,4,3,11,10,0,4,14,0,48,3,16,11,13,23,0,0,6,0,73,4,16,0,10,30,0,0,3,0,70,8,30,4,10,12,0,0,0,0,69,7,37,5,0,16,0,0,0,0,68,19,39,6,0,9,0,0,0,4,77,5,4,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,62,158,35,58,130,0,11,56,5,519,5,0,0,0,4,10,0,3,4,38,0,8,8,32,12,143,0,75,4,280,8,16,9,31,15,90,5,52,7,235,11,12,25,45,23,63,12,36,8,242,16,13,46,50,42,79,10,42,5,302,28,18,87,79,63,102,21,41,6,439,22,43,111,105,67,99,36,60,4,540,63,55,143,99,101,140,61,73,4,734,66,61,130,74,86,117,66,59,10,681
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,4,0,3,0,12,0,3,0,11,3,21,0,28,0,75,0,3,4,19,5,31,0,11,0,74,3,11,7,18,7,26,5,17,0,100,6,7,14,24,3,28,3,20,0,108,13,11,20,63,16,27,7,34,0,183,11,17,27,67,13,30,22,17,4,212,19,20,32,95,20,25,15,26,0,254,13,50,30,61,17,12,25,11,5,224
213051361,0,0,0,0,0,0,0,0,0,4,0,3,0,5,4,0,0,6,0,15,0,0,8,0,5,0,5,13,0,34,0,11,12,0,3,0,4,15,0,50,6,4,4,0,7,0,3,4,0,27,0,0,0,0,3,0,0,3,0,5,4,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,37,6,22,0,12,44,3,160,10,3,15,7,7,10,6,9,10,79,0,23,7,34,21,146,6,83,5,316,15,14,14,55,20,147,17,61,0,336,21,16,37,40,36,94,24,59,5,324,19,13,78,59,46,121,42,53,0,436,49,32,124,86,88,171,57,76,5,679,60,27,159,75,94,184,127,120,13,848,111,44,260,102,165,212,211,152,30,1276,152,90,290,69,156,177,179,97,10,1216
213051362,0,0,0,4,0,0,0,3,0,8,0,0,0,0,5,0,0,0,0,9,0,3,0,0,0,0,0,0,0,13,0,0,6,6,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,26,11,0,0,4,0,77,0,3,4,3,5,9,0,0,0,35,3,11,3,54,13,209,3,64,6,368,6,19,16,78,18,223,6,59,8,437,11,17,28,76,22,194,15,60,0,415,20,18,27,65,23,147,7,49,5,363,22,17,47,85,45,191,21,64,4,505,45,36,39,87,45,143,41,56,3,491,76,40,71,109,57,106,34,44,5,537,106,74,57,66,63,55,26,22,9,480
213051363,0,0,0,9,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,15,12,0,0,3,0,60,8,3,12,6,12,7,15,11,8,82,3,11,6,19,12,42,18,55,4,168,5,8,16,38,24,54,28,71,6,250,14,13,24,27,31,43,52,87,8,307,11,20,46,44,45,51,85,88,13,404,25,40,76,51,100,66,192,158,7,720,61,47,174,78,160,86,475,293,21,1386,126,122,266,112,357,132,1245,560,51,2976,183,218,387,95,533,140,1595,503,62,3712
213051368,0,9,0,6,16,0,0,12,0,41,0,18,0,10,18,0,5,7,0,58,4,23,6,11,34,0,5,0,0,84,12,47,14,9,52,0,0,0,0,143,4,55,14,10,36,0,0,9,0,125,26,108,18,12,33,0,0,3,5,200,51,131,7,5,25,0,0,0,4,231,6,8,0,0,0,0,0,0,0,18,14,12,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,5,118,415,65,74,244,0,10,90,15,1030,11,7,3,7,11,12,0,9,0,62,12,21,11,56,9,101,3,59,3,273,12,20,16,63,32,80,6,59,0,300,28,26,22,78,51,71,10,69,7,358,31,37,62,104,52,65,17,105,5,481,72,81,83,202,110,78,23,123,5,776,81,114,132,241,154,85,35,142,10,990,103,223,213,252,235,93,89,142,18,1371,151,364,229,215,220,72,106,126,13,1506
