POW_SA2_CODE_2021,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000_3499_A_15_19,SW_3000_3499_A_20_24,SW_3000_3499_A_25_34,SW_3000_3499_A_35_44,SW_3000_3499_A_45_54,SW_3000_3499_A_55_64,SW_3000_3499_A_65_74,SW_3000_3499_A_75ov,SW_3000_3499_Tot,SW_3500mo_A_15_19,SW_3500mo_A_20_24,SW_3500mo_A_25_34,SW_3500mo_A_35_44,SW_3500mo_A_45_54,SW_3500mo_A_55_64,SW_3500mo_A_65_74,SW_3500mo_A_75ov,SW_3500mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ov,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19
212041566,32,6,16,6,5,0,3,0,0,37,5,15,10,5,5,4,0,0,46,0,7,10,8,14,4,0,0,47,0,3,18,8,13,6,0,0,50,0,7,14,13,17,5,0,0,56,0,0,7,14,12,4,0,0,42,0,0,6,13,16,4,3,0,36,0,0,4,0,6,4,0,0,22,0,0,9,12,24,8,0,0,47,0,0,0,0,0,5,0,0,10,0,0,5,0,0,0,0,0,8,9,0,0,0,0,0,0,0,7,122,78,84,83,121,57,16,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,15,7,7,3,0,0,9,0,0,29,4,4,9,10,11,14,0,0,51,4,23,39,27,17,4,3,0,118,6,44,73,79,67,56,12,0,338,0,33,75,62,70,62,8,0,313,0
212051319,39,9,14,13,7,6,5,4,0,44,10,25,10,6,4,9,6,0,66,4,22,9,7,9,5,0,0,62,0,27,22,14,3,3,0,5,77,0,13,19,11,8,16,4,0,72,0,0,7,6,10,5,0,0,28,0,0,6,4,0,4,0,0,17,0,0,0,3,4,3,0,0,9,0,0,0,0,3,5,0,0,13,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,4,0,0,8,88,141,93,71,62,52,14,3,532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,4,0,11,0,3,5,0,0,5,0,0,16,0,0,7,3,3,4,5,0,21,0,5,7,3,0,0,3,0,19,0,0,4,8,3,6,0,0,25,0
212051321,17,3,8,5,6,6,5,0,0,19,0,8,4,3,4,3,3,0,28,0,9,4,6,10,6,0,0,29,0,5,3,4,4,0,0,0,12,0,0,0,5,9,0,0,0,23,0,0,3,0,5,0,0,0,9,0,5,3,4,7,6,0,0,10,0,0,0,0,4,3,0,0,11,0,0,3,4,6,7,0,0,22,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,46,36,42,41,24,7,5,267,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,6,0,0,4,3,10,7,0,0,25,0,0,4,3,0,0,0,0,10,0
212051322,144,14,51,25,8,14,11,4,0,123,12,55,36,21,22,12,8,0,166,4,34,32,11,20,17,7,0,127,5,23,45,30,19,11,4,0,135,0,13,28,23,8,13,3,0,97,0,10,20,18,11,10,0,0,63,0,0,13,12,11,4,0,0,42,0,0,9,13,3,7,0,0,23,0,0,14,6,6,0,0,0,22,0,0,6,0,3,0,3,0,15,0,0,0,13,3,9,0,0,26,3,4,0,0,3,5,0,0,13,252,352,259,184,148,109,36,3,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,12,0,0,0,0,8,0,0,0,14,0,3,6,6,6,3,4,0,28,0,0,5,8,11,4,0,0,25,0
212051323,14,0,5,3,0,0,0,0,0,10,6,8,5,0,0,0,0,0,15,0,3,3,3,0,0,0,0,15,0,4,0,0,3,3,0,0,15,0,0,0,0,0,3,3,0,11,0,0,0,0,3,0,0,0,7,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,35,21,24,20,21,19,6,0,136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,7,0,0,0,0,0,5,0,0,4,0,0,3,0,5,0,0,0,4,0,0,4,0,0,3,4,0,8,0
212051324,64,0,23,12,9,26,8,0,0,83,3,25,17,16,21,25,4,5,112,3,23,17,17,21,24,3,0,105,3,9,36,31,22,18,4,0,126,0,12,30,30,28,29,6,0,138,0,5,27,30,21,19,3,0,105,0,0,25,31,25,17,3,0,96,0,0,12,14,26,17,0,0,64,0,0,24,40,35,10,0,0,113,0,0,4,7,15,4,0,0,32,0,0,11,6,11,11,0,0,42,0,0,4,0,3,3,0,0,8,161,150,232,241,272,190,32,3,1283,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,16,0,5,6,0,0,0,0,0,16,0,5,6,3,5,0,3,0,15,0,9,5,0,0,0,0,0,23,0,13,4,4,4,8,6,0,41,0,10,19,9,8,24,7,0,75,0,12,35,39,28,22,11,0,137,0,6,40,33,35,41,11,0,162,0
212051325,88,3,16,14,11,13,20,3,0,83,4,42,23,20,19,22,8,0,129,0,26,30,27,20,15,3,0,125,0,19,35,26,31,29,0,0,150,0,10,60,29,29,17,4,0,158,0,14,46,45,28,18,4,0,146,0,3,36,45,28,19,0,0,132,0,0,29,18,24,17,3,0,97,0,0,57,86,55,25,4,0,227,0,0,10,26,26,7,0,0,71,0,0,4,21,31,10,4,0,59,5,0,5,0,3,0,0,0,17,141,224,349,383,330,226,41,9,1703,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,5,7,6,0,0,0,0,0,24,0,10,9,0,8,0,0,0,30,0,10,6,4,3,4,0,0,27,4,17,29,14,4,8,3,0,75,3,16,40,27,21,39,4,0,143,7,28,84,53,58,52,12,0,282,3,27,71,71,94,59,10,0,348,0
212051326,85,12,38,16,11,14,17,3,0,103,9,32,16,25,18,12,3,0,115,8,34,23,20,28,17,8,0,131,0,30,57,26,27,20,9,0,171,0,15,43,34,38,18,9,0,156,0,3,20,20,13,11,3,0,79,0,5,25,16,15,8,0,0,71,0,0,8,6,11,7,0,0,45,0,0,6,24,13,13,0,0,59,0,0,0,4,3,4,0,0,16,0,0,5,15,7,0,0,0,31,5,0,0,0,0,0,0,0,12,242,226,253,216,204,155,49,0,1344,0,0,0,0,0,0,0,0,4,9,11,5,0,0,3,0,0,23,4,12,4,0,6,5,0,0,31,0,4,3,0,0,3,4,0,24,6,9,12,8,3,10,4,0,41,0,22,6,7,11,15,3,4,70,3,19,26,20,24,30,13,0,130,0,15,62,47,40,34,20,0,219,0,9,42,41,44,45,6,0,188,0
212051327,47,6,15,4,3,7,5,5,0,37,4,18,8,13,15,6,6,0,55,0,9,8,7,12,0,5,0,45,0,6,8,8,8,7,0,0,32,0,3,7,6,3,3,0,0,22,0,0,3,9,0,3,0,0,14,0,0,3,3,7,0,0,0,11,0,0,0,0,4,0,0,0,8,0,0,3,6,4,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,77,57,57,62,35,19,0,434,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,7,0,3,0,0,0,0,0,0,9,0,0,0,0,7,3,0,0,11,0,5,4,0,0,4,0,0,10,0
212051567,90,4,26,15,4,8,4,0,5,66,5,29,16,7,6,9,0,0,83,5,25,26,17,9,8,4,0,85,0,21,31,15,19,7,4,0,95,3,16,37,26,23,10,0,0,114,0,5,20,13,19,8,3,0,73,0,4,14,24,10,11,0,0,69,0,0,9,5,17,4,0,0,34,0,0,10,42,19,15,0,0,93,0,0,0,9,0,3,0,0,12,0,0,0,7,9,6,0,0,28,0,4,0,0,0,0,0,0,9,141,239,200,181,154,93,23,0,1030,0,5,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,15,8,6,7,4,0,0,0,0,21,0,5,11,0,0,0,4,0,21,0,3,9,8,11,7,3,0,41,4,12,15,9,7,3,3,0,46,3,17,30,8,16,17,6,0,106,5,16,39,33,40,34,10,0,181,0,9,36,36,40,40,15,0,177,0
212051568,50,0,15,12,13,0,5,5,0,54,5,14,22,7,5,10,11,0,65,0,14,24,9,13,8,0,0,70,0,4,39,21,16,12,3,6,96,0,13,28,16,11,11,0,0,72,0,0,20,20,14,11,0,0,65,0,0,9,12,26,10,0,0,65,0,0,4,13,20,8,4,0,56,0,0,8,20,15,9,0,0,51,0,0,4,8,5,0,0,0,16,0,0,0,0,4,0,0,0,7,0,5,0,0,0,0,0,0,8,73,109,180,144,149,81,31,4,772,0,0,0,0,0,0,0,0,5,5,6,4,0,0,0,0,0,6,3,3,0,0,0,0,0,0,13,3,4,6,0,0,0,0,0,17,4,8,6,0,6,9,0,0,31,0,9,17,11,7,5,3,0,48,0,13,22,24,15,14,5,0,96,0,35,51,31,37,33,6,0,192,0,10,30,42,41,42,3,0,179,0
213011328,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,11,0,0,8,5,0,6,0,0,21,0,0,4,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19,14,14,14,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,4,0,5,3,0,0,15,0,0,10,3,4,8,0,0,22,0,3,10,3,17,9,3,0,40,0,0,10,12,17,19,0,0,64,0
213011329,10,0,4,0,0,3,0,0,0,10,0,4,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,0,0,0,6,0,0,0,0,11,0,0,0,5,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,24,19,11,8,6,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,0,0,3,4,0,0,0,0,9,0,0,3,0,0,5,0,0,15,0,0,6,0,4,3,0,0,9,0
213011331,10,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,4,0,0,5,0,0,0,7,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,6,0,10,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,0,6,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,10,0,0,4,3,3,0,0,0,9,0
213011332,45,5,20,10,0,4,4,0,0,32,0,19,5,9,9,4,0,0,48,7,7,6,13,9,3,0,0,36,0,3,7,3,6,4,0,0,20,0,5,4,4,5,3,0,0,17,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,96,38,40,31,31,10,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,0,3,0,0,6,4,0,0,10,0,0,0,4,0,3,0,0,14,0,0,3,0,3,0,0,0,11,0,0,3,3,3,5,0,0,26,0
213011333,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,5,5,4,0,0,6,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,4,5,0,0,0,0,13,0,0,4,0,3,4,0,0,12,0
213011334,26,0,8,0,4,4,4,0,0,17,0,7,7,4,9,3,0,0,27,0,0,9,7,3,10,0,0,31,0,0,5,9,11,9,4,0,40,0,0,11,4,4,0,0,0,28,0,0,5,7,8,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,20,53,50,49,35,6,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,4,3,0,0,13,0,0,3,6,3,0,0,0,10,0,6,9,3,3,4,0,0,23,0,0,10,0,5,4,0,0,21,0,0,10,6,3,0,0,0,24,0,0,14,9,3,3,0,0,30,0
213011335,26,0,7,9,3,0,0,0,0,23,0,4,0,3,4,0,6,0,21,0,3,9,3,10,0,0,0,33,4,5,3,0,0,0,0,0,17,0,0,5,0,6,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,41,18,30,19,5,0,192,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,4,0,0,0,6,0,15,0,0,4,0,6,4,0,0,11,0,0,12,5,0,6,0,0,26,0,0,16,16,7,4,0,0,50,0,3,8,6,13,8,0,0,37,0
213011336,72,5,19,13,13,13,8,0,0,64,3,31,24,18,9,17,0,0,101,0,14,29,11,15,3,5,0,80,0,19,31,23,20,11,0,0,99,0,0,19,12,7,10,4,0,55,0,0,8,3,0,0,0,0,24,0,0,3,6,0,3,0,0,19,0,0,0,0,0,3,0,0,11,0,0,5,10,6,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,8,0,4,0,0,0,0,0,0,3,145,134,151,120,89,71,16,4,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,11,3,7,4,0,3,0,0,0,21,0,6,7,5,3,3,0,0,32,0,10,16,6,8,8,3,0,59,3,7,11,13,19,18,9,0,81,0,3,24,15,24,15,8,0,98,0
213011337,29,0,4,0,3,11,4,5,0,27,3,11,14,8,7,3,0,0,48,0,14,6,10,7,8,0,0,44,0,10,22,11,13,13,0,0,70,0,5,14,8,13,5,5,0,52,0,3,8,11,4,4,4,0,33,0,0,4,3,6,6,0,0,17,0,0,5,3,0,0,0,0,8,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,55,85,73,75,56,14,4,429,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,8,0,3,4,3,5,6,0,0,21,0,0,9,3,3,11,0,0,25,0,4,6,4,9,6,0,0,33,0,8,24,9,14,15,6,0,58,0,16,26,17,27,18,4,0,111,0,0,33,22,41,27,0,0,122,0
213011338,19,3,0,0,3,0,0,0,0,14,4,0,11,3,6,5,0,0,30,0,0,9,10,5,0,0,0,29,6,9,24,12,10,8,0,0,78,0,11,26,25,17,13,0,0,82,0,0,15,15,3,7,3,0,56,0,0,12,16,10,11,0,0,51,0,0,5,9,3,8,0,0,30,0,0,0,16,15,3,5,0,35,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,54,42,107,126,86,66,11,0,497,0,0,0,5,0,0,0,0,6,3,4,0,0,0,0,0,0,4,3,11,6,3,3,0,4,0,21,4,7,11,0,0,5,0,0,36,8,17,20,8,13,10,7,0,80,5,21,24,27,17,18,4,0,110,5,30,73,35,65,39,11,0,250,5,41,139,119,123,113,22,0,560,0,34,158,126,126,111,28,0,589,0
213011339,12,3,0,7,0,0,0,0,0,16,0,4,4,0,7,4,0,0,15,0,3,0,0,4,0,0,0,15,0,0,4,0,6,0,0,0,16,0,0,0,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,20,26,10,22,11,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,3,4,3,0,0,0,8,0,0,8,0,0,0,0,0,9,0,0,3,3,3,0,0,0,8,0,0,3,0,0,0,0,0,9,0
213011340,181,28,62,29,26,30,16,7,0,199,18,55,51,32,30,27,3,0,213,7,28,42,25,37,20,4,0,165,3,36,39,24,22,13,9,0,150,0,6,22,14,21,19,4,0,89,0,0,6,7,7,0,0,0,25,0,0,3,10,5,3,0,0,20,0,0,0,0,4,3,0,0,11,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,7,0,0,0,3,0,0,14,489,380,235,156,176,133,36,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,7,0,3,5,0,0,0,0,0,13,0,3,4,12,4,0,0,0,25,0,0,5,3,3,0,4,0,18,0,4,11,8,3,5,0,0,34,0,0,6,8,7,0,0,0,24,0
213011569,49,13,21,4,12,6,6,0,0,61,6,14,15,6,12,11,0,0,59,4,9,21,12,7,5,0,0,57,0,11,14,11,15,6,0,0,48,0,0,11,8,10,0,0,0,22,0,5,5,5,7,0,0,0,22,0,0,3,3,5,3,0,0,20,0,0,4,3,6,0,0,0,10,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,149,103,92,78,73,42,8,4,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,7,5,0,0,0,13,0,0,9,5,3,0,0,0,10,0,5,8,3,7,3,0,0,27,0,3,17,10,12,7,0,0,47,0,0,10,16,9,3,0,0,41,0
213011570,32,3,15,8,3,9,5,0,0,44,0,16,9,10,0,7,0,0,44,4,11,16,20,12,7,0,0,73,0,8,25,14,11,8,0,0,76,0,7,32,30,26,13,0,0,115,0,0,20,16,19,16,0,0,79,0,0,20,17,28,22,0,0,90,0,0,9,14,25,10,0,0,66,0,0,12,32,37,16,4,0,96,0,0,6,11,6,3,0,0,26,0,0,4,8,6,6,0,0,22,0,0,0,0,0,5,0,0,8,101,84,177,194,185,109,9,0,861,0,4,0,0,0,0,0,0,8,11,3,4,0,0,0,0,0,18,11,9,3,4,5,3,3,0,34,4,14,10,3,8,0,3,0,42,5,21,29,11,10,11,6,0,89,12,37,46,32,14,24,4,0,176,17,63,94,68,50,37,10,0,347,18,90,241,217,166,114,28,0,879,7,60,237,230,202,161,21,0,913,0
213021341,21,0,4,0,0,0,5,0,0,18,0,5,6,5,10,8,6,0,45,0,10,10,6,4,5,0,0,39,0,6,16,12,15,0,3,0,49,0,0,14,7,9,9,5,0,48,0,0,9,12,6,8,0,0,31,0,0,8,7,9,3,0,0,32,0,0,3,6,5,5,0,0,28,0,0,6,15,16,6,0,0,37,0,0,0,3,7,0,0,0,14,0,0,0,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,47,47,88,87,86,57,14,0,416,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6,0,4,0,9,0,3,0,0,19,3,5,6,0,4,0,0,0,18,0,4,9,0,0,6,0,0,16,4,10,12,13,12,9,0,0,63,6,16,24,33,26,32,0,0,136,6,34,85,57,74,48,8,0,313,4,24,85,79,75,69,8,0,349,0
213021342,42,5,14,9,4,9,0,0,0,43,0,9,8,11,0,13,0,0,45,0,4,13,10,4,13,3,0,51,0,3,9,11,7,5,0,0,33,0,0,3,4,0,0,0,0,7,0,6,3,0,9,0,0,0,16,0,0,6,5,3,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,5,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,10,152,58,64,45,45,42,4,0,425,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,0,0,10,0,0,4,6,4,0,0,0,19,0
