POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
207011149,0,0,0,17,0,21,91,6,0,6,0,102,72,4,10,5,0,85,74,4,14,4,0,102,90,11,15,5,0,129,153,22,31,9,0,207,168,33,22,3,0,229,241,34,30,7,3,317,309,45,48,7,0,406,315,39,45,3,0,408,295,42,18,7,3,366,237,33,12,0,0,285,523,103,42,10,0,678,122,41,11,0,0,180,234,140,44,11,0,426,27,3,3,0,0,40,2955,563,346,84,18,3963,15,6,3,17,0,36,159,3,16,10,0,186,214,6,18,12,0,253,214,13,9,12,5,252,245,14,19,6,0,286,375,12,24,10,6,426,487,26,22,7,0,539,516,36,36,6,0,592,583,30,38,3,0,655,523,24,24,6,0,576,450,32,21,0,5,509,334,23,16,9,0,385,483,42,31,4,0,561,98,15,13,3,0,127,118,52,13,8,0,190,36,0,0,0,3,44,4851,323
207011150,7,5,0,8,0,20,36,0,0,4,0,42,62,4,11,0,0,71,53,8,11,5,0,73,49,12,11,4,0,74,77,14,14,0,0,107,98,17,9,4,0,125,139,17,13,5,4,180,197,37,30,7,0,266,223,18,29,4,0,278,236,37,21,0,0,298,269,24,18,0,0,314,837,74,16,0,0,933,350,37,14,0,0,403,587,122,45,0,0,757,23,5,9,0,0,40,3228,426,251,47,16,3966,12,0,0,7,0,18,65,3,9,3,0,78,89,0,14,0,0,111,122,7,19,0,0,148,112,13,8,4,4,139,167,16,21,0,0,213,206,17,20,6,0,248,247,11,19,11,0,284,330,14,22,0,0,380,382,17,12,0,0,415,382,28,10,0,0,420,309,16,16,5,0,341,658,33,14,0,6,709,190,14,10,0,0,212,288,25,18,0,0,336,32,0,4,0,5,37,3575,222
207011152,10,3,5,4,0,21,73,5,4,5,0,76,91,9,10,0,0,111,98,8,12,7,0,124,101,7,4,4,0,117,154,4,17,3,0,186,196,21,34,3,4,248,279,30,38,4,0,356,475,48,24,3,4,558,461,49,21,3,3,532,515,55,20,0,0,587,422,48,26,0,4,496,938,123,33,0,0,1096,242,60,13,0,0,321,557,203,49,0,4,812,32,5,3,0,5,45,4640,671,308,41,24,5688,16,0,0,15,0,36,153,4,6,6,0,172,170,5,10,0,0,185,191,5,10,3,4,220,230,3,15,3,5,259,282,13,18,5,0,318,356,16,24,7,4,406,527,26,18,4,0,576,720,33,24,4,4,783,628,25,21,0,0,680,509,30,20,0,0,563,370,21,18,0,0,413,680,49,28,3,0,765,127,28,5,0,0,159,216,54,22,5,0,293,52,3,4,3,5,60,5225,321
207011154,4,0,0,4,0,8,39,0,0,0,0,43,25,0,8,3,0,31,36,4,0,0,0,36,28,0,0,0,0,33,44,6,3,0,0,55,59,7,8,4,0,79,90,16,9,0,0,117,85,15,11,5,0,111,95,8,6,0,0,110,97,26,8,3,0,139,78,18,0,0,0,94,154,39,13,0,0,205,31,10,11,0,0,56,53,59,21,0,0,129,10,3,0,0,0,13,925,219,104,16,3,1264,3,0,0,3,0,6,51,0,3,0,0,55,48,0,4,3,0,60,63,0,3,0,0,68,75,4,4,0,0,89,102,3,10,6,0,125,136,9,10,0,0,159,160,7,14,5,0,184,172,7,13,0,0,190,132,8,13,3,0,157,96,12,9,0,0,117,55,15,6,0,0,73,91,11,10,3,0,113,18,9,7,0,0,36,21,15,10,0,0,43,10,0,0,0,0,15,1234,106
207011155,3,5,0,5,0,18,68,5,8,5,0,83,63,0,11,0,0,75,66,7,11,8,0,88,57,5,14,0,0,81,92,15,21,7,0,133,125,21,23,4,0,173,190,30,24,4,0,251,243,39,25,3,0,311,177,35,18,0,0,234,180,38,16,0,0,228,145,30,15,5,0,193,260,91,27,8,0,387,62,35,10,0,0,110,149,140,35,0,0,323,17,8,0,0,0,28,1894,500,242,57,10,2707,16,3,3,6,0,33,129,3,8,7,0,138,150,8,13,0,0,173,117,13,11,6,0,142,148,13,17,0,0,182,236,19,29,4,0,289,263,22,21,8,0,320,359,25,21,6,0,410,399,15,22,5,3,443,341,28,19,0,0,393,270,24,17,5,0,314,207,15,16,3,0,235,316,44,18,3,0,382,39,23,6,0,0,70,61,47,13,9,0,128,20,3,0,0,0,26,3066,294
207011519,15,0,0,8,0,22,65,0,0,0,0,66,80,0,6,3,0,88,78,3,7,0,0,92,78,9,4,6,0,97,148,11,9,4,0,174,129,11,9,0,0,150,174,26,21,0,0,216,258,26,17,4,0,297,225,26,22,0,0,272,287,27,16,0,0,336,246,43,9,0,0,300,588,52,18,0,0,665,148,25,5,0,0,177,241,111,27,4,0,379,26,4,0,0,4,32,2769,371,180,28,12,3356,6,0,0,4,0,15,127,0,0,0,0,138,142,4,15,3,0,162,148,8,4,6,0,167,123,0,9,0,0,136,230,11,13,0,0,258,203,16,11,0,0,231,339,10,10,0,0,360,461,19,20,7,0,509,401,12,18,6,0,431,406,15,8,3,0,434,273,15,7,0,0,296,455,22,4,0,0,482,83,13,8,0,0,104,129,32,16,4,0,175,19,0,0,0,0,25,3558,165
207011520,13,3,0,6,0,29,80,0,3,0,0,86,89,0,7,0,0,104,105,0,10,0,0,119,85,5,0,4,0,97,154,8,10,0,0,179,150,24,20,4,4,203,274,27,17,4,0,325,348,26,29,5,0,400,360,27,18,0,3,409,402,44,20,0,0,470,275,18,20,0,0,311,859,72,27,0,0,958,229,38,7,0,0,269,445,146,25,7,0,614,34,3,3,0,8,47,3890,455,228,38,19,4621,7,7,4,3,0,15,87,0,7,0,0,95,97,4,12,5,0,129,124,5,8,3,0,144,142,7,12,4,0,167,229,10,12,0,0,242,306,15,22,0,0,342,380,18,22,0,0,421,572,7,18,0,0,602,456,17,16,3,0,488,441,22,18,0,0,477,280,17,14,0,0,307,563,25,14,0,0,607,105,16,3,0,0,128,154,32,11,0,0,202,22,4,5,0,0,31,3966,197
207011521,6,3,0,3,0,13,64,3,7,0,0,77,47,3,7,0,0,57,40,5,6,3,0,54,54,3,8,0,0,64,72,9,19,0,0,100,91,9,7,4,0,113,143,19,21,9,0,184,211,21,21,4,0,257,233,24,12,0,0,267,269,41,17,4,0,327,236,37,19,0,3,298,714,49,31,0,5,801,147,39,9,0,0,196,206,104,26,5,0,337,23,3,0,0,3,34,2552,372,213,34,14,3192,6,0,0,0,0,11,98,0,0,8,0,107,123,3,14,3,0,142,104,6,13,0,0,130,138,5,15,0,0,161,196,10,15,3,0,228,255,14,14,0,0,287,364,5,17,0,0,392,470,16,16,4,0,509,450,12,9,0,3,477,475,14,15,6,0,501,344,12,8,0,0,373,699,17,17,0,0,735,77,16,3,4,0,90,126,35,17,3,0,175,22,0,0,4,0,25,3962,167
207011522,10,5,0,4,0,21,96,4,6,0,0,106,95,0,9,0,0,99,67,8,5,5,0,84,81,7,12,7,0,96,107,9,19,5,3,134,119,15,17,4,0,159,140,16,19,0,0,170,198,24,21,0,0,245,146,30,25,3,0,200,139,35,17,0,0,198,131,26,14,4,0,170,193,48,32,4,0,278,46,26,8,3,0,79,71,87,28,0,0,191,29,0,0,0,3,38,1663,333,218,36,13,2263,6,0,6,6,0,19,124,6,4,4,0,134,137,4,11,0,0,151,102,6,9,3,0,115,137,5,5,3,0,151,179,7,13,5,0,208,227,10,20,3,0,266,226,12,25,4,0,266,277,21,27,0,0,320,231,14,21,8,0,266,211,18,10,3,0,238,134,14,10,0,0,156,155,31,23,0,0,213,22,13,9,0,0,38,39,23,11,4,0,73,20,0,5,0,0,26,2229,173
207021156,4,0,0,0,0,7,79,3,3,0,0,87,37,4,0,0,0,46,37,7,5,3,0,55,34,0,7,6,0,47,43,10,19,0,0,77,92,11,16,3,0,122,113,18,16,0,0,146,153,27,13,0,0,202,121,32,16,0,0,171,107,26,13,0,0,151,75,19,9,0,0,105,124,43,12,0,0,179,28,11,6,0,0,45,40,27,11,0,0,82,15,0,0,0,4,20,1106,250,147,21,8,1534,5,0,0,5,0,10,64,0,5,6,0,65,80,0,0,0,6,85,79,3,5,3,0,92,65,4,17,8,0,92,132,3,12,5,0,148,153,10,14,0,0,169,167,9,17,0,0,191,173,18,9,3,3,197,105,11,9,0,0,122,90,10,11,0,0,108,44,3,5,0,0,53,85,14,7,3,0,107,11,0,0,0,0,13,9,9,3,0,0,26,3,0,0,0,0,6,1248,86
207021157,18,4,3,3,0,25,213,0,3,4,0,226,208,9,8,3,0,229,147,12,19,3,0,180,180,14,17,0,0,214,210,24,38,12,0,280,238,36,35,4,0,314,300,42,41,5,3,390,422,47,48,9,5,533,298,42,24,0,0,371,261,33,18,4,5,327,185,22,17,0,0,233,382,40,23,5,0,453,111,21,9,0,0,140,194,73,25,0,0,291,29,3,0,0,8,40,3406,424,322,62,19,4235,26,0,0,12,0,40,358,3,16,10,4,386,467,0,18,8,0,495,426,18,31,3,3,482,392,13,16,5,3,422,582,20,15,8,6,625,522,21,17,6,3,569,553,27,29,9,4,618,511,24,23,7,0,562,349,22,15,0,0,388,269,20,11,7,0,310,154,7,10,0,3,172,240,21,15,6,0,276,33,13,9,0,0,48,45,22,11,0,0,74,32,0,0,4,0,41,4952,216
207021159,3,4,0,4,0,11,22,0,3,0,0,29,31,3,3,0,0,40,23,14,0,7,0,43,24,11,9,5,0,46,55,7,10,3,0,80,56,30,19,3,0,114,105,27,24,5,0,165,108,44,27,4,0,179,81,24,18,3,0,126,60,25,14,6,0,106,30,34,12,4,0,80,86,37,17,3,0,146,13,8,10,0,0,29,32,42,10,0,0,82,10,4,5,0,0,17,740,318,182,50,6,1289,0,5,0,5,0,14,61,0,11,3,0,72,72,4,16,5,0,104,58,6,3,0,0,70,74,3,10,4,0,100,126,10,17,11,0,162,152,20,21,5,0,192,178,18,12,0,0,207,167,16,15,0,0,204,122,12,12,0,0,148,79,12,11,0,0,102,41,4,9,0,0,55,70,17,6,0,0,96,7,3,0,3,0,19,15,15,0,0,0,32,13,0,4,5,0,20,1228,157
207021160,4,0,0,5,0,11,38,3,3,0,0,45,31,0,3,0,0,33,28,7,6,5,0,43,38,5,9,6,0,58,53,6,10,4,0,77,57,15,11,4,0,88,87,14,22,0,0,123,78,29,28,3,0,142,78,19,15,3,0,115,78,10,20,0,0,107,77,23,8,3,0,107,246,38,17,0,0,306,74,14,0,6,0,86,77,31,13,0,0,122,9,3,3,0,0,15,1061,209,172,36,6,1488,6,5,5,6,0,19,66,0,8,3,0,77,84,3,7,5,0,98,79,0,7,0,0,87,95,11,14,4,0,114,147,9,14,5,0,174,182,7,11,7,0,212,181,6,14,8,0,212,215,17,20,0,0,250,133,6,6,0,0,152,166,5,5,0,0,181,101,13,5,0,0,124,227,11,10,0,0,246,29,0,6,0,0,40,34,10,0,0,0,46,15,0,0,0,4,22,1775,98
207021424,8,3,3,0,0,14,74,0,0,0,0,82,53,0,3,3,0,66,40,14,12,4,0,66,40,17,10,4,0,70,52,8,17,7,0,90,47,16,13,3,0,91,82,24,13,0,0,118,108,26,20,4,0,156,61,14,13,0,0,86,53,22,13,0,0,87,46,17,9,0,0,67,76,23,18,4,0,123,16,18,3,0,0,39,28,25,11,0,0,54,13,0,0,0,4,16,801,225,154,30,10,1214,8,4,0,3,0,20,116,0,8,6,0,132,100,3,11,6,0,119,102,5,13,4,0,123,101,6,13,8,0,125,154,9,15,4,0,186,151,12,14,5,0,179,140,5,7,4,0,167,145,6,10,3,0,170,110,10,10,0,0,135,88,8,9,3,0,115,38,6,5,0,0,54,52,7,3,3,0,73,10,3,0,0,0,13,9,3,3,0,0,16,10,0,0,0,0,9,1348,101
207021425,4,5,0,11,0,21,62,0,7,0,0,66,66,3,9,4,0,80,57,8,11,8,0,79,58,6,12,8,0,82,78,20,27,3,0,122,103,28,20,3,3,155,106,30,23,0,0,163,216,27,27,3,5,273,195,31,21,5,0,247,175,34,10,0,0,221,110,30,9,4,0,154,147,45,19,0,0,212,29,16,7,0,0,51,41,52,12,0,4,107,19,4,3,0,3,27,1471,336,207,42,9,2070,6,0,3,14,0,23,108,0,0,0,0,114,85,3,12,4,0,108,117,10,14,9,0,145,137,8,11,0,0,159,176,22,18,3,0,216,211,16,19,3,0,249,257,18,21,3,0,297,268,13,27,4,0,315,214,12,10,0,0,241,156,7,11,0,0,181,98,11,4,0,0,114,136,18,13,0,0,166,14,10,3,0,0,33,16,14,11,0,0,40,17,0,0,0,5,22,2015,174
207031161,21,5,3,9,0,33,124,6,3,0,0,133,97,0,12,3,0,111,79,8,13,5,0,111,89,13,20,4,0,122,157,28,15,3,0,209,198,34,29,3,4,267,311,41,39,11,6,398,427,54,33,6,0,518,303,40,35,0,0,382,273,62,29,0,0,366,221,26,19,0,0,278,455,96,41,8,4,603,101,54,10,0,0,165,116,108,31,0,0,261,26,6,3,0,7,36,3002,581,334,57,24,4002,9,0,0,8,0,15,149,9,12,3,0,168,155,8,15,0,4,186,171,10,22,11,0,209,175,12,21,9,0,212,292,10,32,12,0,346,409,22,23,4,0,456,495,33,34,8,0,567,546,22,30,8,5,606,396,19,27,8,0,450,324,16,24,0,0,368,190,14,10,0,0,218,265,32,21,5,0,321,48,16,4,0,0,66,55,19,8,0,0,89,37,0,0,0,0,46,3716,236
207031162,9,0,5,4,0,20,17,0,3,0,0,23,20,0,3,0,0,26,23,5,4,6,0,33,21,5,4,0,0,34,31,3,10,0,0,46,36,8,11,0,0,44,51,12,15,0,0,76,65,18,26,0,0,111,32,11,7,0,0,44,29,10,7,0,0,50,20,11,6,0,0,29,36,34,5,0,0,78,16,16,0,0,0,34,12,12,9,0,0,34,9,0,0,0,0,11,413,133,116,20,5,690,5,0,0,0,0,5,44,0,3,3,0,59,31,3,11,9,0,48,45,5,10,0,0,63,62,0,6,0,3,74,75,3,10,0,0,91,116,11,18,0,0,139,116,4,9,3,0,125,118,15,16,3,3,144,66,4,6,0,6,75,65,5,10,0,0,90,30,0,3,0,0,39,49,3,9,0,0,63,0,0,0,0,0,4,4,5,0,0,0,11,3,0,0,0,0,9,832,54
207031163,28,3,8,14,0,51,149,0,9,4,0,167,188,6,15,8,0,219,193,14,21,4,5,236,213,31,23,7,0,279,320,35,29,9,3,396,459,55,25,7,0,543,695,67,43,11,12,814,862,74,45,8,0,990,705,54,36,8,3,807,645,65,24,0,4,745,589,52,16,3,0,666,1240,63,36,4,0,1342,223,37,22,0,4,284,417,100,45,0,0,563,73,7,3,0,0,95,6991,662,397,87,33,8184,26,10,7,18,0,55,235,5,6,5,0,253,341,8,25,5,5,388,363,22,22,16,0,421,424,28,19,12,0,483,650,34,29,11,6,724,962,27,22,0,0,1016,1290,32,34,6,9,1365,1641,44,25,10,6,1724,1335,20,24,7,3,1389,1228,31,17,8,0,1279,874,16,12,5,4,906,1227,34,27,0,0,1293,170,12,11,0,0,192,235,34,28,0,0,296,66,0,0,0,0,72,11071,356
207031164,3,0,0,8,0,11,28,4,6,4,0,40,17,5,5,5,0,30,30,4,10,6,0,50,19,0,18,3,3,44,35,12,20,4,0,70,57,15,22,7,0,93,128,31,26,4,0,183,129,32,19,5,0,184,80,15,22,0,0,119,81,32,15,0,0,139,64,16,8,0,0,85,102,36,19,0,0,164,24,10,3,0,0,40,33,40,14,0,0,88,9,0,0,0,0,9,835,259,212,42,8,1361,4,0,0,4,0,9,63,0,3,0,3,73,49,5,10,0,0,73,48,11,6,5,0,74,66,4,19,3,0,86,92,18,28,3,0,138,106,12,24,0,0,143,135,15,14,3,0,172,138,18,23,8,0,192,108,15,7,0,0,128,85,13,14,0,0,109,48,6,5,0,0,59,72,21,13,0,3,108,11,3,0,0,0,19,13,10,12,0,0,36,4,0,0,0,0,11,1050,147
207031165,9,0,0,0,0,16,85,0,7,0,0,93,74,0,6,3,0,86,56,6,4,4,0,79,68,3,13,0,0,83,127,18,11,3,5,161,136,22,15,0,3,176,264,23,30,0,3,317,289,24,13,0,0,335,290,23,25,3,0,343,337,37,17,0,0,392,305,10,6,0,0,327,727,39,16,0,0,782,148,16,5,0,0,167,207,33,6,0,0,254,13,5,0,0,4,22,3126,275,188,26,17,3622,16,0,3,8,0,31,138,0,7,3,0,157,149,0,14,0,0,162,119,4,14,8,0,146,128,7,7,0,5,148,261,8,16,0,3,282,264,7,11,0,0,284,339,11,7,4,0,361,397,11,12,0,3,420,410,16,8,0,0,433,443,9,10,0,0,461,352,3,9,0,0,361,636,15,10,6,0,660,83,9,0,0,0,94,114,14,4,0,0,133,27,0,0,0,0,30,3863,130
207031166,7,0,0,3,0,17,96,0,8,0,0,100,78,3,5,5,0,88,66,3,3,0,0,72,69,15,7,0,0,94,101,12,8,3,0,122,92,15,14,0,3,126,150,18,19,3,0,183,177,29,21,0,0,234,191,16,13,0,0,225,219,14,9,0,0,242,221,8,3,0,0,238,522,29,12,4,0,564,134,4,3,0,0,140,161,18,3,0,0,182,12,3,0,0,3,25,2307,186,127,18,13,2650,8,0,0,3,0,15,141,0,7,5,0,152,144,0,6,0,0,156,134,4,6,6,0,142,138,6,3,3,4,149,199,4,10,4,0,221,218,12,8,5,0,242,291,5,7,0,7,310,377,11,14,7,0,399,283,12,10,0,0,305,347,0,11,0,0,360,265,0,4,0,0,273,401,3,8,0,0,409,61,0,4,0,0,68,44,8,3,0,0,55,25,0,0,0,0,27,3063,66
207031167,0,0,0,3,0,4,24,3,0,0,0,29,24,0,4,0,0,24,20,7,6,0,0,35,24,0,0,0,0,25,43,5,12,0,0,60,46,7,4,0,0,67,81,15,10,0,0,107,147,13,13,0,0,171,113,20,9,0,0,147,120,25,9,0,0,150,107,18,5,0,0,135,165,34,19,0,0,227,33,26,7,0,0,60,72,35,9,0,0,122,16,4,0,0,3,22,1038,215,107,15,12,1388,0,0,0,4,0,8,36,0,9,6,0,49,47,3,11,0,0,57,51,6,15,3,0,74,69,3,4,3,0,75,103,8,15,0,0,122,123,4,9,0,0,131,160,9,19,9,0,190,238,14,11,5,0,270,148,11,14,0,0,166,131,6,7,0,0,141,85,4,7,0,0,101,132,17,5,0,0,158,23,3,4,0,0,30,28,10,0,0,0,41,13,0,3,0,0,22,1376,95
208011168,4,0,5,3,0,10,56,0,0,0,0,58,27,4,7,0,0,37,21,4,6,0,0,33,24,0,4,0,0,33,37,8,9,5,0,61,40,14,12,0,0,68,60,29,9,0,0,97,54,34,20,0,0,113,70,33,21,0,0,127,40,34,11,5,0,89,35,23,13,0,0,76,73,44,20,0,0,143,23,19,3,0,0,50,60,60,14,0,3,142,10,0,0,0,0,15,640,314,170,24,5,1153,8,4,0,5,0,16,86,0,11,4,0,98,61,5,17,6,0,79,62,0,9,6,0,80,52,10,9,0,0,77,98,5,16,0,0,120,115,15,24,5,0,153,118,16,32,0,0,167,115,14,25,6,0,160,89,15,21,6,0,136,70,17,16,3,0,110,39,12,14,0,0,73,79,16,19,3,0,118,18,5,3,0,0,34,25,21,13,3,0,67,15,0,0,3,0,16,1052,168
208011169,12,6,0,18,0,38,150,3,8,0,0,158,138,3,14,0,0,153,109,12,8,0,0,130,133,13,13,4,0,160,176,22,22,4,6,228,200,22,29,6,4,250,346,38,36,9,5,429,379,62,61,5,0,501,286,67,49,6,0,413,226,60,42,5,0,334,156,67,28,4,3,259,360,151,63,6,6,585,85,63,27,7,0,180,220,269,90,12,4,596,37,9,10,0,7,63,3008,860,485,95,33,4486,15,6,4,11,0,34,205,9,14,6,0,222,263,3,28,4,3,308,252,13,21,6,0,286,309,17,19,12,4,357,440,18,25,9,0,497,504,16,37,12,0,570,552,21,30,5,8,616,641,44,42,12,0,736,450,34,29,9,0,522,368,44,38,3,3,456,251,51,20,10,0,330,357,71,41,5,0,476,55,29,13,10,0,101,116,99,43,17,0,280,38,8,4,3,4,61,4819,480
208011170,5,5,0,8,0,19,33,0,4,0,0,32,23,3,6,0,0,35,17,3,5,4,0,26,33,7,9,0,0,51,49,4,17,3,0,70,56,15,17,5,0,91,100,20,23,0,0,148,120,38,29,0,0,200,100,26,14,0,0,143,105,43,21,0,0,174,76,30,18,0,0,125,148,44,24,0,0,215,31,26,12,5,0,71,75,74,31,4,0,184,13,10,5,0,0,24,993,348,228,32,5,1607,11,3,0,10,0,22,56,0,0,4,0,58,68,3,8,5,0,83,67,6,10,0,0,85,77,8,12,0,0,99,131,7,15,5,0,160,163,15,26,3,0,215,225,24,24,3,0,272,212,15,20,6,0,251,166,8,28,0,0,197,123,14,20,3,0,167,93,17,15,6,0,118,167,28,11,0,0,213,25,11,4,5,0,49,38,25,18,7,0,81,4,0,0,0,0,10,1629,190
208011171,11,0,3,9,0,20,50,0,0,0,0,53,59,6,0,0,0,66,51,0,9,3,0,69,65,7,4,6,3,83,105,12,12,0,3,132,177,24,21,0,0,228,291,29,31,3,3,360,417,45,29,3,0,502,374,51,14,0,4,444,309,56,18,0,0,392,202,32,19,0,0,255,370,114,27,0,3,516,83,41,11,0,0,128,125,103,13,0,0,241,20,6,0,0,3,29,2706,529,226,29,20,3509,10,0,0,11,0,18,72,0,3,0,0,81,81,5,7,7,0,96,79,11,4,3,0,96,85,11,19,0,4,119,162,11,20,3,0,199,226,14,26,4,0,267,332,18,29,3,0,384,364,15,17,0,0,405,215,19,18,3,0,261,178,30,13,0,0,221,98,15,12,0,0,124,156,31,21,0,0,206,35,8,3,0,0,44,42,29,11,5,0,82,20,5,0,0,5,33,2153,216
208011172,7,6,0,0,0,5,67,0,0,0,0,72,72,4,0,3,0,83,55,4,5,0,0,71,43,9,9,4,0,69,75,12,17,3,0,100,88,22,25,0,0,140,108,24,15,0,0,157,117,28,30,0,3,184,87,33,26,3,0,158,85,43,23,0,3,160,58,34,20,0,0,106,124,91,31,6,0,251,45,26,10,4,0,82,93,101,34,4,0,235,13,9,6,0,0,21,1139,443,257,41,17,1892,6,0,0,9,0,9,122,0,7,4,0,130,114,3,13,5,0,133,96,0,10,4,0,120,107,11,19,5,0,141,177,7,31,10,0,225,187,17,27,7,0,239,197,26,26,0,0,256,213,27,34,3,3,281,158,22,30,4,4,217,130,28,25,0,0,188,81,20,10,0,0,113,145,29,18,5,0,194,33,14,7,0,0,53,53,38,21,6,0,112,9,4,0,0,0,15,1827,258
208011173,7,4,0,9,0,13,107,5,4,0,0,113,66,4,4,0,0,76,54,0,7,5,0,61,61,9,8,3,0,90,80,12,20,3,3,122,97,17,14,0,0,129,143,31,28,5,0,203,181,36,32,4,0,250,156,36,29,0,0,225,129,46,19,3,0,198,121,38,14,3,0,186,218,85,31,6,0,339,46,38,10,0,0,95,109,90,27,7,0,229,19,7,3,3,0,37,1600,468,242,48,13,2359,15,0,0,6,0,25,130,0,15,0,0,149,126,4,7,3,0,147,110,3,13,6,0,134,151,11,21,10,0,184,235,15,34,12,0,295,247,17,35,0,0,301,320,17,27,5,7,377,371,21,32,4,0,427,278,21,25,4,0,329,230,31,11,4,0,276,204,30,16,0,0,252,210,31,26,5,0,269,39,20,7,0,0,73,48,41,22,3,0,113,18,0,3,3,4,32,2744,260
