POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
210051248,0,34,0,34,0,3,0,3,7,392,0,398,0,80,0,81,0,290,0,290,0,384,0,384,0,536,0,541,4,837,0,838,55,9882,17,9955,0,23,0,23,0,88,0,89,0,152,0,152,0,106,0,105,0,604,0,602,18,1595,9,1621,0,28,0,28,4,102,0,103,11,181,0,191,0,56,0,56,6,578,9,589,98,15946,39,16084
210051250,6,5,0,11,0,0,0,0,0,502,0,500,0,45,0,46,6,640,0,650,0,235,0,240,0,162,0,162,0,201,0,203,0,853,0,850,0,26,0,26,0,118,0,118,0,91,0,91,0,183,0,183,0,172,0,173,3,140,0,141,0,99,0,99,0,145,0,145,0,60,0,60,3,282,0,284,0,342,0,346,15,4311,8,4332
210051441,0,0,0,0,0,0,0,0,0,21,0,21,0,7,0,7,0,67,0,65,0,8,0,8,3,256,0,262,0,218,0,218,3,206,0,208,0,11,0,11,0,17,0,17,0,41,0,43,0,43,0,45,0,29,0,29,0,51,0,51,0,138,0,139,0,232,0,232,0,8,0,8,0,35,0,35,0,46,0,46,7,1428,0,1437
210051442,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,104,0,104,0,7,0,7,0,319,5,320,0,131,0,131,0,129,0,129,0,4,0,4,0,27,0,27,0,8,0,8,0,43,0,43,0,71,0,73,0,33,0,33,4,520,0,526,0,127,0,128,0,7,0,7,0,24,0,24,0,53,0,59,7,1643,3,1656
210051443,0,17,0,17,0,0,0,0,8,861,0,865,0,25,0,30,8,878,7,898,0,146,0,144,0,143,0,140,0,103,0,107,0,299,0,309,0,54,0,54,0,121,0,121,0,44,0,44,0,162,0,162,0,109,0,109,3,437,0,445,8,588,0,597,0,362,0,365,0,42,0,42,0,168,0,168,0,290,0,291,42,4847,6,4897
210051445,0,12,0,12,0,0,0,0,0,289,0,289,0,6,0,6,4,543,0,546,0,21,0,21,6,190,0,189,4,155,0,155,0,311,0,314,0,17,0,17,0,36,0,36,0,14,0,14,0,87,0,87,0,82,0,80,3,114,0,119,0,364,0,369,0,191,0,195,0,9,0,9,0,66,0,71,0,116,0,119,18,2616,4,2642
210051542,0,0,0,0,0,0,0,0,0,10,0,10,0,7,0,7,0,54,0,54,0,3,0,3,0,16,0,16,0,29,0,29,0,91,0,91,0,6,0,6,0,17,0,19,0,8,0,8,0,44,0,43,0,20,0,20,0,29,0,29,3,132,0,132,0,58,0,58,0,0,0,0,0,17,0,17,0,30,0,30,0,561,0,560
210051543,0,0,0,0,0,0,0,0,0,46,0,46,0,5,0,5,0,154,0,153,0,11,0,11,4,761,0,764,0,469,0,471,0,97,0,97,0,42,0,42,0,46,4,50,0,72,0,72,0,80,0,81,0,80,0,80,0,114,0,114,3,229,0,231,0,379,0,381,0,90,0,94,0,92,0,92,0,118,0,119,10,2873,4,2892
210051544,0,22,0,22,0,12,0,12,11,1424,5,1439,0,173,0,175,10,997,0,1007,0,424,0,429,0,934,4,936,5,302,0,308,16,1676,0,1692,0,26,0,26,0,51,0,51,0,57,0,57,0,119,0,119,0,181,0,180,0,69,0,75,0,471,0,480,0,237,0,240,0,21,0,21,4,273,3,278,4,669,3,676,56,8146,19,8221
210051545,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,120,0,121,0,8,0,9,0,98,0,98,0,68,0,68,0,75,0,75,0,4,0,4,0,15,0,15,0,7,0,7,0,46,0,46,0,48,0,48,0,20,0,18,3,137,0,139,0,221,0,218,0,0,0,0,0,23,0,23,0,51,0,57,10,963,6,971
211011251,0,16,0,22,0,46,0,46,16,3728,8,3751,0,129,0,125,18,1883,8,1904,6,1680,0,1690,7,860,0,868,5,304,0,313,0,563,7,568,0,71,0,71,0,77,0,75,0,149,0,148,0,445,0,449,4,360,0,366,0,183,0,187,0,283,0,285,0,685,5,687,0,171,0,168,5,645,3,654,13,1230,3,1245,88,13517,31,13634
211011254,0,30,0,30,0,18,0,18,14,3631,9,3650,0,61,0,61,15,1601,3,1620,3,2866,3,2872,11,1476,0,1493,0,488,0,485,4,618,0,623,7,348,0,352,3,690,0,692,0,90,0,90,9,1202,0,1211,0,453,0,453,4,365,0,365,0,324,0,324,0,726,0,724,0,269,0,269,4,558,0,563,10,1612,3,1625,78,17409,31,17517
211011255,0,11,0,11,0,31,0,36,0,18,0,15,0,8,0,8,0,163,0,164,0,28,0,25,0,45,0,45,0,43,0,43,0,22,0,22,0,7,0,7,0,24,0,24,0,6,0,6,0,62,0,62,0,25,0,25,0,12,0,12,0,66,0,66,0,69,0,69,0,3,0,3,0,43,0,41,0,23,0,22,4,704,6,706
211011256,0,5,0,5,0,4,0,4,0,427,0,433,0,44,0,44,4,759,3,766,0,340,0,346,7,1093,3,1102,0,408,0,404,0,204,0,203,0,63,0,63,0,75,0,72,0,81,0,81,0,278,0,278,4,109,0,111,0,118,0,115,3,589,0,588,0,599,0,603,0,30,0,30,0,276,0,276,4,335,0,345,28,5833,12,5866
211011257,0,3,0,3,0,3,0,3,0,779,0,781,0,15,0,15,0,457,0,458,4,348,0,348,0,203,0,202,0,92,0,97,0,186,0,186,0,52,0,52,0,58,0,58,0,29,0,29,0,144,0,144,0,52,0,52,0,38,0,38,0,119,0,119,0,93,0,93,0,24,0,24,0,187,0,185,0,272,3,274,7,3140,9,3154
211011258,0,22,0,22,0,25,0,25,5,364,0,373,0,44,0,43,0,274,0,277,3,494,0,500,0,239,0,242,0,133,0,139,0,148,0,148,0,19,0,24,0,44,0,44,0,9,0,9,0,132,0,132,0,65,0,65,0,21,0,21,0,127,0,124,0,125,0,126,0,26,0,26,0,93,0,93,0,123,0,124,7,2526,4,2543
211011259,0,14,0,14,0,0,0,0,0,70,0,70,0,19,0,19,0,212,0,212,0,82,0,82,3,284,0,283,0,343,0,343,0,82,0,82,0,37,0,37,0,141,0,141,0,23,0,23,0,195,0,197,0,142,0,144,0,48,0,48,3,547,0,550,10,2168,9,2188,0,72,0,72,0,142,0,142,0,143,0,144,20,4757,12,4792
211011260,0,14,0,14,0,0,0,0,0,146,0,143,0,36,0,34,0,181,0,181,0,72,0,72,7,1360,5,1371,8,828,0,838,0,63,0,63,0,111,0,111,0,535,0,534,0,116,0,120,0,399,0,399,0,135,0,135,6,906,0,916,3,1004,0,1007,0,1166,4,1174,0,149,0,154,0,347,0,348,0,246,3,252,34,7827,14,7877
211011446,0,22,0,22,0,8,0,8,4,1056,0,1062,0,80,0,81,4,622,0,628,0,151,0,151,4,802,0,807,6,409,0,420,0,169,0,167,0,58,0,58,4,80,0,82,0,99,0,99,0,414,0,419,7,218,0,221,5,199,0,205,3,369,0,368,3,1275,3,1284,6,210,0,210,3,266,0,270,7,377,5,389,62,6905,8,6973
211011447,0,13,0,13,0,0,0,0,0,89,0,94,0,4,0,4,0,286,3,288,0,72,0,72,0,256,0,256,0,180,0,180,0,80,0,84,0,21,0,21,0,29,0,29,0,10,0,10,0,158,0,158,0,74,0,74,0,36,0,36,0,425,0,427,7,763,0,773,0,40,0,40,0,156,0,156,0,106,0,110,8,2800,8,2820
211011448,0,8,0,8,0,0,0,0,4,387,0,384,0,14,0,14,0,530,0,537,0,163,0,168,4,958,0,966,4,433,0,438,4,147,0,157,0,44,0,44,0,81,0,81,0,127,0,132,0,203,0,208,0,173,0,170,0,41,0,41,0,304,0,304,8,1327,4,1332,0,77,0,77,0,340,4,342,0,240,0,242,24,5592,15,5638
211011449,0,16,0,16,0,0,0,0,0,33,0,33,0,0,0,0,0,78,0,81,0,6,0,6,0,26,0,26,0,54,0,54,0,14,0,14,0,4,0,4,0,16,0,16,0,3,0,3,0,41,0,41,0,22,0,22,0,12,0,12,0,129,0,129,0,47,0,46,0,0,0,0,0,45,0,45,0,28,0,28,5,567,0,569
211021261,0,12,0,12,0,3,0,3,0,53,0,53,0,3,0,3,0,331,0,331,0,28,0,28,0,84,0,84,0,72,0,72,0,30,0,30,0,19,0,19,0,92,0,92,0,45,0,45,0,255,0,252,0,77,0,80,0,35,0,35,0,918,0,919,3,553,3,552,0,64,0,66,0,84,0,83,0,103,0,103,5,2860,6,2874
211021262,0,86,0,86,0,0,0,0,0,88,0,88,0,10,0,10,0,383,0,382,0,76,0,76,0,215,0,214,3,272,0,268,0,26,0,26,0,17,0,17,0,65,0,65,0,48,0,48,0,209,0,208,0,74,0,74,0,33,0,33,0,262,0,263,0,307,0,310,0,38,0,40,3,122,3,121,0,100,0,99,17,2419,5,2438
211031263,0,53,0,50,0,26,0,26,12,3071,5,3090,0,81,0,81,17,1479,0,1502,4,462,0,474,0,933,0,937,5,481,0,485,4,337,0,341,0,80,0,80,0,55,0,55,0,77,0,83,4,297,0,304,4,305,0,312,0,67,0,71,0,148,0,148,6,486,0,490,0,60,0,60,3,459,0,458,5,819,4,831,60,9778,20,9859
211031265,0,8,0,8,0,6,0,6,0,57,0,57,0,6,0,6,0,296,0,300,0,21,0,21,0,130,0,136,0,96,0,96,0,25,0,25,0,23,0,23,0,48,3,49,0,29,0,29,0,189,0,188,0,54,0,54,0,38,0,38,0,661,4,665,6,276,0,286,0,14,0,14,0,84,0,87,0,93,0,95,7,2150,11,2171
211031266,0,30,0,30,0,18,0,18,8,1190,3,1199,0,114,0,114,10,1205,6,1219,0,272,0,270,24,3283,4,3310,6,1254,6,1267,0,487,0,488,0,150,0,147,0,275,0,275,0,234,0,235,3,1016,0,1020,9,540,0,554,4,904,3,911,7,1377,3,1381,13,2049,0,2060,3,223,0,229,4,839,0,850,12,600,9,617,93,16060,36,16187
211031267,0,6,0,6,0,0,0,0,7,562,0,568,0,11,0,11,0,285,0,286,0,44,0,44,3,421,0,418,0,295,0,299,0,66,0,66,0,30,0,29,0,70,0,70,3,35,0,36,0,334,0,334,0,127,0,127,0,156,0,156,4,766,0,773,11,2790,7,2808,0,42,0,41,0,207,0,207,0,182,3,185,38,6430,10,6475
211031268,0,5,0,5,0,0,0,0,0,22,0,22,0,5,0,5,0,156,0,161,0,10,0,10,0,174,0,178,0,108,0,109,0,14,0,14,0,14,0,14,0,40,0,40,0,29,0,29,0,131,0,127,0,37,0,37,0,23,0,25,0,235,0,233,3,326,0,330,0,11,0,11,0,102,0,102,0,54,0,54,5,1493,4,1500
211031450,0,5,0,5,0,0,0,0,0,213,0,212,0,9,0,9,6,492,0,495,0,93,0,95,0,411,0,416,4,322,0,324,4,143,0,148,0,41,0,41,0,83,0,83,0,105,0,105,0,253,0,252,0,84,0,84,3,230,0,241,7,424,0,430,4,791,0,795,0,76,0,76,4,333,0,341,0,173,0,171,32,4279,4,4317
211031451,0,10,0,10,0,0,0,0,0,67,0,67,0,12,0,12,4,258,0,261,0,20,0,20,6,496,0,498,0,453,0,458,0,48,0,48,0,17,0,17,0,77,0,77,0,67,0,67,0,212,0,213,0,80,0,80,0,143,0,144,0,399,0,402,3,709,0,720,0,14,0,14,0,91,0,96,0,96,3,96,19,3276,6,3300
211031452,0,8,0,9,0,5,0,5,0,800,0,802,0,72,0,72,3,410,0,416,3,143,0,144,0,192,0,194,3,96,0,100,0,59,0,59,0,40,0,40,0,25,0,25,0,13,0,13,0,172,0,172,0,78,0,79,0,17,0,17,0,99,0,99,0,123,0,123,0,25,0,25,0,117,0,117,0,269,0,274,16,2763,5,2784
211041269,0,0,0,0,0,0,0,0,0,78,0,78,0,3,0,3,0,103,0,104,0,331,0,331,0,938,6,943,0,418,0,419,0,47,0,47,0,206,0,206,0,104,0,103,0,51,0,51,0,541,0,540,0,97,0,102,0,69,0,70,0,203,0,202,7,1507,0,1515,0,103,0,100,0,158,0,158,0,155,0,152,13,5108,10,5137
211041270,0,13,0,13,0,4,0,4,3,394,0,397,10,765,0,769,0,577,0,590,0,280,0,286,5,695,0,701,0,368,0,368,0,169,5,167,0,96,0,96,0,122,0,122,0,150,0,150,0,709,4,709,0,186,0,188,4,135,0,140,5,517,6,522,13,1212,6,1220,0,66,0,66,6,399,0,409,0,407,4,417,33,7263,23,7324
211041271,0,7,0,7,0,9,0,9,0,375,0,375,0,62,0,62,6,732,0,739,0,344,0,344,5,1214,6,1221,0,398,0,397,5,425,0,430,0,125,0,125,0,75,0,75,0,84,0,82,0,465,0,468,0,251,0,248,0,813,0,813,0,319,0,319,4,577,0,581,0,74,0,74,0,353,0,353,3,471,4,477,19,7180,10,7205
211041272,0,0,0,0,0,4,0,4,0,209,0,206,0,11,0,11,0,311,0,312,0,99,0,99,0,200,0,196,0,88,0,95,0,72,0,71,0,35,0,35,0,44,0,44,0,45,0,45,0,221,0,220,0,90,0,90,0,56,0,55,0,440,0,441,0,492,0,492,0,10,0,10,0,201,0,205,0,177,0,175,11,2799,5,2815
211041273,0,0,0,0,0,3,0,3,0,45,0,45,0,8,0,8,0,105,0,105,0,23,0,23,0,528,0,532,0,166,0,168,0,37,0,37,0,29,0,29,0,52,0,52,0,34,0,34,0,120,0,120,0,50,0,50,0,145,0,145,0,459,0,459,3,634,0,636,0,56,0,56,0,61,0,61,0,67,0,71,9,2622,4,2631
211051274,0,84,0,84,0,0,0,0,0,44,0,44,0,12,0,12,0,268,0,270,0,146,0,146,0,193,0,200,3,177,0,180,0,119,0,119,0,42,0,38,0,27,0,27,0,45,0,43,0,180,0,180,0,50,0,50,0,61,0,61,0,474,4,477,4,202,0,200,0,51,0,54,0,71,0,68,0,78,0,80,17,2309,3,2330
211051275,0,10,0,14,0,3,0,3,0,197,0,200,0,16,0,16,4,456,0,454,0,60,0,60,9,1186,6,1201,3,463,0,474,0,103,0,103,0,52,0,52,0,57,0,57,0,20,0,20,0,181,0,182,0,118,0,120,0,64,0,67,0,274,4,273,22,338,0,362,0,111,0,111,0,141,0,145,0,155,0,157,52,4015,5,4075
211051276,0,200,0,197,0,3,0,3,0,461,0,465,3,40,0,44,22,470,0,490,0,52,0,52,5,476,0,483,14,665,0,685,0,140,0,140,0,29,0,29,0,57,0,62,0,49,0,55,0,189,0,192,3,149,0,150,5,67,0,77,11,326,0,330,18,689,0,697,5,249,0,255,3,263,0,270,5,167,4,174,99,4738,10,4845
211051277,0,13,0,13,0,16,0,16,3,1514,5,1524,0,45,0,45,10,578,0,589,0,199,0,195,3,433,0,439,0,51,0,51,4,108,0,112,0,79,0,79,0,12,0,12,0,7,0,8,0,107,0,107,0,64,0,63,0,216,0,213,0,140,0,143,3,273,3,276,0,70,0,71,0,144,0,148,4,256,0,266,40,4330,16,4381
211051278,6,281,0,293,0,10,0,10,3,973,4,976,3,207,0,216,18,1099,3,1117,4,227,0,231,9,1152,0,1165,13,926,3,937,4,217,0,223,0,31,0,31,0,81,0,81,0,98,0,97,3,391,0,397,0,245,0,248,15,769,0,791,7,965,0,970,13,1286,6,1306,4,167,0,169,3,617,3,619,0,413,7,418,103,10165,30,10287
211051279,4,559,0,563,0,0,0,0,0,60,0,60,0,6,0,6,0,231,0,232,0,162,0,169,0,232,0,234,0,109,0,109,0,109,0,116,0,5,0,5,0,20,0,21,0,13,0,13,0,79,0,84,0,43,0,43,0,16,0,16,3,235,0,236,5,122,0,121,0,46,0,47,0,88,0,88,0,83,0,83,11,2233,4,2254
211051280,0,12,0,12,0,15,0,15,0,116,0,114,0,20,0,20,0,251,0,258,0,21,0,21,0,66,0,66,0,72,0,72,0,19,0,19,0,11,0,11,0,20,0,20,0,17,0,17,0,69,0,69,0,61,0,61,0,19,0,19,0,190,0,190,0,299,0,302,0,6,0,6,0,50,0,47,0,57,0,59,4,1368,0,1371
211051281,0,62,0,64,0,3,0,3,0,66,0,67,0,12,0,12,6,465,0,468,0,37,0,37,0,286,3,284,5,377,0,380,4,74,0,76,0,12,0,12,0,63,0,63,0,81,0,81,0,235,0,234,0,156,0,156,0,94,0,99,0,890,0,894,10,632,0,635,0,55,0,55,0,128,0,129,4,155,0,160,26,3890,4,3927
211051282,0,157,0,157,0,0,0,0,0,79,0,83,0,8,0,8,0,201,0,201,0,32,0,32,3,189,0,192,3,426,0,428,0,15,0,15,0,25,0,25,0,24,0,24,0,58,0,58,0,181,0,181,0,82,0,77,0,30,0,32,3,211,0,212,0,133,0,140,0,78,0,76,0,46,0,46,0,68,0,72,13,2048,4,2062
211051283,0,119,0,117,0,0,0,0,0,98,0,100,0,8,0,8,6,351,0,351,0,84,0,84,0,187,0,187,0,170,0,174,0,35,0,35,0,8,0,17,0,39,0,39,0,18,0,18,0,116,0,113,0,93,0,94,0,32,0,32,3,507,0,511,3,199,0,204,0,51,0,51,0,106,0,106,0,82,0,78,18,2285,11,2316
211051284,0,11,0,11,0,0,0,0,0,37,0,37,0,0,0,0,0,177,0,177,0,8,0,8,0,116,0,116,3,245,0,244,0,12,0,12,0,28,0,28,0,50,0,50,0,14,0,14,0,146,0,148,0,58,0,58,0,25,0,25,0,271,0,272,6,397,0,401,0,52,0,52,0,72,0,72,0,48,0,48,8,1758,3,1765
211051285,0,376,6,379,0,0,0,0,0,147,0,147,0,18,0,18,4,307,0,312,0,64,0,64,3,220,0,217,0,123,0,130,0,42,0,42,0,14,0,14,0,23,0,23,0,9,0,9,4,103,0,104,0,85,0,86,0,11,0,11,3,112,0,118,0,93,0,91,0,17,0,17,0,70,0,72,0,87,3,93,18,1918,5,1938
211051286,5,321,0,325,0,5,0,5,0,221,4,222,0,22,0,22,3,430,0,435,0,58,0,61,0,318,0,324,0,275,0,286,0,109,0,109,0,25,0,25,0,48,0,47,0,47,0,47,0,124,0,124,0,100,0,103,0,98,0,98,7,533,3,546,4,446,0,446,3,96,0,102,0,119,0,123,0,208,6,212,33,3607,15,3659
212011289,0,215,0,215,0,12,0,12,3,153,3,161,0,3,0,3,3,544,0,553,0,76,0,76,0,388,5,392,3,321,0,319,0,88,0,88,0,39,0,36,0,70,0,70,0,73,0,72,0,253,0,250,0,100,0,104,0,59,0,59,0,406,0,412,9,426,0,426,0,84,0,84,0,138,0,138,0,134,7,145,33,3582,16,3625
212011546,0,32,0,32,0,0,0,0,0,137,0,139,0,83,0,83,0,543,0,548,0,64,0,64,4,506,6,510,4,659,3,660,0,141,0,141,0,24,0,25,0,88,0,88,0,79,0,79,0,308,0,307,0,112,0,112,0,399,0,399,5,1116,5,1120,7,512,0,520,0,51,0,51,0,245,0,243,3,191,0,194,30,5273,7,5310
212011547,4,389,0,390,0,36,0,36,0,128,0,132,0,16,0,16,4,423,0,432,0,45,0,45,0,166,3,170,0,114,3,118,0,75,0,81,0,10,0,10,0,24,0,24,0,18,0,18,0,94,0,94,0,107,0,107,0,28,0,32,0,360,0,357,0,198,3,198,3,200,0,202,0,111,0,111,3,151,0,158,20,2691,13,2723
212011548,0,545,0,554,0,101,0,101,0,126,0,125,0,15,0,11,6,430,3,438,0,57,0,57,0,258,0,258,0,244,0,245,0,163,0,163,0,10,0,10,0,39,0,42,0,18,0,18,0,56,0,57,0,72,0,76,0,38,0,35,0,329,0,331,3,324,4,324,0,58,0,61,0,114,0,113,0,159,0,160,24,3141,17,3176
212011549,0,30,0,30,0,0,0,0,0,38,0,38,0,9,0,9,0,183,0,183,0,21,0,21,0,204,0,207,0,373,0,372,0,46,0,46,0,48,0,48,0,18,0,18,0,7,0,7,0,68,0,73,0,68,0,70,0,19,0,19,4,250,0,252,6,385,3,394,0,15,0,15,0,85,0,85,0,54,0,54,11,1931,5,1942
212011550,0,47,0,47,0,21,0,23,0,208,4,209,0,24,0,24,3,357,0,363,0,40,0,39,0,399,0,404,0,91,0,91,3,241,0,241,0,8,0,8,0,14,0,14,0,16,0,16,0,87,0,87,0,40,0,40,0,105,0,107,6,518,0,525,4,153,0,155,0,49,0,49,0,83,0,83,0,121,0,123,20,2614,10,2640
212011551,0,47,0,50,0,7,0,7,7,1024,0,1027,0,45,0,45,6,943,4,955,0,170,0,171,8,644,0,656,5,286,0,290,0,293,3,294,0,40,0,42,0,85,0,85,0,85,0,85,0,300,0,305,0,139,0,138,7,130,0,138,3,117,0,117,4,591,5,599,0,49,0,49,0,280,0,286,7,310,0,315,53,5591,17,5659
212011552,0,25,0,25,0,6,0,6,9,630,0,644,0,21,0,21,8,1027,0,1038,0,124,0,124,9,913,0,921,0,329,0,336,0,311,0,315,0,31,0,31,0,65,0,65,0,102,0,102,0,195,0,199,0,132,0,132,0,252,0,257,9,653,3,663,5,718,0,720,0,125,0,124,3,316,0,324,0,369,4,373,52,6359,19,6430
212021293,0,26,0,26,0,10,0,10,0,153,0,160,0,5,0,5,5,643,4,649,0,100,0,100,14,1053,0,1068,7,607,4,619,0,77,0,74,0,44,0,44,0,173,0,173,0,188,0,191,0,410,0,410,0,148,0,144,0,108,0,105,4,1607,0,1615,27,4141,13,4176,0,92,0,96,0,436,0,437,0,304,5,308,56,10316,20,10402
212021295,0,11,0,11,0,0,0,0,0,209,0,209,0,8,0,8,0,263,0,262,0,92,0,92,0,175,0,178,0,184,0,184,0,124,0,122,0,14,0,14,0,15,0,15,0,19,0,19,0,33,0,33,0,35,0,37,3,40,0,43,0,241,0,243,0,387,0,391,0,9,0,9,0,84,0,84,3,110,0,118,13,2052,3,2071
212021297,0,70,0,70,0,35,0,35,8,2468,5,2482,0,278,0,275,16,2619,4,2636,4,772,3,774,3,833,0,842,3,308,0,313,8,943,0,954,0,36,0,39,0,69,0,69,0,95,0,96,3,416,0,419,3,442,0,446,0,153,0,153,5,302,0,308,0,538,0,542,0,50,0,51,8,620,0,627,9,1186,6,1202,67,12219,29,12319
212021299,0,86,0,86,0,0,0,0,0,30,0,30,0,8,0,8,3,360,0,362,0,89,0,89,0,77,0,81,0,39,0,39,0,55,0,55,0,16,0,16,0,18,0,18,0,13,0,13,0,121,0,127,0,51,0,51,0,13,0,13,0,160,0,160,0,321,0,316,0,20,0,20,0,56,0,56,0,76,0,76,3,1611,3,1616
212021453,0,7,0,7,0,0,0,0,0,22,0,16,0,7,0,9,0,162,0,158,0,6,0,6,0,51,0,51,0,37,0,33,0,49,0,49,0,15,0,15,0,18,0,19,0,7,0,9,0,83,0,83,0,39,0,46,0,28,0,29,3,424,0,431,0,226,0,226,0,14,0,14,0,45,0,45,0,65,0,65,11,1294,4,1310
212021454,0,0,0,0,0,0,0,0,0,40,0,40,0,8,0,8,4,212,0,211,0,8,0,8,0,540,0,540,4,144,0,146,0,49,0,49,0,23,0,23,0,39,0,39,0,14,0,14,0,99,0,99,0,38,0,38,0,83,0,79,0,211,0,215,0,282,0,287,0,42,0,42,0,71,0,71,0,69,0,69,4,1982,0,1989
212021455,0,3,0,3,0,0,0,0,0,42,0,42,0,0,0,0,0,152,0,153,0,10,0,10,0,89,0,89,0,29,0,29,0,47,0,47,0,8,0,8,0,31,0,31,0,7,0,7,0,56,0,56,0,47,0,47,0,24,0,24,0,235,0,235,4,144,0,144,0,7,0,7,0,39,0,39,0,48,0,46,4,1018,0,1022
212021456,0,3,0,3,0,4,0,4,0,163,0,163,0,11,0,11,6,519,3,521,0,174,0,174,26,3471,10,3500,6,1123,3,1129,0,190,0,192,0,219,0,224,3,306,0,306,0,233,0,236,0,342,0,338,0,245,0,249,11,1471,3,1486,0,629,0,629,6,1210,3,1218,5,200,0,201,0,466,0,470,0,395,4,402,60,11384,23,11473
212021553,0,3,0,3,0,0,0,0,0,41,0,41,0,13,0,13,0,259,0,259,0,25,0,25,0,351,0,355,0,98,0,102,0,37,0,37,0,36,0,36,0,43,0,43,0,15,0,15,0,127,0,133,0,68,0,68,0,34,0,34,0,635,0,637,0,286,0,295,0,10,0,10,0,74,0,74,0,86,0,87,10,2247,3,2256
212021554,0,13,0,13,0,0,0,0,0,12,0,12,0,0,0,0,0,124,0,124,0,15,0,15,0,50,0,51,9,456,5,466,0,42,0,42,0,10,0,10,0,37,0,37,0,13,0,13,0,111,0,111,0,42,0,42,0,39,0,38,0,181,0,181,0,169,0,169,0,11,0,11,0,40,0,40,0,50,0,52,5,1428,3,1437
212031300,0,25,0,25,0,3,0,5,0,170,0,170,0,9,0,9,8,555,0,558,0,93,0,91,14,1528,3,1544,10,1160,7,1175,0,397,0,395,0,41,0,41,4,112,0,112,0,241,0,247,0,272,0,274,0,233,0,233,0,335,0,340,6,759,0,765,7,1453,4,1463,0,287,0,291,0,362,0,368,0,294,3,298,68,8312,19,8398
212031303,0,545,0,543,0,15,0,15,0,166,0,172,0,25,0,25,3,719,0,723,0,74,0,74,0,89,0,89,0,22,0,22,0,233,0,233,0,10,0,10,0,25,0,25,0,18,0,18,0,85,0,87,0,87,0,82,0,22,0,22,4,342,0,344,0,360,3,364,0,147,0,151,3,114,0,116,0,175,0,178,22,3280,9,3309
212031304,0,6,0,6,0,3,0,3,0,227,0,233,0,32,0,32,0,594,3,601,0,60,0,60,3,338,0,343,0,243,0,242,0,223,0,226,0,28,0,28,0,44,0,44,0,36,0,36,0,112,0,117,0,103,0,103,0,116,0,113,0,447,0,450,4,515,0,524,0,59,0,59,3,176,0,182,9,167,3,180,29,3540,14,3578
212031306,0,8,0,8,0,3,0,3,0,225,0,226,0,39,0,39,3,366,0,372,0,106,0,106,0,414,0,416,0,283,0,282,0,208,0,208,0,195,0,196,0,42,0,42,4,67,0,68,0,160,0,160,0,103,0,104,0,54,0,54,6,338,0,343,3,488,0,491,0,17,0,17,0,110,0,105,0,234,0,237,28,3458,3,3484
212031308,0,491,0,487,0,4,0,4,0,84,0,84,0,12,0,12,4,337,0,344,0,45,0,46,0,134,0,136,3,99,0,101,0,84,0,84,0,3,0,3,0,16,0,16,0,14,0,14,0,69,0,69,0,37,0,37,0,18,0,19,0,182,0,182,0,84,0,84,3,69,0,72,0,124,0,124,5,111,0,115,14,2025,11,2046
212031457,0,3,0,3,0,0,0,0,0,42,0,42,0,6,0,6,3,158,0,165,0,17,0,17,3,444,3,447,0,136,0,135,0,54,0,54,0,14,0,14,0,40,0,40,0,45,0,45,0,88,0,88,0,65,0,65,0,23,0,23,0,194,0,194,0,170,0,174,0,25,0,25,0,87,0,87,0,76,3,79,12,1688,10,1701
