POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
210051545,9,13,3,0,21,10,0,0,0,10,15,9,0,0,23,0,4,0,0,4,6,6,0,0,10,0,0,0,0,0,18,4,0,0,29,0,7,0,0,9,4,0,0,0,6,64,48,3,0,116,8,4,0,0,15,20,4,0,0,27,34,4,0,0,40,26,3,0,0,29,6,0,0,0,6,5,0,0,0,5,27,0,0,0,27,27,0,0,0,30,3,0,0,0,5,159,16,0,0,176,19,17,3,0,37,28,6,0,0,37,52,11,0,0,62,34,3,0,0,36,10,6,0,0,15,3,0,0,0,3,48,4,0,0,54,30,12,0,0,39,7,0,0,0,10,220,61,4,0,289
211011251,54,408,92,0,554,31,53,8,0,92,73,173,9,0,254,6,13,0,0,20,22,75,9,0,103,17,19,5,0,45,22,16,0,0,35,17,13,6,0,33,3,11,0,0,14,234,779,128,0,1152,48,51,4,0,104,63,14,4,0,82,168,46,0,0,220,54,4,0,0,54,20,11,0,0,33,5,9,0,0,17,33,9,0,0,45,65,10,0,0,79,4,3,0,0,11,473,154,10,0,637,103,456,98,0,660,94,64,13,0,168,240,225,5,0,476,62,20,3,0,75,45,81,9,0,136,26,26,9,0,58,54,23,0,0,79,84,22,6,0,114,12,11,0,0,25,710,941,134,4,1790
211011254,52,294,110,0,452,53,75,15,0,141,50,100,0,0,151,3,3,0,0,7,25,38,7,0,72,23,19,0,0,41,14,11,0,0,28,9,11,0,0,20,15,11,0,4,26,234,561,141,3,938,31,14,0,0,56,94,12,0,0,100,110,26,0,0,134,51,0,0,0,58,34,3,0,0,36,23,4,0,0,22,30,0,0,0,30,51,8,0,0,66,15,3,0,0,16,429,71,4,0,508,84,311,109,0,503,143,80,15,0,244,153,127,4,0,285,56,12,0,0,59,51,47,7,0,112,43,23,0,0,69,40,11,0,0,57,67,16,0,0,83,24,11,0,6,40,660,637,144,5,1446
211011255,12,23,0,0,37,20,11,0,0,24,16,16,0,0,33,0,0,0,0,0,8,18,0,0,29,0,0,0,0,3,3,3,0,0,4,5,8,0,0,4,0,0,0,0,0,70,73,0,0,145,9,0,0,0,10,26,0,0,0,26,41,3,0,0,44,21,0,0,0,21,8,4,0,0,9,3,0,0,0,3,0,0,0,0,5,8,0,0,0,6,0,0,0,0,0,113,16,0,0,131,23,23,3,0,45,42,11,0,0,52,54,19,0,0,75,17,0,0,0,20,18,17,0,0,38,3,0,0,0,4,6,0,0,0,14,9,6,0,0,16,4,0,0,0,0,182,89,6,0,273
211011256,36,67,20,0,122,44,35,4,0,80,34,42,4,0,78,4,8,0,0,9,10,21,3,0,41,10,9,0,0,21,8,3,0,0,10,5,11,0,0,16,0,3,0,0,8,160,199,34,0,393,22,14,0,0,37,96,13,0,0,111,70,19,0,0,85,35,0,0,0,38,10,0,0,0,10,9,0,0,0,13,9,0,0,0,9,26,4,0,0,24,11,0,0,0,11,295,49,4,0,347,55,82,22,0,163,140,45,5,0,194,106,52,4,0,166,38,7,0,0,54,22,21,3,0,53,26,15,0,0,37,17,3,0,0,24,33,13,0,0,47,13,3,0,0,17,451,251,37,0,742
211011257,25,76,25,0,127,13,5,0,0,25,12,47,3,0,64,0,0,0,0,0,23,24,0,0,44,5,7,0,0,11,10,3,3,0,15,5,0,0,0,8,3,0,0,0,3,104,163,33,5,304,13,8,0,0,24,34,3,0,0,35,55,10,0,0,66,15,4,0,0,19,7,0,0,0,7,9,0,0,0,5,8,0,0,0,8,11,0,0,0,17,3,0,0,0,3,147,35,3,0,184,31,89,25,0,150,51,12,0,0,62,67,57,3,0,125,13,5,0,0,23,26,23,0,0,51,11,6,0,0,15,18,3,3,0,24,16,3,0,0,23,8,0,0,0,7,245,199,34,3,486
211011258,22,48,0,0,80,25,12,0,0,41,15,30,0,0,41,0,4,0,0,3,20,17,0,0,38,9,4,0,0,10,15,11,3,0,24,6,5,0,0,12,3,0,0,0,4,114,120,10,0,247,20,4,0,0,25,50,6,0,0,55,50,11,0,0,62,23,0,0,0,28,12,0,0,0,12,4,0,0,0,3,13,0,0,0,18,12,3,0,0,17,6,0,0,0,6,188,31,4,0,222,42,51,3,0,106,80,18,3,0,99,62,40,0,0,105,23,4,0,0,29,32,17,0,0,48,10,5,0,0,14,30,11,3,0,41,20,12,0,0,26,3,0,0,0,3,301,155,10,0,467
211011259,18,46,14,0,65,46,71,3,0,118,15,22,0,0,31,10,3,3,0,17,13,14,0,0,36,7,7,0,0,14,7,7,0,0,8,9,6,0,0,13,6,0,0,0,5,125,167,17,0,313,11,12,0,0,19,99,15,0,0,125,52,13,0,0,61,36,0,0,0,41,11,6,0,0,19,10,5,0,0,13,12,0,0,0,12,19,7,0,0,22,8,0,0,0,8,270,47,0,4,322,27,48,14,0,88,148,87,3,0,241,67,32,0,0,99,43,8,3,0,59,30,19,0,0,51,19,11,0,0,25,24,7,0,0,27,25,11,0,0,35,13,0,0,0,16,391,223,17,4,634
211011260,25,106,13,0,148,53,69,5,0,119,27,42,0,0,72,3,8,0,0,12,18,32,0,0,53,13,24,0,0,35,4,3,0,0,10,11,15,0,0,21,3,5,3,0,11,158,304,25,0,486,25,14,0,0,41,158,25,0,0,185,74,10,0,0,87,43,3,0,0,49,12,4,0,0,14,7,0,0,0,5,16,0,0,0,16,18,3,0,0,20,11,0,0,0,7,360,69,0,3,422,54,122,13,0,185,209,92,5,0,308,97,55,0,0,157,52,9,0,0,65,29,35,0,0,64,16,23,0,0,37,20,3,0,0,25,24,20,0,0,42,16,8,3,0,27,513,368,25,3,912
211011446,41,139,30,5,209,39,66,11,0,120,39,84,0,0,125,9,9,0,0,18,23,36,0,0,54,10,16,0,0,28,23,10,0,0,30,12,10,0,0,22,4,4,0,0,9,198,369,46,5,616,32,22,0,0,58,145,23,4,0,169,135,29,0,0,162,55,3,0,0,54,34,8,0,0,45,12,0,0,0,21,27,0,0,0,24,52,5,0,0,59,10,0,0,0,13,508,87,13,0,609,74,160,35,5,269,184,87,20,0,294,174,110,0,0,288,59,15,0,0,73,58,42,0,0,102,24,17,3,0,45,46,10,0,0,56,65,15,0,0,79,17,6,0,0,21,705,455,57,3,1224
211011447,23,65,4,0,96,28,27,0,0,53,23,37,0,0,58,7,3,0,0,15,0,19,3,0,21,7,3,0,0,12,4,0,0,0,8,4,5,0,0,7,4,3,0,0,6,95,173,8,0,284,17,16,0,0,26,81,6,0,0,92,76,12,0,0,88,33,0,0,0,33,17,3,0,0,20,8,0,0,0,8,8,0,0,0,6,30,4,0,0,36,0,5,0,0,6,266,51,0,0,315,38,83,4,0,124,105,34,0,0,147,97,55,0,0,148,42,3,0,0,51,16,25,3,0,46,13,4,0,0,18,12,8,0,0,15,38,3,0,0,44,6,4,0,0,14,363,223,9,0,596
211011448,31,126,16,0,177,30,39,0,0,69,40,70,3,0,112,3,4,0,0,5,28,29,4,0,60,8,20,0,0,24,11,5,0,0,18,5,14,0,0,23,3,3,0,0,12,154,311,30,0,495,23,16,0,0,42,94,18,0,0,111,99,23,0,0,124,33,8,0,0,40,15,4,0,0,18,12,4,0,0,17,11,3,0,0,18,33,14,0,0,48,5,3,0,0,10,329,83,5,0,417,53,144,24,0,214,124,54,0,0,178,139,90,3,0,234,34,17,0,0,47,38,34,4,0,78,21,21,3,0,39,23,6,0,0,32,42,27,0,0,69,9,8,0,0,17,482,399,29,0,911
211011449,7,18,0,0,22,6,10,0,0,19,4,13,0,0,21,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,0,0,78,5,0,0,0,6,22,0,0,0,22,27,12,0,0,38,7,0,0,0,9,6,0,0,0,6,0,0,0,0,0,6,0,0,0,6,11,5,0,0,12,0,0,0,0,4,85,19,0,0,104,10,21,0,0,31,31,10,0,0,41,36,22,0,0,61,11,0,0,0,12,6,4,0,0,7,0,0,0,0,3,8,0,0,0,8,14,5,0,0,16,0,0,0,0,4,115,64,0,0,181
211021261,47,60,8,0,119,79,55,0,0,137,25,31,0,0,56,0,0,0,0,8,24,33,0,0,60,7,15,0,0,18,0,8,0,0,11,12,8,0,0,24,4,9,0,0,9,205,212,5,0,432,24,3,0,0,27,112,11,0,0,130,74,8,0,0,80,26,3,0,0,33,18,3,0,0,24,10,0,0,0,10,4,0,0,0,4,23,3,0,0,24,4,3,0,0,9,304,51,3,0,357,70,68,7,0,145,197,71,0,0,266,97,37,0,0,141,27,3,0,0,38,49,39,5,0,85,17,18,0,0,31,11,8,0,0,18,36,9,0,0,50,9,8,0,0,16,510,263,13,3,782
211021262,54,77,11,0,143,56,35,4,0,95,22,44,3,0,68,7,3,0,0,8,22,20,0,0,48,7,4,0,0,8,5,4,0,0,6,12,7,0,0,18,8,6,0,0,10,179,208,25,0,412,26,12,0,0,37,103,13,0,0,116,60,11,0,0,73,33,4,0,0,38,14,0,0,0,15,6,0,0,0,6,9,0,0,0,9,17,3,0,0,22,4,0,0,0,5,272,46,0,0,320,74,86,11,0,176,160,47,0,0,213,87,51,3,0,139,40,7,0,0,45,32,25,0,0,57,14,4,0,0,18,15,4,0,0,15,23,11,0,0,41,5,8,0,0,15,450,247,24,0,728
211031263,33,256,82,0,373,29,37,3,0,67,58,118,6,0,183,6,7,0,0,11,20,75,5,0,100,8,13,0,0,26,23,13,0,0,35,9,24,0,0,29,0,7,0,0,13,184,553,102,6,841,17,12,0,0,33,48,5,0,0,57,99,41,0,0,136,37,0,0,0,37,34,5,0,0,33,12,3,0,0,16,32,4,0,0,35,37,6,0,0,43,9,0,0,0,10,319,78,6,0,400,52,264,86,0,404,75,46,4,0,118,158,153,6,0,318,37,6,0,0,41,50,79,5,0,138,21,18,0,0,45,56,19,0,0,74,45,29,0,0,76,6,12,5,0,25,505,625,105,6,1243
211031265,36,40,11,0,90,34,22,0,0,58,29,41,0,0,68,3,0,0,0,5,7,26,0,0,36,14,3,0,0,17,0,0,0,0,7,3,5,0,0,9,0,4,0,0,6,129,155,12,0,294,22,17,0,0,38,86,9,0,0,95,69,14,0,0,78,35,3,0,0,36,17,0,0,0,19,8,0,0,0,8,9,0,0,0,9,14,3,0,0,21,7,3,0,0,8,255,47,0,0,310,55,58,11,0,123,119,30,0,0,152,96,52,0,0,151,35,0,0,0,43,23,29,5,0,52,17,3,0,0,27,8,0,0,0,13,17,11,0,0,29,11,6,0,0,13,384,202,9,4,601
211031266,56,237,41,4,344,56,121,15,0,191,51,150,7,0,213,11,21,4,0,36,16,62,15,0,88,15,49,8,0,72,11,13,0,0,24,12,15,0,0,29,3,10,0,0,13,239,687,90,4,1017,44,15,0,0,58,170,37,6,0,217,113,37,0,0,146,73,7,0,0,76,17,11,0,0,31,28,3,0,0,30,33,0,0,0,37,38,7,0,0,45,11,0,0,0,11,530,118,5,0,657,106,253,49,4,407,229,157,23,0,406,162,185,7,0,359,84,27,4,0,111,34,73,8,0,120,39,54,8,0,104,43,12,0,0,61,52,34,0,0,77,14,10,0,0,29,766,800,100,4,1675
211031267,32,76,12,0,125,68,65,5,0,137,24,45,0,0,71,5,9,0,0,10,9,22,0,0,31,12,3,6,0,21,4,0,0,0,4,11,9,0,0,17,0,6,0,0,7,162,237,22,0,417,29,10,0,0,39,135,25,0,0,158,93,28,0,0,118,57,0,0,0,57,33,8,0,0,40,15,0,0,0,18,14,0,0,0,14,25,3,0,0,28,3,0,0,0,3,402,81,0,0,479,61,88,12,0,161,199,95,5,0,293,120,74,0,0,193,59,6,0,0,70,40,29,0,0,73,30,7,6,0,32,18,0,0,0,18,38,12,0,0,44,4,6,0,0,13,567,317,22,0,902
211031268,15,40,0,0,54,30,25,0,0,59,15,22,0,0,45,4,8,0,0,12,13,10,0,0,23,3,6,0,0,9,0,0,0,0,0,3,5,0,0,6,3,5,0,0,4,90,126,5,0,225,14,10,0,0,27,64,4,0,0,72,35,3,0,0,39,23,4,0,0,25,10,0,0,0,6,6,0,0,0,7,3,0,0,0,3,12,0,0,0,14,4,0,0,0,4,174,27,0,0,197,31,44,0,0,79,96,35,0,0,133,51,30,0,0,89,28,8,0,0,33,21,10,0,0,29,11,4,0,0,22,6,0,0,0,6,15,5,0,0,20,3,5,0,0,8,269,152,5,0,424
211031450,33,108,10,0,153,47,44,0,0,90,33,67,0,0,104,3,3,0,0,14,11,28,0,0,40,4,13,0,0,21,7,3,0,0,13,7,10,0,0,19,5,6,0,0,13,153,294,12,0,462,26,29,0,0,53,100,16,0,0,116,98,29,0,0,134,53,12,0,0,63,12,5,0,0,22,9,3,0,0,12,17,0,0,0,15,30,3,0,0,37,3,0,0,0,3,357,103,0,0,456,56,140,10,0,204,146,66,0,0,211,137,100,0,0,235,61,11,0,0,76,21,38,0,0,61,12,19,0,0,31,25,9,0,0,33,37,12,0,0,54,11,6,0,0,13,512,396,12,0,917
211031451,28,42,9,0,79,37,40,0,0,83,24,28,0,0,46,4,4,0,0,14,9,18,0,0,33,9,17,3,0,26,7,0,0,0,10,7,6,0,0,16,0,3,0,0,7,128,165,17,0,307,16,6,0,0,28,93,6,0,0,103,54,13,0,0,68,35,0,0,0,37,16,0,0,0,16,6,0,0,0,5,19,0,0,0,19,27,5,0,0,24,0,0,0,0,9,264,44,0,0,303,45,54,10,0,107,127,48,0,0,182,74,39,0,0,116,43,6,0,0,50,23,18,0,0,45,13,17,3,0,34,22,0,0,0,25,33,9,0,0,41,4,3,3,0,10,392,205,18,0,614
211031452,17,79,15,0,114,14,22,3,0,40,9,35,0,0,45,0,0,0,0,5,5,20,0,0,30,3,9,0,0,12,0,0,0,0,3,0,5,0,0,7,0,3,0,0,4,56,176,25,0,255,5,12,0,0,15,28,8,0,0,38,31,8,0,0,40,13,0,0,0,13,8,3,0,0,6,4,0,0,0,4,7,0,0,0,10,6,0,0,0,10,4,0,0,0,4,109,35,0,0,146,18,88,22,0,130,45,32,3,0,82,41,41,0,0,87,18,0,0,0,17,14,21,0,0,34,6,9,0,0,16,6,3,0,0,12,9,5,0,0,13,4,3,0,0,5,166,205,30,0,403
211041269,32,58,0,0,98,36,48,9,0,94,6,23,4,0,33,3,7,0,0,15,4,8,0,0,17,10,3,0,0,12,5,3,0,0,5,7,7,0,0,11,3,0,0,0,12,108,158,19,0,281,12,12,0,0,23,66,9,3,0,82,37,4,0,0,37,24,7,0,0,34,15,4,0,0,18,11,0,0,0,10,9,0,0,0,9,13,5,0,0,12,6,0,0,0,5,193,32,3,3,228,47,65,0,0,116,103,54,12,0,169,42,23,4,0,71,32,18,0,0,45,19,14,0,0,37,17,7,0,0,25,14,3,0,0,15,17,3,0,0,21,8,3,0,0,16,296,190,19,3,518
211041270,44,176,40,0,263,56,109,3,0,171,24,66,4,0,88,0,12,0,0,13,13,42,0,0,53,12,15,5,0,36,7,9,0,0,15,8,8,0,0,12,3,4,0,0,8,172,443,51,0,666,23,14,0,0,38,144,22,0,0,165,64,22,0,0,87,50,3,0,0,52,22,0,0,0,23,15,0,0,0,14,21,0,0,0,24,24,3,0,0,28,11,0,0,0,7,370,73,0,0,443,70,188,43,0,300,204,134,3,0,340,80,92,4,0,173,49,12,0,0,61,34,45,0,0,78,28,21,5,0,50,27,11,0,0,36,31,12,0,0,42,14,6,0,0,22,544,512,52,3,1113
211041271,44,163,36,0,246,45,67,3,0,111,41,41,0,0,88,3,5,0,0,11,12,20,0,0,35,14,17,5,0,34,8,3,0,0,18,7,10,0,0,15,6,3,0,0,14,188,333,46,0,571,21,13,0,0,37,95,18,0,0,111,59,12,0,0,74,32,3,0,0,37,18,0,0,0,19,7,0,0,0,8,25,0,0,0,25,24,3,0,0,31,4,3,0,0,4,289,52,0,0,343,70,173,36,0,281,141,87,3,0,225,100,57,4,0,161,36,6,0,0,41,34,25,0,0,58,17,22,5,0,41,36,3,0,0,39,36,12,0,0,46,11,8,0,0,19,477,388,48,0,913
211041272,25,86,16,0,122,52,34,3,0,90,22,25,0,0,49,0,3,0,0,8,11,11,3,0,24,0,10,0,0,12,0,0,0,0,0,3,4,0,0,9,7,5,0,0,11,124,183,26,0,331,22,5,0,0,24,72,12,0,0,81,39,9,0,0,51,32,0,0,0,31,14,0,0,0,15,7,0,0,0,13,7,0,0,0,12,16,4,0,0,23,6,0,0,0,6,215,39,0,0,253,44,93,16,0,155,121,52,3,0,176,65,31,0,0,102,33,6,0,0,40,26,13,3,0,43,9,9,0,0,21,11,6,0,0,14,20,10,0,0,29,10,5,0,0,14,336,221,26,0,583
211041273,22,34,8,0,58,35,25,0,0,68,12,16,0,0,26,9,0,0,0,11,5,13,0,0,16,15,12,0,0,23,0,0,0,0,4,8,4,0,0,7,3,0,0,0,3,105,102,8,0,214,16,4,0,0,19,80,13,0,0,94,38,5,0,0,43,21,3,0,0,26,13,0,0,0,13,10,0,0,0,10,14,0,0,0,14,18,0,0,0,19,11,0,0,0,11,215,30,0,0,247,36,39,8,0,79,114,36,0,0,159,47,23,0,0,68,30,5,0,0,35,18,13,0,0,29,21,12,0,0,35,12,0,0,0,16,20,9,0,0,29,17,0,0,0,17,321,128,8,0,465
211051274,21,50,17,0,91,25,27,3,0,55,20,33,0,0,59,3,6,0,0,8,15,11,0,0,27,3,7,0,0,6,5,0,0,0,8,3,8,0,0,12,6,0,0,0,6,107,143,20,0,274,30,15,0,0,43,94,11,0,0,99,69,16,0,0,82,37,0,0,0,37,4,8,0,0,9,5,0,0,0,3,5,0,0,0,8,17,7,0,0,19,3,0,0,0,3,258,54,0,0,309,48,67,17,0,132,121,39,3,0,160,87,50,0,0,144,35,6,0,0,45,18,15,0,0,39,8,4,0,0,13,16,4,0,0,16,22,10,0,0,31,4,0,0,0,4,362,190,20,0,582
211051275,16,80,8,0,104,29,19,0,0,57,16,48,3,0,67,4,6,0,0,9,18,25,0,0,47,3,10,0,0,13,7,6,0,0,19,8,6,0,0,13,3,0,0,0,3,105,196,24,0,322,20,7,0,0,31,56,6,0,0,63,67,7,0,0,73,40,3,0,0,37,14,0,0,0,23,5,3,0,0,12,14,0,0,0,14,18,3,0,0,22,7,0,0,0,7,244,35,0,0,278,33,88,8,0,129,84,26,6,0,122,83,53,3,0,145,34,11,0,0,53,33,30,0,0,65,12,7,0,0,26,27,6,0,0,37,27,8,0,0,31,13,0,0,0,9,346,233,22,0,607
211051276,48,100,18,0,166,34,33,4,0,71,37,39,0,0,75,9,7,0,0,7,21,38,0,0,58,19,18,0,0,37,9,13,0,0,26,14,16,0,0,29,0,3,0,0,4,189,275,21,0,480,62,32,0,0,92,108,25,0,0,131,132,29,0,3,164,37,4,0,0,40,28,3,0,0,33,13,3,0,0,13,14,3,0,0,16,41,9,0,0,52,5,0,0,0,8,440,100,0,9,540,108,130,18,0,258,144,57,4,0,203,168,65,0,4,244,41,5,0,0,45,48,44,0,0,94,30,20,0,0,45,27,13,0,0,47,57,22,0,0,80,8,3,0,0,10,624,369,21,10,1022
211051277,21,84,16,0,126,11,8,0,0,20,29,59,4,0,86,3,3,0,0,4,8,30,0,0,36,0,4,0,0,5,12,8,0,0,20,0,8,0,0,13,0,4,0,0,11,90,205,24,0,318,10,6,0,0,21,34,6,0,0,42,75,16,0,0,91,28,0,0,0,28,10,0,0,0,13,3,3,0,0,6,12,0,0,0,12,16,4,0,0,22,3,0,0,0,3,188,46,0,0,233,35,95,19,0,144,41,15,0,0,58,106,67,4,0,176,31,3,0,0,33,16,32,0,0,49,8,5,0,0,17,22,9,0,0,27,19,16,0,0,32,3,10,0,0,12,278,249,24,0,553
211051278,48,186,23,0,254,45,46,8,0,99,61,128,4,0,192,8,11,0,0,20,31,77,5,0,111,3,23,0,0,28,12,7,0,0,19,13,29,0,0,40,0,9,0,0,11,219,519,41,0,774,53,24,3,0,74,135,21,0,0,159,134,30,0,0,168,78,4,0,0,82,33,5,0,0,36,15,0,0,0,16,19,5,0,0,20,49,10,0,0,61,11,5,0,0,20,520,109,10,0,633,95,212,30,0,329,184,66,6,0,261,193,166,4,0,356,84,14,0,0,101,61,82,5,0,147,19,26,0,0,47,28,13,0,0,38,56,36,0,0,101,14,9,0,0,28,739,618,50,4,1409
211051279,18,102,12,0,134,16,20,0,0,36,20,44,0,0,65,3,5,0,0,12,3,27,0,0,25,0,3,0,0,4,5,5,0,0,9,3,5,0,0,11,0,0,0,0,0,65,216,13,0,296,36,23,0,0,59,38,6,0,0,42,67,13,0,0,81,23,0,0,0,22,6,0,0,0,12,5,0,0,0,7,8,0,0,0,8,20,5,0,0,21,3,0,0,0,4,202,51,4,0,252,51,125,12,0,190,57,23,0,0,78,85,56,0,0,143,23,4,0,0,31,11,23,0,0,37,4,3,0,0,10,8,5,0,0,14,25,12,0,0,36,3,5,0,0,6,268,262,17,0,549
211051280,13,26,4,0,47,8,8,0,0,20,23,20,0,0,43,0,0,0,0,0,7,8,0,0,21,6,3,0,0,9,5,3,0,0,11,4,3,4,0,9,0,4,0,0,3,71,83,13,0,159,13,9,0,0,16,32,0,0,0,30,50,11,0,0,62,11,0,0,0,12,3,0,0,0,3,3,0,0,0,0,4,0,0,0,4,17,0,0,0,11,4,0,0,0,4,134,26,0,0,158,28,28,4,0,65,43,10,0,0,53,71,34,0,0,102,11,0,0,0,12,9,8,0,0,29,12,5,0,0,10,9,3,0,0,13,19,6,4,0,24,4,4,0,0,4,200,106,13,0,316
211051281,16,44,11,0,68,45,40,3,0,85,28,45,0,0,69,11,7,0,0,20,17,20,0,0,36,9,6,4,0,16,5,9,0,0,18,15,7,0,0,20,0,3,0,0,7,141,186,20,0,348,26,19,0,0,45,98,19,3,0,118,113,24,0,0,136,50,7,0,0,56,25,0,0,0,22,7,0,0,0,12,13,0,0,0,16,40,7,0,0,43,0,3,0,0,3,381,76,3,0,467,39,67,11,0,119,145,62,3,0,211,137,65,0,0,207,67,12,0,0,78,41,21,0,0,64,16,9,4,0,31,25,9,0,0,36,53,13,0,0,65,3,10,0,0,13,527,263,22,5,813
211051282,32,70,10,0,110,42,22,0,0,73,25,18,0,0,44,4,0,4,0,6,12,19,0,0,28,3,0,0,0,7,3,0,0,0,3,4,9,0,0,14,0,0,0,0,3,135,142,13,0,289,48,32,0,0,83,129,10,0,0,139,69,14,0,0,87,23,0,0,0,29,9,5,0,0,17,5,0,0,0,11,3,0,0,0,3,26,0,0,0,28,4,0,0,0,9,314,68,0,5,386,77,102,11,0,190,174,37,0,0,207,92,30,0,0,131,31,0,4,0,33,21,21,0,0,45,10,4,0,0,13,6,0,0,0,7,29,15,0,0,38,8,0,0,0,10,444,213,17,0,671
