POW_SA2_CODE_2021,P_M1_Tram_or_LR_15_24,P_M1_Tram_or_LR_25_34,P_M1_Tram_or_LR_35_44,P_M1_Tram_or_LR_45_54,P_M1_Tram_or_LR_55_64,P_M1_Tram_or_LR_65_74,P_M1_Tram_or_LR_75ov,P_M1_Tram_or_LR_Tot,P_M1_Taxi_or_RSS_15_24,P_M1_Taxi_or_RSS_25_34,P_M1_Taxi_or_RSS_35_44,P_M1_Taxi_or_RSS_45_54,P_M1_Taxi_or_RSS_55_64,P_M1_Taxi_or_RSS_65_74,P_M1_Taxi_or_RSS_75ov,P_M1_Taxi_or_RSS_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_or_LR_15_24,P_M2_TrnTrm_or_LR_25_34,P_M2_TrnTrm_or_LR_35_44,P_M2_TrnTrm_or_LR_45_54,P_M2_TrnTrm_or_LR_55_64,P_M2_TrnTrm_or_LR_65_74,P_M2_TrnTrm_or_LR_75ov,P_M2_TrnTrm_or_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_or_LR_15_24,P_M2_BusTrm_or_LR_25_34,P_M2_BusTrm_or_LR_35_44,P_M2_BusTrm_or_LR_45_54,P_M2_BusTrm_or_LR_55_64,P_M2_BusTrm_or_LR_65_74,P_M2_BusTrm_or_LR_75ov,P_M2_BusTrm_or_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
206051511,35,84,21,17,10,0,0,170,11,33,18,0,5,0,0,69,1297,4302,3879,3266,2131,464,35,15368,153,120,89,51,48,11,0,486,7,48,41,19,18,11,0,146,24,56,42,26,19,0,0,170,65,183,100,79,33,4,0,466,19,46,67,45,27,11,0,218,26,64,47,32,16,10,0,197,1734,5145,4420,3591,2349,523,39,17808,51,78,40,36,23,4,0,229,0,0,0,0,0,0,0,0,11,22,12,3,7,0,0,49,16,27,22,15,8,0,0,86,3,4,0,0,0,0,0,8,3,10,3,7,0,0,0,29,83,136,76,62,36,10,0,397,0,0,0,0,0,0,0,0,12,27,7,6,3,0,0,56,5,0,4,4,0,0,0,13,0,3,0,0,0,0,0,8,0,4,0,4,0,0,0,8,17,31,10,13,3,0,0,81,26,58,35,31,11,0,0,160,131,226,124,101,51,10,0,638
206051512,166,313,82,44,24,5,0,642,13,15,5,3,4,0,0,33,526,1799,1432,1061,675,202,22,5721,80,97,45,29,41,8,0,310,0,5,7,3,0,0,0,17,4,41,14,9,5,0,0,71,30,110,73,54,21,3,0,294,7,21,14,12,9,4,0,66,99,255,144,80,71,21,9,672,1050,2897,1964,1354,902,273,42,8481,19,31,15,11,8,0,0,80,0,0,0,0,0,0,0,0,55,129,49,26,16,7,0,280,20,27,28,13,3,0,0,97,3,11,0,7,0,0,0,19,3,11,4,10,4,0,0,24,95,210,97,56,31,8,0,502,0,0,0,0,0,0,0,0,3,13,3,4,0,0,0,26,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,14,7,4,0,0,0,41,17,67,24,20,9,3,0,143,122,288,127,79,46,8,0,679
206051513,41,57,16,11,7,0,0,132,4,8,0,3,0,0,0,15,159,502,419,397,273,97,21,1864,13,18,15,14,11,4,0,72,0,0,3,0,0,0,0,10,6,4,3,0,9,0,0,27,8,26,15,17,9,0,0,78,0,11,3,3,6,0,0,26,23,91,38,28,39,11,0,236,277,763,549,500,364,125,27,2600,0,6,5,3,0,0,0,14,0,0,0,0,0,0,0,0,11,14,12,3,0,0,0,34,5,3,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,26,16,8,8,0,0,73,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,3,6,4,3,0,0,20,22,33,21,11,7,4,0,101
206051514,95,132,39,29,13,0,3,308,4,6,5,0,0,0,0,22,219,579,577,425,315,106,11,2226,55,41,17,11,8,0,3,140,0,0,0,7,0,0,0,11,3,11,3,9,4,0,0,31,21,30,32,19,13,0,0,116,6,5,11,12,0,0,0,37,70,159,73,51,58,14,0,418,520,1034,804,575,435,135,17,3525,7,10,10,0,0,0,0,30,0,0,0,0,0,0,0,0,21,52,21,11,8,0,0,116,6,12,4,4,0,0,0,15,4,0,0,0,0,0,0,7,0,5,0,0,0,0,0,10,35,77,35,23,10,3,0,182,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,3,3,11,0,0,5,0,0,20,13,31,11,9,8,0,0,68,50,124,47,28,18,5,0,272
206061135,44,41,23,14,6,0,0,125,0,0,0,0,0,0,0,6,343,638,564,566,381,156,25,2680,55,40,11,18,16,5,0,147,0,0,0,0,0,0,0,4,0,8,6,0,3,0,0,22,0,16,9,9,5,0,0,39,0,8,3,4,5,0,0,24,63,38,30,37,29,9,5,216,553,893,691,660,467,184,36,3481,11,12,8,0,0,0,0,32,0,0,0,0,0,0,0,0,10,16,0,5,0,0,0,36,0,6,3,0,0,0,0,13,0,6,0,0,0,0,0,5,0,4,0,0,0,0,0,3,26,38,14,7,4,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,3,4,0,0,0,0,24,39,40,25,7,6,3,0,128
206061136,103,136,44,16,23,6,0,320,14,21,13,8,0,0,0,47,464,1145,843,664,447,159,18,3747,95,45,23,21,28,8,0,222,0,0,0,0,0,0,0,6,4,17,22,5,5,0,0,54,23,85,36,28,12,0,0,182,5,18,10,3,3,0,0,41,153,233,114,79,69,12,3,671,1030,1900,1192,872,614,207,23,5833,14,16,15,5,6,0,0,65,0,0,0,0,0,0,0,0,38,43,9,6,0,0,0,94,7,17,9,4,0,0,0,45,3,5,3,0,0,0,0,16,3,6,6,0,0,0,0,11,65,89,33,21,18,6,0,229,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,13,18,36,6,5,6,0,0,72,92,131,47,33,23,6,0,315
206061138,15,39,12,9,4,0,0,82,0,0,0,0,3,0,0,5,213,426,393,360,369,145,32,1934,37,24,14,10,11,7,0,111,0,3,0,0,3,0,0,8,5,0,0,4,0,0,0,9,4,13,8,4,4,3,0,33,0,5,10,4,3,0,0,23,21,44,26,16,25,10,6,147,321,597,489,416,434,178,36,2474,3,3,3,5,0,0,0,11,0,0,0,0,0,0,0,0,12,8,5,0,0,4,0,31,0,3,0,3,0,0,0,3,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,22,18,5,9,4,4,0,58,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,3,9,6,5,4,0,0,20,26,22,13,10,9,5,0,94
206061515,26,70,16,4,7,4,0,126,0,11,3,0,4,0,0,19,227,592,454,395,267,70,16,2027,21,39,19,6,10,4,0,100,0,0,3,3,0,0,0,5,0,4,0,0,5,0,0,10,14,41,13,7,3,0,0,74,5,6,7,9,3,0,0,26,65,134,52,48,25,22,0,345,464,1054,651,528,343,101,17,3163,6,22,21,8,0,0,0,53,0,0,0,0,0,0,0,0,13,33,11,5,4,0,0,62,5,16,12,9,7,5,0,47,6,10,4,4,0,0,0,17,3,10,0,0,0,0,0,18,36,88,46,20,9,3,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,18,3,3,0,0,0,37,41,104,51,25,13,3,0,240
206061516,56,67,21,6,8,0,0,158,4,12,3,0,0,0,0,21,215,599,403,353,228,71,14,1884,56,28,22,18,12,4,0,134,0,0,0,3,0,0,0,12,0,8,9,0,0,0,0,24,10,33,25,14,5,0,0,84,0,18,9,3,3,0,0,30,100,163,83,40,21,9,0,423,557,1094,636,467,288,98,17,3167,27,14,4,0,3,0,0,49,0,0,0,0,0,0,0,0,25,27,14,3,0,0,0,71,5,13,11,4,7,0,0,42,8,3,0,0,0,0,0,15,6,0,5,3,0,0,0,12,68,64,32,17,5,0,0,179,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,8,15,6,0,4,0,0,38,80,77,40,18,8,0,0,227
206071139,42,49,19,9,5,9,0,132,5,14,0,0,0,0,0,21,316,963,784,687,501,140,17,3403,49,39,25,15,23,4,0,155,0,3,0,3,10,0,0,14,3,20,3,3,0,0,0,36,38,88,69,45,21,4,0,260,4,9,12,5,7,0,0,31,57,118,59,29,29,11,0,304,622,1475,1072,867,635,175,18,4858,13,22,14,6,6,0,0,56,0,0,0,0,0,0,0,0,15,38,12,9,0,0,0,81,3,13,9,10,3,0,0,42,7,0,0,0,4,0,0,15,0,11,3,0,0,0,0,15,42,81,39,20,18,3,0,210,0,0,0,0,0,0,0,0,3,12,6,0,0,0,0,32,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14,15,6,0,0,0,0,38,13,21,9,9,10,4,0,64,68,119,57,33,27,7,0,310
206071140,16,17,10,4,4,0,0,41,0,4,0,0,0,0,0,4,155,218,163,163,107,36,4,848,5,8,5,3,3,0,0,28,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,19,19,9,18,9,3,0,67,0,5,3,0,0,0,0,15,31,35,22,18,27,5,3,130,242,312,216,210,147,41,9,1175,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,4,0,3,0,0,11,15,15,9,0,8,0,0,41
206071141,92,143,50,24,15,0,0,325,8,18,9,7,0,0,0,40,420,1220,992,758,530,158,22,4098,65,58,41,24,22,15,0,230,0,3,0,5,0,0,0,14,4,27,21,8,8,0,0,70,51,190,118,52,17,0,0,434,3,14,19,6,0,3,0,50,51,201,138,67,31,10,0,500,802,2103,1489,1007,676,207,30,6304,10,21,23,4,3,0,0,62,0,0,0,0,0,0,0,0,30,43,22,9,4,0,0,106,13,31,16,7,3,0,0,68,3,6,0,6,0,0,0,13,0,5,3,3,0,0,0,18,58,110,56,26,16,6,0,269,0,0,0,0,0,0,0,0,12,12,3,0,3,0,0,36,4,3,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,23,11,3,3,8,0,0,49,22,30,9,4,6,0,0,73,96,158,70,28,33,12,0,394
206071142,172,322,122,62,53,18,0,748,8,24,10,4,3,0,0,52,359,1289,1047,929,631,176,15,4442,68,92,36,51,40,22,5,308,0,6,3,0,0,0,0,14,9,21,18,4,5,3,0,57,74,270,142,87,51,8,0,628,0,17,13,15,8,6,0,53,159,362,165,110,81,28,6,902,1020,2673,1761,1396,1008,298,23,8184,8,17,11,4,6,6,0,56,0,0,0,0,0,0,0,0,43,55,24,13,12,0,0,161,20,46,38,25,25,0,0,154,6,13,7,0,4,0,0,26,0,11,3,3,0,0,0,19,75,142,85,47,51,8,3,413,0,0,0,0,0,0,0,0,7,29,5,3,3,0,0,44,5,0,0,4,0,0,0,11,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,14,28,5,13,7,4,0,66,21,46,18,13,21,0,0,135,107,222,109,73,76,11,3,615
206071143,51,41,18,6,4,0,0,118,3,0,3,0,0,0,0,9,135,380,343,314,242,52,16,1484,45,16,10,12,7,0,0,91,0,0,4,0,0,0,0,4,3,6,0,0,0,0,0,15,41,68,37,31,12,4,0,184,0,5,8,11,0,0,0,22,59,61,34,27,40,10,0,226,376,615,467,401,313,63,20,2254,6,4,7,0,0,0,0,15,0,0,0,0,0,0,0,0,9,7,5,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,12,5,0,0,0,46,0,0,0,0,0,0,0,0,6,3,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,5,0,0,0,21,13,10,0,5,0,0,0,27,41,25,17,12,0,0,0,93
206071145,3,8,0,0,0,0,0,18,0,7,0,0,0,0,0,7,158,535,429,366,287,85,13,1875,26,15,10,7,4,0,0,71,0,7,0,0,6,0,0,12,0,6,0,0,0,0,0,6,23,39,27,14,8,3,0,110,5,3,7,3,5,0,0,23,29,26,14,22,15,10,0,122,274,698,511,437,340,95,20,2370,3,6,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,4,0,8,0,0,0,0,7,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,18,12,4,8,0,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,10,3,8,0,4,0,0,0,14,16,22,16,6,9,0,0,70
206071517,102,172,48,27,24,3,0,378,21,60,23,13,5,0,0,122,629,1959,1502,1171,696,215,27,6188,74,91,42,34,33,13,0,291,4,3,4,7,3,0,0,19,9,24,15,17,3,0,0,68,31,179,81,64,14,6,0,379,8,25,24,20,13,0,0,93,126,306,160,113,64,12,4,789,1222,3303,2205,1577,918,269,30,9523,17,39,22,16,4,3,0,98,0,0,0,0,0,0,0,0,44,83,29,13,3,4,0,173,39,69,43,15,11,3,0,173,9,19,4,0,0,0,0,33,3,18,10,5,4,0,0,35,111,222,116,45,16,6,0,524,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,21,25,43,26,11,5,5,0,111,140,273,144,57,27,12,0,651
206071518,146,173,47,49,22,5,3,441,3,12,7,4,7,3,0,28,602,1537,1244,1028,713,229,28,5377,131,83,42,39,42,16,3,350,4,4,0,5,3,0,0,17,0,15,3,4,7,0,0,34,45,89,53,31,20,11,0,261,6,26,23,12,4,3,0,75,131,204,114,98,85,30,5,659,1228,2444,1724,1390,994,323,45,8135,21,30,19,18,9,0,0,100,0,0,0,0,0,0,0,0,43,52,29,16,14,0,0,155,27,63,41,19,16,0,0,171,10,14,9,8,4,0,0,43,3,9,3,9,6,0,0,28,100,170,98,66,49,8,0,496,0,0,0,0,0,0,0,0,8,11,10,3,5,0,0,42,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,10,4,7,0,0,49,34,47,20,16,11,0,0,123,148,226,126,91,64,11,0,663
207011146,6,0,0,0,0,0,0,6,8,5,0,0,0,0,0,12,184,219,194,236,151,68,11,1055,50,22,0,10,7,0,0,93,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,6,9,4,3,0,0,33,0,0,0,0,0,0,0,8,31,0,10,20,10,4,0,83,313,275,221,274,174,75,15,1343,4,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,3,0,0,0,0,11,7,14,8,4,0,0,0,36
207011147,24,28,5,3,0,0,0,68,0,0,0,5,0,0,0,5,296,503,449,472,393,124,16,2257,127,31,23,7,17,13,0,207,0,0,0,0,4,3,0,8,0,3,0,0,0,0,0,8,3,0,3,5,6,0,0,20,4,4,3,3,6,4,0,23,59,28,22,15,14,10,3,151,544,623,510,515,446,153,25,2815,7,6,0,5,0,0,0,15,0,0,0,0,0,0,0,0,10,7,4,0,0,0,0,28,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,10,10,4,3,0,0,49,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,15,9,5,0,5,4,0,0,30,33,25,9,8,8,4,0,91
207011148,7,3,0,0,0,0,0,15,0,3,0,0,0,0,0,6,211,381,303,351,268,81,18,1617,60,27,12,7,11,0,0,114,0,0,0,0,4,0,0,6,0,0,3,0,0,0,0,3,5,0,3,0,4,0,0,16,3,6,0,5,0,0,0,12,24,11,5,22,10,10,0,78,331,448,329,391,304,92,16,1913,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,3,0,0,7,3,0,0,20,9,10,4,7,3,0,0,36
207011149,38,47,12,10,5,7,0,117,12,5,0,0,0,0,0,24,463,834,712,720,583,159,21,3487,96,54,24,31,19,11,0,230,0,0,3,3,3,0,0,11,0,4,0,0,0,0,0,6,3,10,10,6,9,6,0,41,0,9,5,8,13,0,0,28,84,49,26,25,31,18,6,239,768,1101,829,819,673,206,28,4434,8,20,4,5,4,0,0,44,0,0,0,0,0,0,0,0,11,17,8,0,4,0,0,37,0,3,3,7,3,0,0,17,5,4,3,0,0,0,0,13,6,9,0,0,0,0,0,13,25,49,19,12,8,0,0,109,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,4,6,0,0,0,3,0,21,12,18,5,9,6,0,0,42,43,71,22,18,9,4,0,175
207011150,6,13,5,3,0,0,0,28,0,0,0,0,0,0,0,5,302,687,588,540,351,103,9,2581,44,24,16,8,10,3,0,97,0,3,3,0,4,0,0,12,0,7,0,4,4,0,0,11,3,7,9,12,0,0,0,31,0,5,3,8,4,0,0,25,34,24,19,11,20,11,3,119,410,814,666,594,404,115,16,3018,5,7,10,0,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,4,5,3,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,11,4,4,0,0,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,4,0,0,0,19,6,10,4,5,0,0,0,33,22,30,20,12,3,5,0,100
207011152,40,37,14,6,5,0,0,98,3,6,0,3,0,0,0,13,456,1018,902,858,633,184,25,4077,96,49,22,16,14,8,4,211,0,4,3,6,0,0,0,8,6,12,4,5,0,0,0,23,15,12,12,9,12,4,0,63,3,11,9,7,8,0,0,37,72,71,33,30,45,9,0,260,770,1327,1045,963,718,213,28,5070,12,18,4,0,5,0,0,45,0,0,0,0,0,0,0,0,9,17,8,5,0,0,0,40,8,14,7,0,6,0,0,33,0,3,0,7,0,0,0,16,3,0,4,0,0,0,0,12,40,52,22,12,9,0,0,136,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12,7,8,8,3,4,0,0,40,48,66,35,21,9,3,0,187
207011154,10,11,3,0,0,0,0,16,0,0,0,0,0,0,0,5,174,292,232,281,220,79,11,1288,37,7,4,3,10,5,0,59,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,5,4,3,4,0,0,0,17,0,4,0,0,0,0,0,8,20,11,11,3,7,4,5,58,253,344,256,299,240,88,17,1500,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,8,4,3,0,0,3,0,0,14,16,14,4,0,4,0,0,41
207011155,11,5,0,3,3,0,0,22,4,7,0,0,0,0,0,10,317,547,530,517,469,134,22,2533,66,29,18,11,12,4,0,153,0,0,0,4,0,0,0,11,0,9,4,0,0,0,0,13,10,8,5,7,4,0,0,23,3,3,4,0,0,4,0,16,74,20,18,25,23,11,0,172,540,668,604,595,525,157,23,3120,11,14,11,6,0,0,0,38,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,19,0,0,0,0,5,0,0,9,8,3,3,3,0,0,0,17,3,5,0,0,0,0,0,9,20,31,15,13,5,5,0,86,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,3,7,5,5,0,0,0,28,33,38,24,13,4,9,0,119
207011519,25,33,9,0,4,0,0,75,0,5,0,0,0,0,0,4,305,583,406,326,232,66,12,1925,66,27,15,4,14,0,0,129,0,0,3,0,0,0,0,6,0,4,0,3,0,0,0,14,7,23,14,10,10,0,0,61,0,4,5,5,0,0,0,19,93,78,38,24,18,19,3,270,592,863,520,407,306,91,13,2799,16,15,5,5,0,5,0,49,0,0,0,0,0,0,0,0,13,24,0,3,0,0,0,51,10,7,10,4,5,0,0,26,0,7,0,0,0,0,0,9,0,3,0,0,0,0,0,13,47,60,21,11,8,6,0,148,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,12,0,5,3,0,0,31,53,71,20,17,16,9,0,183
