POW_SA2_CODE_2021,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_or_LR_15_24,F_M1_Tram_or_LR_25_34,F_M1_Tram_or_LR_35_44,F_M1_Tram_or_LR_45_54,F_M1_Tram_or_LR_55_64,F_M1_Tram_or_LR_65_74,F_M1_Tram_or_LR_75ov,F_M1_Tram_or_LR_Tot,F_M1_Taxi_or_RSS_15_24,F_M1_Taxi_or_RSS_25_34,F_M1_Taxi_or_RSS_35_44,F_M1_Taxi_or_RSS_45_54,F_M1_Taxi_or_RSS_55_64,F_M1_Taxi_or_RSS_65_74,F_M1_Taxi_or_RSS_75ov,F_M1_Taxi_or_RSS_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
201021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,29,37,45,23,10,153,20,16,12,7,16,6,0,79,0,0,4,0,0,0,0,7,160,158,199,160,178,63,22,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,104,86,120,94,21,0,510,32,8,4,10,9,0,0,62,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,6,4,4,10,8,10,0,37,113,118,94,142,124,28,7,618,0,0,0,0,0,0,0,0
201021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,42,46,48,36,26,216,19,17,16,12,14,9,0,79,0,0,0,0,0,0,0,5,108,176,188,219,226,100,36,1051,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,113,95,138,135,14,0,542,25,7,3,4,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,10,7,20,6,0,49,82,129,108,153,161,16,0,638,0,0,0,0,0,0,0,0
201021011,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,7,0,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,22,63,98,102,75,28,391,40,32,39,25,29,17,0,188,3,0,3,0,4,0,4,17,195,266,306,362,349,179,57,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,105,152,188,279,221,40,4,980,44,12,12,4,10,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,0,8,11,10,14,10,25,9,4,88,153,177,216,300,262,50,7,1172,0,0,0,0,0,0,0,0
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,22,35,51,20,16,153,13,0,5,11,8,3,3,45,0,0,0,0,0,0,4,3,91,118,128,144,146,65,34,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,27,29,27,3,4,150,6,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,4,0,22,26,39,32,33,33,11,7,187,0,0,0,0,0,0,0,0
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,16,39,22,11,116,9,5,5,10,11,0,0,32,3,4,0,0,0,0,0,11,61,79,85,109,125,64,22,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,34,55,39,11,4,178,4,0,4,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,7,7,0,0,28,29,38,32,60,53,14,7,228,0,0,0,0,0,0,0,0
201031014,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,22,37,25,8,120,9,12,4,7,15,4,0,61,0,4,0,0,0,3,0,10,71,106,129,152,171,79,15,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,46,74,100,73,19,0,350,8,3,0,4,6,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,5,7,4,0,27,48,56,77,114,89,26,3,404,0,0,0,0,0,0,0,0
201031015,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,24,20,16,4,89,0,0,0,5,0,5,0,15,0,0,0,0,0,0,0,0,53,62,66,78,82,43,15,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,24,26,19,3,0,110,12,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,13,26,23,29,29,23,5,4,147,0,0,0,0,0,0,0,0
201031016,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,4,15,22,13,5,59,47,19,22,24,28,10,4,153,0,3,4,7,4,0,0,21,270,272,236,312,323,93,15,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,153,246,234,333,320,88,9,1383,53,21,19,12,14,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,29,16,13,19,12,4,0,99,239,289,265,369,354,101,7,1617,0,0,0,0,0,0,0,0
201031017,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,20,23,12,5,83,7,0,3,0,4,9,0,24,0,0,3,0,4,0,0,4,52,89,84,118,116,77,22,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,42,40,42,9,4,166,4,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,4,9,0,24,17,33,42,44,47,19,4,211,0,0,0,0,0,0,0,0
202011018,10,7,0,0,0,0,0,18,20,19,14,7,4,0,0,54,29,21,17,7,4,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,20,4,6,3,4,0,0,0,20,62,279,367,350,221,69,6,1354,230,141,142,114,151,68,8,846,7,13,13,9,14,9,4,64,1383,1967,1924,1797,1473,429,47,9011,3,5,4,0,4,0,0,17,59,26,19,6,7,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,18,1092,1759,1728,1676,1421,268,14,7953,274,111,76,78,82,16,0,644,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,11,0,15,12,20,9,0,0,59,0,6,12,3,3,0,0,32,59,104,57,60,66,15,0,357,1498,2032,1902,1851,1596,308,21,9211,0,0,0,0,0,0,0,0
202011019,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,7,9,0,5,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,11,20,16,11,9,0,68,47,16,15,13,19,8,0,109,4,0,3,0,0,3,0,14,269,243,203,199,193,59,6,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,137,148,162,133,21,6,703,55,14,0,3,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,4,0,0,18,155,151,155,171,144,24,6,806,0,0,0,0,0,0,0,0
202011020,3,0,0,0,0,0,0,4,0,4,3,0,8,0,0,14,4,3,4,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,3,0,5,0,0,0,10,16,35,59,65,52,27,6,256,97,38,30,29,34,18,0,245,4,3,5,0,4,0,0,21,664,861,732,724,579,163,18,3738,0,0,0,0,0,0,0,0,8,4,3,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,8,284,427,411,436,369,66,0,1995,90,26,13,17,10,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,9,0,0,0,3,0,0,0,10,20,3,7,9,12,0,0,51,403,470,438,472,397,63,4,2251,0,0,0,0,0,0,0,0
202011021,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,41,46,42,22,0,192,10,4,7,0,13,6,0,46,0,0,0,0,0,0,0,0,97,192,202,165,148,53,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,112,135,137,114,18,5,575,20,0,6,0,10,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,22,79,123,150,145,126,20,5,640,0,0,0,0,0,0,0,0
202011022,5,0,0,0,0,0,0,5,3,5,0,3,0,0,0,16,9,5,0,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,5,0,0,0,0,6,6,20,45,49,45,22,4,195,121,35,43,38,39,23,0,300,5,3,4,0,5,0,0,18,757,755,684,721,637,200,17,3771,0,0,0,0,0,0,0,0,22,7,0,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,361,431,453,469,389,66,3,2173,151,33,13,16,12,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,10,0,0,0,0,3,0,0,4,9,3,9,11,8,0,0,47,549,480,480,503,411,64,3,2502,0,0,0,0,0,0,0,0
202011023,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,18,6,0,53,3,4,0,0,5,10,0,25,0,0,0,0,0,0,0,3,76,83,58,75,67,23,9,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,66,59,31,0,0,262,13,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,40,79,72,59,38,3,0,290,0,0,0,0,0,0,0,0
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,20,38,36,34,12,8,152,18,5,0,5,14,3,0,49,0,0,0,0,0,0,0,6,93,136,145,141,118,46,7,684,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,84,113,130,74,10,0,473,32,0,0,0,0,0,0,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,5,0,0,15,106,83,114,135,80,10,0,535,0,0,0,0,0,0,0,0
202011025,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,30,54,52,45,16,3,206,54,41,33,19,32,11,0,184,0,0,0,0,0,0,3,9,391,483,423,418,349,97,12,2172,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,241,209,201,136,21,0,1008,48,5,8,5,6,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,6,8,7,4,4,12,0,0,33,272,256,224,214,154,27,0,1146,0,0,0,0,0,0,0,0
202021026,0,0,0,0,0,0,0,0,5,10,0,4,0,0,0,12,4,9,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,29,34,43,26,9,151,7,12,6,3,16,5,0,44,3,0,0,0,0,0,0,7,162,279,269,222,192,56,21,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,84,82,70,60,17,0,349,3,16,6,10,9,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,7,4,5,0,16,53,103,92,83,70,16,0,421,0,0,0,0,0,0,0,0
202021027,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,15,4,6,3,8,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,3,3,0,0,0,0,6,0,36,77,84,64,42,16,317,57,34,56,48,70,28,0,296,5,0,5,4,5,0,0,19,390,539,574,652,646,197,26,3036,6,7,3,4,6,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,11,148,280,324,463,385,80,0,1688,56,12,11,23,16,4,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,14,3,0,0,39,0,0,0,0,0,0,0,0,23,14,13,16,20,6,0,95,246,321,361,528,428,97,9,1980,0,0,0,0,0,0,0,4
202021028,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,0,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,25,52,78,64,21,267,19,6,9,12,20,14,3,78,0,5,0,0,3,3,0,9,86,108,126,193,243,137,36,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,52,57,89,87,30,0,337,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,14,14,3,0,53,45,60,66,103,99,29,3,411,0,0,0,0,0,0,0,0
202021029,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,27,18,12,13,86,17,16,15,7,7,7,0,68,5,0,0,0,0,0,0,11,88,159,147,156,134,62,19,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,48,71,86,19,0,310,10,0,4,8,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,13,37,58,58,73,95,22,3,348,0,0,0,0,0,0,0,0
202021030,0,0,0,0,0,0,0,0,0,6,3,6,4,0,0,10,0,6,3,7,5,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,26,63,96,78,45,25,335,66,32,28,50,51,17,0,243,4,5,0,4,5,0,3,19,353,458,439,500,423,176,45,2396,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,224,281,380,307,54,6,1431,65,36,12,6,11,4,0,139,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,25,20,11,16,12,8,3,104,268,282,311,416,338,68,3,1689,0,0,0,0,0,0,0,0
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,58,73,56,39,14,250,38,10,9,8,12,10,3,83,0,0,0,0,0,0,0,10,162,145,184,232,178,97,26,1022,0,6,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,115,147,201,135,25,0,709,37,6,4,0,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,12,5,3,9,13,0,4,40,137,129,158,217,158,31,3,827,0,0,0,0,0,0,0,4
202031032,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,25,25,31,17,11,116,9,33,37,36,20,3,0,144,4,0,0,0,0,0,0,9,112,255,304,267,205,79,18,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,48,43,32,10,0,201,4,7,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,6,15,5,0,25,31,52,54,48,55,14,0,261,0,0,0,0,0,0,0,0
202031033,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,12,13,45,56,77,67,23,295,18,10,6,10,13,9,6,75,4,0,0,4,0,0,4,23,137,218,248,303,364,179,58,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,86,87,132,144,32,0,533,23,10,4,10,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,6,11,8,13,16,33,26,5,107,86,108,109,158,190,58,8,709,0,0,0,0,0,0,0,0
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,18,27,29,15,8,119,23,12,3,8,5,7,0,55,0,0,4,0,0,0,0,3,137,166,171,179,95,36,13,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,158,152,122,73,22,0,621,22,4,4,8,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,3,0,0,0,24,121,164,165,127,78,24,6,688,0,0,0,0,0,0,0,0
