POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
213041463,61,334,203,102,246,325,91,161,30,1556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,3,3,3,3,5,5,0,47,0,0,0,0,0,5,0,0,0,0,0,12,18,7,7,9,3,0,0,57,0,0,0,3,0,0,0,4,0,6,43,138,70,26,41,21,3,8,4,353,28,147,54,23,20,18,0,7,4,299,0,6,7,6,4,8,0,3,0,25,0,4,0,0,8,6,0,0,0,20,0,3,7,12,15,17,3,3,0,57,0,0,9,10,13,20,3,4,0,53,5,25,14,12,15,14,0,4,0,101,0,22,13,7,10,10,0,5,0,67,3,6,9,4,17,19,4,10,0,68,30,90,72,69,88,84,29,61,0,522,10,63,62,36,50,33,5,9,0,271,0,5,3,0,0,0,4,0,0,13,17,27,22,5,9,0,0,3,0,76
213041571,0,22,26,24,42,72,16,42,7,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,9,0,4,4,0,0,0,27,0,0,0,0,0,0,0,4,0,3,0,4,3,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,4,4,4,0,0,5,0,20,0,0,9,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,4,24,24,19,26,23,7,9,0,137,0,16,7,10,16,11,0,7,0,69,9,4,4,0,0,0,0,0,0,12,0,7,3,0,3,0,0,0,0,16
213041572,20,80,65,31,173,181,57,129,19,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,7,39,22,4,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4,5,13,21,5,0,3,0,44,0,0,0,0,6,0,0,0,0,6,0,27,11,4,4,6,3,0,0,60,10,6,6,5,3,5,0,3,0,34,0,6,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,3,0,12,0,0,0,0,0,3,0,0,0,7,0,8,12,11,9,0,0,0,0,44,5,18,12,7,12,4,0,4,0,64,0,7,0,0,5,0,0,0,0,19,3,6,4,0,0,0,0,0,0,13
213041573,6,16,20,13,30,37,11,31,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,4,8,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,5,0,0,0,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,4,14,11,17,22,5,3,8,0,88,3,5,4,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
213041574,23,43,82,35,106,196,48,91,20,641,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,5,0,0,0,13,0,0,0,0,4,0,0,0,0,5,0,12,10,0,3,3,0,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,15,0,11,3,0,5,0,0,0,0,19,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,3,0,0,0,13,5,11,7,4,4,6,0,0,0,23,0,0,0,0,6,0,0,0,0,15,0,6,16,3,17,11,13,16,0,87,3,0,4,4,4,3,5,0,0,19,0,6,3,3,4,0,0,4,0,16,0,10,0,0,0,3,0,0,0,16
213041575,26,111,75,37,128,179,38,79,15,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,7,0,12,4,0,6,0,44,0,0,0,0,0,5,0,0,0,3,4,7,9,0,5,3,0,0,0,32,11,39,15,3,8,0,0,0,4,80,0,0,4,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,6,0,10,7,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,12,9,7,7,6,0,6,0,42,4,5,4,4,7,4,0,0,0,21,0,6,0,0,3,4,0,4,0,16,14,40,48,26,41,35,18,28,8,252,9,35,33,25,57,32,0,8,3,211,0,0,0,0,0,0,0,0,0,4,12,11,9,4,3,0,0,0,0,45
213041576,19,59,57,34,99,131,30,91,12,538,0,5,0,3,0,5,5,0,0,21,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,15,13,0,3,4,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,8,5,0,0,3,0,0,0,18,3,4,3,3,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,3,0,3,0,15,0,10,4,0,3,0,0,0,0,26,0,9,3,0,6,3,0,0,0,22,5,29,37,31,44,32,18,33,0,239,4,18,11,19,39,11,3,4,0,121,4,3,0,0,0,4,0,3,0,22,5,5,10,0,0,0,0,0,0,24
213041577,135,345,225,152,662,750,192,346,78,2884,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,12,12,13,6,0,0,0,66,0,4,0,0,0,0,0,0,0,3,0,13,17,9,19,9,0,9,0,78,3,0,9,4,5,5,4,0,0,28,32,164,105,47,111,46,9,8,5,530,30,182,58,23,18,19,4,12,5,336,4,8,7,3,17,7,0,8,0,53,6,0,6,0,10,3,0,0,0,22,4,3,5,3,12,8,3,0,0,38,4,4,6,9,21,26,8,5,0,74,5,11,12,7,36,19,3,6,0,105,0,13,12,12,24,7,0,0,0,61,19,69,56,35,95,116,15,23,6,423,29,73,48,34,89,47,16,22,7,358,32,81,110,67,142,68,18,30,0,554,13,19,12,0,7,4,0,0,0,62,21,34,19,10,25,14,0,0,0,126
213041578,20,142,93,64,182,199,53,85,22,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,6,0,0,0,24,0,0,0,0,0,0,0,0,0,7,3,41,35,10,27,7,5,0,0,132,9,45,17,4,11,8,0,3,0,107,0,6,3,3,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,3,0,0,0,12,0,8,8,0,0,0,0,0,0,23,0,6,0,0,5,0,0,0,0,17,22,60,86,59,105,83,35,56,0,498,23,54,92,60,84,27,6,10,3,361,0,0,0,0,0,0,0,0,0,7,9,7,6,7,8,0,0,0,0,36
213051361,172,583,462,270,1210,1112,327,578,118,4833,0,7,8,3,3,6,0,4,3,30,0,0,0,0,0,0,0,0,0,3,6,49,21,18,121,46,11,9,6,274,0,0,0,0,5,0,0,0,0,10,8,14,25,16,24,29,5,11,0,127,4,16,15,7,42,15,7,7,0,113,57,237,184,101,196,93,20,25,9,919,20,182,78,12,27,6,0,5,0,337,3,19,18,9,43,32,6,13,3,150,5,0,0,0,8,0,0,0,0,12,0,10,4,0,7,11,0,0,0,30,0,0,0,0,9,3,3,3,0,23,0,15,13,7,14,29,5,0,0,91,3,13,20,5,9,8,0,0,0,57,5,15,10,4,22,10,0,3,0,65,31,96,87,51,112,62,19,42,0,495,17,61,72,79,108,36,3,14,0,399,5,14,4,0,0,0,0,0,0,35,17,36,31,16,24,12,3,4,0,144
213051362,109,431,230,113,307,261,65,118,49,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,3,0,5,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,17,158,426,231,71,120,44,14,6,12,1079,48,206,77,23,21,17,3,5,0,402,0,0,10,0,6,0,0,0,0,23,10,13,6,3,9,6,0,3,0,39,0,3,15,10,18,4,3,4,0,60,0,7,3,0,3,4,0,0,0,23,3,14,9,7,12,8,0,6,0,61,3,11,10,10,10,4,0,0,0,49,9,9,18,6,17,10,0,6,3,81,32,79,55,82,135,80,45,65,3,576,38,95,129,93,120,78,25,28,5,607,12,53,16,9,11,8,3,5,0,116,19,42,32,13,16,6,4,0,0,131
213051363,399,831,894,685,4021,4383,1386,2572,312,15482,0,9,5,0,11,14,0,0,0,38,0,0,0,0,0,0,0,0,0,0,27,56,70,58,341,199,49,58,4,864,0,5,5,4,24,22,0,7,0,76,10,24,42,16,89,69,18,23,0,291,21,29,39,41,166,98,21,26,0,442,43,100,106,74,112,201,49,80,16,778,15,107,41,19,20,14,3,3,0,226,22,41,64,59,230,182,52,53,8,716,16,7,8,5,26,27,27,10,6,125,0,0,15,7,22,17,0,8,0,64,6,8,26,7,33,42,4,8,4,141,7,26,27,15,38,50,5,9,0,172,17,50,40,32,85,39,8,16,3,284,19,23,19,17,115,81,24,33,11,342,22,73,83,85,120,64,17,24,3,476,13,46,40,42,63,61,10,22,0,294,4,4,3,0,0,0,0,0,0,16,3,13,12,7,18,20,5,5,0,87
213051368,187,572,459,330,1176,1270,345,701,125,5159,0,54,58,39,58,29,5,11,7,267,0,0,0,0,0,0,0,0,0,0,5,24,14,14,16,11,0,0,0,96,0,0,0,3,7,4,0,0,0,15,0,21,23,7,27,20,8,7,0,108,0,4,10,7,11,15,0,0,0,43,15,110,87,45,47,36,7,9,5,356,53,213,83,35,43,16,7,17,5,484,3,6,17,4,12,6,0,4,0,56,3,0,0,0,0,5,0,0,0,10,6,5,22,13,18,29,4,10,0,100,8,15,17,4,49,29,7,17,0,140,17,47,64,36,108,81,9,32,4,398,5,49,28,13,48,27,0,9,0,178,49,109,95,72,263,177,44,79,7,884,47,119,143,89,196,131,43,107,9,889,203,376,583,607,570,408,83,96,36,2961,16,42,29,6,29,20,4,3,0,153,25,58,34,21,26,17,4,9,0,197
213051464,31,126,83,66,139,241,43,121,26,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,7,4,7,4,0,5,0,36,0,0,0,0,0,4,0,5,0,18,0,17,21,4,7,5,0,5,0,55,3,17,9,5,7,7,0,5,0,54,3,6,0,0,0,6,0,4,0,14,0,0,0,4,0,0,0,0,0,6,3,0,9,0,11,10,3,0,0,33,0,8,4,4,3,4,0,5,0,26,4,24,19,3,19,23,3,4,0,106,4,14,6,5,4,0,0,4,0,39,0,9,9,3,10,10,0,3,0,42,15,36,34,32,70,45,12,29,0,268,9,50,35,22,46,21,6,8,0,206,0,4,0,0,0,0,0,0,0,11,12,10,9,0,0,0,0,0,0,31
213051466,17,113,101,44,155,223,33,92,23,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,9,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,8,4,0,5,5,0,0,0,20,0,0,7,0,0,0,0,0,0,12,3,31,28,10,16,10,0,5,4,97,9,34,24,6,10,5,0,0,0,86,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,6,8,0,9,15,0,0,0,32,0,3,5,0,19,7,4,4,3,39,5,21,22,7,18,16,4,13,0,98,8,12,12,10,5,5,0,4,0,52,0,7,7,5,9,6,0,0,0,28,36,28,50,36,104,58,27,44,0,383,15,26,28,24,29,20,11,5,0,153,0,4,0,3,3,0,0,0,0,15,5,10,7,5,7,4,0,0,0,41
213051467,43,132,100,50,208,187,73,115,26,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,6,4,7,3,0,0,0,19,0,0,0,0,3,3,0,0,0,11,10,40,25,7,22,6,4,4,0,117,7,23,14,0,3,10,0,3,0,60,0,3,0,0,3,4,0,0,0,12,0,0,6,0,0,0,0,0,0,9,0,0,0,0,4,5,0,0,0,16,4,7,0,0,5,0,0,0,0,10,3,14,12,13,20,13,7,7,3,81,0,22,10,0,0,4,0,0,0,44,0,0,3,4,8,4,3,0,0,24,36,77,95,48,104,89,32,75,5,563,42,104,139,102,143,44,7,26,8,623,3,10,0,0,0,0,0,0,0,19,5,15,14,5,5,0,0,3,0,46
213051468,45,124,100,78,199,295,89,182,28,1148,0,11,5,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,6,0,0,0,21,0,0,0,0,6,3,0,0,0,10,4,10,10,6,11,16,6,4,0,71,0,0,0,0,0,0,0,0,0,0,5,12,16,9,8,4,0,0,0,56,8,42,16,3,10,5,0,0,0,79,0,4,3,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,7,0,0,0,12,0,5,4,5,3,3,0,0,0,16,3,7,5,0,9,14,0,0,0,42,4,15,7,0,8,0,0,0,0,40,0,4,11,4,11,3,6,6,0,40,11,35,43,33,47,24,17,32,0,238,7,32,37,44,74,17,3,13,4,229,10,19,13,0,8,0,0,3,0,52,5,17,7,3,6,5,4,0,0,47
213051579,8,38,31,23,90,134,20,44,13,398,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,7,4,11,0,0,0,20,0,5,0,0,0,0,0,0,0,8,0,7,9,0,7,13,0,0,0,30,0,8,3,5,0,3,0,0,0,19,3,11,5,0,9,3,0,0,0,29,17,27,37,30,90,55,22,24,0,305,10,22,33,16,26,4,0,10,0,126,0,5,0,0,0,0,0,0,0,4,0,4,0,0,3,4,0,0,0,15
213051580,109,496,240,127,366,471,113,230,44,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,8,11,9,0,5,0,68,0,0,0,0,0,0,0,0,0,0,4,12,13,16,33,30,9,3,4,109,0,9,3,0,0,3,0,3,0,17,65,321,151,61,84,41,7,9,6,744,41,230,54,18,18,12,7,8,3,393,0,8,10,0,7,3,0,0,0,28,0,9,0,4,3,0,0,0,0,22,0,7,18,7,17,29,3,8,0,91,6,12,20,7,41,27,7,7,0,135,3,21,21,9,19,28,8,9,0,122,0,20,22,6,13,0,0,0,5,73,5,18,14,10,10,9,6,0,0,67,24,107,83,38,109,69,24,70,0,520,21,79,67,45,102,48,10,14,0,390,10,16,6,4,6,3,0,0,0,43,12,36,42,15,12,3,0,7,3,133
213051581,14,74,65,33,65,87,22,42,12,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,9,28,19,5,5,8,0,0,0,64,0,27,13,4,4,3,0,0,0,43,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,9,0,0,0,15,0,0,0,0,7,0,0,0,0,4,0,6,6,3,7,8,0,0,0,36,0,3,0,0,0,3,0,0,0,12,0,0,0,0,6,5,0,0,0,6,15,28,33,28,58,40,13,44,0,266,11,34,54,46,63,17,5,7,3,248,0,13,11,7,7,3,0,0,0,33,0,5,0,3,0,0,0,0,0,17
213051582,13,112,80,32,68,119,24,46,13,517,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,5,0,0,4,27,0,0,0,0,0,0,0,0,0,0,6,22,7,3,9,3,0,5,0,53,3,35,13,0,0,0,0,0,0,57,0,3,0,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,4,0,0,0,19,3,3,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,9,6,0,7,6,0,0,0,35,0,11,12,8,20,9,6,7,4,73,0,0,3,5,11,3,0,0,0,28,0,7,4,0,3,0,0,0,0,14
213051583,66,291,234,117,282,326,77,167,62,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,9,0,0,4,0,0,0,0,0,0,7,0,13,6,0,0,0,0,0,0,33,0,6,0,0,0,3,0,0,0,6,34,154,81,37,48,17,5,8,11,396,13,104,55,10,13,10,0,5,0,213,0,3,0,4,6,5,0,0,0,19,0,3,3,0,0,0,0,0,0,10,0,0,7,0,10,10,0,0,0,37,3,0,10,4,8,8,3,0,0,36,0,10,14,8,12,16,0,4,0,70,3,4,18,4,7,4,0,0,0,47,3,10,9,6,28,5,4,5,0,75,42,71,113,94,231,104,43,81,10,798,17,58,70,45,89,38,8,16,0,339,0,3,0,0,0,0,0,0,0,10,9,14,16,0,8,4,0,0,0,53
213051584,21,59,74,30,74,99,24,51,14,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,5,0,3,0,17,5,0,0,0,0,0,0,0,0,4,0,6,5,3,5,0,0,0,0,22,0,0,4,0,0,0,0,0,0,4,4,0,8,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,13,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,8,0,5,0,0,3,9,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213051585,23,73,76,35,82,116,31,50,11,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,7,14,5,0,0,3,0,55,0,11,8,9,0,5,0,0,0,37,0,3,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,11,0,3,7,0,0,4,0,0,0,17,0,3,0,0,5,0,0,0,0,6,14,42,49,24,80,64,17,25,0,315,14,23,23,15,43,27,3,17,0,168,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10
213051586,206,445,694,493,2609,2474,743,1270,235,9173,0,4,4,0,15,11,3,3,0,45,0,0,0,0,0,0,0,0,0,0,14,28,35,29,179,111,25,20,3,447,0,0,0,0,7,0,0,0,0,12,4,16,23,11,39,49,3,3,0,157,3,11,17,5,88,37,9,13,0,189,26,99,79,87,177,94,20,17,0,597,5,25,30,12,19,7,0,0,0,90,37,74,101,82,313,204,48,44,12,922,0,6,4,0,4,0,0,3,0,21,0,0,0,4,13,7,0,0,0,27,4,4,10,9,22,14,8,0,0,61,0,5,5,7,16,21,0,3,0,65,5,44,39,23,28,20,4,7,0,169,14,13,16,11,120,41,11,23,0,255,6,14,6,8,22,17,0,4,3,81,3,16,26,20,39,24,4,3,0,142,4,0,5,0,4,0,0,0,0,16,5,15,3,0,8,7,4,0,0,39
213051587,30,85,115,55,169,209,32,104,34,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,12,0,3,0,0,3,0,0,0,0,5,6,6,12,13,6,6,0,0,0,60,0,30,5,0,0,0,0,0,0,45,6,10,3,7,23,7,0,5,0,60,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,8,0,0,0,13,0,0,0,0,6,6,0,0,0,13,0,9,7,0,6,9,0,0,0,30,0,13,3,5,5,4,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,21,30,11,39,16,3,22,0,142,17,29,22,24,39,20,9,4,0,160,0,0,3,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,11
213051588,31,127,139,66,170,198,49,80,35,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,13,0,7,4,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,6,0,9,3,0,7,5,0,0,0,27,0,23,15,0,4,0,0,0,0,45,0,3,3,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,8,3,8,0,12,0,4,0,33,3,12,14,0,0,9,0,0,3,42,0,7,8,5,10,0,0,0,0,23,30,73,85,76,203,157,52,75,4,749,17,41,44,27,62,20,12,15,8,243,0,7,3,0,13,0,0,0,0,20,0,9,0,0,0,0,0,0,0,11
213051589,12,66,54,29,55,90,18,43,6,367,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,16,0,12,11,6,8,0,0,0,0,34,0,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,13,0,4,4,0,3,0,0,0,0,18,0,0,4,3,7,0,0,0,0,15,4,15,11,10,31,13,8,9,0,102,7,10,19,15,44,22,3,14,4,127,0,7,6,6,9,3,0,0,0,28,0,3,0,0,0,0,0,0,0,10
