POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
201021009,18,0,0,0,0,18,48,0,0,0,0,55,46,7,3,0,0,58,53,6,5,0,0,65,54,16,8,0,0,77,49,13,10,5,0,75,30,18,6,5,0,53,39,12,16,0,0,65,45,9,11,4,0,74,34,7,10,4,0,55,7,6,4,4,0,21,0,0,6,0,0,7,0,4,5,0,0,7,421,98,74,23,11,615,49,0,0,0,0,55,25,0,0,0,0,27,19,0,4,0,0,22,12,0,0,0,0,13,13,0,0,0,0,19,8,4,0,0,0,12,5,0,5,3,0,10,10,0,8,0,0,18,9,3,3,0,0,17,10,7,3,4,0,21,14,4,0,3,5,20,3,0,0,4,0,10,3,0,0,3,0,10,185,17,25,18,3,261,28,5,6,6,0,41,17,0,4,0,0,18,651,120,111,42,14,939,5,0,0,0,0,5,29,0,0,0,0,29,38,0
201021010,6,0,0,0,0,6,40,0,0,3,0,46,42,4,8,0,4,62,42,8,10,0,0,60,47,18,6,0,5,73,43,13,11,5,0,71,49,14,16,0,3,90,45,14,7,7,4,70,48,14,12,5,3,83,35,10,19,8,0,67,11,5,14,3,0,33,3,3,3,3,3,19,0,3,4,7,4,18,415,113,119,39,23,705,22,0,0,0,0,19,15,0,0,0,0,18,20,0,0,0,0,17,21,0,3,0,0,25,10,4,3,7,0,19,10,0,4,0,0,14,10,3,4,0,0,21,10,0,7,0,0,22,12,3,5,4,0,24,18,0,17,0,0,41,19,6,9,0,0,31,12,5,0,0,0,22,4,0,4,7,0,16,167,23,52,30,5,277,29,4,9,9,0,44,11,0,4,5,4,25,619,139,181,80,32,1051,11,0,0,0,0,11,22,0,0,0,0,21,34,0
201021011,16,0,0,0,0,19,54,0,5,0,0,60,64,3,10,0,0,80,65,8,20,0,0,96,56,18,24,3,0,103,59,11,19,0,5,95,48,22,26,0,0,102,58,37,23,0,6,125,53,26,19,10,4,108,34,20,17,4,3,81,12,14,20,5,0,48,5,6,13,4,0,26,0,3,7,5,0,23,515,180,206,35,23,957,53,0,0,0,0,53,26,0,4,0,0,38,37,0,4,0,0,38,33,6,3,0,0,43,24,5,8,0,0,36,37,3,17,0,0,54,21,7,16,5,0,48,30,7,27,0,4,70,33,10,18,0,0,62,30,19,16,9,0,75,24,14,17,3,0,54,11,12,16,4,4,39,0,3,11,13,0,24,360,74,157,39,14,642,62,5,10,4,3,81,14,0,3,6,5,33,961,256,376,84,43,1716,0,0,0,0,0,6,32,0,0,0,0,39,52,0
201021012,17,0,0,0,0,19,29,0,6,0,0,36,33,4,4,0,0,38,39,12,4,0,0,58,30,8,4,0,0,44,28,16,9,3,0,60,25,22,5,0,0,57,23,22,10,3,0,59,27,17,11,0,0,59,14,11,11,6,4,42,3,0,8,0,0,13,0,0,4,6,0,17,0,0,8,0,0,20,271,127,73,31,6,514,16,0,0,3,0,24,7,0,0,0,0,8,4,0,0,0,0,4,9,0,5,0,0,8,3,0,5,0,0,8,8,4,3,0,0,13,4,0,6,0,0,15,0,6,0,0,0,3,6,7,3,0,0,21,5,3,5,0,0,12,3,3,8,5,0,20,6,3,3,0,0,12,3,0,6,3,0,16,74,24,44,20,0,162,21,0,3,4,0,28,8,0,0,3,5,17,379,154,123,56,13,725,0,0,0,0,0,0,13,0,0,0,0,13,13,0
201031013,7,0,0,0,0,7,30,0,0,0,0,30,29,0,3,0,0,30,18,6,3,3,0,32,28,3,3,6,0,34,20,4,8,3,0,36,26,11,9,8,0,51,19,8,12,4,6,38,26,7,16,5,0,52,13,10,8,3,0,40,10,4,11,3,0,25,0,0,6,4,0,12,0,0,0,0,0,5,221,49,77,35,8,396,8,0,0,0,0,13,5,0,0,0,0,5,4,0,0,0,0,9,4,0,0,0,0,4,0,0,4,0,0,0,0,5,3,0,0,12,8,0,3,0,0,7,6,0,0,0,0,7,10,0,0,4,0,14,5,0,7,3,0,10,7,0,4,0,0,10,0,0,6,3,5,17,0,3,0,9,3,14,58,4,24,25,3,122,12,3,6,0,0,17,11,0,0,3,0,14,304,61,104,63,13,553,3,0,0,0,0,3,5,0,0,0,0,5,8,0
201031014,9,0,0,0,0,6,27,0,0,0,0,30,34,0,0,0,0,37,41,5,0,0,0,46,33,13,5,0,0,48,35,8,4,3,0,57,46,11,10,3,0,68,43,3,5,0,0,62,40,5,11,5,0,62,29,13,20,5,0,67,15,4,0,3,0,30,0,5,7,0,0,11,0,0,4,0,0,5,356,67,75,32,11,531,12,0,0,0,0,14,6,0,0,0,0,5,4,0,0,0,0,8,3,0,0,0,0,3,10,0,6,0,0,11,4,0,0,0,0,6,9,0,0,0,0,9,0,4,3,0,0,6,12,0,3,0,0,13,10,6,0,0,0,19,11,0,0,4,0,12,8,0,0,4,0,11,6,0,0,0,0,6,85,10,16,7,0,126,17,3,3,4,0,27,8,0,4,3,3,24,468,84,101,43,18,715,8,0,0,0,0,8,13,0,0,0,0,13,25,0
201031015,9,0,0,0,0,9,29,0,0,0,0,29,18,6,3,0,0,28,9,6,10,0,0,25,18,0,0,0,0,20,19,3,7,0,0,37,19,8,8,0,0,32,13,0,6,0,0,27,11,0,6,5,0,26,23,0,4,0,0,31,5,3,6,0,0,9,0,0,9,3,0,8,0,3,5,0,0,7,184,33,50,16,6,293,10,0,0,0,0,10,4,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,7,3,0,0,0,0,5,3,0,8,0,0,5,4,0,4,0,0,10,0,3,3,0,0,11,0,0,3,0,0,8,0,3,3,3,0,9,36,14,17,12,0,86,4,0,3,0,0,10,8,0,0,0,0,8,239,50,76,27,9,393,0,0,0,0,0,0,4,0,0,0,0,10,9,0
201031016,24,0,0,0,0,29,85,0,0,0,0,89,74,0,3,0,0,82,81,10,5,0,0,95,71,0,5,0,0,75,71,11,10,0,6,88,84,14,10,0,0,107,95,16,7,0,0,126,112,14,4,0,5,136,63,12,8,0,0,87,23,3,5,0,6,30,3,3,6,0,0,12,0,0,0,0,0,5,789,90,61,8,12,958,76,0,0,0,0,74,51,0,0,0,0,52,35,0,3,0,0,38,31,0,0,0,0,35,26,0,0,0,0,27,19,0,4,0,0,25,28,0,5,0,0,40,22,0,5,0,0,31,26,0,3,0,0,29,34,0,3,0,0,39,22,0,3,3,3,31,6,0,5,0,0,15,4,0,0,0,0,8,375,8,31,6,10,438,78,0,8,0,0,90,26,0,3,3,6,38,1267,104,108,14,30,1522,11,0,0,0,0,11,58,0,0,0,0,60,98,0
201031017,6,0,0,0,0,15,19,3,0,0,0,19,22,8,3,0,0,30,32,7,4,0,0,41,17,0,9,3,0,31,16,11,4,0,0,31,16,8,13,0,0,29,21,9,6,6,0,48,16,8,6,9,0,41,8,9,7,8,5,37,7,4,14,8,3,33,3,0,8,0,0,10,0,4,4,6,0,12,195,73,77,31,13,387,6,0,0,0,0,6,9,0,0,0,0,9,10,0,0,0,0,6,3,0,0,0,0,5,10,0,0,0,0,10,6,0,0,0,0,11,6,5,0,3,0,18,6,0,3,0,0,14,9,0,6,0,0,18,0,3,9,0,3,12,12,4,9,0,0,14,8,4,3,0,0,11,0,0,4,3,0,8,78,13,31,11,3,135,8,0,3,4,0,16,10,3,3,4,0,20,293,93,113,49,14,564,3,0,0,0,0,3,3,0,0,0,0,3,4,0
202011018,86,0,0,0,0,86,422,4,3,0,0,432,668,13,23,0,4,701,689,38,27,4,0,753,718,60,25,4,0,811,608,70,23,0,0,709,628,82,26,8,0,743,599,74,25,3,3,712,535,39,42,5,3,622,328,44,23,3,0,402,118,28,10,3,0,158,14,14,8,0,0,38,0,10,0,0,0,11,5428,473,243,22,22,6185,367,0,0,0,0,375,340,0,4,0,0,342,222,4,10,0,0,234,164,5,9,0,0,178,142,6,6,0,5,160,146,5,6,0,0,159,113,15,7,0,0,129,112,9,12,0,0,132,104,14,20,0,0,142,139,17,18,0,3,175,104,13,14,7,0,130,37,9,5,0,5,57,15,3,6,4,0,31,1997,103,115,22,13,2245,380,14,13,7,5,416,129,4,3,4,15,162,7935,586,369,55,62,9011,70,0,0,0,0,70,508,0,3,0,0,515,800,3
202011019,25,0,0,0,0,25,79,0,4,0,0,92,74,5,15,0,0,90,81,4,3,0,4,92,49,13,5,0,0,67,60,10,16,0,0,89,48,12,13,0,0,80,60,10,9,0,0,83,50,10,14,0,3,75,39,12,7,0,0,51,20,3,5,0,0,25,0,0,3,0,0,8,0,0,0,0,0,0,587,77,89,6,12,767,94,0,0,5,0,97,38,0,0,0,0,34,24,4,0,0,0,29,19,0,7,0,0,25,13,0,3,0,0,19,13,3,3,0,0,20,14,0,3,0,0,17,7,3,4,0,0,18,9,0,7,0,0,25,14,0,7,4,0,29,8,0,3,0,0,12,7,0,0,0,0,10,4,0,0,0,0,3,268,15,50,8,0,341,39,0,6,0,4,47,17,0,4,0,7,26,915,92,144,16,16,1180,6,0,0,0,0,6,38,0,0,0,0,36,55,0
202011020,100,0,0,0,0,104,228,0,3,0,0,229,336,4,3,0,0,351,312,21,10,0,0,351,247,52,19,0,3,320,232,35,6,0,0,275,253,50,15,0,0,317,228,48,21,5,3,301,196,41,13,0,3,250,132,30,10,0,0,169,37,9,5,0,0,55,7,4,0,0,0,17,0,0,0,0,0,0,2311,296,109,8,14,2740,178,0,0,0,0,183,108,0,0,0,0,109,51,0,5,0,0,62,55,0,0,0,0,58,57,0,4,0,0,59,41,4,0,0,0,49,35,4,3,0,0,44,27,8,6,0,0,42,32,7,6,0,0,52,65,7,5,0,0,80,28,5,9,0,0,44,19,9,10,3,0,42,3,0,0,5,0,6,696,46,66,16,0,819,94,9,10,3,5,118,45,0,4,3,8,59,3136,356,188,30,29,3738,19,0,0,0,0,24,128,0,0,0,0,127,149,4
202011021,3,0,0,0,0,3,41,0,0,0,0,39,74,4,3,0,0,80,60,9,8,0,0,75,68,8,7,0,0,80,52,12,7,0,0,71,52,11,7,0,0,70,43,13,5,0,0,68,44,12,7,0,0,61,32,0,0,0,0,35,12,0,3,0,5,15,0,0,0,0,0,5,0,0,0,0,0,0,486,70,42,4,5,608,22,0,0,0,0,23,16,0,0,0,0,16,15,0,7,0,0,22,9,0,5,0,0,13,21,0,5,0,0,23,11,8,4,0,0,18,12,0,7,0,0,19,5,0,3,0,0,10,12,0,4,0,0,20,20,0,6,0,0,30,11,0,5,0,0,18,0,0,9,0,0,9,0,0,0,0,0,0,145,13,52,4,0,215,26,0,6,0,0,28,3,0,0,0,0,7,661,82,100,9,3,864,0,0,0,0,0,0,19,0,0,0,0,19,35,0
202011022,75,0,0,0,0,75,214,6,5,0,0,223,258,6,11,0,0,281,256,22,13,0,0,290,212,27,22,0,3,259,227,29,22,3,0,281,214,32,19,3,0,267,241,45,20,0,0,303,179,41,13,0,0,236,179,18,19,3,0,212,42,13,15,0,0,71,9,3,5,0,0,17,0,6,0,0,0,6,2097,248,159,20,11,2532,242,0,0,3,0,245,157,0,4,0,0,163,79,0,10,0,0,91,54,8,8,0,0,67,43,3,8,0,0,57,44,3,9,0,0,55,38,4,9,0,4,56,39,6,14,0,4,67,47,4,10,0,0,67,54,6,16,0,0,80,47,6,4,0,0,61,15,3,7,0,0,28,4,0,0,0,0,10,867,58,103,17,10,1048,112,9,8,0,3,134,49,6,3,0,3,58,3127,316,269,30,26,3771,23,0,0,0,0,23,114,4,0,0,0,117,147,3
202011023,15,0,0,0,0,15,36,0,0,0,0,36,27,0,6,0,0,29,39,3,8,0,0,46,15,4,3,0,0,29,9,8,10,0,0,26,20,10,5,0,0,31,14,6,3,0,0,27,11,10,4,0,0,29,10,5,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,186,49,45,5,3,284,9,0,0,0,0,9,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,5,5,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,9,4,4,4,0,0,10,3,0,3,0,0,9,3,0,4,0,0,6,4,0,0,0,0,3,3,0,0,0,0,5,58,11,15,0,4,83,10,0,3,3,0,18,0,0,0,0,0,3,255,56,63,8,3,386,0,0,0,0,0,5,12,0,0,0,0,12,33,0
202011024,8,0,0,0,0,8,32,0,0,0,0,33,47,5,0,0,0,47,38,7,10,0,0,52,31,12,4,0,0,57,30,12,10,0,0,53,30,14,10,0,0,56,43,5,7,0,0,55,25,13,8,0,0,42,23,4,9,0,0,39,0,7,6,0,0,15,0,0,0,0,0,7,0,0,0,0,0,5,314,93,60,4,3,470,31,0,0,0,0,27,16,0,0,0,0,19,14,0,0,0,0,11,6,0,5,0,0,12,3,0,5,0,0,11,4,4,7,4,0,13,6,0,3,0,0,11,5,6,6,0,0,14,9,3,0,0,0,19,11,8,5,0,0,16,4,3,3,0,0,17,0,0,3,0,0,3,0,0,5,0,0,3,108,21,44,10,3,182,17,0,5,0,0,26,9,0,0,0,0,14,443,112,105,16,7,684,17,0,0,0,0,17,21,0,0,0,0,28,40,0
202011025,60,0,0,0,0,60,168,0,0,0,0,168,156,0,8,0,0,169,189,9,20,0,0,220,152,14,5,0,0,178,146,16,10,0,0,163,138,18,10,0,0,174,144,9,17,0,0,173,120,14,0,0,0,131,101,9,10,0,0,120,27,3,4,3,0,42,0,0,0,0,0,4,0,4,0,0,0,0,1394,91,92,11,5,1599,86,0,0,0,0,86,62,0,0,0,0,61,32,0,0,0,0,35,27,0,3,0,0,35,23,0,3,0,0,29,15,4,4,0,0,19,11,0,3,0,0,16,23,3,7,0,0,36,27,3,6,0,0,29,28,0,12,0,0,33,20,4,7,0,0,30,3,0,6,0,0,14,9,0,0,0,0,8,362,17,52,7,7,442,87,3,3,5,0,99,20,0,6,0,3,29,1869,118,146,19,16,2172,16,0,0,0,0,16,91,0,0,0,0,92,100,0
202021026,18,0,0,0,0,19,103,0,0,0,0,99,115,5,6,0,0,124,110,8,0,0,0,119,109,11,12,0,3,129,86,7,12,0,0,103,61,17,6,0,0,89,51,10,14,0,0,85,55,7,19,3,0,81,30,10,8,4,0,55,10,3,3,0,0,21,0,0,0,0,0,5,0,5,0,3,0,7,749,81,89,12,8,935,7,0,0,0,0,7,24,0,0,0,0,21,15,0,0,0,0,15,11,3,0,0,0,14,18,0,0,0,0,19,9,4,3,0,0,11,10,3,0,0,0,16,6,3,7,0,0,19,7,0,8,3,0,22,9,0,12,4,0,25,3,5,8,0,0,17,0,0,6,0,0,10,0,0,3,3,0,7,111,26,38,11,8,201,36,0,0,8,0,46,16,5,0,0,3,26,915,108,128,32,19,1203,8,0,0,0,0,8,27,0,0,0,0,32,50,0
202021027,37,0,0,0,0,35,136,0,0,0,0,144,170,7,12,0,0,191,185,4,14,0,0,206,199,27,13,0,0,232,151,22,13,0,0,188,198,23,25,0,0,246,184,30,29,0,0,242,181,20,25,0,3,234,134,21,12,3,6,175,50,5,15,0,0,61,3,4,7,3,0,17,5,3,4,0,0,7,1632,155,161,11,15,1981,107,0,0,0,0,107,74,0,0,0,0,78,50,0,8,0,0,55,52,3,12,0,0,62,42,3,11,0,0,53,60,6,11,0,0,77,42,0,12,0,4,52,52,9,13,0,5,80,41,14,22,0,0,76,71,0,31,0,3,109,47,0,17,0,0,74,7,6,7,6,0,30,0,4,6,0,0,12,654,44,149,14,9,872,113,0,4,3,0,122,39,3,3,0,5,61,2439,208,324,33,38,3036,16,0,0,0,0,16,67,0,0,0,0,71,99,0
202021028,18,0,0,0,0,18,22,0,0,0,0,23,32,0,5,0,0,39,28,3,7,0,0,39,20,9,7,0,0,40,25,6,18,0,0,56,34,14,9,0,3,61,32,11,18,0,0,70,24,11,20,3,0,67,28,10,24,11,5,77,6,10,15,3,0,33,0,5,3,3,0,18,0,7,8,6,0,16,266,92,134,34,13,542,24,0,0,0,0,25,10,0,0,0,0,10,10,0,0,0,0,11,7,0,0,0,0,12,14,6,3,0,0,16,3,0,5,0,0,14,9,0,11,0,0,24,9,6,10,4,0,31,17,9,19,0,0,42,20,10,16,4,0,41,13,8,17,4,0,41,3,6,13,6,0,28,0,0,5,4,0,12,143,40,106,22,8,314,29,7,13,7,0,52,13,0,3,0,0,21,452,139,254,66,30,934,4,0,0,0,0,4,6,0,0,0,0,11,14,0
202021029,15,0,0,0,0,22,31,0,0,0,0,30,59,0,0,0,0,64,56,3,4,0,0,66,53,9,4,0,0,63,36,8,9,0,0,52,39,5,5,0,6,55,48,7,8,4,0,68,35,5,5,3,0,45,16,6,8,5,0,38,10,0,6,6,0,25,0,0,5,0,0,8,0,0,6,4,0,8,403,59,56,21,15,547,14,0,0,0,0,14,11,0,0,0,0,13,10,0,5,0,0,10,8,0,4,0,0,8,3,0,0,0,0,3,14,4,6,0,0,14,13,0,3,0,0,16,7,0,7,0,0,14,8,0,9,0,0,18,12,0,8,3,0,18,10,0,4,4,0,20,0,0,0,3,0,9,0,4,4,9,0,10,98,6,36,21,0,166,32,0,3,0,0,36,11,5,0,0,0,20,550,68,96,39,15,771,3,0,0,0,0,3,7,0,0,0,0,7,15,0
202021030,42,0,0,0,0,42,113,0,0,0,0,118,149,3,6,0,0,157,149,14,12,0,3,173,125,20,21,5,0,163,135,22,21,0,3,179,139,23,19,0,0,191,125,28,16,0,0,183,102,28,17,0,0,155,81,26,6,6,0,112,24,17,19,3,0,62,3,9,5,4,0,14,4,9,8,3,0,17,1183,191,153,22,12,1567,90,0,0,0,0,94,65,0,0,0,0,70,53,0,5,0,0,58,38,3,3,0,0,47,22,8,3,0,0,31,25,0,14,0,0,43,25,0,13,0,0,41,33,3,11,0,4,51,30,5,17,0,0,58,41,7,12,7,4,66,27,3,12,11,5,55,16,8,7,4,0,36,5,4,8,4,3,25,474,48,111,31,16,681,91,0,3,7,0,107,33,0,5,0,10,43,1783,241,273,60,31,2396,15,0,0,0,0,15,61,0,3,0,0,61,100,0
202021031,12,0,0,0,0,12,32,0,0,0,0,34,39,4,3,0,0,41,52,6,5,0,0,66,48,7,12,0,0,67,52,18,7,0,0,75,50,17,15,0,6,85,45,29,13,0,0,88,39,11,11,0,0,62,29,11,3,3,0,49,7,11,0,0,0,22,6,4,0,0,0,12,0,0,7,3,0,6,423,122,65,15,3,633,55,0,0,0,0,55,36,0,0,0,0,39,18,0,0,0,0,20,9,0,0,0,0,14,12,0,4,0,0,20,5,7,3,0,0,12,5,4,14,0,0,20,15,5,0,0,0,17,8,3,10,5,0,29,13,8,7,0,0,30,14,5,10,0,3,32,5,4,6,6,0,20,3,3,9,0,0,18,189,47,67,9,7,318,40,0,4,0,0,47,12,8,0,0,5,23,670,173,145,21,18,1022,0,0,0,0,0,0,23,0,0,0,0,22,45,0
202031032,16,0,0,0,0,16,59,0,0,0,0,59,100,0,4,0,0,108,103,6,4,0,0,115,111,14,5,0,0,126,110,11,14,3,0,132,102,12,8,4,0,119,80,12,14,5,4,112,77,8,10,3,3,101,40,6,7,6,0,55,14,7,15,3,0,38,3,0,4,3,0,15,0,0,3,5,0,15,813,74,85,28,10,1003,11,0,0,4,0,16,6,0,0,0,0,13,3,5,0,0,0,8,7,0,5,0,0,9,13,0,0,0,0,13,0,0,5,0,0,4,11,0,5,0,0,16,5,0,4,0,0,10,10,0,3,0,0,17,5,0,6,0,0,11,4,0,3,5,0,10,3,0,3,0,0,9,0,0,3,0,0,7,88,4,31,13,3,148,57,0,0,10,0,67,11,0,0,3,3,22,967,83,118,55,20,1237,5,0,0,0,0,5,16,0,0,0,0,16,31,0
202031033,9,0,0,0,0,17,51,3,7,0,0,58,61,4,16,0,0,81,74,11,7,3,0,97,60,15,14,3,0,98,66,22,21,5,0,116,67,16,23,3,4,113,78,17,29,10,4,136,55,19,26,12,5,118,70,20,45,15,0,150,15,15,23,14,5,71,3,4,17,15,0,45,0,4,10,9,0,29,627,163,226,86,25,1121,32,0,0,5,0,36,13,0,3,3,0,16,11,0,0,0,0,16,8,0,0,0,0,7,4,0,4,0,0,10,11,0,0,0,0,17,6,0,0,0,0,9,15,0,9,4,0,26,19,4,5,0,0,24,22,6,12,6,0,46,21,3,9,6,3,35,10,0,6,6,0,25,0,4,10,11,0,24,174,17,54,29,8,284,31,3,8,4,0,46,28,0,8,12,4,53,855,182,300,130,38,1505,6,0,0,0,0,6,19,0,0,0,0,24,39,0
203011034,20,0,0,0,0,20,35,0,5,0,0,41,43,3,4,0,0,47,50,10,6,0,0,70,40,14,5,0,0,66,40,24,11,0,0,74,37,24,5,6,0,68,45,16,9,3,0,75,28,10,4,0,0,40,13,4,0,0,0,24,4,6,4,0,0,8,3,3,0,3,0,6,0,0,0,0,0,9,350,113,58,13,0,543,30,0,0,0,0,33,35,0,0,0,0,37,19,0,0,0,0,19,8,0,3,0,0,17,13,7,0,0,0,16,13,0,0,0,0,14,9,4,5,0,0,18,8,10,6,0,0,22,3,4,4,0,0,15,7,0,6,0,0,12,6,0,6,0,0,14,4,0,0,0,0,10,0,0,7,0,0,3,153,26,30,7,0,221,16,4,6,3,0,21,11,7,0,0,0,14,528,151,92,20,0,798,9,0,0,0,0,9,44,0,0,0,0,45,49,0
