POW_SA2_CODE_2021,OIDNS_400_499_H_0,OIDNS_400_499_H_1_19,OIDNS_400_499_H_20_29,OIDNS_400_499_H_30_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40_44,OIDNS_400_499_H_45_49,OIDNS_400_499_H_50ov,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_19,OIDNS_500_649_H_20_29,OIDNS_500_649_H_30_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40_44,OIDNS_500_649_H_45_49,OIDNS_500_649_H_50ov,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_19,OIDNS_650_799_H_20_29,OIDNS_650_799_H_30_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40_44,OIDNS_650_799_H_45_49,OIDNS_650_799_H_50ov,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_19,OIDNS_800_999_H_20_29,OIDNS_800_999_H_30_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40_44,OIDNS_800_999_H_45_49,OIDNS_800_999_H_50ov,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_19,OIDNS_1000_1249_H_20_29,OIDNS_1000_1249_H_30_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40_44,OIDNS_1000_1249_H_45_49,OIDNS_1000_1249_H_50ov,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_19,OIDNS_1250_1499_H_20_29,OIDNS_1250_1499_H_30_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40_44,OIDNS_1250_1499_H_45_49,OIDNS_1250_1499_H_50ov,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_19,OIDNS_1500_1749_H_20_29,OIDNS_1500_1749_H_30_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40_44,OIDNS_1500_1749_H_45_49,OIDNS_1500_1749_H_50ov,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_19,OIDNS_1750_1999_H_20_29,OIDNS_1750_1999_H_30_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40_44,OIDNS_1750_1999_H_45_49,OIDNS_1750_1999_H_50ov,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot,OIDNS_2000_2999_H_0,OIDNS_2000_2999_H_1_19,OIDNS_2000_2999_H_20_29,OIDNS_2000_2999_H_30_34,OIDNS_2000_2999_H_35_39,OIDNS_2000_2999_H_40_44,OIDNS_2000_2999_H_45_49,OIDNS_2000_2999_H_50ov,OIDNS_2000_2999_H_NS,OIDNS_2000_2999_H_Tot,OIDNS_3000_3499_H_0,OIDNS_3000_3499_H_1_19,OIDNS_3000_3499_H_20_29,OIDNS_3000_3499_H_30_34,OIDNS_3000_3499_H_35_39,OIDNS_3000_3499_H_40_44,OIDNS_3000_3499_H_45_49,OIDNS_3000_3499_H_50ov,OIDNS_3000_3499_H_NS,OIDNS_3000_3499_H_Tot,OIDNS_3500mo_H_0,OIDNS_3500mo_H_1_19,OIDNS_3500mo_H_20_29,OIDNS_3500mo_H_30_34,OIDNS_3500mo_H_35_39,OIDNS_3500mo_H_40_44,OIDNS_3500mo_H_45_49,OIDNS_3500mo_H_50ov,OIDNS_3500mo_H_NS,OIDNS_3500mo_H_Tot,OIDNS_PINS_H_0,OIDNS_PINS_H_1_19,OIDNS_PINS_H_20_29,OIDNS_PINS_H_30_34,OIDNS_PINS_H_35_39,OIDNS_PINS_H_40_44,OIDNS_PINS_H_45_49,OIDNS_PINS_H_50ov,OIDNS_PINS_H_NS,OIDNS_PINS_H_Tot,OIDNS_Tot_H_0,OIDNS_Tot_H_1_19,OIDNS_Tot_H_20_29,OIDNS_Tot_H_30_34,OIDNS_Tot_H_35_39,OIDNS_Tot_H_40_44,OIDNS_Tot_H_45_49,OIDNS_Tot_H_50ov,OIDNS_Tot_H_NS,OIDNS_Tot_H_Tot,Tot_NNI_H_0,Tot_NNI_H_1_19,Tot_NNI_H_20_29,Tot_NNI_H_30_34,Tot_NNI_H_35_39,Tot_NNI_H_40_44,Tot_NNI_H_45_49,Tot_NNI_H_50ov,Tot_NNI_H_NS,Tot_NNI_H_Tot,Tot_1_149_H_0,Tot_1_149_H_1_19,Tot_1_149_H_20_29,Tot_1_149_H_30_34,Tot_1_149_H_35_39,Tot_1_149_H_40_44,Tot_1_149_H_45_49,Tot_1_149_H_50ov,Tot_1_149_H_NS,Tot_1_149_H_Tot,Tot_150_299_H_0,Tot_150_299_H_1_19,Tot_150_299_H_20_29,Tot_150_299_H_30_34,Tot_150_299_H_35_39,Tot_150_299_H_40_44,Tot_150_299_H_45_49,Tot_150_299_H_50ov,Tot_150_299_H_NS,Tot_150_299_H_Tot,Tot_300_399_H_0,Tot_300_399_H_1_19,Tot_300_399_H_20_29,Tot_300_399_H_30_34,Tot_300_399_H_35_39,Tot_300_399_H_40_44,Tot_300_399_H_45_49,Tot_300_399_H_50ov,Tot_300_399_H_NS,Tot_300_399_H_Tot,Tot_400_499_H_0,Tot_400_499_H_1_19,Tot_400_499_H_20_29,Tot_400_499_H_30_34,Tot_400_499_H_35_39,Tot_400_499_H_40_44,Tot_400_499_H_45_49,Tot_400_499_H_50ov,Tot_400_499_H_NS,Tot_400_499_H_Tot,Tot_500_649_H_0,Tot_500_649_H_1_19,Tot_500_649_H_20_29,Tot_500_649_H_30_34,Tot_500_649_H_35_39,Tot_500_649_H_40_44,Tot_500_649_H_45_49,Tot_500_649_H_50ov,Tot_500_649_H_NS,Tot_500_649_H_Tot,Tot_650_799_H_0,Tot_650_799_H_1_19,Tot_650_799_H_20_29,Tot_650_799_H_30_34,Tot_650_799_H_35_39,Tot_650_799_H_40_44,Tot_650_799_H_45_49,Tot_650_799_H_50ov,Tot_650_799_H_NS,Tot_650_799_H_Tot
212051324,0,0,5,0,0,0,0,0,4,9,0,0,7,0,0,0,0,0,0,12,5,0,3,4,8,0,0,0,6,22,0,4,3,6,12,4,0,0,7,28,0,0,0,0,14,14,0,0,3,46,0,0,0,0,9,5,0,0,5,31,0,4,0,0,3,7,0,0,3,23,0,0,0,0,0,8,3,4,0,12,0,0,4,0,8,3,8,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,16,29,8,15,26,13,61,58,18,16,59,277,11,22,5,0,5,11,0,3,10,81,29,254,11,4,0,12,0,0,4,306,30,268,38,9,7,0,0,0,8,361,30,218,70,21,19,11,0,5,6,360,29,197,110,17,22,16,3,9,12,410,39,210,265,60,52,41,7,11,14,705,28,146,281,122,166,95,14,14,16,883
212051325,0,4,7,0,0,0,0,0,8,19,4,7,14,4,4,0,0,0,9,42,4,0,0,0,9,4,0,0,16,31,0,3,8,3,14,14,0,5,9,55,0,6,4,3,39,11,7,6,11,82,0,0,0,3,14,25,3,4,4,44,0,0,0,0,13,15,10,6,0,44,0,0,0,0,11,16,0,0,4,33,3,0,0,3,9,13,4,4,6,35,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,7,0,15,4,5,0,0,3,8,0,5,28,51,19,36,38,17,111,112,19,32,112,497,12,16,7,6,7,14,4,7,16,95,33,171,13,0,8,0,0,5,12,237,35,254,41,10,5,0,0,4,11,364,41,244,86,10,18,15,0,6,13,436,43,242,161,28,31,30,0,10,15,562,64,278,363,82,94,61,11,23,29,1001,68,210,369,206,337,172,20,20,31,1440
212051326,0,5,0,0,0,0,0,0,0,10,7,4,0,0,0,0,0,0,3,20,0,0,8,0,9,0,0,3,3,22,0,0,0,3,10,6,0,0,5,26,0,6,6,3,13,7,0,0,5,34,0,0,0,0,6,9,0,0,0,18,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,6,0,4,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,7,0,0,0,0,3,3,0,0,27,40,7,31,24,9,49,43,4,15,61,249,13,19,7,3,7,8,0,9,11,85,55,284,18,5,4,5,0,4,0,366,43,307,52,4,3,10,9,6,5,433,32,237,93,19,10,13,3,9,12,428,47,230,178,28,25,13,0,13,5,539,64,246,332,92,72,57,15,28,19,918,62,152,288,175,201,121,24,52,17,1091
212051327,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,0,0,4,6,0,0,3,13,0,3,0,0,3,0,0,0,4,12,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,5,10,9,11,4,5,18,7,0,7,26,81,4,10,9,6,5,0,0,3,5,40,26,141,6,4,0,3,0,0,5,184,27,177,20,4,5,5,0,0,0,238,16,163,45,9,7,0,0,5,4,255,16,118,78,11,13,11,0,8,0,262,23,111,159,41,30,19,3,5,8,395,25,95,143,84,79,31,4,14,9,488
212051567,0,3,0,0,0,0,0,0,4,13,0,6,4,0,6,0,0,0,11,26,0,0,3,0,3,0,0,0,8,20,4,0,3,0,15,11,0,0,10,38,4,0,0,0,15,13,0,6,6,40,0,0,4,0,17,10,0,4,4,45,8,5,0,0,12,9,5,0,3,30,0,0,0,0,8,4,0,0,0,24,0,0,0,0,15,12,3,8,0,36,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,5,0,9,0,3,0,0,0,11,0,0,47,68,18,41,16,9,92,69,9,23,120,406,26,25,13,7,4,8,4,5,10,103,42,315,20,8,8,4,0,0,5,407,46,401,41,9,10,4,0,0,15,529,45,343,75,26,15,10,0,8,14,527,35,310,151,26,32,26,0,11,17,602,54,456,285,73,79,67,10,25,28,1084,43,295,291,162,222,139,22,27,18,1220
212051568,0,0,3,0,0,0,0,0,6,8,0,0,4,0,4,0,0,0,6,15,0,4,5,3,0,7,0,0,6,22,4,0,0,3,9,6,0,0,5,34,0,0,0,3,23,9,3,0,8,46,0,0,0,0,0,3,0,3,0,19,0,0,0,3,5,16,0,6,0,30,0,0,0,0,0,5,0,0,10,16,0,0,0,0,0,10,0,0,6,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,12,0,0,4,0,6,3,0,0,24,36,12,20,31,13,47,59,5,25,83,293,11,10,14,0,8,9,0,5,10,64,28,127,3,0,0,8,0,0,4,171,26,149,28,4,4,6,0,4,0,225,23,191,67,13,4,11,0,0,12,325,33,189,153,20,17,12,0,5,10,425,50,192,283,87,56,38,3,15,18,739,48,186,332,200,190,113,25,28,26,1147
213011328,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,3,5,7,5,6,4,0,3,14,44,4,3,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,28,3,27,5,0,0,0,0,4,4,50,3,11,18,4,6,0,0,0,0,44,9,24,43,12,6,12,0,4,0,116,4,24,31,25,25,13,4,9,0,132
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,22,0,9,0,0,3,0,0,0,0,13,4,23,0,0,0,0,0,0,0,29,4,24,6,0,0,0,0,0,0,42,3,28,5,0,0,0,0,0,6,44,0,31,24,7,7,3,0,0,0,80,5,18,42,9,3,6,0,3,0,93,4,16,40,17,21,4,0,4,0,111
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,4,0,0,0,10,4,3,0,0,0,0,0,0,0,5,0,34,0,0,0,0,0,0,0,34,6,30,3,0,0,0,0,0,0,40,0,32,9,3,3,0,0,0,4,43,3,10,19,0,0,3,0,0,0,41,3,20,27,10,5,3,0,4,0,74,5,13,19,20,13,12,0,3,0,81
213011332,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,8,5,0,9,0,0,0,17,40,5,6,4,3,0,0,0,0,6,17,15,122,9,0,0,0,0,0,3,148,13,113,12,0,0,0,0,0,0,145,6,87,20,9,8,5,0,4,0,139,14,57,55,4,5,8,0,0,0,151,9,64,71,27,9,10,0,5,3,203,5,37,64,42,25,13,9,0,0,204
213011333,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,5,0,0,0,8,18,0,6,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,14,3,23,8,0,0,0,0,0,0,35,0,17,13,0,0,0,0,5,0,43,3,22,9,3,0,6,0,0,4,49,3,19,24,5,9,0,0,0,0,77,9,17,17,14,9,6,5,5,0,81
213011334,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,4,0,0,0,4,5,0,0,0,0,8,0,0,3,0,0,0,0,0,4,10,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,6,4,11,11,4,5,19,62,10,6,4,0,0,3,0,0,0,29,5,41,5,6,0,0,0,0,0,56,4,60,15,6,0,5,0,3,0,90,8,76,38,0,0,4,0,0,4,133,3,52,59,11,8,11,3,7,6,164,6,59,82,26,21,23,0,6,11,237,11,52,76,44,61,34,3,13,6,301
213011335,0,0,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,0,0,6,6,0,0,3,11,0,0,0,3,5,3,0,0,0,15,0,0,0,0,6,0,0,0,6,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,0,0,0,0,0,0,15,23,5,13,12,7,11,19,0,9,45,118,9,15,3,0,0,0,4,0,8,40,8,57,5,0,0,0,0,0,0,77,11,86,16,8,6,0,0,0,4,121,20,78,38,9,4,4,0,6,7,161,11,91,69,10,4,3,0,0,3,202,22,86,126,31,32,14,3,0,9,325,29,102,147,104,62,41,9,12,12,522
213011336,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,14,0,0,0,4,7,3,0,0,5,17,0,5,0,3,7,0,0,0,5,18,0,0,0,5,8,7,0,0,0,17,0,0,0,0,13,0,0,0,0,22,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,13,0,0,0,0,4,0,0,0,7,14,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,16,20,12,25,13,13,44,18,0,9,52,185,9,20,0,5,5,3,0,0,10,55,30,169,6,0,4,0,0,0,0,217,23,170,29,3,4,0,0,0,5,232,30,145,58,6,14,8,6,5,7,284,24,123,123,12,10,15,0,3,9,325,33,150,196,65,44,30,5,10,17,544,27,105,188,92,110,69,10,18,15,638
213011337,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,3,10,0,3,0,0,0,3,0,3,8,12,0,0,0,5,7,4,0,0,3,21,0,0,3,0,5,4,0,6,3,22,0,0,0,0,0,4,0,0,0,12,0,0,0,0,3,7,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,13,17,3,18,7,0,21,27,7,14,37,127,5,20,5,3,0,4,0,9,0,50,11,63,3,5,0,5,0,0,3,86,14,63,9,0,4,4,0,0,3,102,12,69,51,7,8,4,0,3,3,165,8,66,99,18,17,12,8,8,4,232,14,72,134,40,39,43,8,6,8,372,10,56,98,67,128,61,4,20,14,466
213011338,0,0,3,0,4,0,0,0,4,8,0,4,5,3,4,0,0,0,3,15,3,0,3,9,9,7,0,0,8,41,0,0,3,3,19,6,0,0,16,47,0,0,0,0,16,15,3,4,3,47,0,0,0,5,17,12,6,0,3,44,0,0,0,0,7,9,0,3,4,29,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,3,24,34,12,21,20,24,79,50,10,22,87,333,6,12,6,0,10,10,0,0,11,56,11,85,6,0,3,3,0,0,6,116,20,118,26,3,0,5,3,5,7,173,4,106,54,8,13,6,0,0,10,202,16,109,106,19,26,27,7,9,13,328,24,117,225,73,81,41,12,17,11,604,44,126,228,141,367,167,23,30,26,1143
213011339,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,4,5,0,0,5,0,5,10,33,3,5,0,0,0,0,0,0,0,14,23,101,3,0,0,0,0,0,0,124,9,54,15,5,0,0,0,0,0,79,7,53,23,5,0,0,0,0,0,92,5,55,25,8,3,0,0,0,4,111,8,46,65,14,10,5,0,0,8,161,8,26,69,34,38,13,0,8,0,201
213011340,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,7,11,6,13,5,0,5,25,78,19,26,4,4,3,0,0,5,8,61,107,398,11,5,4,0,0,0,0,526,65,330,45,7,3,5,0,0,11,462,35,200,80,12,5,0,0,0,3,339,46,178,118,20,19,13,0,0,4,410,33,155,199,48,40,21,3,4,4,507,42,73,144,81,95,44,7,10,7,512
213011569,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,4,13,0,0,0,0,5,0,0,0,0,6,0,0,0,3,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,4,3,4,0,3,13,11,0,6,13,62,8,12,3,0,0,3,0,0,0,34,20,123,8,0,4,0,0,3,4,161,11,147,18,3,6,0,0,0,3,190,22,85,26,7,3,0,0,4,9,146,10,63,68,15,7,8,0,4,7,185,22,80,103,19,27,16,3,8,7,282,13,71,86,59,63,29,3,8,10,344
213011570,0,0,4,0,0,3,0,0,5,9,0,0,3,4,0,0,0,0,3,19,0,3,3,3,3,3,0,0,3,25,0,0,0,3,22,9,0,4,3,45,0,3,0,4,11,7,0,0,4,37,0,0,0,0,6,10,0,7,0,36,0,0,0,0,9,13,0,6,3,29,0,0,0,6,11,9,0,3,3,25,0,0,0,0,6,0,0,4,6,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,26,46,10,15,17,17,78,71,4,24,79,324,11,16,5,4,9,5,5,8,8,76,21,137,10,3,0,5,0,0,6,177,17,130,21,3,7,0,5,0,7,186,12,121,45,8,13,4,0,3,7,215,9,118,125,19,31,24,6,0,10,335,38,158,211,73,74,49,6,19,18,639,40,114,223,130,287,174,27,23,22,1036
213021341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,5,3,0,0,0,9,0,0,0,0,10,9,0,5,3,31,0,0,3,0,7,10,0,6,3,30,0,0,0,0,10,0,0,4,3,29,0,0,0,0,3,0,3,6,9,15,0,0,0,0,3,0,0,0,0,7,0,0,0,0,9,8,0,6,0,17,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,4,0,3,14,21,4,19,8,4,52,35,11,26,44,202,9,5,3,0,6,6,0,5,6,41,28,94,0,0,0,0,0,0,0,122,23,105,10,7,0,10,0,5,7,151,21,89,40,13,4,0,0,4,5,175,7,116,57,11,7,12,3,0,3,218,19,124,135,50,45,34,7,18,14,442,30,91,134,82,134,82,12,28,15,600
213021342,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,8,0,5,6,0,7,6,39,3,10,0,0,0,0,0,5,0,21,19,150,0,0,0,0,0,0,0,172,10,130,18,0,0,0,0,5,4,162,12,64,30,8,0,3,0,0,4,122,8,68,37,8,3,5,0,0,0,138,9,57,75,30,17,11,0,0,4,210,16,40,67,52,41,17,5,6,6,248
213021343,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,7,4,4,3,0,0,3,21,0,0,7,0,15,10,4,0,3,40,0,0,0,0,15,10,6,7,6,40,0,0,0,0,4,10,4,3,3,27,0,0,0,0,3,3,4,3,0,16,0,0,0,0,6,6,5,6,0,29,0,0,0,5,0,5,5,3,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,4,0,0,25,30,13,14,26,12,53,56,15,34,62,284,8,13,14,0,15,4,0,12,10,76,42,259,8,0,3,0,0,0,9,319,35,237,36,12,3,3,0,6,0,329,30,187,91,18,6,6,0,6,8,355,28,158,149,21,17,14,0,9,4,401,41,140,257,71,71,40,6,17,10,653,48,113,231,144,252,105,17,20,16,946
213021344,0,3,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,5,0,0,0,7,0,0,0,0,6,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,5,9,7,7,11,31,5,10,33,111,0,5,3,3,0,6,6,6,4,30,19,64,10,3,0,0,0,0,0,90,21,63,9,5,0,0,0,0,0,105,13,91,20,8,0,5,0,4,0,145,10,92,41,14,11,7,4,8,4,196,17,75,101,40,27,23,5,8,6,295,15,76,105,54,59,46,0,15,3,373
213021345,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,15,0,0,5,0,3,0,0,0,0,6,0,13,0,0,0,0,0,0,0,20,7,15,6,0,0,0,0,0,0,22,3,5,0,0,5,3,0,0,0,19,0,8,10,0,0,0,0,0,0,18,0,7,19,0,0,4,0,4,4,32,0,12,12,5,7,0,0,0,0,41
213021346,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,5,0,4,0,0,0,4,12,0,0,0,0,6,0,0,5,4,11,0,0,0,0,6,4,0,0,0,7,0,0,3,0,0,3,4,0,4,12,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,7,0,15,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,5,0,0,5,12,6,11,17,7,22,12,5,14,25,120,6,11,12,0,9,7,0,3,3,42,45,143,4,0,0,0,0,3,0,202,31,173,17,3,3,3,0,3,4,238,29,156,58,5,5,9,5,10,9,279,24,124,112,20,12,19,0,10,3,315,30,145,179,26,33,35,8,12,4,471,28,112,163,86,101,76,13,16,3,603
