POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
209021524,5,13,35,13,37,22,5,8,3,131,6,10,28,24,56,37,7,11,0,186,7,5,8,8,38,34,4,7,3,120,3,0,5,4,29,38,11,9,0,101,4,6,5,5,20,19,8,10,0,76,0,0,5,0,17,37,5,15,0,91,0,0,0,0,0,0,5,9,0,19,0,0,0,0,3,0,0,4,0,17,0,0,0,0,3,0,0,0,8,18,46,174,196,101,227,207,56,85,30,1123
209021525,14,29,48,32,62,28,9,5,4,241,12,25,34,38,58,63,10,16,0,262,7,13,16,22,46,46,9,24,4,185,5,9,11,12,50,45,12,19,4,154,5,4,8,8,16,30,17,8,0,84,5,3,10,3,26,35,16,28,0,125,0,0,0,0,0,12,0,5,0,25,0,0,3,5,9,6,3,10,0,39,0,4,4,0,0,3,0,3,0,23,111,401,358,187,341,322,76,149,32,1977
209021526,19,58,77,75,258,153,26,23,8,710,24,42,52,73,238,212,27,62,10,745,18,16,37,33,157,156,33,66,6,526,13,10,18,15,116,154,39,70,3,433,3,8,21,10,54,73,28,47,3,257,9,14,14,8,70,96,55,98,0,358,0,0,0,0,16,12,10,26,0,67,0,3,4,0,8,22,9,39,0,99,0,3,0,0,7,19,0,0,34,63,181,643,555,369,1130,1020,257,476,111,4739
209031209,32,104,144,101,166,121,18,32,6,728,29,79,111,105,175,181,40,54,0,776,31,42,64,51,128,168,35,54,8,580,19,32,40,58,99,155,55,88,3,538,5,19,19,23,56,120,33,51,5,336,16,25,30,29,96,153,51,133,0,529,5,13,12,11,16,41,8,46,0,142,4,11,9,11,33,71,16,70,0,236,0,12,3,5,10,16,5,6,27,88,419,1667,964,583,927,1152,276,595,86,6668
209031210,5,6,13,9,14,15,6,6,3,84,0,13,10,7,8,18,5,7,0,64,0,8,4,5,7,14,7,0,0,64,6,0,0,8,4,17,3,6,0,45,0,0,8,0,13,10,6,10,0,39,4,3,0,3,9,15,8,11,0,53,0,0,0,0,0,3,3,0,0,13,0,0,0,4,3,4,0,6,0,13,0,0,0,0,0,0,0,0,0,5,30,167,87,51,77,127,33,57,6,642
209031211,10,13,14,10,38,30,9,7,0,124,8,13,10,9,22,33,9,14,4,117,0,4,9,7,13,31,3,6,6,71,3,5,5,3,17,21,5,17,0,66,4,0,0,0,10,13,9,8,0,37,3,3,0,8,11,11,3,10,0,59,0,0,0,0,0,3,0,4,0,18,0,0,5,0,0,4,0,7,0,19,5,0,0,0,0,3,0,6,0,14,57,141,121,61,146,185,38,98,17,858
209031212,4,22,23,29,24,24,5,14,0,144,8,16,17,17,24,25,7,16,0,132,3,13,9,13,25,25,4,13,0,117,0,7,9,8,18,33,8,21,0,113,0,4,3,3,15,19,10,20,0,70,0,7,3,5,17,40,20,37,0,125,0,0,0,4,0,11,3,11,0,28,0,0,4,0,0,10,0,26,5,49,0,0,5,0,0,0,0,0,0,6,67,245,153,115,144,212,67,162,18,1179
209031213,21,31,50,42,72,20,4,8,5,254,15,26,38,38,82,54,12,11,0,278,11,19,26,24,78,43,11,19,3,230,7,11,16,13,55,65,9,32,6,214,4,6,10,6,47,49,8,33,0,164,10,9,11,9,46,43,28,50,0,209,0,3,4,0,4,10,3,7,0,40,3,0,0,6,5,25,0,35,0,71,3,3,3,4,5,7,0,0,4,23,128,404,315,202,435,358,76,212,25,2166
209031214,6,22,24,16,28,27,7,10,3,153,3,18,28,21,44,36,10,20,0,185,3,13,12,13,35,33,10,16,5,143,9,12,11,10,21,44,3,22,0,133,3,5,0,9,12,31,3,11,0,82,7,7,7,18,17,48,16,51,6,174,0,3,0,0,3,12,4,8,0,31,3,4,9,0,5,21,8,24,0,71,0,0,0,0,0,4,0,0,9,17,82,310,191,124,200,300,67,183,26,1482
209031215,20,41,62,45,64,43,7,14,0,296,10,27,40,40,81,86,21,20,4,333,9,10,32,21,55,76,24,28,6,253,12,16,13,20,28,67,25,33,6,215,6,3,3,12,22,46,16,20,0,139,14,7,14,12,38,66,19,64,0,237,0,0,0,6,6,14,6,16,0,52,0,10,3,0,17,26,6,27,0,81,0,3,0,3,9,12,6,3,8,38,175,728,421,246,387,483,138,254,36,2875
209041216,26,51,97,64,180,65,14,9,4,519,26,38,81,82,234,179,29,23,19,710,15,17,35,33,197,196,40,42,3,571,20,14,26,23,170,194,36,35,5,523,10,3,9,19,92,117,37,60,0,355,14,8,8,16,111,169,51,97,0,477,6,0,9,3,11,21,12,23,5,82,3,3,13,0,21,42,19,76,0,179,6,11,9,0,4,8,0,0,10,44,271,693,594,351,1106,1036,253,389,78,4768
209041217,14,26,57,49,50,18,5,8,6,234,12,20,39,37,49,38,4,14,0,202,6,13,16,26,37,37,11,11,4,155,4,11,11,22,45,40,14,9,0,148,3,4,6,8,25,28,9,15,0,105,8,0,9,10,30,23,14,16,0,108,0,0,0,0,0,7,7,5,0,20,0,0,5,7,6,14,3,16,0,56,0,0,6,0,3,3,0,4,3,21,107,485,380,234,297,231,73,108,25,1932
209041220,34,68,118,104,284,86,13,13,14,733,27,31,71,77,236,144,28,35,12,656,18,18,35,37,146,117,32,31,10,442,12,17,27,27,70,106,28,44,7,340,6,10,9,10,49,68,20,40,3,225,13,15,10,11,52,110,42,61,7,312,0,0,3,3,9,16,7,20,0,49,6,0,4,4,11,23,7,23,0,75,5,8,9,4,4,14,0,4,22,67,381,1411,885,491,1072,763,183,322,109,5617
209041221,3,14,19,11,15,23,5,0,0,95,4,7,21,16,25,20,4,8,0,113,0,4,8,0,22,28,5,6,0,76,0,9,7,5,28,21,5,9,0,80,0,0,0,4,10,15,3,13,0,47,0,0,6,5,14,21,9,24,0,73,0,3,0,0,3,10,0,0,0,19,0,0,0,0,4,11,0,3,0,22,0,0,0,0,0,0,0,0,10,14,34,167,123,67,136,155,35,71,12,811
209041223,67,160,234,268,1109,647,85,115,46,2733,69,107,178,204,1097,916,199,204,42,3005,48,55,68,99,638,767,164,250,24,2119,38,38,46,54,382,564,144,249,16,1537,24,21,21,30,209,339,109,232,11,997,28,27,36,38,263,498,192,401,15,1502,9,0,8,8,37,79,45,122,0,314,11,16,14,12,44,107,50,185,0,442,0,18,16,8,42,36,4,27,80,231,533,1751,1654,1142,4594,4407,1058,1900,359,17393
209041224,18,45,71,61,123,86,8,18,7,442,16,20,50,37,119,115,29,39,11,441,8,15,27,26,91,87,25,31,5,325,9,4,16,16,67,75,23,55,3,261,6,3,9,12,27,51,20,41,3,172,4,17,0,9,37,68,30,58,0,229,0,0,3,0,5,16,4,11,0,43,0,3,10,3,9,18,6,38,0,81,3,11,0,0,5,7,0,5,18,57,178,812,557,287,598,595,166,358,78,3623
209041225,18,26,56,46,67,67,11,16,3,306,11,31,27,35,90,88,13,12,3,314,9,11,14,25,59,61,19,51,0,250,6,5,11,17,33,59,14,35,0,195,0,0,6,7,27,28,21,31,0,120,3,3,0,3,19,60,30,59,0,184,0,0,0,3,4,8,3,25,0,50,3,4,0,3,5,9,0,14,0,33,0,5,0,0,10,5,0,3,15,39,133,495,339,229,397,440,120,268,39,2459
209041431,4,23,35,40,60,24,0,9,3,212,13,7,37,33,74,45,10,13,5,232,6,4,20,16,60,38,5,19,3,170,9,0,3,19,38,30,9,22,5,136,3,8,3,11,20,24,12,26,0,104,3,6,3,6,36,24,14,42,0,127,0,0,0,0,6,3,3,4,0,11,0,0,0,0,0,0,0,7,0,13,0,6,0,0,0,0,0,0,6,21,75,206,242,171,338,209,62,156,36,1480
209041432,81,155,287,237,709,413,61,79,29,2049,101,110,228,286,714,592,96,143,24,2304,55,55,129,207,439,463,95,158,24,1625,58,40,76,157,373,464,112,151,23,1443,39,19,29,99,207,338,77,147,7,973,60,31,43,85,285,555,172,307,8,1546,7,10,10,19,38,68,26,81,4,265,13,15,31,32,53,108,47,174,4,474,4,12,13,16,21,17,9,13,66,175,787,2188,1894,1504,3246,3237,710,1307,281,15155
209041433,14,36,74,59,176,113,24,29,10,539,13,25,36,32,179,153,60,66,10,580,10,13,15,24,113,118,59,50,9,411,9,15,14,11,70,86,47,60,8,330,3,0,0,0,44,74,30,50,0,209,9,9,4,5,44,106,36,79,7,296,0,0,0,0,11,19,3,21,4,62,0,0,6,0,8,18,10,26,0,76,0,0,0,0,7,6,0,5,17,40,128,478,463,226,774,792,286,405,98,3642
209041435,3,17,15,15,26,15,0,6,0,96,3,7,12,7,48,30,3,7,0,124,0,9,8,3,35,13,4,6,5,77,4,4,4,8,28,29,4,6,0,86,3,0,4,0,8,18,10,8,0,52,0,0,0,0,18,21,6,20,0,70,0,0,0,0,3,9,3,0,0,13,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,0,0,0,9,10,44,176,125,71,192,153,32,75,19,878
209041436,14,39,102,64,121,37,9,20,11,417,22,28,56,57,156,95,15,23,6,452,7,12,29,40,118,107,13,42,11,371,12,9,20,30,89,75,31,33,0,299,10,3,5,16,80,64,26,30,3,229,5,3,0,13,85,110,23,63,0,309,0,0,0,4,8,14,5,12,0,47,3,0,3,5,7,17,5,20,0,53,0,3,4,5,0,3,0,5,12,34,152,652,531,316,745,557,132,262,63,3415
209041437,3,27,36,30,79,46,8,17,11,261,5,16,30,23,84,85,17,34,4,298,3,3,13,12,60,71,25,40,3,221,0,3,14,4,39,63,27,32,4,182,0,0,3,8,31,37,9,28,0,122,0,0,0,9,40,44,26,50,4,173,0,0,3,0,0,0,0,11,0,21,0,0,0,0,7,4,6,19,3,32,0,3,0,3,0,5,0,0,4,21,60,311,289,152,390,410,127,250,37,2036
209041527,15,34,49,47,113,99,16,15,12,398,9,12,33,28,105,98,24,19,5,333,7,11,16,22,82,70,25,35,0,275,10,7,11,11,43,63,31,41,0,217,4,0,3,4,17,37,19,26,0,118,8,5,10,0,43,45,28,59,0,210,6,0,0,0,3,10,5,20,0,39,0,3,0,0,11,9,0,16,6,43,4,0,3,0,6,6,0,7,9,29,131,475,363,199,507,489,158,249,53,2625
209041528,4,15,25,14,37,26,0,0,3,117,3,7,21,6,34,31,7,9,0,123,3,3,9,3,16,26,3,10,0,82,0,3,6,6,22,19,8,8,0,70,0,0,4,0,5,11,6,16,0,47,0,3,0,3,17,30,12,21,0,89,0,0,0,0,8,5,0,7,0,18,0,0,0,0,5,0,3,0,0,19,0,0,0,0,0,6,0,0,7,12,38,292,147,73,161,155,44,87,20,1025
209041529,5,18,26,25,41,20,9,5,0,153,6,18,15,21,45,34,5,17,3,161,0,8,12,17,35,22,0,17,0,113,0,3,8,4,40,16,11,13,4,106,8,5,5,0,14,15,9,11,0,70,4,4,3,4,7,25,7,25,0,81,0,0,0,0,0,5,0,0,0,10,0,0,0,5,0,8,0,7,3,23,0,0,0,3,4,3,0,0,5,14,56,307,240,149,237,178,56,108,31,1347
209041530,10,26,63,68,111,67,9,24,7,383,4,19,43,53,177,133,28,32,8,500,10,10,12,15,106,99,21,37,4,308,6,6,6,19,79,76,24,47,0,270,3,0,0,13,34,61,9,41,4,166,4,11,3,0,37,86,25,65,4,236,0,0,0,0,9,19,4,17,0,52,5,0,7,0,11,19,15,33,0,80,0,0,0,0,3,9,0,0,10,28,80,322,368,249,658,627,139,317,72,2830
209041531,5,19,29,21,39,18,3,0,3,143,6,9,13,13,46,30,14,12,5,143,3,3,7,7,33,32,4,19,0,115,0,5,0,3,16,20,5,16,0,74,0,3,0,3,14,12,5,12,3,52,3,0,5,5,13,24,4,16,0,64,0,0,0,0,3,3,3,3,0,22,0,0,0,4,0,3,0,7,0,9,0,0,0,0,3,0,0,0,3,9,55,270,179,97,200,168,47,96,20,1129
209041532,4,5,23,25,55,28,12,4,3,168,10,11,20,16,57,39,8,9,0,162,11,9,3,16,36,42,12,20,0,149,6,3,6,7,39,34,14,20,3,132,3,0,4,0,15,22,4,18,0,68,8,0,0,3,26,43,19,28,0,139,0,0,0,0,0,4,0,3,0,6,0,0,0,0,4,0,5,6,0,18,0,6,0,0,3,3,0,0,0,14,78,283,180,110,274,240,84,113,16,1384
210011226,28,34,74,66,204,107,23,23,12,573,18,33,69,46,216,193,42,71,8,693,20,8,26,33,135,148,40,53,0,465,18,10,10,14,124,139,37,53,6,408,4,13,13,14,52,81,31,57,3,265,6,15,13,14,55,114,41,85,3,349,3,0,0,8,10,16,8,24,0,64,3,14,12,5,13,21,7,33,0,108,3,6,3,0,9,9,0,8,21,68,308,1020,592,335,989,943,244,441,85,4961
210011227,27,48,76,68,333,125,24,14,18,747,37,36,49,61,319,169,60,45,18,795,22,18,24,33,223,173,70,52,10,620,14,14,12,15,154,146,52,51,3,470,14,11,13,15,103,114,47,39,8,357,38,8,17,24,191,291,84,136,7,797,14,4,0,6,32,71,26,66,0,218,14,9,9,4,43,83,37,125,0,327,0,0,0,0,10,4,0,3,21,49,371,622,493,332,1642,1243,422,559,118,5795
210011228,71,154,296,238,860,652,88,102,35,2496,70,115,195,200,1136,1004,210,254,46,3231,62,61,94,126,829,859,177,269,33,2508,40,50,67,91,598,702,194,350,17,2110,21,26,24,42,333,442,160,334,9,1392,46,37,52,40,375,725,273,609,22,2176,10,7,7,7,54,133,65,175,3,459,16,11,14,19,48,139,76,283,5,628,7,16,14,12,34,43,6,20,82,223,612,1596,1653,1125,4827,5088,1302,2494,364,19052
210011230,13,38,48,37,78,47,4,13,0,283,9,25,34,23,62,60,11,19,6,256,12,10,22,29,51,67,15,21,4,225,12,13,17,19,54,77,19,29,0,241,7,7,14,10,21,50,14,31,5,152,6,10,10,17,41,100,42,57,3,275,0,0,3,0,5,16,5,29,0,67,0,3,0,9,12,21,10,40,0,91,0,7,4,0,8,3,0,0,15,32,142,477,339,191,390,489,133,257,44,2467
210011231,6,12,36,19,27,24,5,8,0,141,5,21,19,26,30,34,9,7,4,154,9,14,19,12,44,31,4,11,0,146,3,8,3,15,42,38,11,17,0,146,3,10,3,6,21,18,11,16,0,95,3,10,9,0,27,49,29,40,7,165,0,7,0,5,3,9,0,11,0,35,0,5,5,0,0,24,4,23,0,57,0,3,6,4,0,0,0,3,6,19,88,339,207,122,212,243,77,160,22,1470
210011533,9,15,51,42,42,17,3,8,6,192,4,15,37,24,57,30,13,10,7,194,4,12,22,10,37,43,4,8,3,147,11,5,8,3,26,30,3,17,3,105,3,3,7,4,24,23,6,21,0,84,4,5,3,3,22,42,5,25,5,113,0,4,3,0,0,7,0,8,0,23,5,0,0,5,0,13,0,12,0,34,0,0,0,0,3,0,0,0,11,14,69,351,320,158,243,224,42,127,46,1583
210011534,16,37,60,60,49,34,8,11,9,281,9,27,29,42,68,65,13,23,5,285,5,16,21,25,61,48,14,15,4,203,8,4,16,16,58,46,18,30,0,199,0,9,12,3,40,38,10,17,0,132,13,8,9,9,47,73,27,87,6,281,0,0,0,8,6,11,6,15,0,50,0,4,5,4,11,22,4,35,0,89,0,0,7,0,0,5,0,0,15,24,120,463,400,238,390,378,119,266,56,2424
210021232,21,46,100,79,120,103,26,26,4,525,21,45,50,64,158,112,26,37,13,518,12,21,36,39,80,98,41,44,6,367,12,14,12,21,73,131,30,46,0,340,10,6,9,24,46,84,21,60,0,253,8,15,16,14,54,126,51,83,5,369,0,0,5,4,10,23,9,33,3,87,0,4,3,4,15,20,16,44,0,121,0,5,5,0,4,6,0,0,18,47,225,979,643,386,689,801,233,425,81,4464
210021233,9,17,11,15,14,7,5,4,0,82,11,9,17,9,25,13,6,9,0,94,4,0,15,6,16,21,8,14,0,80,0,5,0,11,11,24,5,13,0,66,0,0,3,6,9,19,9,14,0,59,0,3,4,3,13,23,8,20,0,78,0,0,0,0,4,3,4,6,0,24,4,4,0,0,0,10,5,18,0,47,0,0,0,0,0,0,0,0,0,4,63,163,95,69,111,147,44,113,10,827
210021234,5,8,9,13,23,23,5,4,0,82,3,3,8,10,23,28,6,21,0,117,0,3,4,5,15,27,6,12,0,69,6,0,3,8,10,14,4,7,0,51,0,0,0,0,8,7,4,8,0,35,3,0,5,8,9,16,5,11,0,48,0,0,0,0,0,5,3,7,0,23,0,0,0,0,0,11,0,7,0,17,0,0,3,0,0,4,0,0,0,8,47,199,108,64,123,151,34,90,11,819
210021235,13,32,37,35,57,51,10,20,5,264,8,16,28,20,51,69,28,28,11,261,10,6,22,19,34,68,12,39,6,221,10,7,13,19,29,34,19,34,3,167,6,5,7,9,30,25,10,37,4,127,6,7,10,7,23,48,16,57,0,174,0,3,3,0,3,9,3,22,0,52,3,5,9,5,5,13,8,24,0,70,0,0,3,0,5,4,0,0,19,34,133,450,332,174,317,404,123,318,56,2301
210031236,23,61,98,93,239,175,32,43,13,780,25,42,58,79,252,241,59,79,8,846,17,19,28,33,155,162,53,69,6,543,16,10,7,17,133,141,35,68,9,434,3,9,8,7,61,104,26,63,3,293,4,9,9,14,75,139,48,126,3,428,0,5,0,7,7,25,13,38,3,104,3,0,0,7,11,31,14,49,0,119,6,5,8,0,3,12,4,6,22,65,206,805,672,405,1172,1188,309,589,100,5440
210031237,9,28,65,31,88,48,11,13,10,299,10,22,40,38,87,68,12,24,10,309,6,17,21,22,74,59,22,16,0,240,9,11,8,17,69,49,11,22,0,205,0,5,3,12,44,50,12,22,3,144,6,11,11,3,35,74,24,40,0,199,0,0,0,0,8,9,0,5,0,32,0,0,0,0,7,6,3,31,0,52,0,0,0,4,5,5,0,10,15,41,113,427,397,218,489,431,107,210,67,2467
210031439,0,8,6,0,0,3,0,3,0,17,0,4,0,3,4,3,0,0,0,12,0,3,0,0,4,3,0,6,0,20,0,0,4,0,7,5,0,5,0,14,0,0,0,0,0,5,0,4,0,13,0,0,3,0,3,4,0,6,0,25,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,9,31,31,8,32,29,3,28,3,173
210031440,3,16,25,13,53,14,0,7,0,139,7,11,20,15,68,35,7,8,0,171,5,7,13,10,74,50,9,14,8,183,7,4,6,5,44,56,10,14,0,164,5,0,8,4,22,57,13,17,0,130,8,3,0,3,31,70,14,33,0,163,0,0,0,0,0,11,0,8,0,18,0,0,0,3,3,12,0,10,0,28,0,3,0,0,5,0,0,0,0,14,60,195,178,79,341,323,64,121,27,1382
210031535,15,36,69,52,74,46,5,11,6,320,14,20,51,43,104,77,11,21,4,352,9,6,18,23,84,67,16,17,0,245,4,7,10,16,61,34,10,28,0,168,5,3,6,11,38,31,3,19,0,120,3,5,4,8,40,62,16,45,0,186,0,6,0,0,3,7,0,13,0,28,0,0,0,0,4,5,0,13,3,33,0,0,6,0,0,6,0,0,9,13,111,326,392,242,484,373,82,178,50,2238
210031536,22,23,43,37,69,40,5,7,3,250,11,26,22,30,74,36,7,13,3,224,3,8,7,16,42,27,8,15,3,128,0,6,7,9,29,29,9,21,0,115,0,3,7,0,11,19,6,17,0,61,5,3,3,0,24,26,9,16,0,97,0,0,4,0,4,0,7,6,0,23,6,0,0,3,0,5,0,14,0,26,0,5,4,0,0,0,0,0,3,16,89,279,257,151,296,233,59,130,25,1522
210031537,3,17,19,15,17,13,3,10,0,98,4,7,13,13,18,29,5,11,0,93,5,0,4,10,17,13,10,9,0,71,3,7,0,8,28,9,3,10,0,75,4,0,3,0,15,6,3,6,0,46,6,3,3,8,10,25,17,27,0,89,0,0,0,0,4,6,0,9,0,22,0,0,0,0,3,6,0,3,0,16,0,7,0,4,3,0,0,0,0,12,42,205,129,81,126,131,43,98,6,862
210031538,13,38,60,47,79,46,12,20,0,314,9,26,48,45,88,74,10,22,0,323,10,23,23,24,52,52,20,18,5,222,0,6,10,19,64,47,24,24,0,207,3,3,7,13,34,36,14,28,0,142,5,0,5,7,35,74,24,59,0,223,0,0,0,3,7,24,9,14,0,49,0,0,0,4,4,21,9,33,0,76,3,0,4,0,7,12,3,4,9,36,135,414,374,224,439,429,119,235,30,2401
210041240,8,18,58,32,43,49,4,4,0,216,15,19,31,37,65,47,9,23,4,248,5,15,25,29,67,69,19,26,0,262,8,11,17,21,52,73,25,47,4,259,8,3,8,4,21,47,19,42,0,154,5,3,6,3,26,57,27,62,3,198,0,0,3,0,6,3,0,19,0,33,0,4,3,3,6,14,0,14,0,47,0,5,0,0,6,0,0,0,8,19,114,322,296,179,339,390,129,262,39,2068
210041539,0,3,14,3,8,18,6,0,0,56,4,6,6,0,20,14,5,3,0,60,0,0,5,3,10,18,5,7,0,44,0,3,3,5,13,17,6,7,0,46,0,0,0,0,6,8,0,6,0,24,0,0,0,3,6,5,0,6,0,22,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,4,3,13,24,79,71,35,88,96,19,48,7,467
210041540,28,72,150,124,223,157,30,35,10,827,32,46,81,85,238,195,52,56,14,789,13,25,32,43,171,169,42,60,3,567,20,13,26,23,131,125,39,72,8,469,9,7,15,23,83,93,29,44,0,296,21,10,18,23,86,155,61,103,0,476,0,3,0,4,11,32,10,20,3,81,0,4,11,4,8,29,16,41,0,115,0,10,3,8,12,11,0,6,23,76,385,1477,986,563,1172,1087,311,498,87,6578
210041541,6,16,24,20,31,26,5,5,0,139,9,6,19,13,46,25,8,10,0,136,4,3,17,6,30,13,3,20,0,108,0,3,5,7,26,31,10,20,0,104,0,3,3,0,11,20,6,20,3,71,0,0,5,3,14,25,5,29,0,81,0,0,0,0,0,4,0,5,0,9,0,0,0,0,3,10,4,8,0,31,0,3,0,0,0,5,0,0,14,20,62,155,154,109,205,176,43,134,27,1061
210051242,49,117,237,210,492,286,39,40,33,1506,65,69,195,187,581,430,81,80,39,1729,41,47,86,150,529,444,87,99,20,1496,50,20,56,97,571,439,103,116,17,1466,49,19,39,56,340,351,97,139,8,1090,50,23,36,36,451,542,164,281,15,1592,6,5,7,0,48,65,42,68,0,252,0,6,15,20,26,68,45,120,6,309,0,12,12,4,24,22,7,12,44,132,562,1545,1474,1072,3438,2812,694,988,261,12848
210051243,83,200,364,347,1804,978,190,181,77,4226,87,128,240,224,1682,1468,370,378,71,4647,71,67,99,132,988,965,320,384,31,3063,41,51,62,83,659,860,247,443,38,2474,44,34,40,54,331,584,204,356,19,1669,68,39,41,66,406,986,390,765,20,2784,15,13,12,11,46,132,75,203,9,509,17,29,13,18,59,132,61,368,7,702,15,23,14,23,53,45,23,30,115,342,701,2306,2270,1513,7098,6689,1991,3261,556,26381
210051245,18,52,83,73,125,67,15,26,13,480,19,38,50,57,184,144,13,42,5,562,10,22,37,30,134,114,35,42,6,425,19,14,18,20,116,90,33,47,6,349,12,3,14,12,78,90,23,51,0,289,18,9,6,10,93,117,51,89,5,393,4,0,7,4,16,14,9,21,0,75,3,0,5,5,6,26,12,25,0,87,0,7,6,3,6,10,5,9,20,59,235,743,609,331,850,735,206,384,86,4193
210051246,13,41,58,48,77,60,9,16,9,326,10,22,47,43,105,97,11,20,10,364,3,22,22,20,89,100,11,50,3,320,9,15,12,24,67,74,23,53,11,288,6,4,13,13,37,51,34,53,4,210,4,13,7,4,47,80,41,89,0,276,0,6,3,9,0,12,9,18,0,50,0,3,6,3,8,16,11,27,0,70,0,4,3,0,3,3,0,0,17,33,114,523,375,237,500,556,148,351,70,2879
210051247,9,8,21,20,32,16,6,5,3,128,0,11,23,11,35,26,4,10,4,119,0,6,9,13,24,16,0,7,0,76,4,8,7,5,19,14,3,12,0,64,0,0,3,0,4,14,3,3,0,37,0,3,0,3,12,9,3,13,0,44,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,3,0,7,0,4,0,0,3,0,0,0,13,22,45,168,176,83,155,118,24,74,39,884
210051248,189,215,323,217,639,326,55,73,42,2092,185,156,203,164,891,625,152,185,46,2611,127,87,117,97,622,514,161,229,26,1977,101,61,78,77,518,492,135,215,24,1700,68,30,32,41,316,335,125,164,12,1121,131,79,60,84,507,522,225,335,17,1943,44,27,26,37,102,115,58,80,5,495,115,93,70,48,219,163,82,205,7,1007,9,12,12,4,20,13,3,10,67,150,1535,1635,1660,989,4108,3250,1026,1541,338,16084
210051250,16,29,75,64,251,144,25,30,12,638,13,32,42,50,258,243,41,33,12,724,11,17,25,11,181,189,40,70,13,566,4,13,14,20,115,152,37,61,3,434,3,8,4,8,72,99,24,49,3,268,14,13,5,7,88,153,58,92,4,436,0,3,3,0,8,15,10,31,3,75,4,5,3,0,11,31,15,53,5,127,0,3,3,0,8,5,6,8,21,50,145,430,393,238,1160,1125,274,466,98,4332
210051441,7,14,26,21,65,18,0,7,3,157,3,5,11,10,45,33,8,14,3,147,5,0,9,11,29,25,5,18,0,98,8,9,4,0,20,22,12,5,0,85,0,0,5,0,18,25,4,10,0,69,12,0,9,3,36,43,30,21,0,153,3,0,3,0,7,7,16,4,0,49,0,0,0,0,0,9,3,6,0,22,0,3,0,0,6,7,0,3,5,24,74,323,220,114,264,212,85,106,35,1437
