POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
213041576,0,0,0,35,29,6,0,0,0,35,29,6,0,0,0,30,33,6,0,0,0,38,25,3,4,0,0,41,36,0,3,0,0,40,18,0,3,0,0,24,14,0,3,0,0,20,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,240,19,20,5,0,293,6,0,0,0,0,6,18,0,0,0,0,17,13,0,3,0,0,14,30,8,0,0,0,39,32,5,4,3,0,37,28,0,6,0,0,38,20,6,5,0,0,33,29,3,7,0,0,39,18,0,0,0,0,22,15,5,0,0,0,20,7,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,220,22,35,14,0,294,29,0,10,3,0,38,7,0,0,0,5,7,486,43,63,22,7,626,7,0,0,0,0,7,47,3,4,0,0,50,55,6,8,0,0,72,50,10,16,0,0,81,50,14,3,0
213041577,3,0,0,184,138,11,9,0,5,153,164,11,5,0,0,178,142,8,4,0,0,157,130,15,4,5,0,148,123,3,4,0,0,132,99,10,0,0,0,107,42,5,0,0,0,49,21,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1174,64,22,6,3,1275,240,0,0,0,0,244,166,4,6,0,0,170,112,0,4,5,0,123,143,5,7,0,0,161,165,7,9,0,3,181,145,10,5,0,0,154,133,5,7,0,0,146,86,11,9,0,0,103,80,7,3,0,0,97,70,0,3,0,0,74,38,0,3,0,0,42,11,0,0,0,0,14,3,0,0,0,0,3,1395,44,48,16,3,1515,184,0,5,3,0,196,47,4,0,3,7,60,2801,119,79,24,19,3044,72,0,0,0,0,72,307,3,0,0,0,310,414,11,15,0,0,439,351,28,20,0,5,405,335,58,9,3
213041578,0,0,0,86,75,3,9,0,0,85,66,0,10,6,0,82,51,0,3,0,0,63,54,3,3,0,0,61,40,3,3,0,0,47,36,0,0,0,0,37,24,0,0,0,0,25,14,0,0,0,0,17,6,0,0,0,0,9,0,0,0,0,0,0,500,12,26,3,3,548,62,0,0,0,0,62,47,0,0,0,0,55,58,0,0,0,0,60,87,3,6,0,0,95,83,3,7,3,0,100,57,0,6,0,0,66,58,0,0,0,0,58,54,3,4,0,0,54,46,0,0,0,0,48,32,0,0,0,0,34,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,606,12,26,5,3,658,57,0,3,0,0,63,7,0,0,0,3,13,1171,29,60,9,7,1283,16,0,0,0,0,16,83,7,0,0,0,91,144,3,6,0,5,158,147,17,18,0,0,187,124,18,19,3
213051361,0,0,0,191,187,7,8,0,0,204,160,10,3,0,0,181,153,12,5,3,0,173,148,17,11,4,0,178,123,20,9,6,0,149,108,10,3,0,0,131,69,7,0,0,0,80,22,0,0,0,0,29,5,0,3,0,0,5,0,0,0,0,0,0,1304,94,48,16,0,1459,302,0,0,0,0,301,221,0,4,0,0,227,159,3,0,0,0,169,136,3,8,7,0,156,165,18,18,7,0,202,141,18,0,8,0,171,131,14,4,5,0,159,101,5,15,3,0,128,86,12,8,0,0,113,82,0,10,0,0,99,36,0,3,3,0,35,4,0,0,0,0,10,0,0,0,0,0,0,1566,86,79,41,9,1774,157,10,15,3,0,184,43,3,0,3,6,53,3068,186,136,61,11,3465,119,0,0,0,0,119,442,9,10,0,0,455,552,8,27,4,0,591,578,44,25,4,4,657,490,78,35,5
213051362,4,0,0,196,129,5,3,0,0,139,120,8,7,0,0,137,113,0,7,0,0,120,101,4,9,0,0,119,84,9,7,0,3,90,68,0,3,0,0,80,34,0,0,0,0,39,9,0,3,0,0,10,3,0,0,0,0,8,0,0,0,0,0,0,942,37,39,4,7,1032,348,0,0,0,0,351,365,3,3,0,0,375,167,0,7,0,0,175,160,6,7,0,0,171,177,14,17,0,0,204,126,3,6,6,0,145,116,5,9,0,0,133,134,3,4,0,0,145,113,3,10,4,0,127,71,0,3,0,0,83,36,4,5,0,0,40,3,0,0,0,0,3,3,0,4,0,0,3,1825,36,77,9,0,1956,325,0,17,4,0,347,47,0,3,0,7,57,3148,83,137,24,11,3397,15,0,0,0,0,15,150,0,0,0,0,151,293,4,12,0,0,310,207,21,18,4,0,249,192,31,5,0
213051363,4,0,0,467,439,6,9,0,0,451,464,23,12,0,0,501,480,12,9,0,0,504,452,20,8,3,0,481,419,20,10,0,0,450,292,10,4,0,0,312,162,0,6,0,0,169,30,7,0,0,0,32,6,0,0,0,0,8,0,3,0,0,0,3,3427,108,51,10,10,3604,131,0,0,0,0,136,211,0,4,0,0,213,160,3,5,0,0,172,177,5,9,0,0,197,218,11,15,13,0,252,210,10,12,4,0,241,181,3,5,3,0,195,165,7,3,0,0,178,116,7,4,0,0,129,90,3,5,0,0,98,32,8,0,0,0,42,9,4,0,0,0,14,6,0,0,0,0,7,1706,73,64,26,5,1879,248,3,4,7,0,267,116,0,0,8,9,135,5489,193,122,47,32,5883,122,0,0,0,0,123,821,5,8,0,3,842,1642,21,22,0,10,1700,1883,55,30,6,10,1978,1996,139,43,4
213051368,3,0,0,460,404,8,5,0,0,424,397,10,17,0,0,434,383,12,10,0,0,402,421,16,9,0,0,444,348,17,11,0,0,374,282,15,3,0,0,304,123,8,3,4,0,135,45,8,4,0,0,55,11,0,0,0,0,12,3,0,0,0,0,3,3084,106,66,17,4,3275,205,0,3,0,0,208,292,0,7,0,0,302,330,3,9,4,5,348,404,10,19,6,0,436,445,7,20,6,0,482,391,13,23,3,0,435,360,17,15,6,0,398,317,13,15,3,0,350,280,9,7,0,0,300,218,14,3,7,0,244,89,5,0,7,0,97,23,3,0,4,0,35,4,0,0,6,0,9,3370,92,131,43,8,3642,445,4,14,5,3,474,102,9,3,0,3,120,6999,204,213,72,21,7513,48,0,0,0,0,53,395,0,3,0,0,403,831,17,15,0,0,870,838,44,17,0,0,901,857,78,42,12
213051464,0,0,0,62,43,3,5,0,0,56,52,6,6,0,0,69,41,8,19,0,0,67,58,6,5,0,0,69,33,4,0,4,0,43,14,9,0,0,0,29,8,0,0,0,0,11,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,344,52,35,13,3,446,25,0,0,0,0,25,36,0,0,0,0,40,28,0,4,0,0,39,39,5,18,7,0,66,63,15,14,6,0,95,41,14,17,3,0,72,34,12,6,9,0,56,32,9,0,4,0,37,9,4,10,0,0,24,7,0,0,3,0,15,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,313,56,85,33,0,484,40,3,10,5,0,60,4,0,0,0,3,4,705,115,134,43,4,996,13,0,0,0,0,9,50,0,7,0,0,54,90,7,7,0,0,106,82,14,10,0,0,109,102,42,17,0
213051466,0,0,0,79,65,3,5,0,0,74,75,17,18,3,0,117,59,13,18,0,0,90,46,0,3,0,0,52,43,9,7,0,0,58,17,5,0,0,0,23,9,5,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,437,49,52,12,0,547,44,0,0,0,0,44,39,0,0,0,0,43,32,0,4,0,0,38,40,5,13,3,0,64,64,12,30,6,0,114,56,12,17,5,0,92,38,4,10,3,0,48,19,0,9,3,0,29,12,0,8,3,0,29,13,0,0,0,0,13,4,0,4,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,368,39,87,29,0,525,55,4,10,4,0,72,12,0,0,0,0,17,865,86,157,44,3,1158,7,0,0,0,0,7,64,0,0,0,0,67,118,0,5,0,0,126,116,18,12,0,0,145,134,54,31,8
213051467,0,0,0,111,54,0,4,0,0,53,70,0,6,6,0,72,79,3,5,0,0,84,71,0,3,0,0,80,77,3,7,0,0,89,78,0,0,0,0,78,45,0,5,0,0,48,18,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,640,17,23,4,3,687,61,0,0,0,0,61,76,0,5,0,0,75,81,0,10,0,0,89,98,0,4,0,0,111,97,4,9,0,3,111,82,6,8,0,0,98,74,0,8,0,0,82,70,4,11,0,0,85,48,3,9,0,0,59,59,0,6,0,0,66,23,0,0,0,0,25,5,0,0,0,0,3,0,0,0,0,0,6,767,28,66,5,3,866,99,6,5,4,3,112,25,0,0,0,0,25,1533,45,100,10,11,1700,12,0,0,0,0,12,82,0,7,0,0,91,169,10,3,0,0,182,118,19,6,0,0,139,132,20,19,0
213051468,6,0,0,53,44,3,6,0,0,49,58,0,10,0,0,68,54,8,8,0,0,71,46,5,6,0,0,55,30,0,7,0,0,33,14,4,0,0,0,17,13,0,3,0,0,17,9,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,337,21,44,0,0,408,48,0,0,0,0,51,63,0,4,0,0,67,22,0,9,4,0,42,46,6,12,0,0,64,51,6,21,0,0,84,35,4,13,0,0,48,25,3,5,0,3,41,42,4,3,3,0,51,36,0,10,0,0,44,16,0,5,3,0,25,7,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,398,23,84,21,8,526,41,5,16,0,0,59,13,0,0,0,0,16,788,49,139,21,4,1012,21,0,0,0,0,21,75,0,0,0,0,80,129,17,19,0,0,162,132,21,18,0,0,176,125,30,20,0
213051579,0,0,0,46,59,6,3,0,0,63,50,0,10,0,0,55,31,0,7,0,0,40,38,0,3,0,0,41,19,6,4,0,0,25,19,0,0,0,0,24,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,13,25,0,0,322,6,0,0,0,0,7,14,0,0,0,0,18,10,0,0,0,0,7,27,4,10,3,0,41,41,10,3,3,0,58,21,0,10,0,0,36,25,0,0,0,0,28,20,3,0,0,0,25,22,0,0,0,0,17,5,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,202,20,25,9,0,256,23,0,4,0,0,28,12,0,4,0,4,18,518,34,61,15,0,625,0,0,0,0,0,0,30,3,3,0,0,35,69,0,0,0,0,77,92,9,12,0,0,112,84,21,15,0
213051580,0,0,0,153,157,14,4,4,0,173,120,14,5,0,0,144,119,31,6,3,0,163,105,16,4,4,0,126,67,14,11,0,0,95,55,10,5,0,0,67,31,3,0,0,0,36,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,896,99,41,14,4,1053,374,0,0,4,0,377,266,4,4,0,0,278,121,0,3,0,0,125,138,6,14,3,0,159,168,13,17,10,0,207,124,13,18,4,0,164,121,10,13,0,0,143,85,6,14,5,0,102,67,6,4,0,0,84,76,0,3,4,0,82,11,0,3,0,0,18,6,0,0,0,0,6,0,0,0,0,0,4,1557,56,99,30,6,1744,182,3,14,6,0,209,38,4,4,0,4,50,2676,162,156,49,8,3057,42,0,0,0,0,42,174,0,0,0,0,175,288,9,3,0,0,306,302,32,8,3,3,347,262,57,14,0
213051581,3,0,0,51,55,3,3,0,0,54,50,3,6,4,0,56,43,3,0,0,0,51,42,0,5,3,0,49,30,0,4,0,0,31,17,0,3,0,0,21,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,15,23,8,0,351,41,0,0,0,0,42,35,3,0,0,0,33,23,0,0,0,0,31,39,0,8,3,0,51,64,4,11,5,0,81,58,3,3,0,0,68,23,7,9,0,0,39,22,0,5,0,0,26,16,0,0,0,0,18,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,334,20,32,19,0,399,31,4,3,0,0,42,6,0,0,0,0,7,676,34,63,23,7,800,8,0,0,0,0,8,15,0,0,0,0,15,65,0,7,0,0,70,71,9,11,0,0,89,68,17,7,4
213051582,3,0,0,19,33,3,4,0,0,37,17,3,11,0,0,24,21,0,7,0,0,27,4,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,6,25,0,0,139,48,0,0,0,0,48,14,0,0,0,0,14,13,0,0,0,0,17,27,9,6,0,0,41,22,6,4,0,0,33,10,0,6,0,0,16,8,0,0,0,0,13,3,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,13,25,5,0,192,11,0,3,0,0,17,10,0,4,0,0,17,284,19,56,12,0,362,9,0,0,0,0,9,26,0,3,0,0,34,45,6,6,0,0,60,53,20,8,0,0,84,41,23,14,0
213051583,0,0,0,157,145,10,9,0,0,166,126,11,18,0,0,162,100,11,6,4,0,111,71,11,10,0,0,97,66,4,0,0,4,73,40,0,6,0,0,41,23,3,0,0,0,31,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,805,49,56,5,4,916,155,0,0,0,0,157,134,0,3,0,0,135,96,0,7,0,0,105,119,6,7,0,0,133,153,19,21,12,0,206,80,9,19,8,0,114,82,0,8,6,0,101,63,3,7,4,0,80,41,3,4,0,0,49,29,0,0,0,0,30,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,962,48,81,25,3,1126,114,4,14,0,0,134,39,0,3,0,3,44,1920,94,155,31,11,2216,13,0,0,0,0,13,99,0,5,0,0,103,254,11,8,0,0,271,255,37,27,3,0,322,235,60,43,9
213051584,0,0,0,0,14,6,0,0,0,19,9,0,4,0,0,9,0,0,6,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,9,5,0,59,3,0,0,0,0,7,4,0,0,0,0,13,5,0,4,0,0,13,9,5,3,0,0,13,0,8,4,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,25,6,0,73,14,0,4,0,0,9,0,0,0,0,3,4,86,19,33,10,3,146,8,0,0,0,0,5,22,0,0,0,0,20,36,0,8,0,0,38,38,18,6,0,4,66,29,14,10,0
213051585,0,0,0,49,51,0,5,0,0,59,54,3,7,0,0,65,37,6,7,0,0,55,26,0,0,0,0,31,24,0,0,0,0,22,19,0,0,0,0,19,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,10,27,4,0,330,28,0,0,0,0,28,34,0,0,0,0,35,28,0,0,0,0,30,34,4,7,0,0,44,46,0,7,0,0,58,29,0,4,0,0,41,22,0,0,0,0,29,16,0,0,0,0,16,16,0,5,0,0,15,5,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,264,4,30,3,3,303,26,0,7,0,0,38,4,0,0,0,0,3,584,14,64,9,7,680,7,0,0,0,0,7,39,0,0,0,0,42,82,0,0,0,0,89,89,6,12,0,0,108,82,16,14,0
213051586,5,0,0,290,301,8,6,0,0,313,309,5,6,0,0,324,270,12,4,0,0,284,253,5,0,0,0,263,252,0,0,0,0,256,159,4,0,0,0,168,91,0,0,0,0,91,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2148,35,26,12,3,2225,50,0,0,0,0,50,158,0,0,4,0,157,155,0,0,3,0,168,141,6,8,5,3,162,155,11,11,0,0,173,100,6,5,0,0,114,89,7,3,4,0,108,96,5,0,0,0,104,69,0,0,0,0,78,31,3,0,0,0,33,11,0,3,0,0,14,0,0,5,0,0,3,0,0,0,0,0,0,1069,43,34,19,6,1172,138,0,3,5,0,149,60,0,0,0,9,75,3415,83,66,30,22,3617,116,0,0,0,0,116,612,5,3,0,0,617,1059,21,13,5,4,1107,1284,75,29,10,0,1396,1289,105,35,7
213051587,0,0,0,36,42,7,3,0,0,56,52,9,3,0,0,66,28,0,4,0,0,29,26,0,4,0,0,25,22,0,0,0,0,21,13,0,0,0,0,14,5,0,3,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,244,12,22,0,0,287,41,0,0,0,0,44,29,0,0,0,0,28,28,0,7,0,0,30,30,0,5,0,0,42,40,9,7,0,0,59,19,3,4,0,0,31,17,4,5,6,0,27,22,0,8,0,0,32,13,0,0,0,0,13,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,19,32,8,0,307,24,0,4,0,0,30,13,0,0,0,0,12,526,36,65,11,0,633,5,0,0,0,0,5,42,0,5,0,0,41,92,5,0,0,0,103,129,19,11,0,0,159,125,31,12,0
213051588,0,0,0,104,97,9,0,0,0,105,99,9,11,0,0,116,94,6,7,0,0,109,77,4,10,0,0,89,59,0,4,0,0,64,47,0,3,0,0,48,14,5,0,0,0,16,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,640,22,37,3,8,701,27,0,0,0,0,30,33,0,3,0,0,37,44,0,8,0,0,43,62,5,17,0,3,84,59,7,12,3,0,92,61,4,13,0,0,84,47,4,5,3,0,62,28,4,0,0,0,33,22,5,0,0,0,26,17,0,0,0,0,18,6,0,3,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,419,28,60,10,8,518,48,3,8,0,0,63,22,0,3,0,3,23,1124,50,103,16,13,1307,0,0,0,0,0,0,59,0,0,0,0,63,145,6,7,0,0,158,153,15,9,0,3,179,164,34,24,0
213051589,0,0,0,27,39,0,3,0,0,44,34,0,3,0,0,40,20,0,0,0,0,26,17,0,0,0,0,20,22,0,0,0,0,22,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,11,16,0,0,209,21,0,0,0,0,21,29,0,0,0,0,30,12,0,0,0,0,14,21,3,0,0,0,29,14,6,5,0,0,26,25,0,5,0,0,26,8,0,3,0,0,16,9,0,0,0,0,7,7,0,0,0,0,7,0,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,148,9,23,6,0,181,7,0,0,0,0,15,8,0,0,0,0,6,346,18,47,6,0,415,3,0,0,0,0,3,27,0,0,0,0,26,44,0,7,0,0,48,53,15,4,0,0,71,64,7,3,0
213051590,0,0,0,59,41,0,0,0,0,44,59,5,5,0,0,62,32,3,11,0,0,41,28,0,7,0,0,29,23,0,0,0,0,24,17,0,3,0,0,20,4,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,290,12,21,3,0,332,135,0,0,0,0,135,64,0,0,0,0,67,40,0,0,0,3,43,45,0,9,0,0,57,64,3,5,0,0,78,56,4,13,0,0,74,31,3,5,0,0,42,22,5,4,0,0,32,22,3,4,0,0,34,21,0,6,0,0,30,4,0,0,0,0,4,0,6,0,0,0,5,0,0,0,0,0,0,513,25,48,5,4,594,51,0,5,0,0,57,10,0,0,0,0,18,871,35,73,12,5,992,14,0,0,0,0,14,58,0,0,0,0,63,74,4,4,0,0,83,72,18,6,0,0,95,83,19,8,4
214011370,7,0,0,308,277,15,8,0,3,301,261,8,6,4,0,280,272,27,9,0,0,309,258,23,9,0,0,291,255,28,8,0,0,293,210,18,5,0,0,239,132,17,3,3,0,151,28,5,4,0,0,36,8,0,0,0,0,7,0,0,0,0,0,0,2229,155,64,18,5,2468,346,0,0,0,0,348,308,0,10,0,0,314,194,0,10,0,0,203,251,9,17,6,0,288,253,14,17,4,0,291,227,26,20,0,0,282,231,19,16,9,0,278,218,11,13,5,0,257,190,19,18,4,0,230,140,17,16,0,0,177,50,9,9,5,0,77,28,5,3,0,0,28,12,0,0,0,0,10,2444,137,158,41,6,2786,292,11,18,8,5,323,71,3,5,3,3,90,5038,307,238,63,14,5670,185,0,0,0,0,186,756,3,9,0,0,769,1065,44,30,0,0,1141,963,69,55,3,8,1091,921,117,54,10
214011371,7,0,0,714,504,3,5,5,0,520,459,12,19,6,0,499,447,13,18,0,0,482,525,28,12,3,6,565,587,19,26,0,0,632,438,15,14,0,0,461,280,10,12,0,0,302,81,3,6,3,0,95,12,0,4,0,0,14,0,0,0,0,0,4,4408,106,131,13,4,4663,519,0,0,0,0,518,597,3,9,0,0,613,454,0,15,0,0,474,580,9,30,0,4,623,626,10,31,8,6,680,588,17,22,9,0,640,564,17,28,0,4,613,549,8,27,5,5,588,477,9,19,3,0,505,451,11,19,5,5,486,182,6,14,4,0,210,53,0,8,0,0,67,7,4,0,0,4,11,5649,97,228,38,18,6030,909,11,36,10,13,973,124,4,9,6,14,150,11090,212,402,68,48,11820,64,0,0,0,0,64,545,0,3,0,0,556,1106,21,20,0,0,1151,918,43,33,7,3,1003,882,56,45,8
214011372,0,0,0,125,85,3,9,0,0,93,75,7,6,0,0,85,65,0,3,0,0,73,99,5,7,0,0,108,81,4,5,0,0,93,66,3,6,0,0,76,53,8,5,0,0,59,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,727,37,37,7,4,803,169,0,0,0,0,169,143,0,4,0,0,146,76,0,5,4,0,86,109,0,17,0,0,131,113,6,14,0,0,132,97,4,12,5,0,111,115,0,8,0,0,126,106,0,14,5,3,126,96,0,18,4,0,120,89,5,10,4,0,109,37,5,5,0,0,43,6,0,3,0,0,8,6,0,0,0,0,8,1165,18,106,26,4,1309,139,8,12,3,3,167,31,3,0,0,0,40,2057,65,153,31,11,2321,19,0,0,0,0,19,123,0,6,0,0,130,209,6,11,0,0,234,180,20,22,0,0,220,148,19,13,0
