POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,3,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,4,0,5,0,4,0,0,0,0,16,4,6,5,3,0,0,0,5,0,24,0,14,4,0,0,0,3,19,0,44,10,11,0,6,0,0,0,11,0,40,5,17,0,0,4,0,0,0,0,29,4,24,0,0,3,0,0,3,0,35,4,14,0,0,0,0,0,0,0,20,14,20,0,0,10,0,0,0,0,41,4,4,0,0,0,0,0,0,0,9,10,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,57,128,13,11,24,7,6,50,8,303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
202021027,4,0,0,0,0,0,0,0,0,4,0,6,4,0,3,0,0,0,0,18,4,15,0,4,3,0,0,0,3,31,6,21,8,10,0,0,0,3,3,57,4,34,11,12,9,15,0,7,0,86,12,50,5,13,9,4,0,12,0,110,14,66,5,23,14,12,0,12,0,146,18,83,13,23,17,9,0,25,0,190,16,128,10,26,14,3,0,20,0,230,9,119,4,14,11,3,0,7,0,173,19,129,3,16,14,3,0,0,0,195,20,92,0,7,8,0,0,0,0,132,58,129,12,13,6,3,0,0,4,227,14,15,0,0,3,0,0,0,0,38,26,40,3,0,3,0,0,0,0,76,3,0,0,0,0,0,0,0,0,9,228,932,81,174,118,55,7,96,16,1711,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,5,0,4,0,14
202021028,0,4,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,9,7,3,0,3,0,0,0,4,0,22,7,12,4,6,0,0,0,3,0,34,10,5,4,3,0,0,0,3,0,30,4,17,0,4,4,5,0,6,0,47,8,13,6,8,4,0,0,7,0,41,8,29,5,4,5,0,0,4,0,57,15,31,0,3,3,5,0,6,0,66,4,26,0,0,0,0,0,5,0,46,6,29,0,8,0,0,0,0,5,49,12,19,0,3,0,0,0,0,0,38,26,32,0,0,5,0,0,0,3,68,4,11,0,0,0,0,0,0,0,18,17,13,3,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,3,139,261,33,42,37,10,4,40,6,562,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4
202021029,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,0,4,0,11,3,5,0,0,0,3,0,4,0,17,4,9,0,0,3,0,0,3,0,13,9,17,0,3,0,0,0,0,0,28,6,12,0,0,0,3,4,3,0,28,9,17,0,0,0,0,0,0,0,29,6,15,0,0,0,0,0,0,0,13,7,22,0,0,0,0,0,0,0,30,12,36,0,0,0,0,0,0,0,53,5,6,0,0,0,0,0,0,0,10,6,8,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,74,135,7,9,15,15,3,16,5,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
202021030,4,3,3,0,3,0,0,0,0,12,4,3,0,0,0,0,0,4,0,9,5,9,6,4,4,3,0,0,0,25,13,12,3,12,6,3,0,6,0,56,8,7,4,16,0,0,5,0,0,39,16,28,8,18,14,9,0,5,3,101,9,52,0,19,9,0,0,13,0,108,13,57,13,15,8,0,5,19,0,141,24,73,10,39,12,0,4,11,0,172,18,109,6,23,5,6,0,0,3,173,28,106,4,18,9,0,3,3,0,172,21,79,4,16,12,5,0,0,0,134,52,127,0,23,8,0,0,0,0,214,21,18,0,0,0,0,0,0,0,37,20,27,0,0,5,0,0,0,0,58,0,8,0,4,0,0,0,0,0,14,255,722,51,207,85,39,14,68,12,1464,9,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,5,0,11,0,0,0,5,4,0,0,3,0,13
202021031,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,4,9,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,18,0,8,3,8,8,0,0,6,0,34,0,16,6,0,4,6,0,3,0,33,4,14,3,10,4,0,0,4,0,48,7,35,7,8,4,7,5,0,0,73,9,48,10,11,6,4,0,7,4,85,11,54,4,10,7,0,0,0,0,86,8,64,0,6,8,0,0,0,0,89,4,47,5,0,0,0,0,0,0,64,31,68,5,11,5,0,0,3,0,122,8,16,0,3,3,0,0,0,0,30,20,38,0,5,0,0,0,0,3,70,0,3,0,0,0,0,0,0,0,7,122,440,43,77,55,19,0,25,12,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,13
202031032,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,3,3,0,0,3,0,0,0,0,14,3,0,4,0,0,0,0,0,0,7,0,4,0,0,6,0,0,0,0,11,3,3,0,4,0,0,0,0,0,12,6,4,5,0,0,0,0,3,0,26,8,8,6,0,6,0,3,0,0,26,4,16,3,0,4,0,3,0,0,31,9,14,0,0,0,0,0,0,0,28,12,57,5,0,0,0,4,0,0,75,8,6,6,0,0,0,0,0,0,18,9,9,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,65,130,19,5,14,0,13,11,3,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,3,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,11,0,4,4,3,0,0,0,6,0,17,3,5,0,0,4,0,0,3,0,15,10,11,0,3,3,0,0,0,0,29,7,9,0,7,0,3,0,3,0,28,21,18,0,5,0,0,0,9,0,55,20,33,0,0,8,0,0,8,0,75,10,33,0,0,0,0,0,3,0,56,13,39,0,5,3,0,0,3,0,56,10,23,0,0,0,0,0,0,0,33,28,35,0,3,0,0,0,0,0,72,3,3,0,0,0,0,0,0,0,9,9,4,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,4,154,218,14,23,27,9,0,39,3,483,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7
203011034,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,5,0,9,0,3,4,4,4,0,0,0,0,14,0,9,0,11,0,0,0,4,0,28,7,12,0,5,0,3,0,0,0,28,7,17,4,10,8,3,0,0,0,45,7,33,6,9,4,3,0,0,0,58,5,58,0,4,4,0,0,5,0,82,8,39,0,8,5,0,0,0,0,64,6,27,0,0,4,0,0,0,0,36,13,42,0,7,4,0,0,0,0,66,3,4,0,0,0,0,0,0,0,10,11,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,78,268,19,51,34,12,5,24,3,492,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,9
203011035,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,12,4,3,0,4,3,0,0,0,0,21,4,5,3,0,0,0,0,0,0,13,0,8,6,4,3,0,0,0,0,15,3,17,0,0,3,0,0,8,0,34,5,8,0,3,0,0,0,0,0,23,11,24,0,0,3,0,0,7,0,43,12,23,0,0,0,3,0,3,0,38,8,15,0,0,0,0,0,0,0,24,3,22,0,0,0,0,0,0,0,27,14,21,0,0,4,0,0,0,0,40,13,8,0,0,0,0,0,0,0,16,5,4,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,8,86,155,13,16,34,7,0,19,3,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
203011036,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,5,9,3,0,0,0,0,3,0,17,4,3,0,0,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,16,12,11,0,3,0,0,0,0,0,28,9,5,0,4,5,0,0,0,0,30,12,19,0,3,5,0,0,0,0,45,14,20,0,7,7,0,0,5,0,51,10,25,4,0,7,0,0,0,0,47,11,26,0,0,4,0,0,0,0,42,6,13,0,0,0,0,0,0,0,27,22,18,0,4,0,0,4,0,0,44,8,5,0,0,0,0,0,0,0,11,9,14,0,0,4,0,0,0,0,28,3,0,0,0,0,0,0,0,0,3,127,169,14,31,36,11,5,16,3,416,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7
203021037,0,3,5,0,0,0,0,0,0,11,0,9,0,5,0,0,0,0,0,12,3,10,0,7,7,5,0,5,0,38,5,16,0,4,0,4,3,10,0,39,3,21,4,14,13,12,0,14,0,69,6,41,0,22,12,18,0,10,0,103,6,65,7,33,9,4,6,9,0,137,3,73,4,32,14,15,4,9,0,148,14,120,11,25,21,3,0,9,4,207,20,137,8,18,11,3,0,5,3,200,17,172,3,21,14,0,0,0,0,227,8,134,0,19,10,0,0,0,0,170,49,175,6,32,11,0,0,0,0,268,13,33,0,5,0,0,0,0,0,51,21,59,0,6,0,0,0,0,0,91,7,3,0,0,0,0,0,0,0,9,167,1071,48,239,105,73,12,60,19,1790,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,0,7,0,3,0,5,0,3,0,17
203021039,3,12,6,6,3,0,0,0,6,38,3,13,3,19,8,0,0,0,0,48,8,32,10,30,27,20,0,15,5,136,12,45,11,41,18,33,4,23,3,191,10,79,14,45,38,35,13,30,3,273,16,179,26,54,95,48,16,36,9,474,32,289,47,98,113,47,20,48,6,707,79,528,65,119,173,62,36,46,9,1122,117,964,96,90,276,40,32,32,12,1665,137,1197,64,97,245,38,10,18,20,1810,154,1325,42,93,210,28,3,22,14,1892,216,1143,28,66,152,6,5,5,28,1650,705,1838,43,69,267,25,5,4,37,2994,204,254,14,10,25,5,3,5,5,510,314,692,10,7,39,3,0,0,4,1073,12,30,3,4,3,0,0,0,8,56,2016,8616,486,837,1697,390,142,287,170,14640,0,0,0,0,0,3,0,0,0,13,0,0,0,5,5,3,0,4,0,16,0,8,6,23,3,11,3,7,0,65
203021040,4,3,0,6,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,16,0,12,0,5,4,3,0,3,0,27,5,16,0,4,8,6,0,7,0,50,0,14,10,14,10,11,3,5,0,66,10,24,9,35,8,13,6,10,0,111,8,44,10,27,17,5,9,4,0,129,11,75,12,35,17,9,8,7,0,177,20,134,6,27,27,10,4,8,0,232,24,153,5,17,22,7,5,4,0,234,26,178,7,17,16,0,0,0,5,257,17,147,8,11,9,8,0,0,0,192,47,198,5,11,5,3,0,0,0,274,16,39,0,4,0,4,0,0,0,61,40,58,0,0,3,4,0,0,0,103,0,5,0,0,0,0,0,0,5,14,241,1107,68,212,152,86,27,52,9,1954,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,6,0,3,3,0,0,4,0,18
203021042,0,8,0,0,0,0,0,0,0,16,4,11,3,0,6,3,0,0,0,28,0,22,0,5,11,5,0,0,0,50,4,29,0,10,14,4,0,3,0,62,9,46,4,12,9,4,3,6,4,91,0,97,4,21,19,4,6,14,0,168,15,88,12,28,16,6,3,6,0,168,18,137,17,44,28,3,17,42,0,307,34,242,13,42,37,6,19,27,0,422,22,279,15,15,28,0,5,9,0,380,36,299,21,20,39,3,0,3,3,428,29,308,12,11,30,0,0,3,0,392,127,544,8,4,28,0,0,0,0,724,48,73,0,0,0,0,0,0,3,123,81,185,0,0,3,0,0,0,3,275,0,13,0,0,0,0,0,0,3,25,423,2389,119,199,277,39,60,120,15,3647,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,4,0,0,0,16,0,7,6,5,3,0,0,0,0,24
203021043,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,3,0,7,0,3,0,0,0,19,0,3,0,9,4,4,9,0,0,26,3,7,4,8,6,4,10,8,0,47,3,15,11,16,5,10,18,6,0,84,10,37,6,13,7,6,9,13,3,100,9,39,12,20,16,12,23,9,5,134,17,69,20,25,24,3,19,16,3,189,32,80,13,29,18,0,10,12,0,183,21,111,12,31,16,0,3,3,3,208,15,102,6,20,12,0,0,4,0,157,74,214,21,36,4,0,0,0,6,359,11,20,0,6,0,0,0,0,0,42,50,44,0,0,8,0,0,0,4,103,0,7,0,0,0,0,0,0,0,6,249,752,104,214,111,49,98,70,23,1668,6,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,14
203021044,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,12,3,0,4,7,0,0,3,0,0,20,0,6,4,9,0,4,0,4,5,34,3,13,0,22,3,3,0,0,0,51,10,11,0,18,0,9,0,3,0,55,6,28,0,9,0,3,0,0,0,56,8,29,4,0,0,5,4,0,0,44,8,30,0,3,0,0,0,0,0,42,0,19,0,4,0,0,0,0,0,30,7,39,0,9,0,0,0,0,0,55,0,9,0,0,0,0,0,0,0,13,3,23,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,52,205,17,90,21,35,12,12,8,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,6
203021045,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,15,0,8,0,6,0,0,0,6,0,18,3,7,0,8,6,6,0,6,0,36,6,22,3,20,4,8,5,3,0,70,4,30,4,8,8,5,3,4,0,75,10,37,15,24,8,7,8,5,0,114,20,63,14,21,9,9,9,14,0,161,9,84,16,15,10,4,0,0,0,141,19,80,16,9,6,0,0,0,5,132,13,84,4,0,6,0,0,0,0,114,49,135,9,0,0,0,0,0,0,202,18,17,0,0,0,0,0,0,0,35,11,27,0,0,0,0,0,0,0,51,0,7,0,0,0,0,0,0,0,6,162,611,84,120,71,54,31,45,7,1183,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,15
203021046,4,0,0,0,0,0,0,0,0,7,0,13,0,9,0,0,0,0,0,20,0,13,3,9,4,0,0,0,0,32,4,13,7,7,3,4,0,4,0,45,8,13,5,16,6,4,5,3,0,58,10,31,3,17,3,11,0,8,0,77,5,52,10,36,11,9,0,8,0,129,11,98,9,17,17,7,6,5,0,170,22,130,13,29,17,13,0,8,0,226,17,160,10,11,18,4,0,0,3,214,16,168,6,5,11,0,0,0,0,205,21,166,4,3,4,7,0,0,0,203,63,247,5,9,13,4,0,0,3,329,31,37,0,0,4,5,0,0,0,74,28,60,3,0,3,7,0,0,4,105,0,9,0,0,0,0,0,0,0,7,226,1208,70,170,109,58,7,43,15,1899,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,4,0,4,3,0,0,0,0,11
203021047,3,3,0,3,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,10,0,4,4,6,3,8,6,3,4,28,0,13,4,15,6,3,4,0,4,46,5,14,9,20,0,4,12,9,0,60,4,32,12,33,13,12,17,10,0,127,8,54,4,32,21,13,17,5,0,164,20,113,26,48,39,6,32,13,0,299,28,292,31,49,51,20,34,13,0,523,45,296,14,20,41,30,13,0,0,475,42,303,16,23,23,18,9,4,3,439,39,266,12,15,14,14,4,3,5,371,145,360,11,4,29,22,4,5,3,584,54,54,0,9,3,3,0,0,0,124,112,59,0,0,4,5,0,4,3,187,0,4,0,0,0,0,0,0,5,8,505,1873,138,285,259,155,145,73,36,3463,5,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,8,5,3,0,0,3,0,20
203021485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,3,0,10,5,4,0,0,0,4,0,0,0,12,0,4,0,6,3,0,0,0,0,20,0,6,0,8,0,0,7,5,0,29,0,18,8,14,0,0,0,5,0,42,0,24,5,12,5,0,0,0,0,44,0,18,0,6,5,0,0,0,0,37,3,29,0,3,3,0,0,0,0,40,3,26,0,3,3,0,0,0,0,33,5,51,0,0,0,0,0,0,0,61,5,3,0,0,0,0,0,0,0,9,4,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,25,197,18,61,19,6,9,21,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
203021486,0,6,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,8,3,3,0,0,3,4,0,4,0,18,0,3,0,6,8,6,0,3,0,31,0,10,0,12,3,0,0,10,0,34,5,9,0,16,6,6,0,9,0,63,4,19,5,17,9,14,10,3,0,83,4,36,10,20,12,8,11,10,0,115,11,82,15,21,16,11,3,7,0,168,13,90,15,11,5,3,0,0,4,149,9,105,10,12,11,0,3,3,0,159,12,87,7,10,3,0,0,0,0,129,51,219,27,9,20,4,0,0,3,335,29,28,10,0,3,0,3,0,0,77,43,44,8,3,5,0,0,0,0,111,0,0,0,0,0,0,0,0,4,3,191,752,119,138,105,63,38,50,11,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,12
203021487,4,3,0,0,4,0,0,0,0,17,0,9,5,6,3,0,0,0,0,18,0,9,0,11,6,6,4,0,0,34,5,10,0,11,9,15,4,7,0,65,4,13,7,14,3,15,6,15,0,73,4,13,5,18,10,32,10,11,0,105,11,31,15,39,14,37,8,18,0,172,13,56,13,40,15,18,8,5,0,177,25,78,12,41,30,17,4,10,0,218,17,89,14,14,22,12,3,3,0,165,19,115,4,8,12,4,0,6,0,174,10,68,5,5,4,0,0,0,0,93,47,124,5,10,10,0,0,0,0,194,13,17,0,0,0,0,0,0,4,35,14,33,0,0,0,0,0,0,4,58,3,3,0,0,0,0,0,0,5,11,194,680,90,207,119,158,39,83,21,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,11,0,7,0,0,0,28
203021488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,4,0,0,0,0,9,4,5,0,0,0,7,0,0,0,25,0,0,0,3,6,8,5,8,0,26,4,17,3,8,0,0,7,8,0,41,7,18,0,10,10,6,4,0,0,61,9,18,6,14,7,11,9,5,0,77,12,43,5,19,11,3,3,4,0,97,3,40,9,14,3,0,7,0,0,69,11,44,4,7,5,0,0,0,3,80,3,61,0,10,4,0,0,0,0,77,38,107,0,23,7,0,0,0,0,180,11,4,0,4,0,0,0,0,0,19,13,17,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,112,375,29,118,55,32,32,27,7,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5
203031048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,0,17,0,6,0,0,0,0,0,29,0,8,3,3,3,9,0,4,0,23,0,27,0,5,12,5,5,3,0,59,3,26,4,17,3,5,0,3,0,59,3,38,4,16,8,8,0,5,4,74,17,55,3,13,5,5,0,5,3,100,3,69,6,10,6,0,0,0,0,95,12,103,5,0,0,4,0,0,0,117,8,70,0,6,5,0,0,0,0,92,15,139,0,15,5,0,0,0,0,173,13,11,0,0,5,0,0,0,0,26,9,34,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,8,91,594,35,93,45,35,5,21,12,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,4,0,0,3,0,24
203031049,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,4,3,0,0,0,0,17,3,7,4,6,3,5,0,5,0,33,0,0,0,0,7,9,0,3,0,26,0,17,0,18,8,3,0,13,0,65,13,18,3,21,6,0,0,9,0,71,14,30,9,10,10,5,0,4,0,82,19,23,8,12,8,6,0,5,0,85,12,38,9,5,9,3,0,5,4,84,11,42,3,0,8,4,0,0,0,77,11,29,0,3,3,0,0,0,0,48,33,50,3,5,6,5,0,0,0,98,14,8,0,0,4,0,0,0,0,25,21,29,0,3,0,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,156,301,47,98,86,41,0,48,5,782,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10
203031051,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,3,9,3,0,0,0,0,3,0,21,0,5,0,0,4,0,0,0,0,17,3,7,0,3,3,0,0,3,0,26,3,12,0,3,6,0,0,4,0,30,0,17,6,8,3,0,0,10,6,51,9,20,6,0,5,4,0,3,0,46,5,18,5,0,8,0,0,0,0,37,5,27,0,0,5,0,0,0,0,40,5,23,3,4,0,0,0,0,0,36,17,40,3,0,7,3,0,0,0,77,0,9,0,0,0,0,0,0,0,13,12,8,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,5,76,204,30,28,29,12,4,27,8,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9
