POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
213011333,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,5,0,0,0,0,0,5,0,11,0,10,3,0,0,0,0,26,0,12,0,9,3,0,0,0,0,18,0,9,0,5,5,0,0,0,0,19,0,31,0,0,3,0,0,0,0,34,0,28,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,0,0,25,3,36,0,0,0,0,0,0,0,42,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,153,6,35,16,0,0,4,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
213011334,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,21,0,0,0,15,3,0,0,0,0,15,0,3,0,3,0,0,0,0,0,17,0,15,0,7,3,0,0,0,0,25,0,22,0,0,0,0,0,0,0,29,0,20,0,0,0,0,0,0,0,29,0,14,0,4,0,0,0,0,0,24,4,23,0,3,0,0,0,0,0,32,4,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,113,4,61,14,0,0,0,3,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3
213011335,0,5,0,5,9,0,0,0,0,26,0,18,3,20,12,0,0,5,0,56,0,39,7,25,32,0,0,8,6,116,0,91,8,58,54,4,6,26,0,237,5,198,16,79,83,0,10,38,7,445,0,453,16,96,81,5,10,19,4,694,7,487,12,67,47,0,9,12,0,637,13,510,11,18,28,0,0,3,0,589,15,462,8,5,8,0,3,0,0,498,51,641,5,9,16,0,0,0,0,723,18,90,0,0,0,0,0,0,0,113,15,188,0,0,6,0,0,0,4,212,0,7,0,0,3,0,0,0,0,19,131,3206,88,397,385,4,44,118,22,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011336,0,3,0,0,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,8,3,11,8,0,0,0,0,30,0,13,0,9,7,0,0,0,0,35,3,32,0,13,17,3,0,0,0,73,5,48,0,26,31,3,0,0,0,109,4,66,0,65,25,0,0,0,3,167,10,96,3,69,25,0,0,0,0,197,15,80,4,72,19,0,0,0,4,180,42,114,4,87,26,0,5,0,0,267,14,10,0,11,3,0,0,0,0,33,7,21,0,0,0,0,0,0,0,31,0,0,0,5,0,0,0,0,0,5,88,480,17,367,160,13,5,11,16,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,3,0,0,0,8,0,12,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,0,0,6,6,0,0,14,0,28
213011337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,0,9,0,5,0,0,0,0,0,8,0,9,0,9,6,0,0,0,0,22,0,8,4,5,9,0,0,0,0,24,0,23,0,7,6,0,0,0,0,36,0,23,0,4,0,0,0,0,0,32,7,29,0,12,0,0,0,0,0,51,6,21,0,56,0,0,0,0,0,86,7,0,0,3,0,0,0,0,0,12,6,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,138,3,98,20,0,0,0,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,7,0,8,0,0,0,0,0,17,0,7,0,19,0,0,0,0,0,22,0,9,3,5,5,0,0,0,0,24,0,25,0,4,8,0,0,0,0,44,0,30,0,7,15,0,0,0,0,51,3,34,0,5,3,0,0,0,0,47,0,22,0,0,0,0,0,0,0,35,14,42,9,13,0,0,9,0,0,87,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,182,12,64,39,0,14,3,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011339,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,8,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,6,0,11,0,0,5,0,0,0,0,21,0,16,0,5,0,0,0,0,0,21,0,14,4,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,14,0,27,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,112,6,27,12,0,0,6,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213011340,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0,14,0,8,0,4,7,0,0,0,0,15,0,19,4,3,4,0,0,0,0,27,0,32,0,3,3,0,0,0,0,39,0,36,0,4,0,0,0,0,0,41,0,25,0,4,0,0,0,0,0,31,0,35,0,9,3,0,0,0,0,56,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,171,6,52,23,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,5
213011569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,13,0,8,5,3,4,0,0,0,0,19,0,8,0,0,3,0,0,0,0,16,0,16,0,4,7,0,0,0,0,29,0,9,0,0,5,0,0,0,0,24,0,19,0,6,0,0,0,0,0,32,9,20,0,6,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,93,10,38,18,0,0,0,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,9
213011570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,14,0,3,0,9,9,0,0,0,0,19,0,6,0,3,3,0,0,0,0,17,0,5,0,0,5,0,0,0,0,15,0,10,0,4,0,0,3,0,0,15,5,3,0,11,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,4,40,21,0,7,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,3,0,11,0,6,0,3,0,0,0,7,0,19,0,5,3,6,8,0,5,10,0,28,6,3,6,8,0,0,6,4,0,39,0,16,6,13,5,0,0,0,0,37,0,14,3,17,4,0,3,0,0,41,4,11,0,23,0,0,0,0,0,33,10,26,0,48,0,0,3,0,0,85,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,89,12,130,24,0,14,30,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,9,0,4,3,0,7,0,0,3,0,19
213021342,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,9,0,7,0,0,3,0,0,0,0,10,0,8,0,0,3,0,0,0,0,5,0,10,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,21,0,7,0,0,0,0,0,0,0,15,0,19,0,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,69,0,25,10,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021343,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,10,0,3,0,3,3,0,0,0,0,12,0,6,0,4,6,0,0,0,0,15,0,6,5,3,9,0,5,3,0,34,5,19,0,10,9,0,0,5,0,49,4,16,6,15,0,0,0,0,0,44,8,6,4,17,3,0,0,5,6,39,16,22,3,25,5,0,0,0,0,78,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,84,22,92,35,0,12,21,8,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
213021344,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,7,3,0,0,0,0,7,0,9,0,0,0,0,0,0,0,8,0,9,0,4,0,3,0,0,0,19,0,20,0,0,8,0,0,0,0,28,0,14,0,0,4,0,0,0,0,27,0,18,5,4,0,0,0,0,0,28,10,24,3,23,4,0,4,0,0,71,4,3,0,3,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,21,97,6,57,20,9,9,6,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,10,0,6,0,3,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,6,18,4,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,0,3,0,6,0,0,0,0,0,8,0,6,0,6,5,0,0,0,0,15,0,16,0,3,6,0,0,4,0,27,0,23,0,9,4,0,0,5,0,40,0,35,5,22,15,0,6,4,0,86,0,73,4,14,11,0,3,0,0,113,0,73,9,19,11,0,0,7,0,113,3,77,0,26,9,0,0,0,0,124,0,68,0,18,4,0,0,0,0,90,17,80,0,48,0,0,0,0,0,148,11,7,0,0,0,0,0,0,0,21,4,10,0,3,0,0,0,0,0,16,0,4,0,5,0,0,0,0,0,3,45,479,12,180,69,0,13,18,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
213031347,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,15,0,11,0,3,0,0,0,0,0,17,0,13,0,14,9,0,0,0,0,36,0,14,0,7,3,0,0,0,0,25,0,20,0,0,3,0,0,0,0,25,0,52,3,4,4,0,0,0,0,58,3,49,0,0,0,0,0,0,0,49,11,58,0,0,7,0,0,0,0,77,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,25,233,3,47,21,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031348,3,6,0,9,0,0,0,3,0,23,4,5,5,7,8,0,0,6,0,30,3,39,4,16,32,0,0,7,0,103,3,56,6,27,39,0,4,19,0,162,8,112,13,40,98,3,0,19,4,294,18,278,20,74,111,8,7,14,0,533,14,373,19,71,85,5,11,3,4,581,21,403,16,71,47,0,3,0,7,565,34,331,8,38,46,0,0,4,8,472,114,468,7,96,37,3,0,0,7,734,39,82,0,6,0,0,0,0,0,136,54,195,0,0,6,0,0,0,0,255,0,15,0,0,3,0,0,0,0,23,308,2392,97,467,515,20,27,74,32,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
213031349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,0,0,0,0,8,0,10,0,8,0,0,0,0,0,24,0,15,0,3,4,0,0,0,0,22,0,26,0,5,3,0,0,0,0,39,0,18,0,0,0,0,0,0,0,20,0,37,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,120,3,26,12,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,10
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,4,0,0,7,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,16,0,4,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,15,0,11,0,0,6,0,0,0,0,21,4,12,0,0,0,0,0,0,0,14,4,5,0,0,5,0,0,0,0,19,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61,3,9,7,0,4,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213031352,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,8,0,13,3,0,0,0,0,15,0,6,0,12,0,0,0,0,0,23,0,9,0,17,0,0,0,0,0,31,0,9,0,17,11,0,0,0,0,42,0,26,0,5,3,0,0,0,0,43,0,48,0,6,0,0,0,0,0,52,0,24,0,5,0,0,0,0,0,30,7,23,0,6,3,0,0,0,0,48,4,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,169,0,91,25,0,4,3,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041353,0,13,0,15,0,0,0,0,0,33,0,5,4,7,6,0,0,5,0,22,0,11,3,27,5,0,0,10,0,55,0,26,6,40,12,0,4,3,0,89,0,30,0,45,18,0,0,3,0,101,0,68,5,35,23,0,5,0,0,139,6,84,3,21,7,0,3,0,0,130,9,101,0,23,8,0,0,0,0,144,7,74,0,17,3,3,0,0,0,99,30,151,0,46,7,0,3,0,0,241,8,5,0,0,0,0,0,0,0,15,6,8,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,3,57,588,25,287,97,4,11,27,4,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,10
213041358,0,5,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,13,0,5,0,24,4,0,0,0,0,33,0,15,0,56,9,0,0,3,0,79,0,13,0,38,14,0,0,0,0,74,0,43,4,8,9,0,0,0,0,72,0,75,0,11,7,0,0,0,0,95,4,83,0,6,8,0,0,0,0,93,7,57,0,0,0,0,0,0,0,66,14,85,0,0,4,0,0,0,0,105,5,4,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,27,408,7,153,55,0,0,0,6,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
213041359,0,0,0,5,4,0,0,0,0,7,0,0,0,7,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,11,0,13,0,15,9,0,0,0,0,37,0,15,0,41,10,0,0,0,0,71,0,22,6,159,27,0,4,0,0,219,6,37,5,246,23,0,0,0,3,322,7,63,3,265,22,0,0,0,0,363,16,38,4,184,17,0,0,0,4,269,40,48,8,156,13,0,0,0,0,256,9,3,0,13,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,11,88,243,23,1120,122,0,0,5,15,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041360,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,11,0,13,0,0,5,0,0,0,0,13,0,11,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,4,13,9,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,7,0,0,6,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,12,8,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
