POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
210051441,19,6,0,0,0,24,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,24,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,25,0,0,0,0,0,0,7,3,4,0,0,16,80,7,12,0,0,105,4,0,0,0,0,7,1185,118,117,15,12,1437
210051442,15,0,11,0,0,26,20,0,5,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,32,3,3,0,0,41,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,15,7,0,0,0,0,7,3,4,0,0,0,12,79,17,14,6,0,118,3,0,0,0,0,6,1341,125,147,23,13,1656
210051443,31,12,23,6,0,77,73,6,0,0,0,75,0,0,0,0,0,0,6,0,0,0,0,7,8,0,0,0,0,12,116,19,21,8,0,153,4,0,0,0,0,0,9,4,0,0,0,15,85,4,4,0,0,95,10,0,0,0,0,17,46,3,3,0,0,52,344,63,57,6,0,470,20,0,0,0,0,21,3886,510,402,74,22,4897
210051445,29,4,23,3,0,64,35,0,3,0,0,44,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,8,36,8,6,0,0,42,0,0,0,0,0,5,14,0,0,0,0,18,41,0,3,0,0,45,0,0,0,0,0,0,45,0,0,0,0,44,125,33,29,3,0,185,7,0,0,0,0,8,1893,354,315,59,21,2642
210051542,8,5,4,0,0,21,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,9,10,0,0,43,0,0,0,0,0,0,345,89,108,10,7,560
210051543,40,7,20,0,0,69,36,6,0,0,0,47,0,0,0,0,0,0,6,0,0,0,0,11,8,0,0,0,0,8,45,3,12,0,0,58,0,0,0,0,0,3,4,0,0,0,0,10,29,0,6,0,0,38,0,0,0,0,0,0,34,0,4,5,0,41,147,28,21,5,0,203,8,0,0,0,3,6,2434,199,200,32,22,2892
210051544,101,12,10,3,5,121,131,6,9,0,0,146,10,0,0,0,0,12,16,0,6,0,0,17,17,0,0,3,0,20,175,15,8,0,3,200,3,0,0,0,0,4,23,0,4,0,0,30,104,0,0,0,0,107,9,0,0,0,0,9,202,4,3,0,0,209,892,74,61,3,7,1038,42,6,0,0,3,50,7346,463,294,58,52,8221
210051545,9,5,14,0,0,31,30,0,0,0,0,28,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,18,4,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,5,84,26,46,3,7,157,5,0,0,0,0,3,645,116,176,16,15,971
211011251,59,4,0,0,0,69,192,0,4,0,0,199,51,0,0,0,0,55,54,4,3,0,0,62,92,7,5,0,0,108,206,12,8,0,0,224,32,0,4,0,0,33,59,0,4,0,0,65,490,59,18,3,3,580,30,4,0,0,0,34,226,6,11,5,0,247,851,42,35,4,4,936,42,8,0,0,0,57,11621,1152,637,158,67,13634
211011254,85,0,0,4,0,91,229,6,3,0,0,238,31,0,5,0,0,33,70,4,5,0,0,81,147,10,6,3,0,168,467,26,15,3,0,512,38,3,3,0,0,46,84,0,4,0,0,85,651,41,16,4,3,709,55,4,0,0,0,61,293,6,8,0,0,307,1073,44,30,8,3,1153,40,4,0,5,0,48,15872,938,508,142,55,17517
211011255,6,0,0,0,0,6,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,6,3,0,0,0,8,15,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,20,8,7,0,0,37,0,0,0,0,0,0,413,145,131,21,0,706
211011256,35,0,0,0,0,37,69,0,4,0,0,80,13,3,0,0,0,24,16,0,3,0,0,20,39,0,7,0,0,48,135,15,11,4,0,161,3,0,0,0,0,11,6,0,0,0,0,8,164,13,10,0,0,196,13,0,0,0,0,13,75,0,10,0,0,81,214,19,19,0,0,258,13,0,3,0,0,15,5053,393,347,61,16,5866
211011257,10,0,0,0,0,10,29,0,0,0,0,29,7,0,0,0,0,4,10,0,0,0,0,14,33,4,0,0,0,28,58,14,9,0,0,78,0,0,0,0,0,5,16,0,0,0,0,16,88,15,5,4,0,107,13,0,0,0,0,13,38,5,0,0,0,49,167,18,10,4,0,200,8,0,0,0,0,12,2623,304,184,30,14,3154
211011258,15,0,0,0,0,15,39,0,6,0,0,37,7,8,0,0,0,17,9,0,0,0,0,12,16,3,3,0,0,24,91,6,11,0,0,111,9,0,0,0,0,9,5,0,0,0,0,4,75,10,7,0,0,85,7,0,0,0,0,7,23,3,3,0,0,31,143,20,9,0,0,174,4,0,0,0,0,7,2031,247,222,36,10,2543
211011259,4,0,0,0,0,8,113,0,0,0,0,116,7,0,0,0,0,12,26,0,6,0,0,35,31,0,3,0,0,39,82,10,6,0,0,103,5,5,0,0,0,14,14,0,0,0,0,9,148,17,15,0,0,179,16,0,0,0,0,21,30,11,5,0,0,48,192,8,14,0,0,219,10,0,0,0,0,17,4089,313,322,52,14,4792
211011260,22,3,3,3,0,32,91,0,0,0,0,91,6,0,0,0,0,9,58,12,6,0,0,81,42,0,3,0,0,55,203,15,14,6,0,233,14,0,3,0,0,15,35,0,0,0,0,35,200,15,22,5,0,241,28,0,0,0,0,27,55,10,5,3,0,73,266,20,26,0,0,312,21,6,6,0,0,23,6853,486,422,77,34,7877
211011446,24,0,0,0,0,25,71,0,0,0,0,74,13,3,3,0,0,17,8,3,0,0,0,16,60,10,0,0,0,77,125,18,10,4,3,162,18,3,0,0,0,22,31,4,4,0,0,42,223,25,36,5,0,293,14,0,6,0,0,21,60,0,10,12,0,81,289,25,25,0,3,342,21,0,0,0,0,24,5631,616,609,93,30,6973
211011447,5,0,0,0,0,6,21,0,4,0,0,26,11,0,4,0,0,14,6,4,0,0,0,13,15,8,4,0,0,25,40,3,3,0,0,46,3,0,0,0,0,3,9,0,4,0,0,18,103,7,17,4,0,132,12,3,0,0,0,15,16,6,5,0,0,28,103,13,20,8,3,138,8,0,0,0,0,5,2161,284,315,49,13,2820
211011448,14,0,3,0,0,14,77,0,0,0,0,79,11,3,0,0,0,10,21,0,0,0,0,21,28,7,4,0,0,36,79,0,6,0,0,91,3,4,0,0,0,9,16,0,0,0,0,18,175,15,18,7,0,218,14,0,0,0,0,12,28,0,3,0,0,34,181,21,16,3,6,229,7,0,6,0,0,13,4637,495,417,73,16,5638
211011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,5,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,18,0,0,0,0,0,0,367,78,104,18,4,569
211021261,17,4,0,0,0,18,26,0,0,0,0,31,0,0,0,0,0,0,12,3,0,0,0,17,29,7,0,0,0,35,28,3,5,0,0,39,8,3,0,0,0,15,4,0,0,0,0,9,51,21,21,4,0,94,6,0,6,0,0,12,10,0,0,0,0,12,63,21,15,9,0,105,5,0,0,0,0,12,1976,432,357,104,12,2874
211021262,0,0,0,0,0,0,3,3,0,0,0,9,0,3,0,0,0,3,6,0,3,0,0,5,19,0,3,0,0,26,16,0,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,20,71,16,24,10,0,120,10,0,0,0,0,11,7,4,0,0,0,14,35,6,9,0,0,63,8,0,0,0,0,13,1613,412,320,87,9,2438
211031263,37,0,0,0,0,34,87,3,0,0,0,86,14,5,0,0,0,17,27,3,0,0,0,25,63,3,0,0,0,71,116,15,0,0,0,124,9,0,0,0,0,12,36,3,0,0,0,39,335,49,16,3,3,414,29,0,0,0,0,26,70,5,5,0,0,79,532,29,14,5,9,586,38,0,6,0,4,48,8465,841,400,91,65,9859
211031265,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,17,0,3,0,0,17,10,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,65,21,12,0,0,101,10,4,4,0,0,14,4,0,0,0,0,8,62,4,10,0,0,79,4,0,0,0,0,5,1519,294,310,43,8,2171
211031266,61,0,0,0,0,62,155,0,0,0,3,164,27,4,0,0,0,28,40,3,5,0,0,47,107,0,8,0,0,111,229,12,7,0,0,250,29,4,0,0,0,35,68,3,3,0,0,76,509,37,26,3,0,581,57,8,9,0,0,65,147,14,7,0,0,168,615,32,25,5,9,685,35,5,4,0,4,48,14328,1017,657,116,67,16187
211031267,22,3,0,0,0,24,98,0,0,0,0,98,11,0,4,0,0,14,20,3,3,0,0,28,52,0,7,0,0,56,80,3,10,0,0,86,14,0,4,0,0,18,20,5,0,0,0,26,232,21,20,3,0,277,14,5,3,0,0,27,45,3,0,5,0,59,245,14,25,5,5,292,15,0,0,0,0,21,5474,417,479,68,33,6475
211031268,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,8,5,0,0,0,18,12,0,0,0,0,20,0,0,0,0,0,0,5,0,3,0,0,11,32,8,10,3,0,55,7,0,0,0,0,6,0,3,0,0,0,7,45,12,4,0,4,60,3,0,0,0,0,8,1037,225,197,29,13,1500
211031450,6,0,0,0,0,8,22,3,0,0,0,28,0,0,0,0,0,3,9,3,0,0,0,10,17,3,0,0,0,26,36,4,3,0,0,41,4,0,0,0,0,9,12,7,3,0,0,22,138,27,16,4,0,187,11,0,0,0,0,19,16,0,10,0,0,28,137,10,15,10,4,185,17,3,0,0,0,21,3296,462,456,86,23,4317
211031451,12,0,0,0,0,14,19,0,0,0,0,21,3,0,0,0,0,7,5,0,0,0,0,6,13,4,0,0,0,21,29,4,3,0,0,36,0,0,0,0,0,0,18,0,0,0,0,19,98,10,19,3,0,128,13,0,3,0,0,10,15,9,0,0,0,22,130,16,12,3,5,165,11,0,0,0,0,9,2616,307,303,48,15,3300
211031452,4,0,0,0,0,4,28,0,0,0,0,28,5,0,0,0,0,3,6,0,0,0,0,6,21,5,0,0,0,24,29,8,0,0,0,36,10,0,0,0,0,10,12,0,0,0,0,11,95,11,4,0,0,121,9,0,0,0,0,10,20,0,5,0,0,30,142,5,4,5,3,155,3,0,0,0,0,3,2339,255,146,32,11,2784
211041269,22,0,5,0,0,28,82,0,0,0,0,80,11,0,0,0,0,11,29,0,0,0,0,35,34,0,0,0,0,36,138,11,0,5,0,156,21,0,0,0,0,17,12,0,0,0,0,12,120,6,0,0,0,131,16,0,0,0,0,17,72,0,12,5,0,90,192,15,6,5,0,221,12,4,0,0,0,16,4528,281,228,68,23,5137
211041270,20,0,0,0,0,20,61,0,0,0,0,61,13,0,0,0,0,17,29,0,4,0,0,38,59,10,5,3,0,70,112,13,3,0,0,126,35,11,3,4,0,55,31,0,0,0,0,35,227,23,12,5,0,260,25,0,0,0,0,32,73,6,7,0,0,87,259,21,19,8,3,314,13,0,0,0,0,10,6080,666,443,107,21,7324
211041271,26,3,7,0,0,39,71,0,0,0,0,73,15,0,0,0,0,15,21,0,6,0,0,22,56,11,0,0,0,68,107,9,4,0,0,124,29,9,4,0,0,38,10,0,0,0,0,18,201,20,8,0,0,224,26,0,0,0,0,29,74,3,11,7,6,94,289,21,13,3,0,333,11,0,0,0,0,22,6192,571,343,81,18,7205
211041272,12,3,0,0,0,14,26,0,0,0,0,30,3,0,0,0,0,8,10,0,0,0,0,12,16,0,0,0,0,21,33,5,3,0,0,38,15,3,0,0,0,16,3,0,0,0,0,3,86,13,10,0,0,108,8,0,0,0,0,15,21,8,4,0,0,31,80,9,8,0,0,106,10,0,0,0,0,10,2171,331,253,47,12,2815
211041273,6,0,0,0,0,5,28,0,0,0,0,29,6,0,7,0,0,8,10,0,3,4,0,20,17,0,0,0,0,19,70,0,5,0,0,79,7,0,5,0,0,14,12,0,4,0,0,13,62,0,8,0,0,69,15,0,0,0,0,11,16,8,8,0,0,30,78,12,8,5,6,103,9,0,0,0,0,10,2116,214,247,43,11,2631
211051274,3,0,0,0,0,3,13,0,0,0,0,11,0,0,0,0,0,5,4,0,0,0,0,4,16,5,0,0,0,19,28,0,0,0,0,29,0,0,0,0,0,4,0,0,0,0,0,4,78,19,16,8,0,116,6,0,5,0,0,4,14,0,0,0,0,14,48,10,15,3,0,79,4,0,0,0,0,11,1669,274,309,67,16,2330
211051275,4,0,0,0,0,7,15,0,4,0,0,25,4,0,0,0,0,8,11,0,0,0,0,11,39,0,3,0,0,38,28,5,0,0,0,38,3,0,0,0,0,3,8,0,0,0,0,8,122,12,18,5,0,161,13,0,0,0,0,19,24,0,0,0,0,28,127,14,12,5,0,148,3,0,0,0,0,4,3399,322,278,43,22,4075
211051276,8,4,0,0,0,14,21,0,0,0,0,25,5,0,3,0,0,6,0,0,0,0,0,0,18,0,3,0,0,18,22,0,0,0,0,24,0,0,0,0,0,0,21,0,0,0,0,17,175,30,39,7,0,255,14,0,4,0,0,22,10,0,0,0,0,6,78,12,16,0,0,110,25,8,0,3,3,38,3669,480,540,114,43,4845
211051277,0,0,0,0,0,0,50,0,0,0,0,55,7,0,0,0,0,7,8,0,0,0,0,8,24,5,0,0,0,28,42,0,0,0,0,49,0,0,0,0,0,0,30,0,3,0,0,29,148,15,13,3,0,186,9,0,0,0,0,15,43,0,0,0,0,45,324,6,4,4,4,347,16,0,3,0,0,21,3765,318,233,47,18,4381
211051278,21,0,0,0,0,16,80,0,3,0,0,88,17,0,0,0,0,19,21,0,0,0,0,26,47,12,10,0,0,71,71,5,5,0,0,89,14,0,0,0,0,15,35,3,3,0,0,43,452,33,48,8,0,542,28,0,0,0,0,30,33,0,4,0,0,39,305,22,7,0,5,339,23,4,0,0,5,39,8680,774,633,141,59,10287
211051279,8,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,4,5,4,0,0,0,6,4,5,0,0,0,8,0,0,0,0,0,3,14,3,4,0,0,15,80,17,15,5,0,116,7,0,4,0,0,6,12,4,0,0,0,13,54,0,8,0,0,70,11,0,0,3,0,12,1617,296,252,65,18,2254
211051280,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,13,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,41,7,6,3,0,59,6,0,0,0,0,3,8,0,0,0,0,6,43,4,4,0,0,52,4,0,0,0,0,4,1006,159,158,42,4,1371
211051281,4,0,0,0,0,3,28,0,3,0,0,31,3,0,0,0,0,4,6,0,0,0,0,10,15,5,5,0,0,24,32,0,0,0,0,36,3,0,0,0,0,5,15,0,0,0,0,16,129,20,31,5,4,184,11,0,0,0,0,14,10,0,3,0,0,18,128,14,28,4,4,183,6,0,0,0,0,5,3032,348,467,56,26,3927
211051282,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,5,11,4,4,0,0,18,7,0,0,0,0,10,0,0,0,0,0,4,8,0,3,0,0,9,65,26,26,4,0,120,3,3,5,0,0,8,7,4,0,0,0,4,41,16,15,4,0,78,4,3,0,0,0,11,1293,289,386,86,8,2062
211051283,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,7,4,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,66,14,23,0,0,96,3,0,3,0,0,11,0,0,0,0,0,8,50,9,4,0,0,69,7,0,0,0,0,10,1725,230,316,38,12,2316
211051284,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,11,0,4,0,0,10,10,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,7,59,15,26,0,0,103,4,0,0,0,0,4,5,0,0,0,0,4,36,12,15,4,0,69,3,0,0,0,0,12,1192,217,323,30,4,1765
211051285,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,20,48,14,8,3,0,78,3,0,0,0,0,6,6,0,0,0,0,7,65,4,4,0,0,73,11,0,0,0,0,18,1275,289,266,90,17,1938
211051286,0,0,0,0,0,0,19,0,0,0,0,14,7,0,0,0,0,4,0,0,6,0,0,5,12,0,0,0,0,11,3,0,3,0,0,8,0,0,0,0,0,0,12,0,0,0,0,12,116,14,23,11,4,168,6,0,0,0,0,7,6,0,4,0,0,9,62,7,8,3,0,80,42,8,0,0,3,66,2607,395,473,141,49,3659
212011289,5,0,0,0,0,8,28,0,0,0,0,28,7,3,4,5,0,13,0,0,0,0,0,0,11,6,4,0,0,15,36,6,4,0,0,41,0,0,5,0,0,0,7,5,3,0,0,15,105,26,27,6,0,167,19,0,9,0,0,21,7,0,0,0,0,13,50,6,28,0,0,88,12,0,0,0,5,22,2463,515,498,115,44,3625
212011546,23,0,4,0,0,32,40,0,8,0,0,48,7,0,0,0,0,10,17,0,4,0,0,19,31,7,11,5,0,50,135,20,9,9,0,175,4,0,0,0,0,4,12,8,5,0,0,22,170,26,19,6,0,217,15,0,0,0,0,13,16,3,0,0,0,25,148,37,25,5,0,212,7,0,0,0,3,15,4195,504,494,85,38,5310
212011547,3,0,0,0,0,5,27,0,0,0,0,30,0,0,0,0,0,6,3,0,0,0,0,3,11,0,0,4,0,22,8,0,0,0,0,15,6,0,0,0,0,6,9,0,0,0,0,9,69,18,12,3,0,98,3,0,0,0,0,3,14,0,0,0,0,15,77,4,9,4,0,91,19,0,11,3,0,38,1890,362,309,124,39,2723
212011548,0,0,0,0,0,3,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,23,5,6,0,0,24,0,0,0,0,0,0,4,0,0,0,0,3,83,9,16,4,0,112,7,0,0,0,0,6,13,0,0,0,0,10,104,14,10,6,0,130,16,0,6,0,0,30,2367,273,352,122,45,3176
212011549,6,5,0,0,0,15,24,0,5,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,7,0,4,0,0,12,35,9,7,0,0,57,4,0,0,0,0,4,3,0,0,0,0,3,48,6,17,0,0,78,5,0,0,0,0,5,6,0,0,0,0,8,58,0,13,0,0,77,12,0,0,0,0,11,1484,153,256,35,15,1942
212011550,6,0,4,0,0,11,19,0,0,0,0,19,5,0,0,0,0,5,6,0,0,0,0,6,21,0,0,0,0,26,47,7,3,0,0,63,0,0,0,0,0,3,4,0,0,0,0,3,94,9,6,4,0,108,9,0,0,0,0,9,8,0,3,0,0,12,107,9,17,0,5,134,11,4,0,0,0,15,2241,185,168,32,16,2640
212011551,25,0,4,0,0,28,42,5,0,0,0,48,9,0,0,0,0,9,5,0,0,0,0,5,25,3,0,0,0,28,94,7,9,0,0,107,85,0,0,0,9,102,13,0,0,0,0,11,167,22,8,9,0,207,13,0,0,0,0,14,19,0,3,0,0,27,226,20,17,3,3,269,24,0,3,0,0,26,4793,478,261,76,42,5659
212011552,26,6,6,0,0,44,66,0,5,0,0,76,10,0,0,0,0,15,6,0,4,0,0,9,32,3,5,0,0,38,195,27,13,3,0,240,4,0,0,0,0,6,15,4,5,0,0,16,201,27,19,5,0,248,9,0,0,0,0,9,26,10,3,0,0,38,226,30,25,0,0,289,26,0,0,0,0,26,5151,643,513,72,44,6430
212021293,38,6,0,0,0,42,247,4,3,0,0,258,24,4,0,0,0,34,46,0,3,0,0,51,85,6,13,3,0,104,301,30,19,3,6,358,0,0,0,0,0,9,31,0,7,0,0,36,382,37,42,10,0,471,21,4,3,0,0,26,49,3,3,0,0,60,464,39,43,4,0,552,29,6,3,0,0,33,8872,661,707,128,32,10402
212021295,25,4,7,4,0,37,57,0,0,0,0,57,8,4,0,0,0,3,11,0,0,0,0,11,21,0,0,0,0,16,76,11,10,0,0,98,7,0,0,0,0,6,4,0,0,0,0,11,56,3,6,0,0,71,6,0,0,0,0,6,25,3,4,0,0,30,152,16,28,5,0,206,4,3,0,0,0,10,1699,176,156,34,7,2071
212021297,70,12,18,0,0,101,214,8,3,0,0,219,23,6,9,0,0,34,17,0,0,0,0,15,106,12,0,4,0,122,386,56,17,6,0,470,8,0,0,0,0,12,28,0,0,0,0,26,399,46,21,0,0,472,27,5,0,0,0,36,147,5,4,0,0,158,860,86,43,15,0,1007,39,6,7,0,9,54,10654,1054,455,96,67,12319
212021299,8,0,0,0,0,11,32,0,0,0,0,32,6,0,0,0,0,11,7,0,0,0,0,4,6,0,4,0,0,8,61,4,4,5,0,79,0,0,0,0,0,0,5,0,0,0,0,5,31,9,7,0,3,52,0,0,0,0,0,3,5,0,0,0,0,5,83,32,12,8,0,136,8,0,0,0,0,5,1093,270,188,49,11,1616
212021453,6,0,4,3,0,17,19,5,0,0,0,19,10,6,0,0,0,21,0,0,5,0,0,3,15,0,3,0,0,23,60,20,17,0,0,96,0,0,0,0,0,0,4,0,0,0,0,4,17,7,9,4,7,35,7,0,0,0,0,7,7,0,3,0,0,7,65,20,30,4,0,120,0,0,0,0,0,0,918,172,176,28,13,1310
212021454,8,4,5,0,0,24,19,0,0,0,0,19,7,5,4,3,0,18,8,0,0,0,0,5,4,0,4,0,0,10,66,6,16,5,4,99,0,0,0,0,0,0,0,0,0,0,0,3,36,4,5,0,0,43,4,0,0,0,0,6,16,5,9,0,0,32,99,30,32,0,4,170,4,0,0,0,0,9,1505,195,234,35,11,1989
212021455,7,6,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,5,6,0,3,0,0,15,25,7,13,0,0,46,0,3,0,0,0,4,7,0,0,0,0,3,16,9,11,0,0,35,0,0,0,0,0,3,3,0,5,0,0,10,45,13,11,0,0,72,0,0,0,0,0,4,666,127,203,26,3,1022
212021456,62,5,8,0,0,67,170,5,5,0,0,180,21,0,4,0,0,26,29,4,0,0,0,35,79,4,0,0,0,80,399,35,22,16,0,473,16,4,0,0,0,19,35,0,5,0,0,41,338,20,9,4,0,372,24,0,0,0,0,23,77,5,8,4,0,97,573,51,30,6,5,666,30,0,3,0,0,36,10389,548,380,98,53,11473
212021553,8,5,0,0,0,11,16,0,0,0,0,17,0,0,5,0,0,4,5,0,3,0,0,8,18,7,3,0,0,29,86,34,26,8,0,152,5,0,0,0,0,0,3,0,0,0,0,4,76,17,14,0,0,111,7,0,0,0,0,11,6,0,4,0,0,13,61,17,24,5,0,99,7,0,5,0,0,9,1644,248,303,52,11,2256
212021554,9,8,3,0,0,20,15,0,3,0,0,19,5,0,0,0,0,4,3,0,5,0,0,8,5,0,0,0,0,14,41,11,20,0,0,78,3,0,0,0,0,3,3,0,0,0,0,5,39,0,7,0,0,47,4,0,0,0,0,4,0,0,0,0,0,4,65,8,9,3,0,84,3,0,0,0,0,3,1031,156,203,39,8,1437
212031300,53,7,9,0,0,63,125,3,6,4,0,132,4,0,0,0,0,10,12,0,3,0,0,17,46,5,6,0,0,61,211,19,13,6,3,251,8,0,0,0,0,7,13,4,3,0,0,21,226,18,14,0,0,264,21,0,4,0,0,27,35,3,3,9,0,54,390,26,33,4,0,461,23,0,0,9,0,30,7257,495,512,89,49,8398
212031303,13,6,0,0,0,17,36,0,0,0,0,38,5,0,0,0,0,7,0,3,0,0,0,3,7,5,0,0,0,8,42,10,5,5,0,61,0,0,0,0,0,0,56,0,0,0,0,56,83,13,27,0,4,126,0,0,0,0,0,0,58,4,0,0,0,63,196,25,19,7,0,253,14,3,0,0,0,15,2399,456,347,82,25,3309
212031304,12,11,6,0,0,41,42,3,3,0,0,53,3,0,3,0,0,3,12,0,0,0,0,11,17,0,0,0,0,25,97,23,17,0,0,138,0,0,0,0,0,0,8,0,0,0,0,9,99,14,9,0,4,121,3,0,0,0,0,11,13,0,5,0,0,18,159,23,26,6,6,225,11,3,0,0,0,13,2685,442,362,58,24,3578
212031306,21,3,11,0,0,29,64,0,3,0,0,70,11,0,0,0,0,11,7,0,0,0,0,7,11,0,5,0,0,16,116,21,31,7,3,179,5,0,0,0,0,5,10,0,0,0,0,6,90,10,3,0,0,102,9,0,0,0,0,9,21,4,3,0,0,27,175,34,18,8,0,232,8,0,0,0,3,13,2842,308,259,59,19,3484
212031308,3,0,0,0,0,4,3,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,10,4,5,0,0,13,0,0,0,0,0,0,8,0,0,0,0,8,42,18,11,4,0,75,0,0,0,0,0,0,28,0,0,0,0,37,188,16,6,0,5,212,9,0,4,0,0,11,1451,275,241,59,21,2046
212031457,17,0,0,0,0,18,30,0,0,0,0,32,7,0,0,0,0,7,0,0,0,0,0,0,10,0,4,0,0,18,52,14,7,3,0,77,0,0,0,0,0,3,0,0,0,0,0,6,32,6,4,0,0,41,0,0,0,0,0,3,14,0,0,0,0,16,77,18,9,0,0,102,5,0,0,0,0,8,1274,200,199,21,7,1701
212031458,8,0,0,3,0,11,18,0,4,0,0,18,0,0,0,0,0,4,9,4,0,0,0,15,15,0,0,0,0,11,57,5,16,6,0,83,0,0,0,0,0,0,6,0,0,0,0,9,31,0,5,0,0,43,5,0,0,0,0,5,3,0,0,0,0,9,58,7,26,3,0,93,6,0,0,0,0,9,1250,161,220,38,9,1679
212031555,8,3,0,0,0,13,17,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,4,21,0,4,0,0,22,71,38,27,5,0,132,0,0,0,0,0,0,4,0,4,0,0,8,29,5,0,0,0,35,7,0,0,0,0,7,3,4,0,0,0,5,44,4,13,0,0,59,3,0,0,0,0,5,915,133,150,21,3,1226
