POW_SA2_CODE_2021,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
214021384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,3,0,0,14,3,0,0,3,3,0,0,16,35,160,287,278,236,87,21,1115,307,191,172,209,197,77,11,1167,15,14,5,7,13,5,4,67,1201,1239,1254,1540,1336,451,74,7091
214021385,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,3,9,0,0,0,0,14,10,3,9,0,0,0,0,24,49,151,227,262,191,78,15,972,311,188,144,137,147,53,8,985,9,4,3,9,4,3,0,31,1517,1652,1572,1648,1282,361,51,8083
214021591,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,11,3,10,0,6,0,0,0,21,54,176,260,263,164,51,11,980,327,178,156,155,125,49,9,985,7,4,0,9,4,0,0,29,1523,1537,1427,1523,1048,287,43,7389
214021592,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,8,33,143,206,251,187,114,19,953,426,228,204,216,183,73,4,1333,9,5,5,15,3,4,0,38,1304,1195,1221,1440,1131,427,49,6765
215011386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,6,0,5,4,0,6,0,0,11,8,32,46,61,40,38,0,225,92,99,74,102,96,33,0,498,10,5,7,6,0,5,0,32,555,849,712,871,784,222,23,4014
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,58,78,78,64,28,354,9,13,20,11,16,10,9,87,3,0,0,0,4,3,8,18,115,154,226,238,239,159,50,1190
215011388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,4,0,0,24,5,10,6,5,4,0,0,25,25,122,197,188,144,45,12,732,221,205,155,135,154,53,5,933,7,12,4,7,7,8,8,49,1343,1805,1594,1692,1624,400,68,8524
215011389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,46,80,101,67,23,354,11,7,6,12,11,10,0,63,0,0,0,3,0,5,0,11,105,179,178,269,291,155,51,1237
215011390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,20,45,57,98,129,50,24,431,28,50,31,40,56,29,3,239,4,9,0,5,7,5,8,30,300,555,446,542,669,230,71,2813
215011391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,4,19,25,28,40,42,18,163,24,27,13,16,27,9,0,117,0,0,0,5,0,0,0,12,181,216,201,290,318,126,48,1373
215011392,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,36,75,90,95,59,10,378,75,108,59,73,86,42,0,439,7,7,0,5,4,0,4,33,546,853,615,706,696,258,50,3713
215011393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,32,46,69,71,26,270,9,17,12,15,19,7,0,84,0,4,0,3,3,8,4,14,89,178,182,230,280,159,58,1185
215011394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,29,38,85,99,56,30,342,46,35,25,25,70,21,0,226,11,0,5,4,4,4,7,27,294,445,388,477,662,214,75,2556
215021395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,39,65,86,69,43,6,316,35,30,20,18,29,5,0,131,12,3,5,3,3,0,4,26,276,386,427,487,385,136,17,2129
215021396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,33,43,38,13,3,146,21,16,9,15,20,10,0,76,3,0,0,0,8,0,0,17,126,214,235,288,257,84,14,1218
215021398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,41,54,75,49,16,253,15,22,20,20,33,17,0,127,4,10,5,4,0,4,0,29,200,428,389,451,455,189,40,2155
215021399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,30,36,55,22,0,178,22,26,15,20,23,7,0,110,0,0,5,3,5,3,0,12,183,334,314,324,321,92,4,1565
215021469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,4,3,3,0,0,29,6,11,4,3,3,0,0,35,45,204,263,251,182,52,3,1000,216,283,185,162,163,43,11,1059,20,21,19,26,15,5,8,114,1880,2866,2491,2639,2134,540,56,12598
215021470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,14,0,5,0,0,5,0,0,10,8,51,71,85,70,43,4,344,162,105,69,64,58,13,0,465,8,8,5,14,4,4,0,44,923,892,772,778,683,158,24,4231
215031400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,23,37,35,96,111,69,27,394,41,36,19,39,40,19,4,186,6,0,7,4,0,3,4,36,313,386,375,555,630,274,57,2593
215031401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,20,28,51,88,90,85,22,383,16,17,20,18,32,15,0,118,5,8,0,0,4,10,4,22,236,293,360,476,501,235,64,2167
215031402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,28,31,10,7,116,30,39,29,28,28,21,0,183,4,5,0,6,0,0,0,24,220,277,320,344,407,127,18,1711
215031403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,9,16,32,24,22,19,3,118,10,16,21,11,18,8,0,81,5,4,6,0,3,0,0,24,149,336,328,233,234,100,11,1392
215031404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,0,0,0,19,6,6,3,3,0,0,0,20,19,69,109,103,82,39,4,428,139,131,85,83,96,25,4,561,7,6,7,13,11,4,6,50,1051,1440,1240,1172,1210,299,32,6447
215031405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,9,4,5,0,0,3,0,0,9,6,18,55,76,77,62,30,323,14,20,11,17,19,10,6,98,3,5,6,6,3,4,5,32,221,511,450,403,456,194,59,2286
216011406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,3,0,0,0,21,14,3,3,3,0,0,0,21,24,80,121,143,122,55,13,561,255,175,153,156,176,58,4,988,13,10,12,8,13,3,13,79,1438,1652,1609,1905,1726,427,56,8813
216011407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,59,80,98,116,83,35,490,85,70,62,63,59,21,5,369,9,8,9,8,3,7,3,46,569,695,688,855,801,299,66,3967
216011408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,68,82,60,18,287,18,10,4,10,13,8,0,60,4,0,0,0,3,6,0,9,112,120,159,194,222,117,39,967
216011409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,9,19,28,42,27,21,10,151,33,19,20,25,34,11,0,144,0,0,0,4,3,3,0,12,178,207,206,290,300,102,16,1305
216011410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,15,23,58,75,50,20,252,17,17,19,27,35,15,0,129,0,0,0,4,0,0,7,13,145,209,225,289,348,145,38,1392
216021411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,41,37,33,28,5,169,62,51,60,51,77,28,3,330,4,5,9,5,9,5,0,30,508,666,695,738,649,210,30,3490
216021412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,21,43,61,47,18,208,5,4,5,9,9,0,0,29,0,3,0,0,0,0,0,7,57,96,102,151,163,82,26,677
216021413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,19,48,93,144,198,98,39,654,84,51,39,48,62,33,0,326,15,8,5,12,10,4,4,59,573,822,790,884,920,334,67,4388
216021414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,5,20,34,51,54,20,10,184,80,73,47,63,68,15,0,346,5,4,4,0,4,0,0,22,505,530,496,607,535,151,28,2847
216031415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,6,10,26,31,18,20,0,109,48,35,28,28,35,16,0,188,0,0,0,9,0,4,0,17,331,315,336,363,311,119,14,1785
216031416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,8,3,0,0,0,35,10,18,8,3,0,0,0,39,57,245,320,320,213,96,7,1254,260,338,238,217,263,91,8,1415,12,26,17,12,16,12,8,105,1921,3287,2955,3140,2718,744,60,14831
216031418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,35,64,58,64,37,270,8,13,9,9,19,10,4,73,3,0,0,0,3,4,0,11,117,247,272,301,318,128,54,1428
216031419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,79,160,207,167,99,24,755,54,70,53,64,74,19,3,342,0,7,5,10,17,0,0,39,409,764,801,953,808,279,65,4079
216031593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,34,55,44,45,22,0,221,78,28,24,28,26,11,6,192,0,9,0,0,3,0,0,12,386,370,345,326,299,88,17,1830
216031594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,5,0,0,0,24,8,8,0,5,0,0,0,29,22,82,110,110,95,36,9,462,245,140,135,98,124,30,3,776,12,3,11,11,4,5,4,54,1419,1579,1360,1345,1129,303,39,7172
217011420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,6,16,56,78,119,157,136,56,620,29,35,21,42,48,21,8,203,8,3,3,8,7,8,7,35,291,405,438,567,654,334,122,2815
217011421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,0,0,11,7,0,0,5,3,0,0,16,16,46,92,105,107,36,5,405,115,125,80,72,95,40,0,528,4,3,3,0,10,3,10,40,805,1018,952,1102,1058,333,39,5315
217011422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,4,3,0,0,0,0,0,11,13,36,66,66,78,35,3,284,141,116,106,140,148,32,3,689,11,5,5,8,8,10,6,44,772,892,997,1229,1136,303,38,5369
217011423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,56,102,148,202,189,38,751,32,20,18,19,44,18,4,154,4,3,3,8,6,3,6,29,243,313,388,458,558,351,89,2406
217031471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,16,22,14,13,119,26,39,21,22,33,14,0,162,3,6,0,0,4,3,0,17,209,281,288,340,337,107,33,1598
217031472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,9,3,0,0,0,35,5,14,9,3,0,0,0,37,16,74,118,103,86,40,14,454,193,188,122,134,144,60,0,838,3,6,7,9,11,9,0,49,1238,1619,1404,1488,1288,376,41,7453
217031473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,44,78,92,91,84,33,431,35,18,14,7,12,3,4,91,0,0,6,0,6,0,5,17,178,243,274,295,290,196,72,1549
217031474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,65,72,125,95,27,433,37,35,29,28,41,19,5,187,5,3,0,3,5,8,3,32,297,350,412,443,514,243,50,2313
217031475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,69,103,146,155,101,41,630,63,46,49,54,61,35,9,313,19,9,3,4,4,6,0,50,446,561,569,742,737,292,76,3425
217031476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,36,75,69,60,13,287,39,31,29,33,47,17,4,197,0,0,0,3,6,3,3,19,149,245,242,328,355,150,31,1504
217041477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,0,0,3,23,62,90,133,164,117,54,653,40,20,19,19,21,20,0,140,4,0,3,5,6,4,8,32,289,405,359,467,514,247,95,2372
217041478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,4,0,0,0,0,0,7,17,46,91,140,152,122,36,599,66,62,56,58,67,28,6,341,4,0,4,4,3,8,0,27,407,546,596,739,706,320,68,3381
217041479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,5,12,78,104,130,109,52,12,504,143,131,91,91,94,32,0,591,8,8,3,10,0,4,0,33,888,945,967,993,817,228,23,4866
217041480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,6,6,0,0,40,10,12,7,6,6,0,0,44,38,191,281,316,230,77,21,1160,320,321,315,216,254,79,5,1501,16,7,13,11,13,5,8,71,2098,2816,2628,2856,2428,595,70,13485
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,13,11,0,0,34,0,0,0,0,0,0,0,4,7,27,42,68,50,12,0,194
299999499,89,96,40,31,19,12,0,293,7,3,3,0,0,0,0,13,38,117,108,59,44,20,5,393,130,219,154,87,65,33,5,695,1544,4983,5564,4132,2538,1186,411,20367,2474,3035,3139,3295,3355,1457,278,17033,139,159,150,170,110,76,63,867,18954,32300,28956,27033,21711,7223,1298,137478
